date,statusList,zscore,CELRUSDT_position,CELRUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2021-09-24,2,2.924906901495949,0.0,0.17854,0.0,355.0,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-09-25,2,2.104196028399935,0.0,0.16216,0.0,349.6,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-09-26,2,1.984631946042652,0.0,0.16772,0.0,344.0,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-09-27,2,1.5912084860886155,0.0,0.15589,0.0,335.5,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-09-28,2,1.4257807843457424,0.0,0.1548,0.0,333.0,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-09-29,0,0.784109934446923,0.0,0.14652,0.0,367.7,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-09-30,0,0.3536630609225509,0.0,0.13829,0.0,387.5,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-10-01,0,0.15567466812064862,0.0,0.14468,0.0,421.5,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-10-02,0,0.027321706104988012,0.0,0.14363,0.0,427.1,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-10-03,0,-0.067254446855948,0.0,0.14375,0.0,430.5,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-10-04,0,-0.11583163778890501,0.0,0.14266,0.0,426.3,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-10-05,0,-0.4010774184602742,0.0,0.13944,0.0,442.1,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-10-06,0,-0.6199556233358756,0.0,0.13086,0.0,434.9,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-10-07,0,-0.5924929207792917,0.0,0.13326,0.0,438.5,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-10-08,0,0.6955134757603894,0.0,0.17528,0.0,419.2,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-10-09,0,0.12432545956311113,0.0,0.15895,0.0,421.9,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-10-10,0,0.04795616318021214,0.0,0.15241,0.0,404.1,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-10-11,0,-0.3743863105048383,0.0,0.14645,0.0,413.1,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-10-12,0,-0.8194839215630361,0.0,0.14611,0.0,444.2,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-10-13,-1,-1.159307410408394,1010182.2127065088,0.14189,-304.44935038429594,470.8,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-10-14,-1,-1.077329803691086,1010182.2127065088,0.14275,-304.44935038429594,472.7,200000,288116.7187905108,88116.71879051079,1.440583593952554
2021-10-15,-1,-1.069819257071308,1010182.2127065088,0.14075,-304.44935038429594,474.5,200000,286644.3631957895,86644.36319578951,1.4332218159789476
2021-10-16,-1,-0.9986717278395981,1010182.2127065088,0.13886,-304.44935038429594,465.8,200000,282086.4094654309,82086.40946543089,1.4104320473271543
2021-10-17,-2,-1.2108902414529206,0.0,0.13406,0.0,470.9,200000,294609.67998238344,94609.67998238344,1.4730483999119173
2021-10-18,-2,-1.543877400723496,0.0,0.13136,0.0,484.9,200000,294609.67998238344,94609.67998238344,1.4730483999119173
2021-10-19,-2,-1.2104912130437644,0.0,0.13676,0.0,488.1,200000,294609.67998238344,94609.67998238344,1.4730483999119173
2021-10-20,-1,-1.1539118120641916,1058832.9499079336,0.13912,-293.84568121123425,501.3,200000,294609.67998238344,94609.67998238344,1.4730483999119173
2021-10-21,-1,-0.849041804560925,1058832.9499079336,0.13466,-293.84568121123425,470.9,200000,280954.37631697254,80954.37631697254,1.4047718815848627
2021-10-22,-1,-0.6061525617733504,1058832.9499079336,0.14049,-293.84568121123425,479.3,200000,289595.67613711016,89595.67613711016,1.4479783806855508
2021-10-23,-1,-0.8315715285653215,1058832.9499079336,0.13654,-293.84568121123425,485.5,200000,287235.1292084835,87235.1292084835,1.4361756460424175
2021-10-24,-1,-0.45223098772513703,1058832.9499079336,0.14,-293.84568121123425,475.8,200000,288048.388107416,88048.38810741599,1.4402419405370799
2021-10-25,-1,-0.3309643498019532,1058832.9499079336,0.14462,-293.84568121123425,485.1,200000,295672.9611712551,95672.9611712551,1.4783648058562755
2021-10-26,0,-0.1374540824503501,0.0,0.14632,0.0,478.1,200000,280168.86293894565,80168.86293894565,1.4008443146947283
2021-10-27,0,-0.9060450887428345,0.0,0.12265,0.0,448.7,200000,280168.86293894565,80168.86293894565,1.4008443146947283
2021-10-28,-2,-1.4295580164105717,0.0,0.12501,0.0,491.9,200000,280168.86293894565,80168.86293894565,1.4008443146947283
2021-10-29,-2,-1.8387062204816953,0.0,0.12577,0.0,530.3,200000,280168.86293894565,80168.86293894565,1.4008443146947283
2021-10-30,-2,-2.112615227706525,0.0,0.12012,0.0,528.3,200000,280168.86293894565,80168.86293894565,1.4008443146947283
2021-10-31,-2,-1.8649359710715,0.0,0.12188,0.0,524.6,200000,280168.86293894565,80168.86293894565,1.4008443146947283
2021-11-01,-2,-2.1011119122091735,0.0,0.12044,0.0,551.3,200000,280168.86293894565,80168.86293894565,1.4008443146947283
2021-11-02,-2,-1.7136870185693427,0.0,0.12307,0.0,554.4,200000,280168.86293894565,80168.86293894565,1.4008443146947283
2021-11-03,-2,-1.7951313257362644,0.0,0.12021,0.0,568.4,200000,280168.86293894565,80168.86293894565,1.4008443146947283
2021-11-04,-2,-1.7353526752394943,0.0,0.1146,0.0,558.7,200000,280168.86293894565,80168.86293894565,1.4008443146947283
2021-11-05,-2,-1.785468048371148,0.0,0.11803,0.0,607.3,200000,280168.86293894565,80168.86293894565,1.4008443146947283
2021-11-06,-2,-1.9422564799305393,0.0,0.11233,0.0,637.7,200000,280168.86293894565,80168.86293894565,1.4008443146947283
2021-11-07,-2,-1.7136175244144018,0.0,0.11337,0.0,649.6,200000,280168.86293894565,80168.86293894565,1.4008443146947283
2021-11-08,-2,-1.5447969410524456,0.0,0.11285,0.0,653.5,200000,280168.86293894565,80168.86293894565,1.4008443146947283
2021-11-09,-1,-1.185953654968049,1206896.1098429637,0.11607,-220.60540388893358,635.0,200000,280168.86293894565,80168.86293894565,1.4008443146947283
2021-11-10,-1,-0.321629979923016,1206896.1098429637,0.13475,-220.60540388893358,614.1,200000,298103.02932953346,98103.02932953346,1.4905151466476672
2021-11-11,-1,-0.586209383459826,1206896.1098429637,0.1284,-220.60540388893358,628.4,200000,293593.8963076424,93593.8963076424,1.467969481538212
2021-11-12,-1,-0.8607384234332881,1206896.1098429637,0.11838,-220.60540388893358,626.9,200000,281169.8891811825,81169.88918118249,1.4058494459059125
2021-11-13,-1,-0.950450922136604,1206896.1098429637,0.11803,-220.60540388893358,649.5,200000,285733.15767062735,85733.15767062735,1.4286657883531366
2021-11-14,-1,-0.7929457004349124,1206896.1098429637,0.12073,-220.60540388893358,650.8,200000,289278.564192259,89278.56419225899,1.4463928209612948
2021-11-15,-1,-0.7358006459679294,1206896.1098429637,0.11841,-220.60540388893358,633.8,200000,282728.27335131145,82728.27335131145,1.4136413667565573
2021-11-16,-1,-1.0600059148791738,1206896.1098429637,0.10426,-220.60540388893358,588.7,200000,255701.3896816426,55701.38968164261,1.278506948408213
2021-11-17,0,0.08737323946672264,0.0,0.11665,0.0,578.0,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-11-18,0,0.13254822964349136,0.0,0.10672,0.0,531.8,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-11-19,0,-0.4061724574995918,0.0,0.10986,0.0,581.0,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-11-20,0,0.1183890016573247,0.0,0.11862,0.0,604.3,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-11-21,2,2.788959386247654,0.0,0.14561,0.0,584.0,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-11-22,2,1.7255178356855363,0.0,0.129,0.0,559.3,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-11-23,2,1.4412308765607098,0.0,0.13424,0.0,591.1,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-11-24,0,0.5857111752348114,0.0,0.12376,0.0,590.3,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-11-25,0,-0.04705555009772547,0.0,0.12563,0.0,639.1,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-11-26,0,-0.5055232303951307,0.0,0.11032,0.0,587.3,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-11-27,0,-0.7068170355021872,0.0,0.11074,0.0,599.9,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-11-28,0,-0.8716070048342459,0.0,0.11143,0.0,611.3,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-11-29,0,-0.9193352866231063,0.0,0.11297,0.0,623.4,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-11-30,0,-0.9218652063489305,0.0,0.11161,0.0,622.5,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-12-01,0,-0.9607784819914945,0.0,0.11091,0.0,627.5,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-12-02,-1,-1.0650003625655853,1242177.953893547,0.10743,-215.27210451166923,619.9,200000,266894.3551735675,66894.35517356748,1.3344717758678375
2021-12-03,-1,-1.1524535175049593,1242177.953893547,0.10135,-215.27210451166923,595.0,200000,253981.63781155416,53981.63781155416,1.2699081890577708
2021-12-04,-2,-1.941786111828868,0.0,0.0837,0.0,568.6,200000,285327.7790580128,85327.77905801282,1.4266388952900642
2021-12-05,-2,-2.138297345651174,0.0,0.07372,0.0,557.8,200000,285327.7790580128,85327.77905801282,1.4266388952900642
2021-12-06,-2,-2.0710043650822847,0.0,0.07261,0.0,587.5,200000,285327.7790580128,85327.77905801282,1.4266388952900642
2021-12-07,-2,-1.4477684781831048,0.0,0.07923,0.0,578.7,200000,285327.7790580128,85327.77905801282,1.4266388952900642
2021-12-08,-2,-1.550011378746394,0.0,0.07687,0.0,607.2,200000,285327.7790580128,85327.77905801282,1.4266388952900642
2021-12-09,-2,-1.5742193421987245,0.0,0.06738,0.0,570.2,200000,285327.7790580128,85327.77905801282,1.4266388952900642
2021-12-10,-2,-1.40228356559607,0.0,0.06517,0.0,552.4,200000,285327.7790580128,85327.77905801282,1.4266388952900642
2021-12-11,-2,-1.2133581392925818,0.0,0.06919,0.0,564.5,200000,285327.7790580128,85327.77905801282,1.4266388952900642
2021-12-12,-1,-1.1191074017652043,2033987.5895210498,0.07014,-250.15586450816485,570.3,200000,285327.7790580128,85327.77905801282,1.4266388952900642
2021-12-13,-2,-1.2308216735069923,0.0,0.06081,0.0,521.0,200000,291972.19914799166,91972.19914799166,1.4598609957399584
2021-12-14,-1,-1.0798130507709367,2326842.517915139,0.06274,-276.4364695587878,528.1,200000,291972.19914799166,91972.19914799166,1.4598609957399584
2021-12-15,-1,-0.7913671974762365,2326842.517915139,0.06763,-276.4364695587878,541.1,200000,306944.1331648609,106944.13316486089,1.5347206658243044
2021-12-16,0,-0.007464518980228316,0.0,0.07623,0.0,526.2,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2021-12-17,0,-0.23141936390144324,0.0,0.07197,0.0,525.5,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2021-12-18,0,-0.41132399793176155,0.0,0.06974,0.0,533.9,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2021-12-19,0,-0.03421554367502837,0.0,0.07268,0.0,529.8,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2021-12-20,0,-0.11241598893824489,0.0,0.06997,0.0,524.0,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2021-12-21,0,0.20956214030573764,0.0,0.07234,0.0,528.3,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2021-12-22,0,0.1892031395959181,0.0,0.07154,0.0,533.6,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2021-12-23,2,1.2096820383221456,0.0,0.07767,0.0,549.0,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2021-12-24,2,1.4974312589083343,0.0,0.07778,0.0,542.1,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2021-12-25,2,2.562744646761568,0.0,0.08772,0.0,547.4,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2021-12-26,2,2.0770887411007832,0.0,0.08723,0.0,546.4,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2021-12-27,2,1.5374876503561046,0.0,0.08741,0.0,563.7,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2021-12-28,0,0.6434359147043138,0.0,0.07681,0.0,534.2,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2021-12-29,0,0.4157543436445362,0.0,0.07287,0.0,514.5,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2021-12-30,0,0.5788451518423365,0.0,0.07506,0.0,518.5,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2021-12-31,0,0.35921245404580027,0.0,0.07306,0.0,511.4,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-01,0,0.8511671796323623,0.0,0.07902,0.0,527.3,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-02,0,0.6152388310711508,0.0,0.07853,0.0,531.0,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-03,0,0.8176394054839737,0.0,0.07707,0.0,511.9,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-04,2,1.6812555650613894,0.0,0.08097,0.0,506.9,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-05,2,1.7963830834684744,0.0,0.07744,0.0,474.1,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-06,2,1.203911463939604,0.0,0.07507,0.0,472.6,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-07,0,0.6214942345695931,0.0,0.0689,0.0,448.1,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-08,0,0.19570101986768917,0.0,0.06464,0.0,429.9,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-09,0,0.6096322000660176,0.0,0.0679,0.0,438.7,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-10,0,-0.09188147734949899,0.0,0.06352,0.0,424.7,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-11,0,-0.7434721966940299,0.0,0.06754,0.0,463.6,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-12,0,0.4675671332732974,0.0,0.07543,0.0,487.8,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-13,2,1.8230855195828866,0.0,0.07864,0.0,475.2,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-14,2,2.460109998394369,0.0,0.08521,0.0,490.0,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-15,2,3.2806705420051507,0.0,0.09778,0.0,494.5,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-16,2,1.9578543571613058,0.0,0.0924,0.0,498.6,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-17,2,1.3162120038442946,0.0,0.08469,0.0,475.2,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-18,0,0.8306904238731518,0.0,0.0812,0.0,471.4,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-19,0,0.018167609306962214,0.0,0.07439,0.0,461.9,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-20,0,-0.41629458236652594,0.0,0.06854,0.0,440.2,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-21,0,0.2802401260788691,0.0,0.06374,0.0,383.9,200000,260057.86428915474,60057.864289154735,1.3002893214457738
2022-01-22,-1,-1.1103338227960664,2466406.1484176284,0.05272,-362.9051971659988,358.3,200000,260057.86428915476,60057.864289154764,1.3002893214457738
2022-01-23,-2,-1.697787702393497,0.0,0.05256,0.0,383.9,200000,269742.86232035107,69742.86232035107,1.3487143116017553
2022-01-24,-2,-1.6468984150288937,0.0,0.04989,0.0,371.3,200000,269742.86232035107,69742.86232035107,1.3487143116017553
2022-01-25,-2,-1.6430805841034137,0.0,0.05031,0.0,385.1,200000,269742.86232035107,69742.86232035107,1.3487143116017553
2022-01-26,-2,-1.2617214610347267,0.0,0.05061,0.0,375.1,200000,269742.86232035107,69742.86232035107,1.3487143116017553
2022-01-27,-2,-1.5626739695464626,0.0,0.04917,0.0,389.9,200000,269742.86232035107,69742.86232035107,1.3487143116017553
2022-01-28,-1,-1.1945626143347332,2661761.0254623154,0.05067,-349.498396372572,385.9,200000,269742.86232035107,69742.86232035107,1.3487143116017553
2022-01-29,-1,-1.0956091257467997,2661761.0254623154,0.05113,-349.498396372572,389.3,200000,272155.5669397305,72155.56693973049,1.3607778346986525
2022-01-30,-1,-1.022998313111795,2661761.0254623154,0.04953,-349.498396372572,377.2,200000,263667.8187028826,63667.81870288262,1.318339093514413
2022-01-31,-1,-0.8881567726604964,2661761.0254623154,0.04985,-349.498396372572,374.3,200000,263506.0368815501,63506.0368815501,1.3175301844077505
