date,statusList,zscore,MITHUSDT_position,MITHUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2021-09-24,0,0.8093151082760885,0.0,0.04424,0.0,5.181,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-25,0,0.8974518574742881,0.0,0.04403,0.0,5.098,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-26,0,0.20665679572345108,0.0,0.04216,0.0,5.099,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-27,0,0.19170301626399192,0.0,0.0409,0.0,4.924,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-28,0,0.3008735924938818,0.0,0.03942,0.0,4.69,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-29,0,-0.648926377949764,0.0,0.03895,0.0,4.827,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-30,0,-0.30450900810779347,0.0,0.04153,0.0,5.048,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-10-01,-2,-1.90448314486522,0.0,0.0451,0.0,5.983,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-10-02,-2,-2.1484745967552303,0.0,0.044,0.0,6.051,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-10-03,-2,-1.7195925526088833,0.0,0.04507,0.0,6.123,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-10-04,-2,-1.5986005684919895,0.0,0.04403,0.0,6.02,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-10-05,-2,-1.9644769933501751,0.0,0.04684,0.0,6.729,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-10-06,-1,-1.1591030639770843,1473441.2692017027,0.04739,-10881.468248008212,6.417,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-10-07,-2,-1.3995234868541564,0.0,0.04651,0.0,6.512,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-08,0,-0.12427876768046697,0.0,0.05147,0.0,6.463,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-09,-2,-1.355247670294867,0.0,0.049,0.0,6.94,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-10,0,-0.5739834898313625,0.0,0.04767,0.0,6.327,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-11,0,-0.5781683322128396,0.0,0.0462,0.0,6.167,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-12,0,0.390096863354371,0.0,0.04733,0.0,5.915,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-13,0,-0.050743532421472164,0.0,0.0471,0.0,6.09,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-14,0,0.22519746913255365,0.0,0.04757,0.0,6.071,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-15,0,0.26625668464357133,0.0,0.04892,0.0,6.271,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-16,2,1.3664340953769245,0.0,0.05093,0.0,6.144,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-17,2,1.5720218337734368,0.0,0.05009,0.0,5.966,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-18,2,2.5626689908772966,0.0,0.05299,0.0,5.848,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-19,2,1.6480907198659214,0.0,0.05147,0.0,5.933,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-20,2,1.3370686160119094,0.0,0.05321,0.0,6.23,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-21,2,1.241622122473391,0.0,0.05128,0.0,5.986,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-22,0,-0.44196936345173027,0.0,0.05049,0.0,6.667,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-23,0,-0.1158574726211164,0.0,0.05089,0.0,6.534,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-24,0,-0.4652269194998368,0.0,0.049,0.0,6.443,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-25,0,-0.9163274566668976,0.0,0.05031,0.0,6.802,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-26,-2,-1.3595567670665143,0.0,0.04998,0.0,7.018,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-27,-1,-1.1621817892646367,1592096.1123054011,0.04459,-11533.96679897609,6.155,200000,141983.13129539567,-58016.868704604334,0.7099156564769784
2021-10-28,-1,-1.157249954990929,1592096.1123054011,0.04637,-11533.96679897609,6.455,200000,148277.2524149921,-51722.74758500789,0.7413862620749605
2021-10-29,-2,-1.6794379402653858,0.0,0.04791,0.0,6.999,200000,146432.04018087755,-53567.95981912245,0.7321602009043877
2021-10-30,-2,-2.196648997637952,0.0,0.05147,0.0,8.208,200000,146432.04018087755,-53567.95981912245,0.7321602009043877
2021-10-31,-1,-1.167444443957339,1466079.6974457104,0.04994,-10140.723004215897,7.22,200000,146432.04018087755,-53567.95981912245,0.7321602009043877
2021-11-01,-1,-0.8900569184485991,1466079.6974457104,0.05157,-10140.723004215897,7.311,200000,149744.5558810977,-50255.44411890229,0.7487227794054885
2021-11-02,-1,-0.9625285887428455,1466079.6974457104,0.05291,-10140.723004215897,7.62,200000,154842.58608397766,-45157.41391602234,0.7742129304198883
2021-11-03,-1,-0.21358454079220243,1466079.6974457104,0.05541,-10140.723004215897,7.408,200000,156357.95205069816,-43642.047949301836,0.7817897602534908
2021-11-04,-1,-0.9537284254188884,1466079.6974457104,0.05299,-10140.723004215897,7.715,200000,155923.24114517384,-44076.758854826156,0.7796162057258692
2021-11-05,-1,-1.0137050292357257,1466079.6974457104,0.05098,-10140.723004215897,7.562,200000,151424.89033366292,-48575.109666337084,0.7571244516683145
2021-11-06,-1,-0.8866438151870047,1466079.6974457104,0.05057,-10140.723004215897,7.472,200000,149911.13258733077,-50088.867412669235,0.7495556629366538
2021-11-07,-1,-0.5214763764866757,1466079.6974457104,0.0521,-10140.723004215897,7.453,200000,151961.5607873426,-48038.439212657395,0.759807803936713
2021-11-08,-1,-0.8651123630095993,1466079.6974457104,0.05297,-10140.723004215897,7.869,200000,157455.59089387418,-42544.40910612582,0.7872779544693709
2021-11-09,-1,-1.0858403802140493,1466079.6974457104,0.05209,-10140.723004215897,7.911,200000,156591.351126299,-43408.64887370099,0.782956755631495
2021-11-10,-1,-0.8025901218705649,1466079.6974457104,0.04932,-10140.723004215897,7.324,200000,146577.70596089965,-53422.29403910035,0.7328885298044983
2021-11-11,-1,-0.53421005985293,1466079.6974457104,0.05011,-10140.723004215897,7.36,200000,148100.97495003356,-51899.02504996644,0.7405048747501678
2021-11-12,-1,-0.3730381419806656,1466079.6974457104,0.04907,-10140.723004215897,7.176,200000,144710.3590319143,-55289.6409680857,0.7235517951595715
2021-11-13,0,0.7711047133414239,0.0,0.05139,0.0,7.186,200000,143961.44003743792,-56038.55996256208,0.7198072001871896
2021-11-14,2,1.3843434037133826,0.0,0.05152,0.0,7.047,200000,143961.44003743792,-56038.55996256208,0.7198072001871896
2021-11-15,2,3.624274304097613,0.0,0.06055,0.0,6.798,200000,143961.44003743792,-56038.55996256208,0.7198072001871896
2021-11-16,2,2.7114456869673984,0.0,0.05582,0.0,6.252,200000,143961.44003743792,-56038.55996256208,0.7198072001871896
2021-11-17,1,1.0048902545156186,-1394975.1941612202,0.0516,10924.37699479723,6.589,200000,143961.44003743792,-56038.55996256208,0.7198072001871896
2021-11-18,1,0.6448685469248987,-1394975.1941612202,0.04556,10924.37699479723,5.976,200000,128839.14676689345,-71160.85323310655,0.6441957338344673
2021-11-19,2,2.2826933293320253,0.0,0.0578,0.0,6.342,200000,155308.6073589524,-44691.3926410476,0.776543036794762
2021-11-20,2,4.131738606343526,0.0,0.14724,0.0,6.711,200000,155308.6073589524,-44691.3926410476,0.776543036794762
2021-11-21,2,1.2926333595548762,0.0,0.0917,0.0,7.106,200000,155308.6073589524,-44691.3926410476,0.776543036794762
2021-11-22,1,1.067972160196841,-954453.093405558,0.08136,11930.297077811676,6.509,200000,155308.6073589524,-44691.3926410476,0.776543036794762
2021-11-23,1,1.0437050694104653,-954453.093405558,0.08781,11930.297077811676,6.868,200000,165747.80646235263,-34252.19353764737,0.8287390323117632
2021-11-24,2,1.7420022349257425,0.0,0.10866,0.0,6.615,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-11-25,0,0.9089754410546143,0.0,0.09932,0.0,7.393,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-11-26,0,0.7403443941276259,0.0,0.08541,0.0,6.539,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-11-27,0,0.9980294024290706,0.0,0.09517,0.0,6.542,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-11-28,0,0.9733877177094715,0.0,0.09827,0.0,6.608,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-11-29,0,0.7016281287159326,0.0,0.09365,0.0,6.657,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-11-30,0,0.4797339018507405,0.0,0.08889,0.0,6.614,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-01,0,0.403018493463864,0.0,0.08748,0.0,6.525,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-02,0,0.5062188397125174,0.0,0.0898,0.0,6.375,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-03,0,0.8815976589089272,0.0,0.09718,0.0,6.151,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-04,0,0.4923860038573717,0.0,0.0753,0.0,5.131,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-05,0,0.3447332290587193,0.0,0.06828,0.0,4.739,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-06,0,0.46505089983513126,0.0,0.07183,0.0,4.778,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-07,0,0.25483377026637316,0.0,0.06856,0.0,4.681,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-08,0,0.09098100163600634,0.0,0.07129,0.0,4.918,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-09,0,-0.007658372067031919,0.0,0.06404,0.0,4.405,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-10,0,0.06836033903016904,0.0,0.06072,0.0,4.265,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-11,0,-0.27429471434507546,0.0,0.06179,0.0,4.427,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-12,0,0.6356434916306235,0.0,0.06589,0.0,4.422,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-13,0,0.23752187423954396,0.0,0.05706,0.0,3.902,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-14,0,-0.6431826034704846,0.0,0.05603,0.0,4.036,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-15,-2,-1.7793272212466065,0.0,0.05737,0.0,4.392,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-16,0,-0.11585014512002882,0.0,0.06067,0.0,4.25,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-17,2,2.990623165295751,0.0,0.06905,0.0,4.038,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-18,2,1.2159583628537785,0.0,0.06384,0.0,4.087,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-19,0,0.055407407163431774,0.0,0.06034,0.0,4.136,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-20,0,0.9005560884963523,0.0,0.06172,0.0,3.998,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-21,0,0.22770401261971862,0.0,0.06187,0.0,4.151,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-22,-1,-1.1381934003955645,1479386.9337824548,0.06087,-20295.308239652473,4.437,200000,180100.56531867606,-19899.43468132394,0.9005028265933803
2021-12-23,-2,-1.3596839467292132,0.0,0.06386,0.0,4.765,200000,182334.0594892725,-17665.940510727494,0.9116702974463625
2021-12-24,-2,-1.2658331875136035,0.0,0.06302,0.0,4.715,200000,182334.0594892725,-17665.940510727494,0.9116702974463625
2021-12-25,-2,-1.7256464540140362,0.0,0.0638,0.0,5.016,200000,182334.0594892725,-17665.940510727494,0.9116702974463625
2021-12-26,-2,-1.50679326800819,0.0,0.06982,0.0,5.483,200000,182334.0594892725,-17665.940510727494,0.9116702974463625
2021-12-27,-2,-1.6591827703513238,0.0,0.06749,0.0,5.481,200000,182334.0594892725,-17665.940510727494,0.9116702974463625
2021-12-28,-2,-1.5741268047279104,0.0,0.06181,0.0,5.083,200000,182334.0594892725,-17665.940510727494,0.9116702974463625
2021-12-29,-2,-1.4240841136230218,0.0,0.05956,0.0,4.913,200000,182334.0594892725,-17665.940510727494,0.9116702974463625
2021-12-30,-1,-1.0092990807862685,1511389.750408426,0.06032,-18945.766779849593,4.812,200000,182334.0594892725,-17665.940510727494,0.9116702974463625
2021-12-31,-1,-0.8585632154568681,1511389.750408426,0.05956,-18945.766779849593,4.71,200000,179252.93506741745,-20747.06493258255,0.8962646753370872
2022-01-01,-1,-1.0189185785809163,1511389.750408426,0.0607,-18945.766779849593,4.942,200000,185371.33727580815,-14628.662724191847,0.9268566863790407
2022-01-02,-1,-0.8376114536672137,1511389.750408426,0.06061,-18945.766779849593,4.883,200000,184117.51195826026,-15882.488041739736,0.9205875597913014
2022-01-03,-1,-0.4684521885178742,1511389.750408426,0.06051,-18945.766779849593,4.703,200000,180556.1349628465,-19443.865037153504,0.9027806748142325
2022-01-04,-1,-0.654858912140937,1511389.750408426,0.05941,-18945.766779849593,4.724,200000,179291.46733977407,-20708.53266022593,0.8964573366988704
2022-01-05,-1,-0.7305897391164388,1511389.750408426,0.05456,-18945.766779849593,4.411,200000,166031.20204820027,-33968.79795179973,0.8301560102410014
2022-01-06,-1,-0.7634235824143548,1511389.750408426,0.05393,-18945.766779849593,4.384,200000,164567.49080238704,-35432.50919761296,0.8228374540119352
2022-01-07,-2,-1.4895172217805106,0.0,0.04787,0.0,4.189,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-08,0,-0.2763733607589407,0.0,0.04998,0.0,3.972,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-09,0,-0.4864122594023256,0.0,0.04979,0.0,4.036,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-10,0,-0.6882332505911894,0.0,0.04686,0.0,3.84,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-11,-2,-1.3422307497363084,0.0,0.04855,0.0,4.096,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-12,0,-0.7861237542531654,0.0,0.0516,0.0,4.272,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-13,0,-0.31273175836217393,0.0,0.04868,0.0,3.979,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-14,-2,-1.3935391654672487,0.0,0.0489,0.0,4.136,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-15,0,0.3263694555725255,0.0,0.05066,0.0,4.092,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-16,0,-0.937778733499563,0.0,0.05024,0.0,4.205,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-17,0,-0.37860793838222495,0.0,0.048,0.0,3.957,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-18,-2,-2.629740410860233,0.0,0.04679,0.0,4.214,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-19,-2,-1.7997603485194222,0.0,0.04909,0.0,4.334,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-20,-2,-2.2583677836433234,0.0,0.04456,0.0,4.093,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-21,-2,-1.9134527546648465,0.0,0.03712,0.0,3.411,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-22,0,0.0995148302054353,0.0,0.03316,0.0,2.758,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-23,2,1.264571680945576,0.0,0.03523,0.0,2.784,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-24,2,1.621781844953782,0.0,0.03352,0.0,2.597,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-25,2,1.331104308368132,0.0,0.03332,0.0,2.605,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-26,0,0.10184871207083565,0.0,0.03386,0.0,2.812,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-27,-1,-1.051356415362757,2882003.792663791,0.03285,-32702.530082558045,2.895,200000,189347.64917801108,-10652.350821988919,0.9467382458900554
2022-01-28,0,-0.09624379218672252,0.0,0.03498,0.0,2.943,200000,184778.7025436,-15221.297456400003,0.923893512718
2022-01-29,0,-0.3412831267038354,0.0,0.03499,0.0,2.987,200000,184778.7025436,-15221.297456400003,0.923893512718
2022-01-30,2,1.5196546430641769,0.0,0.03708,0.0,2.88,200000,184778.7025436,-15221.297456400003,0.923893512718
2022-01-31,0,0.44841115583310265,0.0,0.03596,0.0,2.938,200000,184778.7025436,-15221.297456400003,0.923893512718
