date,statusList,zscore,FETUSDT_position,FETUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2021-09-20,0,-0.13641342038635923,0.0,0.6805,0.0,364.1,200000,173979.31543925614,-26020.68456074386,0.8698965771962808
2021-09-21,0,-0.5727680172496888,0.0,0.6031,0.0,344.4,200000,173979.31543925614,-26020.68456074386,0.8698965771962808
2021-09-22,0,0.024431244617399435,0.0,0.743,0.0,379.0,200000,173979.31543925614,-26020.68456074386,0.8698965771962808
2021-09-23,0,0.7801808563990623,0.0,0.8443,0.0,383.5,200000,173979.31543925614,-26020.68456074386,0.8698965771962808
2021-09-24,1,1.0516891200642222,-107011.51152617551,0.8129,245.041289351065,355.0,200000,173979.31543925614,-26020.68456074386,0.8698965771962808
2021-09-25,2,1.5735443610037478,0.0,0.8359,0.0,349.6,200000,177763.8031668539,-22236.196833146096,0.8888190158342695
2021-09-26,2,1.3713370854752795,0.0,0.8114,0.0,344.0,200000,177763.8031668539,-22236.196833146096,0.8888190158342695
2021-09-27,0,0.44255252865304334,0.0,0.7378,0.0,335.5,200000,177763.8031668539,-22236.196833146096,0.8888190158342695
2021-09-28,0,-0.3670932801412557,0.0,0.684,0.0,333.0,200000,177763.8031668539,-22236.196833146096,0.8888190158342695
2021-09-29,-1,-1.1483003042755124,127319.72723596469,0.6981,-241.72396405609723,367.7,200000,177763.8031668539,-22236.196833146096,0.8888190158342695
2021-09-30,-2,-1.263571618536881,0.0,0.7229,0.0,387.5,200000,179392.4084197127,-20607.59158028729,0.8969620420985636
2021-10-01,-1,-1.1031711143947773,113510.7620980212,0.7902,-212.8023824670376,421.5,200000,179392.4084197127,-20607.59158028729,0.8969620420985636
2021-10-02,-1,-0.9976484086044556,113510.7620980212,0.8018,-212.8023824670376,427.1,200000,181900.82660186515,-18099.17339813485,0.9095041330093258
2021-10-03,-1,-1.040451497496331,113510.7620980212,0.7957,-212.8023824670376,430.5,200000,181931.93905345513,-18068.060946544865,0.9096596952672756
2021-10-04,-2,-1.3634497245251085,0.0,0.7482,0.0,426.3,200000,185181.31186367135,-14818.688136328652,0.9259065593183567
2021-10-05,-2,-1.5601497960910427,0.0,0.7402,0.0,442.1,200000,185181.31186367135,-14818.688136328652,0.9259065593183567
2021-10-06,-2,-1.6598152299974995,0.0,0.6967,0.0,434.9,200000,185181.31186367135,-14818.688136328652,0.9259065593183567
2021-10-07,-2,-1.3813888878855805,0.0,0.7133,0.0,438.5,200000,185181.31186367135,-14818.688136328652,0.9259065593183567
2021-10-08,0,-0.5710375515439445,0.0,0.7563,0.0,419.2,200000,185181.31186367135,-14818.688136328652,0.9259065593183567
2021-10-09,0,-0.35416408455370985,0.0,0.7823,0.0,421.9,200000,185181.31186367135,-14818.688136328652,0.9259065593183567
2021-10-10,0,-0.09011006673407365,0.0,0.7755,0.0,404.1,200000,185181.31186367135,-14818.688136328652,0.9259065593183567
2021-10-11,0,-0.6050215492977981,0.0,0.7442,0.0,413.1,200000,185181.31186367135,-14818.688136328652,0.9259065593183567
2021-10-12,-1,-1.1942834283322012,127412.48924155177,0.7267,-208.44361983754092,444.2,200000,185181.31186367135,-14818.688136328652,0.9259065593183567
2021-10-13,-2,-1.361056667709867,0.0,0.7332,0.0,470.8,200000,189897.73097127985,-10102.269028720155,0.9494886548563992
2021-10-14,-2,-1.278241917807965,0.0,0.7326,0.0,472.7,200000,189897.73097127985,-10102.269028720155,0.9494886548563992
2021-10-15,-1,-1.0891300993114064,126177.89433307631,0.7525,-200.10298310988392,474.5,200000,189897.73097127985,-10102.269028720155,0.9494886548563992
2021-10-16,-1,-0.7740647700507607,126177.89433307631,0.7676,-200.10298310988392,465.8,200000,190062.1212226533,-9937.87877734669,0.9503106061132666
2021-10-17,-1,-1.1819011932488137,126177.89433307631,0.742,-200.10298310988392,470.9,200000,187852.49234158697,-12147.50765841303,0.9392624617079348
2021-10-18,-2,-1.5946780012049444,0.0,0.7274,0.0,484.9,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-10-19,-2,-1.6556000482780655,0.0,0.7132,0.0,488.1,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-10-20,-2,-1.4086146552189442,0.0,0.7384,0.0,501.3,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-10-21,0,-0.9664166700903231,0.0,0.7177,0.0,470.9,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-10-22,0,-0.4974149085416021,0.0,0.7578,0.0,479.3,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-10-23,0,-0.456428262348582,0.0,0.7654,0.0,485.5,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-10-24,0,-0.674289977623651,0.0,0.7321,0.0,475.8,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-10-25,0,-0.29842395606751626,0.0,0.7674,0.0,485.1,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-10-26,0,0.309221830873651,0.0,0.7947,0.0,478.1,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-10-27,0,-0.1277666058090578,0.0,0.7204,0.0,448.7,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-10-28,0,-0.8605350221851774,0.0,0.7385,0.0,491.9,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-10-29,-2,-1.589661399871737,0.0,0.7421,0.0,530.3,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-10-30,-2,-1.4643902312749104,0.0,0.7536,0.0,528.3,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-10-31,0,-0.7727373015256566,0.0,0.7807,0.0,524.6,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-11-01,-2,-1.4209184800177674,0.0,0.7885,0.0,551.3,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-11-02,0,0.2442144368294833,0.0,0.8597,0.0,554.4,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-11-03,0,0.07506464965691421,0.0,0.8741,0.0,568.4,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-11-04,0,-0.5229387207020006,0.0,0.8325,0.0,558.7,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-11-05,-1,-1.1244714871024701,111550.16985445458,0.8747,-160.66677683466398,607.3,200000,195145.86714338284,-4854.132856617158,0.9757293357169142
2021-11-06,-2,-1.97723939519953,0.0,0.8651,0.0,637.7,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-07,-2,-2.408220633465906,0.0,0.8274,0.0,649.6,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-08,-2,-1.7112554682973373,0.0,0.8604,0.0,653.5,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-09,0,-0.24801271403067043,0.0,0.9286,0.0,635.0,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-10,0,-0.6632827689428911,0.0,0.8688,0.0,614.1,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-11,0,-0.4352613584247988,0.0,0.8994,0.0,628.4,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-12,0,-0.6325271997779224,0.0,0.8804,0.0,626.9,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-13,-2,-1.3231877478854026,0.0,0.8587,0.0,649.5,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-14,-2,-1.2254788128114957,0.0,0.8585,0.0,650.8,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-15,0,-0.42876935878424066,0.0,0.8818,0.0,633.8,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-16,-2,-1.527774870948096,0.0,0.7591,0.0,588.7,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-17,0,-0.6792926618934306,0.0,0.7811,0.0,578.0,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-18,-2,-1.3876303713312903,0.0,0.6826,0.0,531.8,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-19,-2,-1.6570017483031032,0.0,0.7207,0.0,581.0,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-20,0,-0.06634941345347084,0.0,0.833,0.0,604.3,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-21,2,1.6402171790302562,0.0,0.9014,0.0,584.0,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-22,2,1.3578428043202155,0.0,0.8449,0.0,559.3,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-23,0,0.10391017195377898,0.0,0.8211,0.0,591.1,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-24,0,-0.39630749532087095,0.0,0.7919,0.0,590.3,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-25,0,-0.9137758851903883,0.0,0.8262,0.0,639.1,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-26,-2,-1.374736573234178,0.0,0.7307,0.0,587.3,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-27,-2,-1.2152896734042893,0.0,0.7531,0.0,599.9,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-28,-2,-1.2427989807854822,0.0,0.7613,0.0,611.3,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-29,-2,-1.548270310577944,0.0,0.7488,0.0,623.4,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-11-30,-2,-1.6367106178236328,0.0,0.7291,0.0,622.5,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-12-01,-1,-1.158272323638218,132915.41228668834,0.7565,-160.23985560937007,627.5,200000,201101.01878975943,1101.0187897594296,1.005505093948797
2021-12-02,-1,-1.1989894626214281,132915.41228668834,0.7367,-160.23985560937007,619.9,200000,197251.47072385182,-2748.5292761481833,0.986257353619259
2021-12-03,-1,-0.28652971553545237,132915.41228668834,0.76,-160.23985560937007,595.0,200000,196358.42742545833,-3641.572574541671,0.9817921371272916
2021-12-04,-1,-1.0378361381351704,132915.41228668834,0.6781,-160.23985560937007,568.6,200000,181242.3229710912,-18757.6770289088,0.906211614855456
2021-12-05,-2,-1.8028897465110654,0.0,0.6043,0.0,557.8,200000,210162.0266038203,10162.026603820297,1.0508101330191015
2021-12-06,-2,-1.9418575008470587,0.0,0.6039,0.0,587.5,200000,210162.0266038203,10162.026603820297,1.0508101330191015
2021-12-07,-2,-1.8398560339286192,0.0,0.5792,0.0,578.7,200000,210162.0266038203,10162.026603820297,1.0508101330191015
2021-12-08,-2,-1.5487171006950242,0.0,0.6144,0.0,607.2,200000,210162.0266038203,10162.026603820297,1.0508101330191015
2021-12-09,-2,-1.7875455118480428,0.0,0.5328,0.0,570.2,200000,210162.0266038203,10162.026603820297,1.0508101330191015
2021-12-10,-2,-1.6305627230745026,0.0,0.5095,0.0,552.4,200000,210162.0266038203,10162.026603820297,1.0508101330191015
2021-12-11,-2,-1.432481574387193,0.0,0.5314,0.0,564.5,200000,210162.0266038203,10162.026603820297,1.0508101330191015
2021-12-12,-2,-1.2438671460920225,0.0,0.549,0.0,570.3,200000,210162.0266038203,10162.026603820297,1.0508101330191015
2021-12-13,-2,-1.419415987902225,0.0,0.4786,0.0,521.0,200000,210162.0266038203,10162.026603820297,1.0508101330191015
2021-12-14,-2,-1.2856256649638234,0.0,0.4863,0.0,528.1,200000,210162.0266038203,10162.026603820297,1.0508101330191015
2021-12-15,-1,-1.1090881175068124,208701.11877241344,0.5035,-194.19887876900785,541.1,200000,210162.0266038203,10162.026603820297,1.0508101330191015
2021-12-16,-1,-0.8800708890814377,208701.11877241344,0.4995,-194.19887876900785,526.2,200000,206433.65883507245,6433.658835072449,1.0321682941753623
2021-12-17,-1,-1.1585936062928837,208701.11877241344,0.4714,-194.19887876900785,525.5,200000,200433.21818242932,433.21818242932204,1.0021660909121466
2021-12-18,-1,-1.0866480294577006,208701.11877241344,0.477,-194.19887876900785,533.9,200000,203233.2150292145,3233.215029214509,1.0161660751460726
2021-12-19,-1,-1.1045899681126077,208701.11877241344,0.4648,-194.19887876900785,529.8,200000,199890.84597723812,-109.15402276188252,0.9994542298861906
2021-12-20,-1,-0.8268443150632382,208701.11877241344,0.4722,-194.19887876900785,524.0,200000,200308.88075929374,308.88075929373736,1.0015444037964687
2021-12-21,0,0.633645660259916,0.0,0.5635,0.0,528.3,200000,195154.21382923215,-4845.786170767853,0.9757710691461607
2021-12-22,0,0.49914180350615606,0.0,0.5547,0.0,533.6,200000,195154.21382923215,-4845.786170767853,0.9757710691461607
2021-12-23,0,0.8535234259312572,0.0,0.5735,0.0,549.0,200000,195154.21382923215,-4845.786170767853,0.9757710691461607
2021-12-24,2,1.3471205945848186,0.0,0.5734,0.0,542.1,200000,195154.21382923215,-4845.786170767853,0.9757710691461607
2021-12-25,1,1.1389992406022518,-171760.44167332523,0.5681,178.25558442567788,547.4,200000,195154.21382923215,-4845.786170767853,0.9757710691461607
2021-12-26,1,0.9044302674010508,-171760.44167332523,0.5588,178.25558442567788,546.4,200000,193378.58613724454,-6621.413862755464,0.9668929306862227
2021-12-27,1,0.6488045578990086,-171760.44167332523,0.5678,178.25558442567788,563.7,200000,198008.25172286868,-1991.7482771313225,0.9900412586143433
2021-12-28,0,0.1381387517013533,0.0,0.52,0.0,534.2,200000,189245.51029916413,-10754.489700835868,0.9462275514958207
2021-12-29,0,0.094271218239866,0.0,0.5004,0.0,514.5,200000,189245.51029916413,-10754.489700835868,0.9462275514958207
2021-12-30,0,-0.2289646273222115,0.0,0.495,0.0,518.5,200000,189245.51029916413,-10754.489700835868,0.9462275514958207
2021-12-31,0,0.20150963215002196,0.0,0.5025,0.0,511.4,200000,189245.51029916413,-10754.489700835868,0.9462275514958207
2022-01-01,0,0.33361824685469943,0.0,0.5231,0.0,527.3,200000,189245.51029916413,-10754.489700835868,0.9462275514958207
2022-01-02,2,1.394493786964106,0.0,0.5661,0.0,531.0,200000,189245.51029916413,-10754.489700835868,0.9462275514958207
2022-01-03,0,0.9706592252907541,0.0,0.5355,0.0,511.9,200000,189245.51029916413,-10754.489700835868,0.9462275514958207
2022-01-04,1,1.1875140337686703,-174806.4939027934,0.5413,186.6694715912055,506.9,200000,189245.51029916413,-10754.489700835868,0.9462275514958207
2022-01-05,2,2.5119942273452422,0.0,0.569,0.0,474.1,200000,200210.408848463,210.4088484630047,1.001052044242315
2022-01-06,2,1.6914746888630214,0.0,0.545,0.0,472.6,200000,200210.408848463,210.4088484630047,1.001052044242315
2022-01-07,0,0.9981296974832107,0.0,0.4951,0.0,448.1,200000,200210.408848463,210.4088484630047,1.001052044242315
2022-01-08,0,0.8965453777216815,0.0,0.4737,0.0,429.9,200000,200210.408848463,210.4088484630047,1.001052044242315
2022-01-09,0,0.1944137994957921,0.0,0.4648,0.0,438.7,200000,200210.408848463,210.4088484630047,1.001052044242315
2022-01-10,0,0.23087565988969216,0.0,0.4508,0.0,424.7,200000,200210.408848463,210.4088484630047,1.001052044242315
2022-01-11,0,-0.5318199140963206,0.0,0.4697,0.0,463.6,200000,200210.408848463,210.4088484630047,1.001052044242315
2022-01-12,0,0.0672387384968941,0.0,0.5124,0.0,487.8,200000,200210.408848463,210.4088484630047,1.001052044242315
2022-01-13,0,-0.34902581742686567,0.0,0.4861,0.0,475.2,200000,200210.408848463,210.4088484630047,1.001052044242315
2022-01-14,0,-0.2064980676177926,0.0,0.5054,0.0,490.0,200000,200210.408848463,210.4088484630047,1.001052044242315
2022-01-15,0,-0.6135949901591865,0.0,0.497,0.0,494.5,200000,200210.408848463,210.4088484630047,1.001052044242315
2022-01-16,-1,-1.1224615740175945,207085.65251185664,0.4834,-200.77257205020356,498.6,200000,200210.408848463,210.4088484630047,1.001052044242315
2022-01-17,-1,-1.0342334639703021,207085.65251185664,0.4635,-200.77257205020356,475.2,200000,191391.32617750228,-8608.673822497716,0.9569566308875114
2022-01-18,-1,-0.6593642131029964,207085.65251185664,0.4722,-200.77257205020356,471.4,200000,192430.03558056464,-7569.9644194353605,0.9621501779028232
2022-01-19,-1,-0.7039699171287149,207085.65251185664,0.4634,-200.77257205020356,461.9,200000,188700.34240398338,-11299.657596016623,0.9435017120199168
2022-01-20,0,-0.035482498923869676,0.0,0.4607,0.0,440.2,200000,193186.13495275023,-6813.865047249768,0.9659306747637512
2022-01-21,-1,-1.1236304243045812,256147.08956874866,0.3771,-251.60996998274322,383.9,200000,193186.13495275023,-6813.865047249768,0.9659306747637512
2022-01-22,-2,-1.6724041571603867,0.0,0.3351,0.0,358.3,200000,197503.09748307944,-2496.902516920556,0.9875154874153972
2022-01-23,-2,-1.600050114940992,0.0,0.3554,0.0,383.9,200000,197503.09748307944,-2496.902516920556,0.9875154874153972
2022-01-24,-2,-1.9092729403552036,0.0,0.3269,0.0,371.3,200000,197503.09748307944,-2496.902516920556,0.9875154874153972
2022-01-25,-2,-2.2090364899084247,0.0,0.3241,0.0,385.1,200000,197503.09748307944,-2496.902516920556,0.9875154874153972
2022-01-26,-2,-1.968864540894783,0.0,0.3163,0.0,375.1,200000,197503.09748307944,-2496.902516920556,0.9875154874153972
2022-01-27,-2,-2.108306595962165,0.0,0.3138,0.0,389.9,200000,197503.09748307944,-2496.902516920556,0.9875154874153972
2022-01-28,-2,-1.7402781666773703,0.0,0.3154,0.0,385.9,200000,197503.09748307944,-2496.902516920556,0.9875154874153972
2022-01-29,-2,-1.5989477090607795,0.0,0.3159,0.0,389.3,200000,197503.09748307944,-2496.902516920556,0.9875154874153972
2022-01-30,-2,-1.3170652613104579,0.0,0.3107,0.0,377.2,200000,197503.09748307944,-2496.902516920556,0.9875154874153972
2022-01-31,0,-0.8531752664607919,0.0,0.3206,0.0,374.3,200000,197503.09748307944,-2496.902516920556,0.9875154874153972
