date,statusList,zscore,ICXUSDT_position,ICXUSDT_price,LINKUSDT_position,LINKUSDT_price,init,total_asset,pnl,return
2021-09-30,0,-0.9126535994087239,0.0,1.53,0.0,24.0,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-10-01,2,1.7190682126187713,0.0,1.911,0.0,26.31,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-10-02,2,1.6153268054047916,0.0,1.948,0.0,26.89,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-10-03,2,2.7812417873592743,0.0,2.162,0.0,27.57,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-10-04,2,2.674958019260503,0.0,2.171,0.0,26.6,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-10-05,2,2.5033346283656814,0.0,2.295,0.0,27.23,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-10-06,2,1.8839622045159161,0.0,2.213,0.0,26.8,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-10-07,2,1.313297965329934,0.0,2.141,0.0,26.83,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-10-08,2,1.30269379215038,0.0,2.132,0.0,26.39,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-10-09,0,0.9325278123565821,0.0,2.163,0.0,27.45,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-10-10,2,1.2354334986677025,0.0,2.096,0.0,25.56,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-10-11,2,1.4692916567126484,0.0,2.151,0.0,25.22,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-10-12,1,1.0333120206986617,-27431.07889598373,2.037,2266.8197854409273,24.65,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-10-13,1,1.0215562723952785,-27431.07889598373,2.141,2266.8197854409273,25.66,200000,116896.53561071536,-83103.46438928464,0.5844826780535768
2021-10-14,1,0.34220790699853687,-27431.07889598373,2.09,2266.8197854409273,26.72,200000,117900.37955958757,-82099.62044041243,0.5895018977979378
2021-10-15,0,-0.21000825710600288,0.0,2.008,0.0,27.01,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-16,0,-0.37481948386723973,0.0,2.002,0.0,27.23,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-17,0,-0.48267668966281196,0.0,1.946,0.0,26.54,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-18,0,0.06559762452348389,0.0,2.001,0.0,25.71,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-19,0,0.4032955588272133,0.0,2.084,0.0,25.91,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-20,0,-0.5369889400791535,0.0,2.111,0.0,27.49,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-21,-2,-1.6845550090777242,0.0,2.036,0.0,28.26,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-22,-2,-1.5020174478096995,0.0,2.089,0.0,28.67,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-23,-2,-2.4734173088409865,0.0,2.07,0.0,31.36,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-24,-2,-1.709267096502904,0.0,2.034,0.0,29.7,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-25,-2,-1.977231288672404,0.0,2.112,0.0,32.38,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-26,-2,-2.0058328945650876,0.0,2.045,0.0,32.52,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-27,-2,-1.7664655624235894,0.0,1.807,0.0,28.88,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-28,-2,-1.2555222715781351,0.0,1.966,0.0,30.19,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-29,0,-0.8485239180409814,0.0,2.087,0.0,30.96,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-30,0,-0.22507765724434808,0.0,2.128,0.0,29.79,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-10-31,0,0.8171751682920922,0.0,2.336,0.0,30.0,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-11-01,0,0.2882145135912926,0.0,2.34,0.0,31.66,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-11-02,0,0.63174487729751,0.0,2.426,0.0,32.26,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-11-03,0,-0.12583907834016814,0.0,2.261,0.0,31.96,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-11-04,0,-0.3172168187133666,0.0,2.155,0.0,31.0,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-11-05,-2,-1.2756388884568626,0.0,2.096,0.0,32.86,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-11-06,-1,-1.0677780797858882,25620.81985458845,2.061,-1647.5666059378098,32.05,200000,105609.0194406136,-94390.9805593864,0.528045097203068
2021-11-07,-1,-1.1839036450088232,25620.81985458845,2.038,-1647.5666059378098,32.34,200000,105497.53489968003,-94502.46510031997,0.5274876744984002
2021-11-08,-2,-1.2557655299384491,0.0,2.145,0.0,34.46,200000,107427.50609313828,-92572.49390686172,0.5371375304656913
2021-11-09,0,-0.8262279817733806,0.0,2.165,0.0,33.82,200000,107427.50609313828,-92572.49390686172,0.5371375304656913
2021-11-10,-2,-1.604271675219555,0.0,2.027,0.0,34.21,200000,107427.50609313828,-92572.49390686172,0.5371375304656913
2021-11-11,-2,-1.4012770943445427,0.0,2.062,0.0,34.69,200000,107427.50609313828,-92572.49390686172,0.5371375304656913
2021-11-12,0,-0.43386821994554564,0.0,2.203,0.0,34.26,200000,107427.50609313828,-92572.49390686172,0.5371375304656913
2021-11-13,0,0.2677068286531561,0.0,2.308,0.0,34.0,200000,107427.50609313828,-92572.49390686172,0.5371375304656913
2021-11-14,0,0.8706359857710767,0.0,2.409,0.0,33.75,200000,107427.50609313828,-92572.49390686172,0.5371375304656913
2021-11-15,2,1.756355406292657,0.0,2.483,0.0,32.04,200000,107427.50609313828,-92572.49390686172,0.5371375304656913
2021-11-16,2,1.8113301686799523,0.0,2.318,0.0,29.16,200000,107427.50609313828,-92572.49390686172,0.5371375304656913
2021-11-17,2,1.4286961306892934,0.0,2.284,0.0,29.18,200000,107427.50609313828,-92572.49390686172,0.5371375304656913
2021-11-18,2,1.2688495502763626,0.0,2.075,0.0,26.55,200000,107427.50609313828,-92572.49390686172,0.5371375304656913
2021-11-19,1,1.0963003082631966,-24504.449382558912,2.192,1900.0266376572033,28.27,200000,107427.50609313828,-92572.49390686172,0.5371375304656913
2021-11-20,1,1.0476361084422712,-24504.449382558912,2.187,1900.0266376572033,28.36,200000,107475.98624361462,-92524.01375638538,0.5373799312180731
2021-11-21,2,2.1183187734757145,0.0,2.53,0.0,28.98,200000,114360.99107170658,-85639.00892829342,0.5718049553585329
2021-11-22,2,1.2760241219914008,0.0,2.177,0.0,26.77,200000,114360.99107170658,-85639.00892829342,0.5718049553585329
2021-11-23,0,0.8032020066951879,0.0,2.099,0.0,26.94,200000,114360.99107170658,-85639.00892829342,0.5718049553585329
2021-11-24,0,0.6226251276296486,0.0,1.965,0.0,25.58,200000,114360.99107170658,-85639.00892829342,0.5718049553585329
2021-11-25,0,0.42696246084434236,0.0,1.999,0.0,26.41,200000,114360.99107170658,-85639.00892829342,0.5718049553585329
2021-11-26,0,-0.12516581586739914,0.0,1.713,0.0,23.96,200000,114360.99107170658,-85639.00892829342,0.5718049553585329
2021-11-27,0,-0.12894950786227102,0.0,1.734,0.0,24.1,200000,114360.99107170658,-85639.00892829342,0.5718049553585329
2021-11-28,0,-0.3442566012709378,0.0,1.754,0.0,24.76,200000,114360.99107170658,-85639.00892829342,0.5718049553585329
2021-11-29,0,-0.36617064972012037,0.0,1.778,0.0,24.99,200000,114360.99107170658,-85639.00892829342,0.5718049553585329
2021-11-30,0,-0.8118162103625303,0.0,1.749,0.0,25.31,200000,114360.99107170658,-85639.00892829342,0.5718049553585329
2021-12-01,0,-0.9454226876390222,0.0,1.763,0.0,25.32,200000,114360.99107170658,-85639.00892829342,0.5718049553585329
2021-12-02,-1,-1.1476201912421393,33635.58560932546,1.7,-2329.144421012354,24.55,200000,114360.99107170658,-85639.00892829342,0.5718049553585329
2021-12-03,-2,-1.364369904565711,0.0,1.59,0.0,23.31,200000,115172.76640667705,-84827.23359332295,0.5758638320333853
2021-12-04,-2,-1.8224578262828233,0.0,1.337,0.0,20.64,200000,115172.76640667705,-84827.23359332295,0.5758638320333853
2021-12-05,-2,-1.8342984471163488,0.0,1.227,0.0,19.48,200000,115172.76640667705,-84827.23359332295,0.5758638320333853
2021-12-06,-2,-1.5505054417652875,0.0,1.256,0.0,19.8,200000,115172.76640667705,-84827.23359332295,0.5758638320333853
2021-12-07,-2,-1.66508375924701,0.0,1.29,0.0,21.09,200000,115172.76640667705,-84827.23359332295,0.5758638320333853
2021-12-08,-2,-1.7564916086565332,0.0,1.345,0.0,22.91,200000,115172.76640667705,-84827.23359332295,0.5758638320333853
2021-12-09,-2,-1.5238231004420992,0.0,1.193,0.0,20.25,200000,115172.76640667705,-84827.23359332295,0.5758638320333853
2021-12-10,-1,-1.068835764055979,50470.0992141442,1.141,-3102.7146122488434,18.56,200000,115172.76640667705,-84827.23359332295,0.5758638320333853
2021-12-11,-2,-1.239857570332251,0.0,1.198,0.0,19.97,200000,116670.79835474171,-83329.20164525829,0.5833539917737085
2021-12-12,-1,-1.0600308099762874,47044.67675594424,1.24,-2858.177323732036,20.41,200000,116670.79835474171,-83329.20164525829,0.5833539917737085
2021-12-13,-1,-0.8496070043202923,47044.67675594424,1.095,-2858.177323732036,17.78,200000,102332.31386371455,-97667.68613628545,0.5116615693185727
2021-12-14,-1,-0.6117800970042967,47044.67675594424,1.153,-2858.177323732036,18.44,200000,106947.30214922245,-93052.69785077755,0.5347365107461122
2021-12-15,-1,-1.0393152660213625,47044.67675594424,1.181,-2858.177323732036,19.69,200000,111837.27475305393,-88162.72524694607,0.5591863737652697
2021-12-16,0,-0.11257960180699228,0.0,1.201,0.0,18.76,200000,113789.54816406567,-86210.45183593433,0.5689477408203283
2021-12-17,0,0.4355237709417139,0.0,1.205,0.0,18.25,200000,113789.54816406567,-86210.45183593433,0.5689477408203283
2021-12-18,0,-0.3060282848176181,0.0,1.224,0.0,19.54,200000,113789.54816406567,-86210.45183593433,0.5689477408203283
2021-12-19,0,0.09835364408690207,0.0,1.203,0.0,18.86,200000,113789.54816406567,-86210.45183593433,0.5689477408203283
2021-12-20,0,0.6483055435633853,0.0,1.227,0.0,18.78,200000,113789.54816406567,-86210.45183593433,0.5689477408203283
2021-12-21,1,1.0079477406680553,-44379.69897194448,1.282,2929.7000042241416,19.42,200000,113789.54816406567,-86210.45183593433,0.5689477408203283
2021-12-22,2,3.070523695187195,0.0,1.486,0.0,19.93,200000,121348.85975218803,-78651.14024781197,0.6067442987609402
2021-12-23,2,1.2977775570898913,0.0,1.509,0.0,22.17,200000,121348.85975218803,-78651.14024781197,0.6067442987609402
2021-12-24,2,1.384950723892765,0.0,1.479,0.0,21.48,200000,121348.85975218803,-78651.14024781197,0.6067442987609402
2021-12-25,2,1.4638728493535484,0.0,1.544,0.0,22.1,200000,121348.85975218803,-78651.14024781197,0.6067442987609402
2021-12-26,0,0.7414620226913853,0.0,1.543,0.0,22.98,200000,121348.85975218803,-78651.14024781197,0.6067442987609402
2021-12-27,0,0.7697724646935125,0.0,1.556,0.0,23.02,200000,121348.85975218803,-78651.14024781197,0.6067442987609402
2021-12-28,2,3.372600426460953,0.0,1.786,0.0,20.37,200000,121348.85975218803,-78651.14024781197,0.6067442987609402
2021-12-29,0,0.9727121165968147,0.0,1.437,0.0,19.74,200000,121348.85975218803,-78651.14024781197,0.6067442987609402
2021-12-30,0,-0.48168807793708446,0.0,1.267,0.0,19.93,200000,121348.85975218803,-78651.14024781197,0.6067442987609402
2021-12-31,0,-0.6545331765694696,0.0,1.223,0.0,19.51,200000,121348.85975218803,-78651.14024781197,0.6067442987609402
2022-01-01,-1,-1.020854373577976,48423.3279138819,1.253,-2922.6603986557807,20.76,200000,121348.85975218803,-78651.14024781197,0.6067442987609402
2022-01-02,-2,-1.3701361464809767,0.0,1.261,0.0,21.87,200000,124205.62617138488,-75794.37382861512,0.6210281308569243
2022-01-03,-2,-1.9918786444548686,0.0,1.222,0.0,23.72,200000,124205.62617138488,-75794.37382861512,0.6210281308569243
2022-01-04,-2,-1.7907044940058876,0.0,1.206,0.0,23.42,200000,124205.62617138488,-75794.37382861512,0.6210281308569243
2022-01-05,-2,-2.2661257955116754,0.0,1.098,0.0,25.24,200000,124205.62617138488,-75794.37382861512,0.6210281308569243
2022-01-06,-2,-1.8755963044208799,0.0,1.118,0.0,25.38,200000,124205.62617138488,-75794.37382861512,0.6210281308569243
2022-01-07,-2,-1.8993559884737035,0.0,1.049,0.0,25.98,200000,124205.62617138488,-75794.37382861512,0.6210281308569243
2022-01-08,-2,-1.747286497189708,0.0,0.986,0.0,25.32,200000,124205.62617138488,-75794.37382861512,0.6210281308569243
2022-01-09,-2,-1.661333080738423,0.0,1.015,0.0,27.54,200000,124205.62617138488,-75794.37382861512,0.6210281308569243
2022-01-10,-2,-1.6310152732349574,0.0,0.95,0.0,27.98,200000,124205.62617138488,-75794.37382861512,0.6210281308569243
2022-01-11,-2,-1.2928503062929861,0.0,0.979,0.0,26.59,200000,124205.62617138488,-75794.37382861512,0.6210281308569243
2022-01-12,-1,-1.0416512661197095,59656.88096608304,1.041,-2321.6004891847642,26.75,200000,124205.62617138488,-75794.37382861512,0.6210281308569243
2022-01-13,-1,-0.8640994989908167,59656.88096608304,1.0,-2321.6004891847642,24.86,200000,117371.86912721628,-82628.13087278372,0.5868593456360814
2022-01-14,-1,-0.7712947860226073,59656.88096608304,1.038,-2321.6004891847642,25.72,200000,121635.40702462633,-78364.59297537367,0.6081770351231317
2022-01-15,-1,-0.5987989798541614,59656.88096608304,1.053,-2321.6004891847642,25.17,200000,121253.37997006596,-78746.62002993404,0.6062668998503298
2022-01-16,-1,-0.5392834300385734,59656.88096608304,1.062,-2321.6004891847642,25.5,200000,122556.42006019168,-77443.57993980832,0.6127821003009584
2022-01-17,-1,-0.4931242117884115,59656.88096608304,0.989,-2321.6004891847642,23.79,200000,114231.53091316167,-85768.46908683833,0.5711576545658084
2022-01-18,-1,-0.3902668178316201,59656.88096608304,0.961,-2321.6004891847642,22.96,200000,110634.20984008799,-89365.79015991201,0.55317104920044
2022-01-19,-1,-0.20248088250178792,59656.88096608304,0.921,-2321.6004891847642,21.55,200000,104974.47791169415,-95025.52208830585,0.5248723895584708
2022-01-20,0,0.038413145968704876,0.0,0.881,0.0,20.17,200000,118474.59590712242,-81525.40409287758,0.5923729795356121
2022-01-21,0,0.1306135361716315,0.0,0.754,0.0,17.42,200000,118474.59590712242,-81525.40409287758,0.5923729795356121
2022-01-22,0,0.29749756092387986,0.0,0.683,0.0,15.85,200000,118474.59590712242,-81525.40409287758,0.5923729795356121
2022-01-23,0,0.26194328345466,0.0,0.704,0.0,16.64,200000,118474.59590712242,-81525.40409287758,0.5923729795356121
2022-01-24,0,0.6528270271701156,0.0,0.665,0.0,15.58,200000,118474.59590712242,-81525.40409287758,0.5923729795356121
2022-01-25,1,1.1331153777443876,-86858.20814305163,0.682,3824.2284024248684,15.49,200000,118474.59590712242,-81525.40409287758,0.5923729795356121
2022-01-26,2,1.4728219563365332,0.0,0.687,0.0,15.23,200000,119903.18633246815,-80096.81366753185,0.5995159316623407
2022-01-27,2,1.3869551709149448,0.0,0.69,0.0,15.22,200000,119903.18633246815,-80096.81366753185,0.5995159316623407
2022-01-28,0,0.7746969428689271,0.0,0.707,0.0,16.15,200000,119903.18633246815,-80096.81366753185,0.5995159316623407
2022-01-29,2,1.3165702415252758,0.0,0.742,0.0,16.23,200000,119903.18633246815,-80096.81366753185,0.5995159316623407
2022-01-30,0,-0.5850402627975603,0.0,0.729,0.0,17.77,200000,119903.18633246815,-80096.81366753185,0.5995159316623407
2022-01-31,0,0.702481802884139,0.0,0.753,0.0,17.15,200000,119903.18633246815,-80096.81366753185,0.5995159316623407
