date,statusList,zscore,WAVESUSDT_position,WAVESUSDT_price,TRXUSDT_position,TRXUSDT_price,init,total_asset,pnl,return
2021-09-19,-1,-1.1476088143775587,2180.9225417091907,27.4,-576307.0464155831,0.10369,200000,119514.55528566364,-80485.44471433636,0.5975727764283182
2021-09-20,-2,-1.4793474246628058,0.0,23.02,0.0,0.0914,200000,121984.18241790237,-78015.81758209763,0.6099209120895118
2021-09-21,-2,-1.266920044516729,0.0,22.37,0.0,0.08826,200000,121984.18241790237,-78015.81758209763,0.6099209120895118
2021-09-22,-2,-1.2538584793547372,0.0,24.7,0.0,0.09876,200000,121984.18241790237,-78015.81758209763,0.6099209120895118
2021-09-23,-1,-1.0198758517002873,2425.1328512505443,25.15,-614653.7459331974,0.09923,200000,121984.18241790237,-78015.81758209763,0.6099209120895118
2021-09-24,0,-0.10286947378956554,0.0,25.56,0.0,0.09226,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-09-25,0,-0.4323817241586594,0.0,24.23,0.0,0.09055,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-09-26,0,-0.33014838203414054,0.0,23.65,0.0,0.08769,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-09-27,0,-0.4512616380593845,0.0,22.74,0.0,0.08599,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-09-28,0,0.062897500864779,0.0,22.95,0.0,0.08305,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-09-29,0,-0.06243763407514479,0.0,23.19,0.0,0.08581,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-09-30,0,0.1261184652224645,0.0,24.24,0.0,0.08943,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-01,0,0.7716418635604643,0.0,26.12,0.0,0.09481,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-02,2,1.3661088097040484,0.0,26.3,0.0,0.09338,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-03,2,1.7174516030386726,0.0,27.08,0.0,0.09494,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-04,0,0.9426035354705588,0.0,25.98,0.0,0.09351,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-05,2,1.6058526868661331,0.0,27.59,0.0,0.09618,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-06,2,1.2522927112229805,0.0,27.17,0.0,0.09549,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-07,2,1.408419928842462,0.0,27.49,0.0,0.09547,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-08,0,0.6303688385182051,0.0,27.26,0.0,0.09771,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-09,0,0.7170655309937136,0.0,28.95,0.0,0.10306,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-10,0,-0.2624533074188222,0.0,26.34,0.0,0.09747,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-11,0,0.33236230516504106,0.0,26.96,0.0,0.09707,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-12,2,2.871263177128816,0.0,29.6,0.0,0.09549,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-13,2,3.116562871025979,0.0,31.95,0.0,0.09793,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-14,2,2.6207648378313135,0.0,32.3,0.0,0.09729,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-15,1,1.1030132706276699,-1932.2142605916433,30.2,591754.0885292325,0.09861,200000,116705.74133973525,-83294.25866026475,0.5835287066986763
2021-10-16,1,0.49553964233790565,-1932.2142605916433,29.23,591754.0885292325,0.09871,200000,114890.66891581428,-85109.33108418572,0.5744533445790714
2021-10-17,1,0.22127849301483662,-1932.2142605916433,28.85,591754.0885292325,0.0987,200000,114150.50995590416,-85849.49004409584,0.5707525497795207
2021-10-18,0,-0.08571035667313545,0.0,28.2,0.0,0.0981,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-10-19,0,-0.33736538700188307,0.0,28.55,0.0,0.10055,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-10-20,0,-0.40039430465549264,0.0,29.29,0.0,0.10324,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-10-21,0,-0.6316946947316529,0.0,27.91,0.0,0.09958,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-10-22,0,-0.6414594372673578,0.0,27.95,0.0,0.09982,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-10-23,0,-0.5384416272523741,0.0,28.33,0.0,0.10066,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-10-24,0,-0.4600109468204069,0.0,28.06,0.0,0.09913,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-10-25,0,-0.42096690376376006,0.0,28.56,0.0,0.10074,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-10-26,0,-0.42167832070975425,0.0,28.66,0.0,0.10112,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-10-27,2,1.3014110083163164,0.0,28.44,0.0,0.09064,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-10-28,0,-0.10727416775016695,0.0,27.66,0.0,0.09527,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-10-29,0,-0.9231580498568354,0.0,27.51,0.0,0.0996,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-10-30,-2,-1.5619212845618944,0.0,26.73,0.0,0.10111,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-10-31,-2,-1.6327701843821048,0.0,26.44,0.0,0.10152,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-01,-2,-1.3283657482113365,0.0,26.45,0.0,0.10048,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-02,-2,-1.9762868878372788,0.0,26.56,0.0,0.10748,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-03,-2,-1.8987510982706473,0.0,26.25,0.0,0.10587,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-04,-2,-1.5417780396017242,0.0,25.95,0.0,0.10329,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-05,-2,-1.6625265655173178,0.0,25.37,0.0,0.10346,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-06,-2,-1.4435935601623493,0.0,25.21,0.0,0.10252,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-07,-2,-1.4178887422519217,0.0,25.4,0.0,0.1045,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-08,-2,-1.7190452963276885,0.0,25.51,0.0,0.10993,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-09,-2,-1.7349394534024305,0.0,25.85,0.0,0.11436,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-10,-2,-1.5943722815140888,0.0,23.89,0.0,0.10662,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-11,-2,-1.4606773206348735,0.0,24.26,0.0,0.10893,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-12,-2,-1.5133122080499488,0.0,23.36,0.0,0.10796,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-13,-2,-1.5240010602414398,0.0,23.74,0.0,0.11255,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-14,-2,-1.6956672499302035,0.0,23.37,0.0,0.117,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-15,-2,-1.84453916584547,0.0,23.2,0.0,0.1238,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-16,-2,-1.489642535907137,0.0,21.55,0.0,0.10934,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-17,-2,-1.5147804044790276,0.0,21.52,0.0,0.11119,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-18,0,-0.5653094183691086,0.0,21.7,0.0,0.10038,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-19,0,-0.603466700931513,0.0,22.17,0.0,0.10387,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-20,0,-0.67264121653789,0.0,22.1,0.0,0.10519,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-21,0,-0.986609029939311,0.0,21.46,0.0,0.10643,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-22,0,-0.7215036153403898,0.0,20.91,0.0,0.10182,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-23,0,-0.7396472192511303,0.0,20.92,0.0,0.10283,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-24,0,-0.48800934425513776,0.0,20.23,0.0,0.09785,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-25,0,-0.5392425310192138,0.0,20.5,0.0,0.10019,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-26,0,0.1594851085538946,0.0,19.71,0.0,0.09229,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-27,0,-0.23262796687663978,0.0,19.32,0.0,0.09335,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-28,0,0.5941270351478527,0.0,20.44,0.0,0.09518,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-29,2,1.2981672255703482,0.0,21.35,0.0,0.09655,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-11-30,2,1.369456197076439,0.0,21.37,0.0,0.09652,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-01,2,2.3466816412976166,0.0,22.67,0.0,0.09688,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-02,0,0.8237406287862311,0.0,21.24,0.0,0.0975,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-03,2,1.4675322886176139,0.0,21.27,0.0,0.09388,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-04,0,0.04097448031257843,0.0,18.33,0.0,0.08696,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-05,2,1.4883480442510182,0.0,19.22,0.0,0.08432,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-06,0,0.972972908534755,0.0,19.51,0.0,0.08729,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-07,0,-0.15843246856804982,0.0,19.19,0.0,0.08999,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-08,0,-0.7386528660534071,0.0,19.17,0.0,0.09237,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-09,-2,-2.000620393993626,0.0,17.07,0.0,0.08861,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-10,-2,-2.5914251915335216,0.0,15.62,0.0,0.08771,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-11,-2,-2.32220096508908,0.0,16.03,0.0,0.0916,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-12,-2,-1.656518055617402,0.0,16.55,0.0,0.09101,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-13,-2,-2.0410780425576105,0.0,14.38,0.0,0.08497,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-14,-2,-1.6511882229315125,0.0,14.99,0.0,0.08707,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-15,0,-0.482107330459619,0.0,17.1,0.0,0.08754,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-16,0,0.6393390379716803,0.0,18.65,0.0,0.08533,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-17,0,0.6847467815895122,0.0,17.52,0.0,0.07951,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-18,0,0.4324670990853232,0.0,17.3,0.0,0.08042,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-19,0,-0.11711446050018545,0.0,16.11,0.0,0.07944,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-20,0,-0.251579265303844,0.0,15.44,0.0,0.07759,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-21,0,0.00931107277724271,0.0,15.98,0.0,0.07884,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-22,0,0.04457510974770435,0.0,16.03,0.0,0.07913,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-23,0,-0.0485612319071691,0.0,16.51,0.0,0.08274,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-24,0,-0.14641002738523728,0.0,15.94,0.0,0.08085,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-25,0,-0.008471628951052999,0.0,16.15,0.0,0.08153,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-26,0,0.089218503752028,0.0,16.16,0.0,0.08149,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-27,0,0.45418064951695347,0.0,16.48,0.0,0.08114,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-28,0,-0.23708542259896956,0.0,14.83,0.0,0.07713,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-29,0,-0.5240895292378028,0.0,14.37,0.0,0.0765,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-30,0,-0.5142546814702876,0.0,14.69,0.0,0.07782,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2021-12-31,0,-0.31445653987266997,0.0,14.53,0.0,0.07539,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2022-01-01,0,-0.040203637945933964,0.0,15.1,0.0,0.0766,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2022-01-02,0,-0.08699868510543415,0.0,15.38,0.0,0.07762,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2022-01-03,0,0.18533565879761787,0.0,15.58,0.0,0.07705,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2022-01-04,0,0.7823192404865628,0.0,15.8,0.0,0.07592,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2022-01-05,0,0.24574916125167653,0.0,14.39,0.0,0.07112,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2022-01-06,0,0.006841240570490083,0.0,14.17,0.0,0.07106,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2022-01-07,0,0.6021994392761498,0.0,13.76,0.0,0.0682,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2022-01-08,2,2.004787806684323,0.0,13.76,0.0,0.06539,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2022-01-09,2,2.1278383554838562,0.0,14.13,0.0,0.06611,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2022-01-10,2,1.5016740638573116,0.0,13.36,0.0,0.06342,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2022-01-11,2,2.0629132969109034,0.0,14.11,0.0,0.06493,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2022-01-12,2,1.7340045334424175,0.0,14.76,0.0,0.06806,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2022-01-13,1,1.009348260089685,-4040.8252644179242,14.0,854555.1918708602,0.0662,200000,113143.10740370188,-86856.89259629812,0.5657155370185094
2022-01-14,1,0.7121147885042302,-4040.8252644179242,14.17,854555.1918708602,0.06765,200000,115069.15272686568,-84930.84727313432,0.5753457636343284
2022-01-15,1,0.9423996728127028,-4040.8252644179242,14.53,854555.1918708602,0.06842,200000,117181.85731979669,-82818.14268020331,0.5859092865989834
2022-01-16,0,0.06802898138274364,0.0,14.29,0.0,0.06988,200000,111170.1836242983,-88829.8163757017,0.5558509181214915
2022-01-17,-1,-1.1309503691216176,4048.440772916908,13.73,-784546.1088517876,0.07085,200000,111170.1836242983,-88829.8163757017,0.5558509181214915
2022-01-18,-1,-0.7390477950097735,4048.440772916908,13.58,-784546.1088517876,0.06846,200000,108687.85230820498,-91312.14769179502,0.5434392615410248
2022-01-19,-2,-1.7251116263856623,0.0,13.18,0.0,0.06915,200000,112063.09766435457,-87936.90233564543,0.5603154883217729
2022-01-20,-2,-2.0978369622102324,0.0,12.59,0.0,0.06773,200000,112063.09766435457,-87936.90233564543,0.5603154883217729
2022-01-21,-2,-2.594865461732794,0.0,10.68,0.0,0.06103,200000,112063.09766435457,-87936.90233564543,0.5603154883217729
2022-01-22,-2,-2.921382149211102,0.0,8.96,0.0,0.0568,200000,112063.09766435457,-87936.90233564543,0.5603154883217729
2022-01-23,-2,-2.2232742830459613,0.0,9.22,0.0,0.05752,200000,112063.09766435457,-87936.90233564543,0.5603154883217729
2022-01-24,-2,-2.087776094187119,0.0,8.53,0.0,0.05506,200000,112063.09766435457,-87936.90233564543,0.5603154883217729
2022-01-25,-2,-1.9554834256252536,0.0,8.39,0.0,0.05588,200000,112063.09766435457,-87936.90233564543,0.5603154883217729
2022-01-26,0,-0.46151037267155903,0.0,10.26,0.0,0.0562,200000,112063.09766435457,-87936.90233564543,0.5603154883217729
2022-01-27,0,-0.7358524229014987,0.0,9.88,0.0,0.05649,200000,112063.09766435457,-87936.90233564543,0.5603154883217729
2022-01-28,0,-0.6326900325116657,0.0,10.11,0.0,0.05757,200000,112063.09766435457,-87936.90233564543,0.5603154883217729
2022-01-29,-1,-1.0382081298243073,5659.752407290634,9.9,-928597.0969866968,0.06034,200000,112063.09766435457,-87936.90233564543,0.5603154883217729
2022-01-30,-1,-1.1897016590482077,5659.752407290634,9.25,-928597.0969866968,0.05863,200000,106796.3575637684,-93203.6424362316,0.533981787818842
2022-01-31,-2,-1.2074287949884177,0.0,9.14,0.0,0.05906,200000,115175.90520975247,-84824.09479024753,0.5758795260487624
