date,statusList,zscore,XMRUSDT_position,XMRUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2021-03-05,-2,-1.6914099837105732,0.0,205.84,0.0,0.6913,200000,201353.21636950993,1353.2163695099298,1.0067660818475497
2021-03-06,-2,-1.738007489675743,0.0,204.35,0.0,0.7626,200000,201353.21636950993,1353.2163695099298,1.0067660818475497
2021-03-07,-2,-1.620372486369928,0.0,208.99,0.0,0.7888,200000,201353.21636950993,1353.2163695099298,1.0067660818475497
2021-03-08,-2,-1.2590363538435712,0.0,221.08,0.0,0.7665,200000,201353.21636950993,1353.2163695099298,1.0067660818475497
2021-03-09,-1,-1.1614366471524302,447.13363023962944,225.16,-131106.40472034767,0.7679,200000,201353.21636950993,1353.2163695099298,1.0067660818475497
2021-03-10,-1,-1.1206957708842187,447.13363023962944,220.19,-131106.40472034767,0.763,200000,198488.5408440893,-1511.4591559107066,0.9924427042204464
2021-03-11,-1,-1.017518430520277,447.13363023962944,221.11,-131106.40472034767,0.7457,200000,196631.76298224775,-3368.2370177522535,0.9831588149112387
2021-03-12,-1,-0.9353843005343727,447.13363023962944,222.85,-131106.40472034767,0.742,200000,196924.6818013994,-3075.3181986006093,0.984623409006997
2021-03-13,-1,-0.7230528139303354,447.13363023962944,239.46,-131106.40472034767,0.7699,200000,208009.44009137736,8009.440091377357,1.0400472004568868
2021-03-14,-1,-0.8055733611588767,447.13363023962944,232.25,-131106.40472034767,0.7764,200000,205637.79824803188,5637.798248031875,1.0281889912401594
2021-03-15,-1,-0.7075433291576705,447.13363023962944,221.88,-131106.40472034767,0.7364,200000,195756.766313633,-4243.233686366992,0.9787838315681651
2021-03-16,-1,-0.39875768893974495,447.13363023962944,229.92,-131106.40472034767,0.722,200000,197463.7884727866,-2536.211527213396,0.987318942363933
2021-03-17,-1,-0.5188508521394862,447.13363023962944,236.2,-131106.40472034767,0.7711,200000,206709.11214246054,6709.112142460537,1.0335455607123027
2021-03-18,-1,-0.5686646049334578,447.13363023962944,228.04,-131106.40472034767,0.7644,200000,202182.08880807884,2182.0888080788427,1.0109104440403942
2021-03-19,-1,-0.712693219521016,447.13363023962944,231.43,-131106.40472034767,0.8133,200000,210108.9750054162,10108.9750054162,1.050544875027081
2021-03-20,-1,-0.29308650049969226,447.13363023962944,231.95,-131106.40472034767,0.7615,200000,203550.17272862679,3550.172728626785,1.0177508636431338
2021-03-21,-1,-0.43701708770622155,447.13363023962944,231.66,-131106.40472034767,0.7915,200000,207353.6961174677,7353.696117467713,1.0367684805873385
2021-03-22,-1,-0.8915680626535989,447.13363023962944,217.08,-131106.40472034767,0.7997,200000,201909.5603072808,1909.5603072808008,1.009547801536404
2021-03-23,-2,-1.5125286262753854,0.0,218.02,0.0,0.856,200000,216096.2247452835,16096.224745283514,1.0804811237264176
2021-03-24,0,-0.2969579689202357,0.0,210.67,0.0,0.7352,200000,216096.2247452835,16096.224745283514,1.0804811237264176
2021-03-25,1,1.0827699046261157,-504.1203395354908,214.33,156251.7894036757,0.6915,200000,216096.2247452835,16096.224745283514,1.0804811237264176
2021-03-26,0,0.10195192671659485,0.0,221.7,0.0,0.7518,200000,210389.6087466184,10389.60874661841,1.0519480437330921
2021-03-27,-2,-2.525551509922823,0.0,221.27,0.0,0.8921,200000,210389.6087466184,10389.60874661841,1.0519480437330921
2021-03-28,-2,-1.4133110747322122,0.0,232.66,0.0,0.8781,200000,210389.6087466184,10389.60874661841,1.0519480437330921
2021-03-29,-2,-1.9009828203613475,0.0,233.8,0.0,0.937,200000,210389.6087466184,10389.60874661841,1.0519480437330921
2021-03-30,-2,-1.9063055294865074,0.0,244.39,0.0,1.0083,200000,210389.6087466184,10389.60874661841,1.0519480437330921
2021-03-31,-2,-1.7340633015490245,0.0,245.8,0.0,1.0245,200000,210389.6087466184,10389.60874661841,1.0519480437330921
2021-04-01,0,-0.9033169451967424,0.0,250.65,0.0,0.969,200000,210389.6087466184,10389.60874661841,1.0519480437330921
2021-04-02,-2,-1.4992370790848581,0.0,257.7,0.0,1.0801,200000,210389.6087466184,10389.60874661841,1.0519480437330921
2021-04-03,-2,-1.538527362865722,0.0,257.23,0.0,1.1088,200000,210389.6087466184,10389.60874661841,1.0519480437330921
2021-04-04,-2,-1.787175363303647,0.0,263.6,0.0,1.214,200000,210389.6087466184,10389.60874661841,1.0519480437330921
2021-04-05,-2,-1.3342152536354146,0.0,265.37,0.0,1.1686,200000,210389.6087466184,10389.60874661841,1.0519480437330921
2021-04-06,0,-0.6043893101268198,0.0,270.68,0.0,1.0994,200000,210389.6087466184,10389.60874661841,1.0519480437330921
2021-04-07,0,0.239475045739123,0.0,257.44,0.0,0.9606,200000,210389.6087466184,10389.60874661841,1.0519480437330921
2021-04-08,0,-0.4059833477247158,0.0,269.69,0.0,1.0825,200000,210389.6087466184,10389.60874661841,1.0519480437330921
2021-04-09,-1,-1.0270247302127395,384.8074198826104,273.37,-88734.54607617816,1.1855,200000,210389.6087466184,10389.60874661841,1.0519480437330921
2021-04-10,-1,-0.7026905280965295,384.8074198826104,291.72,-88734.54607617816,1.2324,200000,221612.47511243707,21612.475112437067,1.1080623755621852
2021-04-11,0,0.750506770593022,0.0,328.9,0.0,1.2135,200000,191505.82001067005,-8494.179989329947,0.9575291000533502
2021-04-12,0,0.6692019361861717,0.0,314.32,0.0,1.1638,200000,191505.82001067005,-8494.179989329947,0.9575291000533502
2021-04-13,1,1.1885414372113512,-292.43780351627834,327.43,82439.00990558333,1.1615,200000,191505.82001067005,-8494.179989329947,0.9575291000533502
2021-04-14,2,1.3315336351752527,0.0,320.65,0.0,1.1461,200000,190792.65245537568,-9207.347544624325,0.9539632622768783
2021-04-15,2,1.2294733771759663,0.0,344.4,0.0,1.2549,200000,190792.65245537568,-9207.347544624325,0.9539632622768783
2021-04-16,0,-0.015747289232351303,0.0,340.66,0.0,1.3563,200000,190792.65245537568,-9207.347544624325,0.9539632622768783
2021-04-17,2,1.4015008115121237,0.0,363.77,0.0,1.3005,200000,190792.65245537568,-9207.347544624325,0.9539632622768783
2021-04-18,0,0.4243756350929904,0.0,338.48,0.0,1.2961,200000,190792.65245537568,-9207.347544624325,0.9539632622768783
2021-04-19,2,2.489171340986048,0.0,358.07,0.0,1.131,200000,190792.65245537568,-9207.347544624325,0.9539632622768783
2021-04-20,2,3.0449396962855966,0.0,404.34,0.0,1.1021,200000,190792.65245537568,-9207.347544624325,0.9539632622768783
2021-04-21,2,2.227737874075424,0.0,375.44,0.0,1.0513,200000,190792.65245537568,-9207.347544624325,0.9539632622768783
2021-04-22,2,2.653778232722568,0.0,346.68,0.0,0.8442,200000,190792.65245537568,-9207.347544624325,0.9539632622768783
2021-04-23,2,2.554216725581557,0.0,354.37,0.0,0.7958,200000,190792.65245537568,-9207.347544624325,0.9539632622768783
2021-04-24,2,2.755790704352462,0.0,381.18,0.0,0.7353,200000,190792.65245537568,-9207.347544624325,0.9539632622768783
2021-04-25,2,1.8532378715214712,0.0,355.44,0.0,0.7533,200000,190792.65245537568,-9207.347544624325,0.9539632622768783
2021-04-26,2,1.4945912172184699,0.0,405.46,0.0,0.8849,200000,190792.65245537568,-9207.347544624325,0.9539632622768783
2021-04-27,0,0.9378844445294323,0.0,401.6,0.0,0.9627,200000,190792.65245537568,-9207.347544624325,0.9539632622768783
2021-04-28,1,1.1210197152374026,-230.682222342912,413.54,102587.72580674035,0.9299,200000,190792.65245537568,-9207.347544624325,0.9539632622768783
2021-04-29,1,0.9470576702464631,-230.682222342912,407.32,102587.72580674035,0.9307,200000,189439.87921304815,-10560.120786951855,0.9471993960652407
2021-04-30,1,0.6603648915303119,-230.682222342912,421.78,102587.72580674035,1.0069,200000,200592.72885460028,592.7288546002819,1.0029636442730014
2021-05-01,1,0.6655588078946498,-230.682222342912,425.76,102587.72580674035,0.9994,200000,200741.43615597452,741.4361559745157,1.0037071807798725
2021-05-02,1,0.3315389236279543,-230.682222342912,404.46,102587.72580674035,1.003,200000,196197.22063297476,-3802.779367025243,0.9809861031648738
2021-05-03,1,0.34701323593904443,-230.682222342912,411.31,102587.72580674035,1.0033,200000,197808.17017376574,-2191.829826234258,0.9890408508688288
2021-05-04,1,0.6261406885746135,-230.682222342912,379.54,102587.72580674035,0.8662,200000,176414.6187618273,-23585.381238172704,0.8820730938091365
2021-05-05,1,0.33198415311870594,-230.682222342912,417.16,102587.72580674035,0.9898,200000,197772.7268760808,-2227.273123919207,0.9888636343804039
2021-05-06,0,-0.31012368984454547,0.0,422.45,0.0,1.0975,200000,175654.32821124134,-24345.671788758656,0.8782716410562067
2021-05-07,0,0.3197730645507793,0.0,454.81,0.0,1.0584,200000,175654.32821124134,-24345.671788758656,0.8782716410562067
2021-05-08,0,0.8420253616868659,0.0,475.59,0.0,1.0369,200000,175654.32821124134,-24345.671788758656,0.8782716410562067
2021-05-09,1,1.0413206810970024,-181.46108286285263,484.0,84955.66270615271,1.0338,200000,175654.32821124134,-24345.671788758656,0.8782716410562067
2021-05-10,2,1.505268914812149,0.0,441.03,0.0,0.8988,200000,179325.9599459552,-20674.040054044803,0.896629799729776
2021-05-11,0,0.7850394534739442,0.0,453.41,0.0,0.9724,200000,179325.9599459552,-20674.040054044803,0.896629799729776
2021-05-12,2,1.5548829233235357,0.0,396.06,0.0,0.7956,200000,179325.9599459552,-20674.040054044803,0.896629799729776
2021-05-13,2,1.4245543351470704,0.0,402.34,0.0,0.8062,200000,179325.9599459552,-20674.040054044803,0.896629799729776
2021-05-14,2,1.319642362699288,0.0,412.91,0.0,0.8414,200000,179325.9599459552,-20674.040054044803,0.896629799729776
2021-05-15,2,1.2137982895955526,0.0,382.38,0.0,0.7817,200000,179325.9599459552,-20674.040054044803,0.896629799729776
2021-05-16,2,1.4199450133177212,0.0,390.65,0.0,0.7794,200000,179325.9599459552,-20674.040054044803,0.896629799729776
2021-05-17,0,0.9647208528312916,0.0,339.87,0.0,0.6959,200000,179325.9599459552,-20674.040054044803,0.896629799729776
2021-05-18,0,0.3883629115831717,0.0,341.02,0.0,0.7277,200000,179325.9599459552,-20674.040054044803,0.896629799729776
2021-05-19,-2,-1.7293324126044554,0.0,197.34,0.0,0.5153,200000,179325.9599459552,-20674.040054044803,0.896629799729776
2021-05-20,-2,-3.775526449137067,0.0,280.79,0.0,2.4318,200000,179325.9599459552,-20674.040054044803,0.896629799729776
2021-05-21,-2,-2.317373687528158,0.0,256.2,0.0,1.3506,200000,179325.9599459552,-20674.040054044803,0.896629799729776
2021-05-22,-2,-1.4687257624992394,0.0,231.12,0.0,0.8925,200000,179325.9599459552,-20674.040054044803,0.896629799729776
2021-05-23,-1,-1.0136681924037607,397.6185364655326,225.5,-119011.12287360977,0.7534,200000,179325.9599459552,-20674.040054044803,0.896629799729776
2021-05-24,-1,-1.0892521652117386,397.6185364655326,256.22,-119011.12287360977,0.9185,200000,211189.53777260933,11189.537772609328,1.0559476888630466
2021-05-25,-2,-1.3132577906823226,0.0,246.62,0.0,1.0436,200000,205465.2843137247,5465.284313724696,1.0273264215686235
2021-05-26,-2,-1.2508631582035563,0.0,268.53,0.0,1.1722,200000,205465.2843137247,5465.284313724696,1.0273264215686235
2021-05-27,-1,-1.0759930359455276,406.3148321344026,252.84,-96462.57479517593,1.065,200000,205465.28431372473,5465.2843137247255,1.0273264215686235
2021-05-28,-1,-1.0641392218548245,406.3148321344026,262.1,-96462.57479517593,1.1689,200000,219250.2211805081,19250.221180508088,1.0962511059025404
2021-05-29,-1,-0.9058007195188954,406.3148321344026,243.16,-96462.57479517593,1.0449,200000,199593.25898528064,-406.74101471935865,0.9979662949264032
2021-05-30,-1,-0.6760088866342193,406.3148321344026,261.9,-96462.57479517593,1.0348,200000,206233.3269340481,6233.326934048091,1.0311666346702404
2021-05-31,-1,-0.5789101470991349,406.3148321344026,272.21,-96462.57479517593,1.0609,200000,212940.10605550784,12940.106055507844,1.0647005302775392
2021-06-01,-1,-0.46117755314462416,406.3148321344026,266.37,-96462.57479517593,1.0147,200000,206110.65648030583,6110.656480305828,1.030553282401529
2021-06-02,-1,-0.24502961913781648,406.3148321344026,294.63,-96462.57479517593,1.0517,200000,221162.22890384556,21162.228903845564,1.1058111445192278
2021-06-03,0,-0.1520808562181121,0.0,309.57,0.0,1.0986,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-04,0,-0.032646602910208725,0.0,287.36,0.0,1.0087,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-05,0,-0.014308869705503123,0.0,264.01,0.0,0.9579,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-06,0,-0.04277532317375354,0.0,272.5,0.0,1.0378,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-07,0,0.21610014426071722,0.0,249.02,0.0,0.935,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-08,0,0.6102899237838367,0.0,253.61,0.0,0.9221,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-09,0,0.7961779468885716,0.0,274.87,0.0,0.9842,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-10,0,0.4814770077074618,0.0,255.6,0.0,0.9379,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-11,0,0.9059192541575568,0.0,242.89,0.0,0.8579,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-12,2,2.0291265217320964,0.0,243.04,0.0,0.784,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-13,2,1.4766469933003508,0.0,260.75,0.0,0.8681,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-14,2,1.63245252524154,0.0,275.57,0.0,0.8912,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-15,2,1.8741294922300284,0.0,278.15,0.0,0.8658,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-16,2,1.6825061056602582,0.0,262.94,0.0,0.8172,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-17,2,2.0248108558255375,0.0,277.12,0.0,0.8242,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-18,2,2.195692111185599,0.0,265.77,0.0,0.7619,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-19,2,2.152089818329787,0.0,267.9,0.0,0.7464,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-20,2,2.0545924274466514,0.0,264.53,0.0,0.7205,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-21,2,2.4985534479024647,0.0,203.05,0.0,0.5021,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-22,2,2.4510601985105187,0.0,201.81,0.0,0.4694,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-23,2,2.0213947338171616,0.0,218.51,0.0,0.5098,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-24,2,1.2066835577804103,0.0,225.74,0.0,0.5747,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-25,0,0.8664629328641825,0.0,194.95,0.0,0.514,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-26,0,0.5352500587207204,0.0,202.84,0.0,0.5552,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-27,0,0.6625086446721792,0.0,211.92,0.0,0.5636,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-28,0,0.1857799120444963,0.0,213.17,0.0,0.5991,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-29,0,-0.6580553738986292,0.0,217.89,0.0,0.6821,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-06-30,-2,-1.7356648357256437,0.0,223.06,0.0,0.8245,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-07-01,-2,-1.5235502096543325,0.0,205.44,0.0,0.735,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-07-02,-1,-1.1295259856508135,439.21501395755377,211.35,-129956.73134527367,0.7143,200000,185656.18639985798,-14343.81360014202,0.9282809319992898
2021-07-03,-2,-1.2502413240717396,0.0,214.86,0.0,0.7438,200000,187948.26527555252,-12051.73472444748,0.9397413263777626
2021-07-04,-1,-1.188221812519078,427.3105340022566,219.92,-123731.5768765981,0.7595,200000,187948.26527555252,-12051.73472444748,0.9397413263777626
2021-07-05,-2,-1.496559445127317,0.0,214.47,0.0,0.8009,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-06,-2,-1.2068481278031191,0.0,221.75,0.0,0.7976,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-07,-2,-1.3998184520771544,0.0,215.17,0.0,0.8286,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-08,0,-0.8792610605578898,0.0,205.23,0.0,0.7214,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-09,0,-0.7571675545148547,0.0,212.87,0.0,0.7407,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-10,0,-0.7710288461624304,0.0,209.7,0.0,0.7434,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-11,0,-0.7643674023212107,0.0,211.52,0.0,0.7617,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-12,0,-0.8140805614671749,0.0,206.25,0.0,0.7601,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-13,-2,-1.2885420077178422,0.0,203.83,0.0,0.8291,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-14,0,-0.7941154558061905,0.0,203.38,0.0,0.767,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-15,0,-0.5822118138580633,0.0,196.71,0.0,0.726,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-16,0,-0.943605374337288,0.0,192.95,0.0,0.753,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-17,0,-0.10092230062952351,0.0,197.56,0.0,0.7084,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-18,0,0.32040124942180015,0.0,199.41,0.0,0.7055,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-19,0,0.8608597333574077,0.0,189.02,0.0,0.6591,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-20,2,1.9303443588637037,0.0,182.89,0.0,0.6001,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-21,2,1.5197357053518317,0.0,196.77,0.0,0.6524,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-22,1,1.0724889206751715,-494.18208135699547,197.7,145668.40239194574,0.6707,200000,195399.594968556,-4600.40503144401,0.97699797484278
2021-07-23,2,1.3364737711187085,0.0,203.96,0.0,0.6797,200000,197182.15917632327,-2817.840823676728,0.9859107958816163
2021-07-24,1,1.1329456793751567,-472.81354109035885,208.52,140784.0633844947,0.7003,200000,197182.15917632327,-2817.840823676728,0.9859107958816163
2021-07-25,1,1.1970510804128318,-472.81354109035885,212.91,140784.0633844947,0.7075,200000,200271.4558780783,271.45587807829725,1.0013572793903915
2021-07-26,1,0.6360665850824408,-472.81354109035885,218.07,140784.0633844947,0.7453,200000,208032.81134603842,8032.811346038419,1.0401640567301922
2021-07-27,1,0.8841933634472764,-472.81354109035885,225.59,140784.0633844947,0.7566,200000,213179.22909128276,13179.22909128276,1.0658961454564138
2021-07-28,2,1.4909432826197533,0.0,235.44,0.0,0.7575,200000,201857.45127688267,1857.451276882668,1.0092872563844133
2021-07-29,0,0.982292103371701,0.0,241.67,0.0,0.7966,200000,201857.45127688267,1857.451276882668,1.0092872563844133
2021-07-30,0,0.45824862221981183,0.0,242.01,0.0,0.8208,200000,201857.45127688267,1857.451276882668,1.0092872563844133
2021-07-31,0,0.2988408457086782,0.0,239.86,0.0,0.8193,200000,201857.45127688267,1857.451276882668,1.0092872563844133
2021-08-01,0,0.685376407852658,0.0,235.45,0.0,0.7825,200000,201857.45127688267,1857.451276882668,1.0092872563844133
2021-08-02,0,0.2541969453957537,0.0,232.58,0.0,0.7883,200000,201857.45127688267,1857.451276882668,1.0092872563844133
2021-08-03,0,0.0264239315832824,0.0,226.02,0.0,0.7709,200000,201857.45127688267,1857.451276882668,1.0092872563844133
2021-08-04,1,1.0197382069129763,-412.9991228350984,244.38,126715.28642616615,0.7965,200000,201857.45127688267,1857.451276882668,1.0092872563844133
2021-08-05,2,2.045915616406406,0.0,252.84,0.0,0.8006,200000,204831.8911817203,4831.891181720304,1.0241594559086016
2021-08-06,2,1.842998320471642,0.0,263.09,0.0,0.8346,200000,204831.8911817203,4831.891181720304,1.0241594559086016
2021-08-07,2,1.6147746488801815,0.0,271.83,0.0,0.8649,200000,204831.8911817203,4831.891181720304,1.0241594559086016
2021-08-08,0,0.09100887216884761,0.0,257.12,0.0,0.85,200000,204831.8911817203,4831.891181720304,1.0241594559086016
2021-08-09,0,0.6167295391463365,0.0,269.31,0.0,0.8785,200000,204831.8911817203,4831.891181720304,1.0241594559086016
2021-08-10,0,0.3233328583687172,0.0,266.34,0.0,0.8747,200000,204831.8911817203,4831.891181720304,1.0241594559086016
2021-08-11,-1,-1.179611586176889,382.10627762138625,268.03,-111917.76373167976,0.9151,200000,204831.8911817203,4831.891181720304,1.0241594559086016
2021-08-12,-1,-0.6834840046677498,382.10627762138625,257.42,-111917.76373167976,0.8683,200000,195539.9922335148,-4460.007766485214,0.977699961167574
2021-08-13,-1,-1.019645126854388,382.10627762138625,272.89,-111917.76373167976,0.9299,200000,208345.3105941891,8345.310594189097,1.0417265529709454
2021-08-14,-1,-1.1969398724927165,382.10627762138625,271.6,-111917.76373167976,0.9328,200000,208176.95501087938,8176.955010879377,1.0408847750543968
2021-08-15,-2,-1.2320028372989338,0.0,271.86,0.0,0.9354,200000,205640.35474218347,5640.354742183466,1.0282017737109173
2021-08-16,-1,-1.0635144275057062,385.81680064199526,266.5,-112445.51331046778,0.9144,200000,205640.35474218347,5640.354742183466,1.0282017737109173
2021-08-17,-1,-0.40684826330255486,385.81680064199526,256.23,-112445.51331046778,0.8641,200000,196022.00688007366,-3977.9931199263374,0.9801100344003684
2021-08-18,0,-0.18880274243835604,0.0,252.51,0.0,0.8471,200000,203470.3487373705,3470.348737370514,1.0173517436868527
2021-08-19,0,0.13413628338521746,0.0,264.19,0.0,0.8775,200000,203470.3487373705,3470.348737370514,1.0173517436868527
2021-08-20,1,1.0331431374799973,-360.68628791280315,282.06,111588.43300283565,0.9117,200000,203470.3487373705,3470.348737370514,1.0173517436868527
2021-08-21,2,1.3883991334544592,0.0,287.98,0.0,0.9182,200000,204880.28674729588,4880.286747295875,1.0244014337364793
2021-08-22,2,2.761047964068743,0.0,306.38,0.0,0.9149,200000,204880.28674729588,4880.286747295875,1.0244014337364793
2021-08-23,2,1.8936110803017305,0.0,318.17,0.0,0.9678,200000,204880.28674729588,4880.286747295875,1.0244014337364793
2021-08-24,-2,-3.366948751141099,0.0,307.33,0.0,1.3197,200000,204880.28674729588,4880.286747295875,1.0244014337364793
2021-08-25,-2,-1.4532528885292528,0.0,314.29,0.0,1.1726,200000,204880.28674729588,4880.286747295875,1.0244014337364793
2021-08-26,-2,-1.3812235869275689,0.0,291.4,0.0,1.0959,200000,204880.28674729588,4880.286747295875,1.0244014337364793
2021-08-27,0,-0.9389554862610395,0.0,315.0,0.0,1.1515,200000,204880.28674729588,4880.286747295875,1.0244014337364793
2021-08-28,-2,-1.521716855555166,0.0,300.5,0.0,1.1745,200000,204880.28674729588,4880.286747295875,1.0244014337364793
2021-08-29,-2,-1.3748482001593485,0.0,291.4,0.0,1.1415,200000,204880.28674729588,4880.286747295875,1.0244014337364793
2021-08-30,-1,-1.1433519534022751,363.52073588945325,281.8,-93766.72162347638,1.0925,200000,204880.28674729588,4880.286747295875,1.0244014337364793
2021-08-31,-2,-1.202676848319287,0.0,285.8,0.0,1.129,200000,206848.68914299493,6848.689142994932,1.0342434457149747
2021-09-01,0,-0.8090681447973609,0.0,302.9,0.0,1.1576,200000,206848.68914299493,6848.689142994932,1.0342434457149747
2021-09-02,0,-0.7877885373870098,0.0,302.5,0.0,1.1622,200000,206848.68914299493,6848.689142994932,1.0342434457149747
2021-09-03,-1,-1.0016710303537422,340.0997848454372,304.1,-85602.0067633649,1.2082,200000,206848.68914299493,6848.689142994932,1.0342434457149747
2021-09-04,-2,-1.5572292647529247,0.0,305.1,0.0,1.3275,200000,216720.90876501895,16720.908765018947,1.0836045438250947
2021-09-05,-2,-1.37575478768112,0.0,315.4,0.0,1.3703,200000,216720.90876501895,16720.908765018947,1.0836045438250947
2021-09-06,-1,-1.116969218621141,344.2199948618471,314.8,-80727.44869441217,1.3423,200000,216720.90876501892,16720.908765018918,1.0836045438250945
2021-09-07,-1,-1.0019607683425789,344.2199948618471,263.2,-80727.44869441217,1.1209,200000,181086.09988920478,-18913.90011079522,0.9054304994460239
2021-09-08,-1,-1.1200560194776832,344.2199948618471,257.1,-80727.44869441217,1.1326,200000,179930.86907027214,-20069.130929727864,0.8996543453513607
2021-09-09,-1,-1.163683683820897,344.2199948618471,261.8,-80727.44869441217,1.1803,200000,185399.40234884626,-14600.597651153745,0.9269970117442313
2021-09-10,-1,-0.9902361584171385,344.2199948618471,249.2,-80727.44869441217,1.1089,200000,175298.29057680594,-24701.709423194057,0.8764914528840297
2021-09-11,-1,-1.1321890602429234,344.2199948618471,249.8,-80727.44869441217,1.1309,200000,177280.82644500013,-22719.17355499987,0.8864041322250007
2021-09-12,-1,-1.0953724295366138,344.2199948618471,256.2,-80727.44869441217,1.1385,200000,180097.3630221935,-19902.636977806513,0.9004868151109674
2021-09-13,0,-0.11673428849213414,0.0,263.3,0.0,1.0848,200000,213660.9204615929,13660.920461592905,1.0683046023079645
2021-09-14,0,-0.23776727696896605,0.0,269.1,0.0,1.1241,200000,213660.9204615929,13660.920461592905,1.0683046023079645
2021-09-15,0,-0.6559610908101507,0.0,269.3,0.0,1.1647,200000,213660.9204615929,13660.920461592905,1.0683046023079645
2021-09-16,0,-0.563981092509806,0.0,264.0,0.0,1.14,200000,213660.9204615929,13660.920461592905,1.0683046023079645
2021-09-17,-2,-1.2470258787501154,0.0,262.7,0.0,1.1934,200000,213660.9204615929,13660.920461592905,1.0683046023079645
2021-09-18,0,-0.9673978807597873,0.0,271.7,0.0,1.2201,200000,213660.9204615929,13660.920461592905,1.0683046023079645
2021-09-19,0,-0.9446618657159691,0.0,259.8,0.0,1.1712,200000,213660.9204615929,13660.920461592905,1.0683046023079645
2021-09-20,0,-0.29571111023930857,0.0,232.7,0.0,1.0144,200000,213660.9204615929,13660.920461592905,1.0683046023079645
2021-09-21,0,-0.9601743396809052,0.0,218.0,0.0,0.9876,200000,213660.9204615929,13660.920461592905,1.0683046023079645
2021-09-22,0,-0.6003366550647816,0.0,245.1,0.0,1.093,200000,213660.9204615929,13660.920461592905,1.0683046023079645
2021-09-23,0,-0.8749004390620507,0.0,249.1,0.0,1.1219,200000,213660.9204615929,13660.920461592905,1.0683046023079645
2021-09-24,-2,-2.8357711897217612,0.0,233.6,0.0,1.1589,200000,213660.9204615929,13660.920461592905,1.0683046023079645
2021-09-25,-2,-1.66349589083483,0.0,235.8,0.0,1.125,200000,213660.9204615929,13660.920461592905,1.0683046023079645
2021-09-26,-1,-1.118127296853628,456.1505560665946,234.2,-97437.4865293656,1.0964,200000,213660.9204615929,13660.920461592905,1.0683046023079645
2021-09-27,-1,-0.4267243319978252,456.1505560665946,234.3,-97437.4865293656,1.0672,200000,210861.36091054208,10861.360910542076,1.0543068045527104
2021-09-28,0,0.8780223455855211,0.0,229.6,0.0,0.9897,200000,205362.63320681592,5362.6332068159245,1.0268131660340796
2021-09-29,0,0.24116571452963617,0.0,233.6,0.0,1.0326,200000,205362.63320681592,5362.6332068159245,1.0268131660340796
