date,statusList,zscore,TFUELUSDT_position,TFUELUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2021-09-23,0,-0.4946211099265879,0.0,0.2876,0.0,0.06624,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-24,0,-0.3379471298817766,0.0,0.2675,0.0,0.06065,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-25,0,-0.17140393020076602,0.0,0.2643,0.0,0.05915,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-26,0,0.3763520914517581,0.0,0.2729,0.0,0.05862,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-27,2,1.4286405541113418,0.0,0.2646,0.0,0.05621,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-28,2,1.6765071528454485,0.0,0.2523,0.0,0.05246,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-29,2,1.2047540993512773,0.0,0.253,0.0,0.05347,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-30,2,1.3624783176905924,0.0,0.2621,0.0,0.05465,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-10-01,2,2.121019690202216,0.0,0.2919,0.0,0.05773,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-10-02,2,2.580021176488034,0.0,0.3013,0.0,0.05608,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-10-03,2,2.0631309017244215,0.0,0.2962,0.0,0.0554,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-10-04,2,2.156058073738245,0.0,0.2961,0.0,0.0535,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-10-05,2,1.846843329069582,0.0,0.309,0.0,0.05606,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-10-06,2,1.5991294237641842,0.0,0.3021,0.0,0.05494,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-10-07,2,1.6066929435185986,0.0,0.304,0.0,0.05431,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-10-08,2,1.200044621296571,0.0,0.3095,0.0,0.05653,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-10-09,0,0.6758041107984034,0.0,0.3146,0.0,0.05966,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-10-10,1,1.0692849288599495,-228140.9717212562,0.2982,1254501.8950263434,0.05423,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-10-11,1,0.9535398169276496,-228140.9717212562,0.2967,1254501.8950263434,0.05409,200000,135545.43381167162,-64454.566188328376,0.6777271690583582
2021-10-12,1,0.487900542253682,-228140.9717212562,0.2877,1254501.8950263434,0.05424,200000,133680.34035043427,-66319.65964956573,0.6684017017521713
2021-10-13,1,0.4325173664996255,-228140.9717212562,0.2925,1254501.8950263434,0.05505,200000,135791.56354966766,-64208.436450332345,0.6789578177483383
2021-10-14,1,0.34779929974454354,-228140.9717212562,0.2915,1254501.8950263434,0.05488,200000,135350.1572557919,-64649.84274420809,0.6767507862789596
2021-10-15,1,0.6963196069747706,-228140.9717212562,0.2867,1254501.8950263434,0.05252,200000,131294.4561192677,-68705.5438807323,0.6564722805963386
2021-10-16,1,0.5438922794894617,-228140.9717212562,0.2844,1254501.8950263434,0.05234,200000,130543.92154320408,-69456.07845679592,0.6527196077160204
2021-10-17,1,0.8777726332781142,-228140.9717212562,0.282,1254501.8950263434,0.05082,200000,128089.54033063301,-71910.45966936699,0.6404477016531651
2021-10-18,1,1.0504151893134703,-228140.9717212562,0.2805,1254501.8950263434,0.04998,200000,126693.54728122901,-73306.45271877099,0.6334677364061451
2021-10-19,1,1.128130208254119,-228140.9717212562,0.2821,1254501.8950263434,0.05013,200000,127246.74812023697,-72753.25187976303,0.6362337406011849
2021-10-20,1,1.1651708454473297,-228140.9717212562,0.2918,1254501.8950263434,0.052,200000,131805.63408963243,-68194.36591036757,0.6590281704481622
2021-10-21,2,1.590593913878391,0.0,0.2839,0.0,0.05011,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-10-22,2,2.6438134537779416,0.0,0.3009,0.0,0.05101,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-10-23,2,1.9501210543595995,0.0,0.2994,0.0,0.05121,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-10-24,2,1.9073299760334275,0.0,0.2938,0.0,0.04984,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-10-25,2,2.412479324148005,0.0,0.3103,0.0,0.05076,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-10-26,2,2.8349616884133813,0.0,0.3304,0.0,0.05106,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-10-27,2,3.102012650838356,0.0,0.3122,0.0,0.04426,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-10-28,2,2.1483225975344293,0.0,0.3233,0.0,0.04722,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-10-29,2,2.4092321320893904,0.0,0.3559,0.0,0.04875,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-10-30,2,2.6705411584637058,0.0,0.3869,0.0,0.04827,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-10-31,2,1.3227976825057646,0.0,0.3533,0.0,0.04966,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-11-01,2,1.215982675309215,0.0,0.3495,0.0,0.04897,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-11-02,0,0.9353155824154429,0.0,0.3603,0.0,0.05154,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-11-03,0,0.6823319295993776,0.0,0.374,0.0,0.05458,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-11-04,0,0.5410697104068636,0.0,0.3676,0.0,0.05407,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-11-05,1,1.0951898710045251,-183861.1506482566,0.3752,1341853.7973784453,0.05141,200000,137969.40744645175,-62030.59255354825,0.6898470372322587
2021-11-06,2,1.3300587523921366,0.0,0.3808,0.0,0.05024,200000,140568.99883301478,-59431.001166985225,0.7028449941650738
2021-11-07,2,1.2697562089323664,0.0,0.3844,0.0,0.05036,200000,140568.99883301478,-59431.001166985225,0.7028449941650738
2021-11-08,0,0.9337014241187148,0.0,0.3848,0.0,0.05165,200000,140568.99883301478,-59431.001166985225,0.7028449941650738
2021-11-09,0,0.5920423867627504,0.0,0.3762,0.0,0.05183,200000,140568.99883301478,-59431.001166985225,0.7028449941650738
2021-11-10,0,0.4981234712432696,0.0,0.3475,0.0,0.04796,200000,140568.99883301478,-59431.001166985225,0.7028449941650738
2021-11-11,0,0.286823698931947,0.0,0.347,0.0,0.04843,200000,140568.99883301478,-59431.001166985225,0.7028449941650738
2021-11-12,0,0.3251547581045699,0.0,0.3449,0.0,0.04768,200000,140568.99883301478,-59431.001166985225,0.7028449941650738
2021-11-13,0,-0.2147825907038677,0.0,0.3399,0.0,0.04827,200000,140568.99883301478,-59431.001166985225,0.7028449941650738
2021-11-14,0,-0.6991886159638782,0.0,0.3336,0.0,0.04811,200000,140568.99883301478,-59431.001166985225,0.7028449941650738
2021-11-15,-1,-1.0220644627250315,209992.5288811096,0.3347,-1444696.8019837078,0.04865,200000,140568.99883301478,-59431.001166985225,0.7028449941650738
2021-11-16,-1,-0.949183441143771,209992.5288811096,0.3114,-1444696.8019837078,0.04521,200000,130706.41591126096,-69293.58408873904,0.6535320795563049
2021-11-17,0,-0.12369335387961095,0.0,0.3376,0.0,0.04714,200000,137778.52832826416,-62221.47167173584,0.6888926416413208
2021-11-18,0,0.8421730382863554,0.0,0.308,0.0,0.04126,200000,137778.52832826416,-62221.47167173584,0.6888926416413208
2021-11-19,1,1.1045061512336554,-213411.59902147486,0.3228,1590608.731566199,0.04331,200000,137778.52832826416,-62221.47167173584,0.6888926416413208
2021-11-20,1,0.8498002769732079,-213411.59902147486,0.3285,1590608.731566199,0.04434,200000,140633.30143619975,-59366.69856380025,0.7031665071809987
2021-11-21,1,0.7722148678472874,-213411.59902147486,0.3291,1590608.731566199,0.04444,200000,140920.40926876926,-59079.59073123074,0.7046020463438463
2021-11-22,0,-0.0468778003761114,0.0,0.3077,0.0,0.0427,200000,135526.28450929528,-64473.71549070472,0.6776314225464763
2021-11-23,1,1.1993184204826994,-209988.04541260502,0.3227,1585102.742798775,0.04275,200000,135526.28450929528,-64473.71549070472,0.6776314225464763
2021-11-24,2,1.7917520074087436,0.0,0.3173,0.0,0.041,200000,137166.27886396507,-62833.72113603493,0.6858313943198253
2021-11-25,2,2.4142477641666376,0.0,0.3363,0.0,0.04174,200000,137166.27886396507,-62833.72113603493,0.6858313943198253
2021-11-26,2,2.306313989372648,0.0,0.305,0.0,0.03733,200000,137166.27886396507,-62833.72113603493,0.6858313943198253
2021-11-27,2,1.993778722609109,0.0,0.3093,0.0,0.03787,200000,137166.27886396507,-62833.72113603493,0.6858313943198253
2021-11-28,2,1.2954161552812642,0.0,0.3037,0.0,0.03822,200000,137166.27886396507,-62833.72113603493,0.6858313943198253
2021-11-29,0,-0.3799159871476892,0.0,0.3014,0.0,0.04149,200000,137166.27886396507,-62833.72113603493,0.6858313943198253
2021-11-30,0,0.5054638373937951,0.0,0.3055,0.0,0.03996,200000,137166.27886396507,-62833.72113603493,0.6858313943198253
2021-12-01,0,0.18417755448137546,0.0,0.3042,0.0,0.04039,200000,137166.27886396507,-62833.72113603493,0.6858313943198253
2021-12-02,0,-0.30510026653236194,0.0,0.2967,0.0,0.04042,200000,137166.27886396507,-62833.72113603493,0.6858313943198253
2021-12-03,2,2.028530488982525,0.0,0.3137,0.0,0.03722,200000,137166.27886396507,-62833.72113603493,0.6858313943198253
2021-12-04,0,0.7950720842221471,0.0,0.2643,0.0,0.03337,200000,137166.27886396507,-62833.72113603493,0.6858313943198253
2021-12-05,0,0.4496246530691485,0.0,0.2582,0.0,0.03308,200000,137166.27886396507,-62833.72113603493,0.6858313943198253
2021-12-06,0,-0.17633240301952088,0.0,0.2569,0.0,0.0338,200000,137166.27886396507,-62833.72113603493,0.6858313943198253
2021-12-07,-1,-1.0720399299824022,273784.9877524253,0.2505,-1998343.2235426144,0.03432,200000,137166.27886396507,-62833.72113603493,0.6858313943198253
2021-12-08,-1,-1.013936600725619,273784.9877524253,0.2517,-1998343.2235426144,0.03446,200000,137774.58890056395,-62225.41109943605,0.6888729445028197
2021-12-09,-2,-1.351057807255089,0.0,0.2284,0.0,0.03195,200000,138480.85365349767,-61519.146346502326,0.6924042682674884
2021-12-10,0,-0.9869994280509092,0.0,0.2253,0.0,0.03099,200000,138480.85365349767,-61519.146346502326,0.6924042682674884
2021-12-11,-1,-1.0850381361820507,298707.6222034031,0.2318,-2155008.6158340755,0.03213,200000,138480.85365349767,-61519.146346502326,0.6924042682674884
2021-12-12,-2,-1.2011106803044374,0.0,0.2277,0.0,0.03178,200000,138951.30188898972,-61048.69811101028,0.6947565094449486
2021-12-13,-2,-1.7440543518572,0.0,0.1985,0.0,0.02895,200000,138951.30188898972,-61048.69811101028,0.6947565094449486
2021-12-14,-2,-1.8561757747711756,0.0,0.2006,0.0,0.03007,200000,138951.30188898972,-61048.69811101028,0.6947565094449486
2021-12-15,-1,-1.0836287564883014,326790.45599480177,0.2126,-2280881.5149210393,0.03046,200000,138951.30188898972,-61048.69811101028,0.6947565094449486
2021-12-16,-2,-1.350410852940047,0.0,0.2003,0.0,0.02949,200000,140758.36942825236,-59241.630571747635,0.7037918471412619
2021-12-17,-2,-1.4521534677706338,0.0,0.1933,0.0,0.02893,200000,140758.36942825236,-59241.630571747635,0.7037918471412619
2021-12-18,-2,-1.3254452357855733,0.0,0.196,0.0,0.02936,200000,140758.36942825236,-59241.630571747635,0.7037918471412619
2021-12-19,-1,-1.0609650607284542,358528.7046058389,0.1963,-2421857.6983525874,0.02906,200000,140758.36942825236,-59241.630571747635,0.7037918471412619
2021-12-20,-2,-1.5643707354833882,0.0,0.1871,0.0,0.02916,200000,144299.01928046136,-55700.98071953864,0.7214950964023068
2021-12-21,-1,-1.1120647527360485,362196.33353529463,0.1992,-2383531.867863584,0.03027,200000,144299.01928046136,-55700.98071953864,0.7214950964023068
2021-12-22,-1,-1.18311214916418,362196.33353529463,0.2054,-2383531.867863584,0.0317,200000,149953.08711942512,-50046.91288057488,0.7497654355971256
2021-12-23,-2,-1.7949376491346332,0.0,0.2229,0.0,0.03625,200000,149968.4867454991,-50031.5132545009,0.7498424337274956
2021-12-24,-2,-1.6183381664765122,0.0,0.2147,0.0,0.03475,200000,149968.4867454991,-50031.5132545009,0.7498424337274956
2021-12-25,-2,-1.7210369659042364,0.0,0.2186,0.0,0.03598,200000,149968.4867454991,-50031.5132545009,0.7498424337274956
2021-12-26,-2,-1.5694854497207227,0.0,0.2295,0.0,0.03772,200000,149968.4867454991,-50031.5132545009,0.7498424337274956
2021-12-27,-1,-1.0061618761814908,326871.1568123346,0.2294,-2052113.940140929,0.03654,200000,149968.4867454991,-50031.5132545009,0.7498424337274956
2021-12-28,-1,-0.9420632294787077,326871.1568123346,0.2046,-2052113.940140929,0.03264,200000,133858.8376900036,-66141.1623099964,0.669294188450018
2021-12-29,-2,-1.4207992245830023,0.0,0.1918,0.0,0.03186,200000,152654.94900178336,-47345.05099821664,0.7632747450089168
2021-12-30,0,-0.9753085057960167,0.0,0.1974,0.0,0.03202,200000,152654.94900178336,-47345.05099821664,0.7632747450089168
2021-12-31,-1,-1.077082227602091,399620.28534498264,0.191,-2437798.6106959977,0.03131,200000,152654.94900178336,-47345.05099821664,0.7632747450089168
2022-01-01,-1,-1.1728474797129675,399620.28534498264,0.1979,-2437798.6106959977,0.03273,200000,158874.00299785208,-41125.997002147924,0.7943700149892604
2022-01-02,-1,-1.1884979440159984,399620.28534498264,0.2048,-2437798.6106959977,0.0341,200000,164971.16706338595,-35028.83293661405,0.8248558353169297
2022-01-03,-2,-1.2321345427791361,0.0,0.1982,0.0,0.03331,200000,154653.2801686915,-45346.719831308495,0.7732664008434575
2022-01-04,-2,-1.2937077473713405,0.0,0.193,0.0,0.03265,200000,154653.2801686915,-45346.719831308495,0.7732664008434575
2022-01-05,0,-0.6555874199891346,0.0,0.1817,0.0,0.02992,200000,154653.2801686915,-45346.719831308495,0.7732664008434575
2022-01-06,-2,-1.4899562040415273,0.0,0.1789,0.0,0.03075,200000,154653.2801686915,-45346.719831308495,0.7732664008434575
2022-01-07,-2,-1.5957627418226685,0.0,0.1675,0.0,0.0291,200000,154653.2801686915,-45346.719831308495,0.7732664008434575
2022-01-08,-2,-1.5977351233778745,0.0,0.1628,0.0,0.02832,200000,154653.2801686915,-45346.719831308495,0.7732664008434575
2022-01-09,-1,-1.0922308773291447,462479.90481068037,0.1672,-2699952.5169115136,0.02864,200000,154653.2801686915,-45346.719831308495,0.7732664008434575
2022-01-10,-1,-0.9757447544629521,462479.90481068037,0.1617,-2699952.5169115136,0.02761,200000,149328.6895998139,-50671.31040018611,0.7466434479990695
2022-01-11,-1,-1.1008170729826217,462479.90481068037,0.1706,-2699952.5169115136,0.02927,200000,157926.68193070206,-42073.31806929794,0.7896334096535103
2022-01-12,-1,-0.773082021140296,462479.90481068037,0.1774,-2699952.5169115136,0.03023,200000,163663.49969964975,-36336.50030035025,0.8183174984982488
2022-01-13,-1,-1.005581193696539,462479.90481068037,0.1693,-2699952.5169115136,0.02912,200000,156920.46517691144,-43079.53482308856,0.7846023258845573
2022-01-14,-1,-0.33034874562438793,462479.90481068037,0.1746,-2699952.5169115136,0.02952,200000,160451.58967917267,-39548.41032082733,0.8022579483958634
2022-01-15,-1,-0.3818413216119897,462479.90481068037,0.1754,-2699952.5169115136,0.02974,200000,161415.56315674176,-38584.43684325824,0.8070778157837089
2022-01-16,0,0.4390711551339192,0.0,0.1801,0.0,0.02999,200000,152332.22529446424,-47667.77470553576,0.7616611264723212
2022-01-17,2,1.632497774659527,0.0,0.1754,0.0,0.02855,200000,152332.22529446424,-47667.77470553576,0.7616611264723212
2022-01-18,2,3.1876410314185524,0.0,0.1856,0.0,0.02827,200000,152332.22529446424,-47667.77470553576,0.7616611264723212
2022-01-19,2,3.602628221765637,0.0,0.1986,0.0,0.02736,200000,152332.22529446424,-47667.77470553576,0.7616611264723212
2022-01-20,2,2.307403230715809,0.0,0.1809,0.0,0.02581,200000,152332.22529446424,-47667.77470553576,0.7616611264723212
2022-01-21,2,1.3907902440845807,0.0,0.1545,0.0,0.02306,200000,152332.22529446424,-47667.77470553576,0.7616611264723212
2022-01-22,0,0.37120142892258606,0.0,0.1326,0.0,0.02114,200000,152332.22529446424,-47667.77470553576,0.7616611264723212
2022-01-23,0,0.16192326222724182,0.0,0.1401,0.0,0.02262,200000,152332.22529446424,-47667.77470553576,0.7616611264723212
2022-01-24,0,-0.23670324635816192,0.0,0.1311,0.0,0.02175,200000,152332.22529446424,-47667.77470553576,0.7616611264723212
2022-01-25,0,-0.6058448644215131,0.0,0.1287,0.0,0.02198,200000,152332.22529446424,-47667.77470553576,0.7616611264723212
2022-01-26,2,1.8134589321026537,0.0,0.165,0.0,0.02344,200000,152332.22529446424,-47667.77470553576,0.7616611264723212
2022-01-27,2,2.167090255390643,0.0,0.1776,0.0,0.0239,200000,152332.22529446424,-47667.77470553576,0.7616611264723212
2022-01-28,2,1.7406226239040872,0.0,0.1776,0.0,0.02418,200000,152332.22529446424,-47667.77470553576,0.7616611264723212
2022-01-29,0,0.6645578377595839,0.0,0.1749,0.0,0.02584,200000,152332.22529446424,-47667.77470553576,0.7616611264723212
2022-01-30,1,1.0737202521306644,-424797.05882449594,0.1793,3002211.7716685897,0.02537,200000,152332.22529446424,-47667.77470553576,0.7616611264723212
2022-01-31,1,0.6114826433228037,-424797.05882449594,0.1796,3002211.7716685897,0.02624,200000,155071.5886534633,-44928.41134653671,0.7753579432673164
