date,statusList,zscore,TRXUSDT_position,TRXUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2021-03-01,-1,-0.9259950364009231,2551888.9162506685,0.04784,-36887.7797225322,3.28194,200000,243145.8455359993,43145.84553599931,1.2157292276799965
2021-03-02,-2,-1.9145234833366065,0.0,0.04687,0.0,3.70038,200000,261873.10478505905,61873.104785059055,1.3093655239252953
2021-03-03,-2,-2.0516134192857627,0.0,0.04883,0.0,3.99035,200000,261873.10478505905,61873.104785059055,1.3093655239252953
2021-03-04,-2,-2.207843355259373,0.0,0.05142,0.0,4.45092,200000,261873.10478505905,61873.104785059055,1.3093655239252953
2021-03-05,-2,-1.6732942422623183,0.0,0.05019,0.0,4.12896,200000,261873.10478505905,61873.104785059055,1.3093655239252953
2021-03-06,-2,-1.5815465626740919,0.0,0.05015,0.0,4.15675,200000,261873.10478505905,61873.104785059055,1.3093655239252953
2021-03-07,-2,-1.4753964802994084,0.0,0.05173,0.0,4.33521,200000,261873.10478505905,61873.104785059055,1.3093655239252953
2021-03-08,-2,-1.8681520825449784,0.0,0.05307,0.0,4.92836,200000,261873.10478505905,61873.104785059055,1.3093655239252953
2021-03-09,-2,-1.9683529496206265,0.0,0.0532,0.0,5.36426,200000,261873.10478505905,61873.104785059055,1.3093655239252953
2021-03-10,-2,-2.358360114505016,0.0,0.05142,0.0,6.49261,200000,261873.10478505905,61873.104785059055,1.3093655239252953
2021-03-11,-2,-2.1733268601610125,0.0,0.05151,0.0,7.03079,200000,261873.10478505905,61873.104785059055,1.3093655239252953
2021-03-12,-2,-1.8942481120300787,0.0,0.04997,0.0,6.92649,200000,261873.10478505905,61873.104785059055,1.3093655239252953
2021-03-13,-2,-1.5346936568927703,0.0,0.05291,0.0,6.83,200000,261873.10478505905,61873.104785059055,1.3093655239252953
2021-03-14,-2,-1.6200671183089872,0.0,0.05105,0.0,7.33788,200000,261873.10478505905,61873.104785059055,1.3093655239252953
2021-03-15,-2,-1.2856088604565779,0.0,0.05069,0.0,6.75292,200000,261873.10478505905,61873.104785059055,1.3093655239252953
2021-03-16,-1,-1.1748376407261762,2500220.5917993034,0.05237,-18647.521012485584,7.02166,200000,261873.10478505905,61873.104785059055,1.3093655239252953
2021-03-17,-2,-1.219780294326987,0.0,0.05483,0.0,7.87,200000,271542.00010496477,71542.00010496477,1.3577100005248237
2021-03-18,-2,-1.3042357155842204,0.0,0.05329,0.0,8.40472,200000,271542.00010496477,71542.00010496477,1.3577100005248237
2021-03-19,0,-0.9441441811071152,0.0,0.05862,0.0,8.21023,200000,271542.00010496477,71542.00010496477,1.3577100005248237
2021-03-20,0,-0.7993861986861994,0.0,0.0609,0.0,8.30181,200000,271542.00010496477,71542.00010496477,1.3577100005248237
2021-03-21,-1,-1.0325730849171426,2142512.2305899067,0.06337,-14105.843440782532,9.62516,200000,271542.00010496477,71542.00010496477,1.3577100005248237
2021-03-22,-2,-1.2094146129770118,0.0,0.05927,0.0,10.00622,200000,285701.472951928,85701.47295192798,1.42850736475964
2021-03-23,-2,-1.643856897652134,0.0,0.05852,0.0,12.9,200000,285701.472951928,85701.47295192798,1.42850736475964
2021-03-24,-2,-1.3254292636236396,0.0,0.05568,0.0,11.2236,200000,285701.472951928,85701.47295192798,1.42850736475964
2021-03-25,-2,-1.5397606747939323,0.0,0.05528,0.0,13.12322,200000,285701.472951928,85701.47295192798,1.42850736475964
2021-03-26,-1,-1.065504973558987,2209943.3241949873,0.06464,-11321.806032820306,12.61731,200000,285701.472951928,85701.47295192798,1.42850736475964
2021-03-27,-1,-0.9101449654507353,2209943.3241949873,0.0636,-11321.806032820306,11.81375,200000,274305.3814390321,74305.38143903209,1.3715269071951606
2021-03-28,-1,-1.1645681069500256,2209943.3241949873,0.06362,-11321.806032820306,12.86302,200000,286229.2117215734,86229.21172157337,1.4311460586078668
2021-03-29,-1,-1.1604582114605548,2209943.3241949873,0.06475,-11321.806032820306,13.13282,200000,291781.0709455686,91781.07094556862,1.458905354727843
2021-03-30,-1,-0.9097891357982426,2209943.3241949873,0.06598,-11321.806032820306,12.88211,200000,291660.8112438401,91660.81124384009,1.4583040562192005
2021-03-31,0,1.138294628248896,0.0,0.09296,0.0,12.32709,200000,219830.06346388083,19830.063463880826,1.0991503173194042
2021-04-01,1,1.016031741604947,-1286609.2910211917,0.08543,9542.776154130825,11.51814,200000,219830.06346388086,19830.063463880855,1.0991503173194044
2021-04-02,2,1.4089925825000873,0.0,0.09232,0.0,11.67188,200000,227227.69507308077,27227.695073080773,1.1361384753654038
2021-04-03,2,1.9385087194271897,0.0,0.10143,0.0,11.39042,200000,227227.69507308077,27227.695073080773,1.1361384753654038
2021-04-04,2,2.6184925974222137,0.0,0.12761,0.0,11.78727,200000,227227.69507308077,27227.695073080773,1.1361384753654038
2021-04-05,2,2.4964981635664754,0.0,0.13655,0.0,11.60442,200000,227227.69507308077,27227.695073080773,1.1361384753654038
2021-04-06,2,1.6768400024632366,0.0,0.12401,0.0,11.71977,200000,227227.69507308077,27227.695073080773,1.1361384753654038
2021-04-07,0,0.8785858876471064,0.0,0.11045,0.0,12.2877,200000,227227.69507308077,27227.695073080773,1.1361384753654038
2021-04-08,1,1.0463100769821367,-920024.6784074855,0.12349,8798.163106777816,12.91336,200000,227227.69507308077,27227.695073080773,1.1361384753654038
2021-04-09,1,0.8209940356312021,-920024.6784074855,0.11584,8798.163106777816,12.63749,200000,217762.3570269967,17762.357026996702,1.0888117851349834
2021-04-10,1,1.14191180676173,-920024.6784074855,0.1263,8798.163106777816,12.37453,200000,225072.25019258072,25072.250192580716,1.1253612509629036
2021-04-11,1,0.9645642605933575,-920024.6784074855,0.12214,8798.163106777816,12.19659,200000,219679.40238718552,19679.402387185517,1.0983970119359276
2021-04-12,1,1.0921156266340222,-920024.6784074855,0.12874,8798.163106777816,12.13286,200000,225190.85832988,25190.858329879993,1.1259542916493999
2021-04-13,2,1.39973344645354,0.0,0.14622,0.0,12.42308,200000,252453.41942127392,52453.419421273924,1.2622670971063696
2021-04-14,2,1.210710602020686,0.0,0.1404,0.0,12.14722,200000,252453.41942127392,52453.419421273924,1.2622670971063696
2021-04-15,2,1.6364142856767487,0.0,0.16421,0.0,12.5658,200000,252453.41942127392,52453.419421273924,1.2622670971063696
2021-04-16,0,0.8512284815347843,0.0,0.16091,0.0,14.20003,200000,252453.41942127392,52453.419421273924,1.2622670971063696
2021-04-17,0,0.9309558045460679,0.0,0.15535,0.0,13.28915,200000,252453.41942127392,52453.419421273924,1.2622670971063696
2021-04-18,1,1.096638885472123,-882580.8258330091,0.14302,10728.883549152195,11.76513,200000,252453.41942127392,52453.419421273924,1.2622670971063696
2021-04-19,1,1.027257392398368,-882580.8258330091,0.12993,10728.883549152195,10.79894,200000,230534.29641476448,30534.29641476448,1.1526714820738224
2021-04-20,1,0.503533732370909,-882580.8258330091,0.13279,10728.883549152195,11.75186,200000,243282.24528830498,43282.245288304985,1.216411226441525
2021-04-21,1,0.3153250860218358,-882580.8258330091,0.12273,10728.883549152195,11.01359,200000,226482.66932259232,26482.669322592323,1.1324133466129616
2021-04-22,0,0.19240254584879923,0.0,0.11001,0.0,9.90408,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-04-23,0,-0.01713787624767598,0.0,0.10915,0.0,9.94528,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-04-24,0,0.7538908504984233,0.0,0.10249,0.0,8.66017,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-04-25,0,0.08763991397163226,0.0,0.10176,0.0,9.167,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-04-26,0,-0.11795321974449394,0.0,0.11732,0.0,10.759,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-04-27,0,0.048355425943347775,0.0,0.12594,0.0,11.265,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-04-28,0,-0.12379623603422922,0.0,0.12266,0.0,11.041,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-04-29,0,-0.27021792594369604,0.0,0.12123,0.0,10.896,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-04-30,0,0.6733563370025959,0.0,0.13223,0.0,11.184,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-01,0,-0.08183317731167006,0.0,0.13112,0.0,11.485,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-02,0,0.27544564601715144,0.0,0.12759,0.0,10.946,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-03,0,-0.10385842838075521,0.0,0.13159,0.0,11.498,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-04,0,0.32532799114432065,0.0,0.11917,0.0,10.211,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-05,2,3.253301334471841,0.0,0.14654,0.0,10.992,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-06,2,2.9963860015631507,0.0,0.15216,0.0,10.868,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-07,2,1.3561057394497535,0.0,0.14763,0.0,11.507,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-08,0,-0.06223780633719715,0.0,0.14301,0.0,12.297,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-09,0,0.34086679662539726,0.0,0.14295,0.0,11.956,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-10,0,0.49111377016881513,0.0,0.12716,0.0,10.491,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-11,2,1.2005638189694132,0.0,0.13893,0.0,10.842,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-12,2,1.2837120955502233,0.0,0.11918,0.0,9.16,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-13,0,0.5462381015734801,0.0,0.12159,0.0,9.78,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-14,0,0.5452006435376299,0.0,0.12473,0.0,10.005,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-15,0,0.96767082477181,0.0,0.12059,0.0,9.338,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-16,0,0.6194875026657204,0.0,0.11964,0.0,9.433,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-17,0,-0.7137412279758092,0.0,0.11279,0.0,9.688,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-18,0,-0.46592226168034134,0.0,0.11627,0.0,9.775,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-19,2,1.5016845788077557,0.0,0.07881,0.0,5.844,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-20,0,-0.17692292642551669,0.0,0.08928,0.0,7.287,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-21,0,-0.2548980216645669,0.0,0.0779,0.0,6.362,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-22,-2,-1.8986948883426462,0.0,0.07534,0.0,6.884,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-23,-2,-2.0473016546365757,0.0,0.06285,0.0,5.902,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-24,-1,-1.1170738764027626,1580603.0086387473,0.07696,-18005.211300301657,6.756,200000,243286.41508967598,43286.41508967598,1.21643207544838
2021-05-25,-2,-1.2286912313311629,0.0,0.07714,0.0,6.896,200000,245522.6361301632,45522.63613016321,1.2276131806508161
2021-05-26,-2,-1.5208651074920643,0.0,0.08312,0.0,7.647,200000,245522.6361301632,45522.63613016321,1.2276131806508161
2021-05-27,-2,-2.088312557455284,0.0,0.07949,0.0,7.879,200000,245522.6361301632,45522.63613016321,1.2276131806508161
2021-05-28,-1,-1.0092852198338125,1704071.6000150137,0.07204,-18722.177530132925,6.557,200000,245522.6361301632,45522.63613016321,1.2276131806508161
2021-05-29,-1,-1.0702651664450649,1704071.6000150137,0.06877,-18722.177530132925,6.342,200000,235925.0538291355,35925.05382913549,1.1796252691456774
2021-05-30,-1,-0.7807158167630007,1704071.6000150137,0.07196,-18722.177530132925,6.512,200000,244543.81241330598,44543.812413305975,1.2227190620665298
2021-05-31,-1,-0.9392913758618971,1704071.6000150137,0.07679,-18722.177530132925,7.106,200000,263895.45169427746,63895.451694277464,1.3194772584713874
2021-06-01,-2,-1.4766463228355375,0.0,0.07614,0.0,7.504,200000,256265.84469113752,56265.84469113752,1.2813292234556877
2021-06-02,-2,-1.5951038151551,0.0,0.07804,0.0,7.944,200000,256265.84469113752,56265.84469113752,1.2813292234556877
2021-06-03,-2,-2.290526812117511,0.0,0.08223,0.0,9.573,200000,256265.84469113752,56265.84469113752,1.2813292234556877
2021-06-04,-2,-1.8979896464657124,0.0,0.07714,0.0,8.841,200000,256265.84469113752,56265.84469113752,1.2813292234556877
2021-06-05,-2,-1.8630375568563828,0.0,0.07552,0.0,8.95,200000,256265.84469113752,56265.84469113752,1.2813292234556877
2021-06-06,-2,-1.428070150739292,0.0,0.07745,0.0,8.844,200000,256265.84469113752,56265.84469113752,1.2813292234556877
2021-06-07,-2,-1.6101851798753974,0.0,0.0717,0.0,8.729,200000,256265.84469113752,56265.84469113752,1.2813292234556877
2021-06-08,-2,-1.5962027461840333,0.0,0.07242,0.0,8.92,200000,256265.84469113752,56265.84469113752,1.2813292234556877
2021-06-09,-2,-1.510731422110634,0.0,0.07536,0.0,9.385,200000,256265.84469113752,56265.84469113752,1.2813292234556877
2021-06-10,-2,-1.2008769437827416,0.0,0.07257,0.0,8.732,200000,256265.84469113752,56265.84469113752,1.2813292234556877
2021-06-11,0,-0.7930240123604123,0.0,0.06919,0.0,7.943,200000,256265.84469113752,56265.84469113752,1.2813292234556877
2021-06-12,0,-0.7137911420743761,0.0,0.06804,0.0,7.808,200000,256265.84469113752,56265.84469113752,1.2813292234556877
2021-06-13,-1,-1.0697753032208488,1791317.2423538202,0.07153,-14608.701669771834,8.771,200000,256265.84469113752,56265.84469113752,1.2813292234556877
2021-06-14,-1,-1.1379837694766923,1791317.2423538202,0.07203,-14608.701669771834,9.062,200000,261412.635498218,61412.635498218006,1.3070631774910901
2021-06-15,-1,-0.9593462662105525,1791317.2423538202,0.07174,-14608.701669771834,8.915,200000,258745.67435247893,58745.674352478934,1.2937283717623946
2021-06-16,-1,-1.1548135691995567,1791317.2423538202,0.06895,-14608.701669771834,8.973,200000,254595.2039431586,54595.20394315859,1.2729760197157929
2021-06-17,-1,-1.00517495758009,1791317.2423538202,0.0739,-14608.701669771834,9.519,200000,271438.57540450536,71438.57540450536,1.3571928770225268
2021-06-18,-1,-0.9691256088980825,1791317.2423538202,0.06962,-14608.701669771834,9.011,200000,256350.51715898694,56350.51715898694,1.2817525857949348
2021-06-19,-1,-0.919834601098707,1791317.2423538202,0.06827,-14608.701669771834,8.811,200000,251010.49854785492,51010.49854785492,1.2550524927392746
2021-06-20,-1,-0.8930599485381875,1791317.2423538202,0.06768,-14608.701669771834,8.7,200000,248332.0554895215,48332.0554895215,1.2416602774476075
2021-06-21,0,-0.12643481547694552,0.0,0.05351,0.0,6.518,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-06-22,0,-0.8387655770214261,0.0,0.05103,0.0,6.488,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-06-23,0,0.5893345883399854,0.0,0.05797,0.0,6.918,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-06-24,2,2.2028194557172083,0.0,0.06611,0.0,7.304,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-06-25,2,2.1539367723389766,0.0,0.06139,0.0,6.677,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-06-26,2,2.457066295392853,0.0,0.06274,0.0,6.557,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-06-27,2,1.7856070812413374,0.0,0.06479,0.0,6.918,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-06-28,2,1.645566587484817,0.0,0.06532,0.0,6.929,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-06-29,2,1.591610214463346,0.0,0.06793,0.0,7.122,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-06-30,2,1.7878532116017547,0.0,0.06828,0.0,6.917,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-07-01,2,1.9738862379396118,0.0,0.06471,0.0,6.297,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-07-02,2,2.0353193687841578,0.0,0.06657,0.0,6.243,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-07-03,2,1.7456337836086804,0.0,0.06683,0.0,6.272,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-07-04,2,1.5142956618247254,0.0,0.06736,0.0,6.34,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-07-05,2,1.5242284548184175,0.0,0.06448,0.0,5.938,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-07-06,1,1.1815597700053793,-1968216.634865702,0.06494,20874.732691193643,6.123,200000,255631.97653635737,55631.97653635737,1.2781598826817868
2021-07-07,1,0.6603556400238961,-1968216.634865702,0.06433,20874.732691193643,6.369,200000,259566.54863112292,59566.54863112292,1.2978327431556145
2021-07-08,1,0.4481788630228954,-1968216.634865702,0.06106,20874.732691193643,6.137,200000,248287.54225075513,48287.54225075513,1.2414377112537756
2021-07-09,1,0.6620632156802544,-1968216.634865702,0.06219,20874.732691193643,6.069,200000,249092.14522515223,49092.14522515223,1.245460726125761
2021-07-10,1,0.765011277582772,-1968216.634865702,0.06142,20874.732691193643,5.9,200000,244048.7885914939,44048.78859149391,1.2202439429574696
2021-07-11,1,0.693087551316799,-1968216.634865702,0.06184,20874.732691193643,5.94,200000,245710.42888578525,45710.42888578525,1.2285521444289262
2021-07-12,1,1.1729329483867161,-1968216.634865702,0.06004,20874.732691193643,5.56,200000,234235.2405203734,34235.240520373394,1.171176202601867
2021-07-13,2,1.7629294839191014,0.0,0.05937,0.0,5.284,200000,262182.9106080669,62182.910608066886,1.3109145530403343
2021-07-14,2,2.0529296222048434,0.0,0.05989,0.0,5.166,200000,262182.9106080669,62182.910608066886,1.3109145530403343
2021-07-15,2,2.1295816244868786,0.0,0.05784,0.0,4.876,200000,262182.9106080669,62182.910608066886,1.3109145530403343
2021-07-16,2,2.5089696851823713,0.0,0.05562,0.0,4.416,200000,262182.9106080669,62182.910608066886,1.3109145530403343
2021-07-17,2,2.14479853534,0.0,0.05597,0.0,4.437,200000,262182.9106080669,62182.910608066886,1.3109145530403343
2021-07-18,2,1.8766619288145505,0.0,0.05592,0.0,4.433,200000,262182.9106080669,62182.910608066886,1.3109145530403343
2021-07-19,2,2.0768316984810498,0.0,0.05345,0.0,4.071,200000,262182.9106080669,62182.910608066886,1.3109145530403343
2021-07-20,2,2.247942156590568,0.0,0.05045,0.0,3.658,200000,262182.9106080669,62182.910608066886,1.3109145530403343
2021-07-21,0,0.7541438780045853,0.0,0.05388,0.0,4.418,200000,262182.9106080669,62182.910608066886,1.3109145530403343
2021-07-22,0,0.024585986646318513,0.0,0.05526,0.0,4.842,200000,262182.9106080669,62182.910608066886,1.3109145530403343
2021-07-23,0,-0.2181597311429848,0.0,0.056,0.0,5.013,200000,262182.9106080669,62182.910608066886,1.3109145530403343
2021-07-24,-1,-1.0521606104660668,2289007.426297074,0.05727,-23375.794455070158,5.608,200000,262182.9106080669,62182.910608066886,1.3109145530403343
2021-07-25,-2,-1.5615134405550721,0.0,0.05791,0.0,6.127,200000,272849.9831774182,72849.98317741818,1.3642499158870909
2021-07-26,0,-0.7848048831340937,0.0,0.05842,0.0,5.638,200000,272849.9831774182,72849.98317741818,1.3642499158870909
2021-07-27,-1,-1.012780902233521,2266572.380606564,0.06019,-22859.41548068182,5.968,200000,272849.9831774182,72849.98317741818,1.3642499158870909
2021-07-28,-1,-0.7415418914973455,2266572.380606564,0.0607,-22859.41548068182,5.805,200000,270279.85036817635,70279.85036817635,1.3513992518408817
2021-07-29,-1,-0.9189931770508297,2266572.380606564,0.06185,-22859.41548068182,6.036,200000,278166.93358191143,78166.93358191143,1.3908346679095571
2021-07-30,-1,-0.6500959910853148,2266572.380606564,0.06325,-22859.41548068182,5.98,200000,280060.00764784246,80060.00764784246,1.4003000382392123
2021-07-31,-1,-0.7358528298559343,2266572.380606564,0.06396,-22859.41548068182,6.102,200000,284458.12272671633,84458.12272671633,1.4222906136335816
2021-08-01,-1,-0.3104584144347453,2266572.380606564,0.0632,-22859.41548068182,5.75,200000,274689.0134682553,74689.01346825529,1.3734450673412764
2021-08-02,-1,-0.21522678089310518,2266572.380606564,0.06463,-22859.41548068182,5.825,200000,279644.66813357384,79644.66813357384,1.3982233406678692
2021-08-03,-1,-0.4120497124624894,2266572.380606564,0.06403,-22859.41548068182,5.915,200000,280342.0720984712,80342.07209847122,1.4017103604923562
2021-08-04,0,-0.14551956623267753,0.0,0.06737,0.0,6.069,200000,258884.7944482119,58884.794448211906,1.2944239722410595
2021-08-05,-1,-1.1180352480235796,1845749.2831043198,0.07013,-18141.891692236295,7.135,200000,258884.7944482119,58884.794448211906,1.2944239722410595
2021-08-06,-1,-0.5134264010393995,1845749.2831043198,0.07196,-18141.891692236295,6.887,200000,257763.32649661822,57763.32649661822,1.288816632483091
2021-08-07,0,-0.07925031416826234,0.0,0.07527,0.0,6.936,200000,245787.4066863007,45787.4066863007,1.2289370334315035
2021-08-08,0,0.4137241199214945,0.0,0.07192,0.0,6.408,200000,245787.4066863007,45787.4066863007,1.2289370334315035
2021-08-09,0,0.3756039114131531,0.0,0.07395,0.0,6.767,200000,245787.4066863007,45787.4066863007,1.2289370334315035
2021-08-10,0,0.26334665051784817,0.0,0.07464,0.0,6.938,200000,245787.4066863007,45787.4066863007,1.2289370334315035
2021-08-11,2,1.9438285973699105,0.0,0.08341,0.0,7.152,200000,245787.4066863007,45787.4066863007,1.2289370334315035
2021-08-12,2,2.640506922916228,0.0,0.08415,0.0,6.772,200000,245787.4066863007,45787.4066863007,1.2289370334315035
2021-08-13,2,2.227713255318512,0.0,0.08951,0.0,7.162,200000,245787.4066863007,45787.4066863007,1.2289370334315035
2021-08-14,2,2.2836679413276504,0.0,0.09264,0.0,7.217,200000,245787.4066863007,45787.4066863007,1.2289370334315035
2021-08-15,2,1.5897669287437255,0.0,0.09295,0.0,7.462,200000,245787.4066863007,45787.4066863007,1.2289370334315035
2021-08-16,0,0.6895307141170187,0.0,0.08936,0.0,7.605,200000,245787.4066863007,45787.4066863007,1.2289370334315035
2021-08-17,1,1.0961827597440024,-1444279.0379968311,0.08509,17606.54775689833,6.98,200000,245787.4066863007,45787.4066863007,1.2289370334315035
2021-08-18,1,1.169795577539848,-1444279.0379968311,0.08456,17606.54775689833,6.843,200000,242609.8417534673,42609.841753467306,1.2130492087673366
2021-08-19,1,1.0400123838339288,-1444279.0379968311,0.08825,17606.54775689833,7.151,200000,253362.0481128003,53362.04811280029,1.2668102405640014
2021-08-20,1,1.0584421188219244,-1444279.0379968311,0.09059,17606.54775689833,7.276,200000,258942.47953132517,58942.47953132517,1.294712397656626
2021-08-21,1,0.5967771859383108,-1444279.0379968311,0.08799,17606.54775689833,7.264,200000,254976.07545945066,54976.07545945066,1.2748803772972532
2021-08-22,1,0.3906290439859307,-1444279.0379968311,0.08795,17606.54775689833,7.341,200000,256274.00847521194,56274.008475211944,1.2813700423760597
2021-08-23,0,-0.24947060310030675,0.0,0.08987,0.0,7.829,200000,237743.10144231888,37743.101442318875,1.1887155072115945
2021-08-24,0,0.3146716483842355,0.0,0.08457,0.0,7.057,200000,237743.10144231888,37743.101442318875,1.1887155072115945
2021-08-25,0,0.4510978097267641,0.0,0.08758,0.0,7.207,200000,237743.10144231888,37743.101442318875,1.1887155072115945
2021-08-26,2,1.2279240247011534,0.0,0.08303,0.0,6.525,200000,237743.10144231888,37743.101442318875,1.1887155072115945
2021-08-27,1,1.1054090084381096,-1346528.6669818696,0.08828,17101.359620365336,6.951,200000,237743.10144231888,37743.101442318875,1.1887155072115945
2021-08-28,1,1.1052405807121233,-1346528.6669818696,0.08829,17101.359620365336,6.918,200000,237192.22186151665,37192.22186151665,1.1859611093075832
2021-08-29,1,1.1094041929883722,-1346528.6669818696,0.08847,17101.359620365336,6.914,200000,237366.19158309192,37366.19158309192,1.1868309579154597
2021-08-30,2,1.7640338708282683,0.0,0.08616,0.0,6.583,200000,241181.76100861176,41181.761008611764,1.2059088050430589
2021-08-31,2,2.01424692091719,0.0,0.08875,0.0,6.661,200000,241181.76100861176,41181.761008611764,1.2059088050430589
2021-09-01,2,1.8079564734326257,0.0,0.095,0.0,7.109,200000,241181.76100861176,41181.761008611764,1.2059088050430589
2021-09-02,2,2.589989901717857,0.0,0.09953,0.0,7.024,200000,241181.76100861176,41181.761008611764,1.2059088050430589
2021-09-03,2,1.9838193237118735,0.0,0.10161,0.0,7.256,200000,241181.76100861176,41181.761008611764,1.2059088050430589
2021-09-04,1,1.1468784301682036,-1188555.889062743,0.10146,16042.421245750416,7.517,200000,241181.76100861176,41181.761008611764,1.2059088050430589
2021-09-05,0,0.18730512171564176,0.0,0.10519,0.0,8.188,200000,234850.6098189173,34850.60981891729,1.1742530490945864
2021-09-06,-2,-1.843910865490867,0.0,0.10381,0.0,9.215,200000,234850.6098189173,34850.60981891729,1.1742530490945864
2021-09-07,0,-0.6722474823150715,0.0,0.08539,0.0,7.032,200000,234850.6098189173,34850.60981891729,1.1742530490945864
2021-09-08,1,1.119159038099378,-1266450.656918234,0.09272,17235.47701591937,6.813,200000,234850.6098189173,34850.60981891729,1.1742530490945864
2021-09-09,1,0.6837537111817721,-1266450.656918234,0.09303,17235.47701591937,6.988,200000,238259.41800034785,38259.418000347854,1.1912970900017392
2021-09-10,2,1.4336778458871635,0.0,0.09075,0.0,6.455,200000,238526.00279648753,38526.00279648753,1.1926300139824377
2021-09-11,2,1.981244362491237,0.0,0.09555,0.0,6.45,200000,238526.00279648753,38526.00279648753,1.1926300139824377
2021-09-12,2,3.0895194183263066,0.0,0.11241,0.0,6.588,200000,238526.00279648753,38526.00279648753,1.1926300139824377
2021-09-13,2,2.4456954990042994,0.0,0.10462,0.0,6.125,200000,238526.00279648753,38526.00279648753,1.1926300139824377
2021-09-14,2,2.5279006349493165,0.0,0.11822,0.0,6.466,200000,238526.00279648753,38526.00279648753,1.1926300139824377
2021-09-15,2,1.8163997747845801,0.0,0.12069,0.0,6.867,200000,238526.00279648753,38526.00279648753,1.1926300139824377
2021-09-16,2,1.5298049751239373,0.0,0.11594,0.0,6.653,200000,238526.00279648753,38526.00279648753,1.1926300139824377
2021-09-17,1,1.0527713724276728,-1130991.0042507707,0.10545,18873.71441656018,6.319,200000,238526.00279648753,38526.00279648753,1.1926300139824377
2021-09-18,1,0.9257376996396223,-1130991.0042507707,0.10586,18873.71441656018,6.367,200000,239895.64740022522,39895.64740022522,1.199478237001126
2021-09-19,1,1.0011080714615865,-1130991.0042507707,0.10369,18873.71441656018,6.099,200000,232383.24145736295,32383.24145736295,1.1619162072868148
2021-09-20,2,1.2093487292091432,0.0,0.0914,0.0,5.157,200000,244566.8353388071,44566.83533880711,1.2228341766940356
2021-09-21,1,1.0389394499828375,-1385490.7961636477,0.08826,24378.67178417136,5.016,200000,244566.8353388071,44566.83533880711,1.2228341766940356
2021-09-22,1,0.9921815369515866,-1385490.7961636477,0.09876,24378.67178417136,5.575,200000,272742.1662258772,72742.16622587718,1.363710831129386
2021-09-23,1,0.7654436871484689,-1385490.7961636477,0.09923,24378.67178417136,5.707,200000,276611.3315755847,76611.33157558471,1.3830566578779235
2021-09-24,1,0.8630109862838341,-1385490.7961636477,0.09226,24378.67178417136,5.181,200000,254131.27936784993,54131.27936784993,1.2706563968392497
