date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,WAVESUSDT_position,WAVESUSDT_price,init,total_asset,pnl,return
2021-09-28,-2,-1.5640450028153159,0.0,4.69,0.0,22.95,200000,124238.90657547353,-75761.09342452647,0.6211945328773677
2021-09-29,0,-0.9817077413172989,0.0,4.827,0.0,23.19,200000,124238.90657547353,-75761.09342452647,0.6211945328773677
2021-09-30,0,-0.8785729744682772,0.0,5.048,0.0,24.24,200000,124238.90657547353,-75761.09342452647,0.6211945328773677
2021-10-01,2,1.5047252653937844,0.0,5.983,0.0,26.12,200000,124238.90657547353,-75761.09342452647,0.6211945328773677
2021-10-02,2,1.455424091537499,0.0,6.051,0.0,26.3,200000,124238.90657547353,-75761.09342452647,0.6211945328773677
2021-10-03,0,0.9122543382094691,0.0,6.123,0.0,27.08,200000,124238.90657547353,-75761.09342452647,0.6211945328773677
2021-10-04,2,1.4136518150260773,0.0,6.02,0.0,25.98,200000,124238.90657547353,-75761.09342452647,0.6211945328773677
2021-10-05,2,2.296909961586037,0.0,6.729,0.0,27.59,200000,124238.90657547353,-75761.09342452647,0.6211945328773677
2021-10-06,2,1.3779421521788084,0.0,6.417,0.0,27.17,200000,124238.90657547353,-75761.09342452647,0.6211945328773677
2021-10-07,2,1.2979161204638416,0.0,6.512,0.0,27.49,200000,124238.90657547353,-75761.09342452647,0.6211945328773677
2021-10-08,1,1.1903366686483563,-9611.550872309572,6.463,2278.7767163513117,27.26,200000,124238.90657547352,-75761.09342452648,0.6211945328773676
2021-10-09,2,1.2788268336785302,0.0,6.94,0.0,28.95,200000,124972.48369093148,-75027.51630906852,0.6248624184546574
2021-10-10,2,1.2012703277560846,0.0,6.327,0.0,26.34,200000,124972.48369093148,-75027.51630906852,0.6248624184546574
2021-10-11,0,0.2959108631672595,0.0,6.167,0.0,26.96,200000,124972.48369093148,-75027.51630906852,0.6248624184546574
2021-10-12,-2,-1.6866531731223717,0.0,5.915,0.0,29.6,200000,124972.48369093148,-75027.51630906852,0.6248624184546574
2021-10-13,-2,-1.9641117677344908,0.0,6.09,0.0,31.95,200000,124972.48369093148,-75027.51630906852,0.6248624184546574
2021-10-14,-2,-1.9351515589351358,0.0,6.071,0.0,32.3,200000,124972.48369093148,-75027.51630906852,0.6248624184546574
2021-10-15,0,-0.771682896007175,0.0,6.271,0.0,30.2,200000,124972.48369093148,-75027.51630906852,0.6248624184546574
2021-10-16,0,-0.6034916114975176,0.0,6.144,0.0,29.23,200000,124972.48369093148,-75027.51630906852,0.6248624184546574
2021-10-17,0,-0.7602738339035363,0.0,5.966,0.0,28.85,200000,124972.48369093148,-75027.51630906852,0.6248624184546574
2021-10-18,0,-0.7412614991494748,0.0,5.848,0.0,28.2,200000,124972.48369093148,-75027.51630906852,0.6248624184546574
2021-10-19,0,-0.7148744889568935,0.0,5.933,0.0,28.55,200000,124972.48369093148,-75027.51630906852,0.6248624184546574
2021-10-20,0,-0.4513394660550211,0.0,6.23,0.0,29.29,200000,124972.48369093148,-75027.51630906852,0.6248624184546574
2021-10-21,0,-0.3082751436112871,0.0,5.986,0.0,27.91,200000,124972.48369093148,-75027.51630906852,0.6248624184546574
2021-10-22,1,1.0378950422943958,-9372.467653437188,6.667,2235.6437154012788,27.95,200000,124972.48369093146,-75027.51630906854,0.6248624184546573
2021-10-23,1,0.5740307960489949,-9372.467653437188,6.534,2235.6437154012788,28.33,200000,124575.49010487681,-75424.50989512319,0.622877450524384
2021-10-24,1,0.5241630103749746,-9372.467653437188,6.443,2235.6437154012788,28.06,200000,123118.97174525568,-76881.02825474432,0.6155948587262784
2021-10-25,1,1.0450183244821167,-9372.467653437188,6.802,2235.6437154012788,28.56,200000,127601.50949054027,-72398.49050945973,0.6380075474527014
2021-10-26,2,1.3654568554415576,0.0,7.018,0.0,28.66,200000,126674.91279935301,-73325.08720064699,0.6333745639967651
2021-10-27,0,-0.17480929154714106,0.0,6.155,0.0,28.44,200000,126674.91279935301,-73325.08720064699,0.6333745639967651
2021-10-28,0,0.8157241144974056,0.0,6.455,0.0,27.66,200000,126674.91279935301,-73325.08720064699,0.6333745639967651
2021-10-29,2,1.8639443783034393,0.0,6.999,0.0,27.51,200000,126674.91279935301,-73325.08720064699,0.6333745639967651
2021-10-30,2,3.149989896773658,0.0,8.208,0.0,26.73,200000,126674.91279935301,-73325.08720064699,0.6333745639967651
2021-10-31,2,1.648946442511159,0.0,7.22,0.0,26.44,200000,126674.91279935301,-73325.08720064699,0.6333745639967651
2021-11-01,2,1.5536315037959185,0.0,7.311,0.0,26.45,200000,126674.91279935301,-73325.08720064699,0.6333745639967651
2021-11-02,2,1.6779350562893507,0.0,7.62,0.0,26.56,200000,126674.91279935301,-73325.08720064699,0.6333745639967651
2021-11-03,2,1.3889766174872256,0.0,7.408,0.0,26.25,200000,126674.91279935301,-73325.08720064699,0.6333745639967651
2021-11-04,2,1.641700556309147,0.0,7.715,0.0,25.95,200000,126674.91279935301,-73325.08720064699,0.6333745639967651
2021-11-05,2,1.4780856656112245,0.0,7.562,0.0,25.37,200000,126674.91279935301,-73325.08720064699,0.6333745639967651
2021-11-06,2,1.2888979225384027,0.0,7.472,0.0,25.21,200000,126674.91279935301,-73325.08720064699,0.6333745639967651
2021-11-07,1,1.0937242684518222,-8498.24988590856,7.453,2493.6006456565556,25.4,200000,126674.91279935301,-73325.08720064699,0.6333745639967651
2021-11-08,2,1.3972952369117346,0.0,7.869,0.0,25.51,200000,129935.88868086874,-70064.11131913126,0.6496794434043437
2021-11-09,2,1.2100600718001455,0.0,7.911,0.0,25.85,200000,129935.88868086874,-70064.11131913126,0.6496794434043437
2021-11-10,1,1.1278820560811724,-8870.554934521351,7.324,2719.46188113999,23.89,200000,129935.88868086874,-70064.11131913126,0.6496794434043437
2021-11-11,1,0.9294279681176177,-8870.554934521351,7.36,2719.46188113999,24.26,200000,131261.42955453333,-68738.57044546667,0.6563071477726666
2021-11-12,1,0.9571512629804528,-8870.554934521351,7.176,2719.46188113999,23.36,200000,127181.73175355539,-72818.26824644461,0.6359086587677769
2021-11-13,1,0.7326867054429839,-8870.554934521351,7.186,2719.46188113999,23.74,200000,128303.83281773378,-71696.16718226622,0.6415191640886689
2021-11-14,1,0.61648271650537,-8870.554934521351,7.047,2719.46188113999,23.37,200000,126064.62478581353,-73935.37521418647,0.6303231239290676
2021-11-15,1,0.22794751815365966,-8870.554934521351,6.798,2719.46188113999,23.2,200000,123393.54808732391,-76606.45191267609,0.6169677404366196
2021-11-16,0,-0.03960365647292936,0.0,6.252,0.0,21.55,200000,126790.19459292945,-73209.80540707055,0.6339509729646473
2021-11-17,0,0.8271706759012751,0.0,6.589,0.0,21.52,200000,126790.19459292945,-73209.80540707055,0.6339509729646473
2021-11-18,-2,-1.7559930599607183,0.0,5.976,0.0,21.7,200000,126790.19459292945,-73209.80540707055,0.6339509729646473
2021-11-19,0,-0.7456189600592487,0.0,6.342,0.0,22.17,200000,126790.19459292945,-73209.80540707055,0.6339509729646473
2021-11-20,0,0.7380878291596035,0.0,6.711,0.0,22.1,200000,126790.19459292945,-73209.80540707055,0.6339509729646473
2021-11-21,2,2.7045126110296254,0.0,7.106,0.0,21.46,200000,126790.19459292945,-73209.80540707055,0.6339509729646473
2021-11-22,0,0.9458996936119579,0.0,6.509,0.0,20.91,200000,126790.19459292945,-73209.80540707055,0.6339509729646473
2021-11-23,2,2.0412515226735684,0.0,6.868,0.0,20.92,200000,126790.19459292945,-73209.80540707055,0.6339509729646473
2021-11-24,2,1.680504103409444,0.0,6.615,0.0,20.23,200000,126790.19459292945,-73209.80540707055,0.6339509729646473
2021-11-25,2,2.877101756260635,0.0,7.393,0.0,20.5,200000,126790.19459292945,-73209.80540707055,0.6339509729646473
2021-11-26,1,1.196305996268434,-9694.922357618096,6.539,3216.392556898261,19.71,200000,126790.19459292945,-73209.80540707055,0.6339509729646473
2021-11-27,2,1.380798449967604,0.0,6.542,0.0,19.32,200000,128073.67245719262,-71926.32754280738,0.640368362285963
2021-11-28,0,0.5737569463175854,0.0,6.608,0.0,20.44,200000,128073.67245719262,-71926.32754280738,0.640368362285963
2021-11-29,0,-0.008795868612933631,0.0,6.657,0.0,21.35,200000,128073.67245719262,-71926.32754280738,0.640368362285963
2021-11-30,0,-0.13050521257626893,0.0,6.614,0.0,21.37,200000,128073.67245719262,-71926.32754280738,0.640368362285963
2021-12-01,-1,-1.1320068545860233,9814.074517792536,6.525,-2824.739136682678,22.67,200000,128073.67245719262,-71926.32754280738,0.640368362285963
2021-12-02,-1,-0.5190458335258008,9814.074517792536,6.375,-2824.739136682678,21.24,200000,122562.18431406749,-77437.81568593251,0.6128109215703375
2021-12-03,-1,-0.9871908354337197,9814.074517792536,6.151,-2824.739136682678,21.27,200000,120448.57379618243,-79551.42620381757,0.6022428689809122
2021-12-04,-2,-1.3088850856907697,0.0,5.131,0.0,18.33,200000,129495.12448179258,-70504.87551820742,0.6474756224089628
2021-12-05,-2,-2.2993954604470557,0.0,4.739,0.0,19.22,200000,129495.12448179258,-70504.87551820742,0.6474756224089628
2021-12-06,-2,-2.024686239713869,0.0,4.778,0.0,19.51,200000,129495.12448179258,-70504.87551820742,0.6474756224089628
2021-12-07,-2,-1.7739421034314462,0.0,4.681,0.0,19.19,200000,129495.12448179258,-70504.87551820742,0.6474756224089628
2021-12-08,-2,-1.313773684391546,0.0,4.918,0.0,19.17,200000,129495.12448179258,-70504.87551820742,0.6474756224089628
2021-12-09,-1,-1.1845593207587068,14698.652041066125,4.405,-3793.061642700427,17.07,200000,129495.12448179258,-70504.87551820742,0.6474756224089628
2021-12-10,-1,-0.6995253231927735,14698.652041066125,4.265,-3793.061642700427,15.62,200000,121937.37381412768,-78062.62618587232,0.6096868690706384
2021-12-11,-1,-0.5421460546903021,14698.652041066125,4.427,-3793.061642700427,16.03,200000,125873.71071828759,-74126.28928171241,0.629368553591438
2021-12-12,-1,-0.7315189326941625,14698.652041066125,4.422,-3793.061642700427,16.55,200000,127772.60951228646,-72227.39048771354,0.6388630475614323
2021-12-13,-1,-0.5422569311695001,14698.652041066125,3.902,-3793.061642700427,14.38,200000,111898.36668627217,-88101.63331372783,0.5594918334313609
2021-12-14,-1,-0.5329238493493369,14698.652041066125,4.036,-3793.061642700427,14.99,200000,116181.75366182228,-83818.24633817772,0.5809087683091114
2021-12-15,-1,-0.8600245623741501,14698.652041066125,4.392,-3793.061642700427,17.1,200000,129417.83385453973,-70582.16614546027,0.6470891692726987
2021-12-16,-2,-1.686024526054593,0.0,4.25,0.0,18.65,200000,137766.4529436245,-62233.54705637551,0.6888322647181224
2021-12-17,-2,-1.5239823321768315,0.0,4.038,0.0,17.52,200000,137766.4529436245,-62233.54705637551,0.6888322647181224
2021-12-18,-2,-1.2336061242700345,0.0,4.087,0.0,17.3,200000,137766.4529436245,-62233.54705637551,0.6888322647181224
2021-12-19,0,-0.3267991531007363,0.0,4.136,0.0,16.11,200000,137766.4529436245,-62233.54705637551,0.6888322647181224
2021-12-20,0,-0.13236615095872953,0.0,3.998,0.0,15.44,200000,137766.4529436245,-62233.54705637551,0.6888322647181224
2021-12-21,0,-0.02095862582925052,0.0,4.151,0.0,15.98,200000,137766.4529436245,-62233.54705637551,0.6888322647181224
2021-12-22,1,1.0580790134047053,-15524.729878704584,4.437,4297.144508534762,16.03,200000,137766.4529436245,-62233.54705637551,0.6888322647181224
2021-12-23,2,1.767844782294394,0.0,4.765,0.0,16.51,200000,140795.9349797429,-59204.06502025711,0.7039796748987144
2021-12-24,2,1.9871971996459312,0.0,4.715,0.0,15.94,200000,140795.9349797429,-59204.06502025711,0.7039796748987144
2021-12-25,2,2.257943682789443,0.0,5.016,0.0,16.15,200000,140795.9349797429,-59204.06502025711,0.7039796748987144
2021-12-26,2,2.6856713600837265,0.0,5.483,0.0,16.16,200000,140795.9349797429,-59204.06502025711,0.7039796748987144
2021-12-27,2,2.035753862313852,0.0,5.481,0.0,16.48,200000,140795.9349797429,-59204.06502025711,0.7039796748987144
2021-12-28,2,1.9884018385346611,0.0,5.083,0.0,14.83,200000,140795.9349797429,-59204.06502025711,0.7039796748987144
2021-12-29,2,1.698195867863728,0.0,4.913,0.0,14.37,200000,140795.9349797429,-59204.06502025711,0.7039796748987144
2021-12-30,1,1.1790387452513322,-14629.6690544205,4.812,4792.237405709425,14.69,200000,140795.9349797429,-59204.06502025711,0.7039796748987144
2021-12-31,1,0.9965511176345648,-14629.6690544205,4.71,4792.237405709425,14.53,200000,138536.9507512785,-61463.04924872151,0.6926847537563925
2022-01-01,1,0.9791283958787563,-14629.6690544205,4.942,4792.237405709425,15.1,200000,144662.60929315843,-55337.39070684157,0.7233130464657922
2022-01-02,1,0.6670043487861786,-14629.6690544205,4.883,4792.237405709425,15.38,200000,145141.28529254626,-54858.714707453735,0.7257064264627313
2022-01-03,1,0.23325649329698434,-14629.6690544205,4.703,4792.237405709425,15.58,200000,143466.39234389245,-56533.607656107546,0.7173319617194622
2022-01-04,0,0.10923398708685952,0.0,4.724,0.0,15.8,200000,134189.14058261644,-65810.85941738356,0.6709457029130822
2022-01-05,0,0.22234428499180375,0.0,4.411,0.0,14.39,200000,134189.14058261644,-65810.85941738356,0.6709457029130822
2022-01-06,0,0.21478014792988645,0.0,4.384,0.0,14.17,200000,134189.14058261644,-65810.85941738356,0.6709457029130822
2022-01-07,0,-0.060450573364668324,0.0,4.189,0.0,13.76,200000,134189.14058261644,-65810.85941738356,0.6709457029130822
2022-01-08,0,-0.7628903077533667,0.0,3.972,0.0,13.76,200000,134189.14058261644,-65810.85941738356,0.6709457029130822
2022-01-09,-1,-1.0254766808901994,16624.026335804814,4.036,-4748.377232222803,14.13,200000,134189.14058261644,-65810.85941738356,0.6709457029130822
2022-01-10,-1,-1.1281700977663238,16624.026335804814,3.84,-4748.377232222803,13.36,200000,127274.58095198713,-72725.41904801287,0.6363729047599356
2022-01-11,-1,-1.0717201930760036,16624.026335804814,4.096,-4748.377232222803,14.11,200000,135091.61461812025,-64908.38538187975,0.6754580730906012
2022-01-12,-1,-1.1210245516869548,16624.026335804814,4.272,-4748.377232222803,14.76,200000,141103.88845416676,-58896.111545833235,0.7055194422708339
2022-01-13,-2,-1.3169465442743529,0.0,3.979,0.0,14.0,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-14,0,-0.8675304810252871,0.0,4.136,0.0,14.17,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-15,-2,-1.2502480008653563,0.0,4.092,0.0,14.53,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-16,0,-0.5461959021783801,0.0,4.205,0.0,14.29,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-17,0,-0.7972224786752418,0.0,3.957,0.0,13.73,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-18,0,0.662995595500953,0.0,4.214,0.0,13.58,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-19,2,1.8925659581211627,0.0,4.334,0.0,13.18,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-20,2,1.6310081756347743,0.0,4.093,0.0,12.59,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-21,2,1.3344451583439427,0.0,3.411,0.0,10.68,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-22,0,0.5818634540427424,0.0,2.758,0.0,8.96,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-23,0,0.1605249508558864,0.0,2.784,0.0,9.22,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-24,0,0.31977944141910436,0.0,2.597,0.0,8.53,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-25,0,0.7313105855191505,0.0,2.605,0.0,8.39,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-26,-2,-1.617827688664479,0.0,2.812,0.0,10.26,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-27,0,-0.3218353250952698,0.0,2.895,0.0,9.88,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-28,0,-0.4596923790143589,0.0,2.943,0.0,10.11,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-29,0,0.20005252551601582,0.0,2.987,0.0,9.9,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-30,0,0.7743947791440486,0.0,2.88,0.0,9.25,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
2022-01-31,2,1.305599109843118,0.0,2.938,0.0,9.14,200000,134519.42104356832,-65480.57895643168,0.6725971052178417
