date,statusList,zscore,XRPUSDT_position,XRPUSDT_price,ADAUSDT_position,ADAUSDT_price,init,total_asset,pnl,return
2021-09-20,0,-0.08113967151058542,0.0,0.9216,0.0,2.079,200000,278264.2450453986,78264.2450453986,1.391321225226993
2021-09-21,0,-0.30285283602152063,0.0,0.8743,0.0,1.986,200000,278264.2450453986,78264.2450453986,1.391321225226993
2021-09-22,0,-0.10587862948440922,0.0,1.0033,0.0,2.257,200000,278264.2450453986,78264.2450453986,1.391321225226993
2021-09-23,-1,-1.0051784485131985,138909.86673592182,1.0016,-59790.34057700873,2.327,200000,278264.2450453986,78264.2450453986,1.391321225226993
2021-09-24,-2,-1.7665118420879673,0.0,0.944,0.0,2.277,200000,283275.93634053733,83275.93634053733,1.4163796817026866
2021-09-25,-2,-1.8087248239376719,0.0,0.94,0.0,2.3,200000,283275.93634053733,83275.93634053733,1.4163796817026866
2021-09-26,0,-0.7775089653586018,0.0,0.9436,0.0,2.207,200000,283275.93634053733,83275.93634053733,1.4163796817026866
2021-09-27,0,-0.3801891816393483,0.0,0.9218,0.0,2.13,200000,283275.93634053733,83275.93634053733,1.4163796817026866
2021-09-28,0,0.012044844394785544,0.0,0.8928,0.0,2.037,200000,283275.93634053733,83275.93634053733,1.4163796817026866
2021-09-29,0,0.6433134672159495,0.0,0.9268,0.0,2.066,200000,283275.93634053733,83275.93634053733,1.4163796817026866
2021-09-30,0,0.7489682419283121,0.0,0.9533,0.0,2.115,200000,283275.93634053733,83275.93634053733,1.4163796817026866
2021-10-01,2,1.4064278000657862,0.0,1.0422,0.0,2.256,200000,283275.93634053733,83275.93634053733,1.4163796817026866
2021-10-02,2,1.203326422638872,0.0,1.0359,0.0,2.247,200000,283275.93634053733,83275.93634053733,1.4163796817026866
2021-10-03,2,1.5343705455778505,0.0,1.0552,0.0,2.251,200000,283275.93634053733,83275.93634053733,1.4163796817026866
2021-10-04,2,1.7809704776950237,0.0,1.0425,0.0,2.191,200000,283275.93634053733,83275.93634053733,1.4163796817026866
2021-10-05,2,1.9779785605549973,0.0,1.0839,0.0,2.233,200000,283275.93634053733,83275.93634053733,1.4163796817026866
2021-10-06,2,1.798859909943388,0.0,1.0765,0.0,2.209,200000,283275.93634053733,83275.93634053733,1.4163796817026866
2021-10-07,0,0.8663367597512575,0.0,1.0678,0.0,2.278,200000,283275.93634053733,83275.93634053733,1.4163796817026866
2021-10-08,1,1.0897179646865458,-133168.45446621723,1.0636,63316.034050187154,2.237,200000,283275.93634053733,83275.93634053733,1.4163796817026866
2021-10-09,2,2.220513855100674,0.0,1.1604,0.0,2.268,200000,294203.8456773114,94203.84567731142,1.471019228386557
2021-10-10,2,2.0587150659433124,0.0,1.1352,0.0,2.189,200000,294203.8456773114,94203.84567731142,1.471019228386557
2021-10-11,2,1.8840365616691228,0.0,1.1364,0.0,2.171,200000,294203.8456773114,94203.84567731142,1.471019228386557
2021-10-12,2,1.5643835290363173,0.0,1.1018,0.0,2.118,200000,294203.8456773114,94203.84567731142,1.471019228386557
2021-10-13,2,1.2672864705207927,0.0,1.1275,0.0,2.19,200000,294203.8456773114,94203.84567731142,1.471019228386557
2021-10-14,2,1.3403382569714375,0.0,1.1336,0.0,2.172,200000,294203.8456773114,94203.84567731142,1.471019228386557
2021-10-15,1,1.059352984337616,-128889.79482927865,1.1413,66321.87684339752,2.218,200000,294203.8456773114,94203.84567731142,1.471019228386557
2021-10-16,1,1.1488221349239158,-128889.79482927865,1.1343,66321.87684339752,2.179,200000,290715.06391661393,90715.06391661393,1.4535753195830696
2021-10-17,1,0.6405808863686961,-128889.79482927865,1.0944,66321.87684339752,2.158,200000,284179.60168921435,84179.60168921435,1.4208980084460718
2021-10-18,1,0.6250748950194358,-128889.79482927865,1.0827,66321.87684339752,2.128,200000,280681.93478440994,80681.93478440994,1.4034096739220496
2021-10-19,1,0.8614926246193185,-128889.79482927865,1.0911,66321.87684339752,2.11,200000,280570.8152777947,80570.81527779473,1.4028540763889736
2021-10-20,1,1.0248150538317018,-128889.79482927865,1.1455,66321.87684339752,2.19,200000,292888.17026397923,92888.17026397923,1.464440851319896
2021-10-21,1,0.35871948840702816,-128889.79482927865,1.0886,66321.87684339752,2.137,200000,282039.28146549326,82039.28146549326,1.4101964073274664
2021-10-22,0,0.051292172766114426,0.0,1.0885,0.0,2.156,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-10-23,0,-0.05068814994731652,0.0,1.0934,0.0,2.166,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-10-24,0,0.18890436272740002,0.0,1.0821,0.0,2.12,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-10-25,0,0.13870345128981967,0.0,1.0951,0.0,2.144,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-10-26,0,0.5593502065270337,0.0,1.1075,0.0,2.137,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-10-27,0,0.7121607292578291,0.0,0.995,0.0,1.912,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-10-28,2,2.3297347646654845,0.0,1.0579,0.0,1.987,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-10-29,2,2.3642643812167905,0.0,1.0825,0.0,2.015,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-10-30,2,2.9885870068418727,0.0,1.0846,0.0,1.955,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-10-31,2,2.8346962819019006,0.0,1.1128,0.0,1.964,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-11-01,2,2.025228222637974,0.0,1.0915,0.0,1.949,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-11-02,2,2.2988758895630403,0.0,1.1349,0.0,1.971,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-11-03,2,2.2479370203573734,0.0,1.2101,0.0,2.063,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-11-04,2,2.356003564250661,0.0,1.2004,0.0,1.983,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-11-05,2,1.470499271567621,0.0,1.1581,0.0,1.982,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-11-06,1,1.041802962953611,-126633.54512363863,1.151,72695.86555476712,2.005,200000,291510.42087461613,91510.42087461613,1.4575521043730806
2021-11-07,2,1.6988739410412739,0.0,1.2198,0.0,2.021,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-08,2,1.4880301051307805,0.0,1.2815,0.0,2.125,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-09,0,0.08326248705200612,0.0,1.2571,0.0,2.27,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-10,0,0.4022815227041988,0.0,1.1902,0.0,2.097,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-11,0,0.7978621109801819,0.0,1.2142,0.0,2.079,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-12,0,0.6329435117544163,0.0,1.1883,0.0,2.045,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-13,0,0.5262958078989026,0.0,1.1892,0.0,2.05,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-14,0,0.5300644688793547,0.0,1.1879,0.0,2.04,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-15,0,0.403945267010937,0.0,1.172,0.0,2.017,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-16,0,0.28826368289582177,0.0,1.0877,0.0,1.874,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-17,0,0.3820912639031438,0.0,1.0953,0.0,1.876,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-18,0,0.21486269855584936,0.0,1.0406,0.0,1.786,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-19,0,0.27330048588231076,0.0,1.0892,0.0,1.863,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-20,0,-0.8258833243566318,0.0,1.0965,0.0,1.922,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-21,0,-0.5017817073259415,0.0,1.0569,0.0,1.835,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-22,0,0.05019806986953425,0.0,1.0354,0.0,1.776,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-23,2,1.8963456019732747,0.0,1.0661,0.0,1.751,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-24,2,2.3860348697003815,0.0,1.0326,0.0,1.666,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-25,2,2.142336827482841,0.0,1.0438,0.0,1.675,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-26,2,1.3714314483947896,0.0,0.9394,0.0,1.533,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-27,2,1.2976039928324081,0.0,0.9452,0.0,1.543,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-28,1,1.010575310863987,-154361.3476464572,0.9687,93807.92814625037,1.594,200000,299059.6749302462,99059.6749302462,1.495298374651231
2021-11-29,2,1.463936828301314,0.0,0.9898,0.0,1.601,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-11-30,2,2.308535120906525,0.0,0.9983,0.0,1.554,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-01,2,1.8428052297743596,0.0,0.9899,0.0,1.548,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-02,-2,-1.405668498973374,0.0,0.9716,0.0,1.719,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-03,0,-0.2789142596532146,0.0,0.9211,0.0,1.556,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-04,0,-0.1760355926742754,0.0,0.8449,0.0,1.42,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-05,0,-0.682063268530362,0.0,0.8045,0.0,1.378,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-06,0,-0.7961547426622607,0.0,0.8255,0.0,1.42,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-07,0,-0.3527249436080514,0.0,0.8154,0.0,1.378,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-08,0,0.73795556654688,0.0,0.8622,0.0,1.396,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-09,2,2.3252283951291375,0.0,0.8583,0.0,1.289,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-10,2,1.8313349591577202,0.0,0.7992,0.0,1.211,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-11,0,0.2963111803771614,0.0,0.8392,0.0,1.354,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-12,0,0.37369580727028995,0.0,0.8393,0.0,1.346,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-13,0,0.9102961583990339,0.0,0.7818,0.0,1.223,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-14,0,0.883083789616919,0.0,0.8103,0.0,1.266,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-15,0,0.4970031416965122,0.0,0.8262,0.0,1.311,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-16,1,1.103887990527576,-187343.21442588663,0.8051,121637.11446313011,1.24,200000,301660.0438685627,101660.04386856267,1.5083002193428134
2021-12-17,1,1.1569058633565867,-187343.21442588663,0.7966,121637.11446313011,1.218,200000,297391.61002775375,97391.61002775375,1.4869580501387687
2021-12-18,2,1.3767232411370645,0.0,0.8262,0.0,1.242,200000,305369.71146402264,105369.71146402264,1.5268485573201132
2021-12-19,2,1.4197612445272674,0.0,0.835,0.0,1.243,200000,305369.71146402264,105369.71146402264,1.5268485573201132
2021-12-20,2,2.1957545447207063,0.0,0.8798,0.0,1.237,200000,305369.71146402264,105369.71146402264,1.5268485573201132
2021-12-21,2,2.355995619162586,0.0,0.9467,0.0,1.28,200000,305369.71146402264,105369.71146402264,1.5268485573201132
2021-12-22,2,1.6905192378607872,0.0,0.9537,0.0,1.327,200000,305369.71146402264,105369.71146402264,1.5268485573201132
2021-12-23,0,0.6227719531814463,0.0,0.9941,0.0,1.475,200000,305369.71146402264,105369.71146402264,1.5268485573201132
2021-12-24,0,0.12366842086532426,0.0,0.9115,0.0,1.392,200000,305369.71146402264,105369.71146402264,1.5268485573201132
2021-12-25,0,-0.3816678786121764,0.0,0.9252,0.0,1.452,200000,305369.71146402264,105369.71146402264,1.5268485573201132
2021-12-26,0,-0.622261554830856,0.0,0.92,0.0,1.455,200000,305369.71146402264,105369.71146402264,1.5268485573201132
2021-12-27,-2,-1.2830045429508277,0.0,0.9269,0.0,1.516,200000,305369.71146402264,105369.71146402264,1.5268485573201132
2021-12-28,-2,-1.338431951051014,0.0,0.8515,0.0,1.4,200000,305369.71146402264,105369.71146402264,1.5268485573201132
2021-12-29,-1,-1.0814570925542628,186861.89662466198,0.8171,-114628.27006907755,1.332,200000,305369.71146402264,105369.71146402264,1.5268485573201132
2021-12-30,-1,-0.9022802150971109,186861.89662466198,0.8386,-114628.27006907755,1.359,200000,312482.20553331793,112482.20553331793,1.5624110276665897
2021-12-31,-1,-0.4630248323522947,186861.89662466198,0.8297,-114628.27006907755,1.308,200000,304973.0928798355,104973.09287983552,1.5248654643991775
2022-01-01,-1,-0.9335600059478469,186861.89662466198,0.8507,-114628.27006907755,1.38,200000,317150.428153927,117150.42815392697,1.5857521407696349
2022-01-02,-1,-0.7123313602381783,186861.89662466198,0.8586,-114628.27006907755,1.377,200000,318282.75232705456,118282.75232705456,1.5914137616352728
2022-01-03,-1,-0.4956962936951019,186861.89662466198,0.8324,-114628.27006907755,1.319,200000,306738.53097148193,106738.53097148193,1.5336926548574097
2022-01-04,-1,-0.5597682536454812,186861.89662466198,0.8228,-114628.27006907755,1.309,200000,303798.3740631944,103798.37406319438,1.518991870315972
2022-01-05,-1,-0.5389921147143758,186861.89662466198,0.7726,-114628.27006907755,1.23,200000,285362.2735171792,85362.27351717919,1.426811367585896
2022-01-06,-1,-0.9671982419580585,186861.89662466198,0.7791,-114628.27006907755,1.28,200000,292308.28934869345,92308.28934869345,1.4615414467434673
2022-01-07,-1,-0.35237017279824556,186861.89662466198,0.7634,-114628.27006907755,1.21,200000,281350.5786668508,81350.57866685081,1.4067528933342541
2022-01-08,-1,-0.30106191805758725,186861.89662466198,0.7452,-114628.27006907755,1.181,200000,274625.4723162787,74625.47231627873,1.3731273615813937
2022-01-09,0,0.12776032838046217,0.0,0.753,0.0,1.17,200000,298777.7792864729,98777.77928647288,1.4938888964323644
2022-01-10,0,0.9102015020764056,0.0,0.7399,0.0,1.123,200000,298777.7792864729,98777.77928647288,1.4938888964323644
2022-01-11,0,0.9831780164249392,0.0,0.7703,0.0,1.187,200000,298777.7792864729,98777.77928647288,1.4938888964323644
2022-01-12,-2,-1.285538202600742,0.0,0.7987,0.0,1.312,200000,298777.7792864729,98777.77928647288,1.4938888964323644
2022-01-13,0,-0.27930291050273226,0.0,0.768,0.0,1.233,200000,298777.7792864729,98777.77928647288,1.4938888964323644
2022-01-14,-2,-1.7506467785498223,0.0,0.7732,0.0,1.292,200000,298777.7792864729,98777.77928647288,1.4938888964323644
2022-01-15,-2,-1.2692882008779574,0.0,0.7791,0.0,1.291,200000,298777.7792864729,98777.77928647288,1.4938888964323644
2022-01-16,-2,-3.0670017254132977,0.0,0.7784,0.0,1.41,200000,298777.7792864729,98777.77928647288,1.4938888964323644
2022-01-17,-2,-3.5171755505494517,0.0,0.7617,0.0,1.603,200000,298777.7792864729,98777.77928647288,1.4938888964323644
2022-01-18,-2,-2.077092900890575,0.0,0.7509,0.0,1.458,200000,298777.7792864729,98777.77928647288,1.4938888964323644
2022-01-19,-1,-1.14262169369909,202396.5447002255,0.7381,-111734.3976389203,1.337,200000,298777.7792864729,98777.77928647288,1.4938888964323644
2022-01-20,-1,-0.6535447228824047,202396.5447002255,0.7199,-111734.3976389203,1.259,200000,286378.879157093,86378.879157093,1.431894395785465
2022-01-21,-1,-0.6647628551035824,202396.5447002255,0.6368,-111734.3976389203,1.12,200000,254028.64502069436,54028.645020694355,1.2701432251034719
2022-01-22,-1,-0.8273324564054009,202396.5447002255,0.5966,-111734.3976389203,1.071,200000,240417.31843943818,40417.31843943818,1.2020865921971908
2022-01-23,-1,-0.7119651242597809,202396.5447002255,0.6283,-111734.3976389203,1.124,200000,252755.2119812981,52755.21198129811,1.2637760599064904
2022-01-24,-1,-0.33716165484606947,202396.5447002255,0.6118,-111734.3976389203,1.065,200000,242823.3395330481,42823.3395330481,1.2141166976652404
2022-01-25,0,0.08287022803014205,0.0,0.618,0.0,1.043,200000,290235.69139912736,90235.69139912736,1.4511784569956367
2022-01-26,0,-0.2575653274791239,0.0,0.6193,0.0,1.077,200000,290235.69139912736,90235.69139912736,1.4511784569956367
2022-01-27,0,-0.008531890068519425,0.0,0.6088,0.0,1.042,200000,290235.69139912736,90235.69139912736,1.4511784569956367
2022-01-28,0,0.019524891112893298,0.0,0.6111,0.0,1.048,200000,290235.69139912736,90235.69139912736,1.4511784569956367
2022-01-29,0,0.09108417394202296,0.0,0.6174,0.0,1.059,200000,290235.69139912736,90235.69139912736,1.4511784569956367
2022-01-30,0,0.15219906661514115,0.0,0.6013,0.0,1.035,200000,290235.69139912736,90235.69139912736,1.4511784569956367
2022-01-31,0,0.46119954333677005,0.0,0.6174,0.0,1.051,200000,290235.69139912736,90235.69139912736,1.4511784569956367
