date,statusList,zscore,WAVESUSDT_position,WAVESUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2021-09-30,0,-0.007718480457257368,0.0,24.24,0.0,0.2621,200000,172248.64126080542,-27751.358739194577,0.8612432063040272
2021-10-01,0,-0.5949015247786518,0.0,26.12,0.0,0.2919,200000,172248.64126080542,-27751.358739194577,0.8612432063040272
2021-10-02,-1,-1.0295862875424566,3274.688997353715,26.3,-285842.41828875773,0.3013,200000,172248.64126080542,-27751.358739194577,0.8612432063040272
2021-10-03,0,0.1409878987319353,0.0,27.08,0.0,0.2962,200000,168236.5875095969,-31763.412490403105,0.8411829375479845
2021-10-04,0,-0.8654494805802107,0.0,25.98,0.0,0.2961,200000,168236.5875095969,-31763.412490403105,0.8411829375479845
2021-10-05,0,-0.34454147478126884,0.0,27.59,0.0,0.309,200000,168236.5875095969,-31763.412490403105,0.8411829375479845
2021-10-06,0,-0.0288569721434181,0.0,27.17,0.0,0.3021,200000,168236.5875095969,-31763.412490403105,0.8411829375479845
2021-10-07,0,0.22967193290313806,0.0,27.49,0.0,0.304,200000,168236.5875095969,-31763.412490403105,0.8411829375479845
2021-10-08,0,-0.6030816632375959,0.0,27.26,0.0,0.3095,200000,168236.5875095969,-31763.412490403105,0.8411829375479845
2021-10-09,1,1.006964664635459,-2905.6405442072005,28.95,267381.7347577827,0.3146,200000,168236.5875095969,-31763.412490403105,0.8411829375479845
2021-10-10,0,-0.503374200179328,0.0,26.34,0.0,0.2982,200000,165037.92613924376,-34962.07386075624,0.8251896306962188
2021-10-11,0,0.4662146159273131,0.0,26.96,0.0,0.2967,200000,165037.92613924376,-34962.07386075624,0.8251896306962188
2021-10-12,2,3.3126285719330504,0.0,29.6,0.0,0.2877,200000,165037.92613924376,-34962.07386075624,0.8251896306962188
2021-10-13,2,3.1841782610679066,0.0,31.95,0.0,0.2925,200000,165037.92613924376,-34962.07386075624,0.8251896306962188
2021-10-14,2,2.6445603094621153,0.0,32.3,0.0,0.2915,200000,165037.92613924376,-34962.07386075624,0.8251896306962188
2021-10-15,2,1.628342150584844,0.0,30.2,0.0,0.2867,200000,165037.92613924376,-34962.07386075624,0.8251896306962188
2021-10-16,1,1.1608900916404703,-2823.0914495252096,29.23,290151.0656456466,0.2844,200000,165037.92613924376,-34962.07386075624,0.8251896306962188
2021-10-17,1,0.9949984115286074,-2823.0914495252096,28.85,290151.0656456466,0.282,200000,163268.78883087463,-36731.21116912537,0.8163439441543732
2021-10-18,1,0.697057346391192,-2823.0914495252096,28.2,290151.0656456466,0.2805,200000,160998.55279021477,-39001.44720978523,0.8049927639510739
2021-10-19,1,0.715767565077741,-2823.0914495252096,28.55,290151.0656456466,0.2821,200000,162450.87650258164,-37549.12349741836,0.8122543825129082
2021-10-20,1,0.5566587127091625,-2823.0914495252096,29.29,290151.0656456466,0.2918,200000,167354.42951199308,-32645.570488006924,0.8367721475599654
2021-10-21,1,0.2406136509355297,-2823.0914495252096,27.91,290151.0656456466,0.2839,200000,161166.36989304767,-38833.63010695233,0.8058318494652383
2021-10-22,0,-0.5176459128574359,0.0,27.95,0.0,0.3009,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-10-23,0,-0.3095427380672876,0.0,28.33,0.0,0.2994,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-10-24,0,-0.2527221939819227,0.0,28.06,0.0,0.2938,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-10-25,0,-0.7800640175415843,0.0,28.56,0.0,0.3103,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-10-26,-2,-1.4780573645890416,0.0,28.66,0.0,0.3304,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-10-27,0,-0.8753170989227758,0.0,28.44,0.0,0.3122,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-10-28,-2,-1.5960010552501687,0.0,27.66,0.0,0.3233,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-10-29,-2,-2.258628095289527,0.0,27.51,0.0,0.3559,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-10-30,-2,-2.5540110947704786,0.0,26.73,0.0,0.3869,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-10-31,-2,-1.7576146326609008,0.0,26.44,0.0,0.3533,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-11-01,-2,-1.4857456196356118,0.0,26.45,0.0,0.3495,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-11-02,-2,-1.4829548794407823,0.0,26.56,0.0,0.3603,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-11-03,-2,-1.6070686463238215,0.0,26.25,0.0,0.374,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-11-04,-2,-1.416794700936717,0.0,25.95,0.0,0.3676,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-11-05,-2,-1.4859290462911257,0.0,25.37,0.0,0.3752,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-11-06,-2,-1.4392205338080748,0.0,25.21,0.0,0.3808,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-11-07,-2,-1.3109622802441412,0.0,25.4,0.0,0.3844,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-11-08,-1,-1.1842433995695696,3070.1073402724082,25.51,-203530.24493333977,0.3848,200000,156636.87650069827,-43363.12349930173,0.7831843825034914
2021-11-09,-1,-0.9039099013039072,3070.1073402724082,25.85,-203530.24493333977,0.3762,200000,155930.35288996418,-44069.64711003582,0.7796517644498209
2021-11-10,-1,-0.8236190096624108,3070.1073402724082,23.89,-203530.24493333977,0.3475,200000,144071.62447344337,-55928.37552655663,0.7203581223672169
2021-11-11,-1,-0.639057698625026,3070.1073402724082,24.26,-203530.24493333977,0.347,200000,145105.79906687752,-54894.20093312248,0.7255289953343875
2021-11-12,-1,-0.7768742834139613,3070.1073402724082,23.36,-203530.24493333977,0.3449,200000,141915.28894627234,-58084.71105372766,0.7095764447313617
2021-11-13,-1,-0.48448958392157165,3070.1073402724082,23.74,-203530.24493333977,0.3399,200000,142064.27851090915,-57935.72148909085,0.7103213925545457
2021-11-14,-1,-0.3799120558502988,3070.1073402724082,23.37,-203530.24493333977,0.3336,200000,139646.09825192834,-60353.90174807166,0.6982304912596418
2021-11-15,-1,-0.40390183208130076,3070.1073402724082,23.2,-203530.24493333977,0.3347,200000,139348.06327350868,-60651.936726491316,0.6967403163675434
2021-11-16,-1,-0.35051877044620117,3070.1073402724082,21.55,-203530.24493333977,0.3114,200000,129540.13145511241,-70459.86854488759,0.647700657275562
2021-11-17,-2,-1.7609652147915824,0.0,21.52,0.0,0.3376,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-11-18,0,0.3613925220873631,0.0,21.7,0.0,0.308,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-11-19,0,-0.23973207996086848,0.0,22.17,0.0,0.3228,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-11-20,0,-0.6507202585680016,0.0,22.1,0.0,0.3285,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-11-21,-2,-1.4392440841434941,0.0,21.46,0.0,0.3291,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-11-22,0,-0.12295646187851955,0.0,20.91,0.0,0.3077,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-11-23,-2,-1.5557883981822958,0.0,20.92,0.0,0.3227,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-11-24,-2,-1.8289783814704914,0.0,20.23,0.0,0.3173,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-11-25,-2,-2.455265964420127,0.0,20.5,0.0,0.3363,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-11-26,0,-0.9718626841696533,0.0,19.71,0.0,0.305,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-11-27,-2,-1.6066686086232553,0.0,19.32,0.0,0.3093,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-11-28,0,0.09410197171016427,0.0,20.44,0.0,0.3037,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-11-29,2,1.2655804678319231,0.0,21.35,0.0,0.3014,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-11-30,0,0.9265963354066852,0.0,21.37,0.0,0.3055,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-12-01,2,2.121782377157386,0.0,22.67,0.0,0.3042,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-12-02,1,1.1418247030328343,-3749.5286541321,21.24,268419.2403564739,0.2967,200000,159279.9772275316,-40720.022772468394,0.796399886137658
2021-12-03,0,0.08090064141517649,0.0,21.27,0.0,0.3137,200000,154829.33600109554,-45170.66399890446,0.7741466800054777
2021-12-04,0,0.5468003962855843,0.0,18.33,0.0,0.2643,200000,154829.33600109554,-45170.66399890446,0.7741466800054777
2021-12-05,2,1.7953835853260987,0.0,19.22,0.0,0.2582,200000,154829.33600109554,-45170.66399890446,0.7741466800054777
2021-12-06,2,1.8954422750712197,0.0,19.51,0.0,0.2569,200000,154829.33600109554,-45170.66399890446,0.7741466800054777
2021-12-07,2,1.7802086939312773,0.0,19.19,0.0,0.2505,200000,154829.33600109554,-45170.66399890446,0.7741466800054777
2021-12-08,2,1.5154173713283365,0.0,19.17,0.0,0.2517,200000,154829.33600109554,-45170.66399890446,0.7741466800054777
2021-12-09,1,1.1094839490512567,-4535.129935591551,17.07,338943.38003742456,0.2284,200000,154829.33600109554,-45170.66399890446,0.7741466800054777
2021-12-10,0,-0.01823063759694138,0.0,15.62,0.0,0.2253,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-11,0,-0.09686969122548697,0.0,16.03,0.0,0.2318,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-12,0,0.5907416178064467,0.0,16.55,0.0,0.2277,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-13,0,0.4729679320994724,0.0,14.38,0.0,0.1985,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-14,0,0.8737435876275715,0.0,14.99,0.0,0.2006,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-15,2,1.9801128958938732,0.0,17.1,0.0,0.2126,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-16,2,3.216542710981596,0.0,18.65,0.0,0.2003,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-17,2,2.358461100968382,0.0,17.52,0.0,0.1933,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-18,2,1.7480208075711134,0.0,17.3,0.0,0.196,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-19,0,0.8076598387696984,0.0,16.11,0.0,0.1963,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-20,0,0.7864181283295208,0.0,15.44,0.0,0.1871,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-21,0,0.42831668621009344,0.0,15.98,0.0,0.1992,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-22,0,0.08521415933207459,0.0,16.03,0.0,0.2054,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-23,0,-0.5385411923063879,0.0,16.51,0.0,0.2229,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-24,0,-0.5682224866159464,0.0,15.94,0.0,0.2147,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-25,0,-0.6175506990782358,0.0,16.15,0.0,0.2186,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-26,-1,-1.0671620421386772,4619.558232444424,16.16,-325281.31170501915,0.2295,200000,149304.1220726038,-50695.87792739621,0.7465206103630189
2021-12-27,-1,-0.8085411862438885,4619.558232444424,16.48,-325281.31170501915,0.2294,200000,150749.85257581552,-49250.147424184484,0.7537492628790776
2021-12-28,-1,-0.6810345637437515,4619.558232444424,14.83,-325281.31170501915,0.2046,200000,135060.6049619977,-64939.39503800229,0.6753030248099885
2021-12-29,-1,-0.33518277196803997,4619.558232444424,14.37,-325281.31170501915,0.1918,200000,128772.00738524905,-71227.99261475095,0.6438600369262453
2021-12-30,-1,-0.45724150896565924,4619.558232444424,14.69,-325281.31170501915,0.1974,200000,132071.84136517937,-67928.15863482063,0.6603592068258968
2021-12-31,-1,-0.2760036711688931,4619.558232444424,14.53,-325281.31170501915,0.191,200000,129250.91165307614,-70749.08834692386,0.6462545582653807
2022-01-01,-1,-0.2730791296711914,4619.558232444424,15.1,-325281.31170501915,0.1979,200000,134128.5008963341,-65871.4991036659,0.6706425044816704
2022-01-02,-1,-0.48832040269493465,4619.558232444424,15.38,-325281.31170501915,0.2048,200000,137666.41825218318,-62333.58174781682,0.6883320912609159
2022-01-03,0,0.035874042060908426,0.0,15.58,0.0,0.1982,200000,141802.16079105443,-58197.839208945574,0.709010803955272
2022-01-04,0,0.5406931198997917,0.0,15.8,0.0,0.193,200000,141802.16079105443,-58197.839208945574,0.709010803955272
2022-01-05,0,0.2717043824240406,0.0,14.39,0.0,0.1817,200000,141802.16079105443,-58197.839208945574,0.709010803955272
2022-01-06,0,0.4626060469339731,0.0,14.17,0.0,0.1789,200000,141802.16079105443,-58197.839208945574,0.709010803955272
2022-01-07,2,1.4183943148649307,0.0,13.76,0.0,0.1675,200000,141802.16079105443,-58197.839208945574,0.709010803955272
2022-01-08,2,1.9133618819346154,0.0,13.76,0.0,0.1628,200000,141802.16079105443,-58197.839208945574,0.709010803955272
2022-01-09,2,1.8077096985453442,0.0,14.13,0.0,0.1672,200000,141802.16079105443,-58197.839208945574,0.709010803955272
2022-01-10,2,1.2774323555538765,0.0,13.36,0.0,0.1617,200000,141802.16079105443,-58197.839208945574,0.709010803955272
2022-01-11,1,1.1937633924472528,-5024.881672255649,14.11,415598.3610523283,0.1706,200000,141802.16079105443,-58197.839208945574,0.709010803955272
2022-01-12,1,1.1747692847797973,-5024.881672255649,14.76,415598.3610523283,0.1774,200000,147894.40273317642,-52105.59726682358,0.7394720136658821
2022-01-13,1,0.960776365800666,-5024.881672255649,14.0,415598.3610523283,0.1693,200000,140709.14593773827,-59290.85406226173,0.7035457296886913
2022-01-14,1,0.5521846145900764,-5024.881672255649,14.17,415598.3610523283,0.1746,200000,143766.04713559907,-56233.952864400926,0.7188302356779954
2022-01-15,1,0.8612353872431273,-5024.881672255649,14.53,415598.3610523283,0.1754,200000,145907.48322645295,-54092.516773547046,0.7295374161322647
2022-01-16,0,-0.09517871785126808,0.0,14.29,0.0,0.1801,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
2022-01-17,0,-0.5176636977303186,0.0,13.73,0.0,0.1754,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
2022-01-18,-2,-1.9454426751201555,0.0,13.58,0.0,0.1856,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
2022-01-19,-2,-2.946850558420384,0.0,13.18,0.0,0.1986,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
2022-01-20,-2,-1.9429749868666082,0.0,12.59,0.0,0.1809,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
2022-01-21,-2,-1.7978981088375996,0.0,10.68,0.0,0.1545,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
2022-01-22,-2,-1.8416919231855584,0.0,8.96,0.0,0.1326,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
2022-01-23,-2,-1.8330257850526328,0.0,9.22,0.0,0.1401,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
2022-01-24,-2,-1.687186559116121,0.0,8.53,0.0,0.1311,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
2022-01-25,-2,-1.476316354212148,0.0,8.39,0.0,0.1287,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
2022-01-26,-2,-1.6352525057135678,0.0,10.26,0.0,0.165,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
2022-01-27,-2,-2.0407254682428446,0.0,9.88,0.0,0.1776,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
2022-01-28,-2,-1.6676241460787715,0.0,10.11,0.0,0.1776,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
2022-01-29,-2,-1.518539729250076,0.0,9.9,0.0,0.1749,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
2022-01-30,-2,-1.7734312048760523,0.0,9.25,0.0,0.1793,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
2022-01-31,-2,-1.63107086911309,0.0,9.14,0.0,0.1796,200000,138758.4550620633,-61241.544937936706,0.6937922753103165
