date,statusList,zscore,NEOUSDT_position,NEOUSDT_price,ZILUSDT_position,ZILUSDT_price,init,total_asset,pnl,return
2021-10-10,1,1.0627050162814244,-2497.506666779391,45.31,1183950.9005207596,0.09558,200000,226324.05414354842,26324.05414354842,1.131620270717742
2021-10-11,2,1.3040539893908387,0.0,45.12,0.0,0.09435,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-12,2,1.59131858104705,0.0,44.28,0.0,0.0915,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-13,0,0.9343126060631636,0.0,44.83,0.0,0.09421,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-14,0,-0.5928552301009927,0.0,44.91,0.0,0.09864,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-15,0,0.09763617386960272,0.0,44.73,0.0,0.09633,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-16,0,-0.4843073082654562,0.0,44.49,0.0,0.0975,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-17,0,-0.11382006919848138,0.0,43.26,0.0,0.09391,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-18,0,-0.03187740052308698,0.0,42.94,0.0,0.09316,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-19,0,0.5249200347648421,0.0,42.91,0.0,0.09154,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-20,0,0.9383142573826869,0.0,45.51,0.0,0.09582,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-21,0,0.9449397749495038,0.0,45.01,0.0,0.09451,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-22,-2,-2.231850378827798,0.0,44.4,0.0,0.10179,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-23,-2,-2.189869998650687,0.0,44.74,0.0,0.10325,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-24,-2,-2.1792253360096656,0.0,43.79,0.0,0.10185,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-25,-2,-2.853287873659095,0.0,44.55,0.0,0.11068,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-26,-2,-1.8859810870184452,0.0,44.37,0.0,0.10685,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-27,-2,-1.4912596086617416,0.0,39.23,0.0,0.09348,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-28,-2,-1.293255995768495,0.0,41.33,0.0,0.09823,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-29,0,-0.9134936903997164,0.0,43.28,0.0,0.10116,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-30,-1,-1.1427643455192373,2669.7884365104633,42.57,-1118520.7532944633,0.10161,200000,227305.78748450085,27305.78748450085,1.1365289374225043
2021-10-31,-2,-1.7327987550801303,0.0,44.67,0.0,0.11233,200000,233689.77424314548,33689.77424314548,1.1684488712157275
2021-11-01,-2,-1.4288821543786965,0.0,45.18,0.0,0.11241,200000,233689.77424314548,33689.77424314548,1.1684488712157275
2021-11-02,-1,-1.1975247007194405,2518.751608570225,46.39,-1019855.8708350592,0.11457,200000,233689.77424314548,33689.77424314548,1.1684488712157275
2021-11-03,-1,-0.25001912683391225,2518.751608570225,46.99,-1019855.8708350592,0.10966,200000,230193.53288248746,30193.53288248746,1.1509676644124374
2021-11-04,-1,-0.2868211805854247,2518.751608570225,46.4,-1019855.8708350592,0.10895,200000,227983.37176513814,27983.371765138145,1.1399168588256907
2021-11-05,-1,-0.5879446511928297,2518.751608570225,45.17,-1019855.8708350592,0.10843,200000,224354.98223376254,24354.982233762537,1.1217749111688127
2021-11-06,-1,-0.43456827067247294,2518.751608570225,45.0,-1019855.8708350592,0.10749,200000,222968.12994172063,22968.129941720632,1.1148406497086032
2021-11-07,0,-0.11909603622629555,0.0,46.33,0.0,0.10915,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-08,2,1.2775106689207414,0.0,50.59,0.0,0.11153,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-09,2,1.977799957669949,0.0,52.54,0.0,0.11272,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-10,2,2.3497395524704765,0.0,48.22,0.0,0.1021,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-11,2,2.0193438178409617,0.0,48.52,0.0,0.10265,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-12,2,1.7880289554636528,0.0,47.31,0.0,0.09991,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-13,2,1.8807181856471749,0.0,49.05,0.0,0.10138,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-14,2,1.4643570701405173,0.0,48.48,0.0,0.10156,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-15,0,0.8679702501525562,0.0,47.07,0.0,0.10165,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-16,0,0.718809419322251,0.0,42.83,0.0,0.09292,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-17,0,0.3539111241724371,0.0,43.28,0.0,0.09575,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-18,0,0.5000238000489997,0.0,39.84,0.0,0.08706,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-19,0,0.3190763409269379,0.0,41.51,0.0,0.09141,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-20,0,0.16307376511658878,0.0,42.08,0.0,0.09307,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-21,0,-0.10903202903335278,0.0,41.57,0.0,0.09283,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-22,0,-0.012269455406895762,0.0,40.23,0.0,0.08892,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-23,0,-0.30258940778750465,0.0,40.28,0.0,0.08996,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-24,0,-0.27465423757451285,0.0,39.15,0.0,0.08704,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-25,0,0.18538439956856118,0.0,41.14,0.0,0.08944,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-26,0,-0.25397106742699477,0.0,37.14,0.0,0.08154,200000,228313.28051973364,28313.280519733642,1.1415664025986683
2021-11-27,-1,-1.0086953305052342,3041.7436786535254,37.53,-1366327.2323143845,0.08355,200000,228313.2805197336,28313.280519733613,1.141566402598668
2021-11-28,-1,-0.5993121319010091,3041.7436786535254,38.04,-1366327.2323143845,0.08386,200000,230288.13123786438,30288.131237864378,1.151440656189322
2021-11-29,-2,-2.6934430772925806,0.0,38.39,0.0,0.09129,200000,236272.75373420495,36272.75373420495,1.1813637686710248
2021-11-30,-2,-1.808832513775134,0.0,37.5,0.0,0.08745,200000,236272.75373420495,36272.75373420495,1.1813637686710248
2021-12-01,-2,-1.5845143603702025,0.0,37.36,0.0,0.08707,200000,236272.75373420495,36272.75373420495,1.1813637686710248
2021-12-02,-2,-1.6719649183264145,0.0,36.53,0.0,0.08608,200000,236272.75373420495,36272.75373420495,1.1813637686710248
2021-12-03,-2,-1.3675017499091717,0.0,35.04,0.0,0.08185,200000,236272.75373420495,36272.75373420495,1.1813637686710248
2021-12-04,-2,-1.6096319864348265,0.0,29.63,0.0,0.07007,200000,236272.75373420495,36272.75373420495,1.1813637686710248
2021-12-05,-2,-1.3387284195115012,0.0,28.22,0.0,0.06646,200000,236272.75373420495,36272.75373420495,1.1813637686710248
2021-12-06,-1,-1.0890352681152695,4022.3485484202406,29.37,-1715851.515862055,0.06885,200000,236272.75373420495,36272.75373420495,1.1813637686710248
2021-12-07,-1,-0.9452557380240234,4022.3485484202406,29.67,-1715851.515862055,0.06945,200000,238508.96920824825,38508.96920824825,1.1925448460412413
2021-12-08,-2,-1.4561749472363446,0.0,31.14,0.0,0.07458,200000,238985.02598939068,38985.02598939068,1.1949251299469534
2021-12-09,-1,-1.0927898657762027,4275.224078522195,27.95,-1800399.4725733816,0.06637,200000,238985.02598939068,38985.02598939068,1.1949251299469534
2021-12-10,-1,-0.5275376169388383,4275.224078522195,26.76,-1800399.4725733816,0.06248,200000,226893.95538763882,26893.955387638824,1.1344697769381942
2021-12-11,-1,-0.41873474465790256,4275.224078522195,28.03,-1800399.4725733816,0.06534,200000,237472.63245892187,37472.63245892187,1.1873631622946093
2021-12-12,-1,-0.25473796969949014,4275.224078522195,28.13,-1800399.4725733816,0.06537,200000,237954.16685095127,37954.16685095127,1.1897708342547564
2021-12-13,0,0.19693776384786468,0.0,25.32,0.0,0.05812,200000,235375.5696671736,35375.56966717361,1.176877848335868
2021-12-14,0,0.17048351289381403,0.0,26.34,0.0,0.06063,200000,235375.5696671736,35375.56966717361,1.176877848335868
2021-12-15,0,0.5667212400881634,0.0,27.14,0.0,0.06208,200000,235375.5696671736,35375.56966717361,1.176877848335868
2021-12-16,0,0.8937478327939172,0.0,26.43,0.0,0.06028,200000,235375.5696671736,35375.56966717361,1.176877848335868
2021-12-17,0,-0.24392894937060833,0.0,25.4,0.0,0.05944,200000,235375.5696671736,35375.56966717361,1.176877848335868
2021-12-18,-2,-2.489826701535766,0.0,25.86,0.0,0.06303,200000,235375.5696671736,35375.56966717361,1.176877848335868
2021-12-19,-2,-1.5393170917575751,0.0,25.31,0.0,0.06084,200000,235375.5696671736,35375.56966717361,1.176877848335868
2021-12-20,0,0.6366252047238821,0.0,25.65,0.0,0.05944,200000,235375.5696671736,35375.56966717361,1.176877848335868
2021-12-21,-1,-1.161153010045413,4461.250372766748,26.38,-1864213.2874003928,0.06313,200000,235375.5696671736,35375.56966717361,1.176877848335868
2021-12-22,-2,-2.44097237470713,0.0,27.3,0.0,0.06767,200000,239734.74764902596,39734.74764902596,1.1986737382451298
2021-12-23,-2,-1.8032318253079416,0.0,29.69,0.0,0.07305,200000,239734.74764902596,39734.74764902596,1.1986737382451298
2021-12-24,-2,-1.8482970917586181,0.0,28.95,0.0,0.07184,200000,239734.74764902596,39734.74764902596,1.1986737382451298
2021-12-25,-2,-1.572741342944664,0.0,29.45,0.0,0.07296,200000,239734.74764902596,39734.74764902596,1.1986737382451298
2021-12-26,-2,-2.4447037094707413,0.0,29.52,0.0,0.07669,200000,239734.74764902596,39734.74764902596,1.1986737382451298
2021-12-27,-2,-2.481116366926236,0.0,29.58,0.0,0.07915,200000,239734.74764902596,39734.74764902596,1.1986737382451298
2021-12-28,-2,-2.522190505267957,0.0,27.0,0.0,0.07515,200000,239734.74764902596,39734.74764902596,1.1986737382451298
2021-12-29,-2,-2.8558565304992807,0.0,26.06,0.0,0.08008,200000,239734.74764902596,39734.74764902596,1.1986737382451298
2021-12-30,-2,-2.1134436947327973,0.0,26.14,0.0,0.07829,200000,239734.74764902596,39734.74764902596,1.1986737382451298
2021-12-31,-2,-1.5903710302941507,0.0,25.69,0.0,0.07471,200000,239734.74764902596,39734.74764902596,1.1986737382451298
2022-01-01,-2,-1.4060413773699327,0.0,26.38,0.0,0.07665,200000,239734.74764902596,39734.74764902596,1.1986737382451298
2022-01-02,-1,-1.1155485010713913,4437.888701388855,27.01,-1555708.9399677222,0.07705,200000,239734.747649026,39734.74764902599,1.19867373824513
2022-01-03,-1,-0.8276031468538511,4437.888701388855,26.63,-1555708.9399677222,0.07438,200000,233894.6070727844,33894.60707278439,1.169473035363922
2022-01-04,-1,-0.5365144330509947,4437.888701388855,26.03,-1555708.9399677222,0.07112,200000,226160.2627076563,26160.262707656308,1.1308013135382815
2022-01-05,-1,-0.4451744275782129,4437.888701388855,24.44,-1555708.9399677222,0.06667,200000,212181.11488959164,12181.114889591641,1.0609055744479583
2022-01-06,0,-0.053522226289735325,0.0,24.75,0.0,0.06563,200000,231998.18001973338,31998.18001973338,1.1599909000986668
2022-01-07,0,-0.11357850843440764,0.0,23.65,0.0,0.06332,200000,231998.18001973338,31998.18001973338,1.1599909000986668
2022-01-08,0,0.1637063673136675,0.0,23.07,0.0,0.06073,200000,231998.18001973338,31998.18001973338,1.1599909000986668
2022-01-09,0,0.34752752980411933,0.0,23.66,0.0,0.062,200000,231998.18001973338,31998.18001973338,1.1599909000986668
2022-01-10,0,0.5869058341775208,0.0,22.68,0.0,0.05892,200000,231998.18001973338,31998.18001973338,1.1599909000986668
2022-01-11,0,0.9148299307398111,0.0,23.82,0.0,0.06085,200000,231998.18001973338,31998.18001973338,1.1599909000986668
2022-01-12,0,0.4607581956004538,0.0,24.76,0.0,0.06534,200000,231998.18001973338,31998.18001973338,1.1599909000986668
2022-01-13,0,0.09946484001339495,0.0,23.53,0.0,0.06371,200000,231998.18001973338,31998.18001973338,1.1599909000986668
2022-01-14,1,1.1319662134137842,-4666.093725256102,24.86,1809375.9165476009,0.06411,200000,231998.18001973338,31998.18001973338,1.1599909000986668
2022-01-15,1,1.0945435993990877,-4666.093725256102,25.32,1809375.9165476009,0.06537,200000,236424.39678820118,36424.39678820118,1.182121983941006
2022-01-16,1,1.0821603590214586,-4666.093725256102,25.16,1809375.9165476009,0.06477,200000,234592.1962422316,34592.196242231614,1.172960981211158
2022-01-17,1,0.9060893849297013,-4666.093725256102,23.95,1809375.9165476009,0.06193,200000,223807.59523167653,23807.595231676532,1.1190379761583826
2022-01-18,2,2.1627806379870886,0.0,25.42,0.0,0.06111,200000,240039.32025551965,40039.32025551965,1.2001966012775982
2022-01-19,2,1.427145664284644,0.0,23.83,0.0,0.05911,200000,240039.32025551965,40039.32025551965,1.2001966012775982
2022-01-20,1,1.1006391214735212,-5284.881555603691,22.71,2106716.8707698756,0.05697,200000,240039.32025551965,40039.32025551965,1.2001966012775982
2022-01-21,2,1.3181294539029904,0.0,19.56,0.0,0.04846,200000,241320.10392561962,41320.10392561962,1.2066005196280982
2022-01-22,2,1.9500617931545585,0.0,17.84,0.0,0.04279,200000,241320.10392561962,41320.10392561962,1.2066005196280982
2022-01-23,2,1.8862658426074597,0.0,18.61,0.0,0.04436,200000,241320.10392561962,41320.10392561962,1.2066005196280982
2022-01-24,2,2.066031055961328,0.0,18.11,0.0,0.04229,200000,241320.10392561962,41320.10392561962,1.2066005196280982
2022-01-25,0,0.7276840690810084,0.0,18.24,0.0,0.04491,200000,241320.10392561962,41320.10392561962,1.2066005196280982
2022-01-26,0,0.5718333325347,0.0,18.14,0.0,0.04482,200000,241320.10392561962,41320.10392561962,1.2066005196280982
2022-01-27,0,0.8014067906427628,0.0,18.08,0.0,0.04411,200000,241320.10392561962,41320.10392561962,1.2066005196280982
2022-01-28,2,1.3146173342299807,0.0,19.04,0.0,0.04529,200000,241320.10392561962,41320.10392561962,1.2066005196280982
2022-01-29,2,1.328078491896775,0.0,19.33,0.0,0.04569,200000,241320.10392561962,41320.10392561962,1.2066005196280982
2022-01-30,2,1.9779393924429556,0.0,19.57,0.0,0.04451,200000,241320.10392561962,41320.10392561962,1.2066005196280982
2022-01-31,2,1.694420221402335,0.0,19.71,0.0,0.04487,200000,241320.10392561962,41320.10392561962,1.2066005196280982
