date,statusList,zscore,MATICUSDT_position,MATICUSDT_price,ONEUSDT_position,ONEUSDT_price,init,total_asset,pnl,return
2021-09-17,-1,-0.2932900863386019,37763.157061896534,1.422,-289236.63997896115,0.15283,200000,97903.2450300015,-102096.7549699985,0.4895162251500075
2021-09-18,-1,-0.6383135332610432,37763.157061896534,1.366,-289236.63997896115,0.16603,200000,99606.4318822576,-100393.5681177424,0.498032159411288
2021-09-19,-1,-0.5085038599069508,37763.157061896534,1.315,-289236.63997896115,0.15662,200000,94958.79408989885,-105041.20591010115,0.47479397044949423
2021-09-20,-1,-0.2627767780432489,37763.157061896534,1.135,-289236.63997896115,0.12793,200000,79863.22661776107,-120136.77338223893,0.3993161330888053
2021-09-21,-1,-0.2951037268656025,37763.157061896534,1.047,-289236.63997896115,0.12106,200000,74553.0130796587,-125446.9869203413,0.37276506539829357
2021-09-22,0,-0.07960606294816387,0.0,1.23,0.0,0.13673,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-09-23,0,-0.5847538218517546,0.0,1.225,0.0,0.15874,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-09-24,0,-0.6471326800315651,0.0,1.126,0.0,0.15055,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-09-25,0,-0.9284129306494371,0.0,1.121,0.0,0.16221,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-09-26,-2,-1.3906410163028122,0.0,1.123,0.0,0.17814,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-09-27,0,-0.9469414911938051,0.0,1.084,0.0,0.15771,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-09-28,0,-0.5393221040963192,0.0,1.05,0.0,0.14583,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-09-29,0,-0.11495604295488938,0.0,1.099,0.0,0.14398,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-09-30,0,-0.2718908303491649,0.0,1.128,0.0,0.15064,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-10-01,0,0.2007643012544692,0.0,1.266,0.0,0.15946,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-10-02,0,0.08759574776134599,0.0,1.292,0.0,0.16312,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-10-03,0,-0.714010900247707,0.0,1.326,0.0,0.18099,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-10-04,0,-0.8458301482161594,0.0,1.275,0.0,0.17735,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-10-05,0,-0.3938644864596081,0.0,1.315,0.0,0.17509,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-10-06,0,-0.3768779648104868,0.0,1.257,0.0,0.16807,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-10-07,0,-0.6340952426997719,0.0,1.276,0.0,0.17654,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-10-08,-2,-2.119213344044628,0.0,1.344,0.0,0.22827,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-10-09,-2,-1.5621753449119415,0.0,1.352,0.0,0.21934,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-10-10,-2,-2.5518790586866302,0.0,1.244,0.0,0.25557,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-10-11,-2,-1.8343877045257921,0.0,1.242,0.0,0.23405,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-10-12,-2,-1.818139454681951,0.0,1.223,0.0,0.23642,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-10-13,-2,-1.260459107487075,0.0,1.241,0.0,0.22318,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-10-14,-1,-1.0181224360621686,36646.489166673215,1.264,-208512.9971040961,0.22215,200000,92642.32461334989,-107357.67538665011,0.46321162306674946
2021-10-15,0,0.6410801555291772,0.0,1.594,0.0,0.21731,200000,79539.7802823639,-120460.2197176361,0.3976989014118195
2021-10-16,0,0.1998535798047199,0.0,1.507,0.0,0.21742,200000,79539.7802823639,-120460.2197176361,0.3976989014118195
2021-10-17,0,-0.34709832353010367,0.0,1.457,0.0,0.22879,200000,79539.7802823639,-120460.2197176361,0.3976989014118195
2021-10-18,0,-0.056696154488119654,0.0,1.479,0.0,0.22322,200000,79539.7802823639,-120460.2197176361,0.3976989014118195
2021-10-19,0,-0.3185898821082689,0.0,1.472,0.0,0.23324,200000,79539.7802823639,-120460.2197176361,0.3976989014118195
2021-10-20,0,-0.5424396599859402,0.0,1.534,0.0,0.25428,200000,79539.7802823639,-120460.2197176361,0.3976989014118195
2021-10-21,0,-0.19566665330778646,0.0,1.505,0.0,0.23937,200000,79539.7802823639,-120460.2197176361,0.3976989014118195
2021-10-22,0,-0.8428448203126624,0.0,1.517,0.0,0.26856,200000,79539.7802823639,-120460.2197176361,0.3976989014118195
2021-10-23,0,-0.23983084220343093,0.0,1.641,0.0,0.2693,200000,79539.7802823639,-120460.2197176361,0.3976989014118195
2021-10-24,-1,-1.0170110065737619,25315.016003298508,1.571,-136478.6895716608,0.2914,200000,79539.7802823639,-120460.2197176361,0.3976989014118195
2021-10-25,-2,-1.5498274346395642,0.0,1.673,0.0,0.3448,200000,84245.61067315415,-115754.38932684585,0.42122805336577074
2021-10-26,-2,-1.2531617807260615,0.0,1.734,0.0,0.3459,200000,84245.61067315415,-115754.38932684585,0.42122805336577074
2021-10-27,0,-0.3145763265008061,0.0,1.757,0.0,0.31114,200000,84245.61067315415,-115754.38932684585,0.42122805336577074
2021-10-28,0,0.5268084556175472,0.0,2.134,0.0,0.34226,200000,84245.61067315415,-115754.38932684585,0.42122805336577074
2021-10-29,0,0.48568512744880626,0.0,2.022,0.0,0.32561,200000,84245.61067315415,-115754.38932684585,0.42122805336577074
2021-10-30,0,0.24318384307921997,0.0,1.869,0.0,0.3066,200000,84245.61067315415,-115754.38932684585,0.42122805336577074
2021-10-31,0,0.5995389046841731,0.0,1.939,0.0,0.30439,200000,84245.61067315415,-115754.38932684585,0.42122805336577074
2021-11-01,0,0.8322137408434797,0.0,1.902,0.0,0.28947,200000,84245.61067315415,-115754.38932684585,0.42122805336577074
2021-11-02,0,0.9701780102715561,0.0,1.939,0.0,0.28867,200000,84245.61067315415,-115754.38932684585,0.42122805336577074
2021-11-03,1,1.0192195209226456,-20658.560733976003,2.039,140751.84728364713,0.29927,200000,84245.61067315415,-115754.38932684585,0.42122805336577074
2021-11-04,1,1.1621167664293552,-20658.560733976003,1.916,140751.84728364713,0.28052,200000,79065.51056630671,-120934.48943369329,0.39532755283153354
2021-11-05,1,0.9499074094018137,-20658.560733976003,1.896,140751.84728364713,0.28386,200000,79122.45052155458,-120877.54947844542,0.3956122526077729
2021-11-06,1,0.655816849949331,-20658.560733976003,1.883,140751.84728364713,0.28868,200000,79532.31313592006,-120467.68686407994,0.3976615656796003
2021-11-07,1,0.2609440454715731,-20658.560733976003,1.886,140751.84728364713,0.30048,200000,81255.16061606904,-118744.83938393096,0.40627580308034517
2021-11-08,0,-0.44115937277567574,0.0,1.893,0.0,0.32312,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-09,0,-0.4116225758302207,0.0,1.775,0.0,0.3026,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-10,0,0.04915797321010168,0.0,1.7,0.0,0.27786,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-11,0,0.32050600213190333,0.0,1.754,0.0,0.27835,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-12,0,0.22076534004425663,0.0,1.715,0.0,0.27422,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-13,0,0.12466935253056087,0.0,1.75,0.0,0.28047,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-14,0,0.06263678083658883,0.0,1.728,0.0,0.27554,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-15,-2,-1.3108661520522804,0.0,1.694,0.0,0.2895,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-16,0,-0.5846145173598339,0.0,1.559,0.0,0.25406,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-17,0,-0.21638649802997323,0.0,1.637,0.0,0.26205,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-18,0,-0.03477130550912786,0.0,1.494,0.0,0.23692,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-19,0,0.4563270975820068,0.0,1.622,0.0,0.25072,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-20,-2,-1.7636572009842875,0.0,1.664,0.0,0.29029,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-21,-2,-2.6338266331868607,0.0,1.598,0.0,0.30926,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-22,-2,-1.7379497133678967,0.0,1.559,0.0,0.28716,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-23,-2,-1.7878621104808177,0.0,1.751,0.0,0.32976,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-24,-2,-1.4293184373110344,0.0,1.686,0.0,0.31155,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-25,0,0.6566487912620051,0.0,1.925,0.0,0.30719,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-26,0,0.63475567984409,0.0,1.64,0.0,0.26308,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-27,0,0.5544482034330936,0.0,1.613,0.0,0.26028,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-28,0,0.495612631042134,0.0,1.652,0.0,0.2668,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-29,2,1.693023186883486,0.0,1.816,0.0,0.26876,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-11-30,2,2.054419857538283,0.0,1.785,0.0,0.25214,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-01,2,3.0261184435244832,0.0,2.005,0.0,0.24303,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-02,2,2.4554530642248724,0.0,2.123,0.0,0.25449,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-03,2,2.913197994521409,0.0,2.27,0.0,0.23139,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-04,2,2.3201349057243266,0.0,1.975,0.0,0.20111,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-05,2,2.5464349507315163,0.0,2.051,0.0,0.18273,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-06,2,2.4362405836215357,0.0,2.277,0.0,0.18632,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-07,2,1.9074430882371212,0.0,2.344,0.0,0.19772,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-08,2,1.7769608636483503,0.0,2.421,0.0,0.19798,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-09,2,1.419735953375161,0.0,2.085,0.0,0.17684,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-10,2,1.540456662318586,0.0,2.092,0.0,0.16535,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-11,2,1.2020209067316405,0.0,2.139,0.0,0.1772,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-12,0,0.7567491096558228,0.0,2.084,0.0,0.18822,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-13,0,0.5855404378075596,0.0,1.817,0.0,0.168,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-14,0,0.6746118707296734,0.0,1.94,0.0,0.17258,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-15,0,0.59323164672607,0.0,2.129,0.0,0.18962,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-16,0,0.246398747684671,0.0,2.07,0.0,0.19521,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-17,0,0.16356056528386867,0.0,2.127,0.0,0.20041,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-18,0,0.09126058832427897,0.0,2.234,0.0,0.20932,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-19,-1,-1.0520327762220627,17523.071388001503,2.222,-158664.4850209427,0.2454,200000,77872.52924827868,-122127.47075172132,0.3893626462413934
2021-12-20,-2,-1.3469915591677208,0.0,2.13,0.0,0.23777,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2021-12-21,0,-0.7504789441999138,0.0,2.372,0.0,0.23929,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2021-12-22,0,-0.6405831244787735,0.0,2.501,0.0,0.24455,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2021-12-23,0,-0.46785413338215226,0.0,2.683,0.0,0.25666,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2021-12-24,0,-0.8610777122029848,0.0,2.467,0.0,0.24494,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2021-12-25,0,-0.4496924181327696,0.0,2.639,0.0,0.25253,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2021-12-26,0,-0.021526649525373902,0.0,2.876,0.0,0.26584,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2021-12-27,0,-0.38145392291525637,0.0,2.728,0.0,0.26217,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2021-12-28,0,-0.1592900241626671,0.0,2.492,0.0,0.23639,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2021-12-29,0,0.40037282287398696,0.0,2.474,0.0,0.22528,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2021-12-30,0,0.8266561046112252,0.0,2.553,0.0,0.22874,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2021-12-31,0,0.48272099562293896,0.0,2.524,0.0,0.23353,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2022-01-01,-2,-1.2900756867165575,0.0,2.572,0.0,0.26794,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2022-01-02,-2,-2.1558112436932673,0.0,2.55,0.0,0.29211,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2022-01-03,-2,-2.6234447027880097,0.0,2.432,0.0,0.3122,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2022-01-04,-2,-2.162916849053648,0.0,2.365,0.0,0.30284,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2022-01-05,-2,-1.844729534086662,0.0,2.182,0.0,0.27949,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2022-01-06,-2,-1.9507474143781618,0.0,2.251,0.0,0.30895,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2022-01-07,-2,-1.9849911830824412,0.0,2.053,0.0,0.30274,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2022-01-08,-2,-1.8945793876575627,0.0,1.985,0.0,0.30626,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2022-01-09,-2,-1.2577547522747645,0.0,2.114,0.0,0.2905,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2022-01-10,0,-0.996194650511731,0.0,2.071,0.0,0.27486,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2022-01-11,0,-0.7525328612283815,0.0,2.36,0.0,0.30239,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2022-01-12,-1,-1.1479693886297329,16320.692617861763,2.398,-113513.02540063957,0.34478,200000,78274.04179526502,-121725.95820473498,0.39137020897632513
2022-01-13,-2,-1.285006803326557,0.0,2.265,0.0,0.34965,200000,80997.50234714177,-119002.49765285823,0.4049875117357088
2022-01-14,-1,-1.1183875888147372,17351.65003152137,2.334,-113798.89618290123,0.35588,200000,80997.50234714177,-119002.49765285823,0.4049875117357088
2022-01-15,-1,-0.812372252237729,17351.65003152137,2.346,-113798.89618290123,0.33809,200000,79181.23978442622,-120818.76021557378,0.3959061989221311
2022-01-16,-1,-0.8915174317990695,17351.65003152137,2.332,-113798.89618290123,0.35033,200000,80331.21517326363,-119668.78482673637,0.40165607586631813
2022-01-17,-1,-0.5976255963347804,17351.65003152137,2.219,-113798.89618290123,0.31657,200000,74528.62798456696,-125471.37201543304,0.3726431399228348
2022-01-18,-1,-0.7551867087319195,17351.65003152137,2.121,-113798.89618290123,0.31784,200000,72972.69087963016,-127027.30912036984,0.3648634543981508
2022-01-19,-1,-0.309806695621411,17351.65003152137,2.03,-113798.89618290123,0.28332,200000,67465.35283052796,-132534.64716947204,0.33732676415263985
2022-01-20,0,0.2032921129754652,0.0,1.96,0.0,0.26128,200000,76721.64388002828,-123278.35611997172,0.38360821940014134
2022-01-21,1,1.1032399685629684,-22578.470829908263,1.699,178796.65318114258,0.21455,200000,76721.64388002828,-123278.35611997172,0.38360821940014134
2022-01-22,2,1.4043774212509659,0.0,1.536,0.0,0.1933,200000,76840.7820148525,-123159.2179851475,0.3842039100742626
2022-01-23,2,1.2061399750169726,0.0,1.617,0.0,0.20596,200000,76840.7820148525,-123159.2179851475,0.3842039100742626
2022-01-24,2,1.2434718748010165,0.0,1.506,0.0,0.19113,200000,76840.7820148525,-123159.2179851475,0.3842039100742626
2022-01-25,2,1.6699138249162944,0.0,1.559,0.0,0.19092,200000,76840.7820148525,-123159.2179851475,0.3842039100742626
2022-01-26,2,1.9809005614918218,0.0,1.59,0.0,0.18612,200000,76840.7820148525,-123159.2179851475,0.3842039100742626
2022-01-27,2,2.0648279136299905,0.0,1.589,0.0,0.17943,200000,76840.7820148525,-123159.2179851475,0.3842039100742626
2022-01-28,2,2.14990844352011,0.0,1.673,0.0,0.18176,200000,76840.7820148525,-123159.2179851475,0.3842039100742626
2022-01-29,2,1.5912109741690568,0.0,1.696,0.0,0.18952,200000,76840.7820148525,-123159.2179851475,0.3842039100742626
2022-01-30,2,1.3018148711006439,0.0,1.604,0.0,0.1817,200000,76840.7820148525,-123159.2179851475,0.3842039100742626
2022-01-31,1,1.1587878047925542,-23412.791595019044,1.641,205841.9019953188,0.18665,200000,76840.7820148525,-123159.2179851475,0.3842039100742626
