date,statusList,zscore,ATOMUSDT_position,ATOMUSDT_price,CELRUSDT_position,CELRUSDT_price,init,total_asset,pnl,return
2021-10-01,0,-0.7501946001417945,0.0,37.85,0.0,0.14468,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-10-02,0,-0.5777276909026976,0.0,38.62,0.0,0.14363,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-10-03,0,-0.49543612744569493,0.0,38.74,0.0,0.14375,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-10-04,0,-0.6069286746437047,0.0,36.8,0.0,0.14266,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-10-05,0,-0.4517476432599132,0.0,36.75,0.0,0.13944,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-10-06,0,-0.308247461720693,0.0,35.15,0.0,0.13086,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-10-07,0,-0.19528168488190162,0.0,36.67,0.0,0.13326,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-10-08,-2,-1.3017901208417846,0.0,35.04,0.0,0.17528,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-10-09,0,-0.9464998705701839,0.0,35.16,0.0,0.15895,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-10-10,-1,-1.0897222052506006,2006.78228318175,32.42,-426874.1002608251,0.15241,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-10-11,-1,-0.9369723999086983,2006.78228318175,32.01,-426874.1002608251,0.14645,200000,126752.81286784564,-73247.18713215436,0.6337640643392282
2021-10-12,-1,-0.6526940636967419,2006.78228318175,33.48,-426874.1002608251,0.14611,200000,129557.64563003412,-70442.35436996588,0.6477882281501706
2021-10-13,0,0.01871997596197676,0.0,34.53,0.0,0.14189,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-14,0,-0.2685058454907565,0.0,33.82,0.0,0.14275,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-15,0,-0.3342227622000545,0.0,33.08,0.0,0.14075,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-16,0,-0.1770341236267753,0.0,33.13,0.0,0.13886,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-17,0,-0.03152997807513748,0.0,32.44,0.0,0.13406,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-18,0,-0.05788725312539352,0.0,31.88,0.0,0.13136,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-19,0,0.5042333291532822,0.0,35.0,0.0,0.13676,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-20,0,0.6331625356122802,0.0,35.95,0.0,0.13912,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-21,0,0.4936555400260625,0.0,34.34,0.0,0.13466,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-22,0,-0.04440424137795556,0.0,34.06,0.0,0.14049,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-23,0,0.9364432758167722,0.0,35.69,0.0,0.13654,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-24,0,0.12617429168127306,0.0,34.26,0.0,0.14,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-25,0,0.15252322732848309,0.0,35.31,0.0,0.14462,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-26,2,2.4001407893596367,0.0,42.99,0.0,0.14632,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-27,2,2.3397476313141023,0.0,36.75,0.0,0.12265,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-28,2,2.189621280209065,0.0,38.0,0.0,0.12501,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-29,2,2.1597677768895163,0.0,39.55,0.0,0.12577,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-30,2,1.7832834626135983,0.0,37.3,0.0,0.12012,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-10-31,2,1.4528887206419212,0.0,37.24,0.0,0.12188,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-11-01,2,1.42807402785478,0.0,37.31,0.0,0.12044,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-11-02,1,1.0397429131734184,-1636.0476696664055,37.1,493193.861579781,0.12307,200000,121394.7370892473,-78605.2629107527,0.6069736854462364
2021-11-03,2,1.4730204701944152,0.0,38.49,0.0,0.12021,200000,125079.37779420178,-74920.62220579822,0.6253968889710089
2021-11-04,2,1.5168971412683994,0.0,37.51,0.0,0.1146,200000,125079.37779420178,-74920.62220579822,0.6253968889710089
2021-11-05,0,0.9306745477534234,0.0,36.77,0.0,0.11803,200000,125079.37779420178,-74920.62220579822,0.6253968889710089
2021-11-06,1,1.1597989760877574,-1726.6617586168109,36.22,556749.6563438163,0.11233,200000,125079.37779420178,-74920.62220579822,0.6253968889710089
2021-11-07,1,0.840949579503801,-1726.6617586168109,35.73,556749.6563438163,0.11337,200000,124812.3331750771,-75187.6668249229,0.6240616658753855
2021-11-08,1,1.0434633428241533,-1726.6617586168109,36.62,556749.6563438163,0.11285,200000,126059.55231894729,-73940.44768105271,0.6302977615947365
2021-11-09,1,0.4478632064738609,-1726.6617586168109,35.84,556749.6563438163,0.11607,200000,126505.49004065327,-73494.50995934673,0.6325274502032663
2021-11-10,0,-1.880505584508257,0.0,32.05,0.0,0.13475,200000,105396.87096554131,-94603.12903445869,0.5269843548277066
2021-11-11,-2,-1.3387269661878374,0.0,32.94,0.0,0.1284,200000,105396.87096554131,-94603.12903445869,0.5269843548277066
2021-11-12,0,-0.8845550578399055,0.0,32.05,0.0,0.11838,200000,105396.87096554131,-94603.12903445869,0.5269843548277066
2021-11-13,0,-0.8401257528337253,0.0,32.5,0.0,0.11803,200000,105396.87096554131,-94603.12903445869,0.5269843548277066
2021-11-14,-2,-1.3826648314239673,0.0,31.93,0.0,0.12073,200000,105396.87096554131,-94603.12903445869,0.5269843548277066
2021-11-15,-2,-1.226914284974277,0.0,31.45,0.0,0.11841,200000,105396.87096554131,-94603.12903445869,0.5269843548277066
2021-11-16,0,-0.9272893478524216,0.0,28.29,0.0,0.10426,200000,105396.87096554131,-94603.12903445869,0.5269843548277066
2021-11-17,-2,-1.456464099394256,0.0,29.44,0.0,0.11665,200000,105396.87096554131,-94603.12903445869,0.5269843548277066
2021-11-18,-2,-1.3880957579533955,0.0,26.62,0.0,0.10672,200000,105396.87096554131,-94603.12903445869,0.5269843548277066
2021-11-19,-1,-1.0527875281968175,1874.0553158880034,28.12,-479687.19718524173,0.10986,200000,105396.87096554131,-94603.12903445869,0.5269843548277066
2021-11-20,-1,-1.1842066889497112,1874.0553158880034,29.43,-479687.19718524173,0.11862,200000,112053.94327669732,-87946.05672330268,0.5602697163834867
2021-11-21,-2,-1.9826552100111834,0.0,30.88,0.0,0.14561,200000,117373.29559306281,-82626.70440693719,0.5868664779653141
2021-11-22,0,-0.8047855620912187,0.0,32.17,0.0,0.129,200000,117373.29559306281,-82626.70440693719,0.5868664779653141
2021-11-23,-1,-1.0130808671726637,1831.0966551179847,32.05,-437177.0545033627,0.13424,200000,117373.29559306281,-82626.70440693719,0.5868664779653141
2021-11-24,-1,-0.9136003885408529,1831.0966551179847,29.62,-437177.0545033627,0.12376,200000,108342.11518993088,-91657.88481006912,0.5417105759496543
2021-11-25,-1,-0.8977733481246456,1831.0966551179847,29.77,-437177.0545033627,0.12563,200000,109434.30078011985,-90565.69921988015,0.5471715039005993
2021-11-26,-1,-0.553386734456942,1831.0966551179847,27.07,-437177.0545033627,0.11032,200000,97797.15910685482,-102202.84089314518,0.4889857955342741
2021-11-27,-1,-0.6270101222313709,1831.0966551179847,26.73,-437177.0545033627,0.11074,200000,97358.20060700612,-102641.79939299388,0.48679100303503064
2021-11-28,-1,-0.3783673683714798,1831.0966551179847,27.39,-437177.0545033627,0.11143,200000,98868.37656699131,-101131.62343300869,0.4943418828349566
2021-11-29,0,-0.10387260680735544,0.0,28.1,0.0,0.11297,200000,115307.37143149233,-84692.62856850767,0.5765368571574616
2021-11-30,0,-0.2900887228922788,0.0,27.51,0.0,0.11161,200000,115307.37143149233,-84692.62856850767,0.5765368571574616
2021-12-01,0,-0.6432641890687623,0.0,26.67,0.0,0.11091,200000,115307.37143149233,-84692.62856850767,0.5765368571574616
2021-12-02,1,1.0178926197020963,-2032.2060527228114,28.37,536662.8103485634,0.10743,200000,115307.37143149233,-84692.62856850767,0.5765368571574616
2021-12-03,2,3.373401523127275,0.0,32.79,0.0,0.10135,200000,127552.6320714464,-72447.3679285536,0.637763160357232
2021-12-04,2,2.8504604923168566,0.0,28.15,0.0,0.0837,200000,127552.6320714464,-72447.3679285536,0.637763160357232
2021-12-05,2,2.23811524183004,0.0,24.57,0.0,0.07372,200000,127552.6320714464,-72447.3679285536,0.637763160357232
2021-12-06,2,1.9567961304444885,0.0,24.33,0.0,0.07261,200000,127552.6320714464,-72447.3679285536,0.637763160357232
2021-12-07,1,1.0872661185868653,-2624.53975455651,24.3,804951.6096898044,0.07923,200000,127552.6320714464,-72447.3679285536,0.637763160357232
2021-12-08,2,1.4808635141172242,0.0,25.32,0.0,0.07687,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-09,2,1.400493962322818,0.0,22.45,0.0,0.06738,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-10,2,1.4935680097257378,0.0,22.54,0.0,0.06517,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-11,2,1.4817938998211995,0.0,24.4,0.0,0.06919,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-12,2,1.2594521131358984,0.0,24.49,0.0,0.07014,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-13,2,1.2906211004393704,0.0,21.74,0.0,0.06081,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-14,0,0.9806176913101583,0.0,21.8,0.0,0.06274,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-15,0,0.5446106551989949,0.0,22.34,0.0,0.06763,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-16,0,-0.491844907450081,0.0,21.83,0.0,0.07623,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-17,0,-0.38541416459275646,0.0,21.21,0.0,0.07197,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-18,0,0.45636522173787,0.0,23.15,0.0,0.06974,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-19,0,-0.3625762494789187,0.0,22.16,0.0,0.07268,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-20,0,-0.4245354131788117,0.0,21.52,0.0,0.06997,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-21,0,0.07563801373552707,0.0,23.63,0.0,0.07234,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-22,2,2.268424287425855,0.0,27.37,0.0,0.07154,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-23,2,1.344677170328965,0.0,28.36,0.0,0.07767,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-24,0,0.5181831431709113,0.0,26.9,0.0,0.07778,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-25,0,0.1885336378709823,0.0,29.66,0.0,0.08772,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-26,2,1.2984231280175849,0.0,32.12,0.0,0.08723,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-27,0,0.1230500214207774,0.0,29.71,0.0,0.08741,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-28,0,0.3448547096853589,0.0,26.59,0.0,0.07681,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-29,2,1.6271173240316548,0.0,27.94,0.0,0.07287,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-30,2,1.9656264183343715,0.0,30.16,0.0,0.07506,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2021-12-31,2,2.561953568307357,0.0,32.39,0.0,0.07306,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2022-01-01,2,2.37429486466566,0.0,36.36,0.0,0.07902,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2022-01-02,2,1.8817025173455169,0.0,35.53,0.0,0.07853,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2022-01-03,2,2.3695892189942294,0.0,39.25,0.0,0.07707,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2022-01-04,2,2.0978692901466967,0.0,42.1,0.0,0.08097,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2022-01-05,2,1.597773766814395,0.0,38.66,0.0,0.07744,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2022-01-06,2,1.81957227367621,0.0,40.08,0.0,0.07507,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2022-01-07,2,1.8542019809048023,0.0,38.58,0.0,0.0689,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2022-01-08,2,1.5936627896490485,0.0,35.87,0.0,0.06464,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2022-01-09,1,1.0184320268716947,-1888.6413439102625,34.98,972970.1650954488,0.0679,200000,132129.34841996196,-67870.65158003804,0.6606467420998098
2022-01-10,2,1.7644111771364706,0.0,37.86,0.0,0.06352,200000,141830.2448135416,-58169.75518645841,0.709151224067708
2022-01-11,2,1.332794626310117,0.0,38.7,0.0,0.06754,200000,141830.2448135416,-58169.75518645841,0.709151224067708
2022-01-12,0,0.7965002975022493,0.0,40.22,0.0,0.07543,200000,141830.2448135416,-58169.75518645841,0.709151224067708
2022-01-13,0,0.0944038360168909,0.0,37.6,0.0,0.07864,200000,141830.2448135416,-58169.75518645841,0.709151224067708
2022-01-14,0,-0.03611192303872706,0.0,40.42,0.0,0.08521,200000,141830.2448135416,-58169.75518645841,0.709151224067708
2022-01-15,-1,-1.0539321516488669,1812.758752729315,39.12,-725251.8143461935,0.09778,200000,141830.2448135416,-58169.75518645841,0.709151224067708
2022-01-16,0,-0.19275323393667765,0.0,43.65,0.0,0.0924,200000,129716.59290249528,-70283.40709750472,0.6485829645124763
2022-01-17,0,-0.4931062265950509,0.0,39.13,0.0,0.08469,200000,129716.59290249528,-70283.40709750472,0.6485829645124763
2022-01-18,0,-0.4585149412309229,0.0,38.24,0.0,0.0812,200000,129716.59290249528,-70283.40709750472,0.6485829645124763
2022-01-19,0,-0.05440738955849543,0.0,37.02,0.0,0.07439,200000,129716.59290249528,-70283.40709750472,0.6485829645124763
2022-01-20,2,1.2628726144298545,0.0,38.98,0.0,0.06854,200000,129716.59290249528,-70283.40709750472,0.6485829645124763
2022-01-21,0,0.664302324361018,0.0,34.61,0.0,0.06374,200000,129716.59290249528,-70283.40709750472,0.6485829645124763
2022-01-22,0,0.8171066518878112,0.0,29.24,0.0,0.05272,200000,129716.59290249528,-70283.40709750472,0.6485829645124763
2022-01-23,2,2.3660040370231643,0.0,34.61,0.0,0.05256,200000,129716.59290249528,-70283.40709750472,0.6485829645124763
2022-01-24,2,2.606589152293106,0.0,36.02,0.0,0.04989,200000,129716.59290249528,-70283.40709750472,0.6485829645124763
2022-01-25,2,2.0556565267068074,0.0,35.87,0.0,0.05031,200000,129716.59290249528,-70283.40709750472,0.6485829645124763
2022-01-26,1,1.0616200040648625,-2004.273685143623,32.36,1281531.2478017712,0.05061,200000,129716.59290249528,-70283.40709750472,0.6485829645124763
2022-01-27,1,0.6915616632390947,-2004.273685143623,30.06,1281531.2478017712,0.04917,200000,123261.35842983038,-76738.64157016962,0.6163067921491518
2022-01-28,1,0.32893555432137966,-2004.273685143623,29.47,1281531.2478017712,0.05067,200000,124001.1338272983,-75998.8661727017,0.6200056691364915
2022-01-29,0,0.14935715289208915,0.0,29.08,0.0,0.05113,200000,122476.17896636727,-77523.82103363273,0.6123808948318363
2022-01-30,0,-0.05421180173127235,0.0,27.19,0.0,0.04953,200000,122476.17896636727,-77523.82103363273,0.6123808948318363
2022-01-31,0,0.11297121045532205,0.0,28.05,0.0,0.04985,200000,122476.17896636727,-77523.82103363273,0.6123808948318363
