date,statusList,zscore,MATICUSDT_position,MATICUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2021-09-21,-2,-1.3718926716515845,0.0,1.047,0.0,344.4,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-22,0,0.03779629212871607,0.0,1.23,0.0,379.0,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-23,0,-0.5200612296668317,0.0,1.225,0.0,383.5,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-24,0,-0.668663654584408,0.0,1.126,0.0,355.0,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-25,0,-0.24432972413671145,0.0,1.121,0.0,349.6,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-26,0,0.4173815286163952,0.0,1.123,0.0,344.0,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-27,0,0.059611655635181865,0.0,1.084,0.0,335.5,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-28,0,-0.7553507250464414,0.0,1.05,0.0,333.0,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-29,-2,-2.095264744450271,0.0,1.099,0.0,367.7,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-30,-2,-2.2691065223353513,0.0,1.128,0.0,387.5,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-10-01,-2,-1.3580105594870835,0.0,1.266,0.0,421.5,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-10-02,-1,-1.0920835375593037,109511.95537350854,1.292,-331.27943419005624,427.1,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-10-03,-1,-0.6602985834523688,109511.95537350854,1.326,-331.27943419005624,430.5,200000,287828.64924409153,87828.64924409153,1.4391432462204576
2021-10-04,-1,-1.1961014562367365,109511.95537350854,1.275,-331.27943419005624,426.3,200000,280852.16589644435,80852.16589644435,1.4042608294822219
2021-10-05,-1,-1.1803275272994869,109511.95537350854,1.315,-331.27943419005624,442.1,200000,290466.8591715876,90466.85917158762,1.4523342958579382
2021-10-06,-2,-1.5494714900375577,0.0,1.257,0.0,434.9,200000,289395.79070990137,89395.79070990137,1.4469789535495068
2021-10-07,-2,-1.4128491620531247,0.0,1.276,0.0,438.5,200000,289395.79070990137,89395.79070990137,1.4469789535495068
2021-10-08,0,0.9269584528549752,0.0,1.344,0.0,419.2,200000,289395.79070990137,89395.79070990137,1.4469789535495068
2021-10-09,0,0.9252261198817512,0.0,1.352,0.0,421.9,200000,289395.79070990137,89395.79070990137,1.4469789535495068
2021-10-10,0,-0.08159440750200221,0.0,1.244,0.0,404.1,200000,289395.79070990137,89395.79070990137,1.4469789535495068
2021-10-11,0,-0.6468722459889219,0.0,1.242,0.0,413.1,200000,289395.79070990137,89395.79070990137,1.4469789535495068
2021-10-12,-2,-2.22391950946793,0.0,1.223,0.0,444.2,200000,289395.79070990137,89395.79070990137,1.4469789535495068
2021-10-13,-2,-2.418750896816996,0.0,1.241,0.0,470.8,200000,289395.79070990137,89395.79070990137,1.4469789535495068
2021-10-14,-2,-1.8659765557739423,0.0,1.264,0.0,472.7,200000,289395.79070990137,89395.79070990137,1.4469789535495068
2021-10-15,2,1.787952660877837,0.0,1.594,0.0,474.5,200000,289395.79070990137,89395.79070990137,1.4469789535495068
2021-10-16,1,1.1591150938753088,-96017.18338085647,1.507,310.64382858512386,465.8,200000,289395.79070990137,89395.79070990137,1.4469789535495068
2021-10-17,1,0.46443093298530896,-96017.18338085647,1.457,310.64382858512386,470.9,200000,286179.2150666427,86179.21506664268,1.4308960753332134
2021-10-18,1,0.25718736988499313,-96017.18338085647,1.479,310.64382858512386,484.9,200000,292640.6067012133,92640.60670121328,1.4632030335060664
2021-10-19,0,0.05993569520257921,0.0,1.472,0.0,488.1,200000,279107.83191412315,79107.83191412315,1.3955391595706157
2021-10-20,0,0.26493316979702625,0.0,1.534,0.0,501.3,200000,279107.83191412315,79107.83191412315,1.3955391595706157
2021-10-21,0,0.9432200416926949,0.0,1.505,0.0,470.9,200000,279107.83191412315,79107.83191412315,1.3955391595706157
2021-10-22,0,0.7265104029472735,0.0,1.517,0.0,479.3,200000,279107.83191412315,79107.83191412315,1.3955391595706157
2021-10-23,2,1.6561458216079625,0.0,1.641,0.0,485.5,200000,279107.83191412315,79107.83191412315,1.3955391595706157
2021-10-24,1,1.1515186746686874,-88831.26413562163,1.571,293.30373257053714,475.8,200000,279107.83191412315,79107.83191412315,1.3955391595706157
2021-10-25,2,1.614380422995732,0.0,1.673,0.0,485.1,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-10-26,2,2.012214642428436,0.0,1.734,0.0,478.1,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-10-27,2,2.4606592791603807,0.0,1.757,0.0,448.7,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-10-28,2,2.7772992931214557,0.0,2.134,0.0,491.9,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-10-29,2,1.3197766739623997,0.0,2.022,0.0,530.3,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-10-30,0,0.6082295414005376,0.0,1.869,0.0,528.3,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-10-31,0,0.8913824289694376,0.0,1.939,0.0,524.6,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-01,0,0.24620588640185923,0.0,1.902,0.0,551.3,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-02,0,0.28139510244702187,0.0,1.939,0.0,554.4,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-03,0,0.4466107681343326,0.0,2.039,0.0,568.4,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-04,0,-0.03772610488919965,0.0,1.916,0.0,558.7,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-05,0,-0.9315445261416629,0.0,1.896,0.0,607.3,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-06,-2,-1.3758867497582135,0.0,1.883,0.0,637.7,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-07,-2,-1.4560532115004983,0.0,1.886,0.0,649.6,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-08,-2,-1.4256855800367896,0.0,1.893,0.0,653.5,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-09,-2,-1.589367828391218,0.0,1.775,0.0,635.0,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-10,-2,-1.5114084989463747,0.0,1.7,0.0,614.1,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-11,-2,-1.3467678103187113,0.0,1.754,0.0,628.4,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-12,-2,-1.3311989316134485,0.0,1.715,0.0,626.9,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-13,-2,-1.2916450301521216,0.0,1.75,0.0,649.5,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-14,-2,-1.2380397815295774,0.0,1.728,0.0,650.8,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-15,-1,-1.0849029446481857,84250.55966441869,1.694,-225.18215221130524,633.8,200000,285440.8961430505,85440.89614305052,1.4272044807152526
2021-11-16,-1,-1.0354762384095013,84250.55966441869,1.559,-225.18215221130524,588.7,200000,263911.3555236241,63911.35552362411,1.3195567776181205
2021-11-17,-1,-0.6062221786449327,84250.55966441869,1.637,-225.18215221130524,578.0,200000,268073.4501487878,68073.45014878782,1.340367250743939
2021-11-18,-1,-0.5917018068457619,84250.55966441869,1.494,-225.18215221130524,531.8,200000,245622.20468461362,45622.20468461362,1.228111023423068
2021-11-19,-1,-0.5649440124957557,84250.55966441869,1.622,-225.18215221130524,581.0,200000,267485.23821045546,67485.23821045546,1.3374261910522773
2021-11-20,-1,-0.6096627514685111,84250.55966441869,1.664,-225.18215221130524,604.3,200000,276270.50586288446,76270.50586288446,1.3813525293144222
2021-11-21,-1,-0.5919694397787638,84250.55966441869,1.598,-225.18215221130524,584.0,200000,266138.7712351433,66138.7712351433,1.3306938561757164
2021-11-22,-1,-0.32758108005408265,84250.55966441869,1.559,-225.18215221130524,559.3,200000,257291.00024861173,57291.00024861173,1.2864550012430587
2021-11-23,0,0.6904407301154273,0.0,1.751,0.0,591.1,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-11-24,0,0.4102544129393614,0.0,1.686,0.0,590.3,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-11-25,2,2.0307485322495444,0.0,1.925,0.0,639.1,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-11-26,0,-0.023615933537918143,0.0,1.64,0.0,587.3,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-11-27,0,-0.9913916254118278,0.0,1.613,0.0,599.9,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-11-28,0,-0.7656112365010024,0.0,1.652,0.0,611.3,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-11-29,2,1.3450183727572715,0.0,1.816,0.0,623.4,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-11-30,0,0.8181186148956757,0.0,1.785,0.0,622.5,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-12-01,2,2.862780554613,0.0,2.005,0.0,627.5,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-12-02,2,3.031388282871785,0.0,2.123,0.0,619.9,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-12-03,2,3.193140582620246,0.0,2.27,0.0,595.0,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-12-04,2,1.735501398875041,0.0,1.975,0.0,568.6,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-12-05,2,2.0073665680775745,0.0,2.051,0.0,557.8,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-12-06,2,2.13835393401766,0.0,2.277,0.0,587.5,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-12-07,2,2.124825662281206,0.0,2.344,0.0,578.7,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-12-08,2,1.7137678252931496,0.0,2.421,0.0,607.2,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-12-09,0,0.9253133302589,0.0,2.085,0.0,570.2,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-12-10,1,1.080744029682345,-64776.13201308698,2.092,245.31438843478995,552.4,200000,271023.33634275594,71023.33634275594,1.3551166817137796
2021-12-11,1,0.9826590094668943,-64776.13201308698,2.139,245.31438843478995,564.5,200000,277036.11864743195,77036.11864743195,1.3851805932371597
2021-12-12,1,0.6271264783578617,-64776.13201308698,2.084,245.31438843478995,570.3,200000,274896.25483963394,74896.25483963394,1.3744812741981698
2021-12-13,1,0.22129200706856947,-64776.13201308698,1.817,245.31438843478995,521.0,200000,245507.0282423046,45507.0282423046,1.227535141211523
2021-12-14,1,0.551389593115914,-64776.13201308698,1.94,245.31438843478995,528.1,200000,255216.2246378013,55216.22463780129,1.2760811231890066
2021-12-15,1,1.024453679275981,-64776.13201308698,2.129,245.31438843478995,541.1,200000,270648.00063792703,70648.00063792703,1.3532400031896352
2021-12-16,1,0.9351909844056552,-64776.13201308698,2.07,245.31438843478995,526.2,200000,263171.02446147654,63171.02446147654,1.3158551223073827
2021-12-17,1,1.12859649330042,-64776.13201308698,2.127,245.31438843478995,525.5,200000,266691.5439143181,66691.54391431808,1.3334577195715904
2021-12-18,2,1.4259333777860648,0.0,2.234,0.0,533.9,200000,284759.86327465787,84759.86327465787,1.4237993163732894
2021-12-19,2,1.3879149988258948,0.0,2.222,0.0,529.8,200000,284759.86327465787,84759.86327465787,1.4237993163732894
2021-12-20,1,1.0083961150359777,-66845.03832738448,2.13,271.71742678879565,524.0,200000,284759.86327465787,84759.86327465787,1.4237993163732894
2021-12-21,2,2.3233149758453875,0.0,2.372,0.0,528.3,200000,299767.9776146931,99767.97761469311,1.4988398880734657
2021-12-22,2,2.47418007362138,0.0,2.501,0.0,533.6,200000,299767.9776146931,99767.97761469311,1.4988398880734657
2021-12-23,2,2.4278704934865463,0.0,2.683,0.0,549.0,200000,299767.9776146931,99767.97761469311,1.4988398880734657
2021-12-24,2,1.3827013326539348,0.0,2.467,0.0,542.1,200000,299767.9776146931,99767.97761469311,1.4988398880734657
2021-12-25,2,1.8082403831886786,0.0,2.639,0.0,547.4,200000,299767.9776146931,99767.97761469311,1.4988398880734657
2021-12-26,2,2.308335249139234,0.0,2.876,0.0,546.4,200000,299767.9776146931,99767.97761469311,1.4988398880734657
2021-12-27,2,1.2805546312419935,0.0,2.728,0.0,563.7,200000,299767.9776146931,99767.97761469311,1.4988398880734657
2021-12-28,0,0.8518835505648943,0.0,2.492,0.0,534.2,200000,299767.9776146931,99767.97761469311,1.4988398880734657
2021-12-29,1,1.0270509523686742,-60583.66564565341,2.474,291.319706136728,514.5,200000,299767.9776146931,99767.97761469311,1.4988398880734657
2021-12-30,1,1.1321551673075767,-60583.66564565341,2.553,291.319706136728,518.5,200000,305719.3660252466,105719.36602524662,1.5285968301262332
2021-12-31,1,1.0455781939417368,-60583.66564565341,2.524,291.319706136728,511.4,200000,301894.0698079519,101894.06980795192,1.5094703490397596
2022-01-01,1,0.8480967392070726,-60583.66564565341,2.572,291.319706136728,527.3,200000,309434.0690865172,109434.06908651721,1.547170345432586
2022-01-02,1,0.6265993362474245,-60583.66564565341,2.55,291.319706136728,531.0,200000,309179.11135501874,109179.11135501874,1.5458955567750938
2022-01-03,1,0.4321044170215163,-60583.66564565341,2.432,291.319706136728,511.9,200000,296466.03242162016,96466.03242162016,1.4823301621081009
2022-01-04,0,0.12867061419796116,0.0,2.365,0.0,506.9,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-05,0,-0.15877256589375574,0.0,2.182,0.0,474.1,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-06,0,0.25939160486723106,0.0,2.251,0.0,472.6,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-07,0,-0.48546006130038627,0.0,2.053,0.0,448.1,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-08,0,-0.4814732175896875,0.0,1.985,0.0,429.9,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-09,0,0.2945253424050778,0.0,2.114,0.0,438.7,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-10,0,0.5506017944800619,0.0,2.071,0.0,424.7,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-11,2,1.628202887100724,0.0,2.36,0.0,463.6,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-12,0,0.6141255623113007,0.0,2.398,0.0,487.8,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-13,0,-0.32124312089680496,0.0,2.265,0.0,475.2,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-14,0,-0.32191706091080813,0.0,2.334,0.0,490.0,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-15,0,-0.3623957429238639,0.0,2.346,0.0,494.5,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-16,0,-0.8126390650552665,0.0,2.332,0.0,498.6,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-17,0,-0.873730778651842,0.0,2.219,0.0,475.2,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-18,-2,-1.8634927724082766,0.0,2.121,0.0,471.4,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-19,-2,-2.148287738813409,0.0,2.03,0.0,461.9,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-20,-2,-1.5872033350121888,0.0,1.96,0.0,440.2,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-21,-2,-1.5434706822333748,0.0,1.699,0.0,383.9,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-22,-2,-1.9657487449729865,0.0,1.536,0.0,358.3,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-23,-2,-1.9704784625979133,0.0,1.617,0.0,383.9,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-24,-2,-2.1850063084996747,0.0,1.506,0.0,371.3,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-25,-2,-1.8871440926080196,0.0,1.559,0.0,385.1,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-26,-1,-1.0963767192821352,92886.28547986037,1.59,-393.7328550066062,375.1,200000,295378.387825956,95378.38782595599,1.47689193912978
2022-01-27,-2,-1.4752605018039957,0.0,1.589,0.0,389.9,200000,301298.52036553365,101298.52036553365,1.5064926018276683
2022-01-28,0,-0.584548848550467,0.0,1.673,0.0,385.9,200000,301298.52036553365,101298.52036553365,1.5064926018276683
2022-01-29,0,-0.45158187458426396,0.0,1.696,0.0,389.3,200000,301298.52036553365,101298.52036553365,1.5064926018276683
2022-01-30,0,-0.7126810443240613,0.0,1.604,0.0,377.2,200000,301298.52036553365,101298.52036553365,1.5064926018276683
2022-01-31,0,-0.16997766202476475,0.0,1.641,0.0,374.3,200000,301298.52036553365,101298.52036553365,1.5064926018276683
