date,statusList,zscore,BNBUSDT_position,BNBUSDT_price,ETHUSDT_position,ETHUSDT_price,init,total_asset,pnl,return
2021-09-28,0,-0.6520116344423882,0.0,333.0,0.0,2804.91,200000,192943.27012717788,-7056.729872822121,0.9647163506358893
2021-09-29,2,2.2119342279044036,0.0,367.7,0.0,2850.45,200000,192943.27012717788,-7056.729872822121,0.9647163506358893
2021-09-30,2,2.0067206320687427,0.0,387.5,0.0,3000.61,200000,192943.27012717788,-7056.729872822121,0.9647163506358893
2021-10-01,2,1.437774845582719,0.0,421.5,0.0,3309.91,200000,192943.27012717788,-7056.729872822121,0.9647163506358893
2021-10-02,1,1.0505596146056901,-225.87598937857396,427.1,28.47652580572087,3387.76,200000,192943.27012717788,-7056.729872822121,0.9647163506358893
2021-10-03,1,0.947299259173241,-225.87598937857396,430.5,28.47652580572087,3417.73,200000,194564.68996946246,-5435.310030537541,0.9728234498473123
2021-10-04,1,0.8545703629315897,-225.87598937857396,426.3,28.47652580572087,3386.31,200000,192721.27837325673,-7278.721626743267,0.9636063918662836
2021-10-05,1,0.7506115290712293,-225.87598937857396,442.1,28.47652580572087,3515.27,200000,199962.45177334396,-37.54822665604297,0.9998122588667198
2021-10-06,0,-0.20477486905031841,0.0,434.9,0.0,3574.89,200000,189376.29057030618,-10623.709429693816,0.9468814528515309
2021-10-07,0,-0.10469170555040903,0.0,438.5,0.0,3587.47,200000,189376.29057030618,-10623.709429693816,0.9468814528515309
2021-10-08,-1,-1.1158381853242951,225.87820917259802,419.2,-26.574429023120988,3563.13,200000,189376.29057030618,-10623.709429693816,0.9468814528515309
2021-10-09,-1,-0.9537590459856577,225.87820917259802,421.9,-26.574429023120988,3574.82,200000,190296.8168103525,-9703.183189647505,0.9514840840517624
2021-10-10,-1,-0.8203446771697572,225.87820917259802,404.1,-26.574429023120988,3414.22,200000,182008.331385967,-17991.668614033,0.910041656929835
2021-10-11,-1,-1.0806426110205103,225.87820917259802,413.1,-26.574429023120988,3542.12,200000,187440.10474057755,-12559.895259422454,0.9372005237028878
2021-10-12,0,1.0731716956164281,0.0,444.2,0.0,3491.46,200000,181824.74601290416,-18175.253987095843,0.9091237300645207
2021-10-13,2,1.5405334076144883,0.0,470.8,0.0,3607.42,200000,181824.74601290416,-18175.253987095843,0.9091237300645207
2021-10-14,0,0.4008641193453239,0.0,472.7,0.0,3790.82,200000,181824.74601290416,-18175.253987095843,0.9091237300645207
2021-10-15,0,-0.017030979327246884,0.0,474.5,0.0,3868.99,200000,181824.74601290416,-18175.253987095843,0.9091237300645207
2021-10-16,0,-0.3376086449705237,0.0,465.8,0.0,3829.96,200000,181824.74601290416,-18175.253987095843,0.9091237300645207
2021-10-17,0,-0.2769921850441037,0.0,470.9,0.0,3846.85,200000,181824.74601290416,-18175.253987095843,0.9091237300645207
2021-10-18,2,1.2659108814162157,0.0,484.9,0.0,3744.96,200000,181824.74601290416,-18175.253987095843,0.9091237300645207
2021-10-19,0,0.47152797479756403,0.0,488.1,0.0,3877.03,200000,181824.74601290416,-18175.253987095843,0.9091237300645207
2021-10-20,0,-0.7663743487669018,0.0,501.3,0.0,4161.15,200000,181824.74601290416,-18175.253987095843,0.9091237300645207
2021-10-21,-2,-1.615463243006726,0.0,470.9,0.0,4052.99,200000,181824.74601290416,-18175.253987095843,0.9091237300645207
2021-10-22,0,-0.48872950910295515,0.0,479.3,0.0,3972.2,200000,181824.74601290416,-18175.253987095843,0.9091237300645207
2021-10-23,-2,-1.3277967456001993,0.0,485.5,0.0,4167.12,200000,181824.74601290416,-18175.253987095843,0.9091237300645207
2021-10-24,-1,-1.1852156470257318,191.072662897125,475.8,-22.269726603790502,4082.33,200000,181824.74601290416,-18175.253987095843,0.9091237300645207
2021-10-25,-2,-1.3826746263827148,0.0,485.1,0.0,4220.37,200000,183121.88330834813,-16878.11669165187,0.9156094165417407
2021-10-26,-1,-1.1066609727053824,191.51002228440507,478.1,-22.161563215033222,4131.52,200000,183121.88330834813,-16878.11669165187,0.9156094165417407
2021-10-27,-2,-1.2482600656632232,0.0,448.7,0.0,3922.0,200000,184108.9872386959,-15891.012761304097,0.9205449361934795
2021-10-28,-1,-1.1155097684052464,187.14066602835527,491.9,-21.477849757898458,4286.02,200000,184108.9872386959,-15891.012761304097,0.9205449361934795
2021-10-29,0,-0.09525863624264941,0.0,530.3,0.0,4418.89,200000,179776.54756053904,-20223.45243946096,0.8988827378026952
2021-10-30,0,0.30814000893926885,0.0,528.3,0.0,4322.68,200000,179776.54756053904,-20223.45243946096,0.8988827378026952
2021-10-31,0,0.28495204661625784,0.0,524.6,0.0,4287.21,200000,179776.54756053904,-20223.45243946096,0.8988827378026952
2021-11-01,2,1.345599983789924,0.0,551.3,0.0,4319.43,200000,179776.54756053904,-20223.45243946096,0.8988827378026952
2021-11-02,0,0.06557599132318205,0.0,554.4,0.0,4589.89,200000,179776.54756053904,-20223.45243946096,0.8988827378026952
2021-11-03,0,0.6983413518391526,0.0,568.4,0.0,4603.35,200000,179776.54756053904,-20223.45243946096,0.8988827378026952
2021-11-04,0,0.6411736150803893,0.0,558.7,0.0,4532.32,200000,179776.54756053904,-20223.45243946096,0.8988827378026952
2021-11-05,2,2.625002003140815,0.0,607.3,0.0,4474.24,200000,179776.54756053904,-20223.45243946096,0.8988827378026952
2021-11-06,2,2.6721155521334823,0.0,637.7,0.0,4518.0,200000,179776.54756053904,-20223.45243946096,0.8988827378026952
2021-11-07,2,2.234584822700334,0.0,649.6,0.0,4612.59,200000,179776.54756053904,-20223.45243946096,0.8988827378026952
2021-11-08,2,1.4768567987247156,0.0,653.5,0.0,4807.98,200000,179776.54756053904,-20223.45243946096,0.8988827378026952
2021-11-09,1,1.1542472519237774,-141.55633666184175,635.0,18.994506676472167,4732.33,200000,179776.54756053904,-20223.45243946096,0.8988827378026952
2021-11-10,1,0.8912849029834066,-141.55633666184175,614.1,18.994506676472167,4628.78,200000,174851.13895795785,-25148.861042042146,0.8742556947897893
2021-11-11,1,0.8632008278063756,-141.55633666184175,628.4,18.994506676472167,4719.0,200000,178589.0789645735,-21410.921035426494,0.8929453948228675
2021-11-12,1,0.900987866956122,-141.55633666184175,626.9,18.994506676472167,4665.46,200000,177359.77857212242,-22640.22142787758,0.8867988928606121
2021-11-13,2,1.34905805590189,0.0,649.5,0.0,4644.28,200000,183501.58075499913,-16498.41924500087,0.9175079037749957
2021-11-14,2,1.3028281005425648,0.0,650.8,0.0,4626.5,200000,183501.58075499913,-16498.41924500087,0.9175079037749957
2021-11-15,1,1.011374898431242,-144.76300154228394,633.8,20.10412210437391,4563.78,200000,183501.58075499913,-16498.41924500087,0.9175079037749957
2021-11-16,1,1.0364571182295177,-144.76300154228394,588.7,20.10412210437391,4209.76,200000,169855.50807805167,-30144.491921948327,0.8492775403902584
2021-11-17,1,0.3591346591223048,-144.76300154228394,578.0,20.10412210437391,4287.8,200000,169875.46965057458,-30124.53034942542,0.8493773482528729
2021-11-18,0,0.044404239142598646,0.0,531.8,0.0,3996.9,200000,180132.37933621363,-19867.620663786365,0.9006618966810682
2021-11-19,0,0.2876786057053485,0.0,581.0,0.0,4294.76,200000,180132.37933621363,-19867.620663786365,0.9006618966810682
2021-11-20,0,0.4685142642574855,0.0,604.3,0.0,4412.17,200000,180132.37933621363,-19867.620663786365,0.9006618966810682
2021-11-21,0,0.43175680407687633,0.0,584.0,0.0,4258.31,200000,180132.37933621363,-19867.620663786365,0.9006618966810682
2021-11-22,0,0.3001037800483782,0.0,559.3,0.0,4085.97,200000,180132.37933621363,-19867.620663786365,0.9006618966810682
2021-11-23,0,0.04269481998550395,0.0,591.1,0.0,4339.44,200000,180132.37933621363,-19867.620663786365,0.9006618966810682
2021-11-24,0,0.540338233094572,0.0,590.3,0.0,4269.36,200000,180132.37933621363,-19867.620663786365,0.9006618966810682
2021-11-25,2,1.4471901631664748,0.0,639.1,0.0,4524.85,200000,180132.37933621363,-19867.620663786365,0.9006618966810682
2021-11-26,2,2.428742925288792,0.0,587.3,0.0,4041.2,200000,180132.37933621363,-19867.620663786365,0.9006618966810682
2021-11-27,2,2.3278125220501087,0.0,599.9,0.0,4095.29,200000,180132.37933621363,-19867.620663786365,0.9006618966810682
2021-11-28,1,1.1260091277087747,-147.3354975758332,611.3,20.971083424088505,4294.78,200000,180132.37933621363,-19867.620663786365,0.9006618966810682
2021-11-29,1,0.5340346754278448,-147.3354975758332,623.4,20.971083424088505,4444.53,200000,185055.5585996385,-14944.44140036151,0.9252777929981925
2021-11-30,0,-1.0146513470935945,0.0,622.5,0.0,4630.26,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-01,0,-0.4282065174426084,0.0,627.5,0.0,4582.95,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-02,0,-0.34503850701211247,0.0,619.9,0.0,4511.21,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-03,0,0.7000773941690352,0.0,595.0,0.0,4215.73,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-04,0,-0.12847269403515402,0.0,568.6,0.0,4117.25,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-05,-2,-1.439438237528176,0.0,557.8,0.0,4196.44,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-06,0,-0.7699686836539369,0.0,587.5,0.0,4347.59,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-07,0,-0.9597066240337265,0.0,578.7,0.0,4306.4,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-08,0,-0.37085870288826445,0.0,607.2,0.0,4436.91,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-09,0,0.1463083312469839,0.0,570.2,0.0,4105.64,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-10,0,0.8666307187053153,0.0,552.4,0.0,3897.94,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-11,0,-0.16967023280785165,0.0,564.5,0.0,4089.37,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-12,0,-0.1745781530005487,0.0,570.3,0.0,4130.0,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-13,0,-0.29148191584959654,0.0,521.0,0.0,3781.93,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-14,0,-0.5266681565912432,0.0,528.1,0.0,3858.99,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-15,-1,-1.0416414644121592,161.47399541854534,541.1,-21.73969637851819,4019.08,200000,174747.15784194978,-25252.842158050218,0.8737357892097489
2021-12-16,-2,-1.4167582692965335,0.0,526.2,0.0,3958.11,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2021-12-17,0,-0.5915994199478252,0.0,525.5,0.0,3875.42,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2021-12-18,0,-0.8047877289500673,0.0,533.9,0.0,3959.93,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2021-12-19,0,-0.6534958105100435,0.0,529.8,0.0,3924.14,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2021-12-20,-2,-1.4634941391025194,0.0,524.0,0.0,3944.73,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2021-12-21,-2,-1.694842906626817,0.0,528.3,0.0,4014.15,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2021-12-22,0,-0.7196918563551978,0.0,533.6,0.0,3979.51,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2021-12-23,0,-0.8514318218501377,0.0,549.0,0.0,4111.41,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2021-12-24,0,-0.6052094945497806,0.0,542.1,0.0,4046.36,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2021-12-25,0,-0.7477605115338897,0.0,547.4,0.0,4094.83,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2021-12-26,0,-0.41452018213435243,0.0,546.4,0.0,4063.56,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2021-12-27,2,1.4782693431765492,0.0,563.7,0.0,4037.23,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2021-12-28,2,1.7172855764075419,0.0,534.2,0.0,3792.75,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2021-12-29,2,1.8365185457548943,0.0,514.5,0.0,3630.19,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2021-12-30,2,1.3027092053255087,0.0,518.5,0.0,3709.27,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2021-12-31,1,1.0348498185111004,-171.90814537102838,511.4,23.91412548799828,3676.23,200000,175827.65108548783,-24172.34891451217,0.8791382554274392
2022-01-01,2,1.270730438822401,0.0,527.3,0.0,3765.54,200000,176425.22004955407,-23574.779950445925,0.8821261002477704
2022-01-02,0,0.8122233187837602,0.0,531.0,0.0,3828.27,200000,176425.22004955407,-23574.779950445925,0.8821261002477704
2022-01-03,0,-0.07024958874947956,0.0,511.9,0.0,3765.89,200000,176425.22004955407,-23574.779950445925,0.8821261002477704
2022-01-04,0,-0.7047589250566441,0.0,506.9,0.0,3785.11,200000,176425.22004955407,-23574.779950445925,0.8821261002477704
2022-01-05,0,-0.7360932245081311,0.0,474.1,0.0,3540.63,200000,176425.22004955407,-23574.779950445925,0.8821261002477704
2022-01-06,0,0.7722181692483036,0.0,472.6,0.0,3406.81,200000,176425.22004955407,-23574.779950445925,0.8821261002477704
2022-01-07,1,1.0885639038297468,-196.85920558977244,448.1,27.572989217682025,3199.24,200000,176425.22004955407,-23574.779950445925,0.8821261002477704
2022-01-08,1,0.8412808711672659,-196.85920558977244,429.9,27.572989217682025,3080.95,200000,169580.7736132606,-30419.226386739407,0.8479038680663029
2022-01-09,1,0.655148050295823,-196.85920558977244,438.7,27.572989217682025,3151.97,200000,173271.36831669038,-26728.63168330962,0.8663568415834519
2022-01-10,0,0.1185813551129661,0.0,424.7,0.0,3082.68,200000,175032.6222619664,-24967.377738033596,0.875163111309832
2022-01-11,2,1.7289894862456843,0.0,463.6,0.0,3239.72,200000,175032.6222619664,-24967.377738033596,0.875163111309832
2022-01-12,2,1.9557818139480836,0.0,487.8,0.0,3371.26,200000,175032.6222619664,-24967.377738033596,0.875163111309832
2022-01-13,2,2.1579734683810887,0.0,475.2,0.0,3240.61,200000,175032.6222619664,-24967.377738033596,0.875163111309832
2022-01-14,2,2.1903397051567683,0.0,490.0,0.0,3307.42,200000,175032.6222619664,-24967.377738033596,0.875163111309832
2022-01-15,2,2.0004330966811996,0.0,494.5,0.0,3326.04,200000,175032.6222619664,-24967.377738033596,0.875163111309832
2022-01-16,2,1.7810668230502122,0.0,498.6,0.0,3346.88,200000,175032.6222619664,-24967.377738033596,0.875163111309832
2022-01-17,2,1.4108048488302198,0.0,475.2,0.0,3209.67,200000,175032.6222619664,-24967.377738033596,0.875163111309832
2022-01-18,2,1.4730348982081487,0.0,471.4,0.0,3159.85,200000,175032.6222619664,-24967.377738033596,0.875163111309832
2022-01-19,2,1.411410961900874,0.0,461.9,0.0,3084.02,200000,175032.6222619664,-24967.377738033596,0.875163111309832
2022-01-20,0,0.7555267881126209,0.0,440.2,0.0,3001.48,200000,175032.6222619664,-24967.377738033596,0.875163111309832
2022-01-21,1,1.1536258220940945,-227.96642649383486,383.9,34.077569897001034,2568.15,200000,175032.6222619664,-24967.377738033596,0.875163111309832
2022-01-22,1,0.890708994416065,-227.96642649383486,358.3,34.077569897001034,2412.18,200000,163881.603166889,-36118.39683311101,0.819408015834445
2022-01-23,2,1.2413387461981522,0.0,383.9,0.0,2539.01,200000,176025.642648765,-23974.357351234998,0.8801282132438251
2022-01-24,2,1.33234642208522,0.0,371.3,0.0,2439.29,200000,176025.642648765,-23974.357351234998,0.8801282132438251
2022-01-25,2,2.00190109014035,0.0,385.1,0.0,2458.83,200000,176025.642648765,-23974.357351234998,0.8801282132438251
2022-01-26,1,1.0604243990543574,-234.63828665524525,375.1,35.73413668930142,2462.99,200000,176025.642648765,-23974.357351234998,0.8801282132438251
2022-01-27,2,2.295724946078702,0.0,389.9,0.0,2424.25,200000,180882.62974660617,-19117.370253393834,0.9044131487330308
2022-01-28,0,0.5641015293106385,0.0,385.9,0.0,2544.99,200000,180882.62974660617,-19117.370253393834,0.9044131487330308
2022-01-29,0,0.09346369694969478,0.0,389.3,0.0,2601.43,200000,180882.62974660617,-19117.370253393834,0.9044131487330308
2022-01-30,-1,-1.1379517162318082,239.7701878931683,377.2,-34.76265907924998,2601.68,200000,180882.62974660617,-19117.370253393834,0.9044131487330308
2022-01-31,-2,-2.279388550302147,0.0,374.3,0.0,2686.94,200000,184541.82760459319,-15458.172395406815,0.922709138022966
