date,statusList,zscore,XLMUSDT_position,XLMUSDT_price,ICXUSDT_position,ICXUSDT_price,init,total_asset,pnl,return
2021-09-26,-1,-0.5672680735384588,242478.96222442776,0.276,-41274.38914795134,1.64,200000,134614.19177658227,-65385.80822341773,0.6730709588829114
2021-09-27,0,-0.09522406994100058,0.0,0.265,0.0,1.503,200000,152722.53876130685,-47277.461238693155,0.7636126938065342
2021-09-28,0,0.5942758109983264,0.0,0.2566,0.0,1.406,200000,152722.53876130685,-47277.461238693155,0.7636126938065342
2021-09-29,2,1.5080874510041329,0.0,0.2696,0.0,1.431,200000,152722.53876130685,-47277.461238693155,0.7636126938065342
2021-09-30,0,0.8024044839309341,0.0,0.2787,0.0,1.53,200000,152722.53876130685,-47277.461238693155,0.7636126938065342
2021-10-01,-2,-1.6240081495247491,0.0,0.3003,0.0,1.911,200000,152722.53876130685,-47277.461238693155,0.7636126938065342
2021-10-02,-1,-1.0105004319716817,241344.087802318,0.3164,-39199.830277542824,1.948,200000,152722.53876130685,-47277.461238693155,0.7636126938065342
2021-10-03,-2,-2.327333562669445,0.0,0.3148,0.0,2.162,200000,161497.4529811847,-38502.5470188153,0.8074872649059235
2021-10-04,-2,-2.1978038694344137,0.0,0.3104,0.0,2.171,200000,161497.4529811847,-38502.5470188153,0.8074872649059235
2021-10-05,-2,-2.172320326880302,0.0,0.3188,0.0,2.295,200000,161497.4529811847,-38502.5470188153,0.8074872649059235
2021-10-06,0,-0.5257340923117921,0.0,0.3578,0.0,2.213,200000,161497.4529811847,-38502.5470188153,0.8074872649059235
2021-10-07,0,-0.5750337974255374,0.0,0.3435,0.0,2.141,200000,161497.4529811847,-38502.5470188153,0.8074872649059235
2021-10-08,0,-0.7250735109486328,0.0,0.3363,0.0,2.132,200000,161497.4529811847,-38502.5470188153,0.8074872649059235
2021-10-09,0,-0.29698050194474707,0.0,0.3531,0.0,2.163,200000,161497.4529811847,-38502.5470188153,0.8074872649059235
2021-10-10,0,-0.6232259866751044,0.0,0.3311,0.0,2.096,200000,161497.4529811847,-38502.5470188153,0.8074872649059235
2021-10-11,0,-0.4056231308449257,0.0,0.3445,0.0,2.151,200000,161497.4529811847,-38502.5470188153,0.8074872649059235
2021-10-12,0,-0.12767139056758256,0.0,0.3328,0.0,2.037,200000,161497.4529811847,-38502.5470188153,0.8074872649059235
2021-10-13,0,0.5240675834635097,0.0,0.368,0.0,2.141,200000,161497.4529811847,-38502.5470188153,0.8074872649059235
2021-10-14,0,0.8975405158231522,0.0,0.3698,0.0,2.09,200000,161497.4529811847,-38502.5470188153,0.8074872649059235
2021-10-15,1,1.1211536757062837,-223309.5312239833,0.3616,40213.509208462325,2.008,200000,161497.4529811847,-38502.5470188153,0.8074872649059235
2021-10-16,2,2.056839487761603,0.0,0.3967,0.0,2.002,200000,169576.89858239732,-30423.10141760268,0.8478844929119866
2021-10-17,2,1.763721079694514,0.0,0.3834,0.0,1.946,200000,169576.89858239732,-30423.10141760268,0.8478844929119866
2021-10-18,2,1.2747559019115595,0.0,0.3796,0.0,2.001,200000,169576.89858239732,-30423.10141760268,0.8478844929119866
2021-10-19,0,0.7158703096100966,0.0,0.3737,0.0,2.084,200000,169576.89858239732,-30423.10141760268,0.8478844929119866
2021-10-20,1,1.0697726545019401,-216407.4764961681,0.3918,40165.06361496857,2.111,200000,169576.89858239732,-30423.10141760268,0.8478844929119866
2021-10-21,1,0.8428044982273156,-216407.4764961681,0.373,40165.06361496857,2.036,200000,162496.0582531467,-37503.94174685329,0.8124802912657335
2021-10-22,1,0.49766396889722525,-216407.4764961681,0.3721,40165.06361496857,2.089,200000,164430.03989589348,-35569.96010410652,0.8221501994794674
2021-10-23,1,0.6813762142454354,-216407.4764961681,0.378,40165.06361496857,2.07,200000,164943.70779853646,-35056.29220146354,0.8247185389926823
2021-10-24,1,0.6343250324084346,-216407.4764961681,0.3723,40165.06361496857,2.034,200000,162264.24289236945,-37735.75710763055,0.8113212144618472
2021-10-25,1,0.6228964026960324,-216407.4764961681,0.388,40165.06361496857,2.112,200000,168794.71523532685,-31205.284764673153,0.8439735761766343
2021-10-26,1,0.45638612721646726,-216407.4764961681,0.3731,40165.06361496857,2.045,200000,162879.18457333103,-37120.81542666897,0.8143959228666552
2021-10-27,1,0.4125741136425583,-216407.4764961681,0.3303,40165.06361496857,1.807,200000,144057.65943893252,-55942.34056106748,0.7202882971946626
2021-10-28,0,-0.4005677092202405,0.0,0.3426,0.0,1.966,200000,164753.58496295632,-35246.415037043684,0.8237679248147816
2021-10-29,0,-0.5334301610006673,0.0,0.3623,0.0,2.087,200000,164753.58496295632,-35246.415037043684,0.8237679248147816
2021-10-30,-1,-1.1760671505631308,229845.9611648386,0.3584,-38710.89872249913,2.128,200000,164753.58496295632,-35246.415037043684,0.8237679248147816
2021-10-31,-2,-2.0885152782040834,0.0,0.3725,0.0,2.336,200000,169564.62384481187,-30435.376155188133,0.8478231192240593
2021-11-01,-2,-2.2073062181425303,0.0,0.3659,0.0,2.34,200000,169564.62384481187,-30435.376155188133,0.8478231192240593
2021-11-02,-2,-1.8414621001742553,0.0,0.3825,0.0,2.426,200000,169564.62384481187,-30435.376155188133,0.8478231192240593
2021-11-03,0,-0.6879536765949963,0.0,0.3852,0.0,2.261,200000,169564.62384481187,-30435.376155188133,0.8478231192240593
2021-11-04,0,-0.581078365328972,0.0,0.3687,0.0,2.155,200000,169564.62384481187,-30435.376155188133,0.8478231192240593
2021-11-05,0,-0.5021831692427076,0.0,0.3587,0.0,2.096,200000,169564.62384481187,-30435.376155188133,0.8478231192240593
2021-11-06,0,-0.11776777912693359,0.0,0.3591,0.0,2.061,200000,169564.62384481187,-30435.376155188133,0.8478231192240593
2021-11-07,0,0.40439552747216434,0.0,0.3636,0.0,2.038,200000,169564.62384481187,-30435.376155188133,0.8478231192240593
2021-11-08,0,0.17839192253565744,0.0,0.378,0.0,2.145,200000,169564.62384481187,-30435.376155188133,0.8478231192240593
2021-11-09,2,1.6958291276057365,0.0,0.4127,0.0,2.165,200000,169564.62384481187,-30435.376155188133,0.8478231192240593
2021-11-10,2,1.4342668129358842,0.0,0.3831,0.0,2.027,200000,169564.62384481187,-30435.376155188133,0.8478231192240593
2021-11-11,2,1.3622826892853201,0.0,0.3909,0.0,2.062,200000,169564.62384481187,-30435.376155188133,0.8478231192240593
2021-11-12,0,-0.32132298575427404,0.0,0.3789,0.0,2.203,200000,169564.62384481187,-30435.376155188133,0.8478231192240593
2021-11-13,-1,-1.0218953823952917,224173.22031307756,0.3782,-36734.10395251557,2.308,200000,169564.62384481187,-30435.376155188133,0.8478231192240593
2021-11-14,-2,-1.5303010311226182,0.0,0.3773,0.0,2.409,200000,173476.52424229772,-26523.475757702283,0.8673826212114886
2021-11-15,-2,-1.7238215414517482,0.0,0.3768,0.0,2.483,200000,173476.52424229772,-26523.475757702283,0.8673826212114886
2021-11-16,-2,-1.7812302952212262,0.0,0.3429,0.0,2.318,200000,173476.52424229772,-26523.475757702283,0.8673826212114886
2021-11-17,-2,-1.3219003254562243,0.0,0.3463,0.0,2.284,200000,173476.52424229772,-26523.475757702283,0.8673826212114886
2021-11-18,0,-0.754134074437834,0.0,0.3278,0.0,2.075,200000,173476.52424229772,-26523.475757702283,0.8673826212114886
2021-11-19,0,-0.4555207178380274,0.0,0.3539,0.0,2.192,200000,173476.52424229772,-26523.475757702283,0.8673826212114886
2021-11-20,0,-0.6231360023273987,0.0,0.3483,0.0,2.187,200000,173476.52424229772,-26523.475757702283,0.8673826212114886
2021-11-21,-2,-2.091039691630155,0.0,0.3434,0.0,2.53,200000,173476.52424229772,-26523.475757702283,0.8673826212114886
2021-11-22,0,-0.7953921582847399,0.0,0.3362,0.0,2.177,200000,173476.52424229772,-26523.475757702283,0.8673826212114886
2021-11-23,0,-0.22158546400528348,0.0,0.3411,0.0,2.099,200000,173476.52424229772,-26523.475757702283,0.8673826212114886
2021-11-24,0,0.06944723508103183,0.0,0.3273,0.0,1.965,200000,173476.52424229772,-26523.475757702283,0.8673826212114886
2021-11-25,0,0.364634453002821,0.0,0.3416,0.0,1.999,200000,173476.52424229772,-26523.475757702283,0.8673826212114886
2021-11-26,2,1.6318572673961216,0.0,0.3291,0.0,1.713,200000,173476.52424229772,-26523.475757702283,0.8673826212114886
2021-11-27,2,1.2878900591299476,0.0,0.3257,0.0,1.734,200000,173476.52424229772,-26523.475757702283,0.8673826212114886
2021-11-28,1,1.0346840964505313,-268041.6011160348,0.3236,49451.68878058658,1.754,200000,173476.52424229772,-26523.475757702283,0.8673826212114886
2021-11-29,1,1.090691810695215,-268041.6011160348,0.3284,49451.68878058658,1.778,200000,175949.96445838874,-24050.035541611258,0.8797498222919438
2021-11-30,2,1.5101649013775966,0.0,0.3358,0.0,1.749,200000,176993.89021981627,-23006.10978018373,0.8849694510990813
2021-12-01,1,1.1605665823850504,-270219.6797249103,0.3275,50196.79246166089,1.763,200000,176993.89021981624,-23006.10978018376,0.8849694510990812
2021-12-02,2,1.768387447784543,0.0,0.3396,0.0,1.7,200000,183425.9462695723,-16574.053730427695,0.9171297313478615
2021-12-03,2,1.7690871602319371,0.0,0.3258,0.0,1.59,200000,183425.9462695723,-16574.053730427695,0.9171297313478615
2021-12-04,2,1.9732750561709214,0.0,0.2891,0.0,1.337,200000,183425.9462695723,-16574.053730427695,0.9171297313478615
2021-12-05,2,2.075946103874207,0.0,0.279,0.0,1.227,200000,183425.9462695723,-16574.053730427695,0.9171297313478615
2021-12-06,2,2.001043918188942,0.0,0.294,0.0,1.256,200000,183425.9462695723,-16574.053730427695,0.9171297313478615
2021-12-07,2,1.3745991771464934,0.0,0.2861,0.0,1.29,200000,183425.9462695723,-16574.053730427695,0.9171297313478615
2021-12-08,2,1.4135411064701986,0.0,0.3059,0.0,1.345,200000,183425.9462695723,-16574.053730427695,0.9171297313478615
2021-12-09,2,1.319549439661852,0.0,0.2733,0.0,1.193,200000,183425.9462695723,-16574.053730427695,0.9171297313478615
2021-12-10,1,1.1712534314034342,-351930.05807669286,0.2606,80379.46812864693,1.141,200000,183425.9462695723,-16574.053730427695,0.9171297313478615
2021-12-11,1,1.1476538466955837,-351930.05807669286,0.2746,80379.46812864693,1.198,200000,192934.5967659789,-7065.403234021098,0.9646729838298945
2021-12-12,1,0.8026089959712706,-351930.05807669286,0.2756,80379.46812864693,1.24,200000,196662.46448545874,-3337.5355145412614,0.9833123224272937
2021-12-13,1,1.0840090920486363,-351930.05807669286,0.2528,80379.46812864693,1.095,200000,176983.43628265633,-23016.56371734367,0.8849171814132817
2021-12-14,1,1.0501641566211688,-351930.05807669286,0.2673,80379.46812864693,1.153,200000,186748.4312762299,-13251.568723770091,0.9337421563811495
2021-12-15,1,0.933369884376929,-351930.05807669286,0.2726,80379.46812864693,1.181,200000,190864.2856916385,-9135.714308361494,0.9543214284581926
2021-12-16,0,-0.06851290900612228,0.0,0.2556,0.0,1.201,200000,176843.52789147,-23156.472108529997,0.88421763945735
2021-12-17,0,-0.2604402128910376,0.0,0.2539,0.0,1.205,200000,176843.52789147,-23156.472108529997,0.88421763945735
2021-12-18,0,-0.494209305585977,0.0,0.2553,0.0,1.224,200000,176843.52789147,-23156.472108529997,0.88421763945735
2021-12-19,0,-0.5073586258121149,0.0,0.2533,0.0,1.203,200000,176843.52789147,-23156.472108529997,0.88421763945735
2021-12-20,0,-0.6831393643384557,0.0,0.2574,0.0,1.227,200000,176843.52789147,-23156.472108529997,0.88421763945735
2021-12-21,-1,-1.0645375522913356,331043.66883464996,0.2671,-68971.73474706318,1.282,200000,176843.52789147,-23156.472108529997,0.88421763945735
2021-12-22,-2,-2.9283118735317255,0.0,0.2673,0.0,1.486,200000,190847.55304610397,-9152.446953896026,0.9542377652305198
2021-12-23,-2,-1.9129986922575448,0.0,0.2874,0.0,1.509,200000,190847.55304610397,-9152.446953896026,0.9542377652305198
2021-12-24,-2,-1.8044797607586842,0.0,0.2779,0.0,1.479,200000,190847.55304610397,-9152.446953896026,0.9542377652305198
2021-12-25,-2,-1.6147580389713696,0.0,0.289,0.0,1.544,200000,190847.55304610397,-9152.446953896026,0.9542377652305198
2021-12-26,-2,-1.3605646708792103,0.0,0.2914,0.0,1.543,200000,190847.55304610397,-9152.446953896026,0.9542377652305198
2021-12-27,-1,-1.0772928638346646,319784.7738708177,0.2984,-61326.33452638302,1.556,200000,190847.55304610397,-9152.446953896026,0.9542377652305198
2021-12-28,-2,-2.5108936724429363,0.0,0.274,0.0,1.786,200000,212755.35846962,12755.358469619998,1.0637767923481
2021-12-29,0,-0.9051492914700341,0.0,0.2669,0.0,1.437,200000,212755.35846962,12755.358469619998,1.0637767923481
2021-12-30,0,0.36285669351038097,0.0,0.2681,0.0,1.267,200000,212755.35846962,12755.358469619998,1.0637767923481
2021-12-31,0,0.7165035980298247,0.0,0.2665,0.0,1.223,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-01,0,0.8617475034575756,0.0,0.2765,0.0,1.253,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-02,2,1.4059152696700827,0.0,0.2921,0.0,1.261,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-03,2,1.6461874873321014,0.0,0.2902,0.0,1.222,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-04,2,1.3459983590250404,0.0,0.2791,0.0,1.206,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-05,2,1.6702898288626422,0.0,0.2661,0.0,1.098,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-06,2,1.391808469344256,0.0,0.2676,0.0,1.118,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-07,2,1.4570878474803688,0.0,0.2569,0.0,1.049,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-08,2,1.7429770852457303,0.0,0.255,0.0,0.986,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-09,2,1.4964992818913925,0.0,0.2609,0.0,1.015,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-10,2,1.58840962041489,0.0,0.2529,0.0,0.95,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-11,2,1.484420556461549,0.0,0.263,0.0,0.979,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-12,2,1.3903172424236725,0.0,0.2822,0.0,1.041,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-13,2,1.2061799609955313,0.0,0.2693,0.0,1.0,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-14,0,0.6929630718679803,0.0,0.2644,0.0,1.038,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-15,0,0.3474214369520747,0.0,0.2588,0.0,1.053,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-16,0,0.21106105594215116,0.0,0.2589,0.0,1.062,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-17,0,0.7218068231029816,0.0,0.2559,0.0,0.989,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-18,0,0.9831499955699434,0.0,0.2541,0.0,0.961,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-19,1,1.0322286729936072,-433486.8754474735,0.2454,115502.36616157436,0.921,200000,212755.35846962,12755.358469619998,1.0637767923481
2022-01-20,1,0.7414558978775186,-433486.8754474735,0.2315,115502.36616157436,0.881,200000,202109.79625443713,2109.7962544371258,1.0105489812721857
2022-01-21,1,1.1059462460517775,-433486.8754474735,0.2028,115502.36616157436,0.754,200000,174999.9224265747,-25000.07757342531,0.8749996121328735
2022-01-22,2,1.838176611374115,0.0,0.1924,0.0,0.683,200000,217270.1172173586,17270.11721735861,1.086350586086793
2022-01-23,2,1.8451000428795186,0.0,0.2009,0.0,0.704,200000,217270.1172173586,17270.11721735861,1.086350586086793
2022-01-24,2,2.3183165877140746,0.0,0.1978,0.0,0.665,200000,217270.1172173586,17270.11721735861,1.086350586086793
2022-01-25,2,1.5313842504638886,0.0,0.1966,0.0,0.682,200000,217270.1172173586,17270.11721735861,1.086350586086793
2022-01-26,2,1.2850874809865724,0.0,0.1966,0.0,0.687,200000,217270.1172173586,17270.11721735861,1.086350586086793
2022-01-27,0,0.8735318697937223,0.0,0.1941,0.0,0.69,200000,217270.1172173586,17270.11721735861,1.086350586086793
2022-01-28,0,0.7658646445869982,0.0,0.1986,0.0,0.707,200000,217270.1172173586,17270.11721735861,1.086350586086793
2022-01-29,0,0.21873776979923004,0.0,0.2032,0.0,0.742,200000,217270.1172173586,17270.11721735861,1.086350586086793
2022-01-30,0,-0.22244632922013816,0.0,0.1952,0.0,0.729,200000,217270.1172173586,17270.11721735861,1.086350586086793
2022-01-31,0,-0.40079759113650826,0.0,0.1996,0.0,0.753,200000,217270.1172173586,17270.11721735861,1.086350586086793
