date,statusList,zscore,XRPUSDT_position,XRPUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2021-02-22,-2,-1.6186050319799272,0.0,0.56646,0.0,0.092491,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-23,-2,-1.585654114243829,0.0,0.47579,0.0,0.084445,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-24,-2,-1.508825534118376,0.0,0.4686,0.0,0.087108,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-25,-2,-1.3046049444320618,0.0,0.43601,0.0,0.078599,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-26,-2,-1.3098381589905463,0.0,0.42788,0.0,0.082858,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-27,-2,-1.357376459528285,0.0,0.43589,0.0,0.094728,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-28,-2,-1.2515004939531793,0.0,0.41565,0.0,0.092106,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-03-01,-2,-1.3077009318020938,0.0,0.44537,0.0,0.112899,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-03-02,-2,-1.3179802162709042,0.0,0.4357,0.0,0.122481,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-03-03,-2,-1.2359172949607717,0.0,0.44846,0.0,0.128678,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-03-04,-2,-1.2350491521851956,0.0,0.48096,0.0,0.143324,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-03-05,-2,-1.2361201504123698,0.0,0.45457,0.0,0.139971,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-03-06,-1,-1.14868873581736,93916.76774615874,0.46285,-309447.84053497144,0.140474,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-03-07,-1,-1.1229358533090124,93916.76774615874,0.46558,-309447.84053497144,0.146994,200000,89212.74459885419,-110787.25540114581,0.4460637229942709
2021-03-08,-2,-1.255459530065344,0.0,0.47412,0.0,0.171611,200000,95515.58734085734,-104484.41265914266,0.4775779367042867
2021-03-09,-2,-1.3092278798499604,0.0,0.4849,0.0,0.184748,200000,95515.58734085734,-104484.41265914266,0.4775779367042867
2021-03-10,-2,-1.8276017142667949,0.0,0.46155,0.0,0.253021,200000,95515.58734085734,-104484.41265914266,0.4775779367042867
2021-03-11,-2,-1.9658556377937164,0.0,0.45187,0.0,0.361876,200000,95515.58734085734,-104484.41265914266,0.4775779367042867
2021-03-12,-2,-1.7908926828602072,0.0,0.43934,0.0,0.394429,200000,95515.58734085734,-104484.41265914266,0.4775779367042867
2021-03-13,-2,-1.5384861457811636,0.0,0.45787,0.0,0.369683,200000,95515.58734085734,-104484.41265914266,0.4775779367042867
2021-03-14,-2,-1.4488316407095294,0.0,0.43905,0.0,0.374202,200000,95515.58734085734,-104484.41265914266,0.4775779367042867
2021-03-15,-2,-1.270820231963573,0.0,0.43574,0.0,0.344795,200000,95515.58734085734,-104484.41265914266,0.4775779367042867
2021-03-16,-1,-1.1414360464889217,103767.1512046512,0.46024,-135264.3772351904,0.35307,200000,95515.58734085734,-104484.41265914266,0.4775779367042867
2021-03-17,-1,-1.0320600769868777,103767.1512046512,0.4698,-135264.3772351904,0.346803,200000,95659.89945424086,-104340.10054575914,0.47829949727120435
2021-03-18,-1,-0.9797570862165478,103767.1512046512,0.46893,-135264.3772351904,0.352472,200000,96336.43578723911,-103663.56421276089,0.4816821789361956
2021-03-19,-1,-0.8748211840729092,103767.1512046512,0.46651,-135264.3772351904,0.341767,200000,94637.31412302115,-105362.68587697885,0.4731865706151057
2021-03-20,-1,-0.5470863503310675,103767.1512046512,0.52613,-135264.3772351904,0.317905,200000,97596.23310825633,-102403.76689174367,0.4879811655412817
2021-03-21,-1,-0.5739704331748257,103767.1512046512,0.51651,-135264.3772351904,0.332983,200000,98637.5093936198,-101362.4906063802,0.49318754696809897
2021-03-22,-1,-0.5903667251483059,103767.1512046512,0.5441,-135264.3772351904,0.371675,200000,106734.09437934011,-93265.90562065989,0.5336704718967005
2021-03-23,-1,-0.8609204482678017,103767.1512046512,0.5498,-135264.3772351904,0.476938,200000,121563.90128211446,-78436.09871788554,0.6078195064105723
2021-03-24,-1,-0.7056735115390478,103767.1512046512,0.48021,-135264.3772351904,0.392889,200000,102973.90958754226,-97026.09041245774,0.5148695479377113
2021-03-25,-1,-0.6354124222004859,103767.1512046512,0.51058,-135264.3772351904,0.417473,200000,109450.65741957744,-90549.34258042256,0.5472532870978872
2021-03-26,-1,-0.3696934056797338,103767.1512046512,0.56357,-135264.3772351904,0.416534,200000,114822.26551168808,-85177.73448831192,0.5741113275584404
2021-03-27,-1,-0.22157679037318082,103767.1512046512,0.54752,-135264.3772351904,0.396588,200000,110458.8194665203,-89541.1805334797,0.5522940973326016
2021-03-28,0,-0.13337559299574372,0.0,0.54552,0.0,0.399384,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-03-29,0,0.156657445078269,0.0,0.56538,0.0,0.41121,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-03-30,0,0.3217211359005174,0.0,0.5621,0.0,0.411099,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-03-31,0,0.29032298712451576,0.0,0.56982,0.0,0.416252,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-01,0,0.2509804473497765,0.0,0.57087,0.0,0.415404,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-02,0,0.255183560714014,0.0,0.60701,0.0,0.439453,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-03,0,0.908711301254614,0.0,0.57831,0.0,0.393855,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-04,2,1.4348263846672986,0.0,0.635,0.0,0.410231,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-05,2,3.809196548725932,0.0,0.91584,0.0,0.376921,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-06,2,3.5138174898277255,0.0,1.09663,0.0,0.347919,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-07,2,1.8656731851346744,0.0,0.91542,0.0,0.359988,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-08,2,1.9322319444949843,0.0,1.05599,0.0,0.382227,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-09,2,1.6182403938553158,0.0,1.01721,0.0,0.375167,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-10,2,2.5529553136598393,0.0,1.3728,0.0,0.361716,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-11,2,2.1161476201286087,0.0,1.35118,0.0,0.354218,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-12,2,2.0404607473758034,0.0,1.46843,0.0,0.357912,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-13,2,2.403091970945821,0.0,1.79611,0.0,0.352329,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-14,2,2.2257006725611244,0.0,1.83468,0.0,0.334358,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-15,2,1.5352794395105382,0.0,1.75781,0.0,0.363338,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-16,0,0.8495657974495596,0.0,1.54805,0.0,0.387414,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-17,0,0.9822972645167387,0.0,1.53896,0.0,0.355571,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-18,0,0.9535666134135383,0.0,1.40797,0.0,0.318046,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-19,0,0.8217624979127062,0.0,1.30945,0.0,0.300044,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-20,0,0.8056722202509198,0.0,1.38501,0.0,0.31082,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-21,0,0.7242545948820692,0.0,1.29097,0.0,0.290039,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-22,0,0.7737039102336194,0.0,1.15489,0.0,0.250976,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-23,0,0.5413564052359854,0.0,1.17073,0.0,0.265,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-24,0,0.44649135525641687,0.0,1.04833,0.0,0.238531,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-25,0,-0.2476307687153785,0.0,1.0351,0.0,0.26626,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-26,0,0.4748205842123816,0.0,1.3629,0.0,0.3023,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-27,0,0.1867619746782181,0.0,1.4017,0.0,0.32129,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-28,0,0.008563026777028759,0.0,1.3576,0.0,0.31404,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-29,0,-0.5649810574887127,0.0,1.3978,0.0,0.33615,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-04-30,0,0.1034579523927331,0.0,1.5988,0.0,0.35815,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-05-01,0,0.3855446271604103,0.0,1.651,0.0,0.35872,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-05-02,0,-0.29589701912632893,0.0,1.5605,0.0,0.35685,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-05-03,0,-0.7798252665132455,0.0,1.5546,0.0,0.37214,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-05-04,0,-0.694255408802554,0.0,1.3877,0.0,0.32882,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-05-05,0,-0.7418756165888275,0.0,1.6133,0.0,0.38419,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-05-06,0,-0.9184886121520831,0.0,1.6028,0.0,0.38257,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-05-07,-2,-2.1924420570402243,0.0,1.5793,0.0,0.40605,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-05-08,-2,-1.888972851482077,0.0,1.5611,0.0,0.40215,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-05-09,-2,-1.3638277921470718,0.0,1.5345,0.0,0.3874,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-05-10,-1,-1.0418942537515965,33413.97923680257,1.3906,-133979.64166747686,0.34681,200000,92930.9590533953,-107069.0409466047,0.4646547952669765
2021-05-11,-1,-0.7819995099409847,33413.97923680257,1.4786,-133979.64166747686,0.36499,200000,98307.13911174863,-101692.86088825137,0.4915356955587432
2021-05-12,0,0.8913694454924395,0.0,1.2691,0.0,0.28697,200000,88973.415773285,-111026.584226715,0.44486707886642496
2021-05-13,0,-0.5856391201330415,0.0,1.364,0.0,0.33436,200000,88973.415773285,-111026.584226715,0.44486707886642496
2021-05-14,0,-0.36517750047252334,0.0,1.4,0.0,0.34021,200000,88973.415773285,-111026.584226715,0.44486707886642496
2021-05-15,2,2.11737849321221,0.0,1.4904,0.0,0.31496,200000,88973.415773285,-111026.584226715,0.44486707886642496
2021-05-16,0,-0.03261186707348846,0.0,1.4496,0.0,0.344,200000,88973.415773285,-111026.584226715,0.44486707886642496
2021-05-17,1,1.193659761642425,-29764.959110559685,1.4946,134109.21224720395,0.33172,200000,88973.415773285,-111026.584226715,0.44486707886642496
2021-05-18,2,2.100419513294477,0.0,1.5889,0.0,0.33024,200000,91978.73305153666,-108021.26694846334,0.45989366525768327
2021-05-19,0,0.9864261875465763,0.0,1.0568,0.0,0.23274,200000,91978.73305153666,-108021.26694846334,0.45989366525768327
2021-05-20,0,-0.4959658222075033,0.0,1.1795,0.0,0.28624,200000,91978.73305153666,-108021.26694846334,0.45989366525768327
2021-05-21,-1,-1.0327841882432724,45705.98939154078,1.0062,-180428.28877464135,0.25489,200000,91978.73305153666,-108021.26694846334,0.45989366525768327
2021-05-22,-2,-2.5915530525016948,0.0,0.9052,0.0,0.27369,200000,99987.08980904554,-100012.91019095446,0.4999354490452277
2021-05-23,-2,-2.417936166161427,0.0,0.7898,0.0,0.25157,200000,99987.08980904554,-100012.91019095446,0.4999354490452277
2021-05-24,-2,-1.2549464079652717,0.0,0.993,0.0,0.27944,200000,99987.08980904554,-100012.91019095446,0.4999354490452277
2021-05-25,-2,-1.261616438466817,0.0,0.9746,0.0,0.27915,200000,99987.08980904554,-100012.91019095446,0.4999354490452277
2021-05-26,-2,-1.3789576207415424,0.0,1.0316,0.0,0.30654,200000,99987.08980904554,-100012.91019095446,0.4999354490452277
2021-05-27,-2,-1.6825164300801312,0.0,0.9747,0.0,0.31268,200000,99987.08980904554,-100012.91019095446,0.4999354490452277
2021-05-28,-2,-1.585387898660171,0.0,0.8985,0.0,0.29327,200000,99987.08980904554,-100012.91019095446,0.4999354490452277
2021-05-29,-2,-1.6408564694110146,0.0,0.8318,0.0,0.28627,200000,99987.08980904554,-100012.91019095446,0.4999354490452277
2021-05-30,-2,-1.3638737505926102,0.0,0.9058,0.0,0.30461,200000,99987.08980904554,-100012.91019095446,0.4999354490452277
2021-05-31,-1,-1.1089084391517747,48029.15256462943,1.0409,-147005.24848424716,0.34008,200000,99987.08980904554,-100012.91019095446,0.4999354490452277
2021-06-01,-2,-1.3930965031879186,0.0,1.0108,0.0,0.36487,200000,105077.02741116539,-94922.97258883461,0.5253851370558269
2021-06-02,-2,-1.2269307095611917,0.0,1.0241,0.0,0.36738,200000,105077.02741116539,-94922.97258883461,0.5253851370558269
2021-06-03,-2,-1.5546515048975096,0.0,1.045,0.0,0.43258,200000,105077.02741116539,-94922.97258883461,0.5253851370558269
2021-06-04,-2,-1.6232670574040438,0.0,0.9683,0.0,0.43143,200000,105077.02741116539,-94922.97258883461,0.5253851370558269
2021-06-05,-2,-1.6313868960036237,0.0,0.923,0.0,0.44424,200000,105077.02741116539,-94922.97258883461,0.5253851370558269
2021-06-06,-2,-1.5044704828951012,0.0,0.947,0.0,0.4597,200000,105077.02741116539,-94922.97258883461,0.5253851370558269
2021-06-07,-2,-1.7470178001062804,0.0,0.8618,0.0,0.4784,200000,105077.02741116539,-94922.97258883461,0.5253851370558269
2021-06-08,-2,-1.9836497541509552,0.0,0.8731,0.0,0.5775,200000,105077.02741116539,-94922.97258883461,0.5253851370558269
2021-06-09,-2,-1.6905674760983334,0.0,0.9218,0.0,0.57565,200000,105077.02741116539,-94922.97258883461,0.5253851370558269
2021-06-10,-2,-1.5066886490411597,0.0,0.8686,0.0,0.53091,200000,105077.02741116539,-94922.97258883461,0.5253851370558269
2021-06-11,-2,-1.2003025103410878,0.0,0.8471,0.0,0.48342,200000,105077.02741116539,-94922.97258883461,0.5253851370558269
2021-06-12,0,-0.8012553707095669,0.0,0.8326,0.0,0.42363,200000,105077.02741116539,-94922.97258883461,0.5253851370558269
2021-06-13,-2,-1.309483450364102,0.0,0.8832,0.0,0.57385,200000,105077.02741116539,-94922.97258883461,0.5253851370558269
2021-06-14,-1,-1.097116737237581,58992.26780325926,0.8906,-95491.58237260346,0.55019,200000,105077.02741116539,-94922.97258883461,0.5253851370558269
2021-06-15,-1,-0.8315695684354364,58992.26780325926,0.8663,-95491.58237260346,0.49849,200000,98706.60049488259,-101293.39950511741,0.4935330024744129
2021-06-16,-1,-0.8922506235405828,58992.26780325926,0.832,-95491.58237260346,0.504,200000,97209.32432810384,-102790.67567189616,0.48604662164051926
2021-06-17,-1,-1.0681067575703012,58992.26780325926,0.8419,-95491.58237260346,0.56207,200000,103338.54396773319,-96661.45603226681,0.5166927198386659
2021-06-18,-1,-1.1826906871013727,58992.26780325926,0.7972,-95491.58237260346,0.5792,200000,102337.36040297021,-97662.63959702979,0.5116868020148511
2021-06-19,-2,-1.254189300604633,0.0,0.7582,0.0,0.5873,200000,116431.29629016423,-83568.70370983577,0.5821564814508211
2021-06-20,-1,-1.1753016695388927,75204.29937357204,0.7741,-98870.00585092325,0.58881,200000,116431.29629016423,-83568.70370983577,0.5821564814508211
2021-06-21,-1,-1.107492313603692,75204.29937357204,0.6067,-98870.00585092325,0.45868,200000,90976.14271364763,-109023.85728635237,0.4548807135682381
2021-06-22,-2,-1.4311133508969147,0.0,0.5468,0.0,0.45324,200000,120121.4268445675,-79878.5731554325,0.6006071342228374
2021-06-23,-1,-1.0186510081922138,94094.8040455644,0.6383,-125129.09315253182,0.47999,200000,120121.4268445675,-79878.5731554325,0.6006071342228374
2021-06-24,-1,-0.7795886671988269,94094.8040455644,0.6731,-125129.09315253182,0.48658,200000,124220.52674922833,-75779.47325077167,0.6211026337461416
2021-06-25,-1,-0.5004000498697501,94094.8040455644,0.6111,-125129.09315253182,0.42552,200000,110746.26647050974,-89253.73352949026,0.5537313323525488
2021-06-26,-1,-0.3358363613967719,94094.8040455644,0.6162,-125129.09315253182,0.42354,200000,110978.3943667001,-89021.6056332999,0.5548919718335005
2021-06-27,0,-0.020505239256255615,0.0,0.6484,0.0,0.43151,200000,113104.81088767255,-86895.18911232745,0.5655240544383627
2021-06-28,0,-0.020742201466736443,0.0,0.6444,0.0,0.429,200000,113104.81088767255,-86895.18911232745,0.5655240544383627
2021-06-29,0,0.752316143103889,0.0,0.7063,0.0,0.42802,200000,113104.81088767255,-86895.18911232745,0.5655240544383627
2021-06-30,1,1.0525572591069432,-80068.53382958555,0.7063,137269.78359103907,0.41198,200000,113104.81088767256,-86895.18911232744,0.5655240544383628
2021-07-01,2,1.2176313279700337,0.0,0.6591,0.0,0.37767,200000,114035.30236592467,-85964.69763407533,0.5701765118296234
2021-07-02,2,1.601104905084603,0.0,0.6556,0.0,0.36884,200000,114035.30236592467,-85964.69763407533,0.5701765118296234
2021-07-03,2,1.4758411295176632,0.0,0.6732,0.0,0.3772,200000,114035.30236592467,-85964.69763407533,0.5701765118296234
2021-07-04,2,1.6629815830170804,0.0,0.696,0.0,0.37538,200000,114035.30236592467,-85964.69763407533,0.5701765118296234
2021-07-05,2,1.5465354873194717,0.0,0.6526,0.0,0.35303,200000,114035.30236592467,-85964.69763407533,0.5701765118296234
2021-07-06,2,1.546456544667952,0.0,0.6648,0.0,0.35359,200000,114035.30236592467,-85964.69763407533,0.5701765118296234
2021-07-07,2,1.2587205132715085,0.0,0.6522,0.0,0.35301,200000,114035.30236592467,-85964.69763407533,0.5701765118296234
2021-07-08,0,0.24229425888013242,0.0,0.6215,0.0,0.38178,200000,114035.30236592467,-85964.69763407533,0.5701765118296234
2021-07-09,0,0.8216510341357909,0.0,0.6369,0.0,0.35844,200000,114035.30236592467,-85964.69763407533,0.5701765118296234
2021-07-10,0,0.9501860765168603,0.0,0.6246,0.0,0.34214,200000,114035.30236592467,-85964.69763407533,0.5701765118296234
2021-07-11,0,0.905256088220771,0.0,0.6364,0.0,0.34683,200000,114035.30236592467,-85964.69763407533,0.5701765118296234
2021-07-12,1,1.1480023011835576,-90676.92618155587,0.6288,171770.9561455755,0.33194,200000,114035.30236592467,-85964.69763407533,0.5701765118296234
2021-07-13,2,1.5492426407729343,0.0,0.6192,0.0,0.31135,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-14,2,1.804798023871305,0.0,0.6197,0.0,0.30023,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-15,2,1.6588488939755006,0.0,0.5979,0.0,0.28951,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-16,2,2.312012935445768,0.0,0.5893,0.0,0.26293,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-17,2,1.4872620250518365,0.0,0.5821,0.0,0.27528,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-18,0,0.6754232356309253,0.0,0.5866,0.0,0.29584,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-19,2,1.474347663064192,0.0,0.557,0.0,0.26095,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-20,2,2.0784712327466823,0.0,0.5284,0.0,0.23041,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-21,0,0.9192763881493079,0.0,0.5719,0.0,0.27142,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-22,0,0.8172930294064139,0.0,0.592,0.0,0.2813,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-23,0,0.8936086687020561,0.0,0.6091,0.0,0.28544,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-24,0,-0.5037261784161585,0.0,0.6085,0.0,0.32065,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-25,-2,-1.5094019558550977,0.0,0.6069,0.0,0.35555,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-26,0,-0.5817713156629515,0.0,0.6234,0.0,0.33305,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-27,0,-0.5003463254013475,0.0,0.6451,0.0,0.34149,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-28,2,1.3243965111636125,0.0,0.7327,0.0,0.32909,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-29,2,1.3184989562324185,0.0,0.7488,0.0,0.33316,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-30,2,1.2578144831141351,0.0,0.7521,0.0,0.33288,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-07-31,1,1.1806359322329993,-78218.20902253294,0.746,177250.25495385655,0.3292,200000,116701.56786161914,-83298.43213838086,0.5835078393080957
2021-08-01,2,1.4265491508455488,0.0,0.7242,0.0,0.31032,200000,118342.89571845674,-81657.10428154326,0.5917144785922837
2021-08-02,2,1.7405381513373328,0.0,0.738,0.0,0.30342,200000,118342.89571845674,-81657.10428154326,0.5917144785922837
2021-08-03,2,1.5038509580587363,0.0,0.7136,0.0,0.29418,200000,118342.89571845674,-81657.10428154326,0.5917144785922837
2021-08-04,2,1.2253839008630005,0.0,0.731,0.0,0.30479,200000,118342.89571845674,-81657.10428154326,0.5917144785922837
2021-08-05,0,0.4701273145032417,0.0,0.7327,0.0,0.32597,200000,118342.89571845674,-81657.10428154326,0.5917144785922837
2021-08-06,1,1.0053081227940033,-79169.7188376082,0.7474,187905.51876541242,0.3149,200000,118342.89571845674,-81657.10428154326,0.5917144785922837
2021-08-07,2,1.909650794722563,0.0,0.8162,0.0,0.31047,200000,124622.19382261498,-75377.80617738502,0.623110969113075
2021-08-08,2,1.9612971615747998,0.0,0.7788,0.0,0.28578,200000,124622.19382261498,-75377.80617738502,0.623110969113075
2021-08-09,2,1.5826731669825318,0.0,0.817,0.0,0.30498,200000,124622.19382261498,-75377.80617738502,0.623110969113075
2021-08-10,2,1.6435465212453055,0.0,0.8511,0.0,0.3081,200000,124622.19382261498,-75377.80617738502,0.623110969113075
2021-08-11,2,1.9541516963641334,0.0,1.0105,0.0,0.34113,200000,124622.19382261498,-75377.80617738502,0.623110969113075
2021-08-12,2,1.5315226506740163,0.0,0.966,0.0,0.3339,200000,124622.19382261498,-75377.80617738502,0.623110969113075
2021-08-13,2,1.8460733416474657,0.0,1.0901,0.0,0.352,200000,124622.19382261498,-75377.80617738502,0.623110969113075
2021-08-14,2,2.724820347002757,0.0,1.2791,0.0,0.34815,200000,124622.19382261498,-75377.80617738502,0.623110969113075
2021-08-15,2,2.3410548525370043,0.0,1.2839,0.0,0.34505,200000,124622.19382261498,-75377.80617738502,0.623110969113075
2021-08-16,2,1.358404715960076,0.0,1.1855,0.0,0.35738,200000,124622.19382261498,-75377.80617738502,0.623110969113075
2021-08-17,2,1.2024962656000588,0.0,1.0978,0.0,0.332,200000,124622.19382261498,-75377.80617738502,0.623110969113075
2021-08-18,2,1.4882756147673724,0.0,1.1431,0.0,0.32373,200000,124622.19382261498,-75377.80617738502,0.623110969113075
2021-08-19,2,1.6558259797463297,0.0,1.2347,0.0,0.3314,200000,124622.19382261498,-75377.80617738502,0.623110969113075
2021-08-20,2,1.4937684191980396,0.0,1.2629,0.0,0.33806,200000,124622.19382261498,-75377.80617738502,0.623110969113075
2021-08-21,1,1.1258056037347446,-51251.10783953569,1.2158,184691.14029079225,0.33738,200000,124622.19382261498,-75377.80617738502,0.623110969113075
2021-08-22,1,1.0745004661967632,-51251.10783953569,1.226,184691.14029079225,0.3372,200000,125111.7107173259,-74888.2892826741,0.6255585535866295
2021-08-23,1,0.8266302196121902,-51251.10783953569,1.2457,184691.14029079225,0.35075,200000,128623.922492705,-71376.077507295,0.643119612463525
2021-08-24,1,0.5055122033571293,-51251.10783953569,1.1353,184691.14029079225,0.33145,200000,119401.26117960797,-80598.73882039203,0.5970063058980399
2021-08-25,1,0.42405372617725534,-51251.10783953569,1.1735,184691.14029079225,0.34281,200000,123457.14485278161,-76542.85514721839,0.617285724263908
2021-08-26,1,0.20823900867032116,-51251.10783953569,1.0712,184691.14029079225,0.318,200000,113631.96933018256,-86368.03066981744,0.5681598466509128
2021-08-27,1,0.5644652936126637,-51251.10783953569,1.1918,184691.14029079225,0.3372,200000,123358.92282921379,-76641.07717078621,0.616794614146069
2021-08-28,1,0.3443135194579365,-51251.10783953569,1.1459,184691.14029079225,0.3289,200000,119473.56051496552,-80526.43948503448,0.5973678025748276
2021-08-29,0,0.195808972600755,0.0,1.1408,0.0,0.3291,200000,122307.60337625757,-77692.39662374243,0.6115380168812878
2021-08-30,0,-0.22115620105883038,0.0,1.1002,0.0,0.3246,200000,122307.60337625757,-77692.39662374243,0.6115380168812878
2021-08-31,0,0.5355543896683843,0.0,1.1856,0.0,0.3305,200000,122307.60337625757,-77692.39662374243,0.6115380168812878
2021-09-01,0,0.6502492910258385,0.0,1.2362,0.0,0.3418,200000,122307.60337625757,-77692.39662374243,0.6115380168812878
2021-09-02,0,0.7502830855946726,0.0,1.2533,0.0,0.3445,200000,122307.60337625757,-77692.39662374243,0.6115380168812878
2021-09-03,0,-0.21595656393810256,0.0,1.2907,0.0,0.3688,200000,122307.60337625757,-77692.39662374243,0.6115380168812878
2021-09-04,-2,-1.2774908177249176,0.0,1.2548,0.0,0.3752,200000,122307.60337625757,-77692.39662374243,0.6115380168812878
2021-09-05,-2,-1.2973795518722864,0.0,1.3076,0.0,0.3908,200000,122307.60337625757,-77692.39662374243,0.6115380168812878
2021-09-06,-2,-2.4587710523656794,0.0,1.3894,0.0,0.4413,200000,122307.60337625757,-77692.39662374243,0.6115380168812878
2021-09-07,-1,-1.1040030624517987,54156.749635253975,1.1292,-180235.19507258706,0.3393,200000,122307.60337625757,-77692.39662374243,0.6115380168812878
2021-09-08,-1,-0.7072298773271443,54156.749635253975,1.0998,-180235.19507258706,0.3258,200000,118282.21980350118,-81717.78019649882,0.5914110990175059
2021-09-09,-2,-1.2817771273317673,0.0,1.0868,0.0,0.3311,200000,123125.92096119713,-76874.07903880287,0.6156296048059857
2021-09-10,0,-0.11273280206058561,0.0,1.0552,0.0,0.3077,200000,123125.92096119713,-76874.07903880287,0.6156296048059857
2021-09-11,0,0.3380991151873418,0.0,1.0787,0.0,0.3103,200000,123125.92096119713,-76874.07903880287,0.6156296048059857
2021-09-12,0,0.5631383075924856,0.0,1.1181,0.0,0.3195,200000,123125.92096119713,-76874.07903880287,0.6156296048059857
2021-09-13,1,1.1190398243376938,-57843.61597350236,1.0643,206934.32094318848,0.2975,200000,123125.92096119713,-76874.07903880287,0.6156296048059857
2021-09-14,1,0.23160704008491578,-57843.61597350236,1.0963,206934.32094318848,0.3158,200000,128763.81474560956,-71236.18525439044,0.6438190737280478
2021-09-15,0,-0.12313427978795075,0.0,1.1207,0.0,0.3266,200000,120366.51216265588,-79633.48783734412,0.6018325608132794
