date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,ZRXUSDT_position,ZRXUSDT_price,init,total_asset,pnl,return
2021-09-30,0,-0.6966001921136313,0.0,166.0,0.0,0.9158,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-10-01,0,-0.7882493618931211,0.0,176.8,0.0,0.98,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-10-02,0,-0.261674157829365,0.0,177.8,0.0,0.9734,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-10-03,-2,-1.3352829847040841,0.0,178.2,0.0,1.0041,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-10-04,0,-0.8894407028909007,0.0,174.2,0.0,0.9719,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-10-05,-2,-1.4161974956290768,0.0,182.5,0.0,1.0263,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-10-06,-1,-1.0713493686448998,372.8749830266947,185.1,-66543.73250890976,1.0372,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-10-07,0,1.028375624406652,0.0,189.2,0.0,1.0271,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-08,-2,-2.0557280383937195,0.0,189.5,0.0,1.0832,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-09,-2,-2.127711016834549,0.0,193.7,0.0,1.1174,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-10,-2,-1.6575788391776247,0.0,182.3,0.0,1.0449,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-11,0,-0.02717000750037727,0.0,183.0,0.0,1.0179,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-12,0,0.29316932665645845,0.0,180.7,0.0,0.9994,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-13,0,-0.4477814971479933,0.0,183.3,0.0,1.0284,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-14,0,0.292775519791622,0.0,186.7,0.0,1.0352,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-15,2,2.6129410348230038,0.0,194.0,0.0,1.0251,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-16,2,2.1795321615590937,0.0,190.4,0.0,1.0054,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-17,2,1.5941669786179349,0.0,186.1,0.0,0.9908,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-18,2,2.1768287519635323,0.0,186.8,0.0,0.9697,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-19,2,2.743044000242753,0.0,194.1,0.0,0.9665,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-20,2,2.225666452999529,0.0,201.7,0.0,1.0039,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-21,2,1.3909652252372486,0.0,196.7,0.0,1.0055,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-22,1,1.1598621610675994,-347.76610237514836,195.3,67695.32522063836,1.0033,200000,135837.43958773295,-64162.56041226705,0.6791871979386648
2021-10-23,1,1.0715053410039752,-347.76610237514836,197.7,67695.32522063836,1.0144,200000,137423.4963433824,-62576.5036566176,0.687117481716912
2021-10-24,2,1.761975295186582,0.0,202.7,0.0,0.9958,200000,138918.62368446385,-61081.37631553615,0.6945931184223193
2021-10-25,2,1.7614312917189427,0.0,208.5,0.0,1.0111,200000,138918.62368446385,-61081.37631553615,0.6945931184223193
2021-10-26,0,-0.2356532574977348,0.0,198.5,0.0,1.0671,200000,138918.62368446385,-61081.37631553615,0.6945931184223193
2021-10-27,0,-0.026359825621515617,0.0,175.4,0.0,0.9313,200000,138918.62368446385,-61081.37631553615,0.6945931184223193
2021-10-28,0,-0.15371287722563226,0.0,183.5,0.0,0.9772,200000,138918.62368446385,-61081.37631553615,0.6945931184223193
2021-10-29,-2,-1.2168865145572456,0.0,187.7,0.0,1.0523,200000,138918.62368446385,-61081.37631553615,0.6945931184223193
2021-10-30,-2,-2.6892321685251206,0.0,183.7,0.0,1.152,200000,138918.62368446385,-61081.37631553615,0.6945931184223193
2021-10-31,-2,-2.0870154430884904,0.0,192.7,0.0,1.1875,200000,138918.62368446385,-61081.37631553615,0.6945931184223193
2021-11-01,-2,-2.3401800890631566,0.0,189.1,0.0,1.241,200000,138918.62368446385,-61081.37631553615,0.6945931184223193
2021-11-02,-2,-1.9979527922014069,0.0,200.1,0.0,1.3122,200000,138918.62368446385,-61081.37631553615,0.6945931184223193
2021-11-03,-2,-1.2401201963123498,0.0,201.9,0.0,1.2375,200000,138918.62368446385,-61081.37631553615,0.6945931184223193
2021-11-04,0,-0.9601585567599433,0.0,198.7,0.0,1.1942,200000,138918.62368446385,-61081.37631553615,0.6945931184223193
2021-11-05,-1,-1.0404710579120624,357.3009868427568,194.4,-58300.58069685406,1.1914,200000,138918.62368446385,-61081.37631553615,0.6945931184223193
2021-11-06,-2,-1.3758318071788675,0.0,191.1,0.0,1.2398,200000,142919.46504677268,-57080.534953227325,0.7145973252338633
2021-11-07,0,-0.9997188005351757,0.0,193.9,0.0,1.2174,200000,142919.46504677268,-57080.534953227325,0.7145973252338633
2021-11-08,0,-0.4817150863524008,0.0,211.9,0.0,1.2622,200000,142919.46504677268,-57080.534953227325,0.7145973252338633
2021-11-09,0,0.184089386498469,0.0,234.5,0.0,1.3099,200000,142919.46504677268,-57080.534953227325,0.7145973252338633
2021-11-10,0,0.29091330903697693,0.0,217.0,0.0,1.2058,200000,142919.46504677268,-57080.534953227325,0.7145973252338633
2021-11-11,0,0.14544398332896108,0.0,231.7,0.0,1.313,200000,142919.46504677268,-57080.534953227325,0.7145973252338633
2021-11-12,0,-0.33087264222980417,0.0,221.3,0.0,1.3216,200000,142919.46504677268,-57080.534953227325,0.7145973252338633
2021-11-13,0,0.3726600931601208,0.0,228.9,0.0,1.2961,200000,142919.46504677268,-57080.534953227325,0.7145973252338633
2021-11-14,0,0.815521830851824,0.0,229.0,0.0,1.2753,200000,142919.46504677268,-57080.534953227325,0.7145973252338633
2021-11-15,1,1.1486079756657546,-318.3061582333467,224.5,58282.140545947586,1.2261,200000,142919.46504677268,-57080.534953227325,0.7145973252338633
2021-11-16,1,0.7636792529398317,-318.3061582333467,198.5,58282.140545947586,1.1176,200000,128319.89268347035,-71680.10731652965,0.6415994634173517
2021-11-17,0,-0.39321072980873867,0.0,189.3,0.0,1.1527,200000,135992.9973930314,-64007.0026069686,0.679964986965157
2021-11-18,0,-0.15579821682880837,0.0,175.7,0.0,1.0583,200000,135992.9973930314,-64007.0026069686,0.679964986965157
2021-11-19,0,-0.21896265609695362,0.0,189.3,0.0,1.142,200000,135992.9973930314,-64007.0026069686,0.679964986965157
2021-11-20,0,-0.030590347059993098,0.0,193.7,0.0,1.1541,200000,135992.9973930314,-64007.0026069686,0.679964986965157
2021-11-21,2,1.6583524026723957,0.0,207.2,0.0,1.1176,200000,135992.9973930314,-64007.0026069686,0.679964986965157
2021-11-22,2,1.3854877200012687,0.0,198.0,0.0,1.0773,200000,135992.9973930314,-64007.0026069686,0.679964986965157
2021-11-23,0,-0.5369423594880296,0.0,187.5,0.0,1.1243,200000,135992.9973930314,-64007.0026069686,0.679964986965157
2021-11-24,0,0.39250124375140666,0.0,204.2,0.0,1.164,200000,135992.9973930314,-64007.0026069686,0.679964986965157
2021-11-25,2,1.2127078602915309,0.0,214.7,0.0,1.1679,200000,135992.9973930314,-64007.0026069686,0.679964986965157
2021-11-26,0,-0.6915982535762808,0.0,183.6,0.0,1.091,200000,135992.9973930314,-64007.0026069686,0.679964986965157
2021-11-27,-2,-2.765292666352606,0.0,182.4,0.0,1.2379,200000,135992.9973930314,-64007.0026069686,0.679964986965157
2021-11-28,-2,-1.9405788819540097,0.0,178.6,0.0,1.1736,200000,135992.9973930314,-64007.0026069686,0.679964986965157
2021-11-29,-2,-1.7243207834246312,0.0,181.9,0.0,1.1999,200000,135992.9973930314,-64007.0026069686,0.679964986965157
2021-11-30,-2,-1.4479542442034532,0.0,180.0,0.0,1.1795,200000,135992.9973930314,-64007.0026069686,0.679964986965157
2021-12-01,-1,-1.1598100331792418,381.5740667593474,178.2,-58947.983265293195,1.1535,200000,135992.9973930314,-64007.0026069686,0.679964986965157
2021-12-02,-1,-0.8311537190702781,381.5740667593474,176.0,-58947.983265293195,1.1155,200000,132913.51108207967,-67086.48891792033,0.6645675554103984
2021-12-03,-1,-0.5610580619186637,381.5740667593474,167.2,-58947.983265293195,1.0429,200000,125276.03570953714,-74723.96429046286,0.6263801785476857
2021-12-04,-1,-0.569374680207678,381.5740667593474,142.6,-58947.983265293195,0.8949,200000,107165.01214399381,-92834.98785600619,0.535825060719969
2021-12-05,-1,-0.3331631167943686,381.5740667593474,134.5,-58947.983265293195,0.8338,200000,100472.54042573369,-99527.45957426631,0.5023627021286685
2021-12-06,-1,-0.4433805939743538,381.5740667593474,137.4,-58947.983265293195,0.8626,200000,103276.80713737625,-96723.19286262375,0.5163840356868812
2021-12-07,-1,-0.8936871842855919,381.5740667593474,138.2,-58947.983265293195,0.9,200000,105786.72096490569,-94213.27903509431,0.5289336048245284
2021-12-08,0,-0.18900207501991748,0.0,147.6,0.0,0.9152,200000,133621.85942374804,-66378.14057625196,0.6681092971187402
2021-12-09,0,-0.488947862156768,0.0,136.0,0.0,0.8638,200000,133621.85942374804,-66378.14057625196,0.6681092971187402
2021-12-10,0,0.2963380903343284,0.0,133.0,0.0,0.7999,200000,133621.85942374804,-66378.14057625196,0.6681092971187402
2021-12-11,0,0.3846609563092798,0.0,140.6,0.0,0.848,200000,133621.85942374804,-66378.14057625196,0.6681092971187402
2021-12-12,0,0.4221729003954481,0.0,138.2,0.0,0.8394,200000,133621.85942374804,-66378.14057625196,0.6681092971187402
2021-12-13,0,0.8231669586006564,0.0,126.4,0.0,0.7513,200000,133621.85942374804,-66378.14057625196,0.6681092971187402
2021-12-14,2,1.2656496683821603,0.0,131.6,0.0,0.7672,200000,133621.85942374804,-66378.14057625196,0.6681092971187402
2021-12-15,2,1.4124142589213264,0.0,134.2,0.0,0.7901,200000,133621.85942374804,-66378.14057625196,0.6681092971187402
2021-12-16,1,1.0381609664600684,-512.7469663229011,130.3,85709.98038726623,0.7795,200000,133621.85942374804,-66378.14057625196,0.6681092971187402
2021-12-17,1,0.8247704591306506,-512.7469663229011,128.3,85709.98038726623,0.7721,200000,131962.11163623648,-68037.88836376352,0.6598105581811824
2021-12-18,1,0.5465112176430632,-512.7469663229011,129.6,85709.98038726623,0.7859,200000,133811.48042180052,-66188.51957819948,0.6690574021090026
2021-12-19,1,0.8846330650332047,-512.7469663229011,129.1,85709.98038726623,0.7714,200000,132312.3122230237,-67687.6877769763,0.6615615611151185
2021-12-20,1,1.0251849918418359,-512.7469663229011,127.2,85709.98038726623,0.7546,200000,129898.16531650414,-70101.83468349586,0.6494908265825207
2021-12-21,2,1.3292499058415592,0.0,133.7,0.0,0.7832,200000,135048.072181813,-64951.92781818699,0.675240360909065
2021-12-22,0,-0.07018024023151859,0.0,135.1,0.0,0.8235,200000,135048.072181813,-64951.92781818699,0.675240360909065
2021-12-23,0,0.20120457442754097,0.0,146.7,0.0,0.8859,200000,135048.072181813,-64951.92781818699,0.675240360909065
2021-12-24,2,2.0211396229626746,0.0,149.4,0.0,0.8497,200000,135048.072181813,-64951.92781818699,0.675240360909065
2021-12-25,2,1.458683875661005,0.0,150.0,0.0,0.8625,200000,135048.072181813,-64951.92781818699,0.675240360909065
2021-12-26,0,0.5926121901245085,0.0,149.1,0.0,0.8787,200000,135048.072181813,-64951.92781818699,0.675240360909065
2021-12-27,1,1.0973146127289226,-447.47538827638505,150.9,77082.23298048688,0.876,200000,135048.072181813,-64951.92781818699,0.675240360909065
2021-12-28,0,0.18304603212779688,0.0,134.8,0.0,0.7992,200000,133763.6339234646,-66236.3660765354,0.668818169617323
2021-12-29,2,1.854964871518721,0.0,133.3,0.0,0.7601,200000,133763.6339234646,-66236.3660765354,0.668818169617323
2021-12-30,0,-0.4986190009967277,0.0,133.1,0.0,0.7964,200000,133763.6339234646,-66236.3660765354,0.668818169617323
2021-12-31,0,-0.7920617136697692,0.0,133.6,0.0,0.8042,200000,133763.6339234646,-66236.3660765354,0.668818169617323
2022-01-01,-2,-2.556215690977236,0.0,138.1,0.0,0.8748,200000,133763.6339234646,-66236.3660765354,0.668818169617323
2022-01-02,-2,-1.7731108608292916,0.0,142.0,0.0,0.8876,200000,133763.6339234646,-66236.3660765354,0.668818169617323
2022-01-03,-2,-2.984744874417017,0.0,139.1,0.0,0.9401,200000,133763.6339234646,-66236.3660765354,0.668818169617323
2022-01-04,-2,-2.01586564096524,0.0,134.7,0.0,0.8888,200000,133763.6339234646,-66236.3660765354,0.668818169617323
2022-01-05,-2,-2.035981261408649,0.0,122.6,0.0,0.8259,200000,133763.6339234646,-66236.3660765354,0.668818169617323
2022-01-06,-1,-1.0618023588870207,538.0677148972832,124.3,-83727.86299666038,0.7988,200000,133763.6339234646,-66236.3660765354,0.668818169617323
2022-01-07,0,1.4902525062645056,0.0,134.5,0.0,0.7526,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-08,2,2.7804271319202396,0.0,141.9,0.0,0.7094,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-09,2,2.7275759204775953,0.0,153.1,0.0,0.7242,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-10,2,2.3476692838890836,0.0,148.0,0.0,0.6884,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-11,2,1.252975181460085,0.0,141.7,0.0,0.7184,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-12,0,0.8380196892604749,0.0,143.6,0.0,0.753,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-13,0,0.833329967031123,0.0,141.4,0.0,0.7375,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-14,0,0.6277150703301947,0.0,141.1,0.0,0.7487,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-15,0,0.4880579366407891,0.0,141.5,0.0,0.7587,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-16,0,0.13138054420657377,0.0,137.4,0.0,0.7651,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-17,0,0.44470817867276896,0.0,135.8,0.0,0.7266,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-18,0,0.16019706555421756,0.0,130.6,0.0,0.72,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-19,0,0.2906612269748231,0.0,126.7,0.0,0.6852,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-20,0,0.2501778645314642,0.0,121.2,0.0,0.6552,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-21,0,0.3898869584679936,0.0,105.7,0.0,0.5589,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-22,0,0.21049666229964417,0.0,97.0,0.0,0.5192,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-23,0,-0.08947137766072029,0.0,99.6,0.0,0.544,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-24,0,-0.4155628202151893,0.0,90.5,0.0,0.5036,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-25,-1,-1.1784390716318986,695.7892391558534,89.4,-119714.31482011799,0.5196,200000,124407.11596106659,-75592.88403893341,0.622035579805333
2022-01-26,-1,-1.1723458654347012,695.7892391558534,93.0,-119714.31482011799,0.5302,200000,128180.92895912092,-71819.07104087908,0.6409046447956046
2022-01-27,-2,-1.325048807039374,0.0,91.7,0.0,0.53,200000,124051.82958513737,-75948.17041486263,0.6202591479256869
2022-01-28,-1,-1.0034797924478653,649.4860187703528,95.5,-113955.38267971465,0.5443,200000,124051.82958513737,-75948.17041486263,0.6202591479256869
2022-01-29,-2,-1.3855729036096085,0.0,96.5,0.0,0.5655,200000,125818.19767917698,-74181.80232082302,0.6290909883958848
2022-01-30,-2,-1.8592558053713781,0.0,92.8,0.0,0.554,200000,125818.19767917698,-74181.80232082302,0.6290909883958848
2022-01-31,-2,-1.8603599584082038,0.0,94.1,0.0,0.5669,200000,125818.19767917698,-74181.80232082302,0.6290909883958848
