date,statusList,zscore,LTCUSDT_position,LTCUSDT_price,BTCUSDT_position,BTCUSDT_price,init,total_asset,pnl,return
2021-10-02,-1,-0.6092943798337161,639.1570866870176,168.9,-2.2358195921677755,47634.9,200000,214456.67463239003,14456.67463239003,1.07228337316195
2021-10-03,-1,-0.5865856121959736,639.1570866870176,170.5,-2.2358195921677755,48200.01,200000,216742.8099808192,16742.809980819206,1.083714049904096
2021-10-04,-2,-1.3216387726069896,0.0,167.5,0.0,49224.94,200000,198964.83603344735,-1035.1639665526454,0.9948241801672367
2021-10-05,-2,-1.421430593306171,0.0,173.8,0.0,51471.99,200000,198964.83603344735,-1035.1639665526454,0.9948241801672367
2021-10-06,-2,-2.2130648174715395,0.0,178.5,0.0,55315.0,200000,198964.83603344735,-1035.1639665526454,0.9948241801672367
2021-10-07,-2,-1.4480301117144676,0.0,178.6,0.0,53785.22,200000,198964.83603344735,-1035.1639665526454,0.9948241801672367
2021-10-08,-2,-1.7021355191144683,0.0,175.9,0.0,53951.43,200000,198964.83603344735,-1035.1639665526454,0.9948241801672367
2021-10-09,-2,-1.4624902419691252,0.0,179.9,0.0,54949.72,200000,198964.83603344735,-1035.1639665526454,0.9948241801672367
2021-10-10,-2,-1.7681292639079869,0.0,174.8,0.0,54659.0,200000,198964.83603344735,-1035.1639665526454,0.9948241801672367
2021-10-11,-2,-2.0028181658240705,0.0,179.1,0.0,57471.35,200000,198964.83603344735,-1035.1639665526454,0.9948241801672367
2021-10-12,-2,-1.9800771955693202,0.0,172.6,0.0,55996.93,200000,198964.83603344735,-1035.1639665526454,0.9948241801672367
2021-10-13,-2,-1.7058392199185521,0.0,177.6,0.0,57367.0,200000,198964.83603344735,-1035.1639665526454,0.9948241801672367
2021-10-14,-1,-1.1693467179442703,548.7171429493859,181.3,-1.734716504493861,57347.94,200000,198964.83603344735,-1035.1639665526454,0.9948241801672367
2021-10-15,-2,-1.530929825823476,0.0,189.6,0.0,61672.42,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-16,-2,-1.4643709986451499,0.0,186.0,0.0,60875.57,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-17,-2,-1.6404132552645938,0.0,183.7,0.0,61528.33,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-18,-2,-1.419685056799188,0.0,185.6,0.0,62009.84,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-19,-2,-1.5323936421510265,0.0,188.8,0.0,64280.59,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-20,0,-0.3923701098662942,0.0,207.3,0.0,66001.41,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-21,0,-0.19243143514643093,0.0,196.8,0.0,62193.15,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-22,0,-0.19999389646341273,0.0,191.0,0.0,60688.22,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-23,0,0.33493110646646096,0.0,196.3,0.0,61286.75,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-24,0,-0.16207526145667378,0.0,190.4,0.0,60852.22,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-25,0,-0.3432665204282042,0.0,195.5,0.0,63078.78,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-26,2,1.3718479197595792,0.0,197.6,0.0,60328.81,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-27,0,-0.57683179724972,0.0,179.3,0.0,58413.44,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-28,0,0.18922778484456715,0.0,189.8,0.0,60575.89,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-29,0,0.6089764118972465,0.0,196.7,0.0,62253.71,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-30,0,-0.3891631007295148,0.0,190.2,0.0,61859.19,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-10-31,0,0.3210406237691378,0.0,191.9,0.0,61299.8,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-11-01,2,1.5650337672988452,0.0,197.6,0.0,60911.11,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-11-02,0,0.7111188746343755,0.0,200.9,0.0,63219.99,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-11-03,2,1.8432777029877108,0.0,207.3,0.0,62896.48,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-11-04,2,1.6416788477330957,0.0,202.6,0.0,61395.01,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-11-05,1,1.1546485065198304,-507.57222367099314,198.9,1.6567260692359687,60937.12,200000,201912.23057632108,1912.2305763210752,1.0095611528816053
2021-11-06,1,0.594374076233057,-507.57222367099314,197.6,1.6567260692359687,61470.61,200000,202136.23347622546,2136.2334762254613,1.0106811673811273
2021-11-07,1,0.2834092183406958,-507.57222367099314,202.0,1.6567260692359687,63273.59,200000,207356.5952286889,7356.595228688908,1.0367829761434446
2021-11-08,2,2.403857731999153,0.0,229.0,0.0,67525.83,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-09,2,3.7789222313506046,0.0,262.0,0.0,66947.66,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-10,2,2.954196491299963,0.0,260.4,0.0,64882.43,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-11,2,2.416490253793593,0.0,262.3,0.0,64774.26,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-12,2,1.7123021538545744,0.0,251.2,0.0,64122.23,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-13,2,1.7054267567359336,0.0,257.7,0.0,64380.0,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-14,2,2.034775332932288,0.0,279.3,0.0,65519.1,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-15,2,1.5083371482383594,0.0,263.0,0.0,63606.74,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-16,0,0.7145237960414491,0.0,230.2,0.0,60058.87,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-17,0,0.57626710146752,0.0,229.6,0.0,60344.87,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-18,0,-0.0026376310626457376,0.0,204.2,0.0,56891.62,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-19,0,0.3399278450710053,0.0,217.9,0.0,58052.24,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-20,0,0.3874395759271794,0.0,226.8,0.0,59707.51,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-21,0,0.2495934933164411,0.0,221.1,0.0,58622.02,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-22,0,0.019653408214485312,0.0,209.1,0.0,56247.18,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-23,0,0.0735862605215044,0.0,216.2,0.0,57541.27,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-24,0,-0.13740334803384,0.0,212.2,0.0,57138.29,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-25,0,-0.00041926372756463973,0.0,222.9,0.0,58960.36,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-26,0,-0.654703798715007,0.0,195.7,0.0,53726.53,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-27,-2,-1.2401909381688307,0.0,195.1,0.0,54721.03,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-28,-2,-1.7399600647502615,0.0,199.5,0.0,57274.88,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-29,-2,-1.2272687590857805,0.0,205.5,0.0,57776.25,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-11-30,0,-0.6982728373254334,0.0,207.8,0.0,56950.56,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-12-01,0,-0.6093209435733435,0.0,208.8,0.0,57184.07,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-12-02,0,-0.7774656546617401,0.0,203.5,0.0,56480.34,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-12-03,-1,-1.1546464540556316,548.6023055563359,188.0,-1.9241644229840857,53601.05,200000,206274.46688918228,6274.46688918228,1.0313723344459114
2021-12-04,-2,-2.1943770372593288,0.0,162.7,0.0,49152.47,200000,211594.30585095903,11594.305850959034,1.057971529254795
2021-12-05,-2,-2.7343507727619203,0.0,156.3,0.0,49396.33,200000,211594.30585095903,11594.305850959034,1.057971529254795
2021-12-06,-2,-2.1208985707640435,0.0,161.3,0.0,50441.92,200000,211594.30585095903,11594.305850959034,1.057971529254795
2021-12-07,-2,-1.827135632023237,0.0,161.8,0.0,50588.95,200000,211594.30585095903,11594.305850959034,1.057971529254795
2021-12-08,-2,-1.3226364983449859,0.0,165.1,0.0,50471.19,200000,211594.30585095903,11594.305850959034,1.057971529254795
2021-12-09,-2,-1.5333355177034853,0.0,151.3,0.0,47545.59,200000,211594.30585095903,11594.305850959034,1.057971529254795
2021-12-10,-2,-1.5114144208851514,0.0,148.3,0.0,47140.54,200000,211594.30585095903,11594.305850959034,1.057971529254795
2021-12-11,-1,-1.1600043028937892,669.6022337055666,158.0,-2.142076824179951,49389.99,200000,211594.30585095906,11594.305850959063,1.0579715292547953
2021-12-12,-1,-1.1373395527961967,669.6022337055666,159.0,-2.142076824179951,50053.9,200000,213686.05430900594,13686.054309005936,1.0684302715450298
2021-12-13,-2,-1.3483892556916077,0.0,144.6,0.0,46702.75,200000,214810.7012576043,14810.70125760429,1.0740535062880214
2021-12-14,-1,-1.1677835727501775,714.131320670227,150.4,-2.221722453023505,48343.28,200000,214810.7012576043,14810.70125760429,1.0740535062880214
2021-12-15,-1,-0.9506011443238616,714.131320670227,153.6,-2.221722453023505,48864.98,200000,218254.99408749136,18254.99408749136,1.0912749704374567
2021-12-16,-1,-0.942375644144726,714.131320670227,148.9,-2.221722453023505,47632.38,200000,212160.08178474454,12160.081784744543,1.0608004089237226
2021-12-17,-1,-0.8639738889820033,714.131320670227,144.1,-2.221722453023505,46131.2,200000,205397.0461334976,5397.0461334976135,1.026985230667488
2021-12-18,-1,-0.546737863573183,714.131320670227,148.6,-2.221722453023505,46834.48,200000,210173.130043276,10173.130043276004,1.05086565021638
2021-12-19,0,0.08881851957078983,0.0,153.2,0.0,46681.23,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2021-12-20,0,0.04387701935512325,0.0,152.6,0.0,46914.16,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2021-12-21,0,-0.4439170724314471,0.0,154.7,0.0,48889.88,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2021-12-22,0,-0.03082825112447381,0.0,155.4,0.0,48588.16,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2021-12-23,0,0.5409789805754748,0.0,163.6,0.0,50838.81,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2021-12-24,0,-0.155507122854545,0.0,161.2,0.0,50820.0,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2021-12-25,0,-0.9203915091397322,0.0,157.8,0.0,50399.66,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2021-12-26,-2,-1.854016542776761,0.0,155.7,0.0,50775.49,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2021-12-27,-2,-1.5026692856900563,0.0,155.9,0.0,50701.44,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2021-12-28,-2,-1.5381062156528658,0.0,145.7,0.0,47543.74,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2021-12-29,0,-0.359342520795571,0.0,145.5,0.0,46464.66,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2021-12-30,0,-0.19397118738955188,0.0,148.0,0.0,47120.87,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2021-12-31,0,0.2582759392943925,0.0,146.3,0.0,46216.93,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2022-01-01,0,0.17696338381713497,0.0,150.8,0.0,47722.65,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2022-01-02,0,0.749445244608896,0.0,151.2,0.0,47286.18,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2022-01-03,0,0.6713071226829063,0.0,148.5,0.0,46446.1,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2022-01-04,0,0.6055697235937004,0.0,146.5,0.0,45832.01,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2022-01-05,0,-0.7831859843747823,0.0,135.4,0.0,43451.13,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2022-01-06,0,-0.14726365851126427,0.0,135.9,0.0,43082.31,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2022-01-07,0,-0.018160260329576905,0.0,131.4,0.0,41566.48,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2022-01-08,0,-0.9595629224846639,0.0,129.4,0.0,41679.74,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2022-01-09,0,-0.44826153544588593,0.0,130.9,0.0,41864.62,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2022-01-10,-2,-2.189509229068286,0.0,126.5,0.0,41822.49,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2022-01-11,-1,-1.0350665857911707,794.5232513551671,131.6,-2.447016083776257,42729.29,200000,209118.51975667998,9118.519756679976,1.0455925987833998
2022-01-12,0,1.8097749321250056,0.0,141.9,0.0,43902.66,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-13,2,1.3426344329216138,0.0,136.7,0.0,42560.11,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-14,2,2.830383193355041,0.0,144.7,0.0,43059.96,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-15,2,2.7530647155285064,0.0,147.7,0.0,43084.29,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-16,2,2.047338915978248,0.0,146.4,0.0,43071.66,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-17,2,2.7776666428841805,0.0,151.2,0.0,42201.62,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-18,0,0.893395193020162,0.0,141.5,0.0,42352.12,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-19,0,0.3232164290882246,0.0,136.2,0.0,41660.01,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-20,0,-0.2836393782290972,0.0,129.7,0.0,40680.91,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-21,0,-0.6184652537568388,0.0,114.5,0.0,36445.31,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-22,0,-0.9315670317814706,0.0,108.4,0.0,35071.42,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-23,0,-0.8261924531315851,0.0,112.3,0.0,36244.55,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-24,-2,-1.448145270659036,0.0,109.5,0.0,36660.35,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-25,-2,-1.7080316019410018,0.0,107.8,0.0,36958.32,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-26,-2,-1.5877475726016121,0.0,106.9,0.0,36809.34,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-27,-2,-1.549137479985456,0.0,106.9,0.0,37160.1,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-28,-2,-1.3060894181566114,0.0,109.4,0.0,37716.56,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-29,-1,-1.1883200298074823,919.7030032939633,110.8,-2.6699379032943558,38166.84,200000,203806.18552994228,3806.185529942275,1.0190309276497114
2022-01-30,-2,-1.2776414112154006,0.0,108.6,0.0,37881.76,200000,205068.38623971786,5068.38623971786,1.0253419311985894
2022-01-31,-2,-1.2610809104393856,0.0,109.5,0.0,38466.9,200000,205068.38623971786,5068.38623971786,1.0253419311985894
