date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,ICXUSDT_position,ICXUSDT_price,init,total_asset,pnl,return
2021-09-19,-1,-0.7909831529950844,11318997.579858344,0.009469,-57324.662223832405,1.796,200000,210134.68143768166,10134.681437681662,1.0506734071884083
2021-09-20,-1,-0.9778704722958582,11318997.579858344,0.008118,-57324.662223832405,1.661,200000,187103.88630707568,-12896.113692924322,0.9355194315353784
2021-09-21,-1,-0.6752905373863415,11318997.579858344,0.007615,-57324.662223832405,1.469,200000,170404.0953774311,-29595.904622568894,0.8520204768871555
2021-09-22,-1,-0.4914226684413377,11318997.579858344,0.00882,-57324.662223832405,1.654,200000,194648.5499725694,-5351.450027430605,0.973242749862847
2021-09-23,-1,-0.5761813742150751,11318997.579858344,0.00881,-57324.662223832405,1.706,200000,197516.24243241007,-2483.757567589928,0.9875812121620504
2021-09-24,-1,-0.5218818099358187,11318997.579858344,0.008189,-57324.662223832405,1.592,200000,183952.13344180118,-16047.866558198817,0.919760667209006
2021-09-25,-1,-0.4473863228771103,11318997.579858344,0.007955,-57324.662223832405,1.547,200000,178723.87820804186,-21276.12179195814,0.8936193910402093
2021-09-26,-1,-0.7720355887821947,11318997.579858344,0.007903,-57324.662223832405,1.64,200000,183466.48392070562,-16533.51607929438,0.9173324196035281
2021-09-27,-1,-0.25731277957730875,11318997.579858344,0.007718,-57324.662223832405,1.503,200000,173518.9906437668,-26481.009356233204,0.867594953218834
2021-09-28,0,0.30688286097050554,0.0,0.007482,0.0,1.406,200000,211106.51718247507,11106.517182475072,1.0555325859123754
2021-09-29,0,0.5972096476285295,0.0,0.007599,0.0,1.431,200000,211106.51718247507,11106.517182475072,1.0555325859123754
2021-09-30,0,0.15969864897344388,0.0,0.00791,0.0,1.53,200000,211106.51718247507,11106.517182475072,1.0555325859123754
2021-10-01,-2,-1.9750884798181774,0.0,0.008628,0.0,1.911,200000,211106.51718247507,11106.517182475072,1.0555325859123754
2021-10-02,-2,-2.1729072230600015,0.0,0.008603,0.0,1.948,200000,211106.51718247507,11106.517182475072,1.0555325859123754
2021-10-03,-2,-2.01509338203197,0.0,0.009413,0.0,2.162,200000,211106.51718247507,11106.517182475072,1.0555325859123754
2021-10-04,-2,-2.149106106384744,0.0,0.009096,0.0,2.171,200000,211106.51718247507,11106.517182475072,1.0555325859123754
2021-10-05,-2,-1.7010936723214636,0.0,0.009834,0.0,2.295,200000,211106.51718247507,11106.517182475072,1.0555325859123754
2021-10-06,-2,-1.3595493989125973,0.0,0.009668,0.0,2.213,200000,211106.51718247507,11106.517182475072,1.0555325859123754
2021-10-07,-1,-1.1366362626618505,11181489.257546348,0.00944,-49300.91480207265,2.141,200000,211106.51718247507,11106.517182475072,1.0555325859123754
2021-10-08,-1,-1.0042285656595462,11181489.257546348,0.009428,-49300.91480207265,2.132,200000,210528.6310781659,10528.631078165898,1.0526431553908295
2021-10-09,-1,-0.7783946028591407,11181489.257546348,0.009693,-49300.91480207265,2.163,200000,215020.0540902799,15020.054090279911,1.0751002704513994
2021-10-10,-1,-0.9410918209567652,11181489.257546348,0.009179,-49300.91480207265,2.096,200000,205969.6073201622,5969.607320162206,1.029848036600811
2021-10-11,-1,-1.0473672772936022,11181489.257546348,0.009222,-49300.91480207265,2.151,200000,209161.96167235068,9161.961672350677,1.0458098083617533
2021-10-12,-1,-0.5259140070099708,11181489.257546348,0.00912,-49300.91480207265,2.037,200000,202401.14548064466,2401.1454806446563,1.0120057274032233
2021-10-13,-1,-0.8544462400226838,11181489.257546348,0.009224,-49300.91480207265,2.141,200000,208691.31550284507,8691.315502845071,1.0434565775142253
2021-10-14,-1,-0.5396769519114812,11181489.257546348,0.009204,-49300.91480207265,2.09,200000,205953.3390627884,5953.339062788407,1.029766695313942
2021-10-15,0,-0.048687911673807545,0.0,0.009163,0.0,2.008,200000,207646.76803813977,7646.768038139766,1.0382338401906988
2021-10-16,0,0.19484410828201046,0.0,0.009292,0.0,2.002,200000,207646.76803813977,7646.768038139766,1.0382338401906988
2021-10-17,0,0.7081808271170397,0.0,0.009326,0.0,1.946,200000,207646.76803813977,7646.768038139766,1.0382338401906988
2021-10-18,0,0.30406171156027534,0.0,0.009215,0.0,2.001,200000,207646.76803813977,7646.768038139766,1.0382338401906988
2021-10-19,0,-0.34997699557673395,0.0,0.009166,0.0,2.084,200000,207646.76803813977,7646.768038139766,1.0382338401906988
2021-10-20,1,1.1518820788725253,-10666055.477611454,0.009734,49182.086224097526,2.111,200000,207646.7680381398,7646.768038139795,1.038233840190699
2021-10-21,2,1.554691717644086,0.0,0.009555,0.0,2.036,200000,209426.20057445462,9426.200574454619,1.0471310028722731
2021-10-22,0,0.909263402506958,0.0,0.009623,0.0,2.089,200000,209426.20057445462,9426.200574454619,1.0471310028722731
2021-10-23,0,0.9915901493911718,0.0,0.009596,0.0,2.07,200000,209426.20057445462,9426.200574454619,1.0471310028722731
2021-10-24,0,0.43891997282609563,0.0,0.009275,0.0,2.034,200000,209426.20057445462,9426.200574454619,1.0471310028722731
2021-10-25,0,0.3299222222486722,0.0,0.00962,0.0,2.112,200000,209426.20057445462,9426.200574454619,1.0471310028722731
2021-10-26,2,3.737820357837922,0.0,0.011476,0.0,2.045,200000,209426.20057445462,9426.200574454619,1.0471310028722731
2021-10-27,2,2.855458438186339,0.0,0.010298,0.0,1.807,200000,209426.20057445462,9426.200574454619,1.0471310028722731
2021-10-28,2,1.3691566957969885,0.0,0.010241,0.0,1.966,200000,209426.20057445462,9426.200574454619,1.0471310028722731
2021-10-29,1,1.1784642753351793,-9675947.171246286,0.010822,50173.98192967288,2.087,200000,209426.20057445462,9426.200574454619,1.0471310028722731
2021-10-30,1,0.5808091671513314,-9675947.171246286,0.010581,50173.98192967288,2.128,200000,209151.43056530086,9151.430565300863,1.0457571528265044
2021-10-31,2,2.4730165792314165,0.0,0.014002,0.0,2.336,200000,227702.39107852933,27702.391078529326,1.1385119553926466
2021-11-01,2,1.4346122796252272,0.0,0.013082,0.0,2.34,200000,227702.39107852933,27702.391078529326,1.1385119553926466
2021-11-02,2,1.52331842142975,0.0,0.013897,0.0,2.426,200000,227702.39107852933,27702.391078529326,1.1385119553926466
2021-11-03,2,2.833986008025792,0.0,0.015722,0.0,2.261,200000,227702.39107852933,27702.391078529326,1.1385119553926466
2021-11-04,2,2.2333864548134885,0.0,0.014876,0.0,2.155,200000,227702.39107852933,27702.391078529326,1.1385119553926466
2021-11-05,2,1.7526789295283118,0.0,0.014149,0.0,2.096,200000,227702.39107852933,27702.391078529326,1.1385119553926466
2021-11-06,2,1.8929034702211571,0.0,0.014733,0.0,2.061,200000,227702.39107852933,27702.391078529326,1.1385119553926466
2021-11-07,2,1.7486729389569633,0.0,0.014808,0.0,2.038,200000,227702.39107852933,27702.391078529326,1.1385119553926466
2021-11-08,2,1.230275411138259,0.0,0.014773,0.0,2.145,200000,227702.39107852933,27702.391078529326,1.1385119553926466
2021-11-09,1,1.1072315182745374,-7642045.612784579,0.014898,52587.15729296289,2.165,200000,227702.39107852933,27702.391078529326,1.1385119553926466
2021-11-10,1,0.8951114198357135,-7642045.612784579,0.013712,52587.15729296289,2.027,200000,211381.89727533795,11381.89727533795,1.0569094863766897
2021-11-11,1,0.7799709213258882,-7642045.612784579,0.013885,52587.15729296289,2.062,200000,214544.52167160338,14544.521671603376,1.0727226083580168
2021-11-12,0,0.03588371505522767,0.0,0.013453,0.0,2.203,200000,214661.32319092302,14661.323190923024,1.0733066159546152
2021-11-13,0,-0.3776293269703799,0.0,0.013462,0.0,2.308,200000,214661.32319092302,14661.323190923024,1.0733066159546152
2021-11-14,0,-0.8688912948246005,0.0,0.01337,0.0,2.409,200000,214661.32319092302,14661.323190923024,1.0733066159546152
2021-11-15,0,-0.9420010374740909,0.0,0.013618,0.0,2.483,200000,214661.32319092302,14661.323190923024,1.0733066159546152
2021-11-16,0,-0.9705733447702763,0.0,0.012609,0.0,2.318,200000,214661.32319092302,14661.323190923024,1.0733066159546152
2021-11-17,0,-0.9509846338898411,0.0,0.012524,0.0,2.284,200000,214661.32319092302,14661.323190923024,1.0733066159546152
2021-11-18,0,-0.8187068145413128,0.0,0.011668,0.0,2.075,200000,214661.32319092302,14661.323190923024,1.0733066159546152
2021-11-19,0,-0.6968370950272083,0.0,0.012686,0.0,2.192,200000,214661.32319092302,14661.323190923024,1.0733066159546152
2021-11-20,0,-0.08075203573446754,0.0,0.013566,0.0,2.187,200000,214661.32319092302,14661.323190923024,1.0733066159546152
2021-11-21,-1,-1.168632098380899,7745032.58734749,0.013858,-42423.18640136819,2.53,200000,214661.32319092302,14661.323190923024,1.0733066159546152
2021-11-22,-1,-0.42537302075803024,7745032.58734749,0.01303,-42423.18640136819,2.177,200000,193273.05140891636,-6726.948591083637,0.9663652570445818
2021-11-23,0,0.6671878435829373,0.0,0.014014,0.0,2.099,200000,195168.70476830716,-4831.295231692842,0.9758435238415358
2021-11-24,0,0.8517162836512278,0.0,0.01333,0.0,1.965,200000,195168.70476830716,-4831.295231692842,0.9758435238415358
2021-11-25,1,1.0715057041629379,-7031079.500263245,0.013879,48816.58448431895,1.999,200000,195168.70476830716,-4831.295231692842,0.9758435238415358
2021-11-26,1,1.1432388971768264,-7031079.500263245,0.011933,48816.58448431895,1.713,200000,167524.68089827965,-32475.31910172035,0.8376234044913983
2021-11-27,2,1.2645531872430038,0.0,0.012146,0.0,1.734,200000,195920.2388826955,-4079.7611173045007,0.9796011944134775
2021-11-28,2,1.299995967791931,0.0,0.012361,0.0,1.754,200000,195920.2388826955,-4079.7611173045007,0.9796011944134775
2021-11-29,1,1.1053714231192435,-7948082.713293935,0.012325,55095.68022572989,1.778,200000,195920.2388826955,-4079.7611173045007,0.9796011944134775
2021-11-30,1,0.989268089273194,-7948082.713293935,0.012015,55095.68022572989,1.749,200000,191858.5585150282,-8141.441484971787,0.9592927925751411
2021-12-01,1,0.7024142112579467,-7948082.713293935,0.011786,55095.68022572989,1.763,200000,190809.7870968441,-9190.212903155887,0.9540489354842205
2021-12-02,1,0.7674953773082043,-7948082.713293935,0.011503,55095.68022572989,1.7,200000,185089.45183476096,-14910.548165239044,0.9254472591738048
2021-12-03,1,0.9227951440815044,-7948082.713293935,0.011013,55095.68022572989,1.59,200000,175134.36648041665,-24865.633519583353,0.8756718324020832
2021-12-04,2,1.694787514078128,0.0,0.010127,0.0,1.337,200000,202747.54805842228,2747.5480584222823,1.0137377402921115
2021-12-05,2,1.5146298329646168,0.0,0.009285,0.0,1.227,200000,202747.54805842228,2747.5480584222823,1.0137377402921115
2021-12-06,2,1.5228141437676452,0.0,0.00964,0.0,1.256,200000,202747.54805842228,2747.5480584222823,1.0137377402921115
2021-12-07,1,1.1299682110726703,-10520316.939519629,0.009636,78584.32095287685,1.29,200000,202747.54805842228,2747.5480584222823,1.0137377402921115
2021-12-08,1,0.8686317320973326,-10520316.939519629,0.009886,78584.32095287685,1.345,200000,209699.76494571043,9699.764945710427,1.048498824728552
2021-12-09,1,1.0079260561948746,-10520316.939519629,0.008923,78584.32095287685,1.193,200000,187623.88294811576,-12376.117051884241,0.9381194147405788
2021-12-10,1,0.767142464220988,-10520316.939519629,0.008434,78584.32095287685,1.141,200000,178393.06327514106,-21606.93672485894,0.8919653163757053
2021-12-11,1,0.5036358907786059,-10520316.939519629,0.008715,78584.32095287685,1.198,200000,185828.57862946,-14171.421370539989,0.9291428931473
2021-12-12,0,-0.23775385639509555,0.0,0.008736,0.0,1.24,200000,197208.4788604985,-2791.5211395015067,0.9860423943024925
2021-12-13,0,-0.218904467377161,0.0,0.007747,0.0,1.095,200000,197208.4788604985,-2791.5211395015067,0.9860423943024925
2021-12-14,0,-0.7362153740250623,0.0,0.007991,0.0,1.153,200000,197208.4788604985,-2791.5211395015067,0.9860423943024925
2021-12-15,0,-0.6882895499763285,0.0,0.008202,0.0,1.181,200000,197208.4788604985,-2791.5211395015067,0.9860423943024925
2021-12-16,-2,-1.8948979700376132,0.0,0.007813,0.0,1.201,200000,197208.4788604985,-2791.5211395015067,0.9860423943024925
2021-12-17,-2,-2.440307783264939,0.0,0.007361,0.0,1.205,200000,197208.4788604985,-2791.5211395015067,0.9860423943024925
2021-12-18,-2,-2.0566361136365066,0.0,0.007463,0.0,1.224,200000,197208.4788604985,-2791.5211395015067,0.9860423943024925
2021-12-19,-2,-1.7131170283528032,0.0,0.00739,0.0,1.203,200000,197208.4788604985,-2791.5211395015067,0.9860423943024925
2021-12-20,-2,-1.399897802700688,0.0,0.00764,0.0,1.227,200000,197208.4788604985,-2791.5211395015067,0.9860423943024925
2021-12-21,-1,-1.1936477478494496,12220131.296350136,0.008069,-76914.38333092765,1.282,200000,197208.4788604985,-2791.5211395015067,0.9860423943024925
2021-12-22,-2,-2.1976553323797092,0.0,0.008155,0.0,1.486,200000,211848.0817685216,11848.081768521602,1.059240408842608
2021-12-23,-2,-1.595331922607182,0.0,0.008646,0.0,1.509,200000,211848.0817685216,11848.081768521602,1.059240408842608
2021-12-24,-2,-1.314193360305117,0.0,0.008608,0.0,1.479,200000,211848.0817685216,11848.081768521602,1.059240408842608
2021-12-25,-2,-1.4765593813509588,0.0,0.008624,0.0,1.544,200000,211848.0817685216,11848.081768521602,1.059240408842608
2021-12-26,-2,-1.2911572290710114,0.0,0.008685,0.0,1.543,200000,211848.0817685216,11848.081768521602,1.059240408842608
2021-12-27,-2,-1.335727720174315,0.0,0.008558,0.0,1.556,200000,211848.0817685216,11848.081768521602,1.059240408842608
2021-12-28,-2,-2.4443555203397866,0.0,0.007677,0.0,1.786,200000,211848.0817685216,11848.081768521602,1.059240408842608
2021-12-29,-2,-1.2640100348466958,0.0,0.007411,0.0,1.437,200000,211848.0817685216,11848.081768521602,1.059240408842608
2021-12-30,0,-0.3637322478246652,0.0,0.007365,0.0,1.267,200000,211848.0817685216,11848.081768521602,1.059240408842608
2021-12-31,0,-0.07240763277172849,0.0,0.007299,0.0,1.223,200000,211848.0817685216,11848.081768521602,1.059240408842608
2022-01-01,0,-0.0373562808712628,0.0,0.007441,0.0,1.253,200000,211848.0817685216,11848.081768521602,1.059240408842608
2022-01-02,0,0.03318566724506602,0.0,0.007471,0.0,1.261,200000,211848.0817685216,11848.081768521602,1.059240408842608
2022-01-03,0,0.20363616702047221,0.0,0.007291,0.0,1.222,200000,211848.0817685216,11848.081768521602,1.059240408842608
2022-01-04,0,0.35779773073568305,0.0,0.00721,0.0,1.206,200000,211848.0817685216,11848.081768521602,1.059240408842608
2022-01-05,0,0.7483395593138079,0.0,0.006729,0.0,1.098,200000,211848.0817685216,11848.081768521602,1.059240408842608
2022-01-06,0,0.37521622694856127,0.0,0.006652,0.0,1.118,200000,211848.0817685216,11848.081768521602,1.059240408842608
2022-01-07,0,0.4631185447205251,0.0,0.006275,0.0,1.049,200000,211848.0817685216,11848.081768521602,1.059240408842608
2022-01-08,0,0.5776653395449248,0.0,0.00594,0.0,0.986,200000,211848.0817685216,11848.081768521602,1.059240408842608
2022-01-09,0,0.48740245857543224,0.0,0.006056,0.0,1.015,200000,211848.0817685216,11848.081768521602,1.059240408842608
2022-01-10,0,0.8071903740459377,0.0,0.00578,0.0,0.95,200000,211848.0817685216,11848.081768521602,1.059240408842608
2022-01-11,1,1.0300399081703535,-17387400.013831384,0.006092,108196.1602495003,0.979,200000,211848.0817685216,11848.081768521602,1.059240408842608
2022-01-12,1,1.0740201817070931,-17387400.013831384,0.006542,108196.1602495003,1.041,200000,226380.57371021472,26380.573710214725,1.1319028685510737
2022-01-13,1,0.6319186256773274,-17387400.013831384,0.006107,108196.1602495003,1.0,200000,214381.01213396856,14381.012133968557,1.0719050606698428
2022-01-14,1,0.5524884378190689,-17387400.013831384,0.006329,108196.1602495003,1.038,200000,222352.46902652015,22352.46902652015,1.1117623451326009
2022-01-15,1,0.22297662062579324,-17387400.013831384,0.006283,108196.1602495003,1.053,200000,223175.5910296264,23175.591029626405,1.115877955148132
2022-01-16,1,0.25407854806904046,-17387400.013831384,0.006376,108196.1602495003,1.062,200000,225766.38467315823,25766.38467315823,1.128831923365791
2022-01-17,1,0.3109132385832536,-17387400.013831384,0.005983,108196.1602495003,0.989,200000,211034.81676950897,11034.816769508965,1.0551740838475447
2022-01-18,2,1.2245946113126427,0.0,0.005928,0.0,0.961,200000,210944.07905074424,10944.079050744243,1.0547203952537212
2022-01-19,2,1.4029129234232305,0.0,0.005709,0.0,0.921,200000,210944.07905074424,10944.079050744243,1.0547203952537212
2022-01-20,1,1.0814472442881824,-19381117.149094474,0.005442,119718.5465668242,0.881,200000,210944.07905074424,10944.079050744243,1.0547203952537212
2022-01-21,1,0.4263981772776129,-19381117.149094474,0.00461,119718.5465668242,0.754,200000,179614.73416871097,-20385.265831289027,0.8980736708435548
2022-01-22,2,2.3003992667734194,0.0,0.004344,0.0,0.683,200000,213367.88464126975,13367.884641269746,1.0668394232063487
2022-01-23,2,2.347840598294182,0.0,0.004529,0.0,0.704,200000,213367.88464126975,13367.884641269746,1.0668394232063487
2022-01-24,2,3.2005571658415253,0.0,0.00452,0.0,0.665,200000,213367.88464126975,13367.884641269746,1.0668394232063487
2022-01-25,0,0.9025856988985816,0.0,0.004332,0.0,0.682,200000,213367.88464126975,13367.884641269746,1.0668394232063487
2022-01-26,2,1.513526585941789,0.0,0.004477,0.0,0.687,200000,213367.88464126975,13367.884641269746,1.0668394232063487
2022-01-27,0,0.6172079327411645,0.0,0.004376,0.0,0.69,200000,213367.88464126975,13367.884641269746,1.0668394232063487
2022-01-28,0,0.47292408892803506,0.0,0.004472,0.0,0.707,200000,213367.88464126975,13367.884641269746,1.0668394232063487
2022-01-29,0,-0.2265718455189982,0.0,0.004597,0.0,0.742,200000,213367.88464126975,13367.884641269746,1.0668394232063487
2022-01-30,0,-0.7194749911409651,0.0,0.004447,0.0,0.729,200000,213367.88464126975,13367.884641269746,1.0668394232063487
2022-01-31,-1,-1.07489026493318,23560941.32522855,0.004528,-141678.54225847925,0.753,200000,213367.88464126975,13367.884641269746,1.0668394232063487
