date,statusList,zscore,ZRXUSDT_position,ZRXUSDT_price,IOTAUSDT_position,IOTAUSDT_price,init,total_asset,pnl,return
2021-09-21,0,0.05290177905613298,0.0,0.8448,0.0,1.2204,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-22,0,0.6478581768700539,0.0,0.9727,0.0,1.3653,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-23,0,0.8287003401515461,0.0,0.9946,0.0,1.3906,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-24,1,1.0924091677362906,-121968.80125925661,0.9181,88591.42123111036,1.264,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-25,2,1.3811355033958066,0.0,0.9067,0.0,1.2318,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-09-26,2,1.8991651687686775,0.0,0.8948,0.0,1.1772,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-09-27,2,1.3532909205623211,0.0,0.8509,0.0,1.1389,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-09-28,2,1.8569671429584889,0.0,0.8152,0.0,1.0511,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-09-29,2,1.9649398754997378,0.0,0.833,0.0,1.0492,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-09-30,2,1.7441331456129312,0.0,0.9158,0.0,1.1522,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-01,0,0.45026361910370927,0.0,0.98,0.0,1.3241,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-02,0,0.9529945128461083,0.0,0.9734,0.0,1.2704,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-03,2,1.7729308022847161,0.0,1.0041,0.0,1.231,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-04,2,1.4707118007750644,0.0,0.9719,0.0,1.1998,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-05,2,1.6965712689920858,0.0,1.0263,0.0,1.2308,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-06,0,0.9883888096769642,0.0,1.0372,0.0,1.297,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-07,0,0.863191975538805,0.0,1.0271,0.0,1.292,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-08,0,0.9767419109735983,0.0,1.0832,0.0,1.3472,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-09,0,0.8477068403603244,0.0,1.1174,0.0,1.3932,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-10,0,-0.680444651491008,0.0,1.0449,0.0,1.4104,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-11,-2,-1.7024796616526368,0.0,1.0179,0.0,1.4499,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-12,0,-0.7451668079354069,0.0,0.9994,0.0,1.3465,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-13,0,-0.625188326016432,0.0,1.0284,0.0,1.3719,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-14,0,-0.37467597571598626,0.0,1.0352,0.0,1.3607,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-15,0,0.4857751555028852,0.0,1.0251,0.0,1.2938,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-16,0,-0.10936858854511727,0.0,1.0054,0.0,1.3,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-17,0,0.35367002169013834,0.0,0.9908,0.0,1.2534,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-18,0,-0.003984632817832107,0.0,0.9697,0.0,1.2445,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-19,0,-0.09637467063011484,0.0,0.9665,0.0,1.2466,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-20,0,-0.22575567167575578,0.0,1.0039,0.0,1.3038,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-21,0,0.13996910218493408,0.0,1.0055,0.0,1.2832,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-22,-1,-1.0899901353106207,112339.93436735432,1.0033,-83576.04638200103,1.3486,200000,225421.31230153318,25421.31230153318,1.1271065615076659
2021-10-23,-1,-0.39537929128724664,112339.93436735432,1.0144,-83576.04638200103,1.3284,200000,224980.0494360944,24980.049436094414,1.124900247180472
2021-10-24,-1,-0.3535315911931198,112339.93436735432,0.9958,-83576.04638200103,1.3053,200000,220959.91998543736,20959.91998543736,1.104799599927187
2021-10-25,-1,-0.7330721674913202,112339.93436735432,1.0111,-83576.04638200103,1.3481,200000,226255.77576640755,26255.775766407547,1.1312788788320378
2021-10-26,0,0.34285318668986114,0.0,1.0671,0.0,1.3743,200000,220401.92888091345,20401.928880913445,1.1020096444045673
2021-10-27,0,0.3711748453458697,0.0,0.9313,0.0,1.2002,200000,220401.92888091345,20401.928880913445,1.1020096444045673
2021-10-28,0,0.6558510530368207,0.0,0.9772,0.0,1.2515,200000,220401.92888091345,20401.928880913445,1.1020096444045673
2021-10-29,2,1.7895226879794894,0.0,1.0523,0.0,1.3022,200000,220401.92888091345,20401.928880913445,1.1020096444045673
2021-10-30,2,1.9529582136919834,0.0,1.152,0.0,1.4049,200000,220401.92888091345,20401.928880913445,1.1020096444045673
2021-10-31,2,1.314056328809402,0.0,1.1875,0.0,1.4795,200000,220401.92888091345,20401.928880913445,1.1020096444045673
2021-11-01,2,3.2294159556631987,0.0,1.241,0.0,1.4121,200000,220401.92888091345,20401.928880913445,1.1020096444045673
2021-11-02,2,3.233875334724628,0.0,1.3122,0.0,1.4019,200000,220401.92888091345,20401.928880913445,1.1020096444045673
2021-11-03,2,2.050873739110597,0.0,1.2375,0.0,1.3723,200000,220401.92888091345,20401.928880913445,1.1020096444045673
2021-11-04,2,1.4963156454605648,0.0,1.1942,0.0,1.3517,200000,220401.92888091345,20401.928880913445,1.1020096444045673
2021-11-05,1,1.033605611426589,-92497.03243281579,1.1914,79948.46520636733,1.3784,200000,220401.92888091347,20401.928880913474,1.1020096444045673
2021-11-06,2,1.7732598810164921,0.0,1.2398,0.0,1.3459,200000,227477.1103698687,27477.110369868693,1.1373855518493434
2021-11-07,2,1.3369252587583718,0.0,1.2174,0.0,1.3458,200000,227477.1103698687,27477.110369868693,1.1373855518493434
2021-11-08,2,1.2771201989497831,0.0,1.2622,0.0,1.3866,200000,227477.1103698687,27477.110369868693,1.1373855518493434
2021-11-09,2,1.3913649092949743,0.0,1.3099,0.0,1.4101,200000,227477.1103698687,27477.110369868693,1.1373855518493434
2021-11-10,2,1.2681838333558528,0.0,1.2058,0.0,1.2957,200000,227477.1103698687,27477.110369868693,1.1373855518493434
2021-11-11,2,1.8268368818481375,0.0,1.313,0.0,1.3297,200000,227477.1103698687,27477.110369868693,1.1373855518493434
2021-11-12,2,2.0391763999839627,0.0,1.3216,0.0,1.2837,200000,227477.1103698687,27477.110369868693,1.1373855518493434
2021-11-13,2,1.3319377175915055,0.0,1.2961,0.0,1.3164,200000,227477.1103698687,27477.110369868693,1.1373855518493434
2021-11-14,1,1.1468967150119815,-89185.72507248046,1.2753,87189.38687998033,1.3045,200000,227477.1103698687,27477.110369868693,1.1373855518493434
2021-11-15,1,0.3779147924631799,-89185.72507248046,1.2261,87189.38687998033,1.326,200000,224963.74451422223,24963.744514222228,1.124818722571111
2021-11-16,0,-1.041596968247063,0.0,1.1176,0.0,1.3471,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-11-17,-2,-1.5560592532503101,0.0,1.1527,0.0,1.4446,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-11-18,0,-0.8378917265217768,0.0,1.0583,0.0,1.2455,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-11-19,0,-0.4483259668604003,0.0,1.142,0.0,1.2996,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-11-20,0,-0.5012125416812803,0.0,1.1541,0.0,1.3088,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-11-21,-2,-1.3468220308036682,0.0,1.1176,0.0,1.3496,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-11-22,-2,-2.107393203446269,0.0,1.0773,0.0,1.4244,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-11-23,-2,-1.6418772566019821,0.0,1.1243,0.0,1.4565,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-11-24,-2,-1.4119982322497657,0.0,1.164,0.0,1.4976,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-11-25,-2,-1.676103259059928,0.0,1.1679,0.0,1.5796,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-11-26,0,-0.8911872475384349,0.0,1.091,0.0,1.367,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-11-27,0,0.3429000532828245,0.0,1.2379,0.0,1.3699,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-11-28,0,-0.0033781119950313143,0.0,1.1736,0.0,1.3457,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-11-29,0,-0.19504729696817,0.0,1.1999,0.0,1.4081,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-11-30,0,-0.5971537107272155,0.0,1.1795,0.0,1.4514,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-12-01,0,-0.30120714504934876,0.0,1.1535,0.0,1.3878,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-12-02,-2,-1.4388616297583523,0.0,1.1155,0.0,1.5119,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-12-03,-2,-1.3394299648964578,0.0,1.0429,0.0,1.4099,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-12-04,-1,-1.1285529894006545,117162.95320418556,0.8949,-88041.9236060338,1.1909,200000,209698.25364485133,9698.253644851327,1.0484912682242566
2021-12-05,-2,-1.4699715585014976,0.0,0.8338,0.0,1.1495,200000,213211.97444833725,13211.974448337249,1.0660598722416863
2021-12-06,-1,-1.111903774134727,123586.81570156344,0.8626,-91295.6985734081,1.1677,200000,213211.97444833725,13211.974448337249,1.0660598722416863
2021-12-07,-1,-0.5754247346629036,123586.81570156344,0.9,-91295.6985734081,1.1726,200000,218281.47027858545,18281.470278585446,1.0914073513929272
2021-12-08,-1,-0.5655030831168273,123586.81570156344,0.9152,-91295.6985734081,1.1976,200000,222442.3823415844,22442.382341584394,1.1122119117079219
2021-12-09,-1,-0.5813615317303545,123586.81570156344,0.8638,-91295.6985734081,1.1381,200000,210657.92594940623,10657.925949406228,1.053289629747031
2021-12-10,-1,-1.1766164284638292,123586.81570156344,0.7999,-91295.6985734081,1.1084,200000,200049.24617844613,49.246178446133854,1.0002462308922306
2021-12-11,-1,-0.6986459141975453,123586.81570156344,0.848,-91295.6985734081,1.1423,200000,209088.6961953299,9088.696195329889,1.0454434809766495
2021-12-12,-1,-0.7690439444064194,123586.81570156344,0.8394,-91295.6985734081,1.1384,200000,207669.79635586013,7669.796355860133,1.0383489817793006
2021-12-13,-1,-0.8459538964786529,123586.81570156344,0.7513,-91295.6985734081,1.0286,200000,186757.53018919216,-13242.469810807845,0.9337876509459608
2021-12-14,-1,-0.9172576333996841,123586.81570156344,0.7672,-91295.6985734081,1.0615,200000,191726.18904191215,-8273.810958087852,0.9586309452095607
2021-12-15,-1,-1.0409641568081456,123586.81570156344,0.7901,-91295.6985734081,1.1072,200000,198728.54054628272,-1271.4594537172816,0.9936427027314136
2021-12-16,-2,-1.38993931305809,0.0,0.7795,0.0,1.1384,200000,220807.07486493635,20807.074864936352,1.1040353743246818
2021-12-17,-2,-1.2153073244809414,0.0,0.7721,0.0,1.1126,200000,220807.07486493635,20807.074864936352,1.1040353743246818
2021-12-18,-1,-1.1492519911879207,140480.38864037176,0.7859,-97788.7842625936,1.129,200000,220807.07486493635,20807.074864936352,1.1040353743246818
2021-12-19,-1,-0.41404498663276706,140480.38864037176,0.7714,-97788.7842625936,1.0641,200000,212423.61713100862,12423.617131008621,1.0621180856550432
2021-12-20,-1,-1.084805608434255,140480.38864037176,0.7546,-97788.7842625936,1.0799,200000,211608.60939319938,11608.609393199382,1.058043046965997
2021-12-21,-2,-3.353394059690823,0.0,0.7832,0.0,1.3147,200000,239345.749151829,39345.74915182899,1.196728745759145
2021-12-22,-2,-1.7031880697634851,0.0,0.8235,0.0,1.2709,200000,239345.749151829,39345.74915182899,1.196728745759145
2021-12-23,0,-0.7509378317693679,0.0,0.8859,0.0,1.2952,200000,239345.749151829,39345.74915182899,1.196728745759145
2021-12-24,-1,-1.1702014560641696,140841.32585137637,0.8497,-93137.88977812631,1.2849,200000,239345.749151829,39345.74915182899,1.196728745759145
2021-12-25,-1,-1.172871215108919,140841.32585137637,0.8625,-93137.88977812631,1.315,200000,243951.96860504823,43951.96860504823,1.2197598430252412
2021-12-26,-2,-1.5184033829197547,0.0,0.8787,0.0,1.3907,200000,245115.3394406648,45115.3394406648,1.225576697203324
2021-12-27,-2,-1.3162732531491979,0.0,0.876,0.0,1.3793,200000,245115.3394406648,45115.3394406648,1.225576697203324
2021-12-28,-2,-2.423658861963594,0.0,0.7992,0.0,1.4291,200000,245115.3394406648,45115.3394406648,1.225576697203324
2021-12-29,-2,-2.5921392790266258,0.0,0.7601,0.0,1.482,200000,245115.3394406648,45115.3394406648,1.225576697203324
2021-12-30,-2,-1.621357035056682,0.0,0.7964,0.0,1.4266,200000,245115.3394406648,45115.3394406648,1.225576697203324
2021-12-31,-1,-1.0471066429510816,152397.00288526784,0.8042,-89733.2477085462,1.3658,200000,245115.3394406648,45115.3394406648,1.225576697203324
2022-01-01,-1,-0.49405544883309793,152397.00288526784,0.8748,-89733.2477085462,1.411,200000,259930.51064079098,59930.51064079098,1.299652553203955
2022-01-02,0,0.002787405956580113,0.0,0.8876,0.0,1.3723,200000,232988.69551013905,32988.69551013905,1.1649434775506953
2022-01-03,0,0.6053914460992547,0.0,0.9401,0.0,1.3842,200000,232988.69551013905,32988.69551013905,1.1649434775506953
2022-01-04,0,0.9147781403303817,0.0,0.8888,0.0,1.2788,200000,232988.69551013905,32988.69551013905,1.1649434775506953
2022-01-05,1,1.060594077927469,-141051.395756229,0.8259,99482.79056795005,1.171,200000,232988.69551013905,32988.69551013905,1.1649434775506953
2022-01-06,1,0.5485382505336989,-141051.395756229,0.7988,99482.79056795005,1.1841,200000,230469.42724158536,30469.427241585363,1.1523471362079267
2022-01-07,1,0.5885463667470795,-141051.395756229,0.7526,99482.79056795005,1.1144,200000,217018.9022550615,17018.90225506149,1.0850945112753074
2022-01-08,1,0.3862770107488475,-141051.395756229,0.7094,99482.79056795005,1.0756,200000,207065.54968435594,7065.549684355938,1.0353277484217798
2022-01-09,1,0.7387402298341194,-141051.395756229,0.7242,99482.79056795005,1.0712,200000,208715.38606304914,8715.38606304914,1.0435769303152458
2022-01-10,0,-0.395032213995353,0.0,0.6884,0.0,1.1115,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-11,0,-0.1736293853791764,0.0,0.7184,0.0,1.141,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-12,0,-0.04472723802892222,0.0,0.753,0.0,1.1883,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-13,0,0.5887231578391999,0.0,0.7375,0.0,1.1086,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-14,0,0.6112337066251913,0.0,0.7487,0.0,1.1223,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-15,0,0.6973603980110786,0.0,0.7587,0.0,1.1257,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-16,0,0.6285264310429299,0.0,0.7651,0.0,1.1373,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-17,0,-0.387796046278769,0.0,0.7266,0.0,1.1616,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-18,0,0.07368544788489365,0.0,0.72,0.0,1.1015,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-19,0,-0.09223098672349563,0.0,0.6852,0.0,1.0492,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-20,0,-0.5913911066861174,0.0,0.6552,0.0,1.0173,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-21,0,-0.3492667511267329,0.0,0.5589,0.0,0.857,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-22,0,0.20392451123637573,0.0,0.5192,0.0,0.78,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-23,0,0.29553156553903526,0.0,0.544,0.0,0.8156,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-24,0,-0.968931988027292,0.0,0.5036,0.0,0.7906,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-25,0,-0.7172889742595007,0.0,0.5196,0.0,0.8103,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-26,0,0.3987150347426783,0.0,0.5302,0.0,0.8025,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-27,0,0.41152956850687733,0.0,0.53,0.0,0.8032,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-28,0,0.743517991041208,0.0,0.5443,0.0,0.8173,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-29,2,1.5757506648629747,0.0,0.5655,0.0,0.8302,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-30,2,1.438182363600368,0.0,0.554,0.0,0.8142,200000,219513.35463245062,19513.354632450617,1.0975667731622532
2022-01-31,2,1.2931123961490671,0.0,0.5669,0.0,0.8338,200000,219513.35463245062,19513.354632450617,1.0975667731622532
