date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,TRXUSDT_position,TRXUSDT_price,init,total_asset,pnl,return
2021-09-19,-1,-0.8860488083889451,12160831.235160235,0.009469,-1096262.320734312,0.10369,200000,228822.3510026731,28822.351002673095,1.1441117550133655
2021-09-20,-1,-0.9476888314626862,12160831.235160235,0.008118,-1096262.320734312,0.0914,200000,198920.00408214692,-1079.9959178530844,0.9946000204107346
2021-09-21,-1,-1.0046509249735989,12160831.235160235,0.007615,-1096262.320734312,0.08826,200000,189360.8422837556,-10639.157716244401,0.946804211418778
2021-09-22,-1,-0.7408708264730478,12160831.235160235,0.00882,-1096262.320734312,0.09876,200000,215525.39828983392,15525.398289833916,1.0776269914491696
2021-09-23,-1,-0.6994520944731857,12160831.235160235,0.00881,-1096262.320734312,0.09923,200000,215919.03326822745,15919.033268227446,1.0795951663411372
2021-09-24,-1,-0.6248757162234655,12160831.235160235,0.008189,-1096262.320734312,0.09226,200000,200726.20869567478,726.2086956747808,1.003631043478374
2021-09-25,-1,-0.6324580144088917,12160831.235160235,0.007955,-1096262.320734312,0.09055,200000,196005.96561819164,-3994.034381808364,0.9800298280909582
2021-09-26,-1,-0.3504778291391759,12160831.235160235,0.007903,-1096262.320734312,0.08769,200000,192238.29215666317,-7761.70784333683,0.9611914607833159
2021-09-27,-1,-0.30010572305348354,12160831.235160235,0.007718,-1096262.320734312,0.08599,200000,188124.8924329102,-11875.107567089814,0.940624462164551
2021-09-28,0,-0.1624640792670783,0.0,0.007482,0.0,0.08305,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-09-29,0,-0.2883133205533714,0.0,0.007599,0.0,0.08581,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-09-30,0,-0.1999377302341372,0.0,0.00791,0.0,0.08943,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-01,0,0.9275950286220279,0.0,0.008628,0.0,0.09481,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-02,2,1.2555220717634559,0.0,0.008603,0.0,0.09338,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-03,2,2.882907089905359,0.0,0.009413,0.0,0.09494,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-04,2,2.039948629889999,0.0,0.009096,0.0,0.09351,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-05,2,2.673562172602544,0.0,0.009834,0.0,0.09618,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-06,2,2.0976162403760275,0.0,0.009668,0.0,0.09549,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-07,2,1.4048996182983513,0.0,0.00944,0.0,0.09547,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-08,0,0.8453840338120532,0.0,0.009428,0.0,0.09771,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-09,0,0.3222352052647618,0.0,0.009693,0.0,0.10306,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-10,0,0.29621000373283707,0.0,0.009179,0.0,0.09747,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-11,0,0.39532028063070623,0.0,0.009222,0.0,0.09707,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-12,0,0.44316162474898907,0.0,0.00912,0.0,0.09549,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-13,0,0.0996595020986107,0.0,0.009224,0.0,0.09793,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-14,0,0.13163895044732205,0.0,0.009204,0.0,0.09729,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-15,0,-0.3380725977761356,0.0,0.009163,0.0,0.09861,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-16,0,-0.09102477463424676,0.0,0.009292,0.0,0.09871,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-17,0,-0.06380828586202898,0.0,0.009326,0.0,0.0987,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-18,0,-0.27262487488574216,0.0,0.009215,0.0,0.0981,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-19,-1,-1.138573555148684,12615043.087409018,0.009166,-1149970.014313188,0.10055,200000,231258.9698783821,31258.969878382108,1.1562948493919105
2021-10-20,-1,-0.3462725755707586,12615043.087409018,0.009734,-1149970.014313188,0.10324,200000,241517.7336905329,41517.733690532914,1.2075886684526647
2021-10-21,0,0.12574582019628083,0.0,0.009555,0.0,0.09958,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-10-22,0,0.21650608020901674,0.0,0.009623,0.0,0.09982,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-10-23,0,-0.10658515468597379,0.0,0.009596,0.0,0.10066,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-10-24,0,-0.7005212118460901,0.0,0.009275,0.0,0.09913,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-10-25,0,0.18953583083153927,0.0,0.00962,0.0,0.10074,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-10-26,2,3.9828249796448256,0.0,0.011476,0.0,0.10112,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-10-27,2,2.87343573389294,0.0,0.010298,0.0,0.09064,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-10-28,2,1.6240330337067197,0.0,0.010241,0.0,0.09527,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-10-29,2,1.5785378316062908,0.0,0.010822,0.0,0.0996,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-10-30,0,0.9097737543973347,0.0,0.010581,0.0,0.10111,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-10-31,2,3.3302175708085584,0.0,0.014002,0.0,0.10152,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-01,2,2.1569894789994772,0.0,0.013082,0.0,0.10048,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-02,2,1.7899261969575722,0.0,0.013897,0.0,0.10748,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-03,2,2.4440628801484183,0.0,0.015722,0.0,0.10587,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-04,2,1.8612848380962865,0.0,0.014876,0.0,0.10329,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-05,2,1.3167130045132405,0.0,0.014149,0.0,0.10346,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-06,2,1.4823612732574418,0.0,0.014733,0.0,0.10252,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-07,2,1.2431886356220363,0.0,0.014808,0.0,0.1045,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-08,0,0.8019941684951585,0.0,0.014773,0.0,0.10993,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-09,0,0.5250124608095967,0.0,0.014898,0.0,0.11436,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-10,0,0.3700210396175113,0.0,0.013712,0.0,0.10662,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-11,0,0.23779065357527424,0.0,0.013885,0.0,0.10893,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-12,0,-0.006669669530672719,0.0,0.013453,0.0,0.10796,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-13,0,-0.43357172488687923,0.0,0.013462,0.0,0.11255,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-14,0,-0.9561121328418518,0.0,0.01337,0.0,0.117,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-15,-2,-1.245493926815861,0.0,0.013618,0.0,0.1238,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-16,0,-0.8624599974660053,0.0,0.012609,0.0,0.10934,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-17,-1,-1.1106837070520734,8992184.89314501,0.012524,-1012843.9931805748,0.11119,200000,225236.24720349623,25236.247203496227,1.1261812360174812
2021-11-18,-1,-0.8954737605352142,8992184.89314501,0.011668,-1012843.9931805748,0.10038,200000,206590.09336868208,6590.093368682079,1.0329504668434104
2021-11-19,-1,-0.5447476733865394,8992184.89314501,0.012686,-1012843.9931805748,0.10387,200000,219278.96312610392,19278.963126103918,1.0963948156305197
2021-11-20,0,0.09164087475365684,0.0,0.013566,0.0,0.10519,200000,209789.3265857557,9789.326585755713,1.0489466329287787
2021-11-21,0,0.20186105090422235,0.0,0.013858,0.0,0.10643,200000,209789.3265857557,9789.326585755713,1.0489466329287787
2021-11-22,0,0.009007310235530737,0.0,0.01303,0.0,0.10182,200000,209789.3265857557,9789.326585755713,1.0489466329287787
2021-11-23,0,0.8705388669474728,0.0,0.014014,0.0,0.10283,200000,209789.3265857557,9789.326585755713,1.0489466329287787
2021-11-24,0,0.9515699534075094,0.0,0.01333,0.0,0.09785,200000,209789.3265857557,9789.326585755713,1.0489466329287787
2021-11-25,1,1.1642347326322147,-7557796.908486048,0.013879,1046957.4138424778,0.10019,200000,209789.3265857557,9789.326585755713,1.0489466329287787
2021-11-26,1,0.33464293731837097,-7557796.908486048,0.011933,1046957.4138424778,0.09229,200000,186810.8902324863,-13189.109767513699,0.9340544511624315
2021-11-27,1,0.5266076941649934,-7557796.908486048,0.012146,1046957.4138424778,0.09335,200000,189530.47583266685,-10469.524167333147,0.9476523791633342
2021-11-28,1,0.5364605933277283,-7557796.908486048,0.012361,1046957.4138424778,0.09518,200000,193071.33423532307,-6928.665764676931,0.9653566711766154
2021-11-29,1,0.2865524828451402,-7557796.908486048,0.012325,1046957.4138424778,0.09655,200000,194233.58520358178,-5766.414796418219,0.9711679260179089
2021-11-30,0,-0.07490089098663628,0.0,0.012015,0.0,0.09652,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-01,0,-0.384320654164908,0.0,0.011786,0.0,0.09688,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-02,0,-0.7791823720577381,0.0,0.011503,0.0,0.0975,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-03,0,-0.8371601973517544,0.0,0.011013,0.0,0.09388,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-04,0,-0.9657633218797889,0.0,0.010127,0.0,0.08696,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-05,-2,-1.7329957343004714,0.0,0.009285,0.0,0.08432,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-06,-2,-1.5976413787979191,0.0,0.00964,0.0,0.08729,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-07,-2,-1.8536317343298687,0.0,0.009636,0.0,0.08999,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-08,-2,-1.6929845484438568,0.0,0.009886,0.0,0.09237,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-09,-2,-1.977680384267614,0.0,0.008923,0.0,0.08861,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-10,-2,-1.9982245432570191,0.0,0.008434,0.0,0.08771,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-11,-2,-1.7876735946104072,0.0,0.008715,0.0,0.0916,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-12,-2,-1.5176449582550113,0.0,0.008736,0.0,0.09101,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-13,-2,-1.6492577137556574,0.0,0.007747,0.0,0.08497,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-14,-2,-1.45413675505356,0.0,0.007991,0.0,0.08707,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-15,-2,-1.2285141894028184,0.0,0.008202,0.0,0.08754,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-16,-2,-1.2549510666618633,0.0,0.007813,0.0,0.08533,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-17,-1,-1.08449232479701,13554131.697944546,0.007361,-1254835.4097417912,0.07951,200000,199543.92685713962,-456.0731428603758,0.9977196342856981
2021-12-18,-1,-0.9881895457138473,13554131.697944546,0.007463,-1254835.4097417912,0.08042,200000,202068.348513195,2068.348513195,1.010341742565975
2021-12-19,-1,-0.8980599889881516,13554131.697944546,0.00739,-1254835.4097417912,0.07944,200000,199849.15819769807,-150.84180230193306,0.9992457909884903
2021-12-20,-1,-0.34493184343500277,13554131.697944546,0.00764,-1254835.4097417912,0.07759,200000,200916.24561416192,916.2456141619186,1.0045812280708095
2021-12-21,0,0.13452771404753266,0.0,0.008069,0.0,0.07884,200000,189106.8618904679,-10893.138109532098,0.9455343094523395
2021-12-22,0,0.32038354506132477,0.0,0.008155,0.0,0.07913,200000,189106.8618904679,-10893.138109532098,0.9455343094523395
2021-12-23,0,0.6343662357867265,0.0,0.008646,0.0,0.08274,200000,189106.8618904679,-10893.138109532098,0.9455343094523395
2021-12-24,1,1.0896904645967567,-10984366.977838518,0.008608,1169492.033954656,0.08085,200000,189106.86189046787,-10893.138109532127,0.9455343094523394
2021-12-25,1,1.0682117354684717,-10984366.977838518,0.008624,1169492.033954656,0.08153,200000,190077.8663452025,-9922.133654797508,0.9503893317260125
2021-12-26,2,1.2883901066785455,0.0,0.008685,0.0,0.08149,200000,189204.18324603047,-10795.816753969528,0.9460209162301524
2021-12-27,1,1.1387021742359684,-11054228.981422674,0.008558,1165911.9007026772,0.08114,200000,189204.18324603047,-10795.816753969528,0.9460209162301524
2021-12-28,1,0.21273828481307563,-11054228.981422674,0.007677,1165911.9007026772,0.07713,200000,174790.10079157935,-25209.899208420655,0.8739505039578968
2021-12-29,0,-0.22769307647431022,0.0,0.007411,0.0,0.0765,200000,181934.81382359908,-18065.186176400923,0.9096740691179954
2021-12-30,0,-0.6096143533836496,0.0,0.007365,0.0,0.07782,200000,181934.81382359908,-18065.186176400923,0.9096740691179954
2021-12-31,0,-0.2394948150550456,0.0,0.007299,0.0,0.07539,200000,181934.81382359908,-18065.186176400923,0.9096740691179954
2022-01-01,0,-0.19240465356321293,0.0,0.007441,0.0,0.0766,200000,181934.81382359908,-18065.186176400923,0.9096740691179954
2022-01-02,0,-0.41430852937340773,0.0,0.007471,0.0,0.07762,200000,181934.81382359908,-18065.186176400923,0.9096740691179954
2022-01-03,0,-0.7661685890642125,0.0,0.007291,0.0,0.07705,200000,181934.81382359908,-18065.186176400923,0.9096740691179954
2022-01-04,0,-0.7204824811327689,0.0,0.00721,0.0,0.07592,200000,181934.81382359908,-18065.186176400923,0.9096740691179954
2022-01-05,0,-0.8486105432014233,0.0,0.006729,0.0,0.07112,200000,181934.81382359908,-18065.186176400923,0.9096740691179954
2022-01-06,-1,-1.0749398538261175,13675196.469001735,0.006652,-1280149.266982825,0.07106,200000,181934.81382359908,-18065.186176400923,0.9096740691179954
2022-01-07,-2,-1.378487723184736,0.0,0.006275,0.0,0.0682,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-08,-2,-1.543595721162071,0.0,0.00594,0.0,0.06539,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-09,-2,-1.266518176186212,0.0,0.006056,0.0,0.06611,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-10,-2,-1.2153362931935372,0.0,0.00578,0.0,0.06342,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-11,0,-0.652283146963896,0.0,0.006092,0.0,0.06493,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-12,0,-0.15964070006722272,0.0,0.006542,0.0,0.06806,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-13,0,-0.8392916782171634,0.0,0.006107,0.0,0.0662,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-14,0,-0.4913353509379105,0.0,0.006329,0.0,0.06765,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-15,0,-0.8975848515172192,0.0,0.006283,0.0,0.06842,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-16,-2,-1.2111525970799244,0.0,0.006376,0.0,0.06988,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-17,-2,-3.0366485609370004,0.0,0.005983,0.0,0.07085,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-18,-2,-1.9695056614175972,0.0,0.005928,0.0,0.06846,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-19,-2,-2.4847007264911247,0.0,0.005709,0.0,0.06915,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-20,-2,-2.422589526624772,0.0,0.005442,0.0,0.06773,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-21,-2,-2.6451200587325823,0.0,0.00461,0.0,0.06103,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-22,-2,-2.0723518024677516,0.0,0.004344,0.0,0.0568,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-23,-2,-1.509264429538569,0.0,0.004529,0.0,0.05752,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-24,0,-0.9017278935147786,0.0,0.00452,0.0,0.05506,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-25,-2,-1.4275342538404914,0.0,0.004332,0.0,0.05588,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-26,-1,-1.0033765722891073,20485719.90047374,0.004477,-1631931.8148473478,0.0562,200000,183429.13598884188,-16570.86401115812,0.9171456799442094
2022-01-27,-1,-1.1952824048141841,20485719.90047374,0.004376,-1631931.8148473478,0.05649,200000,181833.33850519976,-18166.66149480024,0.9091666925259988
2022-01-28,-1,-1.0517116001071907,20485719.90047374,0.004472,-1631931.8148473478,0.05757,200000,185562.4539756804,-14437.5460243196,0.927812269878402
2022-01-29,-1,-1.1409669021714264,20485719.90047374,0.004597,-1631931.8148473478,0.06034,200000,192643.62009036675,-7356.379909633251,0.9632181004518338
2022-01-30,-1,-1.0738448427164884,20485719.90047374,0.004447,-1631931.8148473478,0.05863,200000,186780.15870190674,-13219.841298093263,0.9339007935095337
2022-01-31,-1,-0.8729146940992514,20485719.90047374,0.004528,-1631931.8148473478,0.05906,200000,189141.23269422946,-10858.76730577054,0.9457061634711473
