date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,LTCUSDT_position,LTCUSDT_price,init,total_asset,pnl,return
2021-09-30,0,-0.32481127531752196,0.0,166.0,0.0,153.3,200000,182542.75593379047,-17457.244066209532,0.9127137796689524
2021-10-01,-1,-1.06649267795548,516.240825604611,176.8,-549.1659324121254,166.2,200000,182542.75593379047,-17457.244066209532,0.9127137796689524
2021-10-02,-2,-1.367548340953757,0.0,177.8,0.0,168.9,200000,183509.2631256986,-16490.736874301394,0.9175463156284931
2021-10-03,-2,-1.4793758731754232,0.0,178.2,0.0,170.5,200000,183509.2631256986,-16490.736874301394,0.9175463156284931
2021-10-04,-2,-1.5184895964230283,0.0,174.2,0.0,167.5,200000,183509.2631256986,-16490.736874301394,0.9175463156284931
2021-10-05,-1,-1.0240592144432503,502.7651044539688,182.5,-527.9322874732411,173.8,200000,183509.2631256986,-16490.736874301394,0.9175463156284931
2021-10-06,-2,-1.4203896848048663,0.0,185.1,0.0,178.5,200000,184683.3556052425,-15316.644394757488,0.9234167780262126
2021-10-07,0,-0.44828609039857303,0.0,189.2,0.0,178.6,200000,184683.3556052425,-15316.644394757488,0.9234167780262126
2021-10-08,0,0.3729328094258546,0.0,189.5,0.0,175.9,200000,184683.3556052425,-15316.644394757488,0.9234167780262126
2021-10-09,0,0.4123543690779797,0.0,193.7,0.0,179.9,200000,184683.3556052425,-15316.644394757488,0.9234167780262126
2021-10-10,-1,-1.0358468519404207,506.53690511585984,182.3,-528.2704679783824,174.8,200000,184683.35560524248,-15316.644394757517,0.9234167780262124
2021-10-11,-2,-1.7414469690947685,0.0,183.0,0.0,179.1,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-12,0,-0.6276872666269929,0.0,180.7,0.0,172.6,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-13,-2,-1.306489585282839,0.0,183.3,0.0,177.6,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-14,-2,-1.311164103033312,0.0,186.7,0.0,181.3,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-15,-2,-1.5412144180797487,0.0,194.0,0.0,189.6,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-16,-2,-1.36978091240149,0.0,190.4,0.0,186.0,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-17,-2,-1.6946378946258032,0.0,186.1,0.0,183.7,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-18,-2,-1.7559853410407487,0.0,186.8,0.0,185.6,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-19,0,-0.6781327259087301,0.0,194.1,0.0,188.8,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-20,-2,-2.619071916841586,0.0,201.7,0.0,207.3,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-21,-2,-1.3759473595792668,0.0,196.7,0.0,196.8,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-22,0,-0.4005157183225341,0.0,195.3,0.0,191.0,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-23,0,-0.9291124628384263,0.0,197.7,0.0,196.3,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-24,2,1.2516334913932639,0.0,202.7,0.0,190.4,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-25,2,1.2521143651193383,0.0,208.5,0.0,195.5,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-26,0,-0.9505422264819267,0.0,198.5,0.0,197.6,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-27,-2,-1.6610530824546725,0.0,175.4,0.0,179.3,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-28,-2,-1.8373636340064778,0.0,183.5,0.0,189.8,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-29,-2,-2.0128781740659325,0.0,187.7,0.0,196.7,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-30,-2,-1.4474475022790874,0.0,183.7,0.0,190.2,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-10-31,0,-0.2020151597634011,0.0,192.7,0.0,191.9,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-11-01,-2,-1.5152384135087518,0.0,189.1,0.0,197.6,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-11-02,0,-0.2575345115265545,0.0,200.1,0.0,200.9,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-11-03,0,-0.8606735598401991,0.0,201.9,0.0,207.3,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-11-04,0,-0.5832324840899463,0.0,198.7,0.0,202.6,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-11-05,0,-0.6201289752086476,0.0,194.4,0.0,198.9,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-11-06,0,-0.8603243825877946,0.0,191.1,0.0,197.6,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-11-07,0,-0.9883285016433518,0.0,193.9,0.0,202.0,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-11-08,-2,-1.7718694657728025,0.0,211.9,0.0,229.0,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-11-09,-2,-2.179514353078984,0.0,234.5,0.0,262.0,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-11-10,-2,-2.7074407751094642,0.0,217.0,0.0,260.4,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-11-11,-2,-1.543870520130639,0.0,231.7,0.0,262.3,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-11-12,-2,-1.4087220654731387,0.0,221.3,0.0,251.2,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-11-13,-1,-1.1943034397609844,407.6023215027707,228.9,-362.0495591462329,257.7,200000,186600.34278396843,-13399.65721603157,0.9330017139198421
2021-11-14,-2,-2.1938923913783284,0.0,229.0,0.0,279.3,200000,194379.85302937683,-5620.146970623173,0.9718992651468842
2021-11-15,-2,-1.4155586812153191,0.0,224.5,0.0,263.0,200000,194379.85302937683,-5620.146970623173,0.9718992651468842
2021-11-16,-1,-1.1360087726157837,489.62179604377036,198.5,-422.1977693948237,230.2,200000,194379.85302937683,-5620.146970623173,0.9718992651468842
2021-11-17,-2,-1.5746844998968792,0.0,189.3,0.0,229.6,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-11-18,0,-0.8932563145232281,0.0,175.7,0.0,204.2,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-11-19,0,-0.6833768703436809,0.0,189.3,0.0,217.9,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-11-20,0,-0.8411230900825665,0.0,193.7,0.0,226.8,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-11-21,0,0.6092878195305729,0.0,207.2,0.0,221.1,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-11-22,0,0.8716430701406825,0.0,198.0,0.0,209.1,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-11-23,0,-0.5230929064501182,0.0,187.5,0.0,216.2,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-11-24,2,1.3714493496041282,0.0,204.2,0.0,212.2,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-11-25,2,1.436861364226844,0.0,214.7,0.0,222.9,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-11-26,0,0.9951213321515415,0.0,183.6,0.0,195.7,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-11-27,0,0.9860786887923645,0.0,182.4,0.0,195.1,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-11-28,0,0.15081589236724882,0.0,178.6,0.0,199.5,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-11-29,0,-0.06309900439005878,0.0,181.9,0.0,205.5,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-11-30,0,-0.5411504833013909,0.0,180.0,0.0,207.8,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-01,0,-0.7883011573224776,0.0,178.2,0.0,208.8,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-02,0,-0.507258022804157,0.0,176.0,0.0,203.5,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-03,0,0.04463181272001239,0.0,167.2,0.0,188.0,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-04,0,-0.33165179653665594,0.0,142.6,0.0,162.7,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-05,0,-0.7294202451857216,0.0,134.5,0.0,156.3,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-06,0,-0.9180441254585723,0.0,137.4,0.0,161.3,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-07,0,-0.9429396657925342,0.0,138.2,0.0,161.8,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-08,0,0.02070734407171533,0.0,147.6,0.0,165.1,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-09,0,0.1082679635833952,0.0,136.0,0.0,151.3,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-10,0,-0.00030369530113752907,0.0,133.0,0.0,148.3,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-11,0,-0.12747929901127789,0.0,140.6,0.0,158.0,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-12,0,-0.6237005096880383,0.0,138.2,0.0,159.0,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-13,0,-0.4924830342943288,0.0,126.4,0.0,144.6,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-14,0,-0.3880761308702803,0.0,131.6,0.0,150.4,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-15,0,-0.3524962906012321,0.0,134.2,0.0,153.6,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-16,0,-0.1942904640789917,0.0,130.3,0.0,148.9,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-17,0,0.897405288091945,0.0,128.3,0.0,144.1,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-18,0,-0.23446711835283898,0.0,129.6,0.0,148.6,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-19,-2,-1.907093028785859,0.0,129.1,0.0,153.2,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-20,-2,-2.0802672525796173,0.0,127.2,0.0,152.6,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-21,0,-0.4500588204861798,0.0,133.7,0.0,154.7,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-22,0,-0.17865545979733136,0.0,135.1,0.0,155.4,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-23,2,1.2960956572712254,0.0,146.7,0.0,163.6,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-24,2,2.3398498234969822,0.0,149.4,0.0,161.2,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-25,2,2.586323814504743,0.0,150.0,0.0,157.8,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-26,2,2.2978920576957926,0.0,149.1,0.0,155.7,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-27,2,2.163397147246382,0.0,150.9,0.0,155.9,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-28,0,0.8981316011461405,0.0,134.8,0.0,145.7,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-29,0,0.6199856563876324,0.0,133.3,0.0,145.5,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-30,0,0.15887498262049699,0.0,133.1,0.0,148.0,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2021-12-31,0,0.5007940506892727,0.0,133.6,0.0,146.3,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2022-01-01,0,0.5108762633440336,0.0,138.1,0.0,150.8,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2022-01-02,1,1.0365935086205038,-699.4051228568401,142.0,656.8487264925351,151.2,200000,198631.0548913426,-1368.9451086574118,0.9931552744567129
2022-01-03,1,0.880876834193166,-699.4051228568401,139.1,656.8487264925351,148.5,200000,194829.2884735279,-5170.711526472092,0.9741464423676396
2022-01-04,1,0.37043609487319984,-699.4051228568401,134.7,656.8487264925351,146.5,200000,190438.20847997273,-9561.79152002727,0.9521910423998636
2022-01-05,0,-0.0450497219784622,0.0,122.6,0.0,135.4,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-06,0,0.17276311624219112,0.0,124.3,0.0,135.9,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-07,2,2.4680226896910384,0.0,134.5,0.0,131.4,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-08,2,2.983632735294069,0.0,141.9,0.0,129.4,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-09,2,3.0355798222656762,0.0,153.1,0.0,130.9,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-10,2,2.413893476156081,0.0,148.0,0.0,126.5,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-11,2,1.206580611302546,0.0,141.7,0.0,131.6,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-12,0,0.407745515595025,0.0,143.6,0.0,141.9,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-13,0,0.6046651100935616,0.0,141.4,0.0,136.7,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-14,0,-0.09660355316441378,0.0,141.1,0.0,144.7,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-15,0,-0.2956843064410674,0.0,141.5,0.0,147.7,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-16,0,-0.5022469854126167,0.0,137.4,0.0,146.4,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-17,0,-0.9409162326492029,0.0,135.8,0.0,151.2,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-18,0,-0.6635583821413943,0.0,130.6,0.0,141.5,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-19,0,-0.6066599317128467,0.0,126.7,0.0,136.2,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-20,0,-0.5752474434044769,0.0,121.2,0.0,129.7,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-21,0,-0.7145921129329879,0.0,105.7,0.0,114.5,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-22,-1,-1.0002722899179872,1007.4268318891853,97.0,-901.4797296425367,108.4,200000,195440.80538650195,-4559.1946134980535,0.9772040269325097
2022-01-23,-1,-1.0383536224348608,1007.4268318891853,99.6,-901.4797296425367,112.3,200000,201575.88609501973,1575.8860950197268,1.0078794304750986
2022-01-24,-2,-1.5678271732014626,0.0,90.5,0.0,109.5,200000,202980.70749638844,2980.707496388437,1.0149035374819422
2022-01-25,-2,-1.4314035788061918,0.0,89.4,0.0,107.8,200000,202980.70749638844,2980.707496388437,1.0149035374819422
2022-01-26,0,-0.9793529299708676,0.0,93.0,0.0,106.9,200000,202980.70749638844,2980.707496388437,1.0149035374819422
2022-01-27,0,-0.9976563598886988,0.0,91.7,0.0,106.9,200000,202980.70749638844,2980.707496388437,1.0149035374819422
2022-01-28,0,-0.7676435064570807,0.0,95.5,0.0,109.4,200000,202980.70749638844,2980.707496388437,1.0149035374819422
2022-01-29,0,-0.7365581751473804,0.0,96.5,0.0,110.8,200000,202980.70749638844,2980.707496388437,1.0149035374819422
2022-01-30,0,-0.951013611514456,0.0,92.8,0.0,108.6,200000,202980.70749638844,2980.707496388437,1.0149035374819422
2022-01-31,0,-0.8447431557516155,0.0,94.1,0.0,109.5,200000,202980.70749638844,2980.707496388437,1.0149035374819422
