date,statusList,zscore,NULSUSDT_position,NULSUSDT_price,ZILUSDT_position,ZILUSDT_price,init,total_asset,pnl,return
2021-09-28,0,0.842798575447423,0.0,0.4109,0.0,0.07531,200000,208481.99670916452,8481.996709164523,1.0424099835458227
2021-09-29,0,-0.16759114796391256,0.0,0.4193,0.0,0.08253,200000,208481.99670916452,8481.996709164523,1.0424099835458227
2021-09-30,0,0.8778985775494397,0.0,0.4721,0.0,0.08577,200000,208481.99670916452,8481.996709164523,1.0424099835458227
2021-10-01,0,-0.6148237496364809,0.0,0.4671,0.0,0.09464,200000,208481.99670916452,8481.996709164523,1.0424099835458227
2021-10-02,0,-0.886503208939084,0.0,0.4636,0.0,0.0964,200000,208481.99670916452,8481.996709164523,1.0424099835458227
2021-10-03,0,-0.9618360064200239,0.0,0.4731,0.0,0.09962,200000,208481.99670916452,8481.996709164523,1.0424099835458227
2021-10-04,-1,-1.117876231592508,231133.03404563694,0.451,-1074760.2676006006,0.09699,200000,208481.99670916452,8481.996709164523,1.0424099835458227
2021-10-05,-1,-1.1482209452328858,231133.03404563694,0.4745,-1074760.2676006006,0.10311,200000,220491.15584695264,20491.155846952635,1.1024557792347631
2021-10-06,-1,-0.3256522119110562,231133.03404563694,0.49,-1074760.2676006006,0.09872,200000,219355.5202998934,19355.520299893396,1.096777601499467
2021-10-07,0,0.753016098726524,0.0,0.5356,0.0,0.09837,200000,190411.31119819247,-9588.688801807526,0.9520565559909624
2021-10-08,0,-0.1469047324718273,0.0,0.5082,0.0,0.09996,200000,190411.31119819247,-9588.688801807526,0.9520565559909624
2021-10-09,0,-0.10039166248777136,0.0,0.5254,0.0,0.10296,200000,190411.31119819247,-9588.688801807526,0.9520565559909624
2021-10-10,1,1.167922148772204,-175721.0328517834,0.5418,996083.4442257402,0.09558,200000,190411.31119819247,-9588.688801807526,0.9520565559909624
2021-10-11,1,0.7894162494769748,-175721.0328517834,0.5223,996083.4442257402,0.09435,200000,185759.56842118507,-14240.431578814925,0.9287978421059254
2021-10-12,1,1.0923778185953563,-175721.0328517834,0.5232,996083.4442257402,0.0915,200000,183078.87953470828,-16921.120465291722,0.9153943976735414
2021-10-13,1,0.7431962552159781,-175721.0328517834,0.5272,996083.4442257402,0.09421,200000,186481.14979996718,-13518.850200032815,0.932405748999836
2021-10-14,1,0.6497784555280377,-175721.0328517834,0.5509,996083.4442257402,0.09864,200000,195058.38793647446,-4941.612063525536,0.9752919396823723
2021-10-15,2,1.392628021874328,0.0,0.559,0.0,0.09633,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-16,2,1.6093997917110587,0.0,0.5786,0.0,0.0975,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-17,2,2.24284474856517,0.0,0.6008,0.0,0.09391,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-18,2,1.7837205499790203,0.0,0.5875,0.0,0.09316,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-19,2,1.4688818537232395,0.0,0.5715,0.0,0.09154,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-20,2,1.2383686498513637,0.0,0.5922,0.0,0.09582,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-21,0,0.8663860160713115,0.0,0.5688,0.0,0.09451,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-22,0,0.30674391600035583,0.0,0.5838,0.0,0.10179,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-23,0,0.22678675876259335,0.0,0.5919,0.0,0.10325,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-24,0,-0.06741872535882575,0.0,0.5737,0.0,0.10185,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-25,0,-0.9322357486742656,0.0,0.5893,0.0,0.11068,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-26,0,-0.6685498728911204,0.0,0.5855,0.0,0.10685,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-27,0,-0.24517506227986827,0.0,0.5279,0.0,0.09348,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-28,0,-0.9024663146460233,0.0,0.5354,0.0,0.09823,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-29,0,-0.637559471121027,0.0,0.565,0.0,0.10116,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-30,-1,-1.0701152884241862,174535.0094022408,0.552,-948167.7511075379,0.10161,200000,192686.65038007387,-7313.349619926128,0.9634332519003693
2021-10-31,-2,-2.04095308753379,0.0,0.5645,0.0,0.11233,200000,200669.32105441866,669.3210544186586,1.0033466052720932
2021-11-01,-2,-1.9300984232867708,0.0,0.5556,0.0,0.11241,200000,200669.32105441866,669.3210544186586,1.0033466052720932
2021-11-02,-2,-1.3950148878714679,0.0,0.584,0.0,0.11457,200000,200669.32105441866,669.3210544186586,1.0033466052720932
2021-11-03,0,-0.8410887321537649,0.0,0.582,0.0,0.10966,200000,200669.32105441866,669.3210544186586,1.0033466052720932
2021-11-04,0,-0.8077557240176252,0.0,0.5764,0.0,0.10895,200000,200669.32105441866,669.3210544186586,1.0033466052720932
2021-11-05,-1,-1.009030483634291,179393.27825354788,0.5593,-925340.4088094562,0.10843,200000,200669.32105441866,669.3210544186586,1.0033466052720932
2021-11-06,-1,-0.8099643367199787,179393.27825354788,0.5605,-925340.4088094562,0.10749,200000,200014.77300404204,14.773004042042885,1.0000738650202101
2021-11-07,-1,-0.6626971277226151,179393.27825354788,0.5726,-925340.4088094562,0.10915,200000,203721.49674953366,3721.4967495336605,1.0186074837476684
2021-11-08,-1,-0.3595090449904717,179393.27825354788,0.5941,-925340.4088094562,0.11153,200000,209780.76240495144,9780.762404951442,1.0489038120247571
2021-11-09,0,0.06729094373380465,0.0,0.6111,0.0,0.11272,200000,195346.45959467746,-4653.540405322536,0.9767322979733873
2021-11-10,0,0.8536176722223331,0.0,0.5694,0.0,0.1021,200000,195346.45959467746,-4653.540405322536,0.9767322979733873
2021-11-11,0,0.9958022603595446,0.0,0.5741,0.0,0.10265,200000,195346.45959467746,-4653.540405322536,0.9767322979733873
2021-11-12,1,1.094846105356564,-174666.0046447402,0.5592,977612.148907404,0.09991,200000,195346.45959467744,-4653.540405322565,0.9767322979733872
2021-11-13,2,1.214047956519761,0.0,0.5698,0.0,0.10138,200000,195760.8293850178,-4239.1706149821985,0.978804146925089
2021-11-14,1,1.0681710018008839,-171750.15738288983,0.5699,963769.3451408911,0.10156,200000,195760.8293850178,-4239.1706149821985,0.978804146925089
2021-11-15,1,0.8922630178330617,-171750.15738288983,0.5674,963769.3451408911,0.10165,200000,195418.19323262328,-4581.806767376722,0.9770909661631164
2021-11-16,1,0.7868496948140015,-171750.15738288983,0.5157,963769.3451408911,0.09292,200000,178125.0037128479,-21874.996287152113,0.8906250185642395
2021-11-17,1,0.5063543086361774,-171750.15738288983,0.5259,963769.3451408911,0.09575,200000,182604.32256490208,-17395.677435097925,0.9130216128245103
2021-11-18,1,0.3336772927701037,-171750.15738288983,0.4742,963769.3451408911,0.08706,200000,165349.68381893233,-34650.31618106767,0.8267484190946617
2021-11-19,1,0.4426483679320878,-171750.15738288983,0.5002,963769.3451408911,0.09141,200000,174007.58456225035,-25992.415437749645,0.8700379228112518
2021-11-20,2,1.9333471597639695,0.0,0.5436,0.0,0.09307,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-11-21,2,1.6153918704878105,0.0,0.5373,0.0,0.09283,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-11-22,2,1.8267953548684712,0.0,0.522,0.0,0.08892,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-11-23,2,2.5599196496712513,0.0,0.5557,0.0,0.08996,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-11-24,2,1.7826183286810846,0.0,0.5269,0.0,0.08704,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-11-25,2,2.8123008971626735,0.0,0.5878,0.0,0.08944,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-11-26,2,2.006315925326749,0.0,0.5234,0.0,0.08154,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-11-27,2,1.4915379766871364,0.0,0.5262,0.0,0.08355,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-11-28,2,1.3757146134226395,0.0,0.5293,0.0,0.08386,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-11-29,0,-0.22355299337843643,0.0,0.5252,0.0,0.09129,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-11-30,0,0.135017098843876,0.0,0.5154,0.0,0.08745,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-12-01,0,0.20630532889436787,0.0,0.5167,0.0,0.08707,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-12-02,2,4.149771602057844,0.0,1.0919,0.0,0.08608,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-12-03,2,2.939486919051223,0.0,1.0559,0.0,0.08185,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-12-04,2,1.8869461098223426,0.0,0.7968,0.0,0.07007,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-12-05,2,1.4053091904044805,0.0,0.7076,0.0,0.06646,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-12-06,2,1.8521315138784193,0.0,0.866,0.0,0.06885,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-12-07,2,1.4327327239899357,0.0,0.8285,0.0,0.06945,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-12-08,0,0.8647081403453811,0.0,0.787,0.0,0.07458,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-12-09,0,0.704845930769506,0.0,0.6846,0.0,0.06637,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-12-10,2,1.6370772447687558,0.0,0.8539,0.0,0.06248,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-12-11,1,1.124462717923509,-122302.34391395435,0.8153,1526065.2126269818,0.06534,200000,199426.20198609398,-573.7980139060237,0.9971310099304699
2021-12-12,1,1.0504426656205625,-122302.34391395435,0.8231,1526065.2126269818,0.06537,200000,200425.94222500164,425.94222500163596,1.0021297111250083
2021-12-13,1,1.1920456687435828,-122302.34391395435,0.7805,1526065.2126269818,0.05812,200000,184151.88958272155,-15848.110417278454,0.9207594479136078
2021-12-14,2,1.2510347732125504,0.0,0.8508,0.0,0.06063,200000,210955.7023465124,10955.702346512408,1.054778511732562
2021-12-15,2,1.4258044500409066,0.0,0.938,0.0,0.06208,200000,210955.7023465124,10955.702346512408,1.054778511732562
2021-12-16,2,1.7312279786310651,0.0,1.0157,0.0,0.06028,200000,210955.7023465124,10955.702346512408,1.054778511732562
2021-12-17,2,1.2336460468936132,0.0,0.9265,0.0,0.05944,200000,210955.7023465124,10955.702346512408,1.054778511732562
2021-12-18,0,0.9351775446892912,0.0,0.9381,0.0,0.06303,200000,210955.7023465124,10955.702346512408,1.054778511732562
2021-12-19,1,1.104051506193918,-111041.00555138037,0.9499,1733692.4913421466,0.06084,200000,210955.7023465124,10955.702346512408,1.054778511732562
2021-12-20,1,0.8546474642838522,-111041.00555138037,0.8923,1733692.4913421466,0.05944,200000,202132.57093887392,2132.5709388739197,1.0106628546943697
2021-12-21,1,0.5941660678627935,-111041.00555138037,0.9112,1733692.4913421466,0.06313,200000,210628.57123684752,10628.571236847522,1.0531428561842375
2021-12-22,0,-0.2124570712558459,0.0,0.8766,0.0,0.06767,200000,190975.27692372937,-9024.723076270631,0.9548763846186469
2021-12-23,0,-0.43740309439336755,0.0,0.9143,0.0,0.07305,200000,190975.27692372937,-9024.723076270631,0.9548763846186469
2021-12-24,0,-0.6411968997340832,0.0,0.8767,0.0,0.07184,200000,190975.27692372937,-9024.723076270631,0.9548763846186469
2021-12-25,0,-0.7806763547240623,0.0,0.8821,0.0,0.07296,200000,190975.27692372937,-9024.723076270631,0.9548763846186469
2021-12-26,0,-0.9890159717370632,0.0,0.8932,0.0,0.07669,200000,190975.27692372937,-9024.723076270631,0.9548763846186469
2021-12-27,-1,-1.1616473031582106,107060.92438823263,0.8919,-1206413.6255447213,0.07915,200000,190975.27692372937,-9024.723076270631,0.9548763846186469
2021-12-28,-2,-1.4248242018158082,0.0,0.8147,0.0,0.07515,200000,194414.72578432204,-5585.274215677957,0.9720736289216102
2021-12-29,-2,-1.7150236020198328,0.0,0.827,0.0,0.08008,200000,194414.72578432204,-5585.274215677957,0.9720736289216102
2021-12-30,-2,-1.4493343027890007,0.0,0.8203,0.0,0.07829,200000,194414.72578432204,-5585.274215677957,0.9720736289216102
2021-12-31,-1,-1.1412279938490726,119272.83790449206,0.815,-1301129.2048207873,0.07471,200000,194414.72578432204,-5585.274215677957,0.9720736289216102
2022-01-01,-2,-1.222439361196797,0.0,0.8085,0.0,0.07665,200000,197714.18988805354,-2285.8101119464554,0.9885709494402677
2022-01-02,-1,-1.1852210056050507,123679.5883198133,0.7993,-1283025.2426220218,0.07705,200000,197714.18988805354,-2285.8101119464554,0.9885709494402677
2022-01-03,-1,-1.1072041283913392,123679.5883198133,0.7652,-1283025.2426220218,0.07438,200000,190071.0385285471,-9928.961471452902,0.9503551926427355
2022-01-04,-1,-0.9346852187208234,123679.5883198133,0.7433,-1283025.2426220218,0.07112,200000,183179.79325339542,-16820.206746604585,0.9158989662669771
2022-01-05,-1,-0.980177138235828,123679.5883198133,0.682,-1283025.2426220218,0.06667,200000,169888.77215972287,-30111.227840277134,0.8494438607986143
2022-01-06,-1,-0.9735801705128405,123679.5883198133,0.6625,-1283025.2426220218,0.06563,200000,166142.67393515958,-33857.326064840425,0.8307133696757979
2022-01-07,-2,-1.2513544008618673,0.0,0.5954,0.0,0.06332,200000,205316.52136526312,5316.521365263121,1.0265826068263155
2022-01-08,0,-0.14239920925905808,0.0,0.6773,0.0,0.06073,200000,205316.52136526312,5316.521365263121,1.0265826068263155
2022-01-09,0,-0.308024239115933,0.0,0.6686,0.0,0.062,200000,205316.52136526312,5316.521365263121,1.0265826068263155
2022-01-10,0,-0.4492070998785184,0.0,0.6215,0.0,0.05892,200000,205316.52136526312,5316.521365263121,1.0265826068263155
2022-01-11,0,-0.4890920122667811,0.0,0.6358,0.0,0.06085,200000,205316.52136526312,5316.521365263121,1.0265826068263155
2022-01-12,-1,-1.075669555653829,157814.38998098628,0.6505,-1571139.5880414993,0.06534,200000,205316.52136526315,5316.52136526315,1.0265826068263157
2022-01-13,-2,-1.4750714419969373,0.0,0.6138,0.0,0.06371,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-14,-2,-1.4373810918447938,0.0,0.6184,0.0,0.06411,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-15,0,-0.9636698888808966,0.0,0.6461,0.0,0.06537,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-16,-2,-1.76893689245419,0.0,0.6085,0.0,0.06477,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-17,-2,-2.3223072671982266,0.0,0.5481,0.0,0.06193,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-18,-2,-1.8303443402588666,0.0,0.547,0.0,0.06111,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-19,-2,-1.666212125657747,0.0,0.5258,0.0,0.05911,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-20,-2,-1.562166199805055,0.0,0.5035,0.0,0.05697,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-21,-2,-2.1506468180555154,0.0,0.3931,0.0,0.04846,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-22,-2,-1.647189899645839,0.0,0.3558,0.0,0.04279,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-23,-2,-1.624076919755014,0.0,0.3609,0.0,0.04436,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-24,0,-0.6003079509926746,0.0,0.38,0.0,0.04229,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-25,-2,-1.4958675673406523,0.0,0.3604,0.0,0.04491,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-26,0,-0.9132972905573292,0.0,0.3798,0.0,0.04482,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-27,0,-0.8151275480322193,0.0,0.3752,0.0,0.04411,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-28,0,-0.9690229340100576,0.0,0.376,0.0,0.04529,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-29,0,-0.9088631928819517,0.0,0.3791,0.0,0.04569,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-30,0,-0.34338896650832923,0.0,0.3862,0.0,0.04451,200000,208547.35194905766,8547.351949057658,1.0427367597452883
2022-01-31,0,0.11488939647184687,0.0,0.3997,0.0,0.04487,200000,208547.35194905766,8547.351949057658,1.0427367597452883
