date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,TRXUSDT_position,TRXUSDT_price,init,total_asset,pnl,return
2021-02-24,2,2.2107393031557767,0.0,0.5354,0.0,0.048,200000,145682.99692512772,-54317.00307487228,0.7284149846256386
2021-02-25,2,1.786192138982193,0.0,0.4952,0.0,0.0452,200000,145682.99692512772,-54317.00307487228,0.7284149846256386
2021-02-26,2,1.4843038013075218,0.0,0.4866,0.0,0.04517,200000,145682.99692512772,-54317.00307487228,0.7284149846256386
2021-02-27,1,1.1934370641104597,-149295.95913622435,0.4879,1565810.371078329,0.04652,200000,145682.99692512772,-54317.00307487228,0.7284149846256386
2021-02-28,2,1.4733302732896274,0.0,0.5186,0.0,0.04562,200000,151675.6122045803,-48324.387795419694,0.7583780610229015
2021-03-01,1,1.185251145462587,-143469.17537323147,0.5286,1585238.4218706135,0.04784,200000,151675.6122045803,-48324.387795419694,0.7583780610229015
2021-03-02,1,0.8947716099674649,-143469.17537323147,0.4999,1585238.4218706135,0.04687,200000,146020.36560215405,-53979.63439784595,0.7301018280107703
2021-03-03,1,0.8074370425760534,-143469.17537323147,0.5203,1585238.4218706135,0.04883,200000,152054.2040866344,-47945.79591336561,0.760271020433172
2021-03-04,1,0.7938105597137527,-143469.17537323147,0.5541,1585238.4218706135,0.05142,200000,161009.2297268945,-38990.7702731055,0.8050461486344724
2021-03-05,2,2.1482146411791647,0.0,0.6913,0.0,0.05019,200000,171292.73674640912,-28707.263253590878,0.8564636837320456
2021-03-06,2,2.40559358910229,0.0,0.7626,0.0,0.05015,200000,171292.73674640912,-28707.263253590878,0.8564636837320456
2021-03-07,2,2.0943397543744817,0.0,0.7888,0.0,0.05173,200000,171292.73674640912,-28707.263253590878,0.8564636837320456
2021-03-08,2,1.534982779377692,0.0,0.7665,0.0,0.05307,200000,171292.73674640912,-28707.263253590878,0.8564636837320456
2021-03-09,2,1.3840575267296589,0.0,0.7679,0.0,0.0532,200000,171292.73674640912,-28707.263253590878,0.8564636837320456
2021-03-10,2,1.40973832378571,0.0,0.763,0.0,0.05142,200000,171292.73674640912,-28707.263253590878,0.8564636837320456
2021-03-11,1,1.1682590738801486,-114853.6521029966,0.7457,1662713.4221161825,0.05151,200000,171292.73674640912,-28707.263253590878,0.8564636837320456
2021-03-12,2,1.2595715955998519,0.0,0.742,0.0,0.04997,200000,173428.35690368694,-26571.643096313055,0.8671417845184347
2021-03-13,1,1.006474416873728,-112630.44350155017,0.7699,1638899.6116394533,0.05291,200000,173428.35690368694,-26571.643096313055,0.8671417845184347
2021-03-14,2,1.2000267763050236,0.0,0.7764,0.0,0.05105,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-15,0,0.7856954447236797,0.0,0.7364,0.0,0.05069,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-16,0,0.3520412800574736,0.0,0.722,0.0,0.05237,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-17,0,0.4273897988042459,0.0,0.7711,0.0,0.05483,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-18,0,0.5032031436458476,0.0,0.7644,0.0,0.05329,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-19,0,0.16058206136348613,0.0,0.8133,0.0,0.05862,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-20,0,-0.7242865918760085,0.0,0.7615,0.0,0.0609,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-21,0,-0.8266248088495469,0.0,0.7915,0.0,0.06337,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-22,0,-0.29022258368986936,0.0,0.7997,0.0,0.05927,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-23,0,0.5038822913676115,0.0,0.856,0.0,0.05852,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-24,-2,-1.2317535638564903,0.0,0.7352,0.0,0.05568,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-25,-2,-1.8322710199230876,0.0,0.6915,0.0,0.05528,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-26,-2,-2.2992952182610114,0.0,0.7518,0.0,0.06464,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-27,0,0.13750820722308302,0.0,0.8921,0.0,0.0636,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-28,0,-0.0625304172346497,0.0,0.8781,0.0,0.06362,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-29,0,0.6343057614184097,0.0,0.937,0.0,0.06475,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-30,2,1.4161471154678433,0.0,1.0083,0.0,0.06598,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-03-31,-2,-2.313970064354514,0.0,1.0245,0.0,0.09296,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-04-01,-2,-1.7636843504212603,0.0,0.969,0.0,0.08543,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-04-02,-2,-1.3194787937871557,0.0,1.0801,0.0,0.09232,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-04-03,-2,-1.7006696080141002,0.0,1.1088,0.0,0.10143,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-04-04,-2,-2.254987735190159,0.0,1.214,0.0,0.12761,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-04-05,-2,-2.3009555798568067,0.0,1.1686,0.0,0.13655,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-04-06,-2,-1.822666724084952,0.0,1.0994,0.0,0.12401,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-04-07,-2,-1.6686478612280466,0.0,0.9606,0.0,0.11045,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-04-08,-2,-1.4495813181436288,0.0,1.0825,0.0,0.12349,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-04-09,0,-0.7033039301669282,0.0,1.1855,0.0,0.11584,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-04-10,0,-0.8454727629247114,0.0,1.2324,0.0,0.1263,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-04-11,0,-0.6890603836695788,0.0,1.2135,0.0,0.12214,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-04-12,-1,-1.0036356192138631,76133.70341299898,1.1638,-688243.0016471043,0.12874,200000,177208.8080640964,-22791.191935903596,0.886044040320482
2021-04-13,-2,-1.3593224240784763,0.0,1.1615,0.0,0.14622,200000,189414.40325073767,-10585.596749262331,0.9470720162536883
2021-04-14,-1,-1.1338001317198976,82634.32652069526,1.1461,-674552.7181294076,0.1404,200000,189414.40325073764,-10585.59674926236,0.9470720162536882
2021-04-15,-2,-1.2299054505952511,0.0,1.2549,0.0,0.16421,200000,196484.88874394723,-3515.111256052769,0.9824244437197361
2021-04-16,0,-0.808739803713398,0.0,1.3563,0.0,0.16091,200000,196484.88874394723,-3515.111256052769,0.9824244437197361
2021-04-17,0,-0.7585118836679515,0.0,1.3005,0.0,0.15535,200000,196484.88874394723,-3515.111256052769,0.9824244437197361
2021-04-18,0,-0.33997485647917997,0.0,1.2961,0.0,0.14302,200000,196484.88874394723,-3515.111256052769,0.9824244437197361
2021-04-19,0,-0.5334616236739362,0.0,1.131,0.0,0.12993,200000,196484.88874394723,-3515.111256052769,0.9824244437197361
2021-04-20,0,-0.7945230481275383,0.0,1.1021,0.0,0.13279,200000,196484.88874394723,-3515.111256052769,0.9824244437197361
2021-04-21,0,-0.48420817098623353,0.0,1.0513,0.0,0.12273,200000,196484.88874394723,-3515.111256052769,0.9824244437197361
2021-04-22,-2,-1.3874065626015595,0.0,0.8442,0.0,0.11001,200000,196484.88874394723,-3515.111256052769,0.9824244437197361
2021-04-23,-2,-1.7936906200602998,0.0,0.7958,0.0,0.10915,200000,196484.88874394723,-3515.111256052769,0.9824244437197361
2021-04-24,-2,-1.6997502494603247,0.0,0.7353,0.0,0.10249,200000,196484.88874394723,-3515.111256052769,0.9824244437197361
2021-04-25,-2,-1.2852584729821808,0.0,0.7533,0.0,0.10176,200000,196484.88874394723,-3515.111256052769,0.9824244437197361
2021-04-26,-1,-1.0188042286228682,111020.9564605872,0.8849,-837388.7177972521,0.11732,200000,196484.88874394723,-3515.111256052769,0.9824244437197361
2021-04-27,-1,-0.8286535814435839,111020.9564605872,0.9627,-837388.7177972521,0.12594,200000,212340.60990399323,12340.60990399323,1.0617030495199662
2021-04-28,-1,-0.8213949308376873,111020.9564605872,0.9299,-837388.7177972521,0.12266,200000,205952.487537711,5952.487537710986,1.029762437688555
2021-04-29,-1,-0.6535139682147749,111020.9564605872,0.9307,-837388.7177972521,0.12123,200000,204843.8384364294,4843.838436429389,1.0242191921821469
2021-04-30,-1,-0.6656851612873176,111020.9564605872,1.0069,-837388.7177972521,0.13223,200000,222514.9112144959,22514.911214495893,1.1125745560724796
2021-05-01,-1,-0.6163103404992573,111020.9564605872,0.9994,-837388.7177972521,0.13112,200000,220752.75256428652,20752.752564286522,1.1037637628214325
2021-05-02,0,-0.10238206733688501,0.0,1.003,0.0,0.12759,200000,191973.29591772967,-8026.7040822703275,0.9598664795886483
2021-05-03,0,-0.5311707952951294,0.0,1.0033,0.0,0.13159,200000,191973.29591772967,-8026.7040822703275,0.9598664795886483
2021-05-04,-1,-1.1057117663362923,110813.49337204438,0.8662,-805459.8301490714,0.11917,200000,191973.29591772967,-8026.7040822703275,0.9598664795886483
2021-05-05,-2,-1.8124305932233151,0.0,0.9898,0.0,0.14654,200000,200322.18368812508,322.18368812507833,1.0016109184406254
2021-05-06,0,-0.9271350394954112,0.0,1.0975,0.0,0.15216,200000,200322.18368812508,322.18368812507833,1.0016109184406254
2021-05-07,0,-0.9075742018954513,0.0,1.0584,0.0,0.14763,200000,200322.18368812508,322.18368812507833,1.0016109184406254
2021-05-08,0,-0.7254747676266335,0.0,1.0369,0.0,0.14301,200000,200322.18368812508,322.18368812507833,1.0016109184406254
2021-05-09,0,-0.7181601322213987,0.0,1.0338,0.0,0.14295,200000,200322.18368812508,322.18368812507833,1.0016109184406254
2021-05-10,-1,-1.0526140562266257,111438.68696491158,0.8988,-787677.6647063742,0.12716,200000,200322.18368812508,322.18368812507833,1.0016109184406254
2021-05-11,-2,-1.3560125395521356,0.0,0.9724,0.0,0.13893,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-12,-2,-2.08522713555987,0.0,0.7956,0.0,0.11918,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-13,-2,-1.9003184083304552,0.0,0.8062,0.0,0.12159,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-14,-2,-1.4293236211398785,0.0,0.8414,0.0,0.12473,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-15,-2,-1.823230511932982,0.0,0.7817,0.0,0.12059,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-16,-2,-1.5348749744526675,0.0,0.7794,0.0,0.11964,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-17,-2,-1.9743099454064341,0.0,0.6959,0.0,0.11279,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-18,-2,-1.5746578357540633,0.0,0.7277,0.0,0.11627,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-19,0,-0.9187071710867771,0.0,0.5153,0.0,0.07881,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-20,2,4.226624039376778,0.0,2.4318,0.0,0.08928,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-21,2,1.7715858201219756,0.0,1.3506,0.0,0.0779,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-22,0,0.630261191114988,0.0,0.8925,0.0,0.07534,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-23,0,0.6093737767693923,0.0,0.7534,0.0,0.06285,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-24,0,0.5503504755942726,0.0,0.9185,0.0,0.07696,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-25,0,0.7850913709498519,0.0,1.0436,0.0,0.07714,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-26,0,0.817798720176708,0.0,1.1722,0.0,0.08312,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-27,0,0.6228231686563647,0.0,1.065,0.0,0.07949,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-28,1,1.0470397225934145,-86145.63369026504,1.1689,1397773.8925673347,0.07204,200000,201391.2624411016,1391.2624411016004,1.006956312205508
2021-05-29,1,0.7783209653198342,-86145.63369026504,1.0449,1397773.8925673347,0.06877,200000,186138.48323481355,-13861.516765186447,0.9306924161740677
2021-05-30,1,0.5652711593387091,-86145.63369026504,1.0348,1397773.8925673347,0.07196,200000,189727.31105183167,-10272.688948168332,0.9486365552591584
2021-05-31,1,0.40390112237235076,-86145.63369026504,1.0609,1397773.8925673347,0.07679,200000,198726.9599922478,-1273.0400077521917,0.993634799961239
2021-06-01,1,0.2564232299646849,-86145.63369026504,1.0147,1397773.8925673347,0.07614,200000,193838.4786855888,-6161.521314411191,0.969192393427944
2021-06-02,1,0.22598273362074375,-86145.63369026504,1.0517,1397773.8925673347,0.07804,200000,199681.63752800654,-318.3624719934596,0.9984081876400327
2021-06-03,0,0.1429905985528485,0.0,1.0986,0.0,0.08223,200000,181091.90842741483,-18908.091572585166,0.9054595421370741
2021-06-04,0,0.019280457287001358,0.0,1.0087,0.0,0.07714,200000,181091.90842741483,-18908.091572585166,0.9054595421370741
2021-06-05,0,-0.13689210341199556,0.0,0.9579,0.0,0.07552,200000,181091.90842741483,-18908.091572585166,0.9054595421370741
2021-06-06,0,-0.061972468073314614,0.0,1.0378,0.0,0.07745,200000,181091.90842741483,-18908.091572585166,0.9054595421370741
2021-06-07,0,-0.25443365711489146,0.0,0.935,0.0,0.0717,200000,181091.90842741483,-18908.091572585166,0.9054595421370741
2021-06-08,0,-0.4713189737094838,0.0,0.9221,0.0,0.07242,200000,181091.90842741483,-18908.091572585166,0.9054595421370741
2021-06-09,0,-0.39185366707209973,0.0,0.9842,0.0,0.07536,200000,181091.90842741483,-18908.091572585166,0.9054595421370741
2021-06-10,0,-0.4292375061978305,0.0,0.9379,0.0,0.07257,200000,181091.90842741483,-18908.091572585166,0.9054595421370741
2021-06-11,0,-0.9892096214670176,0.0,0.8579,0.0,0.06919,200000,181091.90842741483,-18908.091572585166,0.9054595421370741
2021-06-12,-2,-1.7633882425357317,0.0,0.784,0.0,0.06804,200000,181091.90842741483,-18908.091572585166,0.9054595421370741
2021-06-13,-2,-1.2058300643873454,0.0,0.8681,0.0,0.07153,200000,181091.90842741483,-18908.091572585166,0.9054595421370741
2021-06-14,0,-0.9020606993976857,0.0,0.8912,0.0,0.07203,200000,181091.90842741483,-18908.091572585166,0.9054595421370741
2021-06-15,-1,-1.0728047716896647,104580.68169751376,0.8658,-1262140.4267313553,0.07174,200000,181091.90842741483,-18908.091572585166,0.9054595421370741
2021-06-16,-1,-1.156821996538035,104580.68169751376,0.8172,-1262140.4267313553,0.06895,200000,172487.9155063352,-27512.08449366479,0.862439577531676
2021-06-17,-2,-1.8311230804223728,0.0,0.8242,0.0,0.0739,200000,188168.68810777113,-11831.31189222887,0.9408434405388556
2021-06-18,-2,-1.9663234378580015,0.0,0.7619,0.0,0.06962,200000,188168.68810777113,-11831.31189222887,0.9408434405388556
2021-06-19,-2,-1.8076270577389686,0.0,0.7464,0.0,0.06827,200000,188168.68810777113,-11831.31189222887,0.9408434405388556
2021-06-20,-2,-1.8734211613069944,0.0,0.7205,0.0,0.06768,200000,188168.68810777113,-11831.31189222887,0.9408434405388556
2021-06-21,-2,-2.5256183014758595,0.0,0.5021,0.0,0.05351,200000,188168.68810777113,-11831.31189222887,0.9408434405388556
2021-06-22,-2,-2.2208825183273757,0.0,0.4694,0.0,0.05103,200000,188168.68810777113,-11831.31189222887,0.9408434405388556
2021-06-23,-2,-2.125036226695933,0.0,0.5098,0.0,0.05797,200000,188168.68810777113,-11831.31189222887,0.9408434405388556
2021-06-24,-2,-1.8802904768122912,0.0,0.5747,0.0,0.06611,200000,188168.68810777113,-11831.31189222887,0.9408434405388556
2021-06-25,-2,-1.7989638703753874,0.0,0.514,0.0,0.06139,200000,188168.68810777113,-11831.31189222887,0.9408434405388556
2021-06-26,-2,-1.3581602318852233,0.0,0.5552,0.0,0.06274,200000,188168.68810777113,-11831.31189222887,0.9408434405388556
2021-06-27,-2,-1.3085025526820342,0.0,0.5636,0.0,0.06479,200000,188168.68810777113,-11831.31189222887,0.9408434405388556
2021-06-28,0,-0.9234340207131125,0.0,0.5991,0.0,0.06532,200000,188168.68810777113,-11831.31189222887,0.9408434405388556
2021-06-29,0,-0.3085759344484954,0.0,0.6821,0.0,0.06793,200000,188168.68810777113,-11831.31189222887,0.9408434405388556
2021-06-30,1,1.1096567404252702,-114110.78720907892,0.8245,1377919.5086977968,0.06828,200000,188168.68810777113,-11831.31189222887,0.9408434405388556
2021-07-01,1,0.6772863295439755,-114110.78720907892,0.735,1377919.5086977968,0.06471,200000,173036.60000650742,-26963.39999349258,0.8651830000325371
2021-07-02,1,0.25955970313605703,-114110.78720907892,0.7143,1377919.5086977968,0.06657,200000,173237.4369974574,-26762.563002542593,0.8661871849872871
2021-07-03,1,0.6096006960278145,-114110.78720907892,0.7438,1377919.5086977968,0.06683,200000,176961.96429238666,-23038.035707613337,0.8848098214619333
2021-07-04,1,0.8026066212685611,-114110.78720907892,0.7595,1377919.5086977968,0.06736,200000,179483.800991179,-20516.199008820986,0.8974190049558951
2021-07-05,2,1.6636862843428022,0.0,0.8009,0.0,0.06448,200000,190711.76766268845,-9288.23233731155,0.9535588383134422
2021-07-06,2,1.5026381126595345,0.0,0.7976,0.0,0.06494,200000,190711.76766268845,-9288.23233731155,0.9535588383134422
2021-07-07,2,1.7453250549020818,0.0,0.8286,0.0,0.06433,200000,190711.76766268845,-9288.23233731155,0.9535588383134422
2021-07-08,0,0.9462738640984235,0.0,0.7214,0.0,0.06106,200000,190711.76766268845,-9288.23233731155,0.9535588383134422
2021-07-09,0,0.9563980916717751,0.0,0.7407,0.0,0.06219,200000,190711.76766268845,-9288.23233731155,0.9535588383134422
2021-07-10,1,1.0079553835000772,-128269.95403732073,0.7434,1552521.7165637289,0.06142,200000,190711.76766268845,-9288.23233731155,0.9535588383134422
2021-07-11,1,1.0369500588253406,-128269.95403732073,0.7617,1552521.7165637289,0.06184,200000,193711.1669425282,-6288.833057471813,0.968555834712641
2021-07-12,1,1.1344122502601797,-128269.95403732073,0.7601,1552521.7165637289,0.06004,200000,190711.39592625375,-9288.604073746246,0.9535569796312687
2021-07-13,2,1.7314220275842371,0.0,0.8291,0.0,0.05937,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-14,0,0.934234971891027,0.0,0.767,0.0,0.05989,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-15,0,0.7032407229128543,0.0,0.726,0.0,0.05784,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-16,2,1.310662881127721,0.0,0.753,0.0,0.05562,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-17,0,0.5935201379957861,0.0,0.7084,0.0,0.05597,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-18,0,0.49654342166631515,0.0,0.7055,0.0,0.05592,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-19,0,0.07684531101359696,0.0,0.6591,0.0,0.05345,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-20,0,-0.4686095243182089,0.0,0.6001,0.0,0.05045,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-21,0,-0.25316868636390655,0.0,0.6524,0.0,0.05388,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-22,0,-0.3520937094391958,0.0,0.6707,0.0,0.05526,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-23,0,-0.47376901541648786,0.0,0.6797,0.0,0.056,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-24,0,-0.44791113883063,0.0,0.7003,0.0,0.05727,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-25,0,-0.44668500395806326,0.0,0.7075,0.0,0.05791,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-26,0,0.5100477286030339,0.0,0.7453,0.0,0.05842,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-27,0,0.19507305730373184,0.0,0.7566,0.0,0.06019,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-28,0,-0.0390924395362857,0.0,0.7575,0.0,0.0607,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-29,0,0.6662081508608313,0.0,0.7966,0.0,0.06185,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-30,0,0.7786183679943375,0.0,0.8208,0.0,0.06325,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-07-31,0,0.39231300651440304,0.0,0.8193,0.0,0.06396,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-08-01,0,-0.44559892687121017,0.0,0.7825,0.0,0.0632,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-08-02,0,-0.822163115815333,0.0,0.7883,0.0,0.06463,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-08-03,-1,-1.1099881662336861,132888.29435895866,0.7709,-1599931.0654587105,0.06403,200000,204887.1722426425,4887.172242642497,1.0244358612132125
2021-08-04,-2,-1.4736901069931092,0.0,0.7965,0.0,0.06737,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-05,-2,-2.3329127332114057,0.0,0.8006,0.0,0.07013,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-06,-2,-1.6325729778105682,0.0,0.8346,0.0,0.07196,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-07,-2,-1.6476516496241602,0.0,0.8649,0.0,0.07527,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-08,0,-0.8373206119021925,0.0,0.85,0.0,0.07192,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-09,0,-0.7002279799271036,0.0,0.8785,0.0,0.07395,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-10,0,-0.9851093197450306,0.0,0.8747,0.0,0.07464,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-11,-2,-2.132637006564635,0.0,0.9151,0.0,0.08341,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-12,-2,-2.543680949821118,0.0,0.8683,0.0,0.08415,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-13,-2,-2.028028088809566,0.0,0.9299,0.0,0.08951,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-14,-2,-2.032719366429901,0.0,0.9328,0.0,0.09264,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-15,-2,-1.7697181732747669,0.0,0.9354,0.0,0.09295,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-16,-2,-1.4120340590805562,0.0,0.9144,0.0,0.08936,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-17,-2,-1.33558749136935,0.0,0.8641,0.0,0.08509,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-18,-2,-1.3422447203487018,0.0,0.8471,0.0,0.08456,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-19,-2,-1.3119983285508086,0.0,0.8775,0.0,0.08825,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-20,-1,-1.0990780686266033,113430.4056519059,0.9117,-1141566.4072507187,0.09059,200000,206829.0016656852,6829.001665685209,1.034145008328426
2021-08-21,-1,-0.6007306049557384,113430.4056519059,0.9182,-1141566.4072507187,0.08799,200000,204598.22664357073,4598.226643570728,1.0229911332178536
2021-08-22,-1,-0.5650341397889965,113430.4056519059,0.9149,-1141566.4072507187,0.08795,200000,204178.2436486294,4178.243648629403,1.020891218243147
2021-08-23,0,-0.013612926570300214,0.0,0.9678,0.0,0.08987,200000,199643.62809539278,-356.37190460722195,0.9982181404769639
2021-08-24,2,3.6019543970421917,0.0,1.3197,0.0,0.08457,200000,199643.62809539278,-356.37190460722195,0.9982181404769639
2021-08-25,2,1.665256605069555,0.0,1.1726,0.0,0.08758,200000,199643.62809539278,-356.37190460722195,0.9982181404769639
2021-08-26,2,1.395557670820772,0.0,1.0959,0.0,0.08303,200000,199643.62809539278,-356.37190460722195,0.9982181404769639
2021-08-27,1,1.1895861480526324,-86688.5054691241,1.1515,1130740.9837754462,0.08828,200000,199643.62809539278,-356.37190460722195,0.9982181404769639
2021-08-28,2,1.2570230868763166,0.0,1.1745,0.0,0.08829,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-08-29,0,0.952743010392592,0.0,1.1415,0.0,0.08847,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-08-30,0,0.7745256119579305,0.0,1.0925,0.0,0.08616,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-08-31,0,0.7366244912056766,0.0,1.129,0.0,0.08875,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-01,0,0.3652252247956692,0.0,1.1576,0.0,0.095,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-02,0,0.020775865567531835,0.0,1.1622,0.0,0.09953,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-03,0,0.09815815810773176,0.0,1.2082,0.0,0.10161,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-04,0,0.7627101369451867,0.0,1.3275,0.0,0.10146,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-05,0,0.6502360447584256,0.0,1.3703,0.0,0.10519,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-06,0,0.5153442459330313,0.0,1.3423,0.0,0.10381,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-07,0,0.5719079262687772,0.0,1.1209,0.0,0.08539,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-08,0,-0.16728750497153608,0.0,1.1326,0.0,0.09272,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-09,0,0.10543102795348969,0.0,1.1803,0.0,0.09303,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-10,0,-0.4069007589549985,0.0,1.1089,0.0,0.09075,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-11,0,-0.9376632583875096,0.0,1.1309,0.0,0.09555,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-12,-2,-2.5014237853761045,0.0,1.1385,0.0,0.11241,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-13,-2,-2.2816067796811987,0.0,1.0848,0.0,0.10462,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-14,-2,-2.513562543617645,0.0,1.1241,0.0,0.11822,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-15,-2,-2.001721935975931,0.0,1.1647,0.0,0.12069,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-16,-2,-1.6177404692949977,0.0,1.14,0.0,0.11594,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-17,0,-0.3892333720053545,0.0,1.1934,0.0,0.10545,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-18,0,-0.16905906723228778,0.0,1.2201,0.0,0.10586,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
2021-09-19,0,-0.30646777688379084,0.0,1.1712,0.0,0.10369,200000,201626.1563113449,1626.1563113449083,1.0081307815567246
