date,statusList,zscore,QTUMUSDT_position,QTUMUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2021-10-08,0,-0.27659041948948254,0.0,12.618,0.0,6.463,200000,280212.18806963763,80212.18806963763,1.4010609403481882
2021-10-09,1,1.0319747961963905,-9406.250019121773,14.895,20188.197987726053,6.94,200000,280212.18806963763,80212.18806963763,1.4010609403481882
2021-10-10,1,0.45086837884896497,-9406.250019121773,13.071,20188.197987726053,6.327,200000,250679.82266828342,50679.82266828342,1.253399113341417
2021-10-11,1,0.717245926163395,-9406.250019121773,13.048,20188.197987726053,6.167,200000,247233.36723980744,47233.36723980744,1.2361668361990372
2021-10-12,2,1.447819459150715,0.0,13.288,0.0,5.915,200000,285789.2472263281,85789.24722632812,1.4289462361316407
2021-10-13,1,1.0034053156721932,-10686.10706051182,13.372,23463.813401176365,6.09,200000,285789.2472263281,85789.24722632812,1.4289462361316407
2021-10-14,1,0.8321252676595552,-10686.10706051182,13.253,23463.813401176365,6.071,200000,284071.78803150484,84071.78803150484,1.420358940157524
2021-10-15,0,-0.3522177798389609,0.0,12.601,0.0,6.271,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-16,0,0.12325989188215862,0.0,12.843,0.0,6.144,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-17,0,0.03800243536373007,0.0,12.46,0.0,5.966,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-18,0,0.1073689348814351,0.0,12.337,0.0,5.848,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-19,0,-0.1282271164194484,0.0,12.421,0.0,5.933,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-20,0,-0.026996187576818747,0.0,13.126,0.0,6.23,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-21,0,0.7742905884243225,0.0,13.185,0.0,5.986,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-22,-2,-1.7270049530733014,0.0,12.827,0.0,6.667,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-23,0,-0.6610426296453991,0.0,13.251,0.0,6.534,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-24,0,-0.6639155717289371,0.0,13.021,0.0,6.443,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-25,-2,-1.4584291653089916,0.0,13.246,0.0,6.802,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-26,-2,-1.9834115328346422,0.0,13.104,0.0,7.018,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-27,-2,-1.547973836304295,0.0,11.689,0.0,6.155,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-28,0,-0.46931633039668,0.0,13.033,0.0,6.455,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-29,-2,-1.4076901821167391,0.0,13.317,0.0,6.999,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-30,-2,-2.926066750926752,0.0,13.078,0.0,8.208,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-10-31,1,1.0346243682142096,8623.731807934513,15.846,-18926.821915308905,7.22,200000,273303.3084570606,73303.3084570606,1.366516542285303
2021-11-01,2,1.6852554846461263,0.0,16.855,0.0,7.311,200000,280282.3130569734,80282.31305697339,1.4014115652848669
2021-11-02,1,1.179178108854914,-8249.420563249747,16.988,18391.22789087752,7.62,200000,280282.3130569734,80282.31305697339,1.4014115652848669
2021-11-03,1,0.9837383719343947,-8249.420563249747,16.296,18391.22789087752,7.408,200000,270674.77371433855,70674.77371433855,1.3533738685716927
2021-11-04,0,0.07665265177970837,0.0,15.864,0.0,7.715,200000,269262.79769424733,69262.79769424733,1.3463139884712367
2021-11-05,0,0.30271537471099424,0.0,15.825,0.0,7.562,200000,269262.79769424733,69262.79769424733,1.3463139884712367
2021-11-06,2,1.2290611843095491,0.0,16.875,0.0,7.472,200000,269262.79769424733,69262.79769424733,1.3463139884712367
2021-11-07,0,0.902418909032348,0.0,16.485,0.0,7.453,200000,269262.79769424733,69262.79769424733,1.3463139884712367
2021-11-08,0,0.607776340135048,0.0,17.045,0.0,7.869,200000,269262.79769424733,69262.79769424733,1.3463139884712367
2021-11-09,1,1.0519916882934488,-7544.911390222128,17.844,17018.252919621245,7.911,200000,269262.79769424733,69262.79769424733,1.3463139884712367
2021-11-10,1,0.8290773344055389,-7544.911390222128,16.239,17018.252919621245,7.324,200000,247163.50044912315,47163.50044912315,1.2358175022456157
2021-11-11,1,0.7301661872937106,-7544.911390222128,16.292,17018.252919621245,7.36,200000,248176.03785791132,48176.03785791132,1.2408801892895567
2021-11-12,1,0.8641653957049497,-7544.911390222128,16.156,17018.252919621245,7.176,200000,244018.57137163077,44018.571371630765,1.220092856858154
2021-11-13,1,1.0693744185988114,-7544.911390222128,16.588,17018.252919621245,7.186,200000,247448.15562140293,47448.155621402926,1.2372407781070147
2021-11-14,2,1.6258708545379978,0.0,17.302,0.0,7.047,200000,279877.2262432997,79877.22624329972,1.3993861312164986
2021-11-15,2,1.3863801807775187,0.0,16.568,0.0,6.798,200000,279877.2262432997,79877.22624329972,1.3993861312164986
2021-11-16,1,1.1895676782211828,-9242.3626657189,15.141,22383.01553449294,6.252,200000,279877.2262432997,79877.22624329972,1.3993861312164986
2021-11-17,1,0.4792090584680984,-9242.3626657189,15.125,22383.01553449294,6.589,200000,287272.4246757724,87272.42467577237,1.436362123378862
2021-11-18,1,0.37222127892204865,-9242.3626657189,13.682,22383.01553449294,5.976,200000,260214.90682649578,60214.906826495775,1.301074534132479
2021-11-19,1,0.7272718197862362,-9242.3626657189,14.806,22383.01553449294,6.342,200000,278795.50614838826,78795.50614838826,1.3939775307419413
2021-11-20,0,0.03334348648781522,0.0,15.212,0.0,6.711,200000,270259.62986223353,70259.62986223353,1.3512981493111678
2021-11-21,-1,-1.0683524081735938,8872.025141561076,15.231,-19016.298189011646,7.106,200000,270259.62986223353,70259.62986223353,1.3512981493111678
2021-11-22,-1,-0.22892632134978017,8872.025141561076,14.524,-19016.298189011646,6.509,200000,252634.37806830986,52634.37806830986,1.2631718903415492
2021-11-23,-1,-1.019944098250213,8872.025141561076,14.721,-19016.298189011646,6.868,200000,261209.0180710526,61209.01807105259,1.306045090355263
2021-11-24,-1,-0.7894373649996266,8872.025141561076,14.429,-19016.298189011646,6.615,200000,253807.2632878968,53807.263287896814,1.269036316439484
2021-11-25,-1,-0.4828610522865344,8872.025141561076,16.423,-19016.298189011646,7.393,200000,286292.76141122065,86292.76141122065,1.4314638070561032
2021-11-26,-1,-0.7791224943437968,8872.025141561076,14.32,-19016.298189011646,6.539,200000,251394.97388510176,51394.97388510176,1.2569748694255087
2021-11-27,-1,-0.5366816201078007,8872.025141561076,14.473,-19016.298189011646,6.542,200000,252809.44262632765,52809.442626327655,1.2640472131316383
2021-11-28,0,0.1908190572456327,0.0,15.098,0.0,6.608,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-11-29,0,0.8180408812470761,0.0,15.623,0.0,6.657,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-11-30,2,1.5167512400778993,0.0,16.068,0.0,6.614,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-01,0,0.36307239000945435,0.0,15.158,0.0,6.525,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-02,0,0.24890501006275897,0.0,14.76,0.0,6.375,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-03,0,-0.614663848411842,0.0,13.707,0.0,6.151,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-04,0,-0.4804823936848212,0.0,11.463,0.0,5.131,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-05,0,-0.989713844160396,0.0,10.343,0.0,4.739,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-06,0,-0.39655059734506337,0.0,10.63,0.0,4.778,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-07,2,1.6011624481054803,0.0,11.161,0.0,4.681,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-08,0,0.6039468300675384,0.0,11.346,0.0,4.918,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-09,0,-0.23327418975383166,0.0,9.851,0.0,4.405,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-10,0,-0.5887665463455467,0.0,9.406,0.0,4.265,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-11,0,0.2833594667435455,0.0,10.089,0.0,4.427,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-12,0,0.04000704848761184,0.0,10.005,0.0,4.422,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-13,0,-0.003031569680304003,0.0,8.84,0.0,3.902,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-14,0,0.15712473996423917,0.0,9.206,0.0,4.036,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-15,0,-0.6390355537091936,0.0,9.792,0.0,4.392,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-16,0,-0.9799536360427815,0.0,9.39,0.0,4.25,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-17,0,-0.3732150811562428,0.0,9.088,0.0,4.038,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-18,0,-0.09460644752943612,0.0,9.266,0.0,4.087,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-19,-1,-1.1253899073074258,14425.63285836637,9.08,-31669.426101055764,4.136,200000,261969.4927079333,61969.4927079333,1.3098474635396666
2021-12-20,-1,-0.29571829627634166,14425.63285836637,8.962,-31669.426101055764,3.998,200000,255896.8872287004,55896.88722870039,1.2794844361435018
2021-12-21,-1,-0.6970127778137922,14425.63285836637,9.207,-31669.426101055764,4.151,200000,264276.5894724616,64276.58947246161,1.321382947362308
2021-12-22,-2,-2.246695309807832,0.0,9.42,0.0,4.437,200000,266597.27479250653,66597.27479250653,1.3329863739625327
2021-12-23,-2,-2.1108827294696457,0.0,10.042,0.0,4.765,200000,266597.27479250653,66597.27479250653,1.3329863739625327
2021-12-24,-2,-2.1932814820265953,0.0,9.77,0.0,4.715,200000,266597.27479250653,66597.27479250653,1.3329863739625327
2021-12-25,-2,-2.540933245130324,0.0,10.013,0.0,5.016,200000,266597.27479250653,66597.27479250653,1.3329863739625327
2021-12-26,-2,-3.0766428835022688,0.0,9.913,0.0,5.483,200000,266597.27479250653,66597.27479250653,1.3329863739625327
2021-12-27,-2,-2.406529461166278,0.0,9.991,0.0,5.481,200000,266597.27479250653,66597.27479250653,1.3329863739625327
2021-12-28,-2,-2.1926130997785567,0.0,9.069,0.0,5.083,200000,266597.27479250653,66597.27479250653,1.3329863739625327
2021-12-29,-2,-1.8603722431569891,0.0,8.769,0.0,4.913,200000,266597.27479250653,66597.27479250653,1.3329863739625327
2021-12-30,-2,-1.4095781134906678,0.0,8.825,0.0,4.812,200000,266597.27479250653,66597.27479250653,1.3329863739625327
2021-12-31,-1,-1.1901688055612445,15293.556378643101,8.716,-28301.19689941683,4.71,200000,266597.27479250653,66597.27479250653,1.3329863739625327
2022-01-01,-2,-1.2427437309002412,0.0,8.961,0.0,4.942,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-02,0,-0.7647364468090813,0.0,9.233,0.0,4.883,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-03,0,-0.3872933784693582,0.0,9.173,0.0,4.703,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-04,0,-0.5497256376153811,0.0,9.008,0.0,4.724,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-05,0,-0.6936929048971128,0.0,8.233,0.0,4.411,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-06,0,-0.3855038256608587,0.0,8.364,0.0,4.384,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-07,0,-0.4658977638759078,0.0,7.883,0.0,4.189,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-08,0,-0.1857492729357166,0.0,7.596,0.0,3.972,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-09,0,-0.2119137805156538,0.0,7.65,0.0,4.036,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-10,0,-0.19955780759487698,0.0,7.237,0.0,3.84,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-11,0,-0.6397064705120595,0.0,7.514,0.0,4.096,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-12,0,-0.31173080326345415,0.0,7.927,0.0,4.272,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-13,0,0.6367592449699156,0.0,7.576,0.0,3.979,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-14,0,0.6046034695616186,0.0,7.825,0.0,4.136,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-15,2,2.5389773187583757,0.0,8.243,0.0,4.092,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-16,0,0.6269191587337934,0.0,8.044,0.0,4.205,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-17,1,1.0658354028226587,-17535.55266599868,7.682,34042.99104882534,3.957,200000,269416.2311604037,69416.2311604037,1.3470811558020186
2022-01-18,0,-0.6108754531032686,0.0,7.849,0.0,4.214,200000,263595.61975607736,63595.61975607736,1.3179780987803869
2022-01-19,-2,-2.9310435621450317,0.0,7.397,0.0,4.334,200000,263595.61975607736,63595.61975607736,1.3179780987803869
2022-01-20,-2,-2.1957587795822544,0.0,7.056,0.0,4.093,200000,263595.61975607736,63595.61975607736,1.3179780987803869
2022-01-21,-1,-1.1044402334155916,21479.43446513016,6.136,-38639.05302786241,3.411,200000,263595.61975607736,63595.61975607736,1.3179780987803869
2022-01-22,0,1.8185906503434686,0.0,5.589,0.0,2.758,200000,250113.56878130938,50113.56878130938,1.2505678439065468
2022-01-23,2,2.203184359405025,0.0,5.815,0.0,2.784,200000,250113.56878130938,50113.56878130938,1.2505678439065468
2022-01-24,2,1.99883193572067,0.0,5.464,0.0,2.597,200000,250113.56878130938,50113.56878130938,1.2505678439065468
2022-01-25,2,1.8883890777628831,0.0,5.542,0.0,2.605,200000,250113.56878130938,50113.56878130938,1.2505678439065468
2022-01-26,0,0.6017458345284826,0.0,5.586,0.0,2.812,200000,250113.56878130938,50113.56878130938,1.2505678439065468
2022-01-27,0,0.226422610267376,0.0,5.636,0.0,2.895,200000,250113.56878130938,50113.56878130938,1.2505678439065468
2022-01-28,0,0.4785873192708046,0.0,5.825,0.0,2.943,200000,250113.56878130938,50113.56878130938,1.2505678439065468
2022-01-29,0,0.5894361437935353,0.0,5.967,0.0,2.987,200000,250113.56878130938,50113.56878130938,1.2505678439065468
2022-01-30,1,1.129442934842576,-20937.013961268156,5.973,43422.49458008844,2.88,200000,250113.56878130938,50113.56878130938,1.2505678439065468
2022-01-31,1,0.9515682652934971,-20937.013961268156,6.066,43422.49458008844,2.938,200000,254579.21576535248,54579.21576535248,1.2728960788267623
