date,statusList,zscore,ATOMUSDT_position,ATOMUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2021-10-04,0,0.16930638841092407,0.0,36.8,0.0,0.7482,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-05,0,0.15583719363605156,0.0,36.75,0.0,0.7402,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-06,0,0.28366691318273113,0.0,35.15,0.0,0.6967,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-07,0,0.5542923403051069,0.0,36.67,0.0,0.7133,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-08,-2,-1.4669682767248695,0.0,35.04,0.0,0.7563,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-09,-2,-2.243561645199251,0.0,35.16,0.0,0.7823,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-10,-2,-2.767857118343629,0.0,32.42,0.0,0.7755,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-11,-2,-1.936630915065705,0.0,32.01,0.0,0.7442,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-12,0,-0.7932608668757051,0.0,33.48,0.0,0.7267,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-13,0,-0.3707629163475897,0.0,34.53,0.0,0.7332,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-14,0,-0.6441146539406282,0.0,33.82,0.0,0.7326,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-15,-2,-1.384044111761953,0.0,33.08,0.0,0.7525,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-16,-2,-1.4880183001880902,0.0,33.13,0.0,0.7676,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-17,-1,-1.1638456818223664,2783.153942264728,32.44,-121678.59014429618,0.742,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-18,-1,-1.0173825824175289,2783.153942264728,31.88,-121678.59014429618,0.7274,200000,177235.95415036057,-22764.045849639428,0.8861797707518029
2021-10-19,0,0.8193036251147461,0.0,35.0,0.0,0.7132,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-10-20,0,0.7267220917089491,0.0,35.95,0.0,0.7384,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-10-21,0,0.4261820817055285,0.0,34.34,0.0,0.7177,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-10-22,0,-0.5591332550078744,0.0,34.06,0.0,0.7578,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-10-23,0,0.08438775844798875,0.0,35.69,0.0,0.7654,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-10-24,0,0.1948561728614194,0.0,34.26,0.0,0.7321,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-10-25,0,-0.03341255113680491,0.0,35.31,0.0,0.7674,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-10-26,2,2.63980919260603,0.0,42.99,0.0,0.7947,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-10-27,2,1.6246111114699984,0.0,36.75,0.0,0.7204,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-10-28,2,1.5689063799605691,0.0,38.0,0.0,0.7385,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-10-29,2,1.8349461087439227,0.0,39.55,0.0,0.7421,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-10-30,0,0.6619476480763835,0.0,37.3,0.0,0.7536,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-10-31,0,0.0474179072745016,0.0,37.24,0.0,0.7807,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-11-01,0,-0.09544431928417178,0.0,37.31,0.0,0.7885,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-11-02,-2,-1.3048635582051897,0.0,37.1,0.0,0.8597,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-11-03,0,-0.9800723952481845,0.0,38.49,0.0,0.8741,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-11-04,0,-0.7008021961106105,0.0,37.51,0.0,0.8325,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-11-05,-2,-1.5605502194855392,0.0,36.77,0.0,0.8747,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-11-06,-2,-1.526085328893402,0.0,36.22,0.0,0.8651,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-11-07,-1,-1.1301473046333785,2378.1389628572924,35.73,-102696.2837114951,0.8274,200000,169941.8102857821,-30058.189714217908,0.8497090514289105
2021-11-08,-1,-1.1757152337276535,2378.1389628572924,36.62,-102696.2837114951,0.8604,200000,175447.33132520443,-24552.66867479557,0.8772366566260221
2021-11-09,-2,-1.9094159933410237,0.0,35.84,0.0,0.9286,200000,180073.07891147106,-19926.921088528936,0.9003653945573553
2021-11-10,-2,-1.9554367944446802,0.0,32.05,0.0,0.8688,200000,180073.07891147106,-19926.921088528936,0.9003653945573553
2021-11-11,-2,-1.7529031911116495,0.0,32.94,0.0,0.8994,200000,180073.07891147106,-19926.921088528936,0.9003653945573553
2021-11-12,-2,-1.5764542419238308,0.0,32.05,0.0,0.8804,200000,180073.07891147106,-19926.921088528936,0.9003653945573553
2021-11-13,-1,-1.1805856434664705,2770.3550601764778,32.5,-104852.1479628922,0.8587,200000,180073.07891147106,-19926.921088528936,0.9003653945573553
2021-11-14,-1,-1.1741226087886734,2770.3550601764778,31.93,-104852.1479628922,0.8585,200000,178473.0060975779,-21526.99390242211,0.8923650304878894
2021-11-15,-2,-1.331798872770577,0.0,31.45,0.0,0.8818,200000,185404.03634259917,-14595.963657400833,0.9270201817129958
2021-11-16,0,-0.9520532837820055,0.0,28.29,0.0,0.7591,200000,185404.03634259917,-14595.963657400833,0.9270201817129958
2021-11-17,0,-0.797757741721267,0.0,29.44,0.0,0.7811,200000,185404.03634259917,-14595.963657400833,0.9270201817129958
2021-11-18,0,-0.4676710791397145,0.0,26.62,0.0,0.6826,200000,185404.03634259917,-14595.963657400833,0.9270201817129958
2021-11-19,0,-0.3836404983883878,0.0,28.12,0.0,0.7207,200000,185404.03634259917,-14595.963657400833,0.9270201817129958
2021-11-20,-2,-1.2869698270026628,0.0,29.43,0.0,0.833,200000,185404.03634259917,-14595.963657400833,0.9270201817129958
2021-11-21,-2,-1.5197243339817708,0.0,30.88,0.0,0.9014,200000,185404.03634259917,-14595.963657400833,0.9270201817129958
2021-11-22,0,-0.2747132916210676,0.0,32.17,0.0,0.8449,200000,185404.03634259917,-14595.963657400833,0.9270201817129958
2021-11-23,0,0.12302699933597956,0.0,32.05,0.0,0.8211,200000,185404.03634259917,-14595.963657400833,0.9270201817129958
2021-11-24,0,-0.3639109528439064,0.0,29.62,0.0,0.7919,200000,185404.03634259917,-14595.963657400833,0.9270201817129958
2021-11-25,0,-0.8401722532167974,0.0,29.77,0.0,0.8262,200000,185404.03634259917,-14595.963657400833,0.9270201817129958
2021-11-26,0,-0.3283740390318665,0.0,27.07,0.0,0.7307,200000,185404.03634259917,-14595.963657400833,0.9270201817129958
2021-11-27,-1,-1.045237807091545,3468.0889701197,26.73,-123093.90276364305,0.7531,200000,185404.03634259917,-14595.963657400833,0.9270201817129958
2021-11-28,-1,-0.79350951677496,3468.0889701197,27.39,-123093.90276364305,0.7613,200000,188702.34506554005,-11297.654934459948,0.9435117253277002
2021-11-29,0,0.4148556255092887,0.0,28.1,0.0,0.7488,200000,180123.45067165152,-19876.549328348483,0.9006172533582576
2021-11-30,0,0.5360741155064329,0.0,27.51,0.0,0.7291,200000,180123.45067165152,-19876.549328348483,0.9006172533582576
2021-12-01,-2,-1.252154569443174,0.0,26.67,0.0,0.7565,200000,180123.45067165152,-19876.549328348483,0.9006172533582576
2021-12-02,1,1.0303871938204223,3174.5409000996037,28.37,-122250.20406654778,0.7367,200000,180123.45067165152,-19876.549328348483,0.9006172533582576
2021-12-03,2,2.9831188127624446,0.0,32.79,0.0,0.76,200000,191306.4916953412,-8693.508304658812,0.956532458476706
2021-12-04,2,1.835383311794131,0.0,28.15,0.0,0.6781,200000,191306.4916953412,-8693.508304658812,0.956532458476706
2021-12-05,2,1.2892308691768106,0.0,24.57,0.0,0.6043,200000,191306.4916953412,-8693.508304658812,0.956532458476706
2021-12-06,1,1.024688757928846,-3931.4938696124373,24.33,158392.52500028248,0.6039,200000,191306.4916953412,-8693.508304658812,0.956532458476706
2021-12-07,2,1.5476809273526053,0.0,24.3,0.0,0.5792,200000,195100.8422467598,-4899.157753240201,0.975504211233799
2021-12-08,1,1.1574561102306962,-3852.702256057658,25.32,158773.47188050117,0.6144,200000,195100.8422467598,-4899.157753240201,0.975504211233799
2021-12-09,2,1.384065841617321,0.0,22.45,0.0,0.5328,200000,196999.5020773232,-3000.49792267679,0.9849975103866161
2021-12-10,2,1.8694564824234807,0.0,22.54,0.0,0.5095,200000,196999.5020773232,-3000.49792267679,0.9849975103866161
2021-12-11,2,2.110480993889635,0.0,24.4,0.0,0.5314,200000,196999.5020773232,-3000.49792267679,0.9849975103866161
2021-12-12,2,1.4852900207815818,0.0,24.49,0.0,0.549,200000,196999.5020773232,-3000.49792267679,0.9849975103866161
2021-12-13,2,1.530366388368508,0.0,21.74,0.0,0.4786,200000,196999.5020773232,-3000.49792267679,0.9849975103866161
2021-12-14,2,1.2200163269059086,0.0,21.8,0.0,0.4863,200000,196999.5020773232,-3000.49792267679,0.9849975103866161
2021-12-15,0,0.9912169346790685,0.0,22.34,0.0,0.5035,200000,196999.5020773232,-3000.49792267679,0.9849975103866161
2021-12-16,0,0.7207616522507649,0.0,21.83,0.0,0.4995,200000,196999.5020773232,-3000.49792267679,0.9849975103866161
2021-12-17,1,1.0111537631193914,-4644.0240942320415,21.21,208951.52956865,0.4714,200000,196999.5020773232,-3000.49792267679,0.9849975103866161
2021-12-18,2,1.8766822864764754,0.0,23.15,0.0,0.477,200000,204838.78025454894,4838.780254548939,1.0241939012727448
2021-12-19,2,1.4628242376811111,0.0,22.16,0.0,0.4648,200000,204838.78025454894,4838.780254548939,1.0241939012727448
2021-12-20,0,0.7490854223070645,0.0,21.52,0.0,0.4722,200000,204838.78025454894,4838.780254548939,1.0241939012727448
2021-12-21,0,-0.6407734029564298,0.0,23.63,0.0,0.5635,200000,204838.78025454894,4838.780254548939,1.0241939012727448
2021-12-22,2,2.0472329229658546,0.0,27.37,0.0,0.5547,200000,204838.78025454894,4838.780254548939,1.0241939012727448
2021-12-23,2,1.7903501739405507,0.0,28.36,0.0,0.5735,200000,204838.78025454894,4838.780254548939,1.0241939012727448
2021-12-24,0,0.8014796715581761,0.0,26.9,0.0,0.5734,200000,204838.78025454894,4838.780254548939,1.0241939012727448
2021-12-25,2,2.2550612946582835,0.0,29.66,0.0,0.5681,200000,204838.78025454894,4838.780254548939,1.0241939012727448
2021-12-26,2,2.90753425299954,0.0,32.12,0.0,0.5588,200000,204838.78025454894,4838.780254548939,1.0241939012727448
2021-12-27,2,1.4169042964059746,0.0,29.71,0.0,0.5678,200000,204838.78025454894,4838.780254548939,1.0241939012727448
2021-12-28,1,1.0204527795443052,-3851.801057814008,26.59,196960.36562937396,0.52,200000,204838.78025454894,4838.780254548939,1.0241939012727448
2021-12-29,2,1.9152047165107533,0.0,27.94,0.0,0.5004,200000,213899.13484893358,13899.13484893358,1.069495674244668
2021-12-30,2,2.4479671098868576,0.0,30.16,0.0,0.495,200000,213899.13484893358,13899.13484893358,1.069495674244668
2021-12-31,2,2.4461801519431234,0.0,32.39,0.0,0.5025,200000,213899.13484893358,13899.13484893358,1.069495674244668
2022-01-01,2,2.5204354841707834,0.0,36.36,0.0,0.5231,200000,213899.13484893358,13899.13484893358,1.069495674244668
2022-01-02,2,1.4275224883677469,0.0,35.53,0.0,0.5661,200000,213899.13484893358,13899.13484893358,1.069495674244668
2022-01-03,2,2.2554070341308665,0.0,39.25,0.0,0.5355,200000,213899.13484893358,13899.13484893358,1.069495674244668
2022-01-04,2,2.2426267129531205,0.0,42.1,0.0,0.5413,200000,213899.13484893358,13899.13484893358,1.069495674244668
2022-01-05,1,1.159047213705231,-2766.414056504573,38.66,187960.5754384302,0.569,200000,213899.13484893355,13899.13484893355,1.0694956742446677
2022-01-06,2,1.5102764177377606,0.0,40.08,0.0,0.545,200000,222338.4966196924,22338.496619692392,1.111692483098462
2022-01-07,2,1.6719856650384513,0.0,38.58,0.0,0.4951,200000,222338.4966196924,22338.496619692392,1.111692483098462
2022-01-08,2,1.3240074078759918,0.0,35.87,0.0,0.4737,200000,222338.4966196924,22338.496619692392,1.111692483098462
2022-01-09,1,1.1651277877744095,-3178.080283300349,34.98,239176.52390242298,0.4648,200000,222338.4966196924,22338.496619692392,1.111692483098462
2022-01-10,2,1.73453194525334,0.0,37.86,0.0,0.4508,200000,234839.83917023137,34839.83917023137,1.1741991958511568
2022-01-11,2,1.433313967209181,0.0,38.7,0.0,0.4697,200000,234839.83917023137,34839.83917023137,1.1741991958511568
2022-01-12,1,1.0039218019897804,-2919.441063777118,40.22,229156.75172739205,0.5124,200000,234839.83917023137,34839.83917023137,1.1741991958511568
2022-01-13,1,0.8303878836819978,-2919.441063777118,37.6,229156.75172739205,0.4861,200000,221164.08101270493,21164.081012704934,1.1058204050635247
2022-01-14,1,0.9872971224643726,-2919.441063777118,40.42,229156.75172739205,0.5054,200000,233819.63012089505,33819.630120895046,1.1690981506044753
2022-01-15,1,0.7791493096816797,-2919.441063777118,39.12,229156.75172739205,0.497,200000,228099.4400234747,28099.440023474686,1.1404972001173734
2022-01-16,2,1.77535039564566,0.0,43.65,0.0,0.4834,200000,251499.06781908122,51499.06781908122,1.257495339095406
2022-01-17,1,1.1372374210718157,-3213.6349069650037,39.13,271304.28027948353,0.4635,200000,251499.06781908125,51499.06781908125,1.2574953390954062
2022-01-18,1,0.6833333360633985,-3213.6349069650037,38.24,271304.28027948353,0.4722,200000,250999.27999031387,50999.279990313866,1.2549963999515694
2022-01-19,1,0.46420802308499126,-3213.6349069650037,37.02,271304.28027948353,0.4634,200000,244691.16773735711,44691.167737357115,1.2234558386867855
2022-01-20,1,1.0805129025761193,-3213.6349069650037,38.98,271304.28027948353,0.4607,200000,250257.3705982539,50257.37059825391,1.2512868529912695
2022-01-21,2,1.907531815395848,0.0,34.61,0.0,0.3771,200000,260414.12785574677,60414.127855746774,1.3020706392787338
2022-01-22,2,1.223554372126857,0.0,29.24,0.0,0.3351,200000,260414.12785574677,60414.127855746774,1.3020706392787338
2022-01-23,2,2.3680578832728885,0.0,34.61,0.0,0.3554,200000,260414.12785574677,60414.127855746774,1.3020706392787338
2022-01-24,2,2.9287942158386855,0.0,36.02,0.0,0.3269,200000,260414.12785574677,60414.127855746774,1.3020706392787338
2022-01-25,2,2.4355911510554393,0.0,35.87,0.0,0.3241,200000,260414.12785574677,60414.127855746774,1.3020706392787338
2022-01-26,2,1.4612717536445359,0.0,32.36,0.0,0.3163,200000,260414.12785574677,60414.127855746774,1.3020706392787338
2022-01-27,0,0.7777684948328992,0.0,30.06,0.0,0.3138,200000,260414.12785574677,60414.127855746774,1.3020706392787338
2022-01-28,0,0.4910747870905394,0.0,29.47,0.0,0.3154,200000,260414.12785574677,60414.127855746774,1.3020706392787338
2022-01-29,0,0.2922099320123854,0.0,29.08,0.0,0.3159,200000,260414.12785574677,60414.127855746774,1.3020706392787338
2022-01-30,0,-0.17549083234154386,0.0,27.19,0.0,0.3107,200000,260414.12785574677,60414.127855746774,1.3020706392787338
2022-01-31,0,-0.20528533619348072,0.0,28.05,0.0,0.3206,200000,260414.12785574677,60414.127855746774,1.3020706392787338
