date,statusList,zscore,XRPUSDT_position,XRPUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2021-02-24,-1,-0.615964751114765,255845.42261302745,0.4686,-470647.0491704002,0.23287,200000,229488.74337677576,29488.74337677576,1.147443716883879
2021-02-25,-1,-0.8492241907968813,255845.42261302745,0.43601,-470647.0491704002,0.22555,200000,217705.60465388987,17705.604653889866,1.0885280232694494
2021-02-26,-1,-0.9229918393369383,255845.42261302745,0.42788,-470647.0491704002,0.22514,200000,215432.61607788608,15432.61607788608,1.0771630803894303
2021-02-27,-2,-2.004233282492806,0.0,0.43589,0.0,0.27529,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-02-28,-2,-1.413655844107989,0.0,0.41565,0.0,0.24682,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-01,-2,-1.5946240443711095,0.0,0.44537,0.0,0.27925,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-02,-2,-1.9507239427315997,0.0,0.4357,0.0,0.31185,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-03,-2,-2.0688009388539554,0.0,0.44846,0.0,0.36388,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-04,-2,-1.2095306205433631,0.0,0.48096,0.0,0.32349,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-05,-2,-1.7773496838812206,0.0,0.45457,0.0,0.3737,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-06,-2,-1.6236764872994396,0.0,0.46285,0.0,0.3831,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-07,-2,-1.368471587955196,0.0,0.46558,0.0,0.37246,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-08,-2,-1.7047692790088167,0.0,0.47412,0.0,0.44438,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-09,-2,-1.4009701673259747,0.0,0.4849,0.0,0.42838,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-10,-2,-1.5309567429859616,0.0,0.46155,0.0,0.454,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-11,-2,-1.352953801039758,0.0,0.45187,0.0,0.44166,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-12,-2,-1.6189902073233264,0.0,0.43934,0.0,0.5255,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-13,-2,-1.633126388616414,0.0,0.45787,0.0,0.62092,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-14,-2,-1.6699201090402056,0.0,0.43905,0.0,0.68704,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-15,-2,-1.4688435915404516,0.0,0.43574,0.0,0.6461,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-16,-2,-1.2009673210738827,0.0,0.46024,0.0,0.61549,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-17,-2,-1.2020530532768765,0.0,0.4698,0.0,0.658,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-18,0,-0.9401594168280062,0.0,0.46893,0.0,0.59455,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-19,0,-0.9009547814858905,0.0,0.46651,0.0,0.6038,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-20,0,-0.43462334128068053,0.0,0.52613,0.0,0.58633,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-21,0,-0.6940546426092107,0.0,0.51651,0.0,0.64182,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-22,0,-0.5996392709890993,0.0,0.5441,0.0,0.67196,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-23,0,-0.2593173543120345,0.0,0.5498,0.0,0.62812,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-24,0,-0.642282115683954,0.0,0.48021,0.0,0.61858,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-25,0,-0.23521404048372044,0.0,0.51058,0.0,0.60863,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-26,0,-0.3295534810583689,0.0,0.56357,0.0,0.69757,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-27,-1,-1.0308260488086889,270996.2508045866,0.54752,-188091.357343636,0.78885,200000,296751.73448105453,96751.73448105453,1.4837586724052727
2021-03-28,-1,-0.9096462454443661,270996.2508045866,0.54552,-188091.357343636,0.77916,200000,294387.1367267855,94387.13672678551,1.4719356836339275
2021-03-29,-1,-0.9906272703648867,270996.2508045866,0.56538,-188091.357343636,0.82,200000,307450.7733016787,107450.77330167871,1.5372538665083937
2021-03-30,-1,-0.8991342908149927,270996.2508045866,0.5621,-188091.357343636,0.80995,200000,304671.58745773614,104671.58745773614,1.5233579372886807
2021-03-31,0,0.28338973915367094,0.0,0.56982,0.0,0.72674,200000,279026.163883499,79026.16388349899,1.395130819417495
2021-04-01,0,0.6321338317373146,0.0,0.57087,0.0,0.70796,200000,279026.163883499,79026.16388349899,1.395130819417495
2021-04-02,2,1.440969154077402,0.0,0.60701,0.0,0.69364,200000,279026.163883499,79026.16388349899,1.395130819417495
2021-04-03,2,1.763173345513177,0.0,0.57831,0.0,0.63403,200000,279026.163883499,79026.16388349899,1.395130819417495
2021-04-04,1,1.1894064758386886,-219705.6408531488,0.635,192953.47690549554,0.72304,200000,279026.163883499,79026.16388349899,1.395130819417495
2021-04-05,2,3.6824239703134407,0.0,0.91584,0.0,0.68135,200000,348772.52651288745,148772.52651288745,1.7438626325644373
2021-04-06,2,3.3772203583090374,0.0,1.09663,0.0,0.66701,200000,348772.52651288745,148772.52651288745,1.7438626325644373
2021-04-07,2,2.311999609678784,0.0,0.91542,0.0,0.59566,200000,348772.52651288745,148772.52651288745,1.7438626325644373
2021-04-08,2,2.3968604626328394,0.0,1.05599,0.0,0.6066,200000,348772.52651288745,148772.52651288745,1.7438626325644373
2021-04-09,2,1.4446299635721784,0.0,1.01721,0.0,0.68365,200000,348772.52651288745,148772.52651288745,1.7438626325644373
2021-04-10,2,2.464603997514525,0.0,1.3728,0.0,0.65528,200000,348772.52651288745,148772.52651288745,1.7438626325644373
2021-04-11,2,2.106061735032287,0.0,1.35118,0.0,0.63278,200000,348772.52651288745,148772.52651288745,1.7438626325644373
2021-04-12,2,2.1749031074587526,0.0,1.46843,0.0,0.60938,200000,348772.52651288745,148772.52651288745,1.7438626325644373
2021-04-13,2,2.4501717473222118,0.0,1.79611,0.0,0.60803,200000,348772.52651288745,148772.52651288745,1.7438626325644373
2021-04-14,2,2.1556686519320913,0.0,1.83468,0.0,0.59596,200000,348772.52651288745,148772.52651288745,1.7438626325644373
2021-04-15,2,1.4767872099040242,0.0,1.75781,0.0,0.6501,200000,348772.52651288745,148772.52651288745,1.7438626325644373
2021-04-16,1,1.1672207476626257,-112648.98630951438,1.54805,287960.9360399672,0.60559,200000,348772.52651288745,148772.52651288745,1.7438626325644373
2021-04-17,1,0.8957024267890964,-112648.98630951438,1.53896,287960.9360399672,0.63834,200000,357179.2678826429,157179.26788264292,1.7858963394132146
2021-04-18,1,1.0147401874017308,-112648.98630951438,1.40797,287960.9360399672,0.54358,200000,315136.1988668123,115136.19886681228,1.5756809943340615
2021-04-19,1,1.0954260777824087,-112648.98630951438,1.30945,287960.9360399672,0.47802,200000,285159.3017688187,85159.3017688187,1.4257965088440936
2021-04-20,1,0.8189813335095114,-112648.98630951438,1.38501,287960.9360399672,0.53494,200000,310061.79565376055,110061.79565376055,1.5503089782688027
2021-04-21,1,0.9642432610393568,-112648.98630951438,1.29097,287960.9360399672,0.46711,200000,279935.89468962286,79935.89468962286,1.3996794734481144
2021-04-22,1,0.9856072150581766,-112648.98630951438,1.15489,287960.9360399672,0.40685,200000,247254.0946268557,47254.09462685569,1.2362704731342784
2021-04-23,1,0.891345667698039,-112648.98630951438,1.17073,287960.9360399672,0.41488,200000,251350.78088639936,51350.780886399356,1.2567539044319969
2021-04-24,1,0.8783759204205115,-112648.98630951438,1.04833,287960.9360399672,0.36899,200000,224348.0176072407,24348.017607240705,1.1217400880362036
2021-04-25,1,0.8929939122564243,-112648.98630951438,1.0351,287960.9360399672,0.35865,200000,219880.15543971257,19880.155439712573,1.0994007771985628
2021-04-26,1,0.968793110401224,-112648.98630951438,1.3629,287960.9360399672,0.45942,200000,285824.3166767189,85824.31667671888,1.4291215833835944
2021-04-27,0,-0.696628206844413,0.0,1.4017,0.0,0.6231,200000,327244.1513764302,127244.15137643018,1.636220756882151
2021-04-28,0,-0.6109078751605729,0.0,1.3576,0.0,0.58004,200000,327244.1513764302,127244.15137643018,1.636220756882151
2021-04-29,0,-0.4795600603058369,0.0,1.3978,0.0,0.56209,200000,327244.1513764302,127244.15137643018,1.636220756882151
2021-04-30,0,0.05094638194158562,0.0,1.5988,0.0,0.60008,200000,327244.1513764302,127244.15137643018,1.636220756882151
2021-05-01,0,-0.9466429604223571,0.0,1.651,0.0,0.6741,200000,327244.1513764302,127244.15137643018,1.636220756882151
2021-05-02,0,-0.9323581103922345,0.0,1.5605,0.0,0.63506,200000,327244.1513764302,127244.15137643018,1.636220756882151
2021-05-03,0,-0.8354184145924506,0.0,1.5546,0.0,0.63211,200000,327244.1513764302,127244.15137643018,1.636220756882151
2021-05-04,0,-0.4203380848045894,0.0,1.3877,0.0,0.54757,200000,327244.1513764302,127244.15137643018,1.636220756882151
2021-05-05,0,0.5591516845537486,0.0,1.6133,0.0,0.59101,200000,327244.1513764302,127244.15137643018,1.636220756882151
2021-05-06,1,1.0666516560989923,-102085.1482956171,1.6028,291111.4039216722,0.56206,200000,327244.1513764302,127244.15137643018,1.636220756882151
2021-05-07,1,0.5816004044559624,-102085.1482956171,1.5793,291111.4039216722,0.57068,200000,327354.53069328796,127354.53069328796,1.6367726534664397
2021-05-08,1,0.7477455001387153,-102085.1482956171,1.5611,291111.4039216722,0.55482,200000,320879.55412811,120879.55412811,1.6043977706405501
2021-05-09,1,1.0423583247456651,-102085.1482956171,1.5345,291111.4039216722,0.53163,200000,311413.21572650305,111413.21572650305,1.5570660786325152
2021-05-10,1,0.7464722994666816,-102085.1482956171,1.3906,291111.4039216722,0.48978,200000,284540.15063264174,84540.15063264174,1.4227007531632088
2021-05-11,0,0.1801909059645448,0.0,1.4786,0.0,0.54404,200000,319811.0034567831,119811.00345678307,1.5990550172839155
2021-05-12,0,0.8039168781775767,0.0,1.2691,0.0,0.4454,200000,319811.0034567831,119811.00345678307,1.5990550172839155
2021-05-13,2,1.6151053019275168,0.0,1.364,0.0,0.44661,200000,319811.0034567831,119811.00345678307,1.5990550172839155
2021-05-14,1,1.1292171759666216,-114218.21552027967,1.4,337773.81493502785,0.47341,200000,319811.0034567831,119811.00345678307,1.5990550172839155
2021-05-15,2,1.6455275330955177,0.0,1.4904,0.0,0.47902,200000,328241.41903803084,128241.41903803084,1.641207095190154
2021-05-16,2,1.606609476088145,0.0,1.4496,0.0,0.4634,200000,328241.41903803084,128241.41903803084,1.641207095190154
2021-05-17,2,2.399096027975268,0.0,1.4946,0.0,0.43345,200000,328241.41903803084,128241.41903803084,1.641207095190154
2021-05-18,1,1.1326793192644984,-103292.03192083543,1.5889,322475.55609505135,0.50894,200000,328241.41903803084,128241.41903803084,1.641207095190154
2021-05-19,2,1.360632437073603,0.0,1.0568,0.0,0.32775,200000,331709.07486181665,131709.07486181665,1.6585453743090832
2021-05-20,2,1.662573699563255,0.0,1.1795,0.0,0.34948,200000,331709.07486181665,131709.07486181665,1.6585453743090832
2021-05-21,2,1.703084157390145,0.0,1.0062,0.0,0.29189,200000,331709.07486181665,131709.07486181665,1.6585453743090832
2021-05-22,2,2.048264430006084,0.0,0.9052,0.0,0.24842,200000,331709.07486181665,131709.07486181665,1.6585453743090832
2021-05-23,2,2.00019132239658,0.0,0.7898,0.0,0.21258,200000,331709.07486181665,131709.07486181665,1.6585453743090832
2021-05-24,1,1.1181767255956117,-167023.70335438906,0.993,577568.3849801794,0.28716,200000,331709.07486181665,131709.07486181665,1.6585453743090832
2021-05-25,1,1.1121457508905024,-167023.70335438906,0.9746,577568.3849801794,0.27909,200000,323974.86185330583,123974.86185330583,1.619874309266529
2021-05-26,0,-0.210816005456668,0.0,1.0316,0.0,0.33353,200000,311374.3437997652,111374.34379976522,1.5568717189988261
2021-05-27,0,0.37857706768376426,0.0,0.9747,0.0,0.29591,200000,311374.3437997652,111374.34379976522,1.5568717189988261
2021-05-28,-1,-1.1163651519005544,173274.53745117708,0.8985,-496261.5450079135,0.31372,200000,311374.3437997652,111374.34379976522,1.5568717189988261
2021-05-29,-1,-0.8348858186725551,173274.53745117708,0.8318,-496261.5450079135,0.28186,200000,284006.0393278196,84006.0393278196,1.420030196639098
2021-05-30,-1,-0.9630374061444716,173274.53745117708,0.9058,-496261.5450079135,0.30984,200000,310713.75312852813,110713.75312852813,1.5535687656426407
2021-05-31,0,-0.15736519765574297,0.0,1.0409,0.0,0.32775,200000,293662.5991431786,93662.59914317861,1.468312995715893
2021-06-01,0,-0.5614418725202724,0.0,1.0108,0.0,0.32699,200000,293662.5991431786,93662.59914317861,1.468312995715893
2021-06-02,-2,-1.208394645169837,0.0,1.0241,0.0,0.35097,200000,293662.5991431786,93662.59914317861,1.468312995715893
2021-06-03,-2,-2.222017533944008,0.0,1.045,0.0,0.40705,200000,293662.5991431786,93662.59914317861,1.468312995715893
2021-06-04,-2,-1.7124840402928092,0.0,0.9683,0.0,0.36599,200000,293662.5991431786,93662.59914317861,1.468312995715893
2021-06-05,-2,-1.6019687338775952,0.0,0.923,0.0,0.35295,200000,293662.5991431786,93662.59914317861,1.468312995715893
2021-06-06,-2,-1.2545900369930996,0.0,0.947,0.0,0.35291,200000,293662.5991431786,93662.59914317861,1.468312995715893
2021-06-07,0,-0.8218681902379363,0.0,0.8618,0.0,0.30655,200000,293662.5991431786,93662.59914317861,1.468312995715893
2021-06-08,0,-0.8568644581829108,0.0,0.8731,0.0,0.31507,200000,293662.5991431786,93662.59914317861,1.468312995715893
2021-06-09,0,-0.353149849471143,0.0,0.9218,0.0,0.31454,200000,293662.5991431786,93662.59914317861,1.468312995715893
2021-06-10,0,0.005881946672726776,0.0,0.8686,0.0,0.2861,200000,293662.5991431786,93662.59914317861,1.468312995715893
2021-06-11,0,0.36577408470003514,0.0,0.8471,0.0,0.27147,200000,293662.5991431786,93662.59914317861,1.468312995715893
2021-06-12,1,1.0662875601030666,-176352.74990582428,0.8326,576804.2880719253,0.25456,200000,293662.5991431786,93662.59914317861,1.468312995715893
2021-06-13,1,0.630843992820679,-176352.74990582428,0.8832,576804.2880719253,0.28271,200000,318823.08899763797,118823.08899763797,1.5941154449881898
2021-06-14,1,0.5095479689112099,-176352.74990582428,0.8906,576804.2880719253,0.29139,200000,325134.7605674054,125134.76056740538,1.625673802837027
2021-06-15,1,0.2004179672754965,-176352.74990582428,0.8663,576804.2880719253,0.2903,200000,320220.6720706955,120220.6720706955,1.6011033603534774
2021-06-16,0,-0.4667709971629104,0.0,0.832,0.0,0.29433,200000,270617.28095661465,70617.28095661465,1.3530864047830733
2021-06-17,0,-0.21078339955415162,0.0,0.8419,0.0,0.29256,200000,270617.28095661465,70617.28095661465,1.3530864047830733
2021-06-18,0,0.297684825100336,0.0,0.7972,0.0,0.26762,200000,270617.28095661465,70617.28095661465,1.3530864047830733
2021-06-19,0,0.20715849158703772,0.0,0.7582,0.0,0.25588,200000,270617.28095661465,70617.28095661465,1.3530864047830733
2021-06-20,0,0.26942116035093117,0.0,0.7741,0.0,0.26132,200000,270617.28095661465,70617.28095661465,1.3530864047830733
2021-06-21,1,1.073214096162347,-223023.96650454478,0.6067,694888.252250962,0.19472,200000,270617.28095661465,70617.28095661465,1.3530864047830733
2021-06-22,0,-0.005329079577756087,0.0,0.5468,0.0,0.1878,200000,262066.7720685691,62066.77206856909,1.3103338603428454
2021-06-23,1,1.0251787320016352,-205284.95383719966,0.6383,640593.4296469545,0.20455,200000,262066.7720685691,62066.77206856909,1.3103338603428454
2021-06-24,1,1.1428775377317855,-205284.95383719966,0.6731,640593.4296469545,0.21317,200000,274732.6038256604,74732.60382566042,1.3736630191283021
2021-06-25,2,1.7011526825905408,0.0,0.6111,0.0,0.1869,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-06-26,2,1.7258275896058846,0.0,0.6162,0.0,0.18698,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-06-27,2,1.9272132324377977,0.0,0.6484,0.0,0.19229,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-06-28,0,-0.022874849229528607,0.0,0.6444,0.0,0.20999,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-06-29,0,0.5602711236392229,0.0,0.7063,0.0,0.2231,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-06-30,0,0.07073508285334158,0.0,0.7063,0.0,0.22804,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-01,-2,-2.416416295169592,0.0,0.6591,0.0,0.25016,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-02,-2,-2.1224090772201234,0.0,0.6556,0.0,0.25092,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-03,-2,-2.1511408148531457,0.0,0.6732,0.0,0.26797,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-04,-2,-1.8037637856435973,0.0,0.696,0.0,0.27594,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-05,-2,-2.0087180566036995,0.0,0.6526,0.0,0.27501,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-06,-2,-1.945553988746574,0.0,0.6648,0.0,0.28923,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-07,-2,-1.4493346930173807,0.0,0.6522,0.0,0.27141,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-08,-2,-1.4965926676989978,0.0,0.6215,0.0,0.26782,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-09,-2,-1.545989025656537,0.0,0.6369,0.0,0.28606,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-10,-2,-1.4155388942376008,0.0,0.6246,0.0,0.28287,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-11,-2,-1.28066560035058,0.0,0.6364,0.0,0.28901,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-12,0,-0.8180557971766543,0.0,0.6288,0.0,0.26604,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-13,0,-0.21917393634180704,0.0,0.6192,0.0,0.2387,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-14,0,-0.25730778901068735,0.0,0.6197,0.0,0.24286,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-15,0,0.09755221039927668,0.0,0.5979,0.0,0.22473,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-16,0,0.9783862945148624,0.0,0.5893,0.0,0.20001,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-17,0,0.3090883674780486,0.0,0.5821,0.0,0.21857,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-18,0,-0.08821807457737639,0.0,0.5866,0.0,0.23281,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-19,0,-0.13132162057655086,0.0,0.557,0.0,0.22468,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-20,-2,-2.0140494589009212,0.0,0.5284,0.0,0.26,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-21,-2,-1.2445432464883597,0.0,0.5719,0.0,0.26425,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-22,0,-0.9437544099259296,0.0,0.592,0.0,0.26815,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-23,-2,-1.226223419422365,0.0,0.6091,0.0,0.28779,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-24,0,-0.8728727320599232,0.0,0.6085,0.0,0.2796,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-25,-2,-2.206093255628636,0.0,0.6069,0.0,0.34563,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-26,-2,-1.2802173119428815,0.0,0.6234,0.0,0.31642,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-27,-2,-1.5984638161974876,0.0,0.6451,0.0,0.35495,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-28,0,-0.5151310922643083,0.0,0.7327,0.0,0.34348,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-29,-1,-1.1130125695945892,178812.43012651306,0.7488,-344202.43619211565,0.389,200000,267789.495357466,67789.49535746599,1.33894747678733
2021-07-30,-1,-0.8553401618208639,178812.43012651306,0.7521,-344202.43619211565,0.37801,200000,264596.7916031321,64596.79160313209,1.3229839580156604
2021-07-31,-1,-1.189583914327934,178812.43012651306,0.746,-344202.43619211565,0.40334,200000,272224.68348810665,72224.68348810665,1.3611234174405333
2021-08-01,-1,-1.0731170170793647,178812.43012651306,0.7242,-344202.43619211565,0.39102,200000,264085.9984974618,64085.998497461784,1.3204299924873089
2021-08-02,-1,-0.7540795360577176,178812.43012651306,0.738,-344202.43619211565,0.38177,200000,263369.73749843065,63369.73749843065,1.3168486874921532
2021-08-03,-1,-0.7461994133830108,178812.43012651306,0.7136,-344202.43619211565,0.374,200000,256332.26127413096,56332.26127413096,1.2816613063706548
2021-08-04,-1,-0.8380028622829155,178812.43012651306,0.731,-344202.43619211565,0.39503,200000,266682.1747914525,66682.17479145247,1.3334108739572623
2021-08-05,-1,-1.1435989448248745,178812.43012651306,0.7327,-344202.43619211565,0.41578,200000,274128.3564736539,74128.35647365393,1.3706417823682697
2021-08-06,-1,-0.9298798678063452,178812.43012651306,0.7474,-344202.43619211565,0.41292,200000,275772.4802290043,75772.48022900429,1.3788624011450215
2021-08-07,0,0.13150301449751606,0.0,0.8162,0.0,0.40583,200000,261530.4645680523,61530.464568052295,1.3076523228402614
2021-08-08,0,0.7072747113030905,0.0,0.7788,0.0,0.37665,200000,261530.4645680523,61530.464568052295,1.3076523228402614
2021-08-09,0,0.5811706440174673,0.0,0.817,0.0,0.39836,200000,261530.4645680523,61530.464568052295,1.3076523228402614
2021-08-10,0,-0.6266673504272492,0.0,0.8511,0.0,0.45594,200000,261530.4645680523,61530.464568052295,1.3076523228402614
2021-08-11,1,1.1230704685801427,-129406.46440774483,1.0105,270528.2336181934,0.48337,200000,261530.46456805232,61530.464568052324,1.3076523228402617
2021-08-12,0,-0.3355919169779716,0.0,0.966,0.0,0.50981,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-13,2,1.5695087651500306,0.0,1.0901,0.0,0.51539,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-14,2,3.318594198238079,0.0,1.2791,0.0,0.50178,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-15,2,2.617575798794407,0.0,1.2839,0.0,0.49755,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-16,2,1.6329481217007875,0.0,1.1855,0.0,0.49082,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-17,2,1.3265259907257816,0.0,1.0978,0.0,0.46319,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-18,0,0.8909523787748903,0.0,1.1431,0.0,0.50033,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-19,0,0.7449257170315302,0.0,1.2347,0.0,0.54524,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-20,0,0.5971956910319038,0.0,1.2629,0.0,0.56253,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-21,0,0.15343365662764483,0.0,1.2158,0.0,0.56597,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-22,0,0.2976568414492567,0.0,1.226,0.0,0.55844,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-23,0,0.3588317178424531,0.0,1.2457,0.0,0.56006,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-24,0,0.10343213355593028,0.0,1.1353,0.0,0.52088,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-25,0,-0.5258915713235994,0.0,1.1735,0.0,0.56895,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-26,0,-0.5632700377728813,0.0,1.0712,0.0,0.5156,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-27,0,-0.37669687936796675,0.0,1.1918,0.0,0.5622,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-28,0,-0.5854964968649881,0.0,1.1459,0.0,0.5504,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-29,-2,-1.5300072051017126,0.0,1.1408,0.0,0.6061,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-30,-2,-2.0292405161686196,0.0,1.1002,0.0,0.626,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-08-31,-2,-2.1677144722243,0.0,1.1856,0.0,0.7248,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-09-01,-2,-1.6253255748004634,0.0,1.2362,0.0,0.7106,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-09-02,-2,-1.3416990812647152,0.0,1.2533,0.0,0.7058,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-09-03,-2,-1.2901923573428455,0.0,1.2907,0.0,0.7338,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-09-04,-1,-1.1188255646467726,99067.22601412283,1.2548,-176776.9556349848,0.7032,200000,248619.11040504265,48619.11040504265,1.2430955520252134
2021-09-05,-1,-0.34408366408243773,99067.22601412283,1.3076,-176776.9556349848,0.6704,200000,248051.57579376083,48051.57579376083,1.2402578789688041
2021-09-06,-2,-1.3260982391149476,0.0,1.3894,0.0,0.815,200000,255048.32542353298,55048.32542353298,1.275241627117665
2021-09-07,-2,-2.653375142118645,0.0,1.1292,0.0,0.9115,200000,255048.32542353298,55048.32542353298,1.275241627117665
2021-09-08,-2,-2.195811100206442,0.0,1.0998,0.0,0.8872,200000,255048.32542353298,55048.32542353298,1.275241627117665
2021-09-09,-2,-1.9596938598319813,0.0,1.0868,0.0,0.8977,200000,255048.32542353298,55048.32542353298,1.275241627117665
2021-09-10,-2,-1.4000969956445728,0.0,1.0552,0.0,0.7903,200000,255048.32542353298,55048.32542353298,1.275241627117665
2021-09-11,-2,-1.7442651136099678,0.0,1.0787,0.0,0.9472,200000,255048.32542353298,55048.32542353298,1.275241627117665
2021-09-12,-2,-1.2397418487577683,0.0,1.1181,0.0,0.8795,200000,255048.32542353298,55048.32542353298,1.275241627117665
2021-09-13,-2,-1.3549023021190334,0.0,1.0643,0.0,0.899,200000,255048.32542353298,55048.32542353298,1.275241627117665
2021-09-14,-1,-1.1669284623093172,116322.32300626332,1.0963,-140367.81806468518,0.9085,200000,255048.32542353298,55048.32542353298,1.275241627117665
2021-09-15,-1,-1.1351827474854927,116322.32300626332,1.1207,-140367.81806468518,0.9497,200000,263669.74420915084,63669.74420915084,1.3183487210457543
2021-09-16,-1,-0.9972990120437233,116322.32300626332,1.0902,-140367.81806468518,0.9098,200000,254521.23741667886,54521.237416678865,1.2726061870833942
2021-09-17,-1,-0.629506001736434,116322.32300626332,1.0661,-140367.81806468518,0.8253,200000,239856.78880576201,39856.788805762015,1.1992839440288101
2021-09-18,-1,-0.586911169182621,116322.32300626332,1.0751,-140367.81806468518,0.8385,200000,242756.5449112722,42756.54491127221,1.213782724556361
2021-09-19,-1,-0.2053724269813381,116322.32300626332,1.0483,-140367.81806468518,0.7651,200000,229336.1088087565,29336.108808756486,1.1466805440437824
2021-09-20,-1,-0.2155420103975576,116322.32300626332,0.9216,-140367.81806468518,0.6805,200000,202722.95307559054,2722.9530755905434,1.0136147653779528
