date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2021-09-23,0,0.21716599482062193,0.0,184.7,0.0,0.2876,200000,335270.2242029314,135270.2242029314,1.6763511210146569
2021-09-24,0,-0.7008497154605188,0.0,165.5,0.0,0.2675,200000,335270.2242029314,135270.2242029314,1.6763511210146569
2021-09-25,0,-0.47783835746574693,0.0,164.4,0.0,0.2643,200000,335270.2242029314,135270.2242029314,1.6763511210146569
2021-09-26,-2,-2.0886850891656445,0.0,162.0,0.0,0.2729,200000,335270.2242029314,135270.2242029314,1.6763511210146569
2021-09-27,-2,-2.3374069957547445,0.0,153.7,0.0,0.2646,200000,335270.2242029314,135270.2242029314,1.6763511210146569
2021-09-28,-2,-1.908006309264061,0.0,147.3,0.0,0.2523,200000,335270.2242029314,135270.2242029314,1.6763511210146569
2021-09-29,-1,-1.0590779431796669,1098.5262916216625,152.6,-662589.3758951214,0.253,200000,335270.2242029314,135270.2242029314,1.6763511210146569
2021-09-30,0,0.17633374805980728,0.0,166.0,0.0,0.2621,200000,326579.5352158467,126579.53521584673,1.6328976760792338
2021-10-01,0,-0.9055053509879032,0.0,176.8,0.0,0.2919,200000,326579.5352158467,126579.53521584673,1.6328976760792338
2021-10-02,-2,-1.3685777159356873,0.0,177.8,0.0,0.3013,200000,326579.5352158467,126579.53521584673,1.6328976760792338
2021-10-03,0,-0.8401639413142324,0.0,178.2,0.0,0.2962,200000,326579.5352158467,126579.53521584673,1.6328976760792338
2021-10-04,-2,-1.2343540767435859,0.0,174.2,0.0,0.2961,200000,326579.5352158467,126579.53521584673,1.6328976760792338
2021-10-05,-1,-1.0335676250972186,894.7384526461555,182.5,-528445.8498638297,0.309,200000,326579.5352158467,126579.53521584673,1.6328976760792338
2021-10-06,0,-0.09001174519353594,0.0,185.1,0.0,0.3021,200000,320606.9388749063,120606.93887490628,1.6030346943745313
2021-10-07,0,0.40134945595874183,0.0,189.2,0.0,0.304,200000,320606.9388749063,120606.93887490628,1.6030346943745313
2021-10-08,0,0.022738952203959245,0.0,189.5,0.0,0.3095,200000,320606.9388749063,120606.93887490628,1.6030346943745313
2021-10-09,0,0.27957627366956567,0.0,193.7,0.0,0.3146,200000,320606.9388749063,120606.93887490628,1.6030346943745313
2021-10-10,0,0.18555242973322753,0.0,182.3,0.0,0.2982,200000,320606.9388749063,120606.93887490628,1.6030346943745313
2021-10-11,0,0.49415475175116746,0.0,183.0,0.0,0.2967,200000,320606.9388749063,120606.93887490628,1.6030346943745313
2021-10-12,1,1.1392708280066697,-887.124900041246,180.7,557189.6747912865,0.2877,200000,320606.9388749063,120606.93887490628,1.6030346943745313
2021-10-13,1,1.193078287436837,-887.124900041246,183.3,557189.6747912865,0.2925,200000,325587.97405401163,125587.97405401163,1.6279398702700583
2021-10-14,2,1.8303844357135566,0.0,186.7,0.0,0.2915,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-15,2,2.8470757531348045,0.0,194.0,0.0,0.2867,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-16,2,2.0950098479463155,0.0,190.4,0.0,0.2844,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-17,2,1.5428859576651237,0.0,186.1,0.0,0.282,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-18,2,1.5827644031089156,0.0,186.8,0.0,0.2805,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-19,2,2.013453519685803,0.0,194.1,0.0,0.2821,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-20,2,1.8277542127851565,0.0,201.7,0.0,0.2918,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-21,2,1.6365574402616785,0.0,196.7,0.0,0.2839,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-22,0,0.32686398490656376,0.0,195.3,0.0,0.3009,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-23,0,0.5871541145977184,0.0,197.7,0.0,0.2994,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-24,2,1.3597239693947782,0.0,202.7,0.0,0.2938,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-25,0,0.7285165615379595,0.0,208.5,0.0,0.3103,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-26,-2,-1.5779406697247262,0.0,198.5,0.0,0.3304,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-27,-2,-2.3396111152316923,0.0,175.4,0.0,0.3122,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-28,-2,-1.9345856455001116,0.0,183.5,0.0,0.3233,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-29,-2,-2.383423458704625,0.0,187.7,0.0,0.3559,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-30,-2,-2.6489489035423346,0.0,183.7,0.0,0.3869,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-10-31,-2,-1.3376877330416088,0.0,192.7,0.0,0.3533,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-11-01,-2,-1.2762113943203164,0.0,189.1,0.0,0.3495,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-11-02,0,-0.9777007948234469,0.0,200.1,0.0,0.3603,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-11-03,-1,-1.0968941257898115,801.91274767446,201.9,-432904.23464030336,0.374,200000,323812.36751094693,123812.36751094693,1.6190618375547348
2021-11-04,-1,-0.9831092593217557,801.91274767446,198.7,-432904.23464030336,0.3676,200000,318475.6596166907,118475.65961669071,1.5923782980834535
2021-11-05,-1,-1.1715810017656463,801.91274767446,194.4,-432904.23464030336,0.3752,200000,318317.5069849568,118317.5069849568,1.591587534924784
2021-11-06,-2,-1.2539257145066274,0.0,191.1,0.0,0.3808,200000,335416.77398138517,135416.77398138517,1.6770838699069257
2021-11-07,-1,-1.100647065272364,864.9220577137318,193.9,-436286.12640658836,0.3844,200000,335416.77398138517,135416.77398138517,1.6770838699069257
2021-11-08,-1,-0.4049441442147909,864.9220577137318,211.9,-436286.12640658836,0.3848,200000,351159.885470795,151159.88547079498,1.755799427353975
2021-11-09,0,0.7151053246336602,0.0,234.5,0.0,0.3762,200000,296723.3922016736,96723.39220167359,1.483616961008368
2021-11-10,0,0.8438753893563492,0.0,217.0,0.0,0.3475,200000,296723.3922016736,96723.39220167359,1.483616961008368
2021-11-11,2,1.4977349652910572,0.0,231.7,0.0,0.347,200000,296723.3922016736,96723.39220167359,1.483616961008368
2021-11-12,1,1.1203456288124451,-670.409833261802,221.3,430158.58538949495,0.3449,200000,296723.3922016736,96723.39220167359,1.483616961008368
2021-11-13,2,1.6912323530466147,0.0,228.9,0.0,0.3399,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-14,2,1.853941680644998,0.0,229.0,0.0,0.3336,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-15,2,1.4571448045993243,0.0,224.5,0.0,0.3347,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-16,0,0.8700808882891431,0.0,198.5,0.0,0.3114,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-17,0,-0.27874473784775233,0.0,189.3,0.0,0.3376,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-18,0,-0.16757357927345837,0.0,175.7,0.0,0.308,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-19,0,-0.009518061476883307,0.0,189.3,0.0,0.3228,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-20,0,0.007241975949928131,0.0,193.7,0.0,0.3285,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-21,0,0.6073825799525523,0.0,207.2,0.0,0.3291,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-22,0,0.7639723884690756,0.0,198.0,0.0,0.3077,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-23,0,-0.3286301802433213,0.0,187.5,0.0,0.3227,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-24,0,0.6713323504976485,0.0,204.2,0.0,0.3173,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-25,0,0.5063022085912345,0.0,214.7,0.0,0.3363,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-26,0,-0.30370498539264273,0.0,183.6,0.0,0.305,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-27,0,-0.775292855216043,0.0,182.4,0.0,0.3093,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-28,0,-0.9256672529596632,0.0,178.6,0.0,0.3037,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-29,0,-0.4797265851792176,0.0,181.9,0.0,0.3014,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-11-30,0,-0.8015409919934585,0.0,180.0,0.0,0.3055,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-01,0,-0.8055000660280303,0.0,178.2,0.0,0.3042,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-02,0,-0.5430197646387213,0.0,176.0,0.0,0.2967,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-03,-2,-1.9237423220821412,0.0,167.2,0.0,0.3137,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-04,-2,-1.6544748945081031,0.0,142.6,0.0,0.2643,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-05,-2,-1.9751483696392511,0.0,134.5,0.0,0.2582,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-06,-2,-1.4247821681446526,0.0,137.4,0.0,0.2569,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-07,0,-0.9340820288374908,0.0,138.2,0.0,0.2505,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-08,0,-0.002464997341644838,0.0,147.6,0.0,0.2517,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-09,0,0.23409539049871728,0.0,136.0,0.0,0.2284,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-10,0,0.09198238942020738,0.0,133.0,0.0,0.2253,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-11,0,0.5884949434507714,0.0,140.6,0.0,0.2318,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-12,0,0.6961817737801874,0.0,138.2,0.0,0.2277,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-13,2,1.4292579900344624,0.0,126.4,0.0,0.1985,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-14,2,1.899170220234126,0.0,131.6,0.0,0.2006,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-15,2,1.2399028403661339,0.0,134.2,0.0,0.2126,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-16,2,1.5955966998412412,0.0,130.3,0.0,0.2003,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-17,2,1.6916976575391514,0.0,128.3,0.0,0.1933,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-18,2,1.451505495863816,0.0,129.6,0.0,0.196,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-19,2,1.2527789772899525,0.0,129.1,0.0,0.1963,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-20,2,1.5263421591035948,0.0,127.2,0.0,0.1871,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-21,2,1.2172788278449347,0.0,133.7,0.0,0.1992,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-22,0,0.877125230134053,0.0,135.1,0.0,0.2054,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-23,0,0.8032973063645011,0.0,146.7,0.0,0.2229,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-24,2,1.4180559568126114,0.0,149.4,0.0,0.2147,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-25,1,1.1704025919033576,-1013.230999538036,150.0,695263.7233792562,0.2186,200000,303969.2998614108,103969.29986141081,1.5198464993070542
2021-12-26,1,0.26242559942398574,-1013.230999538036,149.1,695263.7233792562,0.2295,200000,310635.76654666045,110635.76654666045,1.5531788327333023
2021-12-27,1,0.3987737180162915,-1013.230999538036,150.9,695263.7233792562,0.2294,200000,312390.05597349105,112390.05597349105,1.5619502798674554
2021-12-28,1,0.3514297615049312,-1013.230999538036,134.8,695263.7233792562,0.2046,200000,278834.4965411231,78834.49654112308,1.3941724827056154
2021-12-29,2,1.4731620937494159,0.0,133.3,0.0,0.1918,200000,305681.4099556897,105681.40995568968,1.5284070497784485
2021-12-30,0,0.6826786351595463,0.0,133.1,0.0,0.1974,200000,305681.4099556897,105681.40995568968,1.5284070497784485
2021-12-31,2,1.632945134469736,0.0,133.6,0.0,0.191,200000,305681.4099556897,105681.40995568968,1.5284070497784485
2022-01-01,2,1.5482648966624009,0.0,138.1,0.0,0.1979,200000,305681.4099556897,105681.40995568968,1.5284070497784485
2022-01-02,2,1.2126900862798968,0.0,142.0,0.0,0.2048,200000,305681.4099556897,105681.40995568968,1.5284070497784485
2022-01-03,2,1.4574078871521416,0.0,139.1,0.0,0.1982,200000,305681.4099556897,105681.40995568968,1.5284070497784485
2022-01-04,1,1.1999609179107857,-1134.6748699171853,134.7,791920.7511805432,0.193,200000,305681.4099556897,105681.40995568968,1.5284070497784485
2022-01-05,0,-0.10522968809547252,0.0,122.6,0.0,0.1817,200000,300900.54851803195,100900.54851803195,1.5045027425901598
2022-01-06,0,0.923571911622588,0.0,124.3,0.0,0.1789,200000,300900.54851803195,100900.54851803195,1.5045027425901598
2022-01-07,2,3.5885395863347096,0.0,134.5,0.0,0.1675,200000,300900.54851803195,100900.54851803195,1.5045027425901598
2022-01-08,2,3.3536568405302862,0.0,141.9,0.0,0.1628,200000,300900.54851803195,100900.54851803195,1.5045027425901598
2022-01-09,2,2.9045468693412086,0.0,153.1,0.0,0.1672,200000,300900.54851803195,100900.54851803195,1.5045027425901598
2022-01-10,2,2.3076810053604646,0.0,148.0,0.0,0.1617,200000,300900.54851803195,100900.54851803195,1.5045027425901598
2022-01-11,1,1.1757990905139166,-1061.7521119196613,141.7,881889.0636519108,0.1706,200000,300900.54851803195,100900.54851803195,1.5045027425901598
2022-01-12,1,0.8437686299458691,-1061.7521119196613,143.6,881889.0636519108,0.1774,200000,308914.7231635123,108914.7231635123,1.5445736158175616
2022-01-13,1,1.0340708224452797,-1061.7521119196613,141.4,881889.0636519108,0.1693,200000,299435.5671017086,99435.56710170861,1.497177835508543
2022-01-14,1,0.661047635788494,-1061.7521119196613,141.1,881889.0636519108,0.1746,200000,303791.05350548786,103791.05350548786,1.5189552675274394
2022-01-15,1,0.5722158567978034,-1061.7521119196613,141.5,881889.0636519108,0.1754,200000,304921.26560117723,104921.26560117723,1.5246063280058861
2022-01-16,0,0.006906603327754561,0.0,137.4,0.0,0.1801,200000,287957.0683320842,87957.06833208422,1.4397853416604212
2022-01-17,0,0.07666014511753814,0.0,135.8,0.0,0.1754,200000,287957.0683320842,87957.06833208422,1.4397853416604212
2022-01-18,0,-0.8154486676853387,0.0,130.6,0.0,0.1856,200000,287957.0683320842,87957.06833208422,1.4397853416604212
2022-01-19,-2,-1.5665977032139768,0.0,126.7,0.0,0.1986,200000,287957.0683320842,87957.06833208422,1.4397853416604212
2022-01-20,-1,-1.1380303984121423,1187.9417010399513,121.2,-795901.2391710454,0.1809,200000,287957.0683320842,87957.06833208422,1.4397853416604212
2022-01-21,-1,-0.95349102683729,1187.9417010399513,105.7,-795901.2391710454,0.1545,200000,248532.17925184936,48532.17925184936,1.2426608962592467
2022-01-22,-1,-0.420692007518777,1187.9417010399513,97.0,-795901.2391710454,0.1326,200000,220766.84931495588,20766.849314955878,1.1038342465747795
2022-01-23,-1,-0.6770362002540687,1187.9417010399513,99.6,-795901.2391710454,0.1401,200000,229824.7570314426,29824.757031442598,1.149123785157213
2022-01-24,-1,-0.9176716432401898,1187.9417010399513,90.5,-795901.2391710454,0.1311,200000,211851.37639943964,11851.376399439643,1.0592568819971981
2022-01-25,-1,-0.8887527854335865,1187.9417010399513,89.4,-795901.2391710454,0.1287,200000,208634.4775542852,8634.4775542852,1.043172387771426
2022-01-26,-2,-2.1289306714174243,0.0,93.0,0.0,0.165,200000,308802.1945985913,108802.1945985913,1.5440109729929565
2022-01-27,-2,-2.153947987909135,0.0,91.7,0.0,0.1776,200000,308802.1945985913,108802.1945985913,1.5440109729929565
2022-01-28,-2,-1.711438793383233,0.0,95.5,0.0,0.1776,200000,308802.1945985913,108802.1945985913,1.5440109729929565
2022-01-29,-2,-1.4532630307195569,0.0,96.5,0.0,0.1749,200000,308802.1945985913,108802.1945985913,1.5440109729929565
2022-01-30,-2,-1.6245530622746298,0.0,92.8,0.0,0.1793,200000,308802.1945985913,108802.1945985913,1.5440109729929565
2022-01-31,-2,-1.408611897853192,0.0,94.1,0.0,0.1796,200000,308802.1945985913,108802.1945985913,1.5440109729929565
