date,statusList,zscore,LTCUSDT_position,LTCUSDT_price,LINKUSDT_position,LINKUSDT_price,init,total_asset,pnl,return
2021-09-26,-2,-1.267862911128694,0.0,150.7,0.0,24.6,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-09-27,0,-0.5277522461126078,0.0,145.0,0.0,23.01,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-09-28,0,-0.22539028788368023,0.0,140.6,0.0,22.1,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-09-29,0,-0.3258561786578382,0.0,144.7,0.0,22.85,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-09-30,0,-0.049304395696937675,0.0,153.3,0.0,24.0,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-10-01,0,-0.2957030515465233,0.0,166.2,0.0,26.31,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-10-02,0,-0.47155962932970846,0.0,168.9,0.0,26.89,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-10-03,0,-0.8165323874991426,0.0,170.5,0.0,27.57,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-10-04,0,-0.4265370570241652,0.0,167.5,0.0,26.6,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-10-05,0,-0.049411391485243435,0.0,173.8,0.0,27.23,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-10-06,2,1.265660792772129,0.0,178.5,0.0,26.8,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-10-07,1,1.1638338840506974,-490.63745198466574,178.6,3266.0398406433583,26.83,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-10-08,1,1.1003847335759471,-490.63745198466574,175.9,3266.0398406433583,26.39,200000,172493.91919868093,-27506.08080131907,0.8624695959934047
2021-10-09,1,0.527461925434596,-490.63745198466574,179.9,3266.0398406433583,27.45,200000,177918.47123770154,-22081.52876229846,0.8895923561885077
2021-10-10,2,1.741032606920671,0.0,174.8,0.0,25.56,200000,177539.14612899793,-22460.853871002066,0.8876957306449896
2021-10-11,2,2.631155901543187,0.0,179.1,0.0,25.22,200000,177539.14612899793,-22460.853871002066,0.8876957306449896
2021-10-12,2,1.9262503985491894,0.0,172.6,0.0,24.65,200000,177539.14612899793,-22460.853871002066,0.8876957306449896
2021-10-13,2,1.4493781742875107,0.0,177.6,0.0,25.66,200000,177539.14612899793,-22460.853871002066,0.8876957306449896
2021-10-14,0,0.9129920536447319,0.0,181.3,0.0,26.72,200000,177539.14612899793,-22460.853871002066,0.8876957306449896
2021-10-15,2,1.5210309955965595,0.0,189.6,0.0,27.01,200000,177539.14612899793,-22460.853871002066,0.8876957306449896
2021-10-16,0,0.8140561436755498,0.0,186.0,0.0,27.23,200000,177539.14612899793,-22460.853871002066,0.8876957306449896
2021-10-17,1,1.019391780540732,-483.2312088432171,183.7,3344.746535964543,26.54,200000,177539.14612899793,-22460.853871002066,0.8876957306449896
2021-10-18,2,1.7636831095004988,0.0,185.6,0.0,25.71,200000,181233.4250506506,-18766.574949349393,0.906167125253253
2021-10-19,2,1.7262166533744536,0.0,188.8,0.0,25.91,200000,181233.4250506506,-18766.574949349393,0.906167125253253
2021-10-20,2,2.0803732779989916,0.0,207.3,0.0,27.49,200000,181233.4250506506,-18766.574949349393,0.906167125253253
2021-10-21,0,0.4458694733023634,0.0,196.8,0.0,28.26,200000,181233.4250506506,-18766.574949349393,0.906167125253253
2021-10-22,0,-0.48554741996522677,0.0,191.0,0.0,28.67,200000,181233.4250506506,-18766.574949349393,0.906167125253253
2021-10-23,-2,-1.7355634506960778,0.0,196.3,0.0,31.36,200000,181233.4250506506,-18766.574949349393,0.906167125253253
2021-10-24,-2,-1.327411930815525,0.0,190.4,0.0,29.7,200000,181233.4250506506,-18766.574949349393,0.906167125253253
2021-10-25,-2,-2.212212206080977,0.0,195.5,0.0,32.38,200000,181233.4250506506,-18766.574949349393,0.906167125253253
2021-10-26,-2,-1.8322929139336963,0.0,197.6,0.0,32.52,200000,181233.4250506506,-18766.574949349393,0.906167125253253
2021-10-27,-2,-1.3626416262623662,0.0,179.3,0.0,28.88,200000,181233.4250506506,-18766.574949349393,0.906167125253253
2021-10-28,-1,-1.088711949637048,477.43262658232504,189.8,-3001.5472847076944,30.19,200000,181233.4250506506,-18766.574949349393,0.906167125253253
2021-10-29,-1,-0.8923080996532647,477.43262658232504,196.7,-3001.5472847076944,30.96,200000,186838.90158329357,-13161.09841670643,0.9341945079164679
2021-10-30,-1,-0.7553762403500157,477.43262658232504,190.2,-3001.5472847076944,29.79,200000,180223.77918740042,-19776.220812599582,0.9011188959370021
2021-10-31,-1,-0.6537697865381902,477.43262658232504,191.9,-3001.5472847076944,30.0,200000,181665.739582379,-18334.260417621,0.908328697911895
2021-11-01,-1,-0.9186060864260179,477.43262658232504,197.6,-3001.5472847076944,31.66,200000,189369.67404651304,-10630.325953486958,0.9468483702325652
2021-11-02,-1,-0.8624198761675634,477.43262658232504,200.9,-3001.5472847076944,32.26,200000,192746.13008505933,-7253.869914940675,0.9637306504252966
2021-11-03,-1,-0.23899728339873344,477.43262658232504,207.3,-3001.5472847076944,31.96,200000,194901.2347097739,-5098.765290226089,0.9745061735488696
2021-11-04,0,-0.07289561036652101,0.0,202.6,0.0,31.0,200000,177553.54073101009,-22446.459268989915,0.8877677036550504
2021-11-05,-1,-1.09029772088119,446.338714758698,198.9,-2701.6667792302205,32.86,200000,177553.54073101009,-22446.459268989915,0.8877677036550504
2021-11-06,-1,-0.7507229962050483,446.338714758698,197.6,-2701.6667792302205,32.05,200000,174784.95031064728,-25215.049689352716,0.8739247515532365
2021-11-07,-1,-0.4884468217879067,446.338714758698,202.0,-2701.6667792302205,32.34,200000,177532.32402156235,-22467.675978437648,0.8876616201078118
2021-11-08,0,0.6741345916020407,0.0,229.0,0.0,34.46,200000,168441.41226354166,-31558.587736458343,0.8422070613177083
2021-11-09,2,3.432942957916896,0.0,262.0,0.0,33.82,200000,168441.41226354166,-31558.587736458343,0.8422070613177083
2021-11-10,2,2.545615344561067,0.0,260.4,0.0,34.21,200000,168441.41226354166,-31558.587736458343,0.8422070613177083
2021-11-11,2,2.0563230066652323,0.0,262.3,0.0,34.69,200000,168441.41226354166,-31558.587736458343,0.8422070613177083
2021-11-12,2,1.4303723708551377,0.0,251.2,0.0,34.26,200000,168441.41226354166,-31558.587736458343,0.8422070613177083
2021-11-13,2,1.6409790276063685,0.0,257.7,0.0,34.0,200000,168441.41226354166,-31558.587736458343,0.8422070613177083
2021-11-14,2,2.2783908942284934,0.0,279.3,0.0,33.75,200000,168441.41226354166,-31558.587736458343,0.8422070613177083
2021-11-15,2,1.8650987451837757,0.0,263.0,0.0,32.04,200000,168441.41226354166,-31558.587736458343,0.8422070613177083
2021-11-16,2,1.289675586320486,0.0,230.2,0.0,29.16,200000,168441.41226354166,-31558.587736458343,0.8422070613177083
2021-11-17,1,1.1314874527609016,-366.8149221767022,229.6,2886.247639882482,29.18,200000,168441.41226354166,-31558.587736458343,0.8422070613177083
2021-11-18,1,0.8169381375136743,-366.8149221767022,204.2,2886.247639882482,26.55,200000,151533.48194736248,-48466.51805263752,0.7576674097368123
2021-11-19,1,0.7570297458237896,-366.8149221767022,217.9,2886.247639882482,28.27,200000,161523.1923217812,-38476.807678218815,0.8076159616089059
2021-11-20,1,1.0235473370940948,-366.8149221767022,226.8,2886.247639882482,28.36,200000,165047.60741674324,-34952.39258325676,0.8252380370837162
2021-11-21,1,0.47750288110129746,-366.8149221767022,221.1,2886.247639882482,28.98,200000,164746.2358970632,-35253.76410293681,0.8237311794853159
2021-11-22,1,0.6437048216289386,-366.8149221767022,209.1,2886.247639882482,26.77,200000,153965.84954680246,-46034.15045319754,0.7698292477340123
2021-11-23,1,0.8550370429565474,-366.8149221767022,216.2,2886.247639882482,26.94,200000,157060.89759303708,-42939.10240696292,0.7853044879651854
2021-11-24,1,1.1290864509528076,-366.8149221767022,212.2,2886.247639882482,25.58,200000,151668.3411140901,-48331.658885909914,0.7583417055704504
2021-11-25,2,1.2829832657201432,0.0,222.9,0.0,26.41,200000,173978.6582474322,-26021.341752567794,0.8698932912371611
2021-11-26,0,0.8110312034338278,0.0,195.7,0.0,23.96,200000,173978.6582474322,-26021.341752567794,0.8698932912371611
2021-11-27,0,0.6588395837867469,0.0,195.1,0.0,24.1,200000,173978.6582474322,-26021.341752567794,0.8698932912371611
2021-11-28,0,0.5340725446012955,0.0,199.5,0.0,24.76,200000,173978.6582474322,-26021.341752567794,0.8698932912371611
2021-11-29,0,0.995048886435355,0.0,205.5,0.0,24.99,200000,173978.6582474322,-26021.341752567794,0.8698932912371611
2021-11-30,0,0.8604971222408975,0.0,207.8,0.0,25.31,200000,173978.6582474322,-26021.341752567794,0.8698932912371611
2021-12-01,0,0.8916722315741159,0.0,208.8,0.0,25.32,200000,173978.6582474322,-26021.341752567794,0.8698932912371611
2021-12-02,1,1.0031685398724397,-427.4659907799317,203.5,3543.353528460941,24.55,200000,173978.6582474322,-26021.341752567794,0.8698932912371611
2021-12-03,0,0.022975062748671032,0.0,188.0,0.0,23.31,200000,171746.69376563482,-28253.306234365184,0.858733468828174
2021-12-04,0,-0.6966739845415584,0.0,162.7,0.0,20.64,200000,171746.69376563482,-28253.306234365184,0.858733468828174
2021-12-05,0,-0.0334726664204558,0.0,156.3,0.0,19.48,200000,171746.69376563482,-28253.306234365184,0.858733468828174
2021-12-06,0,0.46373471351391365,0.0,161.3,0.0,19.8,200000,171746.69376563482,-28253.306234365184,0.858733468828174
2021-12-07,-2,-1.5477703533214298,0.0,161.8,0.0,21.09,200000,171746.69376563482,-28253.306234365184,0.858733468828174
2021-12-08,-2,-2.7724297669439446,0.0,165.1,0.0,22.91,200000,171746.69376563482,-28253.306234365184,0.858733468828174
2021-12-09,-2,-1.7142990777549596,0.0,151.3,0.0,20.25,200000,171746.69376563482,-28253.306234365184,0.858733468828174
2021-12-10,0,-0.023310784716147268,0.0,148.3,0.0,18.56,200000,171746.69376563482,-28253.306234365184,0.858733468828174
2021-12-11,0,-0.33754561127355315,0.0,158.0,0.0,19.97,200000,171746.69376563482,-28253.306234365184,0.858733468828174
2021-12-12,0,-0.7436286918444636,0.0,159.0,0.0,20.41,200000,171746.69376563482,-28253.306234365184,0.858733468828174
2021-12-13,0,0.3927365030800858,0.0,144.6,0.0,17.78,200000,171746.69376563482,-28253.306234365184,0.858733468828174
2021-12-14,0,0.5040000428291523,0.0,150.4,0.0,18.44,200000,171746.69376563482,-28253.306234365184,0.858733468828174
2021-12-15,0,-0.6355576747102561,0.0,153.6,0.0,19.69,200000,171746.69376563482,-28253.306234365184,0.858733468828174
2021-12-16,0,-0.10372104772823904,0.0,148.9,0.0,18.76,200000,171746.69376563482,-28253.306234365184,0.858733468828174
2021-12-17,0,-0.21901245870355548,0.0,144.1,0.0,18.25,200000,171746.69376563482,-28253.306234365184,0.858733468828174
2021-12-18,-1,-1.1636215777500218,577.882549682486,148.6,-4394.746513961996,19.54,200000,171746.69376563485,-28253.306234365155,0.8587334688281743
2021-12-19,0,0.7039002034718762,0.0,153.2,0.0,18.86,200000,166100.0064076012,-33899.993592398794,0.830500032038006
2021-12-20,0,0.7391502992298936,0.0,152.6,0.0,18.78,200000,166100.0064076012,-33899.993592398794,0.830500032038006
2021-12-21,0,0.21456667103041033,0.0,154.7,0.0,19.42,200000,166100.0064076012,-33899.993592398794,0.830500032038006
2021-12-22,0,-0.3535380901986001,0.0,155.4,0.0,19.93,200000,166100.0064076012,-33899.993592398794,0.830500032038006
2021-12-23,-2,-1.7558313277185662,0.0,163.6,0.0,22.17,200000,166100.0064076012,-33899.993592398794,0.830500032038006
2021-12-24,-1,-1.171818831438059,515.1985310409467,161.2,-3866.3874862104562,21.48,200000,166100.0064076012,-33899.993592398794,0.830500032038006
2021-12-25,-2,-2.0561878761240058,0.0,157.8,0.0,22.1,200000,170248.8416545909,-29751.158345409087,0.8512442082729546
2021-12-26,-2,-2.5101323963748765,0.0,155.7,0.0,22.98,200000,170248.8416545909,-29751.158345409087,0.8512442082729546
2021-12-27,-2,-2.089468392600381,0.0,155.9,0.0,23.02,200000,170248.8416545909,-29751.158345409087,0.8512442082729546
2021-12-28,-1,-1.193110755304726,584.2444806265989,145.7,-4178.911184452403,20.37,200000,170248.8416545909,-29751.158345409087,0.8512442082729546
2021-12-29,-1,-0.675119330969339,584.2444806265989,145.5,-4178.911184452403,19.74,200000,167499.27871226057,-32500.721287739434,0.8374963935613029
2021-12-30,-1,-0.48890513504665667,584.2444806265989,148.0,-4178.911184452403,19.93,200000,169753.88303887303,-30246.116961126972,0.8487694151943651
2021-12-31,-1,-0.27621040308161227,584.2444806265989,146.3,-4178.911184452403,19.51,200000,167005.52472433783,-32994.475275662175,0.8350276236216891
2022-01-01,-1,-0.7521801114515174,584.2444806265989,150.8,-4178.911184452403,20.76,200000,174858.26386772303,-25141.736132276972,0.8742913193386151
2022-01-02,-2,-1.3997602272994671,0.0,151.2,0.0,21.87,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-03,-2,-2.3552418406730773,0.0,148.5,0.0,23.72,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-04,-2,-1.984487201103353,0.0,146.5,0.0,23.42,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-05,-2,-2.6836493096109444,0.0,135.4,0.0,25.24,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-06,-2,-2.206258175291562,0.0,135.9,0.0,25.38,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-07,-2,-2.1208593469576926,0.0,131.4,0.0,25.98,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-08,-2,-1.7995727612455028,0.0,129.4,0.0,25.32,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-09,-2,-1.889733403241147,0.0,130.9,0.0,27.54,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-10,-2,-1.844447354144028,0.0,126.5,0.0,27.98,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-11,-2,-1.301502361477272,0.0,131.6,0.0,26.59,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-12,0,-0.876593497348063,0.0,141.9,0.0,26.75,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-13,0,-0.6183224650077632,0.0,136.7,0.0,24.86,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-14,0,-0.43105681966026205,0.0,144.7,0.0,25.72,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-15,0,-0.1484854946670186,0.0,147.7,0.0,25.17,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-16,0,-0.22741590897709194,0.0,146.4,0.0,25.5,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-17,0,0.4549931877769419,0.0,151.2,0.0,23.79,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-18,0,0.33678479161637054,0.0,141.5,0.0,22.96,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-19,0,0.6266616933983037,0.0,136.2,0.0,21.55,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-20,0,0.9247295063306492,0.0,129.7,0.0,20.17,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-21,2,1.2747506483054616,0.0,114.5,0.0,17.42,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-22,2,1.6960034888141218,0.0,108.4,0.0,15.85,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-23,2,1.4576236747920595,0.0,112.3,0.0,16.64,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-24,2,1.684164582577779,0.0,109.5,0.0,15.58,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-25,2,1.4116243840304088,0.0,107.8,0.0,15.49,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-26,2,1.3278247548196063,0.0,106.9,0.0,15.23,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-27,2,1.203074239627642,0.0,106.9,0.0,15.22,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-28,0,0.8104716996758113,0.0,109.4,0.0,16.15,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-29,0,0.8016171827523196,0.0,110.8,0.0,16.23,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-30,0,-0.31169451620539806,0.0,108.6,0.0,17.77,200000,173303.8637878232,-26696.13621217679,0.866519318939116
2022-01-31,0,0.009275298575172163,0.0,109.5,0.0,17.15,200000,173303.8637878232,-26696.13621217679,0.866519318939116
