date,statusList,zscore,FETUSDT_position,FETUSDT_price,WAVESUSDT_position,WAVESUSDT_price,init,total_asset,pnl,return
2021-09-29,0,-0.06996749264987853,0.0,0.6981,0.0,23.19,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-09-30,0,-0.2717053993948473,0.0,0.7229,0.0,24.24,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-10-01,0,-0.04931970717529251,0.0,0.7902,0.0,26.12,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-10-02,0,-0.011199180778194045,0.0,0.8018,0.0,26.3,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-10-03,0,-0.5487472973553319,0.0,0.7957,0.0,27.08,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-10-04,0,-0.7863518126310968,0.0,0.7482,0.0,25.98,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-10-05,-2,-1.5430653840400526,0.0,0.7402,0.0,27.59,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-10-06,-2,-1.8168211034719135,0.0,0.6967,0.0,27.17,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-10-07,-2,-1.53625500541631,0.0,0.7133,0.0,27.49,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-10-08,0,-0.796230684761244,0.0,0.7563,0.0,27.26,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-10-09,-1,-1.0414629508704347,176665.91114828753,0.7823,-4773.946193136627,28.95,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-10-10,0,-0.11644254759950359,0.0,0.7755,0.0,26.34,200000,265152.81321433245,65152.81321433245,1.3257640660716623
2021-10-11,0,-0.8398668069531918,0.0,0.7442,0.0,26.96,200000,265152.81321433245,65152.81321433245,1.3257640660716623
2021-10-12,-2,-1.743926366522759,0.0,0.7267,0.0,29.6,200000,265152.81321433245,65152.81321433245,1.3257640660716623
2021-10-13,-2,-1.9904830102630418,0.0,0.7332,0.0,31.95,200000,265152.81321433245,65152.81321433245,1.3257640660716623
2021-10-14,-2,-1.7921428944620363,0.0,0.7326,0.0,32.3,200000,265152.81321433245,65152.81321433245,1.3257640660716623
2021-10-15,-1,-1.030952974611055,176181.2712387591,0.7525,-4389.947238647888,30.2,200000,265152.81321433245,65152.81321433245,1.3257640660716623
2021-10-16,-1,-0.5162025439906053,176181.2712387591,0.7676,-4389.947238647888,29.23,200000,263554.90158854926,63554.901588549255,1.3177745079427463
2021-10-17,-1,-0.6479590516157413,176181.2712387591,0.742,-4389.947238647888,28.85,200000,257376.48109415083,57376.48109415083,1.2868824054707542
2021-10-18,-1,-0.5466728705194518,176181.2712387591,0.7274,-4389.947238647888,28.2,200000,251950.76882894384,51950.76882894384,1.2597538441447191
2021-10-19,-1,-0.802633125816912,176181.2712387591,0.7132,-4389.947238647888,28.55,200000,250985.47631088019,50985.476310880185,1.2549273815544009
2021-10-20,-1,-0.6270581665464205,176181.2712387591,0.7384,-4389.947238647888,29.29,200000,258673.80530269636,58673.80530269636,1.2933690265134818
2021-10-21,-1,-0.32338905110684574,176181.2712387591,0.7177,-4389.947238647888,27.91,200000,248968.72579871997,48968.72579871997,1.2448436289935998
2021-10-22,0,0.4873326472608837,0.0,0.7578,0.0,27.95,200000,254341.67118980928,54341.671189809276,1.2717083559490463
2021-10-23,0,0.5421000273318326,0.0,0.7654,0.0,28.33,200000,254341.67118980928,54341.671189809276,1.2717083559490463
2021-10-24,0,0.08199380476155552,0.0,0.7321,0.0,28.06,200000,254341.67118980928,54341.671189809276,1.2717083559490463
2021-10-25,0,0.5751106872581234,0.0,0.7674,0.0,28.56,200000,254341.67118980928,54341.671189809276,1.2717083559490463
2021-10-26,1,1.0240022485864209,-160023.70151617547,0.7947,4437.223851880832,28.66,200000,254341.67118980928,54341.671189809276,1.2717083559490463
2021-10-27,0,-0.4333585295966844,0.0,0.7204,0.0,28.44,200000,243428.0994145712,43428.09941457119,1.2171404970728559
2021-10-28,0,0.44974072330115983,0.0,0.7385,0.0,27.66,200000,243428.0994145712,43428.09941457119,1.2171404970728559
2021-10-29,0,0.6258368903647648,0.0,0.7421,0.0,27.51,200000,243428.0994145712,43428.09941457119,1.2171404970728559
2021-10-30,2,1.5530798961823924,0.0,0.7536,0.0,26.73,200000,243428.0994145712,43428.09941457119,1.2171404970728559
2021-10-31,2,2.1495520986301115,0.0,0.7807,0.0,26.44,200000,243428.0994145712,43428.09941457119,1.2171404970728559
2021-11-01,2,1.9620823179685392,0.0,0.7885,0.0,26.45,200000,243428.0994145712,43428.09941457119,1.2171404970728559
2021-11-02,2,2.6862045871775666,0.0,0.8597,0.0,26.56,200000,243428.0994145712,43428.09941457119,1.2171404970728559
2021-11-03,2,2.5746672806351945,0.0,0.8741,0.0,26.25,200000,243428.0994145712,43428.09941457119,1.2171404970728559
2021-11-04,2,1.7771310574081662,0.0,0.8325,0.0,25.95,200000,243428.0994145712,43428.09941457119,1.2171404970728559
2021-11-05,2,2.2137344352525195,0.0,0.8747,0.0,25.37,200000,243428.0994145712,43428.09941457119,1.2171404970728559
2021-11-06,2,1.8439498464497865,0.0,0.8651,0.0,25.21,200000,243428.0994145712,43428.09941457119,1.2171404970728559
2021-11-07,1,1.164747504205424,-147104.24185071985,0.8274,4791.891720759276,25.4,200000,243428.0994145712,43428.09941457119,1.2171404970728559
2021-11-08,2,1.3676693152625372,0.0,0.8604,0.0,25.51,200000,247755.43130636142,47755.431306361425,1.238777156531807
2021-11-09,2,1.7798008462502672,0.0,0.9286,0.0,25.85,200000,247755.43130636142,47755.431306361425,1.238777156531807
2021-11-10,2,1.6779267786121352,0.0,0.8688,0.0,23.89,200000,247755.43130636142,47755.431306361425,1.238777156531807
2021-11-11,2,1.638148487305435,0.0,0.8994,0.0,24.26,200000,247755.43130636142,47755.431306361425,1.238777156531807
2021-11-12,2,1.5840781108315098,0.0,0.8804,0.0,23.36,200000,247755.43130636142,47755.431306361425,1.238777156531807
2021-11-13,1,1.0959249530337267,-144261.92576357367,0.8587,5218.100912096913,23.74,200000,247755.4313063614,47755.431306361395,1.2387771565318069
2021-11-14,1,1.1254848323788582,-144261.92576357367,0.8585,5218.100912096913,23.37,200000,245795.88158373284,45795.881583732844,1.2289794079186642
2021-11-15,2,1.3085552244545688,0.0,0.8818,0.0,23.2,200000,253905.65628403233,53905.65628403233,1.2695282814201616
2021-11-16,0,0.5273106120116057,0.0,0.7591,0.0,21.55,200000,253905.65628403233,53905.65628403233,1.2695282814201616
2021-11-17,0,0.7627201952440522,0.0,0.7811,0.0,21.52,200000,253905.65628403233,53905.65628403233,1.2695282814201616
2021-11-18,0,-0.9157401618398412,0.0,0.6826,0.0,21.7,200000,253905.65628403233,53905.65628403233,1.2695282814201616
2021-11-19,0,-0.7019719898477977,0.0,0.7207,0.0,22.17,200000,253905.65628403233,53905.65628403233,1.2695282814201616
2021-11-20,2,1.2650876959911752,0.0,0.833,0.0,22.1,200000,253905.65628403233,53905.65628403233,1.2695282814201616
2021-11-21,2,2.5702597415913226,0.0,0.9014,0.0,21.46,200000,253905.65628403233,53905.65628403233,1.2695282814201616
2021-11-22,2,1.7118873072134424,0.0,0.8449,0.0,20.91,200000,253905.65628403233,53905.65628403233,1.2695282814201616
2021-11-23,1,1.1624147870656667,-154613.11428816972,0.8211,6068.490828968267,20.92,200000,253905.65628403233,53905.65628403233,1.2695282814201616
2021-11-24,1,1.0265139499594758,-154613.11428816972,0.7919,6068.490828968267,20.23,200000,245203.69467482966,45203.69467482966,1.2260184733741484
2021-11-25,2,1.2978646254253146,0.0,0.8262,0.0,20.5,200000,257242.94931506866,57242.94931506866,1.2862147465753433
2021-11-26,0,0.10528313925229076,0.0,0.7307,0.0,19.71,200000,257242.94931506866,57242.94931506866,1.2862147465753433
2021-11-27,0,0.7169029420084292,0.0,0.7531,0.0,19.32,200000,257242.94931506866,57242.94931506866,1.2862147465753433
2021-11-28,0,-0.012759538929289467,0.0,0.7613,0.0,20.44,200000,257242.94931506866,57242.94931506866,1.2862147465753433
2021-11-29,0,-0.8551056144266312,0.0,0.7488,0.0,21.35,200000,257242.94931506866,57242.94931506866,1.2862147465753433
2021-11-30,-1,-1.1477448683418574,176411.29427723816,0.7291,-6018.786834699781,21.37,200000,257242.94931506866,57242.94931506866,1.2862147465753433
2021-12-01,-2,-1.2975818659186673,0.0,0.7565,0.0,22.67,200000,260233.7027369821,60233.702736982086,1.3011685136849105
2021-12-02,0,-0.7542306715260808,0.0,0.7367,0.0,21.24,200000,260233.7027369821,60233.702736982086,1.3011685136849105
2021-12-03,0,-0.37003331498415304,0.0,0.76,0.0,21.27,200000,260233.7027369821,60233.702736982086,1.3011685136849105
2021-12-04,0,0.0772373414433963,0.0,0.6781,0.0,18.33,200000,260233.7027369821,60233.702736982086,1.3011685136849105
2021-12-05,-2,-1.6586540134862948,0.0,0.6043,0.0,19.22,200000,260233.7027369821,60233.702736982086,1.3011685136849105
2021-12-06,-2,-1.624034589189253,0.0,0.6039,0.0,19.51,200000,260233.7027369821,60233.702736982086,1.3011685136849105
2021-12-07,-2,-1.6315811656294266,0.0,0.5792,0.0,19.19,200000,260233.7027369821,60233.702736982086,1.3011685136849105
2021-12-08,-1,-1.1217736172512767,211778.7294409034,0.6144,-6787.524849686543,19.17,200000,260233.7027369821,60233.702736982086,1.3011685136849105
2021-12-09,-2,-1.3137957513505207,0.0,0.5328,0.0,17.07,200000,263261.044875018,63261.04487501801,1.31630522437509
2021-12-10,0,-0.8374841480925646,0.0,0.5095,0.0,15.62,200000,263261.044875018,63261.04487501801,1.31630522437509
2021-12-11,0,-0.6170927722088585,0.0,0.5314,0.0,16.03,200000,263261.044875018,63261.04487501801,1.31630522437509
2021-12-12,0,-0.5353807082425294,0.0,0.549,0.0,16.55,200000,263261.044875018,63261.04487501801,1.31630522437509
2021-12-13,0,-0.42647680192510246,0.0,0.4786,0.0,14.38,200000,263261.044875018,63261.04487501801,1.31630522437509
2021-12-14,0,-0.63592372889484,0.0,0.4863,0.0,14.99,200000,263261.044875018,63261.04487501801,1.31630522437509
2021-12-15,-2,-1.6408807241273229,0.0,0.5035,0.0,17.1,200000,263261.044875018,63261.04487501801,1.31630522437509
2021-12-16,-2,-2.2220347185559013,0.0,0.4995,0.0,18.65,200000,263261.044875018,63261.04487501801,1.31630522437509
2021-12-17,-2,-1.9833358261618796,0.0,0.4714,0.0,17.52,200000,263261.044875018,63261.04487501801,1.31630522437509
2021-12-18,-2,-1.5896993538447401,0.0,0.477,0.0,17.3,200000,263261.044875018,63261.04487501801,1.31630522437509
2021-12-19,-1,-1.0286769508535383,283198.19801529474,0.4648,-8170.733857076909,16.11,200000,263261.044875018,63261.04487501801,1.31630522437509
2021-12-20,-1,-0.35685549208252487,283198.19801529474,0.4722,-8170.733857076909,15.44,200000,259882.31985608966,59882.319856089656,1.2994115992804482
2021-12-21,0,1.2554894617318433,0.0,0.5635,0.0,15.98,200000,234247.1873294884,34247.1873294884,1.171235936647442
2021-12-22,1,1.028479301643845,-211147.63595591168,0.5547,7306.524869915421,16.03,200000,234247.1873294884,34247.1873294884,1.171235936647442
2021-12-23,1,1.118270206873719,-211147.63595591168,0.5735,7306.524869915421,16.51,200000,241723.89482301896,41723.894823018956,1.2086194741150948
2021-12-24,2,1.6349962465775862,0.0,0.5734,0.0,15.94,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2021-12-25,2,1.217544390520963,0.0,0.5681,0.0,16.15,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2021-12-26,0,0.9207405544017316,0.0,0.5588,0.0,16.16,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2021-12-27,0,0.7969144425520237,0.0,0.5678,0.0,16.48,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2021-12-28,0,0.9320944596730675,0.0,0.52,0.0,14.83,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2021-12-29,0,0.7795704827329969,0.0,0.5004,0.0,14.37,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2021-12-30,0,0.38630798353505325,0.0,0.495,0.0,14.69,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2021-12-31,0,0.6489685753037115,0.0,0.5025,0.0,14.53,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2022-01-01,0,0.6374736816893974,0.0,0.5231,0.0,15.1,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2022-01-02,2,1.2278880011939677,0.0,0.5661,0.0,15.38,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2022-01-03,0,0.43995752379537617,0.0,0.5355,0.0,15.58,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2022-01-04,0,0.34138778406588793,0.0,0.5413,0.0,15.8,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2022-01-05,2,1.8627756847012003,0.0,0.569,0.0,14.39,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2022-01-06,2,1.4647473396126383,0.0,0.545,0.0,14.17,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2022-01-07,0,0.5094940661026527,0.0,0.4951,0.0,13.76,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2022-01-08,0,-0.3763144287235769,0.0,0.4737,0.0,13.76,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2022-01-09,-2,-1.5025591650701404,0.0,0.4648,0.0,14.13,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2022-01-10,0,-0.8849060130242956,0.0,0.4508,0.0,13.36,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2022-01-11,-1,-1.095886532528033,254261.48111577216,0.4697,-8463.970069459829,14.11,200000,238853.23536015637,38853.23536015637,1.1942661768007818
2022-01-12,-1,-0.21989614296883445,254261.48111577216,0.5124,-8463.970069459829,14.76,200000,255211.7811489487,55211.78114894871,1.2760589057447436
2022-01-13,0,-0.17922181431498907,0.0,0.4861,0.0,14.0,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-14,0,0.3883849172435837,0.0,0.5054,0.0,14.17,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-15,0,-0.49759221101831075,0.0,0.497,0.0,14.53,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-16,0,-0.702105369202471,0.0,0.4834,0.0,14.29,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-17,0,-0.6952929114156047,0.0,0.4635,0.0,13.73,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-18,0,-0.08755334663519904,0.0,0.4722,0.0,13.58,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-19,0,0.10200065812307026,0.0,0.4634,0.0,13.18,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-20,0,0.8920811185876175,0.0,0.4607,0.0,12.59,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-21,0,0.109515884560817,0.0,0.3771,0.0,10.68,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-22,2,1.3084867202885944,0.0,0.3351,0.0,8.96,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-23,2,1.7086359902644588,0.0,0.3554,0.0,9.22,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-24,2,1.4097598198659471,0.0,0.3269,0.0,8.53,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-25,2,1.6651677410226942,0.0,0.3241,0.0,8.39,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-26,-2,-2.14610444963869,0.0,0.3163,0.0,10.26,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-27,-2,-1.4845905057632398,0.0,0.3138,0.0,9.88,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-28,-2,-1.5590683663386609,0.0,0.3154,0.0,10.11,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-29,-1,-1.1990617829017998,369978.33232386375,0.3159,-11805.672240516016,9.9,200000,233752.31036221713,33752.31036221713,1.1687615518110857
2022-01-30,-1,-0.47776704945326187,369978.33232386375,0.3107,-11805.672240516016,9.25,200000,224154.7360777976,24154.7360777976,1.120773680388988
2022-01-31,0,0.1193337759170427,0.0,0.3206,0.0,9.14,200000,223041.1012975028,23041.101297502813,1.1152055064875142
