date,statusList,zscore,MITHUSDT_position,MITHUSDT_price,ZECUSDT_position,ZECUSDT_price,init,total_asset,pnl,return
2021-10-01,0,0.26011115164575416,0.0,0.0451,0.0,114.9,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-10-02,0,-0.39577480196514536,0.0,0.044,0.0,114.2,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-10-03,0,-0.9347077787071942,0.0,0.04507,0.0,118.7,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-10-04,-1,-1.10377264452077,1542187.7275973188,0.04403,-581.3572401208044,116.8,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-10-05,-1,-0.7307277913410052,1542187.7275973188,0.04684,-581.3572401208044,123.1,200000,143801.14941952942,-56198.85058047058,0.7190057470976471
2021-10-06,-1,-0.9309375338791108,1542187.7275973188,0.04739,-581.3572401208044,125.4,200000,145986.47432198582,-54013.52567801418,0.7299323716099291
2021-10-07,-2,-1.5397613193638424,0.0,0.04651,0.0,125.3,200000,136921.9622688054,-63078.03773119461,0.684609811344027
2021-10-08,2,2.346205351995735,0.0,0.05147,0.0,123.4,200000,136921.9622688054,-63078.03773119461,0.684609811344027
2021-10-09,0,-0.3055869176724726,0.0,0.049,0.0,127.6,200000,136921.9622688054,-63078.03773119461,0.684609811344027
2021-10-10,1,1.098963945020916,-1436143.929817552,0.04767,572.8952396184326,119.5,200000,136921.9622688054,-63078.03773119461,0.684609811344027
2021-10-11,0,-0.13932350884482111,0.0,0.0462,0.0,119.7,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-12,2,1.6176840672332113,0.0,0.04733,0.0,116.3,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-13,0,0.49948993280915144,0.0,0.0471,0.0,119.4,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-14,0,0.20642799515558316,0.0,0.04757,0.0,121.8,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-15,0,-0.008577949605961359,0.0,0.04892,0.0,126.2,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-16,2,1.310481964225059,0.0,0.05093,0.0,126.1,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-17,-2,-1.8798079268858272,0.0,0.05009,0.0,137.7,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-18,0,-0.7959679496516048,0.0,0.05299,0.0,140.7,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-19,-2,-2.010752476503253,0.0,0.05147,0.0,144.1,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-20,-2,-1.8475488203627084,0.0,0.05321,0.0,149.9,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-21,-2,-2.5544701459133003,0.0,0.05128,0.0,155.0,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-22,-2,-2.7541283301390576,0.0,0.05049,0.0,165.0,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-23,-2,-2.49602198217126,0.0,0.05089,0.0,173.6,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-24,-2,-2.254897812649615,0.0,0.049,0.0,173.0,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-25,-2,-1.6694281101897972,0.0,0.05031,0.0,170.1,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-26,-1,-1.1872438874563005,1347501.5170473182,0.04998,-418.0516810802294,161.1,200000,134696.25164404992,-65303.74835595008,0.6734812582202496
2021-10-27,-2,-1.2228716840833391,0.0,0.04459,0.0,147.1,200000,136106.56128581174,-63893.43871418826,0.6805328064290587
2021-10-28,-2,-1.3421371519661665,0.0,0.04637,0.0,159.0,200000,136106.56128581174,-63893.43871418826,0.6805328064290587
2021-10-29,-1,-1.1471875961131932,1420440.0050700451,0.04791,-418.5318612724838,162.6,200000,136106.56128581174,-63893.43871418826,0.6805328064290587
2021-10-30,0,-0.17411009063635688,0.0,0.05147,0.0,153.3,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-10-31,0,-0.9210609299855075,0.0,0.04994,0.0,167.0,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-01,0,-0.7317390494608854,0.0,0.05157,0.0,169.7,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-02,0,-0.5565994903488652,0.0,0.05291,0.0,171.8,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-03,0,0.07811368804286146,0.0,0.05541,0.0,168.3,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-04,0,0.014279488059660698,0.0,0.05299,0.0,163.7,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-05,0,-0.20647305577365999,0.0,0.05098,0.0,162.8,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-06,0,0.02043267455762996,0.0,0.05057,0.0,159.6,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-07,0,0.20232017237575312,0.0,0.0521,0.0,164.1,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-08,0,-0.052342093816431005,0.0,0.05297,0.0,170.8,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-09,-2,-2.5957169291499387,0.0,0.05209,0.0,200.1,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-10,-2,-1.6117106834898378,0.0,0.04932,0.0,179.8,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-11,-2,-2.483922114884816,0.0,0.05011,0.0,204.5,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-12,-2,-2.140936877133505,0.0,0.04907,0.0,202.1,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-13,-2,-1.4236977014048486,0.0,0.05139,0.0,199.1,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-14,-2,-1.3746251389333304,0.0,0.05152,0.0,201.8,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-15,0,0.5282564734030915,0.0,0.06055,0.0,195.5,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-16,2,1.3486783920099048,0.0,0.05582,0.0,165.7,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-17,0,0.8475572696237271,0.0,0.0516,0.0,159.3,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-18,0,0.28856973146990667,0.0,0.04556,0.0,148.2,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-19,2,1.9340904838655122,0.0,0.0578,0.0,158.8,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-20,2,4.08689439554078,0.0,0.14724,0.0,179.3,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-21,0,0.5640151452148806,0.0,0.0917,0.0,229.4,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-22,0,0.48645938418370743,0.0,0.08136,0.0,206.0,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-23,0,0.5068179432899428,0.0,0.08781,0.0,218.7,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-24,0,0.5861789447686468,0.0,0.10866,0.0,260.8,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-25,0,-0.05959624437763588,0.0,0.09932,0.0,294.5,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-26,0,0.00159415446624472,0.0,0.08541,0.0,246.6,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-27,0,0.3290964439583544,0.0,0.09517,0.0,243.5,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-28,0,0.42216975052220207,0.0,0.09827,0.0,241.2,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-29,0,0.1541515247045859,0.0,0.09365,0.0,246.7,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-11-30,0,0.3006073826103069,0.0,0.08889,0.0,220.2,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-12-01,0,0.05735863703445173,0.0,0.08748,0.0,229.8,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-12-02,0,0.1464887983472247,0.0,0.0898,0.0,225.4,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-12-03,0,0.7052626897837403,0.0,0.09718,0.0,206.2,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-12-04,0,0.016260882403219212,0.0,0.0753,0.0,187.6,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-12-05,0,-0.27463228472132695,0.0,0.06828,0.0,182.6,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-12-06,0,-0.06225717165879208,0.0,0.07183,0.0,179.8,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-12-07,0,-0.15310144569557765,0.0,0.06856,0.0,174.1,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-12-08,0,-0.15385343539836188,0.0,0.07129,0.0,178.8,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-12-09,0,-0.25331132570391546,0.0,0.06404,0.0,164.1,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-12-10,0,-0.46676863735895857,0.0,0.06072,0.0,159.4,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-12-11,0,-0.904111509963495,0.0,0.06179,0.0,168.3,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-12-12,0,-0.10630414177692676,0.0,0.06589,0.0,169.6,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-12-13,0,-0.17732792668665578,0.0,0.05706,0.0,147.9,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-12-14,0,-0.6975119998748329,0.0,0.05603,0.0,151.6,200000,127157.44855792828,-72842.55144207172,0.6357872427896414
2021-12-15,-1,-1.1917778739340876,1108222.4904822058,0.05737,-398.61269140416385,159.5,200000,127157.44855792826,-72842.55144207174,0.6357872427896414
2021-12-16,0,0.2798360784000832,0.0,0.06067,0.0,152.3,200000,120630.30296122702,-79369.69703877298,0.603151514806135
2021-12-17,2,2.3711202377617226,0.0,0.06905,0.0,149.9,200000,120630.30296122702,-79369.69703877298,0.603151514806135
2021-12-18,0,0.35453710426273816,0.0,0.06384,0.0,157.6,200000,120630.30296122702,-79369.69703877298,0.603151514806135
2021-12-19,0,-0.4789254766794073,0.0,0.06034,0.0,157.8,200000,120630.30296122702,-79369.69703877298,0.603151514806135
2021-12-20,0,-0.04114265154476214,0.0,0.06172,0.0,156.7,200000,120630.30296122702,-79369.69703877298,0.603151514806135
2021-12-21,0,-0.4983526276650838,0.0,0.06187,0.0,162.2,200000,120630.30296122702,-79369.69703877298,0.603151514806135
2021-12-22,0,-0.9206356345758261,0.0,0.06087,0.0,165.5,200000,120630.30296122702,-79369.69703877298,0.603151514806135
2021-12-23,0,-0.3762362794720246,0.0,0.06386,0.0,167.6,200000,120630.30296122702,-79369.69703877298,0.603151514806135
2021-12-24,0,-0.2892669962172394,0.0,0.06302,0.0,165.0,200000,120630.30296122702,-79369.69703877298,0.603151514806135
2021-12-25,0,-0.5607884176775642,0.0,0.0638,0.0,169.5,200000,120630.30296122702,-79369.69703877298,0.603151514806135
2021-12-26,2,1.2779785944509168,0.0,0.06982,0.0,167.5,200000,120630.30296122702,-79369.69703877298,0.603151514806135
2021-12-27,0,0.4093671078909092,0.0,0.06749,0.0,169.5,200000,120630.30296122702,-79369.69703877298,0.603151514806135
2021-12-28,1,1.0250947975650069,-975815.4259927764,0.06181,402.90682351779236,149.7,200000,120630.30296122702,-79369.69703877298,0.603151514806135
2021-12-29,1,0.6847655716295574,-975815.4259927764,0.05956,402.90682351779236,146.6,200000,117185.70709983812,-82814.29290016188,0.5859285354991906
2021-12-30,0,0.05043445566034117,0.0,0.06032,0.0,153.7,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2021-12-31,0,0.6012518016834539,0.0,0.05956,0.0,146.5,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2022-01-01,0,0.4425372028113516,0.0,0.0607,0.0,150.3,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2022-01-02,0,0.07129441474537872,0.0,0.06061,0.0,153.0,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2022-01-03,0,0.2751082761116348,0.0,0.06051,0.0,150.5,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2022-01-04,0,0.2532450302002602,0.0,0.05941,0.0,147.3,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2022-01-05,0,0.022072331662953693,0.0,0.05456,0.0,136.8,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2022-01-06,0,-0.19199334366365048,0.0,0.05393,0.0,137.4,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2022-01-07,-2,-2.8503269563292117,0.0,0.04787,0.0,139.6,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2022-01-08,-2,-2.1367683175069208,0.0,0.04998,0.0,143.6,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2022-01-09,-2,-1.9143564343351924,0.0,0.04979,0.0,144.1,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2022-01-10,-2,-2.113696213956894,0.0,0.04686,0.0,141.3,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2022-01-11,-2,-1.5103589233454855,0.0,0.04855,0.0,141.3,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2022-01-12,0,-0.9383050975358133,0.0,0.0516,0.0,144.5,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2022-01-13,-2,-1.410032696335513,0.0,0.04868,0.0,143.3,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2022-01-14,-1,-1.1790185834401592,1202093.1562620308,0.0489,-412.79743919391365,142.4,200000,117564.71068242661,-82435.28931757339,0.587823553412133
2022-01-15,-1,-0.8452302581869731,1202093.1562620308,0.05066,-412.79743919391365,144.4,200000,120505.98951583561,-79494.01048416439,0.6025299475791781
2022-01-16,-1,-0.6085038611750034,1202093.1562620308,0.05024,-412.79743919391365,141.2,200000,118680.15858478504,-81319.84141521496,0.5934007929239251
2022-01-17,-1,-0.8687334344615405,1202093.1562620308,0.048,-412.79743919391365,138.9,200000,115038.0358046121,-84961.9641953879,0.5751901790230605
2022-01-18,-1,-0.4656744108337088,1202093.1562620308,0.04679,-412.79743919391365,131.8,200000,110652.64126725824,-89347.35873274176,0.5532632063362912
2022-01-19,0,0.818736736169415,0.0,0.04909,0.0,125.9,200000,110525.15523603726,-89474.84476396274,0.5526257761801863
2022-01-20,0,0.35136862438371214,0.0,0.04456,0.0,118.8,200000,110525.15523603726,-89474.84476396274,0.5526257761801863
2022-01-21,0,-0.047126888088640066,0.0,0.03712,0.0,102.3,200000,110525.15523603726,-89474.84476396274,0.5526257761801863
2022-01-22,0,-0.4845351767971841,0.0,0.03316,0.0,94.6,200000,110525.15523603726,-89474.84476396274,0.5526257761801863
2022-01-23,0,0.07881380917934214,0.0,0.03523,0.0,97.5,200000,110525.15523603726,-89474.84476396274,0.5526257761801863
2022-01-24,0,-0.11860324350230597,0.0,0.03352,0.0,94.4,200000,110525.15523603726,-89474.84476396274,0.5526257761801863
2022-01-25,0,0.8340215202312172,0.0,0.03332,0.0,90.3,200000,110525.15523603726,-89474.84476396274,0.5526257761801863
2022-01-26,2,1.54647076792677,0.0,0.03386,0.0,89.8,200000,110525.15523603726,-89474.84476396274,0.5526257761801863
2022-01-27,0,0.9733801042998337,0.0,0.03285,0.0,88.7,200000,110525.15523603726,-89474.84476396274,0.5526257761801863
2022-01-28,2,1.6463185569437033,0.0,0.03498,0.0,91.2,200000,110525.15523603726,-89474.84476396274,0.5526257761801863
2022-01-29,0,0.2837453437718825,0.0,0.03499,0.0,96.3,200000,110525.15523603726,-89474.84476396274,0.5526257761801863
2022-01-30,2,2.226284278062466,0.0,0.03708,0.0,93.1,200000,110525.15523603726,-89474.84476396274,0.5526257761801863
2022-01-31,1,1.0207123273448944,-1536779.1328703735,0.03596,584.7891811430543,94.5,200000,110525.15523603726,-89474.84476396274,0.5526257761801863
