date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2021-09-20,-1,-0.37187410783080194,434.4659284752786,170.1,-1282137.5193371326,0.05589,200000,145561.3203893972,-54438.67961060279,0.727806601946986
2021-09-21,-1,-0.31920333978363075,434.4659284752786,157.4,-1282137.5193371326,0.05224,200000,135363.80115218065,-64636.19884781935,0.6768190057609033
2021-09-22,-1,-0.6898948130905036,434.4659284752786,175.5,-1282137.5193371326,0.0656,200000,160356.9917159273,-39643.00828407271,0.8017849585796364
2021-09-23,-1,-0.4536136668312554,434.4659284752786,184.7,-1282137.5193371326,0.06624,200000,165174.64627027558,-34825.35372972442,0.8258732313513779
2021-09-24,-1,-0.48777984025413623,434.4659284752786,165.5,-1282137.5193371326,0.06065,200000,149665.7517104557,-50334.24828954431,0.7483287585522784
2021-09-25,-1,-0.29840411804834,434.4659284752786,164.4,-1282137.5193371326,0.05915,200000,147264.63291012717,-52735.36708987283,0.7363231645506358
2021-09-26,-1,-0.24383381023706036,434.4659284752786,162.0,-1282137.5193371326,0.05862,200000,145542.38179653784,-54457.61820346216,0.7277119089826892
2021-09-27,-1,-0.2912079249236134,434.4659284752786,153.7,-1282137.5193371326,0.05621,200000,138846.36316859053,-61153.63683140947,0.6942318158429526
2021-09-28,0,0.14986373677283393,0.0,147.3,0.0,0.05246,200000,174096.106076497,-25903.893923502997,0.870480530382485
2021-09-29,0,0.4188398293384481,0.0,152.6,0.0,0.05347,200000,174096.106076497,-25903.893923502997,0.870480530382485
2021-09-30,2,1.7700901115347651,0.0,166.0,0.0,0.05465,200000,174096.106076497,-25903.893923502997,0.870480530382485
2021-10-01,2,1.7436106165136631,0.0,176.8,0.0,0.05773,200000,174096.106076497,-25903.893923502997,0.870480530382485
2021-10-02,2,2.1379204854879004,0.0,177.8,0.0,0.05608,200000,174096.106076497,-25903.893923502997,0.870480530382485
2021-10-03,2,2.0844135754698914,0.0,178.2,0.0,0.0554,200000,174096.106076497,-25903.893923502997,0.870480530382485
2021-10-04,2,1.9568748059093632,0.0,174.2,0.0,0.0535,200000,174096.106076497,-25903.893923502997,0.870480530382485
2021-10-05,2,1.738355261942872,0.0,182.5,0.0,0.05606,200000,174096.106076497,-25903.893923502997,0.870480530382485
2021-10-06,2,1.971224825535222,0.0,185.1,0.0,0.05494,200000,174096.106076497,-25903.893923502997,0.870480530382485
2021-10-07,2,2.081297387589885,0.0,189.2,0.0,0.05431,200000,174096.106076497,-25903.893923502997,0.870480530382485
2021-10-08,2,1.360242374772879,0.0,189.5,0.0,0.05653,200000,174096.106076497,-25903.893923502997,0.870480530382485
2021-10-09,0,0.8525794571658606,0.0,193.7,0.0,0.05966,200000,174096.106076497,-25903.893923502997,0.870480530382485
2021-10-10,1,1.1951672621069171,-477.49891957349695,182.3,1605164.1718282963,0.05423,200000,174096.106076497,-25903.893923502997,0.870480530382485
2021-10-11,1,1.161658478456116,-477.49891957349695,183.0,1605164.1718282963,0.05409,200000,174205.63233614247,-25794.367663857527,0.8710281616807124
2021-10-12,1,0.8848659040872666,-477.49891957349695,180.7,1605164.1718282963,0.05424,200000,173348.15944689768,-26651.840553102316,0.8667407972344884
2021-10-13,1,0.7927431778018426,-477.49891957349695,183.3,1605164.1718282963,0.05505,200000,175889.8396169697,-24110.160383030307,0.8794491980848484
2021-10-14,1,0.985205935619293,-477.49891957349695,186.7,1605164.1718282963,0.05488,200000,177240.45803430877,-22759.541965691227,0.8862022901715438
2021-10-15,2,1.9067115896089937,0.0,194.0,0.0,0.05252,200000,182427.6741693333,-17572.325830666698,0.9121383708466665
2021-10-16,2,1.5463645261400447,0.0,190.4,0.0,0.05234,200000,182427.6741693333,-17572.325830666698,0.9121383708466665
2021-10-17,2,1.5498933590855002,0.0,186.1,0.0,0.05082,200000,182427.6741693333,-17572.325830666698,0.9121383708466665
2021-10-18,2,1.7451222100434916,0.0,186.8,0.0,0.04998,200000,182427.6741693333,-17572.325830666698,0.9121383708466665
2021-10-19,2,2.124306652567679,0.0,194.1,0.0,0.05013,200000,182427.6741693333,-17572.325830666698,0.9121383708466665
2021-10-20,2,1.8968523741265566,0.0,201.7,0.0,0.052,200000,182427.6741693333,-17572.325830666698,0.9121383708466665
2021-10-21,2,1.854817350165161,0.0,196.7,0.0,0.05011,200000,182427.6741693333,-17572.325830666698,0.9121383708466665
2021-10-22,2,1.3133171605375569,0.0,195.3,0.0,0.05101,200000,182427.6741693333,-17572.325830666698,0.9121383708466665
2021-10-23,2,1.3036173593576161,0.0,197.7,0.0,0.05121,200000,182427.6741693333,-17572.325830666698,0.9121383708466665
2021-10-24,2,1.858590622305293,0.0,202.7,0.0,0.04984,200000,182427.6741693333,-17572.325830666698,0.9121383708466665
2021-10-25,2,1.763544824627876,0.0,208.5,0.0,0.05076,200000,182427.6741693333,-17572.325830666698,0.9121383708466665
2021-10-26,0,0.8655522837676056,0.0,198.5,0.0,0.05106,200000,182427.6741693333,-17572.325830666698,0.9121383708466665
2021-10-27,1,1.0341637938926926,-520.0332787039148,175.4,2060863.919671637,0.04426,200000,182427.6741693333,-17572.325830666698,0.9121383708466665
2021-10-28,1,0.6780934542712808,-520.0332787039148,183.5,2060863.919671637,0.04722,200000,192740.10092906305,-7259.899070936954,0.9637005046453152
2021-10-29,1,0.46970053470750567,-520.0332787039148,187.7,2060863.919671637,0.04875,200000,198077.3624967171,-1922.6375032828946,0.9903868124835855
2021-10-30,1,0.21495806161724168,-520.0332787039148,183.7,2060863.919671637,0.04827,200000,195008.01470045905,-4991.985299540946,0.9750400735022953
2021-10-31,1,0.4596000054947266,-520.0332787039148,192.7,2060863.919671637,0.04966,200000,202552.91505713787,2552.9150571378705,1.0127645752856893
2021-11-01,1,0.2867564448233229,-520.0332787039148,189.1,2060863.919671637,0.04897,200000,199258.79914923036,-741.2008507696446,0.9962939957461517
2021-11-02,1,0.31009351456320866,-520.0332787039148,200.1,2060863.919671637,0.05154,200000,210275.58548852953,10275.585488529527,1.0513779274426476
2021-11-03,0,-1.2355913422594058,0.0,201.9,0.0,0.05458,200000,174940.44040397578,-25059.55959602422,0.8747022020198789
2021-11-04,-2,-1.4120186610983132,0.0,198.7,0.0,0.05407,200000,174940.44040397578,-25059.55959602422,0.8747022020198789
2021-11-05,0,-0.6521598998352897,0.0,194.4,0.0,0.05141,200000,174940.44040397578,-25059.55959602422,0.8747022020198789
2021-11-06,0,-0.5602036110602284,0.0,191.1,0.0,0.05024,200000,174940.44040397578,-25059.55959602422,0.8747022020198789
2021-11-07,0,-0.17842703268829566,0.0,193.9,0.0,0.05036,200000,174940.44040397578,-25059.55959602422,0.8747022020198789
2021-11-08,2,1.9564528075193985,0.0,211.9,0.0,0.05165,200000,174940.44040397578,-25059.55959602422,0.8747022020198789
2021-11-09,2,3.3336232303475435,0.0,234.5,0.0,0.05183,200000,174940.44040397578,-25059.55959602422,0.8747022020198789
2021-11-10,2,2.541739856681836,0.0,217.0,0.0,0.04796,200000,174940.44040397578,-25059.55959602422,0.8747022020198789
2021-11-11,2,2.696701993215322,0.0,231.7,0.0,0.04843,200000,174940.44040397578,-25059.55959602422,0.8747022020198789
2021-11-12,2,1.8756197541486022,0.0,221.3,0.0,0.04768,200000,174940.44040397578,-25059.55959602422,0.8747022020198789
2021-11-13,2,1.8692001584949796,0.0,228.9,0.0,0.04827,200000,174940.44040397578,-25059.55959602422,0.8747022020198789
2021-11-14,2,1.6802053110325608,0.0,229.0,0.0,0.04811,200000,174940.44040397578,-25059.55959602422,0.8747022020198789
2021-11-15,1,1.1817952619796364,-389.6223617015051,224.5,1797949.0277900903,0.04865,200000,174940.44040397578,-25059.55959602422,0.8747022020198789
2021-11-16,1,0.5787408340583432,-389.6223617015051,198.5,1797949.0277900903,0.04521,200000,158625.31434413872,-41374.68565586128,0.7931265717206937
2021-11-17,0,-0.35317809420459295,0.0,189.3,0.0,0.04714,200000,163940.63630404585,-36059.36369595415,0.8197031815202293
2021-11-18,0,0.19567081064199524,0.0,175.7,0.0,0.04126,200000,163940.63630404585,-36059.36369595415,0.8197031815202293
2021-11-19,0,0.4138108654144236,0.0,189.3,0.0,0.04331,200000,163940.63630404585,-36059.36369595415,0.8197031815202293
2021-11-20,0,0.35152304985604926,0.0,193.7,0.0,0.04434,200000,163940.63630404585,-36059.36369595415,0.8197031815202293
2021-11-21,1,1.0053409254703096,-395.60964359084426,207.2,1844516.610081524,0.04444,200000,163940.63630404585,-36059.36369595415,0.8197031815202293
2021-11-22,1,0.8495394723807865,-395.60964359084426,198.0,1844516.610081524,0.0427,200000,157091.56868146826,-42908.431318531744,0.7854578434073413
2021-11-23,0,0.11574476025739461,0.0,187.5,0.0,0.04275,200000,159264.359396344,-40735.64060365601,0.79632179698172
2021-11-24,2,1.643999518409789,0.0,204.2,0.0,0.041,200000,159264.359396344,-40735.64060365601,0.79632179698172
2021-11-25,2,1.8973185030508404,0.0,214.7,0.0,0.04174,200000,159264.359396344,-40735.64060365601,0.79632179698172
2021-11-26,1,1.1804463903713103,-433.7264689442919,183.6,2133195.277207929,0.03733,200000,159264.359396344,-40735.64060365601,0.79632179698172
2021-11-27,1,0.8122608054843552,-433.7264689442919,182.4,2133195.277207929,0.03787,200000,159895.81308330313,-40104.18691669687,0.7994790654165157
2021-11-28,1,0.23431792161665327,-433.7264689442919,178.6,2133195.277207929,0.03822,200000,158994.27084833756,-41005.72915166244,0.7949713542416879
2021-11-29,0,-0.8122313659401227,0.0,181.9,0.0,0.04149,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-11-30,0,-0.3626912673016979,0.0,180.0,0.0,0.03996,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-01,0,-0.6367383834337484,0.0,178.2,0.0,0.04039,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-02,0,-0.7844708964897792,0.0,176.0,0.0,0.04042,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-03,0,-0.23881315992873892,0.0,167.2,0.0,0.03722,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-04,0,-0.9450570948011264,0.0,142.6,0.0,0.03337,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-05,-2,-1.5008942044671152,0.0,134.5,0.0,0.03308,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-06,-2,-1.3759068578385574,0.0,137.4,0.0,0.0338,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-07,-2,-1.506277936949142,0.0,138.2,0.0,0.03432,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-08,0,-0.6779254845254444,0.0,147.6,0.0,0.03446,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-09,0,-0.7378528954660694,0.0,136.0,0.0,0.03195,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-10,0,-0.6083663021324273,0.0,133.0,0.0,0.03099,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-11,0,-0.2941745813793929,0.0,140.6,0.0,0.03213,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-12,0,-0.33764135750428903,0.0,138.2,0.0,0.03178,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-13,0,-0.2773568625375038,0.0,126.4,0.0,0.02895,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-14,0,-0.15939790366863785,0.0,131.6,0.0,0.03007,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-15,0,0.09435487861074504,0.0,134.2,0.0,0.03046,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-16,0,0.3143195301146129,0.0,130.3,0.0,0.02949,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-17,0,0.6085943497589977,0.0,128.3,0.0,0.02893,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-18,0,0.6397749472450779,0.0,129.6,0.0,0.02936,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-19,0,0.8162013885942747,0.0,129.1,0.0,0.02906,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-20,0,0.29545867660438674,0.0,127.2,0.0,0.02916,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-21,0,0.709439810983305,0.0,133.7,0.0,0.03027,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-22,0,-0.4323958449026924,0.0,135.1,0.0,0.0317,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-23,-2,-1.800875619624253,0.0,146.7,0.0,0.03625,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-24,0,0.009444133175460242,0.0,149.4,0.0,0.03475,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-25,-1,-1.0222414313981896,498.84310681984584,150.0,-2079668.316369563,0.03598,200000,149652.93204595376,-50347.067954046244,0.7482646602297688
2021-12-26,-2,-2.3979582563909343,0.0,149.1,0.0,0.03772,200000,153720.5137125746,-46279.48628742539,0.768602568562873
2021-12-27,-2,-1.2797678515174578,0.0,150.9,0.0,0.03654,200000,153720.5137125746,-46279.48628742539,0.768602568562873
2021-12-28,-1,-1.174738041666545,570.1799470050987,134.8,-2354787.281136253,0.03264,200000,153720.5137125746,-46279.48628742539,0.768602568562873
2021-12-29,-1,-0.753842175554824,570.1799470050987,133.3,-2354787.281136253,0.03186,200000,151028.50971278068,-48971.49028721932,0.7551425485639034
2021-12-30,-1,-0.8776888213279459,570.1799470050987,133.1,-2354787.281136253,0.03202,200000,151291.23968836147,-48708.76031163853,0.7564561984418073
2021-12-31,0,-0.08435149150943458,0.0,133.6,0.0,0.03131,200000,151272.86256506952,-48727.13743493048,0.7563643128253476
2022-01-01,0,-0.37110400746703615,0.0,138.1,0.0,0.03273,200000,151272.86256506952,-48727.13743493048,0.7563643128253476
2022-01-02,0,-0.6837572765047252,0.0,142.0,0.0,0.0341,200000,151272.86256506952,-48727.13743493048,0.7563643128253476
2022-01-03,0,-0.5378739541138615,0.0,139.1,0.0,0.03331,200000,151272.86256506952,-48727.13743493048,0.7563643128253476
2022-01-04,0,-0.8047072923852738,0.0,134.7,0.0,0.03265,200000,151272.86256506952,-48727.13743493048,0.7563643128253476
2022-01-05,0,-0.9114400296021247,0.0,122.6,0.0,0.02992,200000,151272.86256506952,-48727.13743493048,0.7563643128253476
2022-01-06,-2,-1.2066260026675824,0.0,124.3,0.0,0.03075,200000,151272.86256506952,-48727.13743493048,0.7563643128253476
2022-01-07,2,2.61113454072131,0.0,134.5,0.0,0.0291,200000,151272.86256506952,-48727.13743493048,0.7563643128253476
2022-01-08,2,3.2983868011735327,0.0,141.9,0.0,0.02832,200000,151272.86256506952,-48727.13743493048,0.7563643128253476
2022-01-09,2,3.1080237820890373,0.0,153.1,0.0,0.02864,200000,151272.86256506952,-48727.13743493048,0.7563643128253476
2022-01-10,2,2.463617070594333,0.0,148.0,0.0,0.02761,200000,151272.86256506952,-48727.13743493048,0.7563643128253476
2022-01-11,1,1.104315931574605,-533.7786258471049,141.7,2584093.9966701316,0.02927,200000,151272.86256506952,-48727.13743493048,0.7563643128253476
2022-01-12,1,0.8084528277629406,-533.7786258471049,143.6,2584093.9966701316,0.03023,200000,154767.77219098233,-45232.22780901767,0.7738388609549116
2022-01-13,1,0.9646129966423594,-533.7786258471049,141.4,2584093.9966701316,0.02912,200000,150725.11487781486,-49274.88512218514,0.7536255743890743
2022-01-14,1,0.7198796220471644,-533.7786258471049,141.1,2584093.9966701316,0.02952,200000,151598.6188887288,-48401.381111271214,0.7579930944436439
2022-01-15,1,0.5960306169987656,-533.7786258471049,141.5,2584093.9966701316,0.02974,200000,152380.63101833506,-47619.36898166494,0.7619031550916753
2022-01-16,0,0.13757384646081722,0.0,137.4,0.0,0.02999,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
2022-01-17,0,0.4862582087111173,0.0,135.8,0.0,0.02855,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
2022-01-18,0,0.10649754779873037,0.0,130.6,0.0,0.02827,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
2022-01-19,0,0.07780197672796117,0.0,126.7,0.0,0.02736,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
2022-01-20,0,0.19207304760298233,0.0,121.2,0.0,0.02581,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
2022-01-21,0,-0.14987531405024254,0.0,105.7,0.0,0.02306,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
2022-01-22,0,-0.20280187380666762,0.0,97.0,0.0,0.02114,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
2022-01-23,0,-0.7798862419792111,0.0,99.6,0.0,0.02262,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
2022-01-24,-2,-1.4991583792542045,0.0,90.5,0.0,0.02175,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
2022-01-25,-2,-1.7540472269448493,0.0,89.4,0.0,0.02198,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
2022-01-26,-2,-1.9890250306394714,0.0,93.0,0.0,0.02344,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
2022-01-27,-2,-1.9881005378853254,0.0,91.7,0.0,0.0239,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
2022-01-28,-2,-1.5085695613543018,0.0,95.5,0.0,0.02418,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
2022-01-29,-2,-1.8354045321095087,0.0,96.5,0.0,0.02584,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
2022-01-30,-2,-1.8699011118736826,0.0,92.8,0.0,0.02537,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
2022-01-31,-2,-1.7759906461518558,0.0,94.1,0.0,0.02624,200000,147117.0667963245,-52882.93320367549,0.7355853339816225
