date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2021-02-18,-2,-1.5186990495321648,0.0,0.0014987,0.0,195.6,200000,249097.19435722625,49097.19435722625,1.2454859717861313
2021-02-19,-2,-2.013208910405059,0.0,0.0018465,0.0,333.111,200000,249097.19435722625,49097.19435722625,1.2454859717861313
2021-02-20,0,-0.7608727173226975,0.0,0.0022773,0.0,253.0,200000,249097.19435722625,49097.19435722625,1.2454859717861313
2021-02-21,0,0.7388205052987861,0.0,0.00378,0.0,295.2597,200000,249097.19435722625,49097.19435722625,1.2454859717861313
2021-02-22,0,0.8716482376024297,0.0,0.0034332,0.0,267.5147,200000,249097.19435722625,49097.19435722625,1.2454859717861313
2021-02-23,1,1.1088360191757274,-41260384.674555466,0.0030186,538.3217535379791,231.3646,200000,249097.19435722625,49097.19435722625,1.2454859717861313
2021-02-24,1,0.8454103868543636,-41260384.674555466,0.0031333,538.3217535379791,254.5056,200000,266287.0641780201,66287.06417802011,1.3314353208901006
2021-02-25,1,0.9791924502306467,-41260384.674555466,0.0029679,538.3217535379791,234.9146,200000,248916.33507928613,48916.33507928613,1.2445816753964307
2021-02-26,1,0.9354581203068755,-41260384.674555466,0.0028118,538.3217535379791,221.717,200000,235371.03385709517,35371.03385709517,1.1768551692854758
2021-02-27,1,0.48229088684600685,-41260384.674555466,0.0026422,538.3217535379791,225.3853,200000,230347.99830479396,30347.99830479396,1.1517399915239699
2021-02-28,1,0.4903030671123214,-41260384.674555466,0.0024256,538.3217535379791,210.2138,200000,213243.85050048376,13243.850500483764,1.0662192525024188
2021-03-01,1,0.2255330631961302,-41260384.674555466,0.002807,538.3217535379791,254.9637,200000,253070.40585400845,53070.40585400845,1.2653520292700422
2021-03-02,1,0.24541353571636915,-41260384.674555466,0.0026748,538.3217535379791,239.6841,200000,239390.4419346733,39390.44193467329,1.1969522096733665
2021-03-03,1,0.22787980399258428,-41260384.674555466,0.0026857,538.3217535379791,240.5701,200000,240317.1332012606,40317.133201260614,1.2015856660063031
2021-03-04,0,0.051016064122115005,0.0,0.0024918,0.0,229.6369,200000,228291.282204258,28291.282204257994,1.14145641102129
2021-03-05,2,1.2545111460687435,0.0,0.0030274,0.0,225.4714,200000,228291.282204258,28291.282204257994,1.14145641102129
2021-03-06,1,1.0268033299998363,-38233341.51804689,0.0029855,504.2182842854094,226.3814,200000,228291.282204258,28291.282204257994,1.14145641102129
2021-03-07,1,0.695949085647646,-38233341.51804689,0.0030384,504.2182842854094,240.11,200000,237236.03710820334,37236.03710820334,1.1861801855410168
2021-03-08,1,0.5602597949755788,-38233341.51804689,0.0030073,504.2182842854094,240.5509,200000,236269.29002853355,36269.29002853355,1.1813464501426678
2021-03-09,0,-0.36108965768578416,0.0,0.0031371,0.0,293.2052,200000,200393.67499296257,393.67499296256574,1.0019683749648127
2021-03-10,0,-0.26506833144860936,0.0,0.0030958,0.0,278.4499,200000,200393.67499296257,393.67499296256574,1.0019683749648127
2021-03-11,0,-0.9182392351249549,0.0,0.0031403,0.0,290.0301,200000,200393.67499296257,393.67499296256574,1.0019683749648127
2021-03-12,0,-0.7830926421355028,0.0,0.0029625,0.0,263.2201,200000,200393.67499296257,393.67499296256574,1.0019683749648127
2021-03-13,2,3.26221044593474,0.0,0.004619,0.0,276.2822,200000,200393.67499296257,393.67499296256574,1.0019683749648127
2021-03-14,2,3.9446689891293936,0.0,0.0072737,0.0,263.238,200000,200393.67499296257,393.67499296256574,1.0019683749648127
2021-03-15,2,2.8310279696726366,0.0,0.00708,0.0,254.5144,200000,200393.67499296257,393.67499296256574,1.0019683749648127
2021-03-16,2,2.1053067866391473,0.0,0.0068416,0.0,258.5352,200000,200393.67499296257,393.67499296256574,1.0019683749648127
2021-03-17,2,1.8149391574642166,0.0,0.0071676,0.0,269.7896,200000,200393.67499296257,393.67499296256574,1.0019683749648127
2021-03-18,2,1.6719630582233533,0.0,0.0071323,0.0,261.4816,200000,200393.67499296257,393.67499296256574,1.0019683749648127
2021-03-19,2,1.8775659641274876,0.0,0.00815,0.0,262.935,200000,200393.67499296257,393.67499296256574,1.0019683749648127
2021-03-20,2,1.4519284915782393,0.0,0.0077178,0.0,264.3023,200000,200393.67499296257,393.67499296256574,1.0019683749648127
2021-03-21,2,1.4077892563937286,0.0,0.0080067,0.0,264.6513,200000,200393.67499296257,393.67499296256574,1.0019683749648127
2021-03-22,1,1.1454578051264352,-13503616.913272409,0.00742,393.2408998219814,254.7976,200000,200393.67499296257,393.67499296256574,1.0019683749648127
2021-03-23,1,1.1173203546112707,-13503616.913272409,0.0076374,393.2408998219814,255.4646,200000,203591.65299008923,3591.6529900892347,1.0179582649504462
2021-03-24,1,0.9266550764908359,-13503616.913272409,0.0072311,393.2408998219814,248.5236,200000,195375.64835256228,-4624.351647437725,0.9768782417628114
2021-03-25,2,1.2738133968846566,0.0,0.0077737,0.0,233.9466,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-03-26,2,1.8551255006561311,0.0,0.0104099,0.0,255.2105,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-03-27,2,1.312869384484509,0.0,0.0099946,0.0,269.2234,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-03-28,2,1.2716940644741552,0.0,0.0101872,0.0,268.4263,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-03-29,2,1.9959972562821229,0.0,0.0129999,0.0,275.2991,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-03-30,2,2.5465650045718076,0.0,0.0181274,0.0,311.2962,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-03-31,2,2.0208104340896855,0.0,0.0167518,0.0,302.3724,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-04-01,2,1.5806775198968317,0.0,0.0173532,0.0,334.7991,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-04-02,2,2.665288858967387,0.0,0.0242549,0.0,338.2932,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-04-03,2,2.175340257047186,0.0,0.0230732,0.0,321.9497,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-04-04,2,2.145060381509829,0.0,0.0272443,0.0,348.8617,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-04-05,2,1.8233124957340092,0.0,0.0285997,0.0,368.0263,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-04-06,0,0.5740838973113219,0.0,0.0227351,0.0,403.3648,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-04-07,0,0.4039936567931786,0.0,0.0204695,0.0,375.5538,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-04-08,0,0.38163682733279425,0.0,0.0231061,0.0,418.7048,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-04-09,0,-0.21170375219721657,0.0,0.0209399,0.0,453.9937,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-04-10,0,-0.6003678316506812,0.0,0.0191341,0.0,471.2975,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-04-11,0,-0.8460107639225084,0.0,0.0197457,0.0,525.9275,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-04-12,-2,-1.2543175166376712,0.0,0.0187987,0.0,596.7104,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-04-13,-1,-1.1346042263917342,5698724.688511579,0.0187208,-193.39401220693986,551.6442,200000,213369.37029737514,13369.370297375135,1.0668468514868756
2021-04-14,-2,-1.2570761663478343,0.0,0.01757,0.0,550.0182,200000,219613.00400506577,19613.00400506577,1.0980650200253288
2021-04-15,-1,-1.0600085102746024,5915852.360411009,0.0185614,-202.63898957141419,541.8824,200000,219613.00400506577,19613.00400506577,1.0980650200253288
2021-04-16,-1,-0.8542767240184866,5915852.360411009,0.0190209,-202.63898957141419,508.2743,200000,215521.0267392596,15521.0267392596,1.077605133696298
2021-04-17,-1,-0.896294320421348,5915852.360411009,0.0188709,-202.63898957141419,514.6861,200000,215932.92955853196,15932.929558531963,1.07966464779266
2021-04-18,-1,-0.9169540054048042,5915852.360411009,0.0170608,-202.63898957141419,481.4367,200000,198487.0203810962,-1512.9796189038025,0.992435101905481
2021-04-19,-1,-1.0678715021178353,5915852.360411009,0.0157814,-202.63898957141419,504.0322,200000,195497.00816004723,-4502.991839952767,0.9774850408002361
2021-04-20,-1,-1.1811336988721868,5915852.360411009,0.0160758,-202.63898957141419,586.3635,200000,213922.16653705324,13922.166537053243,1.0696108326852662
2021-04-21,-1,-1.0746022147316505,5915852.360411009,0.0149,-202.63898957141419,543.6327,200000,198307.38119610376,-1692.6188038962428,0.9915369059805188
2021-04-22,-1,-1.104118030434846,5915852.360411009,0.0127212,-202.63898957141419,505.2411,200000,177638.28704121037,-22361.712958789634,0.8881914352060518
2021-04-23,-1,-1.0700328609409673,5915852.360411009,0.0128001,-202.63898957141419,526.5357,200000,182420.16401977424,-17579.835980225762,0.9121008200988712
2021-04-24,-1,-1.043364813988663,5915852.360411009,0.0120997,-202.63898957141419,496.992,200000,172289.99551034137,-27710.004489658633,0.8614499775517068
2021-04-25,-2,-1.2102744185169276,0.0,0.011748,0.0,505.0,200000,252446.26020852142,52446.26020852142,1.2622313010426072
2021-04-26,0,-0.8592602953657164,0.0,0.014055,0.0,535.33,200000,252446.26020852142,52446.26020852142,1.2622313010426072
2021-04-27,0,-0.4978838751570988,0.0,0.016473,0.0,568.78,200000,252446.26020852142,52446.26020852142,1.2622313010426072
2021-04-28,0,-0.5631203328912964,0.0,0.015843,0.0,562.78,200000,252446.26020852142,52446.26020852142,1.2622313010426072
2021-04-29,0,-0.9469654374373019,0.0,0.015375,0.0,599.7,200000,252446.26020852142,52446.26020852142,1.2622313010426072
2021-04-30,0,-0.8482207130525463,0.0,0.016071,0.0,622.65,200000,252446.26020852142,52446.26020852142,1.2622313010426072
2021-05-01,0,-0.7062820851847137,0.0,0.016197,0.0,620.0,200000,252446.26020852142,52446.26020852142,1.2622313010426072
2021-05-02,0,-0.8784264786879232,0.0,0.015528,0.0,621.78,200000,252446.26020852142,52446.26020852142,1.2622313010426072
2021-05-03,-2,-1.261673422000546,0.0,0.01529,0.0,676.15,200000,252446.26020852142,52446.26020852142,1.2622313010426072
2021-05-04,-2,-1.21472438884858,0.0,0.013525,0.0,609.3,200000,252446.26020852142,52446.26020852142,1.2622313010426072
2021-05-05,-1,-1.0104992379572375,8543020.650034565,0.014775,-193.86135786247996,651.1,200000,252446.26020852142,52446.26020852142,1.2622313010426072
2021-05-06,-1,-0.754123545834582,8543020.650034565,0.014982,-193.86135786247996,633.99,200000,250897.69765005153,50897.69765005153,1.2544884882502576
2021-05-07,-1,-0.5015726015560523,8543020.650034565,0.015233,-193.86135786247996,624.3,200000,251163.47927552275,51163.47927552275,1.2558173963776138
2021-05-08,-1,-1.0567148627169256,8543020.650034565,0.01477,-193.86135786247996,646.1,200000,251434.23831595885,51434.23831595885,1.2571711915797943
2021-05-09,-2,-1.5071318764190247,0.0,0.01442,0.0,661.74,200000,257541.71738694047,57541.717386940465,1.2877085869347022
2021-05-10,-2,-1.9908644794842487,0.0,0.012672,0.0,631.1,200000,257541.71738694047,57541.717386940465,1.2877085869347022
2021-05-11,-2,-1.9694148930100548,0.0,0.01303,0.0,671.91,200000,257541.71738694047,57541.717386940465,1.2877085869347022
2021-05-12,-2,-2.1596991888612567,0.0,0.010559,0.0,594.65,200000,257541.71738694047,57541.717386940465,1.2877085869347022
2021-05-13,-2,-1.3123741656332935,0.0,0.01125,0.0,571.1,200000,257541.71738694047,57541.717386940465,1.2877085869347022
2021-05-14,-1,-1.1976785218970816,10869490.900098778,0.011847,-213.68855261855964,602.61,200000,257541.71738694047,57541.717386940465,1.2877085869347022
2021-05-15,-2,-1.2120133301934801,0.0,0.010849,0.0,563.41,200000,260012.8780425915,60012.8780425915,1.3000643902129574
2021-05-16,0,-0.7013470544244592,0.0,0.011639,0.0,564.32,200000,260012.8780425915,60012.8780425915,1.3000643902129574
2021-05-17,0,-0.34633215860251804,0.0,0.010999,0.0,512.07,200000,260012.8780425915,60012.8780425915,1.3000643902129574
2021-05-18,0,-0.16221215886578197,0.0,0.011034,0.0,507.88,200000,260012.8780425915,60012.8780425915,1.3000643902129574
2021-05-19,0,-0.19437933032655802,0.0,0.007187,0.0,334.8,200000,260012.8780425915,60012.8780425915,1.3000643902129574
2021-05-20,0,0.025563359066009133,0.0,0.008513,0.0,391.17,200000,260012.8780425915,60012.8780425915,1.3000643902129574
2021-05-21,0,0.9539562563615034,0.0,0.007614,0.0,326.01,200000,260012.8780425915,60012.8780425915,1.3000643902129574
2021-05-22,1,1.1524868134890711,-18438014.327229578,0.007051,433.70175814416785,299.76,200000,260012.8780425915,60012.8780425915,1.3000643902129574
2021-05-23,1,0.8635255566338809,-18438014.327229578,0.00601,433.70175814416785,260.72,200000,223887.18848999724,23887.188489997236,1.1194359424499862
2021-05-24,1,0.38141116269242137,-18438014.327229578,0.007672,433.70175814416785,345.64,200000,291361.1216034555,91361.12160345551,1.4568056080172775
2021-05-25,2,2.5060336946838606,0.0,0.009328,0.0,343.18,200000,283164.90632707346,83164.90632707346,1.4158245316353673
2021-05-26,2,2.445792464064672,0.0,0.010742,0.0,379.16,200000,283164.90632707346,83164.90632707346,1.4158245316353673
2021-05-27,2,1.4059675967729601,0.0,0.009547,0.0,369.67,200000,283164.90632707346,83164.90632707346,1.4158245316353673
2021-05-28,1,1.1958693296199907,-16871121.682976253,0.008392,430.5773771775948,328.82,200000,283164.90632707346,83164.90632707346,1.4158245316353673
2021-05-29,2,1.4675882364933874,0.0,0.008174,0.0,305.04,200000,289726.13182946783,89726.13182946783,1.4486306591473392
2021-05-30,2,1.2288538910960078,0.0,0.008629,0.0,325.57,200000,289726.13182946783,89726.13182946783,1.4486306591473392
2021-05-31,0,0.813560677072784,0.0,0.009011,0.0,353.33,200000,289726.13182946783,89726.13182946783,1.4486306591473392
2021-06-01,0,0.08907368837007706,0.0,0.008551,0.0,362.39,200000,289726.13182946783,89726.13182946783,1.4486306591473392
2021-06-02,0,-0.6322837054060974,0.0,0.008754,0.0,401.54,200000,289726.13182946783,89726.13182946783,1.4486306591473392
2021-06-03,0,-0.7640400415173821,0.0,0.009274,0.0,428.48,200000,289726.13182946783,89726.13182946783,1.4486306591473392
2021-06-04,0,-0.7656998410507477,0.0,0.008559,0.0,390.7,200000,289726.13182946783,89726.13182946783,1.4486306591473392
2021-06-05,-1,-1.0136005691076453,17338487.84138048,0.008355,-371.36758079043767,390.08,200000,289726.13182946783,89726.13182946783,1.4486306591473392
2021-06-06,-1,-0.884045001853597,17338487.84138048,0.008559,-371.36758079043767,393.73,200000,294618.6750189946,94618.6750189946,1.473093375094973
2021-06-07,-1,-0.8783037140378658,17338487.84138048,0.007787,-371.36758079043767,357.96,200000,267949.54404057487,67949.54404057487,1.3397477202028742
2021-06-08,-1,-0.5689316434945945,17338487.84138048,0.007943,-371.36758079043767,352.5,200000,268626.6811527144,68626.68115271442,1.343133405763572
2021-06-09,-1,-0.8522824430070404,17338487.84138048,0.008231,-371.36758079043767,375.54,200000,282176.4747124437,82176.47471244371,1.4108823735622185
2021-06-10,-1,-0.6656662394517491,17338487.84138048,0.007834,-371.36758079043767,351.94,200000,266528.8201327613,66528.82013276132,1.3326441006638066
2021-06-11,-1,-0.837186797805983,17338487.84138048,0.00752,-371.36758079043767,345.75,200000,258785.76962547505,58785.76962547505,1.2939288481273752
2021-06-12,-1,-0.9341109360210151,17338487.84138048,0.007354,-371.36758079043767,343.7,200000,255146.27710318548,55146.27710318548,1.2757313855159274
2021-06-13,-1,-0.5013489472328755,17338487.84138048,0.008202,-371.36758079043767,365.8,200000,278056.5383281448,78056.53832814482,1.390282691640724
2021-06-14,-1,-0.4395441920948792,17338487.84138048,0.008289,-371.36758079043767,370.19,200000,281195.2904500149,81195.29045001487,1.4059764522500744
2021-06-15,-1,-0.5506962723716979,17338487.84138048,0.008067,-371.36758079043767,366.48,200000,275968.37242449593,75968.37242449593,1.3798418621224797
2021-06-16,-1,-0.3018394403553538,17338487.84138048,0.007755,-371.36758079043767,347.22,200000,263406.2246119614,63406.2246119614,1.317031123059807
2021-06-17,-1,-0.5388258614852028,17338487.84138048,0.007689,-371.36758079043767,352.85,200000,264352.68389428046,64352.68389428046,1.3217634194714023
2021-06-18,-1,-0.7677380870735171,17338487.84138048,0.007206,-371.36758079043767,337.16,200000,250151.43692429172,50151.43692429172,1.2507571846214587
2021-06-19,-1,-1.1730922073196546,17338487.84138048,0.007011,-371.36758079043767,334.01,200000,245600.6239157326,45600.623915732605,1.2280031195786631
2021-06-20,0,-0.01743500715559669,0.0,0.007439,0.0,339.08,200000,286668.44007186,86668.44007185998,1.4333422003593
2021-06-21,0,0.4128561688892101,0.0,0.005966,0.0,270.76,200000,286668.44007186,86668.44007185998,1.4333422003593
2021-06-22,-2,-2.2209351420612125,0.0,0.005448,0.0,262.1,200000,286668.44007186,86668.44007185998,1.4333422003593
2021-06-23,-2,-2.810587962958285,0.0,0.005925,0.0,296.25,200000,286668.44007186,86668.44007185998,1.4333422003593
2021-06-24,-2,-2.4819918566591688,0.0,0.006093,0.0,308.62,200000,286668.44007186,86668.44007185998,1.4333422003593
2021-06-25,-2,-2.017073441219046,0.0,0.005563,0.0,280.81,200000,286668.44007186,86668.44007185998,1.4333422003593
2021-06-26,-2,-1.4022483091512001,0.0,0.005647,0.0,279.65,200000,286668.44007186,86668.44007185998,1.4333422003593
2021-06-27,-1,-1.1420610047948005,24248726.109952632,0.005911,-492.77759836328937,290.87,200000,286668.44007186,86668.44007185998,1.4333422003593
2021-06-28,-1,-0.8529423526240263,24248726.109952632,0.005948,-492.77759836328937,290.0,200000,287136.9264273522,87136.92642735218,1.435684632136761
2021-06-29,-1,-0.5106313107158076,24248726.109952632,0.006248,-492.77759836328937,300.79,200000,299728.61454667785,99728.61454667785,1.4986430727333893
2021-06-30,-1,-1.0354128175127488,24248726.109952632,0.006132,-492.77759836328937,303.71,200000,298354.67290514417,98354.67290514417,1.491773364525721
2021-07-01,-1,-0.687206250944247,24248726.109952632,0.005876,-492.77759836328937,287.43,200000,284124.57971964194,84124.57971964194,1.4206228985982097
2021-07-02,-1,-0.5870574289230777,24248726.109952632,0.005883,-492.77759836328937,287.17,200000,284166.19862683717,84166.19862683717,1.4208309931341858
2021-07-03,-1,-0.6934193693167648,24248726.109952632,0.006057,-492.77759836328937,298.13,200000,293786.31944803055,93786.31944803055,1.4689315972401529
2021-07-04,-1,-0.9151775871615428,24248726.109952632,0.006169,-492.77759836328937,307.62,200000,301178.63618081284,101178.63618081284,1.505893180904064
2021-07-05,-2,-1.2041555278593963,0.0,0.005957,0.0,302.02,200000,291047.46889255283,91047.46889255283,1.4552373444627642
2021-07-06,-2,-2.073181785995926,0.0,0.006029,0.0,319.92,200000,291047.46889255283,91047.46889255283,1.4552373444627642
2021-07-07,-2,-2.302050900816321,0.0,0.005991,0.0,327.51,200000,291047.46889255283,91047.46889255283,1.4552373444627642
2021-07-08,-2,-1.7903106074292237,0.0,0.00574,0.0,310.14,200000,291047.46889255283,91047.46889255283,1.4552373444627642
2021-07-09,-2,-1.7379787052080184,0.0,0.005803,0.0,317.09,200000,291047.46889255283,91047.46889255283,1.4552373444627642
2021-07-10,-2,-1.8447891039995454,0.0,0.005689,0.0,316.12,200000,291047.46889255283,91047.46889255283,1.4552373444627642
2021-07-11,-2,-1.8302199362758227,0.0,0.005761,0.0,322.16,200000,291047.46889255283,91047.46889255283,1.4552373444627642
2021-07-12,-2,-1.696289691849236,0.0,0.005621,0.0,316.12,200000,291047.46889255283,91047.46889255283,1.4552373444627642
2021-07-13,-2,-1.5726596150199477,0.0,0.005462,0.0,308.94,200000,291047.46889255283,91047.46889255283,1.4552373444627642
2021-07-14,-2,-1.3663328025325863,0.0,0.005484,0.0,309.4,200000,291047.46889255283,91047.46889255283,1.4552373444627642
2021-07-15,-2,-1.9827031545757707,0.0,0.005239,0.0,316.11,200000,291047.46889255283,91047.46889255283,1.4552373444627642
2021-07-16,-2,-1.7266818626501983,0.0,0.005015,0.0,302.88,200000,291047.46889255283,91047.46889255283,1.4552373444627642
2021-07-17,-1,-1.1392345726740774,28153169.75164953,0.005169,-484.2397658933729,300.52,200000,291047.46889255283,91047.46889255283,1.4552373444627642
2021-07-18,-2,-1.2077010645684818,0.0,0.005114,0.0,302.1,200000,293360.99205900513,93360.99205900513,1.4668049602950257
2021-07-19,-1,-1.0001294304928983,30590301.57028208,0.004795,-522.8505597401531,280.54,200000,293360.99205900513,93360.99205900513,1.4668049602950257
2021-07-20,-1,-1.0769969293727817,30590301.57028208,0.004455,-522.8505597401531,264.44,200000,274542.39551329275,74542.39551329275,1.3727119775664638
2021-07-21,-2,-1.3621651851556262,0.0,0.004785,0.0,293.26,200000,300317.5541946027,100317.55419460271,1.5015877709730137
2021-07-22,-1,-1.0042652136651629,30675950.377385363,0.004895,-511.858389341769,293.36,200000,300317.5541946027,100317.55419460271,1.5015877709730137
2021-07-23,-1,-0.47173764126486134,30675950.377385363,0.005155,-511.858389341769,299.27,200000,311318.3843737327,111318.38437373273,1.5565919218686637
2021-07-24,-1,-0.36720411637188843,30675950.377385363,0.005202,-511.858389341769,301.56,200000,313932.30975306255,113932.30975306255,1.5696615487653127
2021-07-25,0,0.25232696766472523,0.0,0.005339,0.0,302.56,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-07-26,2,2.5468115787863956,0.0,0.005932,0.0,304.0,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-07-27,2,2.5998159079520686,0.0,0.006306,0.0,313.48,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-07-28,2,2.008697211046507,0.0,0.006218,0.0,313.8,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-07-29,2,1.6989389854018175,0.0,0.006245,0.0,317.03,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-07-30,2,1.5586742859558278,0.0,0.006373,0.0,322.58,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-07-31,0,0.8863527024981334,0.0,0.006315,0.0,332.38,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-01,0,0.6211064036856307,0.0,0.006225,0.0,332.59,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-02,0,0.662946849780903,0.0,0.006227,0.0,330.55,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-03,0,0.7124862388068309,0.0,0.006138,0.0,323.43,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-04,0,0.6854041035419969,0.0,0.006376,0.0,334.77,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-05,0,0.8193903181287028,0.0,0.006532,0.0,337.91,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-06,2,2.7145790574663136,0.0,0.007851,0.0,342.39,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-07,2,1.8514758606115271,0.0,0.007848,0.0,356.18,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-08,2,2.3370531354544566,0.0,0.008157,0.0,341.79,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-09,2,2.067193999859722,0.0,0.008541,0.0,354.32,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-10,2,2.4551173003791633,0.0,0.009772,0.0,371.92,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-11,2,2.7580611480834607,0.0,0.011505,0.0,390.96,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-12,2,2.067550560297334,0.0,0.010991,0.0,385.66,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-13,2,2.002108938551794,0.0,0.012131,0.0,410.76,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-14,2,1.6250228515916012,0.0,0.011825,0.0,408.67,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-15,2,1.3446101608995684,0.0,0.011787,0.0,414.05,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-16,0,0.9409719341492698,0.0,0.011304,0.0,415.72,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-17,0,0.4778383671404482,0.0,0.010245,0.0,401.8,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-18,0,0.5040506961273928,0.0,0.010253,0.0,396.15,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-19,0,0.22018811235230737,0.0,0.010762,0.0,431.27,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-20,0,0.13146744013838696,0.0,0.011314,0.0,454.93,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-21,0,-0.17282537743953458,0.0,0.010777,0.0,448.74,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-22,0,-0.1003122413489333,0.0,0.011033,0.0,448.68,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-23,0,-0.8817426537829378,0.0,0.011176,0.0,499.06,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-24,-1,-1.0064087527332641,13757271.712255115,0.010591,-308.94208198230336,471.62,200000,291406.52940898784,91406.52940898784,1.4570326470449393
2021-08-25,-2,-1.437045150778059,0.0,0.010917,0.0,503.19,200000,296674.960358974,96674.960358974,1.48337480179487
2021-08-26,-2,-1.6466229096715825,0.0,0.00995,0.0,478.1,200000,296674.960358974,96674.960358974,1.48337480179487
2021-08-27,-2,-1.4057104193581593,0.0,0.010566,0.0,494.5,200000,296674.960358974,96674.960358974,1.48337480179487
2021-08-28,0,-0.652953261322046,0.0,0.011382,0.0,486.2,200000,296674.960358974,96674.960358974,1.48337480179487
2021-08-29,0,-0.7791018552257608,0.0,0.011022,0.0,479.7,200000,296674.960358974,96674.960358974,1.48337480179487
2021-08-30,0,-0.7915795727836843,0.0,0.010465,0.0,460.3,200000,296674.960358974,96674.960358974,1.48337480179487
2021-08-31,0,-0.712749034264865,0.0,0.010549,0.0,463.9,200000,296674.960358974,96674.960358974,1.48337480179487
2021-09-01,0,-0.7142636859735575,0.0,0.011023,0.0,489.4,200000,296674.960358974,96674.960358974,1.48337480179487
2021-09-02,1,1.1244315396860962,-11424636.48948606,0.012984,306.6724833150445,483.7,200000,296674.960358974,96674.960358974,1.48337480179487
2021-09-03,1,0.6291801334156065,-11424636.48948606,0.012381,306.6724833150445,488.5,200000,291257.9324757261,91257.93247572612,1.4562896623786306
2021-09-04,1,0.21138441752249287,-11424636.48948606,0.012047,306.6724833150445,497.7,200000,290263.4907347362,90263.4907347362,1.451317453673681
2021-09-05,2,1.2678540135856542,0.0,0.013077,0.0,504.8,200000,291266.66215454874,91266.66215454874,1.4563333107727436
2021-09-06,0,0.6486884909214146,0.0,0.012305,0.0,496.1,200000,291266.66215454874,91266.66215454874,1.4563333107727436
2021-09-07,0,0.22829482196029002,0.0,0.010046,0.0,418.7,200000,291266.66215454874,91266.66215454874,1.4563333107727436
2021-09-08,0,0.5319789987166703,0.0,0.010142,0.0,415.0,200000,291266.66215454874,91266.66215454874,1.4563333107727436
2021-09-09,0,0.40729841964782126,0.0,0.010196,0.0,421.3,200000,291266.66215454874,91266.66215454874,1.4563333107727436
2021-09-10,0,0.4407185242244978,0.0,0.009741,0.0,401.4,200000,291266.66215454874,91266.66215454874,1.4563333107727436
2021-09-11,0,0.4360992167800514,0.0,0.009819,0.0,405.1,200000,291266.66215454874,91266.66215454874,1.4563333107727436
2021-09-12,0,0.2620324828198443,0.0,0.010011,0.0,416.3,200000,291266.66215454874,91266.66215454874,1.4563333107727436
