date,statusList,zscore,ETCUSDT_position,ETCUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2021-09-21,-1,-0.24646540921041576,1514.1073986481874,45.81,-1127105.3566289274,0.05224,200000,128241.24376236864,-71758.75623763136,0.6412062188118433
2021-09-22,-1,-0.6258487584608784,1514.1073986481874,51.26,-1127105.3566289274,0.0656,200000,151551.25664956373,-48448.74335043627,0.7577562832478186
2021-09-23,-1,-0.6130308292166584,1514.1073986481874,51.31,-1127105.3566289274,0.06624,200000,152348.30944773863,-47651.69055226137,0.7617415472386931
2021-09-24,-1,-0.4667599237036766,1514.1073986481874,47.64,-1127105.3566289274,0.06065,200000,140491.0163511441,-59508.98364885591,0.7024550817557205
2021-09-25,-1,-0.26422635793750016,1514.1073986481874,47.34,-1127105.3566289274,0.05915,200000,138346.12609660625,-61653.873903393745,0.6917306304830313
2021-09-26,0,-0.08712032655190088,0.0,47.19,0.0,0.05862,200000,173829.93956737925,-26170.060432620754,0.8691496978368962
2021-09-27,0,0.251456327908627,0.0,45.37,0.0,0.05621,200000,173829.93956737925,-26170.060432620754,0.8691496978368962
2021-09-28,2,1.3856348696652647,0.0,44.99,0.0,0.05246,200000,173829.93956737925,-26170.060432620754,0.8691496978368962
2021-09-29,1,1.131001314643502,-1909.3798282884363,45.52,1625490.3643854428,0.05347,200000,173829.93956737925,-26170.060432620754,0.8691496978368962
2021-09-30,2,1.2436255394554088,0.0,47.01,0.0,0.05465,200000,174756.83688155416,-25243.16311844584,0.8737841844077708
2021-10-01,2,1.9305891008724325,0.0,51.9,0.0,0.05773,200000,174756.83688155416,-25243.16311844584,0.8737841844077708
2021-10-02,2,2.431321913488615,0.0,53.17,0.0,0.05608,200000,174756.83688155416,-25243.16311844584,0.8737841844077708
2021-10-03,2,2.290481573174152,0.0,53.68,0.0,0.0554,200000,174756.83688155416,-25243.16311844584,0.8737841844077708
2021-10-04,2,2.1052544522714274,0.0,52.58,0.0,0.0535,200000,174756.83688155416,-25243.16311844584,0.8737841844077708
2021-10-05,2,1.7017558011756582,0.0,54.36,0.0,0.05606,200000,174756.83688155416,-25243.16311844584,0.8737841844077708
2021-10-06,2,1.8241236560079188,0.0,54.83,0.0,0.05494,200000,174756.83688155416,-25243.16311844584,0.8737841844077708
2021-10-07,2,1.6212287434615384,0.0,54.34,0.0,0.05431,200000,174756.83688155416,-25243.16311844584,0.8737841844077708
2021-10-08,0,0.8741977300529694,0.0,53.68,0.0,0.05653,200000,174756.83688155416,-25243.16311844584,0.8737841844077708
2021-10-09,0,0.590667829900564,0.0,55.63,0.0,0.05966,200000,174756.83688155416,-25243.16311844584,0.8737841844077708
2021-10-10,1,1.0350369121361624,-1653.641529916296,52.84,1611256.1025406064,0.05423,200000,174756.83688155416,-25243.16311844584,0.8737841844077708
2021-10-11,1,1.1934228260177386,-1653.641529916296,53.93,1611256.1025406064,0.05409,200000,176333.73029480723,-23666.269705192768,0.8816686514740362
2021-10-12,1,0.8119292107815892,-1653.641529916296,52.73,1611256.1025406064,0.05424,200000,174591.04887428877,-25408.95112571123,0.8729552443714439
2021-10-13,1,0.7165214424017095,-1653.641529916296,53.43,1611256.1025406064,0.05505,200000,177053.71538828808,-22946.28461171192,0.8852685769414403
2021-10-14,1,0.9375511742796551,-1653.641529916296,54.5,1611256.1025406064,0.05488,200000,178549.1982878666,-21450.801712133398,0.892745991439333
2021-10-15,2,1.4056380184781296,0.0,54.3,0.0,0.05252,200000,179926.4014505764,-20073.598549423594,0.8996320072528821
2021-10-16,2,1.327785042673359,0.0,54.12,0.0,0.05234,200000,179926.4014505764,-20073.598549423594,0.8996320072528821
2021-10-17,2,1.457790455262269,0.0,53.11,0.0,0.05082,200000,179926.4014505764,-20073.598549423594,0.8996320072528821
2021-10-18,2,1.4195585888753497,0.0,52.43,0.0,0.04998,200000,179926.4014505764,-20073.598549423594,0.8996320072528821
2021-10-19,2,1.4665098934685434,0.0,52.87,0.0,0.05013,200000,179926.4014505764,-20073.598549423594,0.8996320072528821
2021-10-20,2,1.7253867616526577,0.0,55.59,0.0,0.052,200000,179926.4014505764,-20073.598549423594,0.8996320072528821
2021-10-21,2,2.2370071393275186,0.0,55.35,0.0,0.05011,200000,179926.4014505764,-20073.598549423594,0.8996320072528821
2021-10-22,2,1.320885753169764,0.0,54.55,0.0,0.05101,200000,179926.4014505764,-20073.598549423594,0.8996320072528821
2021-10-23,2,1.5747242972750481,0.0,55.88,0.0,0.05121,200000,179926.4014505764,-20073.598549423594,0.8996320072528821
2021-10-24,2,1.5790462087947625,0.0,54.94,0.0,0.04984,200000,179926.4014505764,-20073.598549423594,0.8996320072528821
2021-10-25,2,1.2369969441578403,0.0,55.42,0.0,0.05076,200000,179926.4014505764,-20073.598549423594,0.8996320072528821
2021-10-26,0,0.6003103490173257,0.0,54.2,0.0,0.05106,200000,179926.4014505764,-20073.598549423594,0.8996320072528821
2021-10-27,2,1.204602569763831,0.0,48.71,0.0,0.04426,200000,179926.4014505764,-20073.598549423594,0.8996320072528821
2021-10-28,1,1.18217730702872,-1724.0935363221197,52.18,1905192.730311059,0.04722,200000,179926.4014505764,-20073.598549423594,0.8996320072528821
2021-10-29,1,1.1535820173300864,-1724.0935363221197,53.94,1905192.730311059,0.04875,200000,185875.75095187925,-14124.24904812075,0.9293787547593962
2021-10-30,1,0.8740179945218102,-1724.0935363221197,52.95,1905192.730311059,0.04827,200000,183254.40584037107,-16745.594159628934,0.9162720292018554
2021-10-31,1,0.7458686163549855,-1724.0935363221197,54.37,1905192.730311059,0.04966,200000,188350.83655708085,-11649.163442919147,0.9417541827854042
2021-11-01,1,0.8125221884931135,-1724.0935363221197,53.88,1905192.730311059,0.04897,200000,186191.44774036837,-13808.55225963163,0.9309572387018419
2021-11-02,0,-0.08122314422795908,0.0,55.21,0.0,0.05154,200000,176919.97227068862,-23080.027729311376,0.8845998613534432
2021-11-03,-2,-2.061071280140879,0.0,55.48,0.0,0.05458,200000,176919.97227068862,-23080.027729311376,0.8845998613534432
2021-11-04,-2,-2.463748506384362,0.0,53.65,0.0,0.05407,200000,176919.97227068862,-23080.027729311376,0.8845998613534432
2021-11-05,-2,-1.206667804434668,0.0,53.12,0.0,0.05141,200000,176919.97227068862,-23080.027729311376,0.8845998613534432
2021-11-06,0,-0.6350708881980703,0.0,52.88,0.0,0.05024,200000,176919.97227068862,-23080.027729311376,0.8845998613534432
2021-11-07,0,-0.016952478501983382,0.0,54.08,0.0,0.05036,200000,176919.97227068862,-23080.027729311376,0.8845998613534432
2021-11-08,0,0.6004812769265192,0.0,56.59,0.0,0.05165,200000,176919.97227068862,-23080.027729311376,0.8845998613534432
2021-11-09,2,2.391838240250464,0.0,60.85,0.0,0.05183,200000,176919.97227068862,-23080.027729311376,0.8845998613534432
2021-11-10,2,2.149650850904661,0.0,56.63,0.0,0.04796,200000,176919.97227068862,-23080.027729311376,0.8845998613534432
2021-11-11,2,1.6836103423188926,0.0,56.74,0.0,0.04843,200000,176919.97227068862,-23080.027729311376,0.8845998613534432
2021-11-12,2,1.372545303853694,0.0,55.5,0.0,0.04768,200000,176919.97227068862,-23080.027729311376,0.8845998613534432
2021-11-13,2,1.2890102183818422,0.0,56.29,0.0,0.04827,200000,176919.97227068862,-23080.027729311376,0.8845998613534432
2021-11-14,1,1.1777408917155894,-1576.2648990617306,56.12,1838702.6841684538,0.04811,200000,176919.97227068862,-23080.027729311376,0.8845998613534432
2021-11-15,1,0.4037854137242243,-1576.2648990617306,54.81,1838702.6841684538,0.04865,200000,175847.96470236874,-24152.035297631257,0.8792398235118437
2021-11-16,1,0.3352351890343813,-1576.2648990617306,50.82,1838702.6841684538,0.04521,200000,163233.53052157295,-36766.469478427054,0.8161676526078647
2021-11-17,0,-0.32143885311561904,0.0,51.24,0.0,0.04714,200000,171011.3411669108,-28988.658833089197,0.855056705834554
2021-11-18,1,1.1454717197089512,-1765.5517361853274,48.43,2072362.3505442415,0.04126,200000,171011.3411669108,-28988.658833089197,0.855056705834554
2021-11-19,1,0.9845766721540368,-1765.5517361853274,50.66,2072362.3505442415,0.04331,200000,179196.86435721978,-20803.135642780224,0.8959843217860989
2021-11-20,1,0.6228259011383236,-1765.5517361853274,51.06,2072362.3505442415,0.04434,200000,182037.61827275448,-17962.38172724552,0.9101880913637724
2021-11-21,1,0.3039601274285463,-1765.5517361853274,50.41,2072362.3505442415,0.04444,200000,181097.24587928844,-18902.754120711557,0.9054862293964422
2021-11-22,1,0.3125805978781166,-1765.5517361853274,48.59,2072362.3505442415,0.0427,200000,174278.0312294842,-25721.968770515814,0.8713901561474209
2021-11-23,1,0.5994077121338038,-1765.5517361853274,49.55,2072362.3505442415,0.04275,200000,176076.57901374932,-23923.420986250683,0.8803828950687466
2021-11-24,1,0.9286853380798308,-1765.5517361853274,48.28,2072362.3505442415,0.041,200000,170207.69419534152,-29792.305804658477,0.8510384709767076
2021-11-25,2,1.6239479494159437,0.0,50.55,0.0,0.04174,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-11-26,2,2.3193901512582094,0.0,46.67,0.0,0.03733,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-11-27,2,1.7991967467312358,0.0,46.78,0.0,0.03787,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-11-28,2,1.7805294320552667,0.0,47.5,0.0,0.03822,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-11-29,0,-0.1814102047442813,0.0,48.22,0.0,0.04149,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-11-30,0,0.9155563528033471,0.0,48.32,0.0,0.03996,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-01,0,0.31121011130737675,0.0,47.85,0.0,0.04039,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-02,0,-0.19443581918312206,0.0,47.03,0.0,0.04042,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-03,0,0.7512604660339184,0.0,44.87,0.0,0.03722,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-04,0,0.10285073163929352,0.0,39.33,0.0,0.03337,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-05,0,-0.0958779085216474,0.0,38.79,0.0,0.03308,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-06,0,-0.38733167355988696,0.0,39.32,0.0,0.0338,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-07,0,-0.8379004769072352,0.0,39.6,0.0,0.03432,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-08,0,0.1726371033856917,0.0,40.95,0.0,0.03446,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-09,0,-0.27198612221663754,0.0,37.5,0.0,0.03195,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-10,0,-0.31512077541842143,0.0,36.37,0.0,0.03099,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-11,0,-0.11811797058736397,0.0,38.0,0.0,0.03213,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-12,0,0.12572555547256017,0.0,37.9,0.0,0.03178,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-13,0,-0.3323334752963387,0.0,34.19,0.0,0.02895,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-14,0,-0.4569005507733509,0.0,35.41,0.0,0.03007,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-15,0,-0.08953703004698516,0.0,36.14,0.0,0.03046,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-16,0,0.2744433433444222,0.0,35.16,0.0,0.02949,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-17,0,0.107020391100769,0.0,34.3,0.0,0.02893,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-18,0,0.8515872383501357,0.0,35.03,0.0,0.02936,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-19,2,1.2091995091950423,0.0,34.87,0.0,0.02906,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-20,0,0.2485655063728343,0.0,34.55,0.0,0.02916,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-21,-1,-1.0695052762413046,2459.7901602401257,35.32,-2870161.495199248,0.03027,200000,173759.57691936247,-26240.423080637527,0.8687978845968124
2021-12-22,-2,-3.00450968512345,0.0,35.7,0.0,0.0317,200000,176929.18759660615,-23070.81240339385,0.8846459379830307
2021-12-23,-2,-3.775862931173836,0.0,37.53,0.0,0.03625,200000,176929.18759660615,-23070.81240339385,0.8846459379830307
2021-12-24,-2,-2.1446742113012416,0.0,37.41,0.0,0.03475,200000,176929.18759660615,-23070.81240339385,0.8846459379830307
2021-12-25,-2,-2.121093088161025,0.0,38.08,0.0,0.03598,200000,176929.18759660615,-23070.81240339385,0.8846459379830307
2021-12-26,-2,-2.4843491318770523,0.0,37.93,0.0,0.03772,200000,176929.18759660615,-23070.81240339385,0.8846459379830307
2021-12-27,-2,-1.7879674447518763,0.0,37.62,0.0,0.03654,200000,176929.18759660615,-23070.81240339385,0.8846459379830307
2021-12-28,-1,-1.0502833933702522,2532.6250729545686,34.93,-2710312.30999703,0.03264,200000,176929.18759660615,-23070.81240339385,0.8846459379830307
2021-12-29,-1,-0.9353693791765061,2532.6250729545686,34.14,-2710312.30999703,0.03186,200000,172814.37018717435,-27185.629812825646,0.8640718509358718
2021-12-30,-1,-0.7325456291218765,2532.6250729545686,34.59,-2710312.30999703,0.03202,200000,174387.70143960344,-25612.298560396564,0.8719385071980172
2021-12-31,-1,-0.5553134491884852,2532.6250729545686,34.06,-2710312.30999703,0.03131,200000,171121.0884108396,-28878.911589160387,0.8556054420541981
2022-01-01,-1,-0.7994565725350243,2532.6250729545686,34.88,-2710312.30999703,0.03273,200000,177046.48445085814,-22953.515549141855,0.8852324222542907
2022-01-02,-1,-1.0929052766571272,2532.6250729545686,35.41,-2710312.30999703,0.0341,200000,182101.90360422,-17898.096395780012,0.9105095180210999
2022-01-03,-1,-0.9360642395362284,2532.6250729545686,34.72,-2710312.30999703,0.03331,200000,178213.24557898368,-21786.754421016318,0.8910662278949184
2022-01-04,-1,-0.8009768336008676,2532.6250729545686,34.14,-2710312.30999703,0.03265,200000,174955.516912072,-25044.483087928005,0.87477758456036
2022-01-05,-1,-0.3912163916477593,2532.6250729545686,31.94,-2710312.30999703,0.02992,200000,161984.58914528007,-38015.41085471993,0.8099229457264003
2022-01-06,-1,-0.9370151009663612,2532.6250729545686,31.63,-2710312.30999703,0.03075,200000,163449.03458996167,-36550.965410038334,0.8172451729498084
2022-01-07,-1,-0.5622699023923137,2532.6250729545686,30.45,-2710312.30999703,0.0291,200000,155988.5216923802,-44011.47830761981,0.779942608461901
2022-01-08,-1,-0.7022332403980454,2532.6250729545686,29.35,-2710312.30999703,0.02832,200000,151088.5905103325,-48911.40948966751,0.7554429525516625
2022-01-09,-1,-0.625354656199713,2532.6250729545686,29.73,-2710312.30999703,0.02864,200000,152918.28797725425,-47081.71202274575,0.7645914398862712
2022-01-10,-1,-0.8327077730092811,2532.6250729545686,28.48,-2710312.30999703,0.02761,200000,146960.88495676412,-53039.115043235885,0.7348044247838206
2022-01-11,-2,-1.5464026254712593,0.0,29.66,0.0,0.02927,200000,181142.36924638672,-18857.63075361328,0.9057118462319336
2022-01-12,0,-0.7632335157746067,0.0,31.16,0.0,0.03023,200000,181142.36924638672,-18857.63075361328,0.9057118462319336
2022-01-13,0,-0.29871487029078203,0.0,30.28,0.0,0.02912,200000,181142.36924638672,-18857.63075361328,0.9057118462319336
2022-01-14,2,1.518624108217964,0.0,31.97,0.0,0.02952,200000,181142.36924638672,-18857.63075361328,0.9057118462319336
2022-01-15,2,2.1230499278749075,0.0,32.84,0.0,0.02974,200000,181142.36924638672,-18857.63075361328,0.9057118462319336
2022-01-16,0,0.8845796717810149,0.0,32.28,0.0,0.02999,200000,181142.36924638672,-18857.63075361328,0.9057118462319336
2022-01-17,1,1.1797909069466388,-2923.537269954595,30.98,3172370.739866668,0.02855,200000,181142.36924638672,-18857.63075361328,0.9057118462319336
2022-01-18,2,2.8589673104403865,0.0,32.66,0.0,0.02827,200000,186942.1756670731,-13057.824332926888,0.9347108783353656
2022-01-19,2,2.1231557146303355,0.0,31.3,0.0,0.02736,200000,186942.1756670731,-13057.824332926888,0.9347108783353656
2022-01-20,2,1.7354941774774126,0.0,29.35,0.0,0.02581,200000,186942.1756670731,-13057.824332926888,0.9347108783353656
2022-01-21,2,1.2752804143013348,0.0,25.91,0.0,0.02306,200000,186942.1756670731,-13057.824332926888,0.9347108783353656
2022-01-22,2,1.5489037981312053,0.0,24.2,0.0,0.02114,200000,186942.1756670731,-13057.824332926888,0.9347108783353656
2022-01-23,0,0.7360778523145514,0.0,25.13,0.0,0.02262,200000,186942.1756670731,-13057.824332926888,0.9347108783353656
2022-01-24,0,0.6158033915431785,0.0,24.11,0.0,0.02175,200000,186942.1756670731,-13057.824332926888,0.9347108783353656
2022-01-25,0,0.25548279089428966,0.0,24.03,0.0,0.02198,200000,186942.1756670731,-13057.824332926888,0.9347108783353656
2022-01-26,0,-0.9890440117758768,0.0,24.31,0.0,0.02344,200000,186942.1756670731,-13057.824332926888,0.9347108783353656
2022-01-27,-2,-1.347887645751531,0.0,24.31,0.0,0.0239,200000,186942.1756670731,-13057.824332926888,0.9347108783353656
2022-01-28,0,-0.8586746992011354,0.0,25.16,0.0,0.02418,200000,186942.1756670731,-13057.824332926888,0.9347108783353656
2022-01-29,-2,-1.906974064959646,0.0,25.33,0.0,0.02584,200000,186942.1756670731,-13057.824332926888,0.9347108783353656
2022-01-30,-2,-1.7115811243129109,0.0,24.91,0.0,0.02537,200000,186942.1756670731,-13057.824332926888,0.9347108783353656
2022-01-31,-2,-1.6714255404249174,0.0,25.66,0.0,0.02624,200000,186942.1756670731,-13057.824332926888,0.9347108783353656
