date,statusList,zscore,MITHUSDT_position,MITHUSDT_price,DASHUSDT_position,DASHUSDT_price,init,total_asset,pnl,return
2021-09-20,2,2.3132640985939457,0.0,0.0486,0.0,170.1,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-21,0,0.8909954118367435,0.0,0.04227,0.0,157.4,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-22,0,0.7347297880320622,0.0,0.04696,0.0,175.5,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-23,0,-0.05508371504634614,0.0,0.04768,0.0,184.7,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-24,0,0.6096022377113159,0.0,0.04424,0.0,165.5,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-25,0,0.5791221150492569,0.0,0.04403,0.0,164.4,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-26,0,-0.10368507181987895,0.0,0.04216,0.0,162.0,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-27,0,0.33975825199412346,0.0,0.0409,0.0,153.7,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-28,0,0.4053099087933911,0.0,0.03942,0.0,147.3,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-29,0,-0.9883703547939882,0.0,0.03895,0.0,152.6,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-30,-2,-1.4131616132649285,0.0,0.04153,0.0,166.0,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-01,0,-0.8106326722861319,0.0,0.0451,0.0,176.8,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-02,-2,-1.4606546267317075,0.0,0.044,0.0,177.8,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-03,0,-0.9159628609771457,0.0,0.04507,0.0,178.2,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-04,0,-0.8927183384613204,0.0,0.04403,0.0,174.2,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-05,0,-0.5147054970532954,0.0,0.04684,0.0,182.5,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-06,0,-0.5779655317497963,0.0,0.04739,0.0,185.1,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-07,-2,-1.4916299668989295,0.0,0.04651,0.0,189.2,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-08,0,0.9309042804168923,0.0,0.05147,0.0,189.5,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-09,0,-0.7485554061187382,0.0,0.049,0.0,193.7,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-10,0,0.31074745536083065,0.0,0.04767,0.0,182.3,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-11,0,-0.7696011378986046,0.0,0.0462,0.0,183.0,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-12,0,0.5392080985366461,0.0,0.04733,0.0,180.7,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-13,0,-0.13401180874767807,0.0,0.0471,0.0,183.3,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-14,0,-0.36017114143172996,0.0,0.04757,0.0,186.7,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-15,0,-0.6599285948324778,0.0,0.04892,0.0,194.0,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-16,2,1.5129503661783557,0.0,0.05093,0.0,190.4,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-17,2,1.6716564280031154,0.0,0.05009,0.0,186.1,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-18,2,2.8300496598202054,0.0,0.05299,0.0,186.8,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-19,0,0.7389725781415851,0.0,0.05147,0.0,194.1,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-20,0,0.5251661979335003,0.0,0.05321,0.0,201.7,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-21,0,0.1543498871654196,0.0,0.05128,0.0,196.7,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-22,0,-0.15370195722970428,0.0,0.05049,0.0,195.3,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-23,0,-0.3135218639071043,0.0,0.05089,0.0,197.7,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-24,-2,-1.9075276345133536,0.0,0.049,0.0,202.7,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-25,-2,-1.7172472870674,0.0,0.05031,0.0,208.5,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-26,0,-0.6579152684507356,0.0,0.04998,0.0,198.5,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-27,0,-0.4800765698526303,0.0,0.04459,0.0,175.4,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-28,0,-0.5595264194045705,0.0,0.04637,0.0,183.5,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-29,0,-0.30510259294071673,0.0,0.04791,0.0,187.7,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-30,2,1.980509901356999,0.0,0.05147,0.0,183.7,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-10-31,0,-0.023315128395448463,0.0,0.04994,0.0,192.7,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-11-01,1,1.1659384825618446,-765076.8689435249,0.05157,208.6462936616477,189.1,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-11-02,1,0.3737236845115312,-765076.8689435249,0.05291,208.6462936616477,200.1,200000,82230.34049749761,-117769.65950250239,0.4111517024874881
2021-11-03,1,1.1605647187014485,-765076.8689435249,0.05541,208.6462936616477,201.9,200000,84518.59599844739,-115481.40400155261,0.422592979992237
2021-11-04,1,0.4168703236513831,-765076.8689435249,0.05299,208.6462936616477,198.7,200000,81999.44183588678,-118000.55816411322,0.40999720917943394
2021-11-05,0,0.0431659905613522,0.0,0.05098,0.0,194.4,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-06,0,0.28115978840368727,0.0,0.05057,0.0,191.1,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-07,0,0.8028284932126347,0.0,0.0521,0.0,193.9,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-08,0,-0.9976023235946542,0.0,0.05297,0.0,211.9,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-09,-2,-2.7323108243690153,0.0,0.05209,0.0,234.5,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-10,-2,-1.9638849174103443,0.0,0.04932,0.0,217.0,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-11,-2,-2.1978610974105517,0.0,0.05011,0.0,231.7,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-12,-2,-1.6410944542450046,0.0,0.04907,0.0,221.3,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-13,-2,-1.3804248822541942,0.0,0.05139,0.0,228.9,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-14,-2,-1.2647146575718706,0.0,0.05152,0.0,229.0,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-15,0,0.8717788239135401,0.0,0.06055,0.0,224.5,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-16,2,1.2959628185338359,0.0,0.05582,0.0,198.5,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-17,0,0.8380568795085769,0.0,0.0516,0.0,189.3,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-18,0,0.2317571059390307,0.0,0.04556,0.0,175.7,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-19,2,2.043997060009026,0.0,0.0578,0.0,189.3,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-20,2,4.152561468996462,0.0,0.14724,0.0,193.7,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-21,2,1.2693017646035467,0.0,0.0917,0.0,207.2,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-22,0,0.925515870290643,0.0,0.08136,0.0,198.0,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-23,2,1.2534715037832904,0.0,0.08781,0.0,187.5,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-24,2,1.5363021187638914,0.0,0.10866,0.0,204.2,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-25,0,0.9427233128658933,0.0,0.09932,0.0,214.7,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-26,0,0.8761326031417609,0.0,0.08541,0.0,183.6,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-27,1,1.1456081721784317,-406392.8105167161,0.09517,212.04168737322297,182.4,200000,77352.80755375174,-122647.19244624826,0.3867640377687587
2021-11-28,2,1.201675289715868,0.0,0.09827,0.0,178.6,200000,79418.38367837181,-120581.61632162819,0.3970919183918591
2021-11-29,0,0.8771031967529328,0.0,0.09365,0.0,181.9,200000,79418.38367837181,-120581.61632162819,0.3970919183918591
2021-11-30,0,0.6623415786962054,0.0,0.08889,0.0,180.0,200000,79418.38367837181,-120581.61632162819,0.3970919183918591
2021-12-01,0,0.568869884271495,0.0,0.08748,0.0,178.2,200000,79418.38367837181,-120581.61632162819,0.3970919183918591
2021-12-02,0,0.6257910740633471,0.0,0.0898,0.0,176.0,200000,79418.38367837181,-120581.61632162819,0.3970919183918591
2021-12-03,1,1.0370860466360654,-408614.85736968415,0.09718,237.49516650230808,167.2,200000,79418.38367837181,-120581.61632162819,0.3970919183918591
2021-12-04,1,0.5689901081680361,-408614.85736968415,0.0753,237.49516650230808,142.6,200000,64635.50950316635,-135364.49049683363,0.32317754751583183
2021-12-05,1,0.33351161810784546,-408614.85736968415,0.06828,237.49516650230808,134.5,200000,59843.32235576247,-140156.67764423753,0.2992166117788123
2021-12-06,1,0.38478434723726457,-408614.85736968415,0.07183,237.49516650230808,137.4,200000,61982.641082281545,-138017.35891771846,0.30991320541140766
2021-12-07,0,0.048968943739375236,0.0,0.06856,0.0,138.2,200000,74611.18628901838,-125388.81371098162,0.37305593144509197
2021-12-08,0,-0.23177844933148406,0.0,0.07129,0.0,147.6,200000,74611.18628901838,-125388.81371098162,0.37305593144509197
2021-12-09,0,-0.566120109368149,0.0,0.06404,0.0,136.0,200000,74611.18628901838,-125388.81371098162,0.37305593144509197
2021-12-10,0,-0.9814522964259087,0.0,0.06072,0.0,133.0,200000,74611.18628901838,-125388.81371098162,0.37305593144509197
2021-12-11,-2,-1.3998180743987043,0.0,0.06179,0.0,140.6,200000,74611.18628901838,-125388.81371098162,0.37305593144509197
2021-12-12,0,-0.6246327346887012,0.0,0.06589,0.0,138.2,200000,74611.18628901838,-125388.81371098162,0.37305593144509197
2021-12-13,-2,-1.2896206832118624,0.0,0.05706,0.0,126.4,200000,74611.18628901838,-125388.81371098162,0.37305593144509197
2021-12-14,-2,-1.7378140756863296,0.0,0.05603,0.0,131.6,200000,74611.18628901838,-125388.81371098162,0.37305593144509197
2021-12-15,-2,-1.5584102755790572,0.0,0.05737,0.0,134.2,200000,74611.18628901838,-125388.81371098162,0.37305593144509197
2021-12-16,0,-0.6192891167154922,0.0,0.06067,0.0,130.3,200000,74611.18628901838,-125388.81371098162,0.37305593144509197
2021-12-17,1,1.1275145781902136,-540269.2707387283,0.06905,290.7684578683491,128.3,200000,74611.18628901838,-125388.81371098162,0.37305593144509197
2021-12-18,0,0.1006165048352759,0.0,0.06384,0.0,129.6,200000,71418.38439324076,-128581.61560675924,0.35709192196620376
2021-12-19,0,-0.4876233296623914,0.0,0.06034,0.0,129.1,200000,71418.38439324076,-128581.61560675924,0.35709192196620376
2021-12-20,0,-0.01664315324549138,0.0,0.06172,0.0,127.2,200000,71418.38439324076,-128581.61560675924,0.35709192196620376
2021-12-21,0,-0.5558354990721833,0.0,0.06187,0.0,133.7,200000,71418.38439324076,-128581.61560675924,0.35709192196620376
2021-12-22,0,-0.7876264780764941,0.0,0.06087,0.0,135.1,200000,71418.38439324076,-128581.61560675924,0.35709192196620376
2021-12-23,-1,-1.1863227140055914,559179.3328628308,0.06386,-243.41644305808032,146.7,200000,71418.38439324076,-128581.61560675924,0.35709192196620376
2021-12-24,-2,-1.4621661634268373,0.0,0.06302,0.0,149.4,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2021-12-25,-2,-1.223461357564692,0.0,0.0638,0.0,150.0,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2021-12-26,0,0.21397530418710972,0.0,0.06982,0.0,149.1,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2021-12-27,0,-0.4366654683911252,0.0,0.06749,0.0,150.9,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2021-12-28,0,0.006194596420577254,0.0,0.06181,0.0,134.8,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2021-12-29,0,-0.37410689774132133,0.0,0.05956,0.0,133.3,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2021-12-30,0,-0.13719718588495577,0.0,0.06032,0.0,133.1,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2021-12-31,0,-0.4182327952448625,0.0,0.05956,0.0,133.6,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2022-01-01,0,-0.5813487175154857,0.0,0.0607,0.0,138.1,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2022-01-02,0,-0.9746497672229951,0.0,0.06061,0.0,142.0,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2022-01-03,0,-0.7105920373469793,0.0,0.06051,0.0,139.1,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2022-01-04,0,-0.5269998806179295,0.0,0.05941,0.0,134.7,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2022-01-05,0,-0.34298131434913337,0.0,0.05456,0.0,122.6,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2022-01-06,0,-0.8048933559703758,0.0,0.05393,0.0,124.3,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2022-01-07,-2,-3.3442212062647263,0.0,0.04787,0.0,134.5,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2022-01-08,-2,-2.632137287408929,0.0,0.04998,0.0,141.9,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2022-01-09,-2,-2.6803092481314654,0.0,0.04979,0.0,153.1,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2022-01-10,-2,-2.323290287624834,0.0,0.04686,0.0,148.0,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2022-01-11,-2,-1.5342316999136678,0.0,0.04855,0.0,141.7,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2022-01-12,-1,-1.0735224602110924,702958.521599829,0.0516,-252.59512336038426,143.6,200000,72545.31942910235,-127454.68057089765,0.3627265971455118
2022-01-13,-2,-1.2455832959548891,0.0,0.04868,0.0,141.4,200000,74042.24904078101,-125957.75095921899,0.370211245203905
2022-01-14,-1,-1.0898687407779333,757078.2110509305,0.0489,-262.37508519057764,141.1,200000,74042.24904078101,-125957.75095921899,0.370211245203905
2022-01-15,-1,-0.7883345829238716,757078.2110509305,0.05066,-262.37508519057764,141.5,200000,75479.65672630689,-124520.34327369311,0.3773982836315344
2022-01-16,-1,-0.5704820713455044,757078.2110509305,0.05024,-262.37508519057764,137.4,200000,74085.94602838412,-125914.05397161588,0.3704297301419206
2022-01-17,-1,-0.7293593833547356,757078.2110509305,0.048,-262.37508519057764,135.8,200000,71970.29069932511,-128029.70930067489,0.3598514534966255
2022-01-18,-1,-0.5584813061397484,757078.2110509305,0.04679,-262.37508519057764,130.6,200000,69689.87562096247,-130310.12437903753,0.34844937810481236
2022-01-19,0,0.12930265456978382,0.0,0.04909,0.0,126.7,200000,70120.20295393701,-129879.79704606299,0.3506010147696851
2022-01-20,0,-0.23748093498323727,0.0,0.04456,0.0,121.2,200000,70120.20295393701,-129879.79704606299,0.3506010147696851
2022-01-21,0,-0.5507393904953075,0.0,0.03712,0.0,105.7,200000,70120.20295393701,-129879.79704606299,0.3506010147696851
2022-01-22,0,-0.7032353631001479,0.0,0.03316,0.0,97.0,200000,70120.20295393701,-129879.79704606299,0.3506010147696851
2022-01-23,0,-0.31750336400606116,0.0,0.03523,0.0,99.6,200000,70120.20295393701,-129879.79704606299,0.3506010147696851
2022-01-24,0,0.2899438872715636,0.0,0.03352,0.0,90.5,200000,70120.20295393701,-129879.79704606299,0.3506010147696851
2022-01-25,0,0.6210971464374303,0.0,0.03332,0.0,89.4,200000,70120.20295393701,-129879.79704606299,0.3506010147696851
2022-01-26,0,0.60631052099644,0.0,0.03386,0.0,93.0,200000,70120.20295393701,-129879.79704606299,0.3506010147696851
2022-01-27,0,0.2339368725167961,0.0,0.03285,0.0,91.7,200000,70120.20295393701,-129879.79704606299,0.3506010147696851
2022-01-28,0,0.6826945992303924,0.0,0.03498,0.0,95.5,200000,70120.20295393701,-129879.79704606299,0.3506010147696851
2022-01-29,0,0.37671152888100345,0.0,0.03499,0.0,96.5,200000,70120.20295393701,-129879.79704606299,0.3506010147696851
2022-01-30,2,2.6637856088710383,0.0,0.03708,0.0,92.8,200000,70120.20295393701,-129879.79704606299,0.3506010147696851
2022-01-31,2,1.3145400762933712,0.0,0.03596,0.0,94.1,200000,70120.20295393701,-129879.79704606299,0.3506010147696851
