date,statusList,zscore,ZRXUSDT_position,ZRXUSDT_price,ZECUSDT_position,ZECUSDT_price,init,total_asset,pnl,return
2021-09-28,1,0.4831173664083626,-88583.9041993136,0.8152,725.5557898601412,100.8,200000,145349.6223211827,-54650.37767881731,0.7267481116059135
2021-09-29,0,0.14501912761149,0.0,0.833,0.0,103.7,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-09-30,2,2.303629203079358,0.0,0.9158,0.0,107.1,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-01,2,1.8777568272965097,0.0,0.98,0.0,114.9,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-02,2,1.634990647550353,0.0,0.9734,0.0,114.2,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-03,2,1.2495558550204144,0.0,1.0041,0.0,118.7,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-04,0,0.6819833104586943,0.0,0.9719,0.0,116.8,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-05,0,0.6617813933501229,0.0,1.0263,0.0,123.1,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-06,0,0.418680132898265,0.0,1.0372,0.0,125.4,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-07,0,0.11196061021918798,0.0,1.0271,0.0,125.3,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-08,2,1.9358630664056764,0.0,1.0832,0.0,123.4,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-09,2,1.6275681693666675,0.0,1.1174,0.0,127.6,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-10,2,1.4844677956047374,0.0,1.0449,0.0,119.5,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-11,0,0.6386488672672334,0.0,1.0179,0.0,119.7,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-12,0,0.9077880713033585,0.0,0.9994,0.0,116.3,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-13,0,0.8956552268421774,0.0,1.0284,0.0,119.4,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-14,0,0.37803733208461016,0.0,1.0352,0.0,121.8,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-15,-1,-1.1652504387881406,77645.25834775479,1.0251,-630.6985287819606,126.2,200000,159188.30866456687,-40811.691335433134,0.7959415433228343
2021-10-16,-2,-1.723335183116313,0.0,1.0054,0.0,126.1,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-10-17,-2,-3.1829414296459504,0.0,0.9908,0.0,137.7,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-10-18,-2,-2.8773000110023013,0.0,0.9697,0.0,140.7,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-10-19,-2,-2.528136941696426,0.0,0.9665,0.0,144.1,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-10-20,-2,-2.096223704795326,0.0,1.0039,0.0,149.9,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-10-21,-2,-2.005083262064496,0.0,1.0055,0.0,155.0,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-10-22,-2,-2.0901173135675624,0.0,1.0033,0.0,165.0,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-10-23,-2,-1.9787201894551352,0.0,1.0144,0.0,173.6,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-10-24,-2,-1.774790265031929,0.0,0.9958,0.0,173.0,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-10-25,-2,-1.417776973003096,0.0,1.0111,0.0,170.1,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-10-26,0,-0.7354383552652096,0.0,1.0671,0.0,161.1,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-10-27,0,-0.9031611006209584,0.0,0.9313,0.0,147.1,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-10-28,0,-0.9682009431136617,0.0,0.9772,0.0,159.0,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-10-29,0,-0.6000107556987233,0.0,1.0523,0.0,162.6,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-10-30,0,0.46484875896068323,0.0,1.152,0.0,153.3,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-10-31,0,0.13896757965970993,0.0,1.1875,0.0,167.0,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-11-01,0,0.45860972347450535,0.0,1.241,0.0,169.7,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-11-02,0,0.977090099783725,0.0,1.3122,0.0,171.8,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-11-03,0,0.7749457414994536,0.0,1.2375,0.0,168.3,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-11-04,0,0.8214293107911345,0.0,1.1942,0.0,163.7,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-11-05,0,0.9854964792698637,0.0,1.1914,0.0,162.8,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-11-06,2,1.600503546336477,0.0,1.2398,0.0,159.6,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-11-07,0,0.9754926844960193,0.0,1.2174,0.0,164.1,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-11-08,0,0.86005000555104,0.0,1.2622,0.0,170.8,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-11-09,0,-0.4114239844269901,0.0,1.3099,0.0,200.1,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-11-10,0,-0.1863050811359262,0.0,1.2058,0.0,179.8,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-11-11,0,-0.6648376296149808,0.0,1.313,0.0,204.5,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-11-12,0,-0.5687551206876725,0.0,1.3216,0.0,202.1,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-11-13,0,-0.7470575099489253,0.0,1.2961,0.0,199.1,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-11-14,-1,-1.1941803206002797,62987.08162829899,1.2753,-398.0546342942007,201.8,200000,160654.8504011394,-39345.14959886059,0.803274252005697
2021-11-15,-2,-1.2132214243752408,0.0,1.2261,0.0,195.5,200000,161246.07062119828,-38753.929378801724,0.8062303531059913
2021-11-16,0,-0.37691141078857743,0.0,1.1176,0.0,165.7,200000,161246.07062119828,-38753.929378801724,0.8062303531059913
2021-11-17,0,0.497600055010519,0.0,1.1527,0.0,159.3,200000,161246.07062119828,-38753.929378801724,0.8062303531059913
2021-11-18,0,0.24065150510836272,0.0,1.0583,0.0,148.2,200000,161246.07062119828,-38753.929378801724,0.8062303531059913
2021-11-19,0,0.3922188094305383,0.0,1.142,0.0,158.8,200000,161246.07062119828,-38753.929378801724,0.8062303531059913
2021-11-20,-1,-1.138342579087176,69857.92852491044,1.1541,-449.6544077557118,179.3,200000,161246.07062119828,-38753.929378801724,0.8062303531059913
2021-11-21,-2,-2.9982862915563513,0.0,1.1176,0.0,229.4,200000,186323.57084091863,-13676.429159081366,0.9316178542045932
2021-11-22,-2,-2.0691821624934166,0.0,1.0773,0.0,206.0,200000,186323.57084091863,-13676.429159081366,0.9316178542045932
2021-11-23,-2,-1.8689462688013023,0.0,1.1243,0.0,218.7,200000,186323.57084091863,-13676.429159081366,0.9316178542045932
2021-11-24,-2,-2.2150861019966035,0.0,1.164,0.0,260.8,200000,186323.57084091863,-13676.429159081366,0.9316178542045932
2021-11-25,-2,-2.2416199504564505,0.0,1.1679,0.0,294.5,200000,186323.57084091863,-13676.429159081366,0.9316178542045932
2021-11-26,-2,-1.6101295870695056,0.0,1.091,0.0,246.6,200000,186323.57084091863,-13676.429159081366,0.9316178542045932
2021-11-27,0,-0.9008382901217539,0.0,1.2379,0.0,243.5,200000,186323.57084091863,-13676.429159081366,0.9316178542045932
2021-11-28,-1,-1.0076232851923737,79381.20775431093,1.1736,-386.24289146127416,241.2,200000,186323.57084091863,-13676.429159081366,0.9316178542045932
2021-11-29,-1,-0.9159298159746811,79381.20775431093,1.1999,-386.24289146127416,246.7,200000,190535.632507894,-9464.367492105986,0.95267816253947
2021-11-30,-1,-0.38623100997435234,79381.20775431093,1.1795,-386.24289146127416,220.2,200000,178680.81924598233,-21319.180754017667,0.8934040962299117
2021-12-01,-1,-0.6457172224276098,79381.20775431093,1.1535,-386.24289146127416,229.8,200000,180324.83960239845,-19675.160397601547,0.9016241980119922
2021-12-02,-1,-0.642159196953436,79381.20775431093,1.1155,-386.24289146127416,225.4,200000,175608.88498530502,-24391.11501469498,0.8780444249265251
2021-12-03,-1,-0.4719838605671146,79381.20775431093,1.0429,-386.24289146127416,206.2,200000,162429.9457862856,-37570.05421371441,0.8121497289314279
2021-12-04,-1,-0.6840006556829443,79381.20775431093,0.8949,-386.24289146127416,187.6,200000,143497.4092574679,-56502.590742532106,0.7174870462873395
2021-12-05,-1,-0.8032762956804678,79381.20775431093,0.8338,-386.24289146127416,182.6,200000,136716.00300637312,-63283.996993626875,0.6835800150318656
2021-12-06,-1,-0.49797277866169987,79381.20775431093,0.8626,-386.24289146127416,179.8,200000,137920.7016936057,-62079.29830639431,0.6896035084680284
2021-12-07,0,0.0014913616152326095,0.0,0.9,0.0,174.1,200000,182125.37126544665,-17874.62873455335,0.9106268563272333
2021-12-08,0,0.07457733350661534,0.0,0.9152,0.0,178.8,200000,182125.37126544665,-17874.62873455335,0.9106268563272333
2021-12-09,0,0.6094257848125363,0.0,0.8638,0.0,164.1,200000,182125.37126544665,-17874.62873455335,0.9106268563272333
2021-12-10,0,0.3520890998034266,0.0,0.7999,0.0,159.4,200000,182125.37126544665,-17874.62873455335,0.9106268563272333
2021-12-11,0,0.3864984669291489,0.0,0.848,0.0,168.3,200000,182125.37126544665,-17874.62873455335,0.9106268563272333
2021-12-12,0,0.16759317933892884,0.0,0.8394,0.0,169.6,200000,182125.37126544665,-17874.62873455335,0.9106268563272333
2021-12-13,0,0.5768232958529222,0.0,0.7513,0.0,147.9,200000,182125.37126544665,-17874.62873455335,0.9106268563272333
2021-12-14,0,0.44646038460710763,0.0,0.7672,0.0,151.6,200000,182125.37126544665,-17874.62873455335,0.9106268563272333
2021-12-15,0,-0.07670205947420147,0.0,0.7901,0.0,159.5,200000,182125.37126544665,-17874.62873455335,0.9106268563272333
2021-12-16,0,0.6361258441520891,0.0,0.7795,0.0,152.3,200000,182125.37126544665,-17874.62873455335,0.9106268563272333
2021-12-17,0,0.7907440203967425,0.0,0.7721,0.0,149.9,200000,182125.37126544665,-17874.62873455335,0.9106268563272333
2021-12-18,0,-0.15669060574377067,0.0,0.7859,0.0,157.6,200000,182125.37126544665,-17874.62873455335,0.9106268563272333
2021-12-19,0,-0.7225337831194046,0.0,0.7714,0.0,157.8,200000,182125.37126544665,-17874.62873455335,0.9106268563272333
2021-12-20,-1,-1.0688570169789926,120676.76336167946,0.7546,-581.1275407321208,156.7,200000,182125.37126544665,-17874.62873455335,0.9106268563272333
2021-12-21,-1,-0.9087621571390848,120676.76336167946,0.7832,-581.1275407321208,162.2,200000,188772.92817161733,-11227.071828382672,0.9438646408580866
2021-12-22,0,-0.027608010447427837,0.0,0.8235,0.0,165.5,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2021-12-23,2,1.6482370730370302,0.0,0.8859,0.0,167.6,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2021-12-24,0,0.7998606419758628,0.0,0.8497,0.0,165.0,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2021-12-25,0,0.3708548693355876,0.0,0.8625,0.0,169.5,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2021-12-26,2,1.3865415259491431,0.0,0.8787,0.0,167.5,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2021-12-27,0,0.809248592121771,0.0,0.876,0.0,169.5,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2021-12-28,2,1.8136378188893176,0.0,0.7992,0.0,149.7,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2021-12-29,0,0.8258916901597081,0.0,0.7601,0.0,146.6,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2021-12-30,0,0.7367727578015638,0.0,0.7964,0.0,153.7,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2021-12-31,2,2.281845468826757,0.0,0.8042,0.0,146.5,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2022-01-01,2,2.9262461385926173,0.0,0.8748,0.0,150.3,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2022-01-02,2,2.27518548831793,0.0,0.8876,0.0,153.0,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2022-01-03,2,2.789812504025705,0.0,0.9401,0.0,150.5,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2022-01-04,2,1.874886727164836,0.0,0.8888,0.0,147.3,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2022-01-05,2,1.639167526061043,0.0,0.8259,0.0,136.8,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2022-01-06,1,1.0143671596277768,-111995.9092565533,0.7988,651.1086776865704,137.4,200000,178924.66462826956,-21075.33537173044,0.8946233231413478
2022-01-07,0,0.004322912928963745,0.0,0.7526,0.0,139.6,200000,172318.0145297064,-27681.985470293614,0.8615900726485319
2022-01-08,-1,-1.0604642509856088,121453.35109226556,0.7094,-599.9930868025989,143.6,200000,172318.0145297064,-27681.985470293614,0.8615900726485319
2022-01-09,-1,-0.9111093259539961,121453.35109226556,0.7242,-599.9930868025989,144.1,200000,174415.52066927322,-25584.479330726783,0.8720776033463661
2022-01-10,-2,-1.2979038841522164,0.0,0.6884,0.0,141.3,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-11,0,-0.8040693022008895,0.0,0.7184,0.0,141.3,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-12,0,-0.4798577994257913,0.0,0.753,0.0,144.5,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-13,0,-0.637991508770726,0.0,0.7375,0.0,143.3,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-14,0,-0.3904692407883416,0.0,0.7487,0.0,142.4,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-15,0,-0.40055519622105995,0.0,0.7587,0.0,144.4,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-16,0,-0.02235353973087267,0.0,0.7651,0.0,141.2,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-17,0,-0.4784526227075042,0.0,0.7266,0.0,138.9,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-18,0,0.06798794775381375,0.0,0.72,0.0,131.8,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-19,0,-0.0168470811532756,0.0,0.6852,0.0,125.9,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-20,0,0.16596768458606598,0.0,0.6552,0.0,118.8,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-21,0,0.08111217195186719,0.0,0.5589,0.0,102.3,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-22,0,0.1927223502968726,0.0,0.5192,0.0,94.6,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-23,0,0.6139747038400366,0.0,0.544,0.0,97.5,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-24,0,-0.048989103967621114,0.0,0.5036,0.0,94.4,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-25,2,1.6859619886008839,0.0,0.5196,0.0,90.3,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-26,2,2.1844571753448676,0.0,0.5302,0.0,89.8,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-27,2,2.0553523889104905,0.0,0.53,0.0,88.7,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-28,2,1.7917512181614081,0.0,0.5443,0.0,91.2,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-29,2,1.335028814951204,0.0,0.5655,0.0,96.3,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-30,2,1.485134671884179,0.0,0.554,0.0,93.1,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
2022-01-31,2,1.4915593595193541,0.0,0.5669,0.0,94.5,200000,173488.55080299798,-26511.449197002017,0.8674427540149899
