date,statusList,zscore,FETUSDT_position,FETUSDT_price,OMGUSDT_position,OMGUSDT_price,init,total_asset,pnl,return
2021-09-27,-1,-1.050996961840903,117120.57093938113,0.7378,-9274.611703238746,9.317,200000,172823.1144781508,-27176.88552184921,0.864115572390754
2021-09-28,-1,-1.1524655921956528,117120.57093938113,0.684,-9274.611703238746,8.923,200000,162867.83075053603,-37132.16924946397,0.8143391537526802
2021-09-29,-2,-1.6791415805915886,0.0,0.6981,0.0,10.34,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-09-30,-2,-2.030768508163012,0.0,0.7229,0.0,12.471,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-01,-2,-1.557492455159145,0.0,0.7902,0.0,12.774,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-02,-2,-1.9101716369498674,0.0,0.8018,0.0,15.54,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-03,-2,-1.8547540020380013,0.0,0.7957,0.0,16.541,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-04,-2,-1.7751293986764358,0.0,0.7482,0.0,16.586,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-05,-2,-1.485220464682689,0.0,0.7402,0.0,15.554,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-06,-2,-1.3175796745679702,0.0,0.6967,0.0,14.394,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-07,-2,-1.2377913810339034,0.0,0.7133,0.0,14.939,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-08,0,-0.7944258676802245,0.0,0.7563,0.0,14.015,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-09,0,-0.6322235298749543,0.0,0.7823,0.0,14.105,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-10,0,-0.3193196832915999,0.0,0.7755,0.0,12.882,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-11,0,-0.5961970044822766,0.0,0.7442,0.0,13.566,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-12,0,-0.8330350845291734,0.0,0.7267,0.0,14.66,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-13,0,-0.7922242049319138,0.0,0.7332,0.0,15.001,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-14,0,-0.6054010412227148,0.0,0.7326,0.0,14.461,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-15,0,-0.2773835440541367,0.0,0.7525,0.0,13.909,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-16,0,-0.14071007375322214,0.0,0.7676,0.0,14.119,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-17,0,-0.08114200095306547,0.0,0.742,0.0,13.791,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-18,0,-0.2075448871974313,0.0,0.7274,0.0,13.977,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-19,0,-0.46890898789275715,0.0,0.7132,0.0,14.19,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-20,0,-0.38040812122661766,0.0,0.7384,0.0,14.668,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-21,0,-0.7618298331464407,0.0,0.7177,0.0,14.78,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-22,0,0.5893458275711723,0.0,0.7578,0.0,14.164,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-23,0,0.5977521894369112,0.0,0.7654,0.0,14.23,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-24,0,-0.2781479402237533,0.0,0.7321,0.0,14.337,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-25,0,0.2701734932295777,0.0,0.7674,0.0,14.464,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-26,2,1.2289813237385276,0.0,0.7947,0.0,14.097,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-27,2,1.2125814392623426,0.0,0.7204,0.0,12.718,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-28,0,0.905358069744183,0.0,0.7385,0.0,13.213,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-29,0,0.525620063734444,0.0,0.7421,0.0,13.567,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-30,1,1.0768646371154913,-124045.06961044151,0.7536,6904.015100327085,13.54,200000,186960.72891685745,-13039.27108314255,0.9348036445842872
2021-10-31,2,1.8425681200711692,0.0,0.7807,0.0,13.411,200000,191212.9682512426,-8787.031748757407,0.9560648412562129
2021-11-01,0,0.1632564087079012,0.0,0.7885,0.0,14.679,200000,191212.9682512426,-8787.031748757407,0.9560648412562129
2021-11-02,2,1.6234708909291304,0.0,0.8597,0.0,14.808,200000,191212.9682512426,-8787.031748757407,0.9560648412562129
2021-11-03,1,1.0957067182251743,-109377.05540055063,0.8741,6229.652969676243,15.347,200000,191212.9682512426,-8787.031748757407,0.9560648412562129
2021-11-04,0,-2.8526493234483574,0.0,0.8325,0.0,19.216,200000,162560.35540690232,-37439.64459309768,0.8128017770345116
2021-11-05,0,-0.6563768133038483,0.0,0.8747,0.0,17.159,200000,162560.35540690232,-37439.64459309768,0.8128017770345116
2021-11-06,0,-0.37806907734969075,0.0,0.8651,0.0,16.675,200000,162560.35540690232,-37439.64459309768,0.8128017770345116
2021-11-07,0,-0.7887736567784878,0.0,0.8274,0.0,16.462,200000,162560.35540690232,-37439.64459309768,0.8128017770345116
2021-11-08,-1,-1.0585884154137968,94467.8959826257,0.8604,-4643.7855055391165,17.503,200000,162560.35540690232,-37439.64459309768,0.8128017770345116
2021-11-09,0,0.8540825024029314,0.0,0.9286,0.0,16.4,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-10,0,0.897805777588766,0.0,0.8688,0.0,15.208,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-11,0,-0.5635525480695502,0.0,0.8994,0.0,17.403,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-12,2,2.721938215837526,0.0,0.8804,0.0,13.042,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-13,2,2.5438856830607475,0.0,0.8587,0.0,12.19,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-14,2,2.3061466604978906,0.0,0.8585,0.0,11.835,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-15,2,2.48063327507207,0.0,0.8818,0.0,11.174,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-16,2,1.639302349318565,0.0,0.7591,0.0,10.301,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-17,2,1.5788390162901162,0.0,0.7811,0.0,10.387,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-18,2,1.4150524530914177,0.0,0.6826,0.0,9.058,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-19,0,0.9143262165143183,0.0,0.7207,0.0,10.151,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-20,2,1.8215232049521215,0.0,0.833,0.0,9.9,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-21,2,2.211102620391466,0.0,0.9014,0.0,9.499,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-22,2,1.7762400069953168,0.0,0.8449,0.0,9.089,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-23,2,1.2958907789183336,0.0,0.8211,0.0,9.326,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-24,2,1.3908002158504755,0.0,0.7919,0.0,8.646,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-25,2,1.3330282602154082,0.0,0.8262,0.0,8.89,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-26,1,1.1233506880060404,-103322.53283719555,0.7307,9445.4866438307,7.993,200000,150995.54948827758,-49004.45051172242,0.7549777474413879
2021-11-27,1,1.108836888684078,-103322.53283719555,0.7531,9445.4866438307,8.126,200000,154566.22394746024,-45433.77605253976,0.7728311197373012
2021-11-28,1,1.1200669025327143,-103322.53283719555,0.7613,9445.4866438307,8.101,200000,155177.3315506295,-44822.66844937051,0.7758866577531475
2021-11-29,1,0.4102077509150656,-103322.53283719555,0.7488,9445.4866438307,8.779,200000,160289.83983468177,-39710.16016531823,0.8014491991734088
2021-11-30,1,0.25721384254363605,-103322.53283719555,0.7291,9445.4866438307,8.638,200000,156922.57232100883,-43077.42767899117,0.7846128616050442
2021-12-01,1,0.8406122835635691,-103322.53283719555,0.7565,9445.4866438307,8.286,200000,156428.7984221196,-43571.20157788039,0.782143992110598
2021-12-02,1,0.7290904370373532,-103322.53283719555,0.7367,9445.4866438307,8.1,200000,152626.15175619064,-47373.84824380936,0.7631307587809532
2021-12-03,2,1.5344559098495976,0.0,0.76,0.0,7.653,200000,157234.36515930988,-42765.63484069012,0.7861718257965493
2021-12-04,2,1.7216145452085811,0.0,0.6781,0.0,6.603,200000,157234.36515930988,-42765.63484069012,0.7861718257965493
2021-12-05,0,0.9754104289257102,0.0,0.6043,0.0,6.228,200000,157234.36515930988,-42765.63484069012,0.7861718257965493
2021-12-06,0,0.5339407223225081,0.0,0.6039,0.0,6.438,200000,157234.36515930988,-42765.63484069012,0.7861718257965493
2021-12-07,0,-0.9937939073371452,0.0,0.5792,0.0,7.046,200000,157234.36515930988,-42765.63484069012,0.7861718257965493
2021-12-08,0,-0.6091970979365596,0.0,0.6144,0.0,7.134,200000,157234.36515930988,-42765.63484069012,0.7861718257965493
2021-12-09,-2,-1.3899701672170228,0.0,0.5328,0.0,6.397,200000,157234.36515930988,-42765.63484069012,0.7861718257965493
2021-12-10,-1,-1.1681490586958274,154302.61546546605,0.5095,-13048.495033967623,6.025,200000,157234.36515930988,-42765.63484069012,0.7861718257965493
2021-12-11,-2,-1.208153477923774,0.0,0.5314,0.0,6.357,200000,158187.2382318934,-41812.761768106604,0.790936191159467
2021-12-12,0,-0.834568658290482,0.0,0.549,0.0,6.44,200000,158187.2382318934,-41812.761768106604,0.790936191159467
2021-12-13,-1,-1.0604341819211223,165260.38260749413,0.4786,-13808.243560744884,5.728,200000,158187.2382318934,-41812.761768106604,0.790936191159467
2021-12-14,-2,-1.2861217764533772,0.0,0.4863,0.0,5.977,200000,160352.98593244117,-39647.01406755883,0.8017649296622058
2021-12-15,0,-0.8756405659897952,0.0,0.5035,0.0,6.041,200000,160352.98593244117,-39647.01406755883,0.8017649296622058
2021-12-16,-1,-1.040838059712067,160513.49943187303,0.4995,-13107.159222857705,6.117,200000,160352.98593244117,-39647.01406755883,0.8017649296622058
2021-12-17,-2,-1.226032051330107,0.0,0.4714,0.0,5.924,200000,162333.73353646527,-37666.26646353473,0.8116686676823264
2021-12-18,-1,-1.1894800791188624,170161.14626463866,0.477,-13433.774705103051,6.042,200000,162333.73353646527,-37666.26646353473,0.8116686676823264
2021-12-19,-1,-1.1614756130116457,170161.14626463866,0.4648,-13433.774705103051,5.921,200000,158632.28081271923,-41367.719187280774,0.7931614040635961
2021-12-20,-1,-0.8282711643890189,170161.14626463866,0.4722,-13433.774705103051,5.864,200000,159125.7481368867,-40874.25186311331,0.7956287406844335
2021-12-21,0,0.7815913370749411,0.0,0.5635,0.0,6.128,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2021-12-22,0,-0.19406206763680395,0.0,0.5547,0.0,6.546,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2021-12-23,0,-0.3553274959248626,0.0,0.5735,0.0,6.906,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2021-12-24,0,0.2766978556089393,0.0,0.5734,0.0,6.685,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2021-12-25,0,-0.10784003011299118,0.0,0.5681,0.0,6.816,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2021-12-26,0,-0.38874844201120845,0.0,0.5588,0.0,6.814,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2021-12-27,0,-0.1816147530196888,0.0,0.5678,0.0,6.87,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2021-12-28,0,0.08004680781125807,0.0,0.52,0.0,6.244,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2021-12-29,0,0.4629632654837613,0.0,0.5004,0.0,5.925,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2021-12-30,0,-0.4482515287577319,0.0,0.495,0.0,6.062,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2021-12-31,0,0.8703736603737774,0.0,0.5025,0.0,5.867,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2022-01-01,0,0.8267340484869652,0.0,0.5231,0.0,6.115,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2022-01-02,2,1.9891783933338796,0.0,0.5661,0.0,6.282,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2022-01-03,0,0.8436525987024851,0.0,0.5355,0.0,6.188,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2022-01-04,2,1.5900522232308134,0.0,0.5413,0.0,6.026,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2022-01-05,2,3.1595609151825457,0.0,0.569,0.0,5.569,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2022-01-06,2,1.8250915552086315,0.0,0.545,0.0,5.646,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2022-01-07,0,0.605094069690109,0.0,0.4951,0.0,5.511,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2022-01-08,0,0.27492928103223513,0.0,0.4737,0.0,5.36,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2022-01-09,0,-0.07200721559870697,0.0,0.4648,0.0,5.352,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2022-01-10,0,0.2878805465753868,0.0,0.4508,0.0,5.094,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2022-01-11,0,0.21265106267584183,0.0,0.4697,0.0,5.32,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2022-01-12,0,-0.0576530690231883,0.0,0.5124,0.0,5.88,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2022-01-13,-1,-1.080897651981769,153024.17096195524,0.4861,-12507.995544746333,5.947,200000,148770.0990092129,-51229.90099078711,0.7438504950460645
2022-01-14,-1,-0.6865583117447908,153024.17096195524,0.5054,-12507.995544746333,6.033,200000,152799.1531256268,-47200.84687437321,0.763995765628134
2022-01-15,-2,-2.2415734736522896,0.0,0.497,0.0,6.726,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-16,-2,-2.008099357490025,0.0,0.4834,0.0,6.585,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-17,-2,-1.6898061239914506,0.0,0.4635,0.0,6.255,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-18,0,-0.8433332168770052,0.0,0.4722,0.0,5.927,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-19,0,-0.09309932040351741,0.0,0.4634,0.0,5.439,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-20,0,0.3314836756169504,0.0,0.4607,0.0,5.215,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-21,0,-0.7949667247721015,0.0,0.3771,0.0,4.715,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-22,0,-0.8574724671140747,0.0,0.3351,0.0,4.247,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-23,0,-0.6195227562193614,0.0,0.3554,0.0,4.427,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-24,0,-0.6681782097072282,0.0,0.3269,0.0,4.117,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-25,0,-0.9842148519171877,0.0,0.3241,0.0,4.212,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-26,-2,-1.2792092199844547,0.0,0.3163,0.0,4.228,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-27,-2,-1.2353505809876744,0.0,0.3138,0.0,4.219,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-28,-2,-1.9182981252239797,0.0,0.3154,0.0,4.576,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-29,-2,-2.1638739917074603,0.0,0.3159,0.0,4.872,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-30,-2,-1.95376445215333,0.0,0.3107,0.0,4.838,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
2022-01-31,-2,-1.7660297763265442,0.0,0.3206,0.0,5.014,200000,156845.86407508494,-43154.135924915056,0.7842293203754247
