date,statusList,zscore,ETHUSDT_position,ETHUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2021-09-30,0,0.6594297751316331,0.0,3000.61,0.0,0.7229,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-10-01,0,0.7107998637124314,0.0,3309.91,0.0,0.7902,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-10-02,0,0.768822848445756,0.0,3387.76,0.0,0.8018,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-10-03,0,0.9220018800510679,0.0,3417.73,0.0,0.7957,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-10-04,2,1.5458478852613657,0.0,3386.31,0.0,0.7482,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-10-05,2,1.9573214985053453,0.0,3515.27,0.0,0.7402,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-10-06,2,2.449374832281634,0.0,3574.89,0.0,0.6967,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-10-07,2,1.8608720219405774,0.0,3587.47,0.0,0.7133,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-10-08,1,1.0209444088429427,-32.13948741602151,3563.13,151417.65410108256,0.7563,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-10-09,1,0.6676701109323666,-32.13948741602151,3574.82,151417.65410108256,0.7823,200000,233346.9132078189,33346.9132078189,1.1667345660390944
2021-10-10,1,0.2902723901995944,-32.13948741602151,3414.22,151417.65410108256,0.7755,200000,227155.67148091848,27155.671480918478,1.1357783574045923
2021-10-11,1,1.0509663380804581,-32.13948741602151,3542.12,151417.65410108256,0.7442,200000,226526.93934806375,26526.939348063752,1.1326346967403187
2021-10-12,1,1.0463695178796426,-32.13948741602151,3491.46,151417.65410108256,0.7267,200000,222248.94396879914,22248.94396879914,1.1112447198439956
2021-10-13,1,1.1723643747123405,-32.13948741602151,3607.42,151417.65410108256,0.7332,200000,226960.05368121804,26960.053681218036,1.1348002684060903
2021-10-14,2,1.5646246096924046,0.0,3790.82,0.0,0.7326,200000,239940.7818852471,39940.781885247095,1.1997039094262354
2021-10-15,2,1.4200552245078086,0.0,3868.99,0.0,0.7525,200000,239940.7818852471,39940.781885247095,1.1997039094262354
2021-10-16,0,0.9882163479394718,0.0,3829.96,0.0,0.7676,200000,239940.7818852471,39940.781885247095,1.1997039094262354
2021-10-17,2,1.3529972911602248,0.0,3846.85,0.0,0.742,200000,239940.7818852471,39940.781885247095,1.1997039094262354
2021-10-18,1,1.1509632593632209,-32.035159505741994,3744.96,164930.42472178105,0.7274,200000,239940.7818852471,39940.781885247095,1.1997039094262354
2021-10-19,2,1.7137957036889002,0.0,3877.03,0.0,0.7132,200000,246513.67743221973,46513.67743221973,1.2325683871610986
2021-10-20,2,1.9586832388115032,0.0,4161.15,0.0,0.7384,200000,246513.67743221973,46513.67743221973,1.2325683871610986
2021-10-21,2,1.78040036337957,0.0,4052.99,0.0,0.7177,200000,246513.67743221973,46513.67743221973,1.2325683871610986
2021-10-22,0,0.7085694829603058,0.0,3972.2,0.0,0.7578,200000,246513.67743221973,46513.67743221973,1.2325683871610986
2021-10-23,1,1.162268169683988,-29.578423159426624,4167.12,161035.84885825694,0.7654,200000,246513.67743221973,46513.67743221973,1.2325683871610986
2021-10-24,2,1.3905864675934103,0.0,4082.33,0.0,0.7321,200000,249368.2166995119,49368.21669951189,1.2468410834975594
2021-10-25,1,1.0606078822020024,-29.543406940565863,4220.37,162476.0338151628,0.7674,200000,249368.21669951186,49368.21669951186,1.2468410834975594
2021-10-26,1,0.20529027700505909,-29.543406940565863,4131.52,162476.0338151628,0.7947,200000,251178.88071599655,51178.88071599655,1.2558944035799828
2021-10-27,1,0.8219935087544169,-29.543406940565863,3922.0,162476.0338151628,0.7204,200000,232916.97678134262,32916.976781342615,1.164584883906713
2021-10-28,2,1.6058812358565977,0.0,4286.02,0.0,0.7385,200000,256003.29874241824,56003.298742418236,1.2800164937120913
2021-10-29,2,1.7990698745588165,0.0,4418.89,0.0,0.7421,200000,256003.29874241824,56003.298742418236,1.2800164937120913
2021-10-30,1,1.1936355077105625,-29.611641243675013,4322.68,169853.5686985259,0.7536,200000,256003.29874241824,56003.298742418236,1.2800164937120913
2021-10-31,1,0.3843731048110315,-29.611641243675013,4287.21,169853.5686985259,0.7807,200000,259556.0055392351,59556.005539235106,1.2977800276961755
2021-11-01,1,0.25596015718890763,-29.611641243675013,4319.43,169853.5686985259,0.7885,200000,261834.95045595482,61834.95045595482,1.309174752279774
2021-11-02,0,-0.35386234157090307,0.0,4589.89,0.0,0.8597,200000,245894.36176022707,45894.36176022707,1.2294718088011354
2021-11-03,0,-0.6703984082768304,0.0,4603.35,0.0,0.8741,200000,245894.36176022707,45894.36176022707,1.2294718088011354
2021-11-04,0,-0.01566978276356641,0.0,4532.32,0.0,0.8325,200000,245894.36176022707,45894.36176022707,1.2294718088011354
2021-11-05,-2,-1.4917595744869159,0.0,4474.24,0.0,0.8747,200000,245894.36176022707,45894.36176022707,1.2294718088011354
2021-11-06,-1,-1.0380580074306853,27.212744772048147,4518.0,-142119.03927882735,0.8651,200000,245894.36176022707,45894.36176022707,1.2294718088011354
2021-11-07,0,0.45411406248643355,0.0,4612.59,0.0,0.8274,200000,237962.42045142723,37962.42045142723,1.1898121022571362
2021-11-08,0,0.47803986764886996,0.0,4807.98,0.0,0.8604,200000,237962.42045142723,37962.42045142723,1.1898121022571362
2021-11-09,-2,-1.5805310406955473,0.0,4732.33,0.0,0.9286,200000,237962.42045142723,37962.42045142723,1.1898121022571362
2021-11-10,0,-0.5055067674318253,0.0,4628.78,0.0,0.8688,200000,237962.42045142723,37962.42045142723,1.1898121022571362
2021-11-11,0,-0.8653752472199241,0.0,4719.0,0.0,0.8994,200000,237962.42045142723,37962.42045142723,1.1898121022571362
2021-11-12,0,-0.5953814910241446,0.0,4665.46,0.0,0.8804,200000,237962.42045142723,37962.42045142723,1.1898121022571362
2021-11-13,0,-0.08082732315799984,0.0,4644.28,0.0,0.8587,200000,237962.42045142723,37962.42045142723,1.1898121022571362
2021-11-14,0,-0.14281144724895867,0.0,4626.5,0.0,0.8585,200000,237962.42045142723,37962.42045142723,1.1898121022571362
2021-11-15,-1,-1.0791656094264548,26.070759376156087,4563.78,-134929.92767715311,0.8818,200000,237962.42045142723,37962.42045142723,1.1898121022571362
2021-11-16,0,0.5281860013170648,0.0,4209.76,0.0,0.7591,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-11-17,0,0.37912567355804105,0.0,4287.8,0.0,0.7811,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-11-18,2,2.273593184587557,0.0,3996.9,0.0,0.6826,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-11-19,2,2.4401763432665957,0.0,4294.76,0.0,0.7207,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-11-20,0,-0.4884216653581042,0.0,4412.17,0.0,0.833,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-11-21,-2,-2.389611777877691,0.0,4258.31,0.0,0.9014,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-11-22,-2,-1.7204643040169478,0.0,4085.97,0.0,0.8449,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-11-23,0,-0.2005705644179351,0.0,4339.44,0.0,0.8211,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-11-24,0,0.1700803567965461,0.0,4269.36,0.0,0.7919,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-11-25,0,0.40418998452248067,0.0,4524.85,0.0,0.8262,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-11-26,0,0.535821128939264,0.0,4041.2,0.0,0.7307,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-11-27,0,0.24341229358878047,0.0,4095.29,0.0,0.7531,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-11-28,0,0.9344064573858524,0.0,4294.78,0.0,0.7613,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-11-29,2,1.6972114709857005,0.0,4444.53,0.0,0.7488,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-11-30,2,2.386464704701237,0.0,4630.26,0.0,0.7291,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-12-01,2,1.4181110842431621,0.0,4582.95,0.0,0.7565,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-12-02,2,1.4073676397818935,0.0,4511.21,0.0,0.7367,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-12-03,0,-0.013250913698643176,0.0,4215.73,0.0,0.76,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-12-04,1,1.146080664996556,-28.008511574447425,4117.25,170060.52835849233,0.6781,200000,230636.0885597873,30636.088559787313,1.1531804427989365
2021-12-05,2,2.4935706899153764,0.0,4196.44,0.0,0.6043,200000,245404.5495842246,45404.54958422459,1.2270227479211229
2021-12-06,2,2.359318396431612,0.0,4347.59,0.0,0.6039,200000,245404.5495842246,45404.54958422459,1.2270227479211229
2021-12-07,2,2.2177443722092285,0.0,4306.4,0.0,0.5792,200000,245404.5495842246,45404.54958422459,1.2270227479211229
2021-12-08,2,1.674627217812462,0.0,4436.91,0.0,0.6144,200000,245404.5495842246,45404.54958422459,1.2270227479211229
2021-12-09,2,1.9443092023610202,0.0,4105.64,0.0,0.5328,200000,245404.5495842246,45404.54958422459,1.2270227479211229
2021-12-10,2,1.641181044901767,0.0,3897.94,0.0,0.5095,200000,245404.5495842246,45404.54958422459,1.2270227479211229
2021-12-11,2,1.527460298514948,0.0,4089.37,0.0,0.5314,200000,245404.5495842246,45404.54958422459,1.2270227479211229
2021-12-12,2,1.2305390895426211,0.0,4130.0,0.0,0.549,200000,245404.5495842246,45404.54958422459,1.2270227479211229
2021-12-13,2,1.4767218082425704,0.0,3781.93,0.0,0.4786,200000,245404.5495842246,45404.54958422459,1.2270227479211229
2021-12-14,2,1.3624502189625358,0.0,3858.99,0.0,0.4863,200000,245404.5495842246,45404.54958422459,1.2270227479211229
2021-12-15,2,1.278552036456811,0.0,4019.08,0.0,0.5035,200000,245404.5495842246,45404.54958422459,1.2270227479211229
2021-12-16,1,1.107874525271273,-31.000218486124005,3958.11,245650.19978400858,0.4995,200000,245404.5495842246,45404.54958422459,1.2270227479211229
2021-12-17,2,1.3172916691796142,0.0,3875.42,0.0,0.4714,200000,249743.91213153763,49743.912131537625,1.2487195606576882
2021-12-18,2,1.292854824115217,0.0,3959.93,0.0,0.477,200000,249743.91213153763,49743.912131537625,1.2487195606576882
2021-12-19,2,1.325043855962279,0.0,3924.14,0.0,0.4648,200000,249743.91213153763,49743.912131537625,1.2487195606576882
2021-12-20,1,1.1052784201392862,-31.65538733088673,3944.73,264447.17506516055,0.4722,200000,249743.91213153763,49743.912131537625,1.2487195606576882
2021-12-21,0,-0.4299103887639057,0.0,4014.15,0.0,0.5635,200000,227797.40203659862,27797.40203659862,1.138987010182993
2021-12-22,0,-0.46832959781421724,0.0,3979.51,0.0,0.5547,200000,227797.40203659862,27797.40203659862,1.138987010182993
2021-12-23,0,-0.7446421256190168,0.0,4111.41,0.0,0.5735,200000,227797.40203659862,27797.40203659862,1.138987010182993
2021-12-24,-2,-1.2510361813864543,0.0,4046.36,0.0,0.5734,200000,227797.40203659862,27797.40203659862,1.138987010182993
2021-12-25,0,-0.9955610613335723,0.0,4094.83,0.0,0.5681,200000,227797.40203659862,27797.40203659862,1.138987010182993
2021-12-26,0,-0.8698878665404928,0.0,4063.56,0.0,0.5588,200000,227797.40203659862,27797.40203659862,1.138987010182993
2021-12-27,-1,-1.1551706218719586,28.21209121558576,4037.23,-200596.51465005163,0.5678,200000,227797.40203659862,27797.40203659862,1.138987010182993
2021-12-28,-1,-0.774629887208213,28.21209121558576,3792.75,-200596.51465005163,0.52,200000,211311.59657593974,11311.596575939737,1.0565579828796987
2021-12-29,-1,-0.796451270333067,28.21209121558576,3630.19,-200596.51465005163,0.5004,200000,202793.74734079308,2793.747340793081,1.0139687367039654
2021-12-30,-1,-0.2720206786811097,28.21209121558576,3709.27,-200596.51465005163,0.495,200000,203941.53833501134,3941.5383350113407,1.0197076916750567
2021-12-31,-1,-0.6023722444972174,28.21209121558576,3676.23,-200596.51465005163,0.5025,200000,204513.88470112378,4513.884701123781,1.0225694235056189
2022-01-01,-1,-0.8007219719742752,28.21209121558576,3765.54,-200596.51465005163,0.5231,200000,211165.79476937882,11165.794769378816,1.055828973846894
2022-01-02,-2,-1.498528712689081,0.0,3828.27,0.0,0.5661,200000,233351.58654210233,33351.58654210233,1.1667579327105118
2022-01-03,0,-0.8793591377858319,0.0,3765.89,0.0,0.5355,200000,233351.58654210233,33351.58654210233,1.1667579327105118
2022-01-04,0,-0.8653429804630876,0.0,3785.11,0.0,0.5413,200000,233351.58654210233,33351.58654210233,1.1667579327105118
2022-01-05,-2,-1.997504279637515,0.0,3540.63,0.0,0.569,200000,233351.58654210233,33351.58654210233,1.1667579327105118
2022-01-06,-2,-1.7363557049642102,0.0,3406.81,0.0,0.545,200000,233351.58654210233,33351.58654210233,1.1667579327105118
2022-01-07,-2,-1.2783915743669212,0.0,3199.24,0.0,0.4951,200000,233351.58654210233,33351.58654210233,1.1667579327105118
2022-01-08,-1,-1.1803911057468355,37.870070358509935,3080.95,-246307.35332710823,0.4737,200000,233351.58654210233,33351.58654210233,1.1667579327105118
2022-01-09,-1,-0.5538359563986007,37.870070358509935,3151.97,-246307.35332710823,0.4648,200000,233848.98349435243,33848.98349435243,1.169244917471762
2022-01-10,-1,-0.35943399607854903,37.870070358509935,3082.68,-246307.35332710823,0.4508,200000,227776.66337263177,27776.663372631767,1.138883316863159
2022-01-11,0,-0.16099110195434432,0.0,3239.72,0.0,0.4697,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-12,0,-0.9419965399177843,0.0,3371.26,0.0,0.5124,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-13,0,-0.6469376360431504,0.0,3240.61,0.0,0.4861,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-14,0,-0.8839452053271001,0.0,3307.42,0.0,0.5054,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-15,0,-0.42041893960848803,0.0,3326.04,0.0,0.497,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-16,0,0.24691052449615586,0.0,3346.88,0.0,0.4834,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-17,0,0.31579401138632224,0.0,3209.67,0.0,0.4635,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-18,0,-0.29662694443026244,0.0,3159.85,0.0,0.4722,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-19,0,-0.32429576678938193,0.0,3084.02,0.0,0.4634,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-20,0,-0.7585005825698653,0.0,3001.48,0.0,0.4607,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-21,0,0.5424853023354784,0.0,2568.15,0.0,0.3771,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-22,2,1.9296897677059694,0.0,2412.18,0.0,0.3351,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-23,2,1.6381099172629714,0.0,2539.01,0.0,0.3554,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-24,2,2.3675148495311826,0.0,2439.29,0.0,0.3269,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-25,2,2.3269118545363763,0.0,2458.83,0.0,0.3241,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-26,2,2.4101309284881687,0.0,2462.99,0.0,0.3163,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-27,2,1.9215913633914545,0.0,2424.25,0.0,0.3138,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-28,2,2.2579140926818826,0.0,2544.99,0.0,0.3154,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-29,2,2.140821029381635,0.0,2601.43,0.0,0.3159,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-30,2,2.003667696682153,0.0,2601.68,0.0,0.3107,200000,226353.72605797328,26353.726057973283,1.1317686302898664
2022-01-31,2,1.7370088459216346,0.0,2686.94,0.0,0.3206,200000,226353.72605797328,26353.726057973283,1.1317686302898664
