date,statusList,zscore,IOSTUSDT_position,IOSTUSDT_price,ICXUSDT_position,ICXUSDT_price,init,total_asset,pnl,return
2021-09-20,0,-0.7075581125364697,0.0,0.05589,0.0,1.661,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-21,0,-0.44851496827848525,0.0,0.05224,0.0,1.469,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-22,0,0.17808489026081908,0.0,0.0656,0.0,1.654,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-23,0,-0.012349283475009118,0.0,0.06624,0.0,1.706,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-24,0,-0.16858811810847024,0.0,0.06065,0.0,1.592,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-25,0,-0.1838483831339283,0.0,0.05915,0.0,1.547,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-26,0,-0.6317513305418019,0.0,0.05862,0.0,1.64,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-27,0,-0.3096435772519052,0.0,0.05621,0.0,1.503,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-28,0,-0.22559968412381617,0.0,0.05246,0.0,1.406,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-29,0,-0.055695335112030966,0.0,0.05347,0.0,1.431,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-30,0,-0.6956850875248873,0.0,0.05465,0.0,1.53,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-10-01,-2,-2.6999853767642668,0.0,0.05773,0.0,1.911,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-10-02,-2,-2.717924274000679,0.0,0.05608,0.0,1.948,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-10-03,-2,-2.823798303607522,0.0,0.0554,0.0,2.162,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-10-04,-2,-2.420696035960321,0.0,0.0535,0.0,2.171,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-10-05,-2,-2.0484582910377136,0.0,0.05606,0.0,2.295,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-10-06,-2,-1.7023919120303481,0.0,0.05494,0.0,2.213,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-10-07,-2,-1.4187039188241077,0.0,0.05431,0.0,2.141,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-10-08,-1,-1.0951282168095908,951634.1515016402,0.05653,-25232.588454215627,2.132,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-10-09,-1,-0.8220313498273585,951634.1515016402,0.05966,-25232.588454215627,2.163,200000,111352.58230505625,-88647.41769494375,0.5567629115252812
2021-10-10,-1,-1.0237574986004456,951634.1515016402,0.05423,-25232.588454215627,2.096,200000,104494.62543596991,-95505.37456403009,0.5224731271798495
2021-10-11,-1,-1.0380032474267866,951634.1515016402,0.05409,-25232.588454215627,2.151,200000,105749.18901974152,-94250.81098025848,0.5287459450987075
2021-10-12,-1,-0.7113469916254787,951634.1515016402,0.05424,-25232.588454215627,2.037,200000,103015.41905868618,-96984.58094131382,0.5150770952934309
2021-10-13,-1,-0.7880747160307863,951634.1515016402,0.05505,-25232.588454215627,2.141,200000,106410.43192064096,-93589.56807935904,0.5320521596032048
2021-10-14,-1,-0.6128776347900848,951634.1515016402,0.05488,-25232.588454215627,2.09,200000,104961.79210372067,-95038.20789627933,0.5248089605186033
2021-10-15,-1,-0.5578624959288506,951634.1515016402,0.05252,-25232.588454215627,2.008,200000,100646.86325293113,-99353.13674706887,0.5032343162646556
2021-10-16,-1,-0.48618584229276285,951634.1515016402,0.05234,-25232.588454215627,2.002,200000,100324.17357493553,-99675.82642506447,0.5016208678746776
2021-10-17,-1,-0.4148114595265914,951634.1515016402,0.05082,-25232.588454215627,1.946,200000,97464.66471121696,-102535.33528878304,0.48732332355608476
2021-10-18,-1,-0.637741699201857,951634.1515016402,0.04998,-25232.588454215627,2.001,200000,98053.08438893745,-101946.91561106255,0.49026542194468725
2021-10-19,-1,-0.9518927388469507,951634.1515016402,0.05013,-25232.588454215627,2.084,200000,100290.1343533626,-99709.8656466374,0.501450671766813
2021-10-20,-1,-0.9029621642085872,951634.1515016402,0.052,-25232.588454215627,2.111,200000,102750.97010493447,-97249.02989506553,0.5137548505246723
2021-10-21,-1,-0.9520746836696896,951634.1515016402,0.05011,-25232.588454215627,2.036,200000,99059.93742453022,-100940.06257546978,0.49529968712265104
2021-10-22,-1,-1.1563086368621565,951634.1515016402,0.05101,-25232.588454215627,2.089,200000,101253.73534895512,-98746.26465104488,0.5062686767447756
2021-10-23,-1,-0.7493588809120447,951634.1515016402,0.05121,-25232.588454215627,2.07,200000,100964.64299862534,-99035.35700137466,0.5048232149931267
2021-10-24,-1,-0.9863248916988404,951634.1515016402,0.04984,-25232.588454215627,2.034,200000,98752.53102671634,-101247.46897328366,0.49376265513358175
2021-10-25,-2,-1.4238705208743396,0.0,0.05076,0.0,2.112,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-10-26,0,-0.4697532088274889,0.0,0.05106,0.0,2.045,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-10-27,0,-0.8955422312718028,0.0,0.04426,0.0,1.807,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-10-28,-2,-1.2422183714267205,0.0,0.04722,0.0,1.966,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-10-29,-2,-1.831214460849089,0.0,0.04875,0.0,2.087,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-10-30,-2,-2.12159239645793,0.0,0.04827,0.0,2.128,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-10-31,-2,-2.613217426077876,0.0,0.04966,0.0,2.336,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-01,-2,-2.352269688289975,0.0,0.04897,0.0,2.34,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-02,-2,-1.8323008821174223,0.0,0.05154,0.0,2.426,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-03,0,0.04313418422029418,0.0,0.05458,0.0,2.261,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-04,0,0.7295459052390313,0.0,0.05407,0.0,2.155,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-05,0,0.4242264596255172,0.0,0.05141,0.0,2.096,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-06,0,0.40480471885676034,0.0,0.05024,0.0,2.061,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-07,0,0.6790857037801418,0.0,0.05036,0.0,2.038,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-08,0,0.18586254913978567,0.0,0.05165,0.0,2.145,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-09,0,0.10535658651088027,0.0,0.05183,0.0,2.165,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-10,0,-0.07811235247565756,0.0,0.04796,0.0,2.027,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-11,0,-0.18058350605646453,0.0,0.04843,0.0,2.062,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-12,-2,-1.4683629391994044,0.0,0.04768,0.0,2.203,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-13,-2,-1.7482232410037986,0.0,0.04827,0.0,2.308,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-14,-2,-2.013909941909244,0.0,0.04811,0.0,2.409,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-15,-2,-1.9253319571378595,0.0,0.04865,0.0,2.483,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-16,-2,-1.716960789679885,0.0,0.04521,0.0,2.318,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-17,0,-0.9939318166635481,0.0,0.04714,0.0,2.284,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-18,-2,-1.255756356357499,0.0,0.04126,0.0,2.075,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-19,-1,-1.196182555796477,1299677.1467773677,0.04331,-25679.29618016779,2.192,200000,112578.0344538556,-87421.9655461444,0.562890172269278
2021-11-20,-1,-0.8998141730452472,1299677.1467773677,0.04434,-25679.29618016779,2.187,200000,113788.30543413543,-86211.69456586457,0.5689415271706771
2021-11-21,-2,-1.9255194960961257,0.0,0.04444,0.0,2.53,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-11-22,0,-0.9665982836016094,0.0,0.0427,0.0,2.177,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-11-23,0,-0.5731133846435992,0.0,0.04275,0.0,2.099,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-11-24,0,-0.280640073081104,0.0,0.041,0.0,1.965,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-11-25,0,-0.20006987930409478,0.0,0.04174,0.0,1.999,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-11-26,0,0.33424902361939285,0.0,0.03733,0.0,1.713,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-11-27,0,0.4811338890788194,0.0,0.03787,0.0,1.734,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-11-28,0,0.5668231681132757,0.0,0.03822,0.0,1.754,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-11-29,2,1.6276754965862157,0.0,0.04149,0.0,1.778,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-11-30,2,1.3966356375036681,0.0,0.03996,0.0,1.749,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-12-01,2,1.5131860995769653,0.0,0.04039,0.0,1.763,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-12-02,2,1.8676213169763545,0.0,0.04042,0.0,1.7,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-12-03,2,1.4538376523767769,0.0,0.03722,0.0,1.59,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-12-04,2,2.005999287552147,0.0,0.03337,0.0,1.337,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-12-05,2,2.432414513351021,0.0,0.03308,0.0,1.227,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-12-06,2,2.024420862400464,0.0,0.0338,0.0,1.256,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-12-07,2,1.649979478628906,0.0,0.03432,0.0,1.29,200000,119789.00138689387,-80210.99861310613,0.5989450069344693
2021-12-08,1,1.1461186120555695,-1738087.6579642177,0.03446,44531.22728137318,1.345,200000,119789.00138689385,-80210.99861310615,0.5989450069344693
2021-12-09,2,1.4169768306585235,0.0,0.03195,0.0,1.193,200000,122195.14791217243,-77804.85208782757,0.6109757395608622
2021-12-10,2,1.3897040122469546,0.0,0.03099,0.0,1.141,200000,122195.14791217243,-77804.85208782757,0.6109757395608622
2021-12-11,2,1.2071889293907248,0.0,0.03213,0.0,1.198,200000,122195.14791217243,-77804.85208782757,0.6109757395608622
2021-12-12,0,0.6619544836252942,0.0,0.03178,0.0,1.24,200000,122195.14791217243,-77804.85208782757,0.6109757395608622
2021-12-13,0,0.9193732454966383,0.0,0.02895,0.0,1.095,200000,122195.14791217243,-77804.85208782757,0.6109757395608622
2021-12-14,0,0.6835164409341288,0.0,0.03007,0.0,1.153,200000,122195.14791217243,-77804.85208782757,0.6109757395608622
2021-12-15,0,0.4723139452849684,0.0,0.03046,0.0,1.181,200000,122195.14791217243,-77804.85208782757,0.6109757395608622
2021-12-16,0,-0.2523060619876188,0.0,0.02949,0.0,1.201,200000,122195.14791217243,-77804.85208782757,0.6109757395608622
2021-12-17,0,-0.6660397472773716,0.0,0.02893,0.0,1.205,200000,122195.14791217243,-77804.85208782757,0.6109757395608622
2021-12-18,0,-0.8274150128098484,0.0,0.02936,0.0,1.224,200000,122195.14791217243,-77804.85208782757,0.6109757395608622
2021-12-19,0,-0.7643263423717278,0.0,0.02906,0.0,1.203,200000,122195.14791217243,-77804.85208782757,0.6109757395608622
2021-12-20,-1,-1.115720988248226,2095252.8791524766,0.02916,-49794.27380284124,1.227,200000,122195.14791217243,-77804.85208782757,0.6109757395608622
2021-12-21,-2,-1.3043232549853956,0.0,0.03027,0.0,1.282,200000,122608.10227546944,-77391.89772453056,0.6130405113773472
2021-12-22,-2,-2.4729803241585686,0.0,0.0317,0.0,1.486,200000,122608.10227546944,-77391.89772453056,0.6130405113773472
2021-12-23,0,-0.8012561570683747,0.0,0.03625,0.0,1.509,200000,122608.10227546944,-77391.89772453056,0.6130405113773472
2021-12-24,-1,-1.0615278191019173,1764145.3564815745,0.03475,-41449.66270299846,1.479,200000,122608.10227546946,-77391.89772453054,0.6130405113773473
2021-12-25,-1,-1.0705542303545044,1764145.3564815745,0.03598,-41449.66270299846,1.544,200000,127472.22913963668,-72527.77086036332,0.6373611456981834
2021-12-26,-1,-0.2845302705709878,1764145.3564815745,0.03772,-41449.66270299846,1.543,200000,130500.3923972116,-69499.6076027884,0.652501961986058
2021-12-27,-1,-0.8268494711393013,1764145.3564815745,0.03654,-41449.66270299846,1.556,200000,128957.54649170235,-71042.45350829765,0.6447877324585117
2021-12-28,-2,-2.947458583681598,0.0,0.03264,0.0,1.786,200000,139055.4954274661,-60944.504572533886,0.6952774771373306
2021-12-29,0,-0.9605971386530333,0.0,0.03186,0.0,1.437,200000,139055.4954274661,-60944.504572533886,0.6952774771373306
2021-12-30,0,0.6430748595487445,0.0,0.03202,0.0,1.267,200000,139055.4954274661,-60944.504572533886,0.6952774771373306
2021-12-31,0,0.8792725899662236,0.0,0.03131,0.0,1.223,200000,139055.4954274661,-60944.504572533886,0.6952774771373306
2022-01-01,1,1.1306995268770748,-2124281.934425086,0.03273,55489.02451215727,1.253,200000,139055.4954274661,-60944.504572533886,0.6952774771373306
2022-01-02,2,1.5664639074458429,0.0,0.0341,0.0,1.261,200000,141521.84948153122,-58478.150518468785,0.7076092474076561
2022-01-03,2,1.5806365335508419,0.0,0.03331,0.0,1.222,200000,141521.84948153122,-58478.150518468785,0.7076092474076561
2022-01-04,2,1.402955159681641,0.0,0.03265,0.0,1.206,200000,141521.84948153122,-58478.150518468785,0.7076092474076561
2022-01-05,2,1.3506192333260862,0.0,0.02992,0.0,1.098,200000,141521.84948153122,-58478.150518468785,0.7076092474076561
2022-01-06,2,1.3191255193853975,0.0,0.03075,0.0,1.118,200000,141521.84948153122,-58478.150518468785,0.7076092474076561
2022-01-07,2,1.2794175903321008,0.0,0.0291,0.0,1.049,200000,141521.84948153122,-58478.150518468785,0.7076092474076561
2022-01-08,2,1.4912750961415895,0.0,0.02832,0.0,0.986,200000,141521.84948153122,-58478.150518468785,0.7076092474076561
2022-01-09,1,1.1685010697949707,-2470702.679496006,0.02864,69715.19678893164,1.015,200000,141521.84948153122,-58478.150518468785,0.7076092474076561
2022-01-10,2,1.3257755343313233,0.0,0.02761,0.0,0.95,200000,143508.5135129309,-56491.48648706911,0.7175425675646545
2022-01-11,2,1.4689966784138477,0.0,0.02927,0.0,0.979,200000,143508.5135129309,-56491.48648706911,0.7175425675646545
2022-01-12,1,1.0501168997217396,-2373610.8751725256,0.03023,68928.20053454895,1.041,200000,143508.5135129309,-56491.48648706911,0.7175425675646545
2022-01-13,1,0.9754704231317375,-2373610.8751725256,0.02912,68928.20053454895,1.0,200000,138047.7492195729,-61952.2507804271,0.6902387460978645
2022-01-14,1,0.6606311553031627,-2373610.8751725256,0.02952,68928.20053454895,1.038,200000,141616.4651899548,-58383.53481004521,0.7080823259497739
2022-01-15,1,0.527496115222173,-2373610.8751725256,0.02974,68928.20053454895,1.053,200000,143172.58259051095,-56827.41740948905,0.7158629129525548
2022-01-16,1,0.45608291106460064,-2373610.8751725256,0.02999,68928.20053454895,1.062,200000,144386.33911411505,-55613.66088588495,0.7219316955705752
2022-01-17,1,0.7545800905652309,-2373610.8751725256,0.02855,68928.20053454895,0.989,200000,135936.58081484452,-64063.41918515548,0.6796829040742226
2022-01-18,1,1.1932773841179622,-2373610.8751725256,0.02827,68928.20053454895,0.961,200000,133341.98015482884,-66658.01984517116,0.6667099007741442
2022-01-19,2,1.355331852007517,0.0,0.02736,0.0,0.921,200000,144967.6343653316,-55032.365634668386,0.7248381718266581
2022-01-20,0,0.9566842706411286,0.0,0.02581,0.0,0.881,200000,144967.6343653316,-55032.365634668386,0.7248381718266581
2022-01-21,2,2.0247199406590575,0.0,0.02306,0.0,0.754,200000,144967.6343653316,-55032.365634668386,0.7248381718266581
2022-01-22,2,2.0507289860737936,0.0,0.02114,0.0,0.683,200000,144967.6343653316,-55032.365634668386,0.7248381718266581
2022-01-23,2,2.491929866464843,0.0,0.02262,0.0,0.704,200000,144967.6343653316,-55032.365634668386,0.7248381718266581
2022-01-24,2,2.4022437689153313,0.0,0.02175,0.0,0.665,200000,144967.6343653316,-55032.365634668386,0.7248381718266581
2022-01-25,2,1.815290312471465,0.0,0.02198,0.0,0.682,200000,144967.6343653316,-55032.365634668386,0.7248381718266581
2022-01-26,2,2.454611584335287,0.0,0.02344,0.0,0.687,200000,144967.6343653316,-55032.365634668386,0.7248381718266581
2022-01-27,2,2.256184302552245,0.0,0.0239,0.0,0.69,200000,144967.6343653316,-55032.365634668386,0.7248381718266581
2022-01-28,2,1.7539160280538346,0.0,0.02418,0.0,0.707,200000,144967.6343653316,-55032.365634668386,0.7248381718266581
2022-01-29,2,1.7735258103717744,0.0,0.02584,0.0,0.742,200000,144967.6343653316,-55032.365634668386,0.7248381718266581
2022-01-30,2,1.549174279463917,0.0,0.02537,0.0,0.729,200000,144967.6343653316,-55032.365634668386,0.7248381718266581
2022-01-31,2,1.393671513358608,0.0,0.02624,0.0,0.753,200000,144967.6343653316,-55032.365634668386,0.7248381718266581
