date,statusList,zscore,VETUSDT_position,VETUSDT_price,TRXUSDT_position,TRXUSDT_price,init,total_asset,pnl,return
2021-09-18,-1,-1.0620768575088946,771860.6647347694,0.11297,-823702.0526647166,0.10586,200000,174394.1985901738,-25605.801409826207,0.871970992950869
2021-09-19,-1,-1.0784126258024413,771860.6647347694,0.10824,-823702.0526647166,0.10369,200000,168955.86419169593,-31044.13580830407,0.8447793209584796
2021-09-20,-1,-1.1679627504617216,771860.6647347694,0.09176,-823702.0526647166,0.0914,200000,146112.3022096175,-53887.69779038249,0.7305615110480876
2021-09-21,-1,-1.1953387278209417,771860.6647347694,0.0861,-823702.0526647166,0.08826,200000,139157.14640185155,-60842.853598148446,0.6957857320092578
2021-09-22,-1,-0.9264928889988845,771860.6647347694,0.09956,-823702.0526647166,0.09876,200000,158195.26250216103,-41804.73749783897,0.7909763125108051
2021-09-23,-1,-0.7346909188895603,771860.6647347694,0.10202,-823702.0526647166,0.09923,200000,160481.179702161,-39518.820297839,0.802405898510805
2021-09-24,-1,-0.8121266299643283,771860.6647347694,0.09229,-823702.0526647166,0.09226,200000,147229.7721272186,-52770.2278727814,0.7361488606360931
2021-09-25,-1,-0.7904591724465319,771860.6647347694,0.08994,-823702.0526647166,0.09055,200000,144007.36905503526,-55992.63094496474,0.7200368452751763
2021-09-26,-1,-0.37869235833731857,771860.6647347694,0.09149,-823702.0526647166,0.08769,200000,142847.96521475306,-57152.03478524694,0.7142398260737652
2021-09-27,-1,-0.6548924589869798,771860.6647347694,0.08634,-823702.0526647166,0.08599,200000,137472.58930183898,-62527.410698161024,0.6873629465091948
2021-09-28,-1,-0.7912532363960639,771860.6647347694,0.08173,-823702.0526647166,0.08305,200000,131492.6276025774,-68507.37239742259,0.657463138012887
2021-09-29,-1,-0.7587924479583716,771860.6647347694,0.08468,-823702.0526647166,0.08581,200000,136043.0342288996,-63956.9657711004,0.680215171144498
2021-09-30,0,0.7916010581722083,0.0,0.09598,0.0,0.08943,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-01,2,2.715797682123932,0.0,0.10825,0.0,0.09481,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-02,2,2.8553063368448357,0.0,0.11131,0.0,0.09338,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-03,2,2.0119802697638103,0.0,0.11042,0.0,0.09494,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-04,2,1.8157439261652817,0.0,0.10939,0.0,0.09351,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-05,2,1.6931044156437243,0.0,0.11342,0.0,0.09618,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-06,2,1.4594185827205053,0.0,0.11231,0.0,0.09549,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-07,2,1.2467727910074162,0.0,0.11169,0.0,0.09547,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-08,0,0.8271655442905103,0.0,0.11152,0.0,0.09771,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-09,0,0.89648683543672,0.0,0.11892,0.0,0.10306,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-10,0,0.5610420293921791,0.0,0.11031,0.0,0.09747,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-11,0,0.3950879566554997,0.0,0.10911,0.0,0.09707,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-12,0,0.2543800864698367,0.0,0.10675,0.0,0.09549,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-13,0,0.9704004943037107,0.0,0.11553,0.0,0.09793,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-14,2,1.4157678979077026,0.0,0.11916,0.0,0.09729,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-15,1,1.1939655959508628,-725680.6813995839,0.11987,882135.1108342777,0.09861,200000,173974.68655873626,-26025.313441263745,0.8698734327936812
2021-10-16,1,1.0707594482619593,-725680.6813995839,0.1199,882135.1108342777,0.09871,200000,174084.6704902617,-25915.32950973831,0.8704233524513084
2021-10-17,2,1.305718812463292,0.0,0.12223,0.0,0.0987,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-10-18,0,0.8208043039565126,0.0,0.11844,0.0,0.0981,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-10-19,0,-0.34320540036767827,0.0,0.11608,0.0,0.10055,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-10-20,0,0.2912620849991314,0.0,0.12223,0.0,0.10324,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-10-21,2,2.7315117460597924,0.0,0.12953,0.0,0.09958,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-10-22,2,2.265391725533626,0.0,0.13015,0.0,0.09982,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-10-23,2,2.458199455534316,0.0,0.13596,0.0,0.10066,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-10-24,2,1.87618658176569,0.0,0.13237,0.0,0.09913,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-10-25,2,2.370824537235929,0.0,0.14248,0.0,0.10074,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-10-26,2,1.7593924345836485,0.0,0.14029,0.0,0.10112,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-10-27,2,1.3905321079201196,0.0,0.12415,0.0,0.09064,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-10-28,2,1.2101967812714252,0.0,0.13007,0.0,0.09527,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-10-29,2,1.2270801862031717,0.0,0.13746,0.0,0.0996,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-10-30,0,0.251685360427507,0.0,0.13058,0.0,0.10111,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-10-31,0,0.3875833591625468,0.0,0.13311,0.0,0.10152,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-11-01,0,0.8679357329190623,0.0,0.13658,0.0,0.10048,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-11-02,0,0.10935204012691363,0.0,0.14015,0.0,0.10748,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-11-03,0,-0.04127645136279242,0.0,0.13722,0.0,0.10587,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-11-04,2,2.0263497146498985,0.0,0.15264,0.0,0.10329,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-11-05,2,2.189006846967469,0.0,0.1581,0.0,0.10346,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-11-06,2,2.150582804445978,0.0,0.16057,0.0,0.10252,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-11-07,2,1.2274287744335082,0.0,0.15506,0.0,0.1045,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-11-08,2,2.11665363339374,0.0,0.17603,0.0,0.10993,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-11-09,1,1.0254079349250824,-513623.5765044288,0.17095,767785.5054514874,0.11436,200000,175607.9008068642,-24392.0991931358,0.878039504034321
2021-11-10,2,1.2029335769624725,0.0,0.16257,0.0,0.10662,200000,177246.3950479516,-22753.604952048394,0.886231975239758
2021-11-11,1,1.0070914818978347,-536687.4433717423,0.16513,813579.3401631856,0.10893,200000,177246.3950479516,-22753.604952048394,0.886231975239758
2021-11-12,1,0.4737122453035674,-536687.4433717423,0.15866,813579.3401631856,0.10796,200000,172984.85532937816,-27015.14467062184,0.8649242766468908
2021-11-13,0,-0.03450268569621692,0.0,0.16039,0.0,0.11255,200000,171757.33935497882,-28242.660645021184,0.858786696774894
2021-11-14,0,-0.4711834108482585,0.0,0.16169,0.0,0.117,200000,171757.33935497882,-28242.660645021184,0.858786696774894
2021-11-15,-1,-1.0956175520494256,527121.7142001559,0.16292,-693688.7696081536,0.1238,200000,171757.33935497882,-28242.660645021184,0.858786696774894
2021-11-16,-1,-1.0122062348616043,527121.7142001559,0.14428,-693688.7696081536,0.10934,200000,151901.050993754,-48098.949006245995,0.75950525496877
2021-11-17,-1,-1.095918617855626,527121.7142001559,0.14514,-693688.7696081536,0.11119,200000,153637.6998917412,-46362.30010825879,0.768188499458706
2021-11-18,-2,-1.209510764768436,0.0,0.12889,0.0,0.10038,200000,173449.10030498717,-26550.899695012835,0.8672455015249358
2021-11-19,0,-0.7156017943409894,0.0,0.13927,0.0,0.10387,200000,173449.10030498717,-26550.899695012835,0.8672455015249358
2021-11-20,0,-0.8679691801605941,0.0,0.13952,0.0,0.10519,200000,173449.10030498717,-26550.899695012835,0.8672455015249358
2021-11-21,-2,-1.507481199615454,0.0,0.13252,0.0,0.10643,200000,173449.10030498717,-26550.899695012835,0.8672455015249358
2021-11-22,-2,-1.4479030321772541,0.0,0.12656,0.0,0.10182,200000,173449.10030498717,-26550.899695012835,0.8672455015249358
2021-11-23,-1,-1.1548258753966911,662171.1090516422,0.13097,-843377.9067635279,0.10283,200000,173449.10030498717,-26550.899695012835,0.8672455015249358
2021-11-24,-2,-1.2376365866548953,0.0,0.1221,0.0,0.09785,200000,175122.53606659287,-24877.463933407125,0.8756126803329644
2021-11-25,0,-0.9074432430443224,0.0,0.12782,0.0,0.10019,200000,175122.53606659287,-24877.463933407125,0.8756126803329644
2021-11-26,-2,-1.2061426066052798,0.0,0.11336,0.0,0.09229,200000,175122.53606659287,-24877.463933407125,0.8756126803329644
2021-11-27,-1,-1.1355501675065447,767273.6420723487,0.11412,-937988.945187964,0.09335,200000,175122.53606659287,-24877.463933407125,0.8756126803329644
2021-11-28,-1,-1.0893052864286483,767273.6420723487,0.11639,-937988.945187964,0.09518,200000,178580.76700379106,-21419.232996208942,0.8929038350189553
2021-11-29,-1,-0.6824455011314721,767273.6420723487,0.1213,-937988.945187964,0.09655,200000,183633.12544127382,-16366.87455872618,0.9181656272063691
2021-11-30,-1,-0.8592106412457845,767273.6420723487,0.11917,-937988.945187964,0.09652,200000,181970.6929153041,-18029.3070846959,0.9098534645765205
2021-12-01,-1,-1.0271059564296945,767273.6420723487,0.1182,-937988.945187964,0.09688,200000,181564.11350276158,-18435.886497238418,0.9078205675138079
2021-12-02,-2,-1.5000820481441604,0.0,0.11582,0.0,0.0975,200000,177710.82499759994,-22289.175002400065,0.8885541249879997
2021-12-03,-2,-1.9559998345344098,0.0,0.10858,0.0,0.09388,200000,177710.82499759994,-22289.175002400065,0.8885541249879997
2021-12-04,-2,-2.4203366167769347,0.0,0.09656,0.0,0.08696,200000,177710.82499759994,-22289.175002400065,0.8885541249879997
2021-12-05,-2,-2.503460332426544,0.0,0.08979,0.0,0.08432,200000,177710.82499759994,-22289.175002400065,0.8885541249879997
2021-12-06,-2,-2.0509886330586857,0.0,0.09339,0.0,0.08729,200000,177710.82499759994,-22289.175002400065,0.8885541249879997
2021-12-07,-2,-2.2420626569013438,0.0,0.09151,0.0,0.08999,200000,177710.82499759994,-22289.175002400065,0.8885541249879997
2021-12-08,-2,-1.856058412508279,0.0,0.09448,0.0,0.09237,200000,177710.82499759994,-22289.175002400065,0.8885541249879997
2021-12-09,-2,-2.1056140274977184,0.0,0.08553,0.0,0.08861,200000,177710.82499759994,-22289.175002400065,0.8885541249879997
2021-12-10,-2,-2.163571254048047,0.0,0.08056,0.0,0.08771,200000,177710.82499759994,-22289.175002400065,0.8885541249879997
2021-12-11,-2,-1.7021943589358355,0.0,0.08617,0.0,0.0916,200000,177710.82499759994,-22289.175002400065,0.8885541249879997
2021-12-12,-2,-1.4016967496261825,0.0,0.08698,0.0,0.09101,200000,177710.82499759994,-22289.175002400065,0.8885541249879997
2021-12-13,-2,-1.580206441042264,0.0,0.07717,0.0,0.08497,200000,177710.82499759994,-22289.175002400065,0.8885541249879997
2021-12-14,-2,-1.3653717355525508,0.0,0.07969,0.0,0.08707,200000,177710.82499759994,-22289.175002400065,0.8885541249879997
2021-12-15,-1,-1.0117852339925861,1069773.8080760892,0.08306,-1015026.416481608,0.08754,200000,177710.82499759994,-22289.175002400065,0.8885541249879997
2021-12-16,-1,-0.8647169551402349,1069773.8080760892,0.08158,-1015026.416481608,0.08533,200000,173884.35138122295,-26115.64861877705,0.8694217569061148
2021-12-17,-1,-0.3880353869055304,1069773.8080760892,0.08008,-1015026.416481608,0.07951,200000,166372.2369251859,-33627.76307481411,0.8318611846259294
2021-12-18,0,0.008976910584236532,0.0,0.08413,0.0,0.08042,200000,169339.17893760948,-30660.821062390518,0.8466958946880474
2021-12-19,0,-0.2193747271303247,0.0,0.08026,0.0,0.07944,200000,169339.17893760948,-30660.821062390518,0.8466958946880474
2021-12-20,0,0.025419540618606417,0.0,0.0795,0.0,0.07759,200000,169339.17893760948,-30660.821062390518,0.8466958946880474
2021-12-21,0,0.5336188924522188,0.0,0.08326,0.0,0.07884,200000,169339.17893760948,-30660.821062390518,0.8466958946880474
2021-12-22,2,1.2504097184976941,0.0,0.08684,0.0,0.07913,200000,169339.17893760948,-30660.821062390518,0.8466958946880474
2021-12-23,2,1.7313921858599148,0.0,0.09299,0.0,0.08274,200000,169339.17893760948,-30660.821062390518,0.8466958946880474
2021-12-24,2,1.8318257885544085,0.0,0.09185,0.0,0.08085,200000,169339.17893760948,-30660.821062390518,0.8466958946880474
2021-12-25,2,1.929547783773217,0.0,0.09468,0.0,0.08153,200000,169339.17893760948,-30660.821062390518,0.8466958946880474
2021-12-26,2,1.7135685483871366,0.0,0.09447,0.0,0.08149,200000,169339.17893760948,-30660.821062390518,0.8466958946880474
2021-12-27,2,1.9179245128755333,0.0,0.09773,0.0,0.08114,200000,169339.17893760948,-30660.821062390518,0.8466958946880474
2021-12-28,1,1.0765957494916558,-966327.20233742,0.08762,1097751.7109918934,0.07713,200000,169339.17893760948,-30660.821062390518,0.8466958946880474
2021-12-29,1,0.42652291503740564,-966327.20233742,0.08258,1097751.7109918934,0.0765,200000,163777.306259904,-36222.693740096,0.8188865312995199
2021-12-30,1,0.43763793020779956,-966327.20233742,0.08461,1097751.7109918934,0.07782,200000,167187.98273915827,-32812.017260841734,0.8359399136957913
2021-12-31,1,0.47029984515777895,-966327.20233742,0.08267,1097751.7109918934,0.07539,200000,162645.77130891336,-37354.22869108664,0.8132288565445668
2022-01-01,1,0.7724303981052544,-966327.20233742,0.08658,1097751.7109918934,0.0766,200000,167752.39024035286,-32247.609759647137,0.8387619512017643
2022-01-02,1,0.6111541668226793,-966327.20233742,0.08714,1097751.7109918934,0.07762,200000,169413.24021887354,-30586.759781126457,0.8470662010943677
2022-01-03,1,0.42994909583514496,-966327.20233742,0.08587,1097751.7109918934,0.07705,200000,167560.28619663964,-32439.713803360355,0.8378014309831983
2022-01-04,1,0.6086657276770594,-966327.20233742,0.0859,1097751.7109918934,0.07592,200000,166348.81657928892,-33651.18342071108,0.8317440828964446
2022-01-05,2,1.5047371806729295,0.0,0.08461,0.0,0.07112,200000,173028.0218416351,-26971.978158364887,0.8651401092081755
2022-01-06,0,0.9326868111083245,0.0,0.08257,0.0,0.07106,200000,173028.0218416351,-26971.978158364887,0.8651401092081755
2022-01-07,0,0.6746070473829172,0.0,0.07861,0.0,0.0682,200000,173028.0218416351,-26971.978158364887,0.8651401092081755
2022-01-08,0,0.6381294066192965,0.0,0.07545,0.0,0.06539,200000,173028.0218416351,-26971.978158364887,0.8651401092081755
2022-01-09,0,0.7120886752019141,0.0,0.07663,0.0,0.06611,200000,173028.0218416351,-26971.978158364887,0.8651401092081755
2022-01-10,0,0.4266062619585175,0.0,0.07302,0.0,0.06342,200000,173028.0218416351,-26971.978158364887,0.8651401092081755
2022-01-11,1,1.1787471117259163,-1129278.3046706377,0.07661,1332419.69691695,0.06493,200000,173028.0218416351,-26971.978158364887,0.8651401092081755
2022-01-12,2,1.810454872828951,0.0,0.08238,0.0,0.06806,200000,175373.48400823463,-24626.515991765365,0.8768674200411731
2022-01-13,0,0.7457778394531686,0.0,0.07777,0.0,0.0662,200000,175373.48400823463,-24626.515991765365,0.8768674200411731
2022-01-14,0,0.533031334596073,0.0,0.07898,0.0,0.06765,200000,175373.48400823463,-24626.515991765365,0.8768674200411731
2022-01-15,0,-0.002551887624074597,0.0,0.07851,0.0,0.06842,200000,175373.48400823463,-24626.515991765365,0.8768674200411731
2022-01-16,0,-0.617665769371676,0.0,0.07844,0.0,0.06988,200000,175373.48400823463,-24626.515991765365,0.8768674200411731
2022-01-17,-2,-2.0324626864928916,0.0,0.07519,0.0,0.07085,200000,175373.48400823463,-24626.515991765365,0.8768674200411731
2022-01-18,-2,-1.4853989188273462,0.0,0.07414,0.0,0.06846,200000,175373.48400823463,-24626.515991765365,0.8768674200411731
2022-01-19,-2,-2.5243615050146317,0.0,0.07073,0.0,0.06915,200000,175373.48400823463,-24626.515991765365,0.8768674200411731
2022-01-20,-2,-2.467774118036386,0.0,0.0676,0.0,0.06773,200000,175373.48400823463,-24626.515991765365,0.8768674200411731
2022-01-21,-2,-2.624782517003579,0.0,0.05746,0.0,0.06103,200000,175373.48400823463,-24626.515991765365,0.8768674200411731
2022-01-22,-2,-2.418616120463158,0.0,0.05163,0.0,0.0568,200000,175373.48400823463,-24626.515991765365,0.8768674200411731
2022-01-23,-2,-1.9022607400940565,0.0,0.05314,0.0,0.05752,200000,175373.48400823463,-24626.515991765365,0.8768674200411731
2022-01-24,-2,-1.5737971580623527,0.0,0.05142,0.0,0.05506,200000,175373.48400823463,-24626.515991765365,0.8768674200411731
2022-01-25,-1,-1.186056092779924,1635031.5495826462,0.05363,-1569197.2441681696,0.05588,200000,175373.48400823463,-24626.515991765365,0.8768674200411731
2022-01-26,-1,-1.1567942054396925,1635031.5495826462,0.05337,-1569197.2441681696,0.0562,200000,175450.51892347698,-24549.48107652302,0.8772525946173849
2022-01-27,-2,-1.232507458605763,0.0,0.05237,0.0,0.05649,200000,178390.83407965134,-21609.165920348663,0.8919541703982566
2022-01-28,-1,-1.0333218871238792,1654217.6750709508,0.05392,-1549338.4929620577,0.05757,200000,178390.83407965134,-21609.165920348663,0.8919541703982566
2022-01-29,-2,-1.2111613533738224,0.0,0.05449,0.0,0.06034,200000,181739.5976303658,-18260.40236963419,0.908697988151829
2022-01-30,-1,-1.148350275493236,1728877.4508215925,0.05256,-1549885.7038236894,0.05863,200000,181739.5976303658,-18260.40236963419,0.908697988151829
2022-01-31,-1,-0.9195767366165596,1728877.4508215925,0.05385,-1549885.7038236894,0.05906,200000,184636.30039456987,-15363.699605430127,0.9231815019728493
