date,statusList,zscore,EOSUSDT_position,EOSUSDT_price,DASHUSDT_position,DASHUSDT_price,init,total_asset,pnl,return
2021-09-22,1,0.20121485915466616,-15571.549330629197,4.3,396.27130981886324,175.5,200000,136503.27699491606,-63496.72300508394,0.6825163849745803
2021-09-23,0,-0.598229189329087,0.0,4.374,0.0,184.7,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-09-24,0,-0.06752187105226298,0.0,4.028,0.0,165.5,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-09-25,0,-0.03765855913836485,0.0,4.011,0.0,164.4,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-09-26,0,0.06947624693806788,0.0,3.971,0.0,162.0,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-09-27,0,0.41850752758617515,0.0,3.829,0.0,153.7,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-09-28,0,0.4475246493599387,0.0,3.683,0.0,147.3,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-09-29,0,-0.09002996139794792,0.0,3.745,0.0,152.6,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-09-30,0,-0.9902078289767747,0.0,3.938,0.0,166.0,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-01,0,-0.4961725436629841,0.0,4.275,0.0,176.8,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-02,0,-0.37765670178191707,0.0,4.322,0.0,177.8,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-03,2,1.359750414734376,0.0,4.637,0.0,178.2,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-04,2,1.5391584316231497,0.0,4.594,0.0,174.2,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-05,0,0.9731265414773542,0.0,4.73,0.0,182.5,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-06,0,0.6311152091689236,0.0,4.748,0.0,185.1,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-07,0,-0.006317201969713026,0.0,4.722,0.0,189.2,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-08,0,-0.4053309526250593,0.0,4.647,0.0,189.5,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-09,2,1.2964352426706143,0.0,5.0,0.0,193.7,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-10,0,0.33070020221578694,0.0,4.577,0.0,182.3,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-11,0,-0.0038087218935102846,0.0,4.55,0.0,183.0,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-12,0,-0.012662255410200336,0.0,4.495,0.0,180.7,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-13,0,0.23144333414956664,0.0,4.604,0.0,183.3,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-14,0,-0.3179477566199219,0.0,4.623,0.0,186.7,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-15,-2,-1.4422605088527605,0.0,4.643,0.0,194.0,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-16,-2,-1.263215957988956,0.0,4.57,0.0,190.4,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-17,-2,-1.4828449371754415,0.0,4.412,0.0,186.1,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-18,-2,-1.372810214651188,0.0,4.421,0.0,186.8,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-19,-2,-1.8994961324487956,0.0,4.459,0.0,194.1,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-20,0,-0.8908162222300692,0.0,4.825,0.0,201.7,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-21,-1,-1.0618467102915645,15837.989410281345,4.666,-375.6993319185194,196.7,200000,147800.11717674552,-52199.88282325448,0.7390005858837276
2021-10-22,-1,-1.0959469808609816,15837.989410281345,4.614,-375.6993319185194,195.3,200000,146450.562662725,-53549.43733727501,0.732252813313625
2021-10-23,-1,-0.6171859483284806,15837.989410281345,4.747,-375.6993319185194,197.7,200000,149458.69365089684,-50541.306349103164,0.7472934682544842
2021-10-24,-2,-1.2087372694249612,0.0,4.744,0.0,202.7,200000,148818.9499942547,-51181.05000574529,0.7440947499712736
2021-10-25,-2,-1.4394412851688483,0.0,4.818,0.0,208.5,200000,148818.9499942547,-51181.05000574529,0.7440947499712736
2021-10-26,0,-0.571009186415014,0.0,4.716,0.0,198.5,200000,148818.9499942547,-51181.05000574529,0.7440947499712736
2021-10-27,0,-0.6327177496762044,0.0,4.149,0.0,175.4,200000,148818.9499942547,-51181.05000574529,0.7440947499712736
2021-10-28,0,-0.15734555242725726,0.0,4.401,0.0,183.5,200000,148818.9499942547,-51181.05000574529,0.7440947499712736
2021-10-29,0,-0.03839579346386405,0.0,4.502,0.0,187.7,200000,148818.9499942547,-51181.05000574529,0.7440947499712736
2021-10-30,0,0.7207349030238702,0.0,4.48,0.0,183.7,200000,148818.9499942547,-51181.05000574529,0.7440947499712736
2021-10-31,0,0.24282460401415243,0.0,4.637,0.0,192.7,200000,148818.9499942547,-51181.05000574529,0.7440947499712736
2021-11-01,2,1.2090888829775295,0.0,4.639,0.0,189.1,200000,148818.9499942547,-51181.05000574529,0.7440947499712736
2021-11-02,0,-0.7912431442035334,0.0,4.701,0.0,200.1,200000,148818.9499942547,-51181.05000574529,0.7440947499712736
2021-11-03,-1,-1.1597016569498833,15808.25897538291,4.707,-368.54618621657926,201.9,200000,148818.9499942547,-51181.05000574529,0.7440947499712736
2021-11-04,-2,-1.9596098883683375,0.0,4.542,0.0,198.7,200000,150247.96492929984,-49752.03507070016,0.7512398246464992
2021-11-05,-1,-1.1424732317530586,16686.801969047072,4.502,-386.44023901568886,194.4,200000,150247.96492929984,-49752.03507070016,0.7512398246464992
2021-11-06,-1,-0.8358703934678051,16686.801969047072,4.446,-386.44023901568886,191.1,200000,148038.25123028143,-51961.74876971857,0.7401912561514071
2021-11-07,0,0.15788716849821954,0.0,4.599,0.0,193.9,200000,148436.1250187944,-51563.87498120559,0.742180625093972
2021-11-08,-2,-1.562574333700218,0.0,4.859,0.0,211.9,200000,148436.1250187944,-51563.87498120559,0.742180625093972
2021-11-09,-2,-2.437476553669362,0.0,5.209,0.0,234.5,200000,148436.1250187944,-51563.87498120559,0.742180625093972
2021-11-10,-2,-1.9124395701732873,0.0,4.841,0.0,217.0,200000,148436.1250187944,-51563.87498120559,0.742180625093972
2021-11-11,-2,-2.678910850921299,0.0,4.922,0.0,231.7,200000,148436.1250187944,-51563.87498120559,0.742180625093972
2021-11-12,-2,-1.6072496245422698,0.0,4.849,0.0,221.3,200000,148436.1250187944,-51563.87498120559,0.742180625093972
2021-11-13,-2,-1.4577435128533824,0.0,5.009,0.0,228.9,200000,148436.1250187944,-51563.87498120559,0.742180625093972
2021-11-14,-2,-1.5305551477146966,0.0,4.957,0.0,229.0,200000,148436.1250187944,-51563.87498120559,0.742180625093972
2021-11-15,-2,-1.5569116965031398,0.0,4.807,0.0,224.5,200000,148436.1250187944,-51563.87498120559,0.742180625093972
2021-11-16,-1,-1.06413667172265,17152.313961034713,4.327,-373.8945214579204,198.5,200000,148436.1250187944,-51563.87498120559,0.742180625093972
2021-11-17,0,0.21254168194116313,0.0,4.368,0.0,189.3,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-11-18,0,0.44652985134297785,0.0,4.087,0.0,175.7,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-11-19,0,-0.09354677035652137,0.0,4.288,0.0,189.3,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-11-20,0,-0.2845439468827941,0.0,4.341,0.0,193.7,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-11-21,-2,-2.2766962534102038,0.0,4.243,0.0,207.2,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-11-22,-2,-1.6055712637544826,0.0,4.134,0.0,198.0,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-11-23,0,0.3299511189049761,0.0,4.232,0.0,187.5,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-11-24,-2,-2.020245699621806,0.0,4.12,0.0,204.2,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-11-25,-2,-2.0246366638776903,0.0,4.251,0.0,214.7,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-11-26,0,-0.8404930843076062,0.0,3.852,0.0,183.6,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-11-27,0,-0.3929992804800877,0.0,3.898,0.0,182.4,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-11-28,0,0.5284014881917161,0.0,3.966,0.0,178.6,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-11-29,0,0.3214602134586389,0.0,4.002,0.0,181.9,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-11-30,0,0.5888060469661739,0.0,4.004,0.0,180.0,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-01,0,0.686129341915886,0.0,3.991,0.0,178.2,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-02,0,0.7765439934979601,0.0,3.964,0.0,176.0,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-03,0,0.8751568631077637,0.0,3.791,0.0,167.2,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-04,0,0.2068417022100371,0.0,3.144,0.0,142.6,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-05,0,0.6562905677880269,0.0,3.032,0.0,134.5,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-06,2,1.7091267504204475,0.0,3.273,0.0,137.4,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-07,2,1.20482380424137,0.0,3.222,0.0,138.2,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-08,2,2.1769492585699206,0.0,3.648,0.0,147.6,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-09,2,1.221053599665559,0.0,3.219,0.0,136.0,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-10,0,0.5504670621936167,0.0,3.04,0.0,133.0,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-11,2,1.4975663613205668,0.0,3.412,0.0,140.6,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-12,2,1.245117400253966,0.0,3.333,0.0,138.2,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-13,2,1.358502003121074,0.0,3.091,0.0,126.4,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-14,2,1.8931445629312589,0.0,3.353,0.0,131.6,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-15,2,1.5274499426054498,0.0,3.362,0.0,134.2,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-16,1,1.1079152130499208,-22475.553045012322,3.21,553.6955124673027,130.3,200000,144293.0505489791,-55706.94945102089,0.7214652527448955
2021-12-17,1,0.9607940861942267,-22475.553045012322,3.151,553.6955124673027,128.3,200000,141859.6018943888,-58140.39810561121,0.7092980094719439
2021-12-18,2,1.2322550047449041,0.0,3.242,0.0,129.6,200000,145399.85510514662,-54600.14489485338,0.7269992755257331
2021-12-19,0,0.8561937198268302,0.0,3.187,0.0,129.1,200000,145399.85510514662,-54600.14489485338,0.7269992755257331
2021-12-20,1,1.0961120463790994,-22804.243272450847,3.188,571.5403109479033,127.2,200000,145399.85510514662,-54600.14489485338,0.7269992755257331
2021-12-21,1,0.7357930425483121,-22804.243272450847,3.311,571.5403109479033,133.7,200000,151919.78904881942,-48080.210951180576,0.7595989452440971
2021-12-22,1,0.689083562741012,-22804.243272450847,3.35,571.5403109479033,135.1,200000,153609.31097177207,-46390.689028227935,0.7680465548588603
2021-12-23,0,-0.344579589145269,0.0,3.502,0.0,146.7,200000,141415.35142921205,-58584.64857078795,0.7070767571460603
2021-12-24,-2,-1.8928943856596978,0.0,3.377,0.0,149.4,200000,141415.35142921205,-58584.64857078795,0.7070767571460603
2021-12-25,-2,-1.8039629932486883,0.0,3.408,0.0,150.0,200000,141415.35142921205,-58584.64857078795,0.7070767571460603
2021-12-26,-2,-1.5718443062088017,0.0,3.395,0.0,149.1,200000,141415.35142921205,-58584.64857078795,0.7070767571460603
2021-12-27,-2,-1.7410216714193931,0.0,3.391,0.0,150.9,200000,141415.35142921205,-58584.64857078795,0.7070767571460603
2021-12-28,0,-0.8743276854803109,0.0,3.129,0.0,134.8,200000,141415.35142921205,-58584.64857078795,0.7070767571460603
2021-12-29,-2,-1.2644720613778822,0.0,3.031,0.0,133.3,200000,141415.35142921205,-58584.64857078795,0.7070767571460603
2021-12-30,0,-0.9117707357388108,0.0,3.077,0.0,133.1,200000,141415.35142921205,-58584.64857078795,0.7070767571460603
2021-12-31,-1,-1.1974633454624002,23305.100762889266,3.034,-529.249069720105,133.6,200000,141415.35142921205,-58584.64857078795,0.7070767571460603
2022-01-01,-1,-0.9648948439404742,23305.100762889266,3.157,-529.249069720105,138.1,200000,146663.49963678792,-53336.50036321208,0.7333174981839397
2022-01-02,-1,-0.8484231386070205,23305.100762889266,3.251,-529.249069720105,142.0,200000,150918.2504804079,-49081.74951959209,0.7545912524020395
2022-01-03,-1,-0.7016661065634663,23305.100762889266,3.195,-529.249069720105,139.1,200000,148078.3425354978,-51921.657464502205,0.740391712677489
2022-01-04,0,-0.08389115287526384,0.0,3.168,0.0,134.7,200000,138874.641903677,-61125.358096323005,0.694373209518385
2022-01-05,0,0.07951481950950443,0.0,2.896,0.0,122.6,200000,138874.641903677,-61125.358096323005,0.694373209518385
2022-01-06,0,0.013490780291214154,0.0,2.922,0.0,124.3,200000,138874.641903677,-61125.358096323005,0.694373209518385
2022-01-07,-2,-2.271459114702985,0.0,2.839,0.0,134.5,200000,138874.641903677,-61125.358096323005,0.694373209518385
2022-01-08,-2,-2.9185802370414335,0.0,2.751,0.0,141.9,200000,138874.641903677,-61125.358096323005,0.694373209518385
2022-01-09,-2,-2.85398499830369,0.0,2.793,0.0,153.1,200000,138874.641903677,-61125.358096323005,0.694373209518385
2022-01-10,-2,-2.3235744419694817,0.0,2.702,0.0,148.0,200000,138874.641903677,-61125.358096323005,0.694373209518385
2022-01-11,-2,-1.4405696998420077,0.0,2.769,0.0,141.7,200000,138874.641903677,-61125.358096323005,0.694373209518385
2022-01-12,-1,-1.0204442169996846,24060.05576986781,2.886,-483.5468032857834,143.6,200000,138874.641903677,-61125.358096323005,0.694373209518385
2022-01-13,-1,-1.1134445870876195,24060.05576986781,2.789,-483.5468032857834,141.4,200000,135477.0135267711,-64522.9864732289,0.6773850676338555
2022-01-14,-1,-0.7339785573584702,24060.05576986781,2.863,-483.5468032857834,141.1,200000,137112.39361275558,-62887.60638724442,0.6855619680637779
2022-01-15,-1,-0.5312305940137884,24060.05576986781,2.909,-483.5468032857834,141.5,200000,138412.57489948382,-61587.42510051618,0.6920628744974191
2022-01-16,0,-0.1881663111137512,0.0,2.903,0.0,137.4,200000,135467.63077521737,-64532.369224782626,0.6773381538760869
2022-01-17,0,-0.27550585997458094,0.0,2.833,0.0,135.8,200000,135467.63077521737,-64532.369224782626,0.6773381538760869
2022-01-18,0,0.18631872632071003,0.0,2.825,0.0,130.6,200000,135467.63077521737,-64532.369224782626,0.6773381538760869
2022-01-19,0,0.22783371034767821,0.0,2.739,0.0,126.7,200000,135467.63077521737,-64532.369224782626,0.6773381538760869
2022-01-20,0,0.33806201073404907,0.0,2.636,0.0,121.2,200000,135467.63077521737,-64532.369224782626,0.6773381538760869
2022-01-21,0,0.7585363985648377,0.0,2.37,0.0,105.7,200000,135467.63077521737,-64532.369224782626,0.6773381538760869
2022-01-22,1,1.0485583267393466,-30483.265250949004,2.222,698.2867565732854,97.0,200000,135467.63077521737,-64532.369224782626,0.6773381538760869
2022-01-23,1,1.006410227692015,-30483.265250949004,2.273,698.2867565732854,99.6,200000,138837.82287010632,-61162.17712989368,0.6941891143505317
2022-01-24,2,1.800305870136911,0.0,2.199,0.0,90.5,200000,139305.37959217193,-60694.62040782807,0.6965268979608596
2022-01-25,2,1.9663483719653747,0.0,2.223,0.0,89.4,200000,139305.37959217193,-60694.62040782807,0.6965268979608596
2022-01-26,2,1.3619048505129916,0.0,2.213,0.0,93.0,200000,139305.37959217193,-60694.62040782807,0.6965268979608596
2022-01-27,2,1.4342410561419072,0.0,2.224,0.0,91.7,200000,139305.37959217193,-60694.62040782807,0.6965268979608596
2022-01-28,2,1.2554850015652856,0.0,2.309,0.0,95.5,200000,139305.37959217193,-60694.62040782807,0.6965268979608596
2022-01-29,1,1.1764508122662678,-29817.07611133817,2.336,721.7895315656576,96.5,200000,139305.37959217193,-60694.62040782807,0.6965268979608596
2022-01-30,2,1.4744702426470448,0.0,2.317,0.0,92.8,200000,141409.47641284944,-58590.52358715056,0.7070473820642472
2022-01-31,2,1.2816937513834328,0.0,2.337,0.0,94.1,200000,141409.47641284944,-58590.52358715056,0.7070473820642472
