date,statusList,zscore,ZECUSDT_position,ZECUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2021-02-20,-2,-2.7211024003502575,0.0,164.09,0.0,0.0022773,200000,140474.76097501843,-59525.239024981565,0.7023738048750922
2021-02-21,-2,-3.12116952612259,0.0,161.87,0.0,0.00378,200000,140474.76097501843,-59525.239024981565,0.7023738048750922
2021-02-22,-2,-2.44916167680605,0.0,144.39,0.0,0.0034332,200000,140474.76097501843,-59525.239024981565,0.7023738048750922
2021-02-23,-2,-2.035481434114811,0.0,127.13,0.0,0.0030186,200000,140474.76097501843,-59525.239024981565,0.7023738048750922
2021-02-24,-2,-1.7602765030652332,0.0,130.96,0.0,0.0031333,200000,140474.76097501843,-59525.239024981565,0.7023738048750922
2021-02-25,-2,-1.5712386656233657,0.0,121.25,0.0,0.0029679,200000,140474.76097501843,-59525.239024981565,0.7023738048750922
2021-02-26,-2,-1.3675492842879742,0.0,118.23,0.0,0.0028118,200000,140474.76097501843,-59525.239024981565,0.7023738048750922
2021-02-27,-1,-1.1423771854925826,586.3865460636936,119.78,-26582915.936533652,0.0026422,200000,140474.76097501843,-59525.239024981565,0.7023738048750922
2021-02-28,-1,-1.0329963910505358,586.3865460636936,111.31,-26582915.936533652,0.0024256,200000,129750.20733800576,-70249.79266199424,0.6487510366900288
2021-03-01,-1,-0.9854511763973542,586.3865460636936,124.4,-26582915.936533652,0.002807,200000,147564.73136417347,-52435.268635826535,0.7378236568208674
2021-03-02,-1,-0.8747523327366644,586.3865460636936,120.51,-26582915.936533652,0.0026748,200000,141769.42621317593,-58230.57378682407,0.7088471310658797
2021-03-03,-1,-0.7349465625007584,586.3865460636936,126.69,-26582915.936533652,0.0026857,200000,145683.04885155777,-54316.951148442226,0.7284152442577889
2021-03-04,-1,-0.6144281578347738,586.3865460636936,122.03,-26582915.936533652,0.0024918,200000,137796.0601468071,-62203.93985319289,0.6889803007340356
2021-03-05,-1,-0.7909525890109931,586.3865460636936,121.12,-26582915.936533652,0.0030274,200000,151500.25816549655,-48499.74183450345,0.7575012908274827
2021-03-06,-1,-0.6586245409258749,586.3865460636936,125.19,-26582915.936533652,0.0029855,200000,152773.027230235,-47226.97276976501,0.763865136151175
2021-03-07,-1,-0.5591241819191942,586.3865460636936,130.08,-26582915.936533652,0.0030384,200000,157046.69369352912,-42953.306306470884,0.7852334684676456
2021-03-08,-1,-0.4797764016745966,586.3865460636936,129.55,-26582915.936533652,0.0030073,200000,155909.18013848917,-44090.81986151083,0.7795459006924459
2021-03-09,-1,-0.36510344531315747,586.3865460636936,137.69,-26582915.936533652,0.0031371,200000,164132.82911200967,-35867.17088799033,0.8206641455600483
2021-03-10,0,-0.19117218348240247,0.0,139.82,0.0,0.0030958,200000,140781.5852607137,-59218.414739286294,0.7039079263035686
2021-03-11,0,0.4551582238284149,0.0,151.86,0.0,0.0031403,200000,140781.5852607137,-59218.414739286294,0.7039079263035686
2021-03-12,2,1.8373884970916956,0.0,145.36,0.0,0.0029625,200000,140781.5852607137,-59218.414739286294,0.7039079263035686
2021-03-13,-2,-2.79440813158163,0.0,156.12,0.0,0.004619,200000,140781.5852607137,-59218.414739286294,0.7039079263035686
2021-03-14,-2,-3.5572585107173764,0.0,143.18,0.0,0.0072737,200000,140781.5852607137,-59218.414739286294,0.7039079263035686
2021-03-15,-2,-2.688622549627973,0.0,135.1,0.0,0.00708,200000,140781.5852607137,-59218.414739286294,0.7039079263035686
2021-03-16,-2,-2.0922404072823455,0.0,139.41,0.0,0.0068416,200000,140781.5852607137,-59218.414739286294,0.7039079263035686
2021-03-17,-2,-1.7988185650343411,0.0,146.02,0.0,0.0071676,200000,140781.5852607137,-59218.414739286294,0.7039079263035686
2021-03-18,-2,-1.601158285752645,0.0,142.97,0.0,0.0071323,200000,140781.5852607137,-59218.414739286294,0.7039079263035686
2021-03-19,-2,-1.5314606832503996,0.0,150.31,0.0,0.00815,200000,140781.5852607137,-59218.414739286294,0.7039079263035686
2021-03-20,-2,-1.2502166134661377,0.0,155.03,0.0,0.0077178,200000,140781.5852607137,-59218.414739286294,0.7039079263035686
2021-03-21,-2,-1.23563821159094,0.0,148.18,0.0,0.0080067,200000,140781.5852607137,-59218.414739286294,0.7039079263035686
2021-03-22,-1,-1.0939166242670166,504.4850041593697,139.53,-9486629.73454944,0.00742,200000,140781.5852607137,-59218.414739286294,0.7039079263035686
2021-03-23,-1,-1.0597648119598453,504.4850041593697,136.02,-9486629.73454944,0.0076374,200000,141073.23620040534,-58926.76379959466,0.7053661810020266
2021-03-24,-1,-0.9757520498922014,504.4850041593697,127.67,-9486629.73454944,0.0072311,200000,133006.36875452718,-66993.63124547282,0.6650318437726359
2021-03-25,-1,-1.0135348206235282,504.4850041593697,123.02,-9486629.73454944,0.0077737,200000,135807.95877915266,-64192.04122084734,0.6790397938957633
2021-03-26,-1,-1.128357583914049,504.4850041593697,133.46,-9486629.73454944,0.0104099,200000,166083.4355287957,-33916.5644712043,0.8304171776439785
2021-03-27,-1,-0.985140216272506,504.4850041593697,133.62,-9486629.73454944,0.0099946,200000,162224.35580070282,-37775.64419929718,0.8111217790035141
2021-03-28,-1,-0.8321730311361251,504.4850041593697,144.87,-9486629.73454944,0.0101872,200000,169726.93698436994,-30273.06301563006,0.8486346849218497
2021-03-29,-1,-0.9714930183244266,504.4850041593697,149.18,-9486629.73454944,0.0129999,200000,198584.31080666406,-1415.6891933359439,0.9929215540333203
2021-03-30,-1,-1.1536382027443681,504.4850041593697,154.6,-9486629.73454944,0.0181274,200000,249961.31349311006,49961.313493110065,1.2498065674655503
2021-03-31,-1,-1.0743599125697498,504.4850041593697,158.22,-9486629.73454944,0.0167518,200000,238737.74134532077,38737.74134532077,1.1936887067266038
2021-04-01,-2,-1.328045308683185,0.0,165.53,0.0,0.0173532,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-02,-2,-1.9360308470279874,0.0,169.52,0.0,0.0242549,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-03,-2,-1.6090026147137506,0.0,171.61,0.0,0.0230732,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-04,-2,-1.5247139516591326,0.0,187.14,0.0,0.0272443,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-05,-2,-1.366006164826255,0.0,197.13,0.0,0.0285997,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-06,0,-0.9685660487610804,0.0,191.11,0.0,0.0227351,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-07,0,-0.8885006552555542,0.0,171.26,0.0,0.0204695,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-08,0,-0.8762783940484414,0.0,184.74,0.0,0.0231061,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-09,0,-0.5206738184493096,0.0,194.65,0.0,0.0209399,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-10,0,-0.08962405040314365,0.0,206.15,0.0,0.0191341,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-11,0,0.1461639130277847,0.0,222.31,0.0,0.0197457,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-12,0,0.4312403518687336,0.0,221.39,0.0,0.0187987,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-13,0,0.7281877029231622,0.0,225.98,0.0,0.0187208,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-14,2,1.4483343011531564,0.0,237.5,0.0,0.01757,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-15,2,1.4316050528835362,0.0,252.27,0.0,0.0185614,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-16,2,1.6195498681070288,0.0,270.03,0.0,0.0190209,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-17,2,1.8212555417901584,0.0,279.95,0.0,0.0188709,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-18,2,1.7501399478952637,0.0,260.05,0.0,0.0170608,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-19,2,1.2628533774374335,0.0,225.55,0.0,0.0157814,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-20,2,1.491458630379827,0.0,249.64,0.0,0.0160758,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-21,2,1.4356949158176846,0.0,237.29,0.0,0.0149,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-22,2,1.719855569879748,0.0,223.91,0.0,0.0127212,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-23,2,1.4412039813133242,0.0,220.31,0.0,0.0128001,200000,221897.56563179658,21897.565631796577,1.1094878281589828
2021-04-24,1,1.108050884244262,-559.0485882086984,198.46,9169548.238047084,0.0120997,200000,221897.5656317966,21897.565631796606,1.109487828158983
2021-04-25,2,1.262539288836162,0.0,202.31,0.0,0.011748,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-04-26,0,0.8409851547132875,0.0,227.09,0.0,0.014055,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-04-27,0,0.2615309817075645,0.0,241.89,0.0,0.016473,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-04-28,0,0.36877197380681187,0.0,240.65,0.0,0.015843,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-04-29,0,0.1523501097707059,0.0,229.42,0.0,0.015375,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-04-30,0,0.2399122868522217,0.0,245.37,0.0,0.016071,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-01,0,0.5224179645412841,0.0,257.4,0.0,0.016197,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-02,0,0.29291196301299105,0.0,243.3,0.0,0.015528,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-03,0,0.7794688987927915,0.0,250.48,0.0,0.01529,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-04,2,1.8198899113182545,0.0,241.0,0.0,0.013525,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-05,2,2.7321731703688164,0.0,292.01,0.0,0.014775,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-06,2,2.5896897606355758,0.0,308.57,0.0,0.014982,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-07,2,2.287689939372137,0.0,320.01,0.0,0.015233,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-08,2,2.0718040953445445,0.0,316.25,0.0,0.01477,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-09,2,1.7230346134258927,0.0,305.4,0.0,0.01442,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-10,2,1.9151379492240772,0.0,283.76,0.0,0.012672,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-11,2,1.8933409957350373,0.0,302.07,0.0,0.01303,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-12,2,2.4255266898078593,0.0,280.13,0.0,0.010559,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-13,2,1.9821638135669588,0.0,296.36,0.0,0.01125,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-14,2,1.6055472117639369,0.0,305.67,0.0,0.011847,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-15,2,1.2568268788573214,0.0,271.08,0.0,0.010849,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-16,0,0.5996708860222157,0.0,262.4,0.0,0.011639,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-17,0,0.25467339366539604,0.0,235.52,0.0,0.010999,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-18,0,0.609471339044924,0.0,254.91,0.0,0.011034,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-19,0,-0.21038152957311063,0.0,146.22,0.0,0.007187,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-20,0,0.01139622825784717,0.0,182.4,0.0,0.008513,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-21,0,-0.37080194351567575,0.0,156.26,0.0,0.007614,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-22,0,-0.6175500665480104,0.0,142.57,0.0,0.007051,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-23,-2,-1.2302239949484155,0.0,114.32,0.0,0.00601,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-24,-1,-1.1481474937545417,761.8491311736433,149.16,-14811967.727562647,0.007672,200000,227274.83281172125,27274.83281172125,1.1363741640586063
2021-05-25,-2,-2.3534225121062375,0.0,145.4,0.0,0.009328,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-05-26,-2,-2.1983146114694088,0.0,158.6,0.0,0.010742,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-05-27,-2,-1.6567574850819653,0.0,150.27,0.0,0.009547,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-05-28,0,-0.47157856669118164,0.0,164.62,0.0,0.008392,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-05-29,0,-0.8153167795982379,0.0,149.24,0.0,0.008174,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-05-30,0,-0.9790256407421749,0.0,149.84,0.0,0.008629,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-05-31,0,-0.7393694918468039,0.0,161.65,0.0,0.009011,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-01,0,-0.6440083193582141,0.0,154.04,0.0,0.008551,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-02,0,-0.33023669628544955,0.0,164.35,0.0,0.008754,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-03,0,-0.2866187072905426,0.0,172.95,0.0,0.009274,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-04,0,-0.40620289919752867,0.0,155.28,0.0,0.008559,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-05,0,-0.2425580818864178,0.0,153.17,0.0,0.008355,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-06,0,-0.5795555505212655,0.0,149.63,0.0,0.008559,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-07,0,-0.5415141051105753,0.0,135.72,0.0,0.007787,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-08,0,-0.9964524403879664,0.0,130.88,0.0,0.007943,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-09,0,-0.2308207607107236,0.0,145.05,0.0,0.008231,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-10,0,-0.49924149666613044,0.0,134.0,0.0,0.007834,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-11,0,-0.7974331917679337,0.0,124.74,0.0,0.00752,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-12,0,-0.3266282255267794,0.0,125.85,0.0,0.007354,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-13,0,-0.9501659749546485,0.0,133.06,0.0,0.008202,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-14,0,-0.5744437685791574,0.0,139.0,0.0,0.008289,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-15,0,-0.6255337722364962,0.0,136.58,0.0,0.008067,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-16,0,0.09227231327406966,0.0,137.31,0.0,0.007755,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-17,2,1.2394846541852336,0.0,142.27,0.0,0.007689,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-18,1,1.1290207783282333,-958.2631099555159,132.88,17670552.6021217,0.007206,200000,254668.00410177791,54668.004101777915,1.2733400205088896
2021-06-19,1,0.7994388001336334,-958.2631099555159,127.9,17670552.6021217,0.007011,200000,246450.09605678573,46450.096056785726,1.2322504802839287
2021-06-20,0,0.13707404477087431,0.0,131.81,0.0,0.007439,200000,249525.42381783115,49525.42381783115,1.2476271190891557
2021-06-21,0,-0.7488675378394487,0.0,101.3,0.0,0.005966,200000,249525.42381783115,49525.42381783115,1.2476271190891557
2021-06-22,2,2.2764381428410454,0.0,106.5,0.0,0.005448,200000,249525.42381783115,49525.42381783115,1.2476271190891557
2021-06-23,2,1.44217199221347,0.0,111.79,0.0,0.005925,200000,249525.42381783115,49525.42381783115,1.2476271190891557
2021-06-24,0,0.9994111893899742,0.0,112.82,0.0,0.006093,200000,249525.42381783115,49525.42381783115,1.2476271190891557
2021-06-25,0,0.43109630474372096,0.0,100.08,0.0,0.005563,200000,249525.42381783115,49525.42381783115,1.2476271190891557
2021-06-26,0,0.7769335753027247,0.0,103.61,0.0,0.005647,200000,249525.42381783115,49525.42381783115,1.2476271190891557
2021-06-27,0,0.5865061211957463,0.0,107.71,0.0,0.005911,200000,249525.42381783115,49525.42381783115,1.2476271190891557
2021-06-28,2,2.037650930825761,0.0,118.0,0.0,0.005948,200000,249525.42381783115,49525.42381783115,1.2476271190891557
2021-06-29,2,2.039923702960106,0.0,126.49,0.0,0.006248,200000,249525.42381783115,49525.42381783115,1.2476271190891557
2021-06-30,2,2.395761880697347,0.0,130.91,0.0,0.006132,200000,249525.42381783115,49525.42381783115,1.2476271190891557
2021-07-01,2,1.52548306915681,0.0,120.17,0.0,0.005876,200000,249525.42381783115,49525.42381783115,1.2476271190891557
2021-07-02,1,1.1679921469162307,-1052.8498895267137,118.5,21207328.21841162,0.005883,200000,249525.42381783115,49525.42381783115,1.2476271190891557
2021-07-03,1,0.38954537140589923,-1052.8498895267137,116.22,21207328.21841162,0.006057,200000,250815.00117971387,50815.00117971387,1.2540750058985695
2021-07-04,1,0.5577299928947324,-1052.8498895267137,120.25,21207328.21841162,0.006169,200000,257433.20699496858,57433.20699496858,1.2871660349748428
2021-07-05,0,-0.23889558114967083,0.0,111.17,0.0,0.005957,200000,240238.69183943787,40238.69183943787,1.2011934591971893
2021-07-06,0,0.45271479519263974,0.0,117.51,0.0,0.006029,200000,240238.69183943787,40238.69183943787,1.2011934591971893
2021-07-07,0,0.6688082199558587,0.0,118.55,0.0,0.005991,200000,240238.69183943787,40238.69183943787,1.2011934591971893
2021-07-08,0,-0.03588859342955059,0.0,109.46,0.0,0.00574,200000,240238.69183943787,40238.69183943787,1.2011934591971893
2021-07-09,0,-0.021372263173169915,0.0,111.01,0.0,0.005803,200000,240238.69183943787,40238.69183943787,1.2011934591971893
2021-07-10,0,-0.21563388248073415,0.0,108.12,0.0,0.005689,200000,240238.69183943787,40238.69183943787,1.2011934591971893
2021-07-11,0,-0.10837979933938392,0.0,110.84,0.0,0.005761,200000,240238.69183943787,40238.69183943787,1.2011934591971893
2021-07-12,0,-0.18535852229115865,0.0,107.68,0.0,0.005621,200000,240238.69183943787,40238.69183943787,1.2011934591971893
2021-07-13,0,-0.31718304650641777,0.0,104.1,0.0,0.005462,200000,240238.69183943787,40238.69183943787,1.2011934591971893
2021-07-14,0,-0.3520541684327824,0.0,104.55,0.0,0.005484,200000,240238.69183943787,40238.69183943787,1.2011934591971893
2021-07-15,0,-0.3836070573303667,0.0,100.17,0.0,0.005239,200000,240238.69183943787,40238.69183943787,1.2011934591971893
2021-07-16,-1,-1.1849177124102217,1290.773113257242,93.06,-23952013.144510254,0.005015,200000,240238.69183943787,40238.69183943787,1.2011934591971893
2021-07-17,-2,-1.8613066632620208,0.0,93.16,0.0,0.005169,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-07-18,-2,-1.247776980488032,0.0,93.95,0.0,0.005114,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-07-19,0,-0.844075713000982,0.0,89.25,0.0,0.004795,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-07-20,0,0.14636990115843745,0.0,85.65,0.0,0.004455,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-07-21,2,1.5196029542754659,0.0,95.18,0.0,0.004785,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-07-22,2,1.6985566425846261,0.0,97.6,0.0,0.004895,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-07-23,0,-0.2733812932961505,0.0,97.73,0.0,0.005155,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-07-24,0,0.018487539861870742,0.0,99.26,0.0,0.005202,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-07-25,0,-0.5598996017760793,0.0,100.44,0.0,0.005339,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-07-26,-2,-2.918940368472435,0.0,101.33,0.0,0.005932,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-07-27,-2,-2.927361639328635,0.0,102.85,0.0,0.006306,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-07-28,-2,-1.782432658112417,0.0,105.88,0.0,0.006218,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-07-29,-2,-1.3576096787574832,0.0,107.84,0.0,0.006245,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-07-30,-2,-1.23999617368754,0.0,109.91,0.0,0.006373,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-07-31,0,-0.8061186243100955,0.0,111.15,0.0,0.006315,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-01,0,0.16820649525461198,0.0,115.53,0.0,0.006225,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-02,0,0.14814678414763818,0.0,115.26,0.0,0.006227,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-03,0,0.24754423070423892,0.0,114.05,0.0,0.006138,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-04,0,0.21897053136974634,0.0,118.08,0.0,0.006376,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-05,0,-0.0723372324018312,0.0,119.03,0.0,0.006532,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-06,-2,-1.8969924457382723,0.0,126.93,0.0,0.007851,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-07,0,-0.946717329911022,0.0,134.17,0.0,0.007848,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-08,-2,-2.2086388003372783,0.0,123.48,0.0,0.008157,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-09,-2,-1.7985443568994486,0.0,130.65,0.0,0.008541,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-10,-2,-2.499633085829829,0.0,131.87,0.0,0.009772,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-11,-2,-2.6965711607619043,0.0,137.18,0.0,0.011505,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-12,-2,-2.1325769604353915,0.0,133.6,0.0,0.010991,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-13,-2,-1.909686005523503,0.0,144.93,0.0,0.012131,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-14,-2,-1.5695731773439252,0.0,144.89,0.0,0.011825,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-15,-1,-1.088418126879162,787.360239479288,154.82,-10341826.781724216,0.011787,200000,243798.2245523667,43798.22455236671,1.2189911227618335
2021-08-16,-1,-0.9449456918094478,787.360239479288,150.12,-10341826.781724216,0.011304,200000,235102.52909124125,35102.529091241246,1.1755126454562062
2021-08-17,-1,-0.6701370264160552,787.360239479288,141.45,-10341826.781724216,0.010245,200000,217324.1212531099,17324.121253109886,1.0866206062655495
2021-08-18,-1,-0.6326277733524571,787.360239479288,140.76,-10341826.781724216,0.010253,200000,216863.57730212295,16863.577302122954,1.0843178865106147
2021-08-19,-1,-0.5802499023402495,787.360239479288,147.37,-10341826.781724216,0.010762,200000,227332.0183169787,27332.018316978705,1.1366600915848935
2021-08-20,-1,-0.5519983171771166,787.360239479288,153.75,-10341826.781724216,0.011314,200000,238064.06502836832,38064.06502836832,1.1903203251418417
2021-08-21,0,-0.12263210651419461,0.0,155.89,0.0,0.010777,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-08-22,0,-0.0006088781452869323,0.0,160.54,0.0,0.011033,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-08-23,0,0.21362146553361427,0.0,165.12,0.0,0.011176,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-08-24,0,0.2960940385576556,0.0,155.3,0.0,0.010591,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-08-25,0,0.7165902294265977,0.0,163.8,0.0,0.010917,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-08-26,0,0.422257997216745,0.0,144.0,0.0,0.00995,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-08-27,0,0.5816380528759548,0.0,152.3,0.0,0.010566,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-08-28,0,-0.4561764094017094,0.0,150.5,0.0,0.011382,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-08-29,0,-0.15241164238860785,0.0,148.3,0.0,0.011022,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-08-30,0,-0.11310550316225453,0.0,141.2,0.0,0.010465,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-08-31,0,-0.06287572102366366,0.0,143.8,0.0,0.010549,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-01,0,-0.006195741222813853,0.0,151.7,0.0,0.011023,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-02,-2,-2.5442586656412653,0.0,150.7,0.0,0.012984,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-03,-2,-1.4022869404476437,0.0,156.4,0.0,0.012381,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-04,0,-0.6051620914407256,0.0,160.1,0.0,0.012047,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-05,0,-0.6929674041526044,0.0,172.8,0.0,0.013077,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-06,0,0.15665693791529886,0.0,171.1,0.0,0.012305,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-07,0,-0.23890366376218958,0.0,136.4,0.0,0.010046,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-08,0,-0.49516892366640736,0.0,135.4,0.0,0.010142,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-09,0,-0.3107836247931211,0.0,137.6,0.0,0.010196,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-10,0,-0.6475948669314823,0.0,128.2,0.0,0.009741,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-11,0,-0.6621558824204429,0.0,128.5,0.0,0.009819,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-12,0,-0.5506880119930534,0.0,131.3,0.0,0.010011,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-13,0,-0.22777846699309867,0.0,127.8,0.0,0.009609,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-14,0,0.29314985203226995,0.0,133.8,0.0,0.009865,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-15,0,0.860709902071307,0.0,139.8,0.0,0.010107,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-16,2,1.5306201048617678,0.0,137.9,0.0,0.009743,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-17,2,1.3605960606107603,0.0,134.5,0.0,0.009506,200000,232510.5040465824,32510.504046582413,1.1625525202329121
2021-09-18,2,1.3800513620191124,0.0,138.6,0.0,0.009731,200000,232510.5040465824,32510.504046582413,1.1625525202329121
