date,statusList,zscore,NEOUSDT_position,NEOUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2021-10-02,-2,-2.590751719456065,0.0,42.33,0.0,6.051,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-10-03,-2,-1.386131316239031,0.0,44.47,0.0,6.123,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-10-04,-2,-1.6357489249949244,0.0,43.01,0.0,6.02,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-10-05,-2,-1.955555020558056,0.0,46.81,0.0,6.729,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-10-06,-1,-1.00263886689183,1606.2758977069373,46.32,-11594.623590741052,6.417,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-10-07,-2,-1.3021417240125723,0.0,46.08,0.0,6.512,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-08,0,-0.7071741520476553,0.0,46.82,0.0,6.463,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-09,-2,-1.2635684411208656,0.0,48.74,0.0,6.94,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-10,0,-0.7686275186516922,0.0,45.31,0.0,6.327,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-11,0,-0.20545575424847773,0.0,45.12,0.0,6.167,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-12,0,0.43295434623781354,0.0,44.28,0.0,5.915,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-13,0,0.04783706352575837,0.0,44.83,0.0,6.09,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-14,0,0.24267955917394043,0.0,44.91,0.0,6.071,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-15,0,-0.7013075887611436,0.0,44.73,0.0,6.271,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-16,0,-0.20635650528465402,0.0,44.49,0.0,6.144,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-17,0,-0.09692783631737549,0.0,43.26,0.0,5.966,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-18,0,0.4005103332106139,0.0,42.94,0.0,5.848,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-19,0,-0.013958380644775406,0.0,42.91,0.0,5.933,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-20,0,0.6682689067447025,0.0,45.51,0.0,6.23,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-21,2,1.8786336218280817,0.0,45.01,0.0,5.986,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-22,-2,-2.8877939636963665,0.0,44.4,0.0,6.667,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-23,-2,-1.6653827263471883,0.0,44.74,0.0,6.534,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-24,-2,-1.6789358137956878,0.0,43.79,0.0,6.443,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-25,-2,-2.307835549347692,0.0,44.55,0.0,6.802,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-26,-2,-2.452813401845198,0.0,44.37,0.0,7.018,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-27,-2,-1.9433738981579018,0.0,39.23,0.0,6.155,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-28,-2,-1.623839939418307,0.0,41.33,0.0,6.455,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-29,-2,-1.866650483427298,0.0,43.28,0.0,6.999,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-30,-2,-2.893942091982653,0.0,42.57,0.0,8.208,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-10-31,-1,-1.0828511715532483,1682.252010523178,44.67,-10408.060569261823,7.22,200000,150292.39462014072,-49707.60537985928,0.7514619731007036
2021-11-01,-1,-0.9914286751908509,1682.252010523178,45.18,-10408.060569261823,7.311,200000,152097.47665731036,-47902.523342689645,0.7604873832865517
2021-11-02,-1,-1.0350877712803623,1682.252010523178,46.39,-10408.060569261823,7.62,200000,157349.09230594532,-42650.90769405468,0.7867454615297266
2021-11-03,-1,-0.5383224331565565,1682.252010523178,46.99,-10408.060569261823,7.408,200000,156151.93467157573,-43848.06532842427,0.7807596733578787
2021-11-04,-1,-0.9966278929757254,1682.252010523178,46.4,-10408.060569261823,7.715,200000,158354.68058013043,-41645.31941986957,0.7917734029006521
2021-11-05,-1,-0.9655760071122852,1682.252010523178,45.17,-10408.060569261823,7.562,200000,154693.07734008983,-45306.92265991017,0.7734653867004492
2021-11-06,-1,-0.7961435288956081,1682.252010523178,45.0,-10408.060569261823,7.472,200000,153470.36904706736,-46529.63095293264,0.7673518452353368
2021-11-07,-1,-0.38125254389674046,1682.252010523178,46.33,-10408.060569261823,7.453,200000,155510.0110702472,-44489.98892975281,0.7775500553512359
2021-11-08,0,0.09823630230988419,0.0,50.59,0.0,7.869,200000,147088.29402729444,-52911.70597270556,0.7354414701364722
2021-11-09,0,0.647753610421543,0.0,52.54,0.0,7.911,200000,147088.29402729444,-52911.70597270556,0.7354414701364722
2021-11-10,0,0.7720098229880274,0.0,48.22,0.0,7.324,200000,147088.29402729444,-52911.70597270556,0.7354414701364722
2021-11-11,0,0.8114322220366381,0.0,48.52,0.0,7.36,200000,147088.29402729444,-52911.70597270556,0.7354414701364722
2021-11-12,0,0.886776690337611,0.0,47.31,0.0,7.176,200000,147088.29402729444,-52911.70597270556,0.7354414701364722
2021-11-13,2,1.541134971078984,0.0,49.05,0.0,7.186,200000,147088.29402729444,-52911.70597270556,0.7354414701364722
2021-11-14,2,1.557381723849117,0.0,48.48,0.0,7.047,200000,147088.29402729444,-52911.70597270556,0.7354414701364722
2021-11-15,2,1.4945199715004587,0.0,47.07,0.0,6.798,200000,147088.29402729444,-52911.70597270556,0.7354414701364722
2021-11-16,1,1.1984942192524468,-1717.117604801476,42.83,11763.299266418302,6.252,200000,147088.29402729444,-52911.70597270556,0.7354414701364722
2021-11-17,1,0.4919857807900965,-1717.117604801476,43.28,11763.299266418302,6.589,200000,151825.22880223807,-48174.77119776193,0.7591261440111903
2021-11-18,1,0.6652990533752389,-1717.117604801476,39.84,11763.299266418302,5.976,200000,138707.4417914066,-61292.5582085934,0.6935372089570331
2021-11-19,1,0.28812217891288805,-1717.117604801476,41.51,11763.299266418302,6.342,200000,145880.39572293413,-54119.60427706587,0.7294019786146706
2021-11-20,0,-0.6215047113929599,0.0,42.08,0.0,6.711,200000,140401.1014604073,-59598.89853959269,0.7020055073020366
2021-11-21,-2,-1.8013482478856546,0.0,41.57,0.0,7.106,200000,140401.1014604073,-59598.89853959269,0.7020055073020366
2021-11-22,0,-0.8240232971405298,0.0,40.23,0.0,6.509,200000,140401.1014604073,-59598.89853959269,0.7020055073020366
2021-11-23,-2,-1.5998963693482666,0.0,40.28,0.0,6.868,200000,140401.1014604073,-59598.89853959269,0.7020055073020366
2021-11-24,-2,-1.4070991233817325,0.0,39.15,0.0,6.615,200000,140401.1014604073,-59598.89853959269,0.7020055073020366
2021-11-25,-2,-2.1231444805335107,0.0,41.14,0.0,7.393,200000,140401.1014604073,-59598.89853959269,0.7020055073020366
2021-11-26,-2,-1.6839861788794839,0.0,37.14,0.0,6.539,200000,140401.1014604073,-59598.89853959269,0.7020055073020366
2021-11-27,-2,-1.4114292937765576,0.0,37.53,0.0,6.542,200000,140401.1014604073,-59598.89853959269,0.7020055073020366
2021-11-28,-2,-1.2351026138883254,0.0,38.04,0.0,6.608,200000,140401.1014604073,-59598.89853959269,0.7020055073020366
2021-11-29,-1,-1.0945754425589458,1828.6155438969433,38.39,-10545.373400961944,6.657,200000,140401.1014604073,-59598.89853959269,0.7020055073020366
2021-11-30,-1,-1.170897636694261,1828.6155438969433,37.5,-10545.373400961944,6.614,200000,138320.18257009768,-61679.81742990232,0.6916009128504883
2021-12-01,-1,-0.9553069228341364,1828.6155438969433,37.36,-10545.373400961944,6.525,200000,137125.63816126648,-62874.361838733515,0.6856281908063324
2021-12-02,-1,-0.8562180403365895,1828.6155438969433,36.53,-10545.373400961944,6.375,200000,134026.08124968773,-65973.91875031227,0.6701304062484387
2021-12-03,-1,-0.8392760399003941,1828.6155438969433,35.04,-10545.373400961944,6.151,200000,128939.2804474658,-71060.7195525342,0.644696402237329
2021-12-04,-1,-0.5991608120177417,1828.6155438969433,29.63,-10545.373400961944,5.131,200000,108290.18948600217,-91709.81051399783,0.5414509474300109
2021-12-05,0,-0.08767372450633966,0.0,28.22,0.0,4.739,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-06,0,0.5858437549789006,0.0,29.37,0.0,4.778,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-07,2,1.273988647976783,0.0,29.67,0.0,4.681,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-08,2,1.4663655256068535,0.0,31.14,0.0,4.918,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-09,2,1.6752811594297554,0.0,27.95,0.0,4.405,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-10,2,1.3972463388407854,0.0,26.76,0.0,4.265,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-11,2,1.438831873052896,0.0,28.03,0.0,4.427,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-12,2,1.4552106044577848,0.0,28.13,0.0,4.422,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-13,2,1.6568273342596762,0.0,25.32,0.0,3.902,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-14,2,1.5631671383084844,0.0,26.34,0.0,4.036,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-15,0,0.4402654085004659,0.0,27.14,0.0,4.392,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-16,0,0.49492319638762466,0.0,26.43,0.0,4.25,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-17,0,0.6522794921446827,0.0,25.4,0.0,4.038,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-18,0,0.6971508628002839,0.0,25.86,0.0,4.087,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-19,0,-0.07928253476764481,0.0,25.31,0.0,4.136,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-20,0,0.9023890046774092,0.0,25.65,0.0,3.998,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-21,0,0.597622438880937,0.0,26.38,0.0,4.151,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-22,0,-0.36599929790245656,0.0,27.3,0.0,4.437,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-23,0,-0.1568474122247583,0.0,29.69,0.0,4.765,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-24,-1,-1.0036302038242702,2396.754669409227,28.95,-14716.022837623992,4.715,200000,138772.09535879423,-61227.904641205765,0.6938604767939711
2021-12-25,-2,-2.7241956157829015,0.0,29.45,0.0,5.016,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2021-12-26,-2,-3.446586872484448,0.0,29.52,0.0,5.483,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2021-12-27,-2,-2.5659063045300483,0.0,29.58,0.0,5.481,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2021-12-28,-2,-2.274456051045519,0.0,27.0,0.0,5.083,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2021-12-29,-2,-1.9337410853546766,0.0,26.06,0.0,4.913,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2021-12-30,-2,-1.4323304970831061,0.0,26.14,0.0,4.812,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2021-12-31,-2,-1.2379202952821307,0.0,25.69,0.0,4.71,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-01,-2,-1.3412695156918286,0.0,26.38,0.0,4.942,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-02,0,-0.827433414322,0.0,27.01,0.0,4.883,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-03,0,-0.4590523783226489,0.0,26.63,0.0,4.703,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-04,0,-0.7415937841675992,0.0,26.03,0.0,4.724,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-05,0,-0.5975352422923693,0.0,24.44,0.0,4.411,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-06,0,-0.27787324213169495,0.0,24.75,0.0,4.384,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-07,0,-0.20349795824120073,0.0,23.65,0.0,4.189,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-08,0,0.27891109005539017,0.0,23.07,0.0,3.972,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-09,0,0.5613227539438131,0.0,23.66,0.0,4.036,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-10,0,0.8577164421025723,0.0,22.68,0.0,3.84,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-11,0,0.6513726115037896,0.0,23.82,0.0,4.096,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-12,0,0.757330590165492,0.0,24.76,0.0,4.272,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-13,2,1.4410983212587614,0.0,23.53,0.0,3.979,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-14,2,1.7717032767000613,0.0,24.86,0.0,4.136,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-15,2,2.1253532699489486,0.0,25.32,0.0,4.092,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-16,1,1.1829034765025668,-2822.003992412847,25.16,16885.04648016819,4.205,200000,142003.24089821446,-57996.759101785545,0.7100162044910723
2022-01-17,2,1.3251785114869234,0.0,23.95,0.0,3.957,200000,142776.1075944766,-57223.892405523395,0.713880537972383
2022-01-18,1,1.149259145172796,-2808.3420061856136,25.42,16940.68671030809,4.214,200000,142776.1075944766,-57223.892405523395,0.713880537972383
2022-01-19,0,-1.1086023821858613,0.0,23.83,0.0,4.334,200000,136277.9613994045,-63722.03860059549,0.6813898069970226
2022-01-20,0,-0.9380562387389423,0.0,22.71,0.0,4.093,200000,136277.9613994045,-63722.03860059549,0.6813898069970226
2022-01-21,0,-0.24035697755739452,0.0,19.56,0.0,3.411,200000,136277.9613994045,-63722.03860059549,0.6813898069970226
2022-01-22,2,2.5593549672434817,0.0,17.84,0.0,2.758,200000,136277.9613994045,-63722.03860059549,0.6813898069970226
2022-01-23,2,2.5883111564535795,0.0,18.61,0.0,2.784,200000,136277.9613994045,-63722.03860059549,0.6813898069970226
2022-01-24,2,2.665657833154437,0.0,18.11,0.0,2.597,200000,136277.9613994045,-63722.03860059549,0.6813898069970226
2022-01-25,2,2.2402062624053993,0.0,18.24,0.0,2.605,200000,136277.9613994045,-63722.03860059549,0.6813898069970226
2022-01-26,0,0.8796242018977258,0.0,18.14,0.0,2.812,200000,136277.9613994045,-63722.03860059549,0.6813898069970226
2022-01-27,0,0.3453614601696127,0.0,18.08,0.0,2.895,200000,136277.9613994045,-63722.03860059549,0.6813898069970226
2022-01-28,0,0.7924717791484056,0.0,19.04,0.0,2.943,200000,136277.9613994045,-63722.03860059549,0.6813898069970226
2022-01-29,0,0.7226959898579226,0.0,19.33,0.0,2.987,200000,136277.9613994045,-63722.03860059549,0.6813898069970226
2022-01-30,2,1.3206620250948213,0.0,19.57,0.0,2.88,200000,136277.9613994045,-63722.03860059549,0.6813898069970226
2022-01-31,1,1.018386350513345,-3457.076646357293,19.71,23192.301123111727,2.938,200000,136277.9613994045,-63722.03860059549,0.6813898069970226
