date,statusList,zscore,WAVESUSDT_position,WAVESUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2021-10-05,-1,-1.0377704025107282,731.8953835843514,27.59,-15651.648961697996,1.326,200000,40947.0801563038,-159052.9198436962,0.20473540078151897
2021-10-06,-2,-1.9435769153051703,0.0,27.17,0.0,1.371,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-07,-2,-2.248210539993449,0.0,27.49,0.0,1.44,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-08,-2,-1.6058977674684154,0.0,27.26,0.0,1.3861,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-09,0,0.9018285503576946,0.0,28.95,0.0,1.2868,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-10,0,-0.7873915611215333,0.0,26.34,0.0,1.283,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-11,0,0.34132875530693113,0.0,26.96,0.0,1.2423,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-12,2,2.6783995399063985,0.0,29.6,0.0,1.1864,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-13,2,2.4776856811500667,0.0,31.95,0.0,1.2515,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-14,2,2.0334977044623757,0.0,32.3,0.0,1.2699,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-15,2,2.012411134278667,0.0,30.2,0.0,1.1565,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-16,2,1.3379633779935638,0.0,29.23,0.0,1.1666,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-17,2,1.2606338587136543,0.0,28.85,0.0,1.1449,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-18,0,0.7090028854028954,0.0,28.2,0.0,1.1738,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-19,0,0.8373428435160081,0.0,28.55,0.0,1.1676,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-20,0,0.8099937496357232,0.0,29.29,0.0,1.1921,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-21,0,0.42288661085640716,0.0,27.91,0.0,1.1731,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-22,0,0.04264478934430093,0.0,27.95,0.0,1.2155,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-23,0,-0.2617262428556701,0.0,28.33,0.0,1.2654,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-24,0,-0.003200928048305487,0.0,28.06,0.0,1.2159,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-25,0,0.04329013625275938,0.0,28.56,0.0,1.2257,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-26,0,0.2943599243344748,0.0,28.66,0.0,1.1943,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-27,2,1.5166792333014483,0.0,28.44,0.0,1.0723,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-28,0,0.0914351831860668,0.0,27.66,0.0,1.1452,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-29,0,-0.4739215245572432,0.0,27.51,0.0,1.178,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-30,-2,-1.661508086857227,0.0,26.73,0.0,1.2204,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-10-31,-2,-2.3827381074335547,0.0,26.44,0.0,1.2843,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-11-01,-2,-1.6153964889692336,0.0,26.45,0.0,1.2381,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-11-02,-2,-1.6183232609715874,0.0,26.56,0.0,1.2641,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-11-03,-2,-1.5196530693975685,0.0,26.25,0.0,1.2587,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-11-04,-2,-1.744216147720218,0.0,25.95,0.0,1.2898,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-11-05,-2,-1.4090546328205344,0.0,25.37,0.0,1.243,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-11-06,-1,-1.1955955416579647,734.9286265503863,25.21,-15119.59415320323,1.2254,200000,37055.10135067048,-162944.89864932952,0.18527550675335236
2021-11-07,-1,-1.0522222564961248,734.9286265503863,25.4,-15119.59415320323,1.2314,200000,37285.45535463427,-162714.54464536574,0.18642727677317128
2021-11-08,-1,-0.9789576365543903,734.9286265503863,25.51,-15119.59415320323,1.2398,200000,37493.30209444172,-162506.69790555828,0.18746651047220864
2021-11-09,-1,-1.0931347749331457,734.9286265503863,25.85,-15119.59415320323,1.281,200000,38366.10510658083,-161633.89489341917,0.19183052553290414
2021-11-10,-1,-0.9037907138070856,734.9286265503863,23.89,-15119.59415320323,1.1743,200000,35312.38430239528,-164687.61569760472,0.17656192151197636
2021-11-11,-1,-0.7215346990420423,734.9286265503863,24.26,-15119.59415320323,1.1815,200000,35693.16897212199,-164306.831027878,0.1784658448606099
2021-11-12,-1,-0.8888239733900969,734.9286265503863,23.36,-15119.59415320323,1.1624,200000,34742.94895990046,-165257.05104009953,0.17371474479950233
2021-11-13,-1,-0.8709051849832387,734.9286265503863,23.74,-15119.59415320323,1.189,200000,35424.40304246481,-164575.5969575352,0.17712201521232407
2021-11-14,-1,-0.9127483624543665,734.9286265503863,23.37,-15119.59415320323,1.1851,200000,35093.513033443676,-164906.48696655632,0.1754675651672184
2021-11-15,-1,-0.9957462693264503,734.9286265503863,23.2,-15119.59415320323,1.1954,200000,35124.30698670811,-164875.6930132919,0.1756215349335405
2021-11-16,-2,-1.557388615176468,0.0,21.55,0.0,1.1459,200000,38542.93238866524,-161457.06761133476,0.1927146619433262
2021-11-17,-2,-2.4027665817721,0.0,21.52,0.0,1.2172,200000,38542.93238866524,-161457.06761133476,0.1927146619433262
2021-11-18,-1,-1.018056453368836,888.0859997388305,21.7,-17104.345606046525,1.1267,200000,38542.93238866524,-161457.06761133476,0.1927146619433262
2021-11-19,-1,-1.076767694426278,888.0859997388305,22.17,-17104.345606046525,1.1586,200000,39505.96143337538,-160494.03856662463,0.19752980716687685
2021-11-20,-2,-1.5856556689254069,0.0,22.1,0.0,1.1945,200000,39347.37262085965,-160652.62737914035,0.19673686310429828
2021-11-21,-2,-1.8037870449050526,0.0,21.46,0.0,1.1865,200000,39347.37262085965,-160652.62737914035,0.19673686310429828
2021-11-22,-2,-1.3344242524389176,0.0,20.91,0.0,1.1367,200000,39347.37262085965,-160652.62737914035,0.19673686310429828
2021-11-23,-2,-1.3958901569597348,0.0,20.92,0.0,1.1502,200000,39347.37262085965,-160652.62737914035,0.19673686310429828
2021-11-24,-2,-1.284200973268516,0.0,20.23,0.0,1.1146,200000,39347.37262085965,-160652.62737914035,0.19673686310429828
2021-11-25,-2,-1.3776908438483608,0.0,20.5,0.0,1.1458,200000,39347.37262085965,-160652.62737914035,0.19673686310429828
2021-11-26,-1,-1.1913284427774682,998.1576007321067,19.71,-17922.643992374808,1.0977,200000,39347.37262085965,-160652.62737914035,0.19673686310429828
2021-11-27,-2,-1.57687997586493,0.0,19.32,0.0,1.112,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-11-28,0,-0.5716637525780771,0.0,20.44,0.0,1.1145,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-11-29,0,-0.23628659842415464,0.0,21.35,0.0,1.1478,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-11-30,0,0.27348529347699413,0.0,21.37,0.0,1.1253,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-01,2,1.683268755423495,0.0,22.67,0.0,1.1267,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-02,0,0.45898469919250473,0.0,21.24,0.0,1.1161,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-03,2,1.5343239455817619,0.0,21.27,0.0,1.0728,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-04,2,1.9495853756492192,0.0,18.33,0.0,0.9048,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-05,2,3.2819028528475793,0.0,19.22,0.0,0.8387,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-06,2,1.9631112753259305,0.0,19.51,0.0,0.8971,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-07,2,1.6343977806478518,0.0,19.19,0.0,0.8879,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-08,0,0.432964739245353,0.0,19.17,0.0,0.9639,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-09,0,0.35128938780095653,0.0,17.07,0.0,0.862,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-10,0,-0.1352433669029236,0.0,15.62,0.0,0.8171,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-11,0,-0.29469778940265007,0.0,16.03,0.0,0.8467,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-12,0,0.1297665565155645,0.0,16.55,0.0,0.8443,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-13,0,-0.35552455887439205,0.0,14.38,0.0,0.7585,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-14,0,0.1295461569161365,0.0,14.99,0.0,0.7605,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-15,2,1.6087840916279708,0.0,17.1,0.0,0.7767,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-16,2,2.5482621627315893,0.0,18.65,0.0,0.7655,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-17,2,1.426296876892373,0.0,17.52,0.0,0.7719,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-18,0,0.9741577308533809,0.0,17.3,0.0,0.7824,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-19,0,0.14694377155535054,0.0,16.11,0.0,0.7723,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-20,0,0.10405646659700254,0.0,15.44,0.0,0.7394,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-21,0,0.11292697093876586,0.0,15.98,0.0,0.7633,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-22,0,-0.18938659094588042,0.0,16.03,0.0,0.7796,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-23,0,-0.6746346932750047,0.0,16.51,0.0,0.8317,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-24,0,-0.7837690252180871,0.0,15.94,0.0,0.8114,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-25,0,-0.7588406276618895,0.0,16.15,0.0,0.8256,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-26,0,-0.7183379449662861,0.0,16.16,0.0,0.8283,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-27,0,-0.3714672523024233,0.0,16.48,0.0,0.8271,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-28,0,-0.6585514349963746,0.0,14.83,0.0,0.7607,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-29,0,-0.6504983571429168,0.0,14.37,0.0,0.7375,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-30,0,-0.7074677529810383,0.0,14.69,0.0,0.7561,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2021-12-31,0,-0.7327745676803544,0.0,14.53,0.0,0.7476,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2022-01-01,0,-0.8597299920172693,0.0,15.1,0.0,0.7853,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2022-01-02,-2,-1.3135288323269159,0.0,15.38,0.0,0.8297,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2022-01-03,-2,-1.3069491277440628,0.0,15.58,0.0,0.8468,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2022-01-04,0,-0.4797491616856692,0.0,15.8,0.0,0.8091,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2022-01-05,0,-0.6323329849791759,0.0,14.39,0.0,0.7462,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2022-01-06,0,-0.7381135841720724,0.0,14.17,0.0,0.7404,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2022-01-07,-2,-2.150752554773721,0.0,13.76,0.0,0.771,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2022-01-08,0,-0.6056057892584538,0.0,13.76,0.0,0.7231,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2022-01-09,0,-0.00345025430644881,0.0,14.13,0.0,0.728,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2022-01-10,0,0.06485844966686666,0.0,13.36,0.0,0.6897,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2022-01-11,2,1.3645672516133802,0.0,14.11,0.0,0.7047,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2022-01-12,2,1.5784971700239865,0.0,14.76,0.0,0.7311,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2022-01-13,1,1.1400751264412212,-1428.3195676512908,14.0,28541.926844302125,0.7006,200000,39992.94789423614,-160007.05210576387,0.19996473947118065
2022-01-14,1,0.8133395424068531,-1428.3195676512908,14.17,28541.926844302125,0.715,200000,40646.76596729481,-159353.2340327052,0.20323382983647398
2022-01-15,1,0.2807080133143503,-1428.3195676512908,14.53,28541.926844302125,0.7446,200000,42005.80204624061,-157994.1979537594,0.21002901023120302
2022-01-16,0,-2.0440741004080425,0.0,14.29,0.0,0.7957,200000,37692.82332596188,-162307.1766740381,0.18846411662980944
2022-01-17,-1,-1.0813842794072013,1372.6446950459533,13.73,-25392.632259473106,0.7422,200000,37692.82332596188,-162307.1766740381,0.18846411662980944
2022-01-18,-1,-0.3265850010881734,1372.6446950459533,13.58,-25392.632259473106,0.716,200000,36821.639656506784,-163178.36034349323,0.18410819828253389
2022-01-19,-1,-0.20348715130655204,1372.6446950459533,13.18,-25392.632259473106,0.6927,200000,35680.93344684268,-164319.06655315732,0.17840466723421344
2022-01-20,-1,-0.5279061214794081,1372.6446950459533,12.59,-25392.632259473106,0.6703,200000,34302.27811415338,-165697.72188584664,0.1715113905707668
2022-01-21,-1,-1.1325731431746195,1372.6446950459533,10.68,-25392.632259473106,0.5831,200000,29466.28921358955,-170533.71078641046,0.14733144606794768
2022-01-22,-2,-3.8570128959574124,0.0,8.96,0.0,0.7062,200000,43326.20375999005,-156673.79624000995,0.21663101879995028
2022-01-23,-2,-2.520422502492284,0.0,9.22,0.0,0.6777,200000,43326.20375999005,-156673.79624000995,0.21663101879995028
2022-01-24,-2,-2.0677756551493705,0.0,8.53,0.0,0.6252,200000,43326.20375999005,-156673.79624000995,0.21663101879995028
2022-01-25,-2,-1.7231461876485135,0.0,8.39,0.0,0.6079,200000,43326.20375999005,-156673.79624000995,0.21663101879995028
2022-01-26,0,-0.446285196225345,0.0,10.26,0.0,0.6114,200000,43326.20375999005,-156673.79624000995,0.21663101879995028
2022-01-27,0,-0.5805956307848795,0.0,9.88,0.0,0.6036,200000,43326.20375999005,-156673.79624000995,0.21663101879995028
2022-01-28,0,-0.4503209310321587,0.0,10.11,0.0,0.6103,200000,43326.20375999005,-156673.79624000995,0.21663101879995028
2022-01-29,0,-0.665734398018076,0.0,9.9,0.0,0.624,200000,43326.20375999005,-156673.79624000995,0.21663101879995028
2022-01-30,-2,-1.217437832812069,0.0,9.25,0.0,0.6522,200000,43326.20375999005,-156673.79624000995,0.21663101879995028
2022-01-31,-1,-1.0183256642609468,2370.142437636217,9.14,-34168.93041008679,0.634,200000,43326.20375999005,-156673.79624000995,0.21663101879995028
