date,statusList,zscore,ICXUSDT_position,ICXUSDT_price,MITHUSDT_position,MITHUSDT_price,init,total_asset,pnl,return
2021-09-23,1,0.4812925943877679,-34699.96775448965,1.706,1288973.6686162096,0.04768,200000,120656.40950878021,-79343.59049121979,0.6032820475439011
2021-09-24,1,0.4543027826231878,-34699.96775448965,1.592,1288973.6686162096,0.04424,200000,112266.54376472865,-87733.45623527135,0.5613327188236432
2021-09-25,0,0.16797744619574423,0.0,1.547,0.0,0.04403,200000,127191.01843737792,-72808.98156262208,0.6359550921868896
2021-09-26,1,1.0983468083871588,-38777.74952359083,1.64,1508432.381847461,0.04216,200000,127191.0184373779,-72808.9815626221,0.6359550921868895
2021-09-27,1,0.39712752084778985,-38777.74952359083,1.503,1508432.381847461,0.0409,200000,119977.84195151816,-80022.15804848184,0.5998892097575907
2021-09-28,0,-0.11339827955720932,0.0,1.406,0.0,0.03942,200000,122250.12977511971,-77749.87022488029,0.6112506488755985
2021-09-29,0,0.2482087960390686,0.0,1.431,0.0,0.03895,200000,122250.12977511971,-77749.87022488029,0.6112506488755985
2021-09-30,0,0.2644318586025391,0.0,1.53,0.0,0.04153,200000,122250.12977511971,-77749.87022488029,0.6112506488755985
2021-10-01,2,2.3149616177865435,0.0,1.911,0.0,0.0451,200000,122250.12977511971,-77749.87022488029,0.6112506488755985
2021-10-02,2,2.5052524609005506,0.0,1.948,0.0,0.044,200000,122250.12977511971,-77749.87022488029,0.6112506488755985
2021-10-03,2,2.7938273674015544,0.0,2.162,0.0,0.04507,200000,122250.12977511971,-77749.87022488029,0.6112506488755985
2021-10-04,2,2.4685117852741008,0.0,2.171,0.0,0.04403,200000,122250.12977511971,-77749.87022488029,0.6112506488755985
2021-10-05,2,2.0387779207514036,0.0,2.295,0.0,0.04684,200000,122250.12977511971,-77749.87022488029,0.6112506488755985
2021-10-06,2,1.415862290215519,0.0,2.213,0.0,0.04739,200000,122250.12977511971,-77749.87022488029,0.6112506488755985
2021-10-07,1,1.166780403872043,-28549.77341782338,2.141,1314234.8933038025,0.04651,200000,122250.12977511971,-77749.87022488029,0.6112506488755985
2021-10-08,1,0.29282677811518687,-28549.77341782338,2.132,1314234.8933038025,0.05147,200000,128511.78688514617,-71488.21311485383,0.6425589344257309
2021-10-09,1,0.7061013149955621,-28549.77341782338,2.163,1314234.8933038025,0.049,200000,126150.6696746383,-73849.3303253617,0.6307533483731915
2021-10-10,1,0.5989859088571943,-28549.77341782338,2.096,1314234.8933038025,0.04767,200000,122489.90244755006,-77510.09755244994,0.6124495122377502
2021-10-11,1,0.9937853996674975,-28549.77341782338,2.151,1314234.8933038025,0.0462,200000,122128.21469237376,-77871.78530762624,0.6106410734618688
2021-10-12,1,0.24440080240983433,-28549.77341782338,2.037,1314234.8933038025,0.04733,200000,120358.62595217518,-79641.37404782482,0.6017931297608758
2021-10-13,1,0.6554118707958715,-28549.77341782338,2.141,1314234.8933038025,0.0471,200000,123025.52836216896,-76974.47163783104,0.6151276418108448
2021-10-14,1,0.26815248796479546,-28549.77341782338,2.09,1314234.8933038025,0.04757,200000,122187.18031771274,-77812.81968228726,0.6109359015885637
2021-10-15,0,-0.4629457375963892,0.0,2.008,0.0,0.04892,200000,115285.70381768706,-84714.29618231294,0.5764285190884353
2021-10-16,0,-0.8825919988126188,0.0,2.002,0.0,0.05093,200000,115285.70381768706,-84714.29618231294,0.5764285190884353
2021-10-17,-1,-1.0516894736996796,29621.198308758238,1.946,-1150785.6240535742,0.05009,200000,115285.70381768706,-84714.29618231294,0.5764285190884353
2021-10-18,-2,-1.406646818854162,0.0,2.001,0.0,0.05299,200000,116993.81622046072,-83006.18377953928,0.5849690811023036
2021-10-19,0,-0.8049879958190628,0.0,2.084,0.0,0.05147,200000,116993.81622046072,-83006.18377953928,0.5849690811023036
2021-10-20,-1,-1.1368000367264117,27710.520184855686,2.111,-1099359.2954375185,0.05321,200000,116993.81622046072,-83006.18377953928,0.5849690811023036
2021-10-21,-1,-1.0581370843676796,27710.520184855686,2.036,-1099359.2954375185,0.05128,200000,112793.76376640212,-87206.23623359788,0.5639688188320107
2021-10-22,-1,-0.5392071714559782,27710.520184855686,2.089,-1099359.2954375185,0.05049,200000,113393.92749280384,-86606.07250719616,0.5669696374640192
2021-10-23,-1,-0.6583094108041547,27710.520184855686,2.07,-1099359.2954375185,0.05089,200000,113307.17132746658,-86692.82867253342,0.5665358566373329
2021-10-24,-1,-0.33262877600345625,27710.520184855686,2.034,-1099359.2954375185,0.049,200000,110231.80353243486,-89768.19646756514,0.5511590176621743
2021-10-25,0,-0.07552584912347751,0.0,2.112,0.0,0.05031,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-10-26,0,-0.3967707190635045,0.0,2.045,0.0,0.04998,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-10-27,0,-0.48048252185907114,0.0,1.807,0.0,0.04459,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-10-28,0,0.32138420196135264,0.0,1.966,0.0,0.04637,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-10-29,0,0.8555326143878766,0.0,2.087,0.0,0.04791,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-10-30,0,-0.07374517535143738,0.0,2.128,0.0,0.05147,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-10-31,2,2.381740894755811,0.0,2.336,0.0,0.04994,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-01,2,1.5920917031704502,0.0,2.34,0.0,0.05157,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-02,2,1.759936390504445,0.0,2.426,0.0,0.05291,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-03,0,-0.29673007089204684,0.0,2.261,0.0,0.05541,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-04,0,-0.346542673587777,0.0,2.155,0.0,0.05299,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-05,0,-0.19876807608697966,0.0,2.096,0.0,0.05098,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-06,0,-0.4124407977864436,0.0,2.061,0.0,0.05057,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-07,-2,-1.2492515838986418,0.0,2.038,0.0,0.0521,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-08,0,-0.5909777451367177,0.0,2.145,0.0,0.05297,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-09,0,-0.12904008206265224,0.0,2.165,0.0,0.05209,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-10,0,-0.40158429649393323,0.0,2.027,0.0,0.04932,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-11,0,-0.36972767788176225,0.0,2.062,0.0,0.05011,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-12,2,1.3504116334750715,0.0,2.203,0.0,0.04907,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-13,2,1.2248234091969263,0.0,2.308,0.0,0.05139,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-14,2,1.7872369378814994,0.0,2.409,0.0,0.05152,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-15,0,-0.6313477384763662,0.0,2.483,0.0,0.06055,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-16,0,-0.4403896552962676,0.0,2.318,0.0,0.05582,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-17,0,0.6789289728782992,0.0,2.284,0.0,0.0516,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-18,1,1.1382688393363225,-27416.376805664353,2.075,1248660.70833524,0.04556,200000,113777.96374350708,-86222.03625649292,0.5688898187175353
2021-11-19,0,-1.7456889883412332,0.0,2.192,0.0,0.0578,200000,101702.07275974646,-98297.92724025354,0.5085103637987323
2021-11-20,-2,-3.9408109481589917,0.0,2.187,0.0,0.14724,200000,101702.07275974646,-98297.92724025354,0.5085103637987323
2021-11-21,-2,-1.7414349822420463,0.0,2.53,0.0,0.0917,200000,101702.07275974646,-98297.92724025354,0.5085103637987323
2021-11-22,-2,-1.6228018615786173,0.0,2.177,0.0,0.08136,200000,101702.07275974646,-98297.92724025354,0.5085103637987323
2021-11-23,-2,-1.7257322694682566,0.0,2.099,0.0,0.08781,200000,101702.07275974646,-98297.92724025354,0.5085103637987323
2021-11-24,-2,-2.018128017723489,0.0,1.965,0.0,0.10866,200000,101702.07275974646,-98297.92724025354,0.5085103637987323
2021-11-25,-2,-1.5777808177938069,0.0,1.999,0.0,0.09932,200000,101702.07275974646,-98297.92724025354,0.5085103637987323
2021-11-26,-2,-1.4071376776626672,0.0,1.713,0.0,0.08541,200000,101702.07275974646,-98297.92724025354,0.5085103637987323
2021-11-27,-2,-1.4036366407267196,0.0,1.734,0.0,0.09517,200000,101702.07275974646,-98297.92724025354,0.5085103637987323
2021-11-28,-2,-1.2852422844800668,0.0,1.754,0.0,0.09827,200000,101702.07275974646,-98297.92724025354,0.5085103637987323
2021-11-29,-1,-1.0728071617819455,28600.13294706031,1.778,-542990.2443125813,0.09365,200000,101702.07275974646,-98297.92724025354,0.5085103637987323
2021-11-30,-1,-0.9188543705457765,28600.13294706031,1.749,-542990.2443125813,0.08889,200000,98288.03534135383,-101711.96465864617,0.4914401767067691
2021-12-01,-1,-0.794509577110055,28600.13294706031,1.763,-542990.2443125813,0.08748,200000,97922.82095813192,-102077.17904186808,0.4896141047906596
2021-12-02,-1,-0.8110128794466341,28600.13294706031,1.7,-542990.2443125813,0.0898,200000,97380.74994927231,-102619.25005072769,0.4869037497463615
2021-12-03,-1,-0.9411776607315525,28600.13294706031,1.59,-542990.2443125813,0.09718,200000,98242.00332812255,-101757.99667187745,0.4912100166406127
2021-12-04,-1,-0.744580928430745,28600.13294706031,1.337,-542990.2443125813,0.0753,200000,79125.543146957,-120874.456853043,0.39562771573478506
2021-12-05,-1,-0.6472144763125681,28600.13294706031,1.227,-542990.2443125813,0.06828,200000,72167.73700770605,-127832.26299229395,0.3608386850385302
2021-12-06,-1,-0.6233537208714505,28600.13294706031,1.256,-542990.2443125813,0.07183,200000,74924.75623048046,-125075.24376951954,0.37462378115240225
2021-12-07,-1,-0.4001547608167276,28600.13294706031,1.29,-542990.2443125813,0.06856,200000,74121.58265177837,-125878.41734822163,0.37060791325889186
2021-12-08,-1,-0.32002614511910915,28600.13294706031,1.345,-542990.2443125813,0.07129,200000,77176.95333084004,-122823.04666915996,0.38588476665420024
2021-12-09,-1,-0.29384742633333377,28600.13294706031,1.193,-542990.2443125813,0.06404,200000,68893.05385162064,-131106.94614837936,0.34446526925810317
2021-12-10,-1,-0.3247213511992676,28600.13294706031,1.141,-542990.2443125813,0.06072,200000,65603.11932725576,-134396.88067274424,0.3280155966362788
2021-12-11,0,0.020773845609718428,0.0,1.198,0.0,0.06179,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-12,0,-0.08233041842860493,0.0,1.24,0.0,0.06589,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-13,0,0.5020122125371158,0.0,1.095,0.0,0.05706,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-14,2,1.6866111226361307,0.0,1.153,0.0,0.05603,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-15,2,1.6173875803415738,0.0,1.181,0.0,0.05737,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-16,0,0.9027874110427669,0.0,1.201,0.0,0.06067,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-17,-2,-1.2375760746581155,0.0,1.205,0.0,0.06905,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-18,0,0.2824461315701379,0.0,1.224,0.0,0.06384,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-19,0,0.9281119333529683,0.0,1.203,0.0,0.06034,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-20,0,0.8604650218233922,0.0,1.227,0.0,0.06172,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-21,2,1.5394143014440405,0.0,1.282,0.0,0.06187,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-22,2,3.0960376175848943,0.0,1.486,0.0,0.06087,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-23,2,2.239390914904034,0.0,1.509,0.0,0.06386,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-24,2,1.8474077863591414,0.0,1.479,0.0,0.06302,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-25,2,1.8978756662520824,0.0,1.544,0.0,0.0638,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-26,0,0.817419059319924,0.0,1.543,0.0,0.06982,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-27,1,1.1549766533532375,-32451.95394770006,1.556,748188.4774428997,0.06749,200000,100990.4806852426,-99009.5193147574,0.504952403426213
2021-12-28,2,2.8224130129991964,0.0,1.786,0.0,0.06181,200000,112704.1406450893,-87295.8593549107,0.5635207032254466
2021-12-29,0,0.9842392898611415,0.0,1.437,0.0,0.05956,200000,112704.1406450893,-87295.8593549107,0.5635207032254466
2021-12-30,0,-0.19157099052881024,0.0,1.267,0.0,0.06032,200000,112704.1406450893,-87295.8593549107,0.5635207032254466
2021-12-31,0,-0.3928211931882948,0.0,1.223,0.0,0.05956,200000,112704.1406450893,-87295.8593549107,0.5635207032254466
2022-01-01,0,-0.396596578532465,0.0,1.253,0.0,0.0607,200000,112704.1406450893,-87295.8593549107,0.5635207032254466
2022-01-02,0,-0.37314740696742094,0.0,1.261,0.0,0.06061,200000,112704.1406450893,-87295.8593549107,0.5635207032254466
2022-01-03,0,-0.6040144462902728,0.0,1.222,0.0,0.06051,200000,112704.1406450893,-87295.8593549107,0.5635207032254466
2022-01-04,0,-0.5555901695710843,0.0,1.206,0.0,0.05941,200000,112704.1406450893,-87295.8593549107,0.5635207032254466
2022-01-05,0,-0.6336456816763161,0.0,1.098,0.0,0.05456,200000,112704.1406450893,-87295.8593549107,0.5635207032254466
2022-01-06,0,-0.49722731487312766,0.0,1.118,0.0,0.05393,200000,112704.1406450893,-87295.8593549107,0.5635207032254466
2022-01-07,0,-0.05331764048755463,0.0,1.049,0.0,0.04787,200000,112704.1406450893,-87295.8593549107,0.5635207032254466
2022-01-08,-1,-1.0125741106718429,57152.20113848342,0.986,-1127492.403412258,0.04998,200000,112704.1406450893,-87295.8593549107,0.5635207032254466
2022-01-09,-1,-0.7409237922995424,57152.20113848342,1.015,-1127492.403412258,0.04979,200000,114147.33092145699,-85852.66907854301,0.570736654607285
2022-01-10,-1,-0.7754896174620485,57152.20113848342,0.95,-1127492.403412258,0.04686,200000,107128.88510545765,-92871.11489454235,0.5356444255272883
2022-01-11,-1,-0.7415343750255358,57152.20113848342,0.979,-1127492.403412258,0.04855,200000,110691.7611002404,-89308.2388997596,0.553458805501202
2022-01-12,-1,-0.6637875204121708,57152.20113848342,1.041,-1127492.403412258,0.0516,200000,117674.04940123374,-82325.95059876626,0.5883702470061687
2022-01-13,-1,-0.4371377448871758,57152.20113848342,1.0,-1127492.403412258,0.04868,200000,112038.53133659213,-87961.46866340787,0.5601926566829607
2022-01-14,0,-0.057147611582166455,0.0,1.038,0.0,0.0489,200000,108514.53439020291,-91485.46560979709,0.5425726719510146
2022-01-15,0,-0.23791164568838205,0.0,1.053,0.0,0.05066,200000,108514.53439020291,-91485.46560979709,0.5425726719510146
2022-01-16,0,-0.022583320701933435,0.0,1.062,0.0,0.05024,200000,108514.53439020291,-91485.46560979709,0.5425726719510146
2022-01-17,0,-0.1790378151473164,0.0,0.989,0.0,0.048,200000,108514.53439020291,-91485.46560979709,0.5425726719510146
2022-01-18,0,-0.1075629397988899,0.0,0.961,0.0,0.04679,200000,108514.53439020291,-91485.46560979709,0.5425726719510146
2022-01-19,-2,-2.7579005715836065,0.0,0.921,0.0,0.04909,200000,108514.53439020291,-91485.46560979709,0.5425726719510146
2022-01-20,-1,-1.0422729227995413,61586.00135652833,0.881,-1217622.6928882732,0.04456,200000,108514.53439020291,-91485.46560979709,0.5425726719510146
2022-01-21,0,-0.17365644518536816,0.0,0.754,0.0,0.03712,200000,107276.84372739325,-92723.15627260675,0.5363842186369663
2022-01-22,0,0.28889122402302153,0.0,0.683,0.0,0.03316,200000,107276.84372739325,-92723.15627260675,0.5363842186369663
2022-01-23,0,-0.6543728960217315,0.0,0.704,0.0,0.03523,200000,107276.84372739325,-92723.15627260675,0.5363842186369663
2022-01-24,0,-0.827477953031215,0.0,0.665,0.0,0.03352,200000,107276.84372739325,-92723.15627260675,0.5363842186369663
2022-01-25,0,0.10946548419783196,0.0,0.682,0.0,0.03332,200000,107276.84372739325,-92723.15627260675,0.5363842186369663
2022-01-26,0,-0.13212737450215828,0.0,0.687,0.0,0.03386,200000,107276.84372739325,-92723.15627260675,0.5363842186369663
2022-01-27,2,1.2083311978948807,0.0,0.69,0.0,0.03285,200000,107276.84372739325,-92723.15627260675,0.5363842186369663
2022-01-28,0,-0.2623017566472273,0.0,0.707,0.0,0.03498,200000,107276.84372739325,-92723.15627260675,0.5363842186369663
2022-01-29,2,1.4131948145652353,0.0,0.742,0.0,0.03499,200000,107276.84372739325,-92723.15627260675,0.5363842186369663
2022-01-30,-1,-1.1790119291289811,-73578.08211755367,0.729,1446559.3814373414,0.03708,200000,107276.84372739325,-92723.15627260675,0.5363842186369663
2022-01-31,0,0.8830327199228292,0.0,0.753,0.0,0.03596,200000,103890.82324936215,-96109.17675063785,0.5194541162468107
