date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,ZILUSDT_position,ZILUSDT_price,init,total_asset,pnl,return
2021-09-23,0,0.9975083007688823,0.0,184.7,0.0,0.09304,200000,149205.26937267208,-50794.730627327925,0.7460263468633603
2021-09-24,0,0.6441383400189401,0.0,165.5,0.0,0.08492,200000,149205.26937267208,-50794.730627327925,0.7460263468633603
2021-09-25,0,0.8193290506899845,0.0,164.4,0.0,0.08402,200000,149205.26937267208,-50794.730627327925,0.7460263468633603
2021-09-26,0,0.5642310584907421,0.0,162.0,0.0,0.08351,200000,149205.26937267208,-50794.730627327925,0.7460263468633603
2021-09-27,0,0.6715664146026067,0.0,153.7,0.0,0.07937,200000,149205.26937267208,-50794.730627327925,0.7460263468633603
2021-09-28,1,1.024436792473612,-506.4673094795386,147.3,990607.2857035723,0.07531,200000,149205.26937267208,-50794.730627327925,0.7460263468633603
2021-09-29,0,-0.9193969819177528,0.0,152.6,0.0,0.08253,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-09-30,0,0.5798450614710121,0.0,166.0,0.0,0.08577,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-01,0,-0.8400761853634052,0.0,176.8,0.0,0.09464,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-02,-2,-1.4233287189814519,0.0,177.8,0.0,0.0964,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-03,-2,-2.1558050996590596,0.0,178.2,0.0,0.09962,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-04,-2,-1.7390446702263478,0.0,174.2,0.0,0.09699,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-05,-2,-1.884001100776174,0.0,182.5,0.0,0.10311,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-06,0,-0.2616704590670534,0.0,185.1,0.0,0.09872,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-07,0,0.43964139746515757,0.0,189.2,0.0,0.09837,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-08,0,-0.03781168888736414,0.0,189.5,0.0,0.09996,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-09,0,-0.26929423981036527,0.0,193.7,0.0,0.10296,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-10,0,0.18850236436244333,0.0,182.3,0.0,0.09558,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-11,0,0.7315953715200677,0.0,183.0,0.0,0.09435,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-12,2,1.208464225466529,0.0,180.7,0.0,0.0915,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-13,0,0.8059714966408908,0.0,183.3,0.0,0.09421,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-14,0,-0.01804454868384119,0.0,186.7,0.0,0.09864,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-15,2,1.8326948394759037,0.0,194.0,0.0,0.09633,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-16,0,0.8605302077948307,0.0,190.4,0.0,0.0975,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-17,2,1.2310996465643276,0.0,186.1,0.0,0.09391,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-18,2,1.4789131784081442,0.0,186.8,0.0,0.09316,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-19,2,2.4426183207244705,0.0,194.1,0.0,0.09154,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-20,2,1.9262659319383613,0.0,201.7,0.0,0.09582,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-21,2,1.4773709142186353,0.0,196.7,0.0,0.09451,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-22,0,-0.2042363488050858,0.0,195.3,0.0,0.10179,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-23,0,-0.3309260523108677,0.0,197.7,0.0,0.10325,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-24,0,0.4250923500778018,0.0,202.7,0.0,0.10185,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-25,-1,-1.0299130833425898,347.0919940290979,208.5,-653855.0845235536,0.11068,200000,144737.36151013384,-55262.63848986616,0.7236868075506692
2021-10-26,-2,-1.349212803840648,0.0,198.5,0.0,0.10685,200000,145704.0164766996,-54295.98352330041,0.7285200823834979
2021-10-27,-1,-1.0446998632087565,415.34782347975937,175.4,-779332.565664846,0.09348,200000,145704.0164766996,-54295.98352330041,0.7285200823834979
2021-10-28,-1,-1.1138744435936194,415.34782347975937,183.5,-779332.565664846,0.09823,200000,152770.16353379365,-47229.836466206354,0.7638508176689682
2021-10-29,-2,-1.2343676641615835,0.0,187.7,0.0,0.10116,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-10-30,-2,-1.6447863057817116,0.0,183.7,0.0,0.10161,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-10-31,-2,-2.2116298887161587,0.0,192.7,0.0,0.11233,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-01,-2,-2.093245620986612,0.0,189.1,0.0,0.11241,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-02,-2,-1.3726314380559275,0.0,200.1,0.0,0.11457,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-03,0,-0.568930734953377,0.0,201.9,0.0,0.10966,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-04,0,-0.6384670046702259,0.0,198.7,0.0,0.10895,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-05,0,-0.8155391235335238,0.0,194.4,0.0,0.10843,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-06,0,-0.8495898040980846,0.0,191.1,0.0,0.10749,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-07,0,-0.7766940433927499,0.0,193.9,0.0,0.10915,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-08,0,0.36163316652168315,0.0,211.9,0.0,0.11153,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-09,2,2.093555121916355,0.0,234.5,0.0,0.11272,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-10,2,2.381507513721163,0.0,217.0,0.0,0.1021,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-11,2,2.6757200158667747,0.0,231.7,0.0,0.10265,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-12,2,2.005879152930323,0.0,221.3,0.0,0.09991,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-13,2,1.9621244783366594,0.0,228.9,0.0,0.10138,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-14,2,1.690262758165814,0.0,229.0,0.0,0.10156,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-15,2,1.3015258747701572,0.0,224.5,0.0,0.10165,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-16,0,0.8671648966299408,0.0,198.5,0.0,0.09292,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-17,0,0.07461695350596567,0.0,189.3,0.0,0.09575,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-18,0,0.23561392932891795,0.0,175.7,0.0,0.08706,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-19,0,0.43357590123607603,0.0,189.3,0.0,0.09141,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-20,0,0.41290639745041985,0.0,193.7,0.0,0.09307,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-21,1,1.0989629109270578,-353.7174525873663,207.2,789510.4618776506,0.09283,200000,146580.5123522046,-53419.48764779541,0.732902561761023
2021-11-22,1,0.9804080503865878,-353.7174525873663,198.0,789510.4618776506,0.08892,200000,140239.32588245923,-59760.674117540766,0.7011966294122962
2021-11-23,0,0.1139917126886037,0.0,187.5,0.0,0.08996,200000,141878.17356182233,-58121.82643817767,0.7093908678091116
2021-11-24,2,1.4867005201703587,0.0,204.2,0.0,0.08704,200000,141878.17356182233,-58121.82643817767,0.7093908678091116
2021-11-25,2,1.6439040335637567,0.0,214.7,0.0,0.08944,200000,141878.17356182233,-58121.82643817767,0.7093908678091116
2021-11-26,0,0.704203333433978,0.0,183.6,0.0,0.08154,200000,141878.17356182233,-58121.82643817767,0.7093908678091116
2021-11-27,0,0.14312894093698175,0.0,182.4,0.0,0.08355,200000,141878.17356182233,-58121.82643817767,0.7093908678091116
2021-11-28,0,-0.4364511034269013,0.0,178.6,0.0,0.08386,200000,141878.17356182233,-58121.82643817767,0.7093908678091116
2021-11-29,-2,-1.582527535736317,0.0,181.9,0.0,0.09129,200000,141878.17356182233,-58121.82643817767,0.7093908678091116
2021-11-30,0,-0.9541338108962382,0.0,180.0,0.0,0.08745,200000,141878.17356182233,-58121.82643817767,0.7093908678091116
2021-12-01,0,-0.9548287907932673,0.0,178.2,0.0,0.08707,200000,141878.17356182233,-58121.82643817767,0.7093908678091116
2021-12-02,0,-0.8853413052240341,0.0,176.0,0.0,0.08608,200000,141878.17356182233,-58121.82643817767,0.7093908678091116
2021-12-03,0,-0.8142310490455346,0.0,167.2,0.0,0.08185,200000,141878.17356182233,-58121.82643817767,0.7093908678091116
2021-12-04,0,-0.7934452511646243,0.0,142.6,0.0,0.07007,200000,141878.17356182233,-58121.82643817767,0.7093908678091116
2021-12-05,0,-0.8070116601008912,0.0,134.5,0.0,0.06646,200000,141878.17356182233,-58121.82643817767,0.7093908678091116
2021-12-06,0,-0.960735997319234,0.0,137.4,0.0,0.06885,200000,141878.17356182233,-58121.82643817767,0.7093908678091116
2021-12-07,-1,-1.0193821372209162,513.3074296737421,138.2,-1021441.1343543725,0.06945,200000,141878.17356182233,-58121.82643817767,0.7093908678091116
2021-12-08,-1,-1.0760419420400091,513.3074296737421,147.6,-1021441.1343543725,0.07458,200000,151943.2564199934,-48056.74358000659,0.759716282099967
2021-12-09,-1,-0.4928038676052907,513.3074296737421,136.0,-1021441.1343543725,0.06637,200000,137602.8585227286,-62397.14147727139,0.688014292613643
2021-12-10,0,0.13584664260359797,0.0,133.0,0.0,0.06248,200000,137427.9274896758,-62572.072510324186,0.6871396374483791
2021-12-11,0,0.36563670222277367,0.0,140.6,0.0,0.06534,200000,137427.9274896758,-62572.072510324186,0.6871396374483791
2021-12-12,0,0.10076933855670497,0.0,138.2,0.0,0.06537,200000,137427.9274896758,-62572.072510324186,0.6871396374483791
2021-12-13,0,0.5775462814502825,0.0,126.4,0.0,0.05812,200000,137427.9274896758,-62572.072510324186,0.6871396374483791
2021-12-14,0,0.6921087477528448,0.0,131.6,0.0,0.06063,200000,137427.9274896758,-62572.072510324186,0.6871396374483791
2021-12-15,0,0.9594285749277426,0.0,134.2,0.0,0.06208,200000,137427.9274896758,-62572.072510324186,0.6871396374483791
2021-12-16,1,1.1258747868631382,-527.3519857623784,130.3,1139913.1344531835,0.06028,200000,137427.9274896758,-62572.072510324186,0.6871396374483791
2021-12-17,1,1.1258831060960504,-527.3519857623784,128.3,1139913.1344531835,0.05944,200000,135415.69648521038,-64584.303514789615,0.6770784824260518
2021-12-18,0,-0.30085975674815013,0.0,129.6,0.0,0.06303,200000,133924.01997989588,-66075.98002010412,0.6696200998994795
2021-12-19,0,0.5848709033211421,0.0,129.1,0.0,0.06084,200000,133924.01997989588,-66075.98002010412,0.6696200998994795
2021-12-20,0,0.7847234157363786,0.0,127.2,0.0,0.05944,200000,133924.01997989588,-66075.98002010412,0.6696200998994795
2021-12-21,0,0.4042454441994838,0.0,133.7,0.0,0.06313,200000,133924.01997989588,-66075.98002010412,0.6696200998994795
2021-12-22,-2,-1.3282301807544104,0.0,135.1,0.0,0.06767,200000,133924.01997989588,-66075.98002010412,0.6696200998994795
2021-12-23,-1,-1.1077894951258913,456.4554191543827,146.7,-916659.9587946329,0.07305,200000,133924.01997989588,-66075.98002010412,0.6696200998994795
2021-12-24,0,-0.1338770291044614,0.0,149.4,0.0,0.07184,200000,131582.43179803752,-68417.56820196248,0.6579121589901876
2021-12-25,0,-0.5048444767537072,0.0,150.0,0.0,0.07296,200000,131582.43179803752,-68417.56820196248,0.6579121589901876
2021-12-26,-2,-1.9642772741670156,0.0,149.1,0.0,0.07669,200000,131582.43179803752,-68417.56820196248,0.6579121589901876
2021-12-27,-2,-2.1878001074925644,0.0,150.9,0.0,0.07915,200000,131582.43179803752,-68417.56820196248,0.6579121589901876
2021-12-28,-2,-2.762887510679268,0.0,134.8,0.0,0.07515,200000,131582.43179803752,-68417.56820196248,0.6579121589901876
2021-12-29,-2,-2.853345047724618,0.0,133.3,0.0,0.08008,200000,131582.43179803752,-68417.56820196248,0.6579121589901876
2021-12-30,-2,-2.127070054022063,0.0,133.1,0.0,0.07829,200000,131582.43179803752,-68417.56820196248,0.6579121589901876
2021-12-31,-2,-1.391492687697491,0.0,133.6,0.0,0.07471,200000,131582.43179803752,-68417.56820196248,0.6579121589901876
2022-01-01,-1,-1.1779759525733982,476.40272193351745,138.1,-858332.8884412103,0.07665,200000,131582.43179803752,-68417.56820196248,0.6579121589901876
2022-01-02,-1,-0.8434088095932536,476.40272193351745,142.0,-858332.8884412103,0.07705,200000,133783.73556895473,-66216.26443104527,0.6689186778447735
2022-01-03,-1,-0.6057566162425975,476.40272193351745,139.1,-858332.8884412103,0.07438,200000,130110.41886320949,-69889.58113679051,0.6505520943160474
2022-01-04,-1,-0.39046610004050797,476.40272193351745,134.7,-858332.8884412103,0.07112,200000,125216.08167038368,-74783.91832961632,0.6260804083519184
2022-01-05,-1,-0.6641167357170451,476.40272193351745,122.6,-858332.8884412103,0.06667,200000,115632.02738142472,-84367.97261857528,0.5781601369071236
2022-01-06,-1,-0.22437647895395543,476.40272193351745,124.3,-858332.8884412103,0.06563,200000,115549.24580473284,-84450.75419526716,0.5777462290236641
2022-01-07,0,1.3372612552678576,0.0,134.5,0.0,0.06332,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-08,2,2.3741783425502896,0.0,141.9,0.0,0.06073,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-09,2,2.556105085433959,0.0,153.1,0.0,0.062,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-10,2,2.2901783700586287,0.0,148.0,0.0,0.05892,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-11,2,1.360773650457231,0.0,141.7,0.0,0.06085,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-12,0,0.7787705689551613,0.0,143.6,0.0,0.06534,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-13,0,0.8236152954568872,0.0,141.4,0.0,0.06371,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-14,0,0.7130760463868167,0.0,141.1,0.0,0.06411,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-15,0,0.5272343501877448,0.0,141.5,0.0,0.06537,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-16,0,0.32076247870927493,0.0,137.4,0.0,0.06477,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-17,0,0.5283964552283182,0.0,135.8,0.0,0.06193,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-18,0,0.23292815398465314,0.0,130.6,0.0,0.06111,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-19,0,0.1794892185449727,0.0,126.7,0.0,0.05911,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-20,0,0.031708887836667615,0.0,121.2,0.0,0.05697,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-21,0,0.21346245707912134,0.0,105.7,0.0,0.04846,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-22,0,0.5804114926379095,0.0,97.0,0.0,0.04279,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-23,0,0.3857709131952303,0.0,99.6,0.0,0.04436,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-24,0,-0.33324137575456286,0.0,90.5,0.0,0.04229,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-25,-2,-1.4798602982265805,0.0,89.4,0.0,0.04491,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-26,-1,-1.0653354643260018,655.1392698606282,93.0,-1359392.0592824281,0.04482,200000,121855.90419407685,-78144.09580592315,0.6092795209703843
2022-01-27,-1,-1.0001419302288248,655.1392698606282,91.7,-1359392.0592824281,0.04411,200000,120039.05478116752,-79960.94521883248,0.6001952739058376
2022-01-28,-1,-0.6888056664002109,655.1392698606282,95.5,-1359392.0592824281,0.04529,200000,124132.66663659117,-75867.33336340883,0.6206633331829559
2022-01-29,-1,-0.5993597068863024,655.1392698606282,96.5,-1359392.0592824281,0.04569,200000,125331.56273016476,-74668.43726983524,0.6266578136508238
2022-01-30,-1,-0.924627899160998,655.1392698606282,92.8,-1359392.0592824281,0.04451,200000,121303.46480172718,-78696.53519827282,0.6065173240086359
2022-01-31,-1,-0.7140359663215257,655.1392698606282,94.1,-1359392.0592824281,0.04487,200000,122644.52699388767,-77355.47300611233,0.6132226349694383
