date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,IOTAUSDT_position,IOTAUSDT_price,init,total_asset,pnl,return
2021-09-19,-1,-0.6197576730906642,8772896.057695663,0.009469,-57236.58896379649,1.5344,200000,170894.37487636955,-29105.625123630452,0.8544718743818478
2021-09-20,-1,-0.5352625607957323,8772896.057695663,0.008118,-57236.58896379649,1.302,200000,145740.4090272364,-54259.5909727636,0.728702045136182
2021-09-21,-1,-0.506485398906843,8772896.057695663,0.007615,-57236.58896379649,1.2204,200000,136657.1366507697,-63342.86334923029,0.6832856832538485
2021-09-22,0,-0.035356557408249584,0.0,0.00882,0.0,1.3653,200000,173050.30446442298,-26949.69553557702,0.8652515223221149
2021-09-23,0,-0.17218079057690372,0.0,0.00881,0.0,1.3906,200000,173050.30446442298,-26949.69553557702,0.8652515223221149
2021-09-24,0,0.15118956145099258,0.0,0.008189,0.0,1.264,200000,173050.30446442298,-26949.69553557702,0.8652515223221149
2021-09-25,0,0.238464651581841,0.0,0.007955,0.0,1.2318,200000,173050.30446442298,-26949.69553557702,0.8652515223221149
2021-09-26,1,1.0787480830777176,-10948393.297761798,0.007903,73500.80889586433,1.1772,200000,173050.30446442298,-26949.69553557702,0.8652515223221149
2021-09-27,2,1.2229895298707618,0.0,0.007718,0.0,1.1389,200000,173839.93268504867,-26160.06731495133,0.8691996634252434
2021-09-28,2,2.0009438130183774,0.0,0.007482,0.0,1.0511,200000,173839.93268504867,-26160.06731495133,0.8691996634252434
2021-09-29,2,1.989629190952541,0.0,0.007599,0.0,1.0492,200000,173839.93268504867,-26160.06731495133,0.8691996634252434
2021-09-30,0,0.9611349514228477,0.0,0.00791,0.0,1.1522,200000,173839.93268504867,-26160.06731495133,0.8691996634252434
2021-10-01,0,0.11493025746782959,0.0,0.008628,0.0,1.3241,200000,173839.93268504867,-26160.06731495133,0.8691996634252434
2021-10-02,0,0.7102168519967386,0.0,0.008603,0.0,1.2704,200000,173839.93268504867,-26160.06731495133,0.8691996634252434
2021-10-03,2,2.32665193212233,0.0,0.009413,0.0,1.231,200000,173839.93268504867,-26160.06731495133,0.8691996634252434
2021-10-04,2,1.8621289500602076,0.0,0.009096,0.0,1.1998,200000,173839.93268504867,-26160.06731495133,0.8691996634252434
2021-10-05,2,2.1440634956718774,0.0,0.009834,0.0,1.2308,200000,173839.93268504867,-26160.06731495133,0.8691996634252434
2021-10-06,1,1.1533099010644383,-8990480.589834955,0.009668,67016.16526023464,1.297,200000,173839.93268504867,-26160.06731495133,0.8691996634252434
2021-10-07,1,0.8610147472463747,-8990480.589834955,0.00944,67016.16526023464,1.292,200000,171455.02228426514,-28544.977715734858,0.8572751114213257
2021-10-08,1,0.24560433665241513,-8990480.589834955,0.009428,67016.16526023464,1.3472,200000,175046.42883955204,-24953.57116044796,0.8752321441977602
2021-10-09,0,0.09930862775248349,0.0,0.009693,0.0,1.3932,200000,167617.73960176,-32382.260398240003,0.8380886980088
2021-10-10,0,-0.8444649804719753,0.0,0.009179,0.0,1.4104,200000,167617.73960176,-32382.260398240003,0.8380886980088
2021-10-11,-1,-1.178528115146499,9087927.759800477,0.009222,-57803.206980398645,1.4499,200000,167617.73960176,-32382.260398240003,0.8380886980088
2021-10-12,-1,-0.36085436922070613,9087927.759800477,0.00912,-57803.206980398645,1.3465,200000,160713.91936848714,-39286.08063151286,0.8035695968424357
2021-10-13,-1,-0.5289022192827422,9087927.759800477,0.009224,-57803.206980398645,1.3719,200000,163127.2653128085,-36872.73468719149,0.8156363265640425
2021-10-14,-1,-0.4830035485107337,9087927.759800477,0.009204,-57803.206980398645,1.3607,200000,162298.11083943205,-37701.88916056795,0.8114905541971602
2021-10-15,0,0.1770365465051421,0.0,0.009163,0.0,1.2938,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-16,0,0.28383850053020804,0.0,0.009292,0.0,1.3,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-17,0,0.8946843907711407,0.0,0.009326,0.0,1.2534,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-18,0,0.7634312411248921,0.0,0.009215,0.0,1.2445,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-19,0,0.6257615332495708,0.0,0.009166,0.0,1.2466,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-20,0,0.8085067963274876,0.0,0.009734,0.0,1.3038,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-21,0,0.6848752485818801,0.0,0.009555,0.0,1.2832,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-22,0,-0.10099983392478859,0.0,0.009623,0.0,1.3486,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-23,0,0.17197795754308604,0.0,0.009596,0.0,1.3284,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-24,0,-0.06901072312342967,0.0,0.009275,0.0,1.3053,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-25,0,0.1437098374409838,0.0,0.00962,0.0,1.3481,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-26,2,2.8671778833672694,0.0,0.011476,0.0,1.3743,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-27,2,2.593195730357251,0.0,0.010298,0.0,1.2002,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-28,2,1.6130959549295008,0.0,0.010241,0.0,1.2515,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-29,2,1.6027240988709957,0.0,0.010822,0.0,1.3022,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-30,0,0.26579488300490606,0.0,0.010581,0.0,1.4049,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-10-31,2,2.754024420977285,0.0,0.014002,0.0,1.4795,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-11-01,2,2.0695647216212696,0.0,0.013082,0.0,1.4121,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-11-02,2,2.3457497220185854,0.0,0.013897,0.0,1.4019,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-11-03,2,2.8984012926675393,0.0,0.015722,0.0,1.3723,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-11-04,2,2.0849702641785117,0.0,0.014876,0.0,1.3517,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-11-05,2,1.3597865915611347,0.0,0.014149,0.0,1.3784,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-11-06,2,1.6208850643359927,0.0,0.014733,0.0,1.3459,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-11-07,2,1.4682167338648873,0.0,0.014808,0.0,1.3458,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-11-08,1,1.1186571402436138,-5385867.688687064,0.014773,57381.66981463579,1.3866,200000,159130.84672994798,-40869.15327005202,0.7956542336497399
2021-11-09,1,0.9601047142209094,-5385867.688687064,0.014898,57381.66981463579,1.4101,200000,161152.5494316778,-38847.45056832221,0.805762747158389
2021-11-10,1,0.8787655999292099,-5385867.688687064,0.013712,57381.66981463579,1.2957,200000,148200.4473261006,-51799.552673899394,0.741002236630503
2021-11-11,1,0.7076656385649858,-5385867.688687064,0.013885,57381.66981463579,1.3297,200000,151083.1792099411,-48916.820790058904,0.7554158960497055
2021-11-12,1,0.6561522646752885,-5385867.688687064,0.013453,57381.66981463579,1.2837,200000,146116.92755695502,-53883.07244304498,0.7305846377847751
2021-11-13,1,0.3973378029448415,-5385867.688687064,0.013462,57381.66981463579,1.3164,200000,148041.7809690918,-51958.21903090819,0.740208904845459
2021-11-14,1,0.3324708005629123,-5385867.688687064,0.01337,57381.66981463579,1.3045,200000,146863.43927093843,-53136.56072906157,0.7343171963546922
2021-11-15,1,0.27984514435710706,-5385867.688687064,0.013618,57381.66981463579,1.326,200000,149432.8403587475,-50567.15964125251,0.7471642017937374
2021-11-16,0,-0.6274474879436701,0.0,0.012609,0.0,1.3471,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-11-17,-2,-1.3726342370465563,0.0,0.012524,0.0,1.4446,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-11-18,0,-0.7780928357566591,0.0,0.011668,0.0,1.2455,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-11-19,0,-0.61649460983223,0.0,0.012686,0.0,1.2996,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-11-20,0,0.17899479983929198,0.0,0.013566,0.0,1.3088,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-11-21,0,-0.03768643285011952,0.0,0.013858,0.0,1.3496,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-11-22,-2,-1.6009648279889435,0.0,0.01303,0.0,1.4244,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-11-23,0,-0.8407280782466083,0.0,0.014014,0.0,1.4565,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-11-24,-2,-1.7265436912828465,0.0,0.01333,0.0,1.4976,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-11-25,-2,-1.6510595467745868,0.0,0.013879,0.0,1.5796,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-11-26,-2,-1.5462520122023637,0.0,0.011933,0.0,1.367,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-11-27,-2,-1.2464449045886095,0.0,0.012146,0.0,1.3699,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-11-28,0,-0.723074151051738,0.0,0.012361,0.0,1.3457,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-11-29,-2,-1.2139327033445284,0.0,0.012325,0.0,1.4081,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-11-30,-2,-1.6813435085949553,0.0,0.012015,0.0,1.4514,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-12-01,-2,-1.2548135662726239,0.0,0.011786,0.0,1.3878,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-12-02,-2,-2.126132444444378,0.0,0.011503,0.0,1.5119,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-12-03,-2,-1.6480787491436228,0.0,0.011013,0.0,1.4099,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-12-04,0,-0.7002818157033773,0.0,0.010127,0.0,1.1909,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-12-05,-1,-1.1606271145103857,8063672.859951927,0.009285,-65133.71248773697,1.1495,200000,149742.4050093073,-50257.59499069271,0.7487120250465364
2021-12-06,-1,-0.833828701688296,8063672.859951927,0.00964,-65133.71248773697,1.1677,200000,153790.44244186702,-46209.557558132976,0.7689522122093351
2021-12-07,-1,-0.8394320560925956,8063672.859951927,0.009636,-65133.71248773697,1.1726,200000,154077.34294161716,-45922.65705838284,0.7703867147080858
2021-12-08,-1,-0.7153520632764087,8063672.859951927,0.009886,-65133.71248773697,1.1976,200000,157721.60396879853,-42278.39603120147,0.7886080198439926
2021-12-09,-1,-1.1489820054959032,8063672.859951927,0.008923,-65133.71248773697,1.1381,200000,146080.8311116445,-53919.16888835549,0.7304041555582226
2021-12-10,-2,-1.4121791784990512,0.0,0.008434,0.0,1.1084,200000,153927.5950298804,-46072.40497011959,0.769637975149402
2021-12-11,-2,-1.3963413803973534,0.0,0.008715,0.0,1.1423,200000,153927.5950298804,-46072.40497011959,0.769637975149402
2021-12-12,-1,-1.1951242517821232,8809958.506746817,0.008736,-67606.99008691162,1.1384,200000,153927.5950298804,-46072.40497011959,0.769637975149402
2021-12-13,-2,-1.3981136112125165,0.0,0.007747,0.0,1.0286,200000,155217.39648151008,-44782.60351848992,0.7760869824075504
2021-12-14,-2,-1.271005392929389,0.0,0.007991,0.0,1.0615,200000,155217.39648151008,-44782.60351848992,0.7760869824075504
2021-12-15,-2,-1.3521899808093454,0.0,0.008202,0.0,1.1072,200000,155217.39648151008,-44782.60351848992,0.7760869824075504
2021-12-16,-2,-2.029150077062936,0.0,0.007813,0.0,1.1384,200000,155217.39648151008,-44782.60351848992,0.7760869824075504
2021-12-17,-2,-2.1015976477221034,0.0,0.007361,0.0,1.1126,200000,155217.39648151008,-44782.60351848992,0.7760869824075504
2021-12-18,-2,-1.940372332816486,0.0,0.007463,0.0,1.129,200000,155217.39648151008,-44782.60351848992,0.7760869824075504
2021-12-19,-2,-1.2737005020585965,0.0,0.00739,0.0,1.0641,200000,155217.39648151008,-44782.60351848992,0.7760869824075504
2021-12-20,0,-0.9511591006889736,0.0,0.00764,0.0,1.0799,200000,155217.39648151008,-44782.60351848992,0.7760869824075504
2021-12-21,-2,-2.1680003285907268,0.0,0.008069,0.0,1.3147,200000,155217.39648151008,-44782.60351848992,0.7760869824075504
2021-12-22,-2,-1.5249923545139885,0.0,0.008155,0.0,1.2709,200000,155217.39648151008,-44782.60351848992,0.7760869824075504
2021-12-23,-1,-1.0356642736881418,8976254.71209288,0.008646,-59920.24261948351,1.2952,200000,155217.39648151008,-44782.60351848992,0.7760869824075504
2021-12-24,-1,-0.9181516506923344,8976254.71209288,0.008608,-59920.24261948351,1.2849,200000,154259.12030346988,-45740.879696530115,0.7712956015173494
2021-12-25,-1,-1.0273557084054248,8976254.71209288,0.008624,-59920.24261948351,1.315,200000,156206.33968170983,-43793.660318290174,0.7810316984085491
2021-12-26,-2,-1.3792800829196095,0.0,0.008685,0.0,1.3907,200000,160589.70571789914,-39410.29428210086,0.8029485285894957
2021-12-27,-2,-1.3325154007305975,0.0,0.008558,0.0,1.3793,200000,160589.70571789914,-39410.29428210086,0.8029485285894957
2021-12-28,-2,-2.3225231501623136,0.0,0.007677,0.0,1.4291,200000,160589.70571789914,-39410.29428210086,0.8029485285894957
2021-12-29,-2,-2.3681323463300004,0.0,0.007411,0.0,1.482,200000,160589.70571789914,-39410.29428210086,0.8029485285894957
2021-12-30,-2,-1.8555809056694945,0.0,0.007365,0.0,1.4266,200000,160589.70571789914,-39410.29428210086,0.8029485285894957
2021-12-31,-2,-1.4575163012760315,0.0,0.007299,0.0,1.3658,200000,160589.70571789914,-39410.29428210086,0.8029485285894957
2022-01-01,-2,-1.4038824017276756,0.0,0.007441,0.0,1.411,200000,160589.70571789914,-39410.29428210086,0.8029485285894957
2022-01-02,-1,-1.0864198618601122,10747537.526294949,0.007471,-58511.15124896128,1.3723,200000,160589.70571789914,-39410.29428210086,0.8029485285894957
2022-01-03,-2,-1.2130842933418025,0.0,0.007291,0.0,1.3842,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-04,0,-0.6381281258895596,0.0,0.00721,0.0,1.2788,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-05,0,-0.4130379790250674,0.0,0.006729,0.0,1.171,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-06,0,-0.5388626976956636,0.0,0.006652,0.0,1.1841,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-07,0,-0.45390772237258026,0.0,0.006275,0.0,1.1144,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-08,0,-0.5472791693827861,0.0,0.00594,0.0,1.0756,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-09,0,-0.24026875532330705,0.0,0.006056,0.0,1.0712,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-10,0,-0.9935949028540076,0.0,0.00578,0.0,1.1115,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-11,0,-0.6568777364514023,0.0,0.006092,0.0,1.141,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-12,0,-0.25019332905512137,0.0,0.006542,0.0,1.1883,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-13,0,-0.1366074080843562,0.0,0.006107,0.0,1.1086,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-14,0,0.3981141127869986,0.0,0.006329,0.0,1.1223,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-15,0,0.3807554587077511,0.0,0.006283,0.0,1.1257,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-16,0,0.7700596683232495,0.0,0.006376,0.0,1.1373,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-17,-2,-1.385598891274788,0.0,0.005983,0.0,1.1616,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-18,0,-0.43013596636716644,0.0,0.005928,0.0,1.1015,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-19,0,-0.19633897591396435,0.0,0.005709,0.0,1.0492,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-20,0,-0.7398577955079522,0.0,0.005442,0.0,1.0173,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-21,0,-0.6136003055817671,0.0,0.00461,0.0,0.857,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-22,0,0.5005786859576373,0.0,0.004344,0.0,0.78,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-23,0,0.33148622745363526,0.0,0.004529,0.0,0.8156,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-24,2,1.3100792406309223,0.0,0.00452,0.0,0.7906,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-25,0,-0.8912686881852603,0.0,0.004332,0.0,0.8103,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-26,0,0.6247352023692545,0.0,0.004477,0.0,0.8025,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-27,0,-0.16910623672233202,0.0,0.004376,0.0,0.8032,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-28,0,0.0043367250417220725,0.0,0.004472,0.0,0.8173,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-29,0,0.49925935909481994,0.0,0.004597,0.0,0.8302,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-30,0,-0.12677028088612394,0.0,0.004447,0.0,0.8142,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
2022-01-31,0,-0.41346023687233663,0.0,0.004528,0.0,0.8338,200000,163220.54517249487,-36779.454827505135,0.8161027258624743
