date,statusList,zscore,VETUSDT_position,VETUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2021-03-03,-2,-1.5871846642369993,0.0,0.052864,0.0,0.36388,200000,211300.66881106264,11300.668811062642,1.0565033440553133
2021-03-04,-1,-1.0634912043980231,2101072.5957666715,0.050284,-326595.3643251146,0.32349,200000,211300.66881106264,11300.668811062642,1.0565033440553133
2021-03-05,-2,-1.5485510305651302,0.0,0.05201,0.0,0.3737,200000,224072.57075353336,24072.570753533364,1.1203628537676669
2021-03-06,-2,-1.4011731144514223,0.0,0.053272,0.0,0.3831,200000,224072.57075353336,24072.570753533364,1.1203628537676669
2021-03-07,0,-0.7939419691821966,0.0,0.05667,0.0,0.37246,200000,224072.57075353336,24072.570753533364,1.1203628537676669
2021-03-08,0,-0.9544270751178153,0.0,0.065316,0.0,0.44438,200000,224072.57075353336,24072.570753533364,1.1203628537676669
2021-03-09,0,-0.7512907045409407,0.0,0.064429,0.0,0.42838,200000,224072.57075353336,24072.570753533364,1.1203628537676669
2021-03-10,-2,-1.4230965028751488,0.0,0.061343,0.0,0.454,200000,224072.57075353336,24072.570753533364,1.1203628537676669
2021-03-11,0,-0.4395125793810362,0.0,0.067237,0.0,0.44166,200000,224072.57075353336,24072.570753533364,1.1203628537676669
2021-03-12,-2,-1.7319882387959613,0.0,0.065552,0.0,0.5255,200000,224072.57075353336,24072.570753533364,1.1203628537676669
2021-03-13,-2,-2.183923849747846,0.0,0.067523,0.0,0.62092,200000,224072.57075353336,24072.570753533364,1.1203628537676669
2021-03-14,-2,-2.306202541202016,0.0,0.066074,0.0,0.68704,200000,224072.57075353336,24072.570753533364,1.1203628537676669
2021-03-15,-1,-1.0883483542088115,1419960.2714384694,0.078901,-173403.93960186763,0.6461,200000,224072.57075353333,24072.570753533335,1.1203628537676666
2021-03-16,-1,-1.061638424597329,1419960.2714384694,0.074411,-173403.93960186763,0.61549,200000,212389.05454356148,12389.054543561477,1.0619452727178074
2021-03-17,-1,-1.1717208738931375,1419960.2714384694,0.076673,-173403.93960186763,0.658,200000,222972.40615003067,22972.40615003067,1.1148620307501533
2021-03-18,-1,-0.39652809010317547,1419960.2714384694,0.077475,-173403.93960186763,0.59455,200000,213108.73431998582,13108.734319985815,1.0655436715999291
2021-03-19,0,-0.16579245144579466,0.0,0.080765,0.0,0.6038,200000,214090.77816241304,14090.778162413044,1.0704538908120653
2021-03-20,0,0.9437292236503487,0.0,0.089496,0.0,0.58633,200000,214090.77816241304,14090.778162413044,1.0704538908120653
2021-03-21,0,0.6600487672887966,0.0,0.093802,0.0,0.64182,200000,214090.77816241304,14090.778162413044,1.0704538908120653
2021-03-22,0,-0.2131669741317721,0.0,0.088369,0.0,0.67196,200000,214090.77816241304,14090.778162413044,1.0704538908120653
2021-03-23,0,-0.13265944121319975,0.0,0.083028,0.0,0.62812,200000,214090.77816241304,14090.778162413044,1.0704538908120653
2021-03-24,0,0.22120468990725717,0.0,0.0846,0.0,0.61858,200000,214090.77816241304,14090.778162413044,1.0704538908120653
2021-03-25,0,-0.02383281970008248,0.0,0.080762,0.0,0.60863,200000,214090.77816241304,14090.778162413044,1.0704538908120653
2021-03-26,0,-0.22862572450523633,0.0,0.090047,0.0,0.69757,200000,214090.77816241304,14090.778162413044,1.0704538908120653
2021-03-27,-2,-1.2203720381065262,0.0,0.088445,0.0,0.78885,200000,214090.77816241304,14090.778162413044,1.0704538908120653
2021-03-28,0,-0.8441930005399808,0.0,0.090733,0.0,0.77916,200000,214090.77816241304,14090.778162413044,1.0704538908120653
2021-03-29,-1,-1.031828051011176,1163498.897657756,0.092003,-130543.15741610552,0.82,200000,214090.77816241304,14090.778162413044,1.0704538908120653
2021-03-30,-1,-1.0531632504822706,1163498.897657756,0.089331,-130543.15741610552,0.80995,200000,209669.95037583966,9669.95037583966,1.0483497518791982
2021-03-31,-1,-0.26724619405422895,1163498.897657756,0.087721,-130543.15741610552,0.72674,200000,196934.22102201654,-3065.7789779834566,0.9846711051100827
2021-04-01,0,0.0070447175805507505,0.0,0.088056,0.0,0.70796,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-02,0,0.753776349740221,0.0,0.094023,0.0,0.69364,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-03,0,0.8742112245185806,0.0,0.087307,0.0,0.63403,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-04,0,-0.014210716054459943,0.0,0.092423,0.0,0.72304,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-05,2,1.693407037560226,0.0,0.102343,0.0,0.68135,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-06,2,2.450744372081059,0.0,0.111808,0.0,0.66701,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-07,2,2.444345827371196,0.0,0.105908,0.0,0.59566,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-08,2,2.5015242156761555,0.0,0.116636,0.0,0.6066,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-09,2,1.878831892509696,0.0,0.125996,0.0,0.68365,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-10,2,2.4918414522328396,0.0,0.141922,0.0,0.65528,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-11,2,2.139506177694098,0.0,0.139394,0.0,0.63278,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-12,2,1.6410197646683462,0.0,0.128931,0.0,0.60938,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-13,2,2.2158336480885334,0.0,0.153447,0.0,0.60803,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-14,2,2.3086147141272,0.0,0.168004,0.0,0.59596,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-15,2,1.7836333845038208,0.0,0.175601,0.0,0.6501,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-16,2,2.817788625663863,0.0,0.234485,0.0,0.60559,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-17,2,1.9931130914712003,0.0,0.226425,0.0,0.63834,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-18,2,2.5962278669082965,0.0,0.253321,0.0,0.54358,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-19,2,2.2234508498259156,0.0,0.228215,0.0,0.47802,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-20,2,1.849421211965756,0.0,0.251237,0.0,0.53494,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-21,2,1.7204890097220589,0.0,0.226271,0.0,0.46711,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-22,2,1.4147616474821794,0.0,0.190174,0.0,0.40685,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-23,2,1.4029514814807196,0.0,0.202086,0.0,0.41488,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-24,2,1.248465414663355,0.0,0.178425,0.0,0.36899,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-25,1,1.0362544537607592,-606230.1038460123,0.1683,284479.37118997314,0.35865,200000,204057.05295456774,4057.052954567742,1.0202852647728387
2021-04-26,1,0.5041056396572527,-606230.1038460123,0.18849,284479.37118997314,0.45942,200000,244963.82498603233,44963.82498603233,1.2248191249301617
2021-04-27,0,-0.18919633436574296,0.0,0.2081,0.0,0.6231,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-04-28,0,-0.1949847604457087,0.0,0.1984,0.0,0.58004,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-04-29,0,-0.304349633186733,0.0,0.19127,0.0,0.56209,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-04-30,0,-0.4419055498466504,0.0,0.20098,0.0,0.60008,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-01,0,-0.8690319395539281,0.0,0.20422,0.0,0.6741,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-02,0,-0.6037264584534849,0.0,0.21488,0.0,0.63506,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-03,0,-0.7609564812092865,0.0,0.21084,0.0,0.63211,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-04,0,-0.7162143120343842,0.0,0.18753,0.0,0.54757,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-05,0,-0.7143189423825392,0.0,0.20705,0.0,0.59101,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-06,0,-0.21539954448217646,0.0,0.21584,0.0,0.56206,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-07,0,0.04432736092275745,0.0,0.2306,0.0,0.57068,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-08,0,0.0721836947804759,0.0,0.2234,0.0,0.55482,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-09,0,0.69086201381394,0.0,0.23386,0.0,0.53163,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-10,0,0.3337467480539409,0.0,0.20262,0.0,0.48978,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-11,0,0.0410816652006813,0.0,0.21269,0.0,0.54404,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-12,0,-0.18182440225188015,0.0,0.1666,0.0,0.4454,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-13,0,0.5719938084915677,0.0,0.18222,0.0,0.44661,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-14,0,0.44303657069108165,0.0,0.18674,0.0,0.47341,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-15,0,-0.2687549493855408,0.0,0.17254,0.0,0.47902,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-16,0,0.3431892217485064,0.0,0.17646,0.0,0.4634,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-17,0,-0.17718094821689473,0.0,0.15775,0.0,0.43345,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-18,-2,-1.4109700536107428,0.0,0.16183,0.0,0.50894,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-19,-2,-1.2550056484573322,0.0,0.10533,0.0,0.32775,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-20,0,0.11816315869867851,0.0,0.13077,0.0,0.34948,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-21,0,-0.0863432763305633,0.0,0.10813,0.0,0.29189,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-22,0,0.7441774268798754,0.0,0.09944,0.0,0.24842,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-23,0,0.8454423046943393,0.0,0.08638,0.0,0.21258,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-24,0,0.29940164920542023,0.0,0.1124,0.0,0.28716,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-25,0,0.6341600745623348,0.0,0.11267,0.0,0.27909,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-26,0,0.443806290638793,0.0,0.13306,0.0,0.33353,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-27,1,1.0562674807210353,-617748.1477239525,0.1238,258447.57084324735,0.29591,200000,152954.44137645065,-47045.558623549354,0.7647722068822532
2021-05-28,0,-1.2472780196036002,0.0,0.10815,0.0,0.31372,200000,138683.73162785254,-61316.26837214746,0.6934186581392627
2021-05-29,0,-0.9688691145061915,0.0,0.09896,0.0,0.28186,200000,138683.73162785254,-61316.26837214746,0.6934186581392627
2021-05-30,-1,-1.0061712888879009,644920.6269896416,0.10752,-223798.94724350073,0.30984,200000,138683.73162785254,-61316.26837214746,0.6934186581392627
2021-05-31,0,0.29760506913921286,0.0,0.12588,0.0,0.32775,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-01,0,-0.21876755038250728,0.0,0.12068,0.0,0.32699,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-02,0,-0.5257244868049774,0.0,0.12573,0.0,0.35097,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-03,0,-0.6809617490523345,0.0,0.14323,0.0,0.40705,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-04,0,-0.6388286518282059,0.0,0.12902,0.0,0.36599,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-05,0,-0.49801056795530196,0.0,0.12534,0.0,0.35295,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-06,0,-0.2571178107844686,0.0,0.12766,0.0,0.35291,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-07,0,0.08138245423343274,0.0,0.11458,0.0,0.30655,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-08,0,-0.6802661485279701,0.0,0.11285,0.0,0.31507,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-09,0,0.3292142318101165,0.0,0.11996,0.0,0.31454,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-10,0,0.7233446979734196,0.0,0.11204,0.0,0.2861,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-11,0,0.5294567464668642,0.0,0.10482,0.0,0.27147,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-12,2,1.8226712544303734,0.0,0.10624,0.0,0.25456,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-13,0,0.9567670632827625,0.0,0.11244,0.0,0.28271,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-14,0,0.636433383174134,0.0,0.11334,0.0,0.29139,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-15,0,0.4464172783230554,0.0,0.11135,0.0,0.2903,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-16,0,-0.28811487027064014,0.0,0.10752,0.0,0.29433,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-17,0,-0.2906298287277138,0.0,0.10726,0.0,0.29256,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-18,0,-0.05853857158435583,0.0,0.09957,0.0,0.26762,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-19,0,0.12367006075797933,0.0,0.09639,0.0,0.25588,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-20,0,0.1380921738485263,0.0,0.0984,0.0,0.26132,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-21,0,0.11562276940460064,0.0,0.07332,0.0,0.19472,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-22,0,0.38443621283771723,0.0,0.07176,0.0,0.1878,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-23,0,-0.2956393765465248,0.0,0.07614,0.0,0.20455,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-24,0,0.053707385170211855,0.0,0.08077,0.0,0.21317,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-25,0,0.45192620595437366,0.0,0.07209,0.0,0.1869,200000,130851.22806145385,-69148.77193854615,0.6542561403072693
2021-06-26,1,1.094080861014887,-884129.9193341477,0.074,349907.0169575726,0.18698,200000,130851.22806145386,-69148.77193854614,0.6542561403072693
2021-06-27,2,1.627316670225418,0.0,0.07806,0.0,0.19229,200000,132582.7892739058,-67417.2107260942,0.662913946369529
2021-06-28,0,-0.44539541614222783,0.0,0.07942,0.0,0.20999,200000,132582.7892739058,-67417.2107260942,0.662913946369529
2021-06-29,2,1.3687662512799361,0.0,0.09008,0.0,0.2231,200000,132582.7892739058,-67417.2107260942,0.662913946369529
2021-06-30,1,1.0712261012727666,-725765.2138926308,0.09134,290700.7307356293,0.22804,200000,132582.7892739058,-67417.2107260942,0.662913946369529
2021-07-01,0,-2.60916143205696,0.0,0.08424,0.0,0.25016,200000,120999.55609139599,-79000.44390860401,0.6049977804569799
2021-07-02,-2,-1.9413779597586083,0.0,0.08655,0.0,0.25092,200000,120999.55609139599,-79000.44390860401,0.6049977804569799
2021-07-03,-2,-2.389574893195357,0.0,0.08736,0.0,0.26797,200000,120999.55609139599,-79000.44390860401,0.6049977804569799
2021-07-04,-2,-2.234378158873806,0.0,0.08778,0.0,0.27594,200000,120999.55609139599,-79000.44390860401,0.6049977804569799
2021-07-05,-2,-2.2753322995188134,0.0,0.08342,0.0,0.27501,200000,120999.55609139599,-79000.44390860401,0.6049977804569799
2021-07-06,-2,-2.1827085934114283,0.0,0.08446,0.0,0.28923,200000,120999.55609139599,-79000.44390860401,0.6049977804569799
2021-07-07,-2,-1.5257665027812441,0.0,0.0834,0.0,0.27141,200000,120999.55609139599,-79000.44390860401,0.6049977804569799
2021-07-08,-2,-1.8531475672049438,0.0,0.07607,0.0,0.26782,200000,120999.55609139599,-79000.44390860401,0.6049977804569799
2021-07-09,-2,-1.8859799341427925,0.0,0.07703,0.0,0.28606,200000,120999.55609139599,-79000.44390860401,0.6049977804569799
2021-07-10,-2,-1.653295978184234,0.0,0.07597,0.0,0.28287,200000,120999.55609139599,-79000.44390860401,0.6049977804569799
2021-07-11,-2,-1.4578391289638077,0.0,0.07768,0.0,0.28901,200000,120999.55609139599,-79000.44390860401,0.6049977804569799
2021-07-12,-1,-1.080389967290609,807201.841837198,0.07495,-227408.57782926626,0.26604,200000,120999.55609139599,-79000.44390860401,0.6049977804569799
2021-07-13,-1,-0.5436690764571713,807201.841837198,0.07294,-227408.57782926626,0.2387,200000,113159.72987145107,-86840.27012854893,0.5657986493572553
2021-07-14,-1,-0.6078433084879371,807201.841837198,0.07256,-227408.57782926626,0.24286,200000,113799.01285532268,-86200.98714467732,0.5689950642766134
2021-07-15,-1,-0.36972254212713895,807201.841837198,0.06904,-227408.57782926626,0.22473,200000,106834.74485601115,-93165.25514398885,0.5341737242800557
2021-07-16,0,0.10505698389994299,0.0,0.06521,0.0,0.20001,200000,113845.91363682384,-86154.08636317616,0.5692295681841192
2021-07-17,0,-0.4074485777815779,0.0,0.0655,0.0,0.21857,200000,113845.91363682384,-86154.08636317616,0.5692295681841192
2021-07-18,0,-0.5694117596799911,0.0,0.06755,0.0,0.23281,200000,113845.91363682384,-86154.08636317616,0.5692295681841192
2021-07-19,0,-0.9517136765203865,0.0,0.0618,0.0,0.22468,200000,113845.91363682384,-86154.08636317616,0.5692295681841192
2021-07-20,-2,-2.6177059174007633,0.0,0.05773,0.0,0.26,200000,113845.91363682384,-86154.08636317616,0.5692295681841192
2021-07-21,-2,-1.473999751805706,0.0,0.06605,0.0,0.26425,200000,113845.91363682384,-86154.08636317616,0.5692295681841192
2021-07-22,-2,-1.2875513880310776,0.0,0.06777,0.0,0.26815,200000,113845.91363682384,-86154.08636317616,0.5692295681841192
2021-07-23,-2,-1.3734564615326763,0.0,0.07099,0.0,0.28779,200000,113845.91363682384,-86154.08636317616,0.5692295681841192
2021-07-24,0,-0.8541056477123712,0.0,0.07219,0.0,0.2796,200000,113845.91363682384,-86154.08636317616,0.5692295681841192
2021-07-25,-2,-2.0853308362245295,0.0,0.07438,0.0,0.34563,200000,113845.91363682384,-86154.08636317616,0.5692295681841192
2021-07-26,0,-0.9625846809695591,0.0,0.07754,0.0,0.31642,200000,113845.91363682384,-86154.08636317616,0.5692295681841192
2021-07-27,-1,-1.1307888642280057,677977.0940735101,0.08396,-160368.94441023222,0.35495,200000,113845.91363682384,-86154.08636317616,0.5692295681841192
2021-07-28,-1,-0.8884978268757578,677977.0940735101,0.08283,-160368.94441023222,0.34348,200000,111240.3677281354,-88759.6322718646,0.5562018386406771
2021-07-29,-2,-1.6145440605411665,0.0,0.08266,0.0,0.389,200000,120187.84641628782,-79812.15358371218,0.6009392320814391
2021-07-30,-1,-1.059413837797106,699091.7078657971,0.08596,-158974.42715310154,0.37801,200000,120187.84641628784,-79812.15358371216,0.6009392320814392
2021-07-31,-1,-1.1063912975251993,699091.7078657971,0.08962,-158974.42715310154,0.40334,200000,126773.34430686472,-73226.65569313528,0.6338667215343237
2021-08-01,-1,-1.075707301064408,699091.7078657971,0.08574,-158974.42715310154,0.39102,200000,122102.3035378192,-77897.6964621808,0.6105115176890961
2021-08-02,-1,-0.817864081702387,699091.7078657971,0.08606,-158974.42715310154,0.38177,200000,120855.49943317007,-79144.50056682993,0.6042774971658504
2021-08-03,-1,-0.6552604560008535,699091.7078657971,0.0854,-158974.42715310154,0.374,200000,119158.86760699906,-80841.13239300094,0.5957943380349953
2021-08-04,-1,-0.718747256406027,699091.7078657971,0.08841,-158974.42715310154,0.39503,200000,124606.36585070482,-75393.63414929518,0.6230318292535242
2021-08-05,-1,-0.8906819742216951,699091.7078657971,0.09082,-158974.42715310154,0.41578,200000,129589.89623008824,-70410.10376991176,0.6479494811504412
2021-08-06,0,-0.15345931716881114,0.0,0.09665,0.0,0.41292,200000,118264.35331111721,-81735.64668888279,0.5913217665555861
2021-08-07,1,1.1853487699906942,-570168.5146616392,0.10371,145706.76553127813,0.40583,200000,118264.35331111721,-81735.64668888279,0.5913217665555861
2021-08-08,2,2.0821600785787453,0.0,0.1013,0.0,0.37665,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-09,2,1.629352141251953,0.0,0.10574,0.0,0.39836,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-10,0,-0.1938142157643554,0.0,0.10633,0.0,0.45594,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-11,0,-0.34840197584461124,0.0,0.11096,0.0,0.48337,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-12,-2,-1.339356215879964,0.0,0.10725,0.0,0.50981,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-13,0,0.12880257650992916,0.0,0.12083,0.0,0.51539,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-14,2,1.4735050935387721,0.0,0.13014,0.0,0.50178,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-15,2,2.236764666753922,0.0,0.13937,0.0,0.49755,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-16,2,1.204783920091477,0.0,0.12869,0.0,0.49082,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-17,0,0.8089309010034937,0.0,0.11816,0.0,0.46319,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-18,0,-0.03349575979728245,0.0,0.11955,0.0,0.50033,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-19,0,-0.07653723549639939,0.0,0.13013,0.0,0.54524,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-20,0,-0.23569874712451852,0.0,0.13295,0.0,0.56253,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-21,0,-0.7782689321428058,0.0,0.12822,0.0,0.56597,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-22,0,-0.6374076830989994,0.0,0.12817,0.0,0.55844,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-23,0,-0.36346860993341784,0.0,0.13164,0.0,0.56006,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-24,0,-0.5169393144563977,0.0,0.12128,0.0,0.52088,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-25,-1,-1.0331565790309005,475066.5514077856,0.1275,-106460.99886544103,0.56895,200000,121141.97060898534,-78858.02939101466,0.6057098530449267
2021-08-26,-1,-0.9489105091562278,475066.5514077856,0.11591,-106460.99886544103,0.5156,200000,109956.25498869782,-90043.74501130218,0.5497812749434892
2021-08-27,-1,-0.7123936351265703,475066.5514077856,0.12803,-106460.99886544103,0.5622,200000,120675.14413888974,-79324.85586111026,0.6033757206944487
2021-08-28,-1,-0.8377534370902407,475066.5514077856,0.12328,-106460.99886544103,0.5504,200000,117162.33823309056,-82837.66176690944,0.5858116911654527
2021-08-29,-2,-1.7871188854165618,0.0,0.12352,0.0,0.6061,200000,126987.76159143946,-73012.23840856054,0.6349388079571973
2021-08-30,-2,-2.221716907266007,0.0,0.11709,0.0,0.626,200000,126987.76159143946,-73012.23840856054,0.6349388079571973
2021-08-31,-2,-2.411342432090267,0.0,0.12282,0.0,0.7248,200000,126987.76159143946,-73012.23840856054,0.6349388079571973
2021-09-01,-2,-1.3782559291887437,0.0,0.13728,0.0,0.7106,200000,126987.76159143946,-73012.23840856054,0.6349388079571973
2021-09-02,0,-0.9307081901418308,0.0,0.14307,0.0,0.7058,200000,126987.76159143946,-73012.23840856054,0.6349388079571973
2021-09-03,-1,-1.111934210839858,444199.5298427293,0.14294,-86527.50176576686,0.7338,200000,126987.76159143946,-73012.23840856054,0.6349388079571973
2021-09-04,-1,-0.6316347743385465,444199.5298427293,0.14477,-86527.50176576686,0.7032,200000,125152.90517701919,-74847.09482298081,0.6257645258850959
2021-09-05,0,0.4950042013263649,0.0,0.15391,0.0,0.6704,200000,116629.04913711511,-83370.95086288489,0.5831452456855756
2021-09-06,-2,-1.4996552135835113,0.0,0.14998,0.0,0.815,200000,116629.04913711511,-83370.95086288489,0.5831452456855756
2021-09-07,-2,-2.804344849769494,0.0,0.12286,0.0,0.9115,200000,116629.04913711511,-83370.95086288489,0.5831452456855756
2021-09-08,-2,-2.3061515883091737,0.0,0.11837,0.0,0.8872,200000,116629.04913711511,-83370.95086288489,0.5831452456855756
2021-09-09,-2,-1.9100226357943557,0.0,0.12163,0.0,0.8977,200000,116629.04913711511,-83370.95086288489,0.5831452456855756
2021-09-10,-2,-1.504859420725751,0.0,0.11252,0.0,0.7903,200000,116629.04913711511,-83370.95086288489,0.5831452456855756
2021-09-11,-2,-1.7949535937664813,0.0,0.11549,0.0,0.9472,200000,116629.04913711511,-83370.95086288489,0.5831452456855756
2021-09-12,-2,-1.2792510418259548,0.0,0.11984,0.0,0.8795,200000,116629.04913711511,-83370.95086288489,0.5831452456855756
2021-09-13,-2,-1.4097118969269917,0.0,0.11245,0.0,0.899,200000,116629.04913711511,-83370.95086288489,0.5831452456855756
2021-09-14,-1,-1.1719886501462826,495703.2010248008,0.11764,-64187.69902978267,0.9085,200000,116629.04913711511,-83370.95086288489,0.5831452456855756
2021-09-15,-1,-1.0871857200188961,495703.2010248008,0.12206,-64187.69902978267,0.9497,200000,121464.59048567178,-78535.40951432822,0.607322952428359
2021-09-16,-1,-1.0010403637083016,495703.2010248008,0.11669,-64187.69902978267,0.9098,200000,116241.57510488028,-83758.42489511972,0.5812078755244015
2021-09-17,-1,-0.7410679095108009,495703.2010248008,0.11145,-64187.69902978267,0.8253,200000,108220.22976349368,-91779.77023650632,0.5411011488174684
2021-09-18,-1,-0.6715875170009734,495703.2010248008,0.11297,-64187.69902978267,0.8385,200000,109820.97625624451,-90179.02374375549,0.5491048812812225
2021-09-19,-1,-0.41342597515389545,495703.2010248008,0.10824,-64187.69902978267,0.7651,200000,102764.92300661116,-97235.07699338884,0.5138246150330559
2021-09-20,-1,-0.5575541421999864,495703.2010248008,0.09176,-64187.69902978267,0.6805,200000,89165.45491580282,-110834.54508419718,0.44582727457901417
2021-09-21,-1,-0.25668197599237497,495703.2010248008,0.0861,-64187.69902978267,0.6031,200000,81391.64689309726,-118608.35310690274,0.4069582344654863
2021-09-22,-1,-0.4519792030377017,495703.2010248008,0.09956,-64187.69902978267,0.743,200000,97043.67107315769,-102956.32892684231,0.4852183553657885
2021-09-23,-1,-0.8083257972041638,495703.2010248008,0.10202,-64187.69902978267,0.8443,200000,104765.31485939569,-95234.68514060431,0.5238265742969784
2021-09-24,-1,-1.018354660417641,495703.2010248008,0.09229,-64187.69902978267,0.8129,200000,97926.62896388919,-102073.37103611081,0.489633144819446
