date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,IOTAUSDT_position,IOTAUSDT_price,init,total_asset,pnl,return
2021-10-04,2,2.0036654031894665,0.0,6.02,0.0,1.1998,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-10-05,2,2.49745669796784,0.0,6.729,0.0,1.2308,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-10-06,2,1.212041848367662,0.0,6.417,0.0,1.297,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-10-07,2,1.3003056652016334,0.0,6.512,0.0,1.292,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-10-08,0,0.6814476965317674,0.0,6.463,0.0,1.3472,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-10-09,1,1.0078284260844692,-28849.624632895237,6.94,143709.7293656998,1.3932,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-10-10,0,-0.2385389190636699,0.0,6.327,0.0,1.4104,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-11,0,-0.8545844818889021,0.0,6.167,0.0,1.4499,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-12,0,-0.5600234150692649,0.0,5.915,0.0,1.3465,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-13,0,-0.503610053529302,0.0,6.09,0.0,1.3719,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-14,0,-0.5186410577594937,0.0,6.071,0.0,1.3607,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-15,0,0.5341774055597348,0.0,6.271,0.0,1.2938,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-16,0,0.10264917365898604,0.0,6.144,0.0,1.3,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-17,0,0.14629455176267264,0.0,5.966,0.0,1.2534,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-18,0,-0.09697495666206842,0.0,5.848,0.0,1.2445,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-19,0,0.080827925728597,0.0,5.933,0.0,1.2466,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-20,0,0.0812230293281943,0.0,6.23,0.0,1.3038,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-21,0,-0.3535779230609412,0.0,5.986,0.0,1.2832,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-22,0,0.6140716836615884,0.0,6.667,0.0,1.3486,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-23,0,0.5383322812996862,0.0,6.534,0.0,1.3284,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-24,0,0.6226249559999818,0.0,6.443,0.0,1.3053,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-25,2,1.308149349062796,0.0,6.802,0.0,1.3481,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-26,2,1.4746489146104005,0.0,7.018,0.0,1.3743,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-27,2,1.5072509410556576,0.0,6.155,0.0,1.2002,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-28,2,1.460210638414693,0.0,6.455,0.0,1.2515,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-29,2,1.9886190099110357,0.0,6.999,0.0,1.3022,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-30,2,2.68570601481538,0.0,8.208,0.0,1.4049,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-10-31,0,-0.0389465515514422,0.0,7.22,0.0,1.4795,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-11-01,0,0.766235742445926,0.0,7.311,0.0,1.4121,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-11-02,2,1.4321535178354792,0.0,7.62,0.0,1.4019,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-11-03,2,1.2125293847411582,0.0,7.408,0.0,1.3723,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-11-04,2,1.8884368768669817,0.0,7.715,0.0,1.3517,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-11-05,1,1.1113839352615005,-25143.888036202796,7.562,137941.1501231613,1.3784,200000,380276.1626595311,180276.1626595311,1.9013808132976555
2021-11-06,1,1.1771925082833927,-25143.888036202796,7.472,137941.1501231613,1.3459,200000,373530.1253572701,173530.12535727012,1.8676506267863506
2021-11-07,1,1.0348513253073877,-25143.888036202796,7.453,137941.1501231613,1.3458,200000,373038.59736956994,173038.59736956994,1.8651929868478496
2021-11-08,2,1.305978498006622,0.0,7.869,0.0,1.3866,200000,386864.2188556354,186864.21885563538,1.934321094278177
2021-11-09,1,1.0141059142282511,-24451.031402833738,7.911,137176.16440523203,1.4101,200000,386864.2188556354,186864.21885563538,1.934321094278177
2021-11-10,1,1.0708757397077462,-24451.031402833738,7.324,137176.16440523203,1.2957,200000,356818.5102142134,156818.5102142134,1.784092551071067
2021-11-11,1,0.6070332131108817,-24451.031402833738,7.36,137176.16440523203,1.3297,200000,362362.7369344934,162362.7369344934,1.811813684672467
2021-11-12,1,0.7171811842040807,-24451.031402833738,7.176,137176.16440523203,1.2837,200000,351553.6435937313,151553.64359373128,1.7577682179686565
2021-11-13,0,0.16135026668568037,0.0,7.186,0.0,1.3164,200000,381990.6276933511,181990.62769335113,1.9099531384667556
2021-11-14,0,-0.13879052758376315,0.0,7.047,0.0,1.3045,200000,381990.6276933511,181990.62769335113,1.9099531384667556
2021-11-15,-2,-1.2968322553143385,0.0,6.798,0.0,1.326,200000,381990.6276933511,181990.62769335113,1.9099531384667556
2021-11-16,-2,-2.648933472292708,0.0,6.252,0.0,1.3471,200000,381990.6276933511,181990.62769335113,1.9099531384667556
2021-11-17,-2,-2.3854458882772085,0.0,6.589,0.0,1.4446,200000,381990.6276933511,181990.62769335113,1.9099531384667556
2021-11-18,-2,-1.508234635490068,0.0,5.976,0.0,1.2455,200000,381990.6276933511,181990.62769335113,1.9099531384667556
2021-11-19,-1,-1.169123167398134,30115.94352675427,6.342,-146964.69209501042,1.2996,200000,381990.6276933511,181990.62769335113,1.9099531384667556
2021-11-20,-1,-0.5390042799398769,30115.94352675427,6.711,-146964.69209501042,1.3088,200000,394455.4860219975,194455.48602199752,1.9722774301099877
2021-11-21,0,-0.1616131959344934,0.0,7.106,0.0,1.3496,200000,366330.28144366137,166330.28144366137,1.831651407218307
2021-11-22,-2,-1.8275394546691244,0.0,6.509,0.0,1.4244,200000,366330.28144366137,166330.28144366137,1.831651407218307
2021-11-23,-2,-1.301693326302838,0.0,6.868,0.0,1.4565,200000,366330.28144366137,166330.28144366137,1.831651407218307
2021-11-24,-2,-1.7708457261052155,0.0,6.615,0.0,1.4976,200000,366330.28144366137,166330.28144366137,1.831651407218307
2021-11-25,-1,-1.0481963466013178,24775.482310541145,7.393,-115956.6603708728,1.5796,200000,366330.28144366137,166330.28144366137,1.831651407218307
2021-11-26,-1,-0.7325013664981888,24775.482310541145,6.539,-115956.6603708728,1.367,200000,320519.63355561165,120519.63355561165,1.6025981677780583
2021-11-27,-1,-0.6737198611133589,24775.482310541145,6.542,-115956.6603708728,1.3699,200000,320930.23431761883,120930.23431761883,1.604651171588094
2021-11-28,-1,-0.2843214140128119,24775.482310541145,6.608,-115956.6603708728,1.3457,200000,319759.26496913936,119759.26496913936,1.5987963248456967
2021-11-29,-1,-0.6606192318802907,24775.482310541145,6.657,-115956.6603708728,1.4081,200000,328208.95920949837,128208.95920949837,1.6410447960474919
2021-11-30,-1,-1.0257198725275722,24775.482310541145,6.614,-115956.6603708728,1.4514,200000,332164.5368642039,132164.53686420392,1.6608226843210196
2021-12-01,-1,-0.5490045384730898,24775.482310541145,6.525,-115956.6603708728,1.3878,200000,322584.6753389783,122584.6753389783,1.6129233766948916
2021-12-02,-2,-1.865949579571274,0.0,6.375,0.0,1.5119,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-03,-2,-1.3348841415115642,0.0,6.151,0.0,1.4099,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-04,-2,-1.4524896889163,0.0,5.131,0.0,1.1909,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-05,-2,-1.8745781355540723,0.0,4.739,0.0,1.1495,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-06,-2,-1.7242813113847342,0.0,4.778,0.0,1.1677,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-07,-2,-1.7767808139662922,0.0,4.681,0.0,1.1726,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-08,-2,-1.289783533232243,0.0,4.918,0.0,1.1976,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-09,-2,-1.6974733080397881,0.0,4.405,0.0,1.1381,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-10,-2,-1.5919261385321504,0.0,4.265,0.0,1.1084,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-11,-2,-1.454625896719502,0.0,4.427,0.0,1.1423,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-12,-2,-1.2792548762918983,0.0,4.422,0.0,1.1384,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-13,-2,-1.3680711960026675,0.0,3.902,0.0,1.0286,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-14,-2,-1.2126782048231068,0.0,4.036,0.0,1.0615,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-15,0,-0.7068643262012831,0.0,4.392,0.0,1.1072,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-16,-2,-1.2072541399130576,0.0,4.25,0.0,1.1384,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-17,-2,-1.3619637987424353,0.0,4.038,0.0,1.1126,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-18,-2,-1.3339706546870573,0.0,4.087,0.0,1.129,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-19,0,-0.45056582575301013,0.0,4.136,0.0,1.0641,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-20,-1,-1.0094855188860676,47986.675403787405,3.998,-177656.0128385425,1.0799,200000,383701.4565286841,183701.45652868412,1.9185072826434206
2021-12-21,-2,-2.7123517002777846,0.0,4.151,0.0,1.3147,200000,418073.12700639444,218073.12700639444,2.090365635031972
2021-12-22,-2,-1.339818199403862,0.0,4.437,0.0,1.2709,200000,418073.12700639444,218073.12700639444,2.090365635031972
2021-12-23,0,-0.589183337806226,0.0,4.765,0.0,1.2952,200000,418073.12700639444,218073.12700639444,2.090365635031972
2021-12-24,0,-0.5543141819126275,0.0,4.715,0.0,1.2849,200000,418073.12700639444,218073.12700639444,2.090365635031972
2021-12-25,0,0.15676158262794493,0.0,5.016,0.0,1.315,200000,418073.12700639444,218073.12700639444,2.090365635031972
2021-12-26,0,0.8212336088592826,0.0,5.483,0.0,1.3907,200000,418073.12700639444,218073.12700639444,2.090365635031972
2021-12-27,0,0.9812928109414862,0.0,5.481,0.0,1.3793,200000,418073.12700639444,218073.12700639444,2.090365635031972
2021-12-28,0,-0.966086372045488,0.0,5.083,0.0,1.4291,200000,418073.12700639444,218073.12700639444,2.090365635031972
2021-12-29,-2,-1.8746973418660184,0.0,4.913,0.0,1.482,200000,418073.12700639444,218073.12700639444,2.090365635031972
2021-12-30,-2,-1.4223009540667497,0.0,4.812,0.0,1.4266,200000,418073.12700639444,218073.12700639444,2.090365635031972
2021-12-31,0,-0.9833880053917541,0.0,4.71,0.0,1.3658,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-01,0,-0.6700692371682462,0.0,4.942,0.0,1.411,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-02,0,-0.37184441448006955,0.0,4.883,0.0,1.3723,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-03,0,-0.9886620992427394,0.0,4.703,0.0,1.3842,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-04,0,0.4101505127791515,0.0,4.724,0.0,1.2788,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-05,0,0.7419396017829174,0.0,4.411,0.0,1.171,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-06,0,0.4198763479358049,0.0,4.384,0.0,1.1841,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-07,0,0.6444844839917035,0.0,4.189,0.0,1.1144,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-08,0,0.3990890444900888,0.0,3.972,0.0,1.0756,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-09,0,0.7364603406295429,0.0,4.036,0.0,1.0712,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-10,0,-0.9362998097694886,0.0,3.84,0.0,1.1115,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-11,0,-0.23622567394365876,0.0,4.096,0.0,1.141,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-12,0,-0.18478081180341546,0.0,4.272,0.0,1.1883,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-13,0,-0.19484826563974553,0.0,3.979,0.0,1.1086,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-14,0,0.3778336346290059,0.0,4.136,0.0,1.1223,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-15,0,0.20077476870537864,0.0,4.092,0.0,1.1257,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-16,0,0.7913074284642031,0.0,4.205,0.0,1.1373,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-17,-2,-1.2265652263521432,0.0,3.957,0.0,1.1616,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-18,2,1.5825885049135635,0.0,4.214,0.0,1.1015,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-19,2,2.8467389243896095,0.0,4.334,0.0,1.0492,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-20,2,1.9032049678493017,0.0,4.093,0.0,1.0173,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-21,2,1.477866129300735,0.0,3.411,0.0,0.857,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-22,0,-0.8358218707995285,0.0,2.758,0.0,0.78,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-23,-2,-1.4871410308231663,0.0,2.784,0.0,0.8156,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-24,-2,-1.8490090755040307,0.0,2.597,0.0,0.7906,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-25,-2,-1.853081773218632,0.0,2.605,0.0,0.8103,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-26,0,-0.5725288192100969,0.0,2.812,0.0,0.8025,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-27,0,-0.11603309721161408,0.0,2.895,0.0,0.8032,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-28,0,-0.11132349848891254,0.0,2.943,0.0,0.8173,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-29,0,-0.08855470778002328,0.0,2.987,0.0,0.8302,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-30,0,-0.37183513563978154,0.0,2.88,0.0,0.8142,200000,418073.12700639444,218073.12700639444,2.090365635031972
2022-01-31,0,-0.4148395766378621,0.0,2.938,0.0,0.8338,200000,418073.12700639444,218073.12700639444,2.090365635031972
