date,statusList,zscore,IOSTUSDT_position,IOSTUSDT_price,QTUMUSDT_position,QTUMUSDT_price,init,total_asset,pnl,return
2021-03-06,0,-0.1767022834126767,0.0,0.045334,0.0,6.315,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-07,0,-0.3069141481361235,0.0,0.045319,0.0,6.35,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-08,0,-0.487640214756262,0.0,0.04463,0.0,6.314,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-09,0,-0.5030266741968084,0.0,0.046748,0.0,6.558,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-10,0,-0.49525774582535864,0.0,0.045055,0.0,6.23,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-11,0,-0.36267318312764646,0.0,0.045976,0.0,6.142,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-12,0,-0.4999764732190768,0.0,0.043395,0.0,5.837,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-13,0,-0.7289899626152181,0.0,0.043814,0.0,6.122,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-14,0,-0.3575592656222941,0.0,0.043502,0.0,5.832,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-15,0,-0.6876172251790622,0.0,0.04261,0.0,5.95,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-16,-2,-1.8903614865250982,0.0,0.042184,0.0,6.368,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-17,-2,-1.2709400990978517,0.0,0.042714,0.0,6.208,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-18,0,-0.46636461812929064,0.0,0.045688,0.0,6.372,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-19,-2,-1.4706007415123865,0.0,0.047011,0.0,7.005,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-20,2,3.326417751544677,0.0,0.064004,0.0,6.665,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-21,2,1.283197140569259,0.0,0.055,0.0,6.596,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-22,0,-0.06884933451749504,0.0,0.04833,0.0,6.538,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-23,0,-0.8036681156449205,0.0,0.047852,0.0,6.999,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-24,-2,-1.64217858524778,0.0,0.044295,0.0,7.226,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-25,-2,-2.2030359736992984,0.0,0.044273,0.0,8.225,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-26,-2,-1.5492768937208947,0.0,0.049652,0.0,8.635,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-27,-2,-1.404853408401764,0.0,0.048931,0.0,8.535,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-28,-1,-1.0374708388415754,2231669.436187526,0.049154,-13366.087421269849,8.207,200000,219390.95893272333,19390.958932723326,1.0969547946636167
2021-03-29,-1,-0.986804718016239,2231669.436187526,0.052107,-13366.087421269849,8.753,200000,233278.9625097984,33278.96250979841,1.166394812548992
2021-03-30,-1,-0.7585854996431003,2231669.436187526,0.053531,-13366.087421269849,8.76,200000,236550.42239887832,36550.42239887832,1.1827521119943916
2021-03-31,-1,-1.0922952710659597,2231669.436187526,0.053163,-13366.087421269849,9.389,200000,244136.43703434005,44136.43703434005,1.2206821851717002
2021-04-01,-1,-1.1688847950765844,2231669.436187526,0.054694,-13366.087421269849,10.032,200000,256147.51715301967,56147.51715301967,1.2807375857650984
2021-04-02,-1,-0.9761134541693224,2231669.436187526,0.056503,-13366.087421269849,10.178,200000,262136.05592658833,62136.055926588335,1.3106802796329418
2021-04-03,-2,-1.211776563258911,0.0,0.050236,0.0,9.749,200000,237586.79940636654,37586.79940636654,1.1879339970318328
2021-04-04,-2,-1.3061482133771432,0.0,0.052547,0.0,10.77,200000,237586.79940636654,37586.79940636654,1.1879339970318328
2021-04-05,-2,-1.4552160637403189,0.0,0.05326,0.0,11.838,200000,237586.79940636654,37586.79940636654,1.1879339970318328
2021-04-06,-2,-1.7325014607708487,0.0,0.058393,0.0,15.252,200000,237586.79940636654,37586.79940636654,1.1879339970318328
2021-04-07,-2,-1.8308945180334983,0.0,0.051696,0.0,15.695,200000,237586.79940636654,37586.79940636654,1.1879339970318328
2021-04-08,-2,-1.641286389920332,0.0,0.054035,0.0,16.809,200000,237586.79940636654,37586.79940636654,1.1879339970318328
2021-04-09,-2,-1.5082108102510308,0.0,0.054006,0.0,15.745,200000,237586.79940636654,37586.79940636654,1.1879339970318328
2021-04-10,-2,-1.5039320496902036,0.0,0.053369,0.0,15.907,200000,237586.79940636654,37586.79940636654,1.1879339970318328
2021-04-11,-1,-1.0299268744230463,2071339.6401664012,0.057351,-7951.365441980139,14.94,200000,237586.79940636654,37586.79940636654,1.1879339970318328
2021-04-12,-1,-0.6105771901261383,2071339.6401664012,0.061344,-7951.365441980139,14.51,200000,242438.57144949952,42438.57144949952,1.2121928572474976
2021-04-13,-1,-0.3905122096499447,2071339.6401664012,0.066042,-7951.365441980139,15.052,200000,256479.36514855453,56479.36514855453,1.2823968257427727
2021-04-14,0,-0.06289870467170235,0.0,0.074491,0.0,15.895,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-15,0,-0.17357323435326055,0.0,0.079609,0.0,17.62,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-16,0,-0.7203559473180029,0.0,0.07162,0.0,18.348,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-17,0,0.008603774516001677,0.0,0.078152,0.0,17.246,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-18,0,-0.1704345087610165,0.0,0.078993,0.0,18.38,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-19,0,-0.6378625447908876,0.0,0.070423,0.0,18.299,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-20,0,-0.5563196230188338,0.0,0.067435,0.0,17.496,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-21,0,-0.16692479906252403,0.0,0.064149,0.0,15.787,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-22,0,-0.5383805127331146,0.0,0.050625,0.0,13.361,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-23,0,-0.2798113801992976,0.0,0.050674,0.0,13.052,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-24,0,-0.1271088352133466,0.0,0.045657,0.0,11.668,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-25,0,-0.2083783514257723,0.0,0.045949,0.0,11.938,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-26,0,0.35959827600235444,0.0,0.057489,0.0,14.025,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-27,0,0.6349415543882462,0.0,0.063311,0.0,14.913,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-28,0,0.5806639812280413,0.0,0.060991,0.0,14.347,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-29,0,0.5783552347924483,0.0,0.060761,0.0,14.21,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-04-30,2,1.5502703367118844,0.0,0.069114,0.0,15.021,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-05-01,0,0.5615608070092455,0.0,0.065591,0.0,15.126,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-05-02,0,-0.13927454978997283,0.0,0.062992,0.0,15.237,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-05-03,0,-0.24649425356040597,0.0,0.064435,0.0,15.754,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-05-04,0,-0.06436180095060644,0.0,0.056743,0.0,13.793,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-05-05,-2,-2.197004521185777,0.0,0.061933,0.0,17.768,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-05-06,-2,-3.3118550270340976,0.0,0.064511,0.0,24.776,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-05-07,-2,-2.6864893770955263,0.0,0.066767,0.0,26.732,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-05-08,-2,-2.173497343150137,0.0,0.064462,0.0,25.673,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-05-09,-2,-2.0679041125358193,0.0,0.063419,0.0,27.365,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-05-10,-2,-1.7475941614484642,0.0,0.055236,0.0,23.534,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-05-11,-2,-1.6318119407738982,0.0,0.059688,0.0,26.51,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-05-12,-2,-1.2591963620367193,0.0,0.048843,0.0,20.008,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-05-13,-1,-1.1610260652176299,2086510.2890877433,0.050246,-5044.692329203289,20.782,200000,209677.5919710055,9677.591971005488,1.0483879598550274
2021-05-14,-1,-1.0874775571461452,2086510.2890877433,0.052246,-5044.692329203289,21.944,200000,219712.54503571521,19712.545035715215,1.0985627251785761
2021-05-15,-1,-0.957162363874441,2086510.2890877433,0.04807,-5044.692329203289,19.938,200000,200879.625256103,879.6252561029978,1.004398126280515
2021-05-16,-1,-0.7195053575862669,2086510.2890877433,0.049391,-5044.692329203289,19.315,200000,200493.06202689424,493.0620268942439,1.0024653101344712
2021-05-17,-1,-0.5663525201133248,2086510.2890877433,0.045819,-5044.692329203289,17.42,200000,183480.3553104326,-16519.644689567387,0.917401776552163
2021-05-18,-1,-0.5534491442424563,2086510.2890877433,0.046505,-5044.692329203289,18.053,200000,188104.99161313247,-11895.008386867528,0.9405249580656624
2021-05-19,-1,-0.3041269677760143,2086510.2890877433,0.02961,-5044.692329203289,10.861,200000,116571.973047365,-83428.026952635,0.582859865236825
2021-05-20,-1,-0.2898513667796937,2086510.2890877433,0.036352,-5044.692329203289,13.621,200000,144562.57624499564,-55437.42375500436,0.7228128812249781
2021-05-21,0,0.5112581899794258,0.0,0.034814,0.0,11.104,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-05-22,0,0.9550435240006507,0.0,0.032072,0.0,9.698,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-05-23,2,1.30959846218719,0.0,0.027391,0.0,8.109,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-05-24,0,0.9448017482901504,0.0,0.034283,0.0,11.282,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-05-25,0,0.5568101126587596,0.0,0.032883,0.0,11.604,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-05-26,0,0.4206934375869069,0.0,0.035289,0.0,12.605,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-05-27,0,-0.8904363297382034,0.0,0.034445,0.0,14.614,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-05-28,0,-0.5050181015510928,0.0,0.030096,0.0,12.116,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-05-29,0,-0.0643357595900092,0.0,0.029807,0.0,11.254,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-05-30,0,-0.08367424200944812,0.0,0.03034,0.0,11.412,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-05-31,0,-0.2506794540032989,0.0,0.032602,0.0,12.402,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-01,0,-0.2466857924093975,0.0,0.031354,0.0,11.87,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-02,0,0.4445228097115273,0.0,0.034641,0.0,12.096,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-03,0,0.3691427346521206,0.0,0.035518,0.0,12.41,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-04,0,0.234592254568582,0.0,0.032123,0.0,11.296,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-05,0,0.1818768246346464,0.0,0.031068,0.0,10.927,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-06,0,0.4173060453004802,0.0,0.032299,0.0,11.07,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-07,0,0.8951682192977327,0.0,0.029729,0.0,9.701,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-08,0,0.7145821031148203,0.0,0.02846,0.0,9.376,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-09,0,0.5056758311128844,0.0,0.029771,0.0,9.934,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-10,0,0.38265609902635256,0.0,0.028738,0.0,9.73,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-11,0,0.9452595960137874,0.0,0.027774,0.0,9.06,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-12,2,1.235401020768726,0.0,0.026455,0.0,8.578,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-13,0,0.9493736934839324,0.0,0.027951,0.0,9.243,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-14,2,1.2771750705482294,0.0,0.029394,0.0,9.428,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-15,2,1.226219943901003,0.0,0.02902,0.0,9.257,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-16,2,1.211663869541833,0.0,0.027293,0.0,8.694,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-17,1,1.0001278608767161,-3598398.6279623136,0.026825,11182.465615742478,8.632,200000,193054.08639017813,-6945.913609821873,0.9652704319508907
2021-06-18,2,1.2742425711908232,0.0,0.025468,0.0,8.02,200000,195014.72840886767,-4985.271591132332,0.9750736420443383
2021-06-19,1,1.0920989692446204,-4023576.9664287297,0.024234,12709.510454175423,7.672,200000,195014.72840886767,-4985.271591132332,0.9750736420443383
2021-06-20,1,0.8707013317564163,-4023576.9664287297,0.02362,12709.510454175423,7.545,200000,190930.14432380017,-9069.855676199833,0.9546507216190008
2021-06-21,1,1.0821763894642094,-4023576.9664287297,0.017301,12709.510454175423,5.478,200000,139234.6033641564,-60765.39663584359,0.696173016820782
2021-06-22,2,1.5803200868253326,0.0,0.01617,0.0,4.997,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-06-23,0,0.7940294025033977,0.0,0.0186,0.0,5.898,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-06-24,0,0.8466889436734448,0.0,0.019548,0.0,6.175,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-06-25,2,1.5320493629317704,0.0,0.017821,0.0,5.512,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-06-26,0,0.8133002377480605,0.0,0.018492,0.0,5.822,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-06-27,0,-0.6610211155774462,0.0,0.018889,0.0,6.16,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-06-28,0,0.20814316302891858,0.0,0.019827,0.0,6.323,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-06-29,-2,-2.627374113192475,0.0,0.021902,0.0,7.566,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-06-30,-2,-2.184834981390566,0.0,0.022451,0.0,7.68,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-01,0,-0.7710338474314277,0.0,0.021505,0.0,7.062,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-02,2,3.2435932854238367,0.0,0.025264,0.0,7.06,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-03,2,2.05664543079843,0.0,0.025185,0.0,7.251,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-04,2,1.7613100552000445,0.0,0.025675,0.0,7.395,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-05,2,1.5773322326205013,0.0,0.02418,0.0,6.952,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-06,0,0.9140772941984971,0.0,0.024184,0.0,7.167,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-07,0,0.8438409571427481,0.0,0.023928,0.0,7.086,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-08,0,0.03303996011200375,0.0,0.020973,0.0,6.495,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-09,0,-0.4523527819355304,0.0,0.021263,0.0,6.776,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-10,0,-0.5286656286774282,0.0,0.020736,0.0,6.639,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-11,0,-0.08185960608885408,0.0,0.0215,0.0,6.7,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-12,0,0.15230471358202052,0.0,0.021302,0.0,6.548,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-13,0,0.3222940431632899,0.0,0.020447,0.0,6.212,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-14,0,0.08202828943586217,0.0,0.020158,0.0,6.2,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-15,0,-0.011309982061864452,0.0,0.019146,0.0,5.92,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-16,0,0.1426766579465401,0.0,0.01806,0.0,5.528,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-17,0,0.3284204253162944,0.0,0.018432,0.0,5.565,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-18,0,0.0718722391326911,0.0,0.018556,0.0,5.67,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-19,0,0.24060474820776062,0.0,0.017635,0.0,5.314,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-20,2,1.9815845289711167,0.0,0.017964,0.0,4.977,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-21,2,1.768783086993707,0.0,0.019419,0.0,5.388,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-22,2,1.6936450862207173,0.0,0.020141,0.0,5.6,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-23,2,1.7500878077691853,0.0,0.021322,0.0,5.87,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-24,2,2.8431656652190442,0.0,0.024234,0.0,6.088,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-25,2,1.6526354040265159,0.0,0.023425,0.0,6.213,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-26,0,0.9316889498265329,0.0,0.022869,0.0,6.312,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-27,0,0.6712936181510198,0.0,0.02328,0.0,6.514,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-28,0,0.3580020300871391,0.0,0.023316,0.0,6.638,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-29,0,0.5031160003459079,0.0,0.02411,0.0,6.766,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-30,0,0.6587443562596783,0.0,0.026136,0.0,7.228,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-07-31,0,-0.2658826814027109,0.0,0.0274,0.0,7.986,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-08-01,0,-0.1526863936871618,0.0,0.025413,0.0,7.332,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-08-02,-2,-1.3014904060323502,0.0,0.025796,0.0,7.986,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-08-03,-2,-1.5899103311068636,0.0,0.02455,0.0,7.779,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-08-04,-2,-1.4990574965444676,0.0,0.025289,0.0,7.993,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-08-05,0,-0.9042709908703254,0.0,0.026789,0.0,8.133,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-08-06,-2,-1.3954252501073738,0.0,0.02775,0.0,8.752,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-08-07,-2,-2.830592548162408,0.0,0.028622,0.0,10.89,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-08-08,-2,-2.307467586971748,0.0,0.026864,0.0,10.247,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-08-09,-2,-1.9591063987599828,0.0,0.028102,0.0,10.755,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-08-10,-2,-1.4084839564671054,0.0,0.02945,0.0,10.689,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-08-11,-1,-1.0705416115293707,3200575.488740811,0.030708,-9104.518027628794,10.795,200000,196566.54421650566,-3433.4557834943407,0.9828327210825283
2021-08-12,-1,-0.7744009670861406,3200575.488740811,0.030228,-9104.518027628794,10.31,200000,190614.5767385101,-9385.423261489894,0.9530728836925505
2021-08-13,-2,-2.034727249142458,0.0,0.032278,0.0,13.981,200000,220548.6351352079,20548.635135207907,1.1027431756760395
2021-08-14,-2,-1.7753245150225168,0.0,0.032696,0.0,14.1,200000,220548.6351352079,20548.635135207907,1.1027431756760395
2021-08-15,-2,-1.4306396010284164,0.0,0.033024,0.0,13.778,200000,220548.6351352079,20548.635135207907,1.1027431756760395
2021-08-16,-2,-1.2109721807900597,0.0,0.032301,0.0,13.249,200000,220548.6351352079,20548.635135207907,1.1027431756760395
2021-08-17,-1,-1.0966026600023788,3632702.5157334283,0.030356,-8860.221562558569,12.446,200000,220548.6351352079,20548.635135207907,1.1027431756760395
2021-08-18,-2,-1.2196505831941944,0.0,0.030185,0.0,12.929,200000,225449.31428011414,25449.314280114137,1.1272465714005706
2021-08-19,-1,-1.0291786488408365,3553852.8055757456,0.031719,-8466.625893049202,13.314,200000,225449.31428011414,25449.314280114137,1.1272465714005706
2021-08-20,-1,-1.0918726316264793,3553852.8055757456,0.032816,-8466.625893049202,14.152,200000,236442.92330620595,36442.92330620595,1.1822146165310297
2021-08-21,-1,-0.36047161794353355,3553852.8055757456,0.035285,-8466.625893049202,13.727,200000,241619.06987862656,41619.06987862656,1.2080953493931328
2021-08-22,0,0.18699821277841774,0.0,0.037027,0.0,13.555,200000,208625.9204283429,8625.920428342914,1.0431296021417145
2021-08-23,2,1.3819374177647283,0.0,0.043006,0.0,13.816,200000,208625.9204283429,8625.920428342914,1.0431296021417145
2021-08-24,2,1.4708433493424948,0.0,0.039731,0.0,12.666,200000,208625.9204283429,8625.920428342914,1.0431296021417145
2021-08-25,2,2.2452778144251213,0.0,0.044358,0.0,12.961,200000,208625.9204283429,8625.920428342914,1.0431296021417145
2021-08-26,2,2.6197371751334204,0.0,0.04423,0.0,11.822,200000,208625.9204283429,8625.920428342914,1.0431296021417145
2021-08-27,2,1.954879167941467,0.0,0.04659,0.0,12.854,200000,208625.9204283429,8625.920428342914,1.0431296021417145
2021-08-28,2,1.6611283167370445,0.0,0.04541,0.0,12.597,200000,208625.9204283429,8625.920428342914,1.0431296021417145
2021-08-29,1,1.1052484057635044,-2379401.4647393124,0.04384,8070.010847452534,12.926,200000,208625.92042834288,8625.920428342884,1.0431296021417145
2021-08-30,1,0.9814184118068364,-2379401.4647393124,0.04122,8070.010847452534,12.217,200000,196670.25089988206,-3329.749100117944,0.9833512544994103
2021-08-31,1,0.9534670917957582,-2379401.4647393124,0.04221,8070.010847452534,12.414,200000,200615.65048692212,615.6504869221244,1.0030782524346107
2021-09-01,1,0.7437257804056738,-2379401.4647393124,0.04386,8070.010847452534,13.23,200000,211126.7917552633,11126.791755263286,1.0556339587763164
2021-09-02,1,0.7723088233660064,-2379401.4647393124,0.04472,8070.010847452534,13.249,200000,213326.4072210407,13326.407221040688,1.0666320361052035
2021-09-03,2,1.4746780111467443,0.0,0.05212,0.0,13.597,200000,222912.38727774378,22912.38727774378,1.114561936388719
2021-09-04,2,1.8139678663712278,0.0,0.05884,0.0,14.146,200000,222912.38727774378,22912.38727774378,1.114561936388719
2021-09-05,1,1.0682631427134834,-1820584.6723108771,0.06122,6917.588979572486,16.112,200000,222912.38727774378,22912.38727774378,1.114561936388719
2021-09-06,2,1.4678827377207027,0.0,0.06425,0.0,15.619,200000,231839.130201775,31839.130201775,1.159195651008875
2021-09-07,2,1.664948710086359,0.0,0.0541,0.0,12.52,200000,231839.130201775,31839.130201775,1.159195651008875
2021-09-08,2,3.3285017962766323,0.0,0.07866,0.0,12.466,200000,231839.130201775,31839.130201775,1.159195651008875
2021-09-09,2,2.3762392790706865,0.0,0.07978,0.0,13.402,200000,231839.130201775,31839.130201775,1.159195651008875
2021-09-10,2,1.9364140306237607,0.0,0.07458,0.0,12.78,200000,231839.130201775,31839.130201775,1.159195651008875
2021-09-11,2,1.5882078915415356,0.0,0.07282,0.0,12.792,200000,231839.130201775,31839.130201775,1.159195651008875
2021-09-12,2,1.2070261793528418,0.0,0.07294,0.0,13.404,200000,231839.130201775,31839.130201775,1.159195651008875
2021-09-13,1,1.0021178760243188,-1740011.4845524994,0.06662,9289.171015376834,12.479,200000,231839.130201775,31839.130201775,1.159195651008875
2021-09-14,2,1.2751915111293304,0.0,0.07417,0.0,12.845,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-15,2,1.4016377416745793,0.0,0.0795,0.0,13.04,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-16,0,0.9950896695399135,0.0,0.07301,0.0,12.672,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-17,0,0.6987527126521502,0.0,0.06893,0.0,12.496,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-18,0,0.6663615415480844,0.0,0.06986,0.0,12.549,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-19,0,0.5122831397173027,0.0,0.0667,0.0,12.17,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-20,0,0.3404244786417285,0.0,0.05589,0.0,10.386,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-21,0,0.49474265407267815,0.0,0.05224,0.0,9.325,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-22,0,0.9941014860279932,0.0,0.0656,0.0,10.77,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-23,0,0.85905509189521,0.0,0.06624,0.0,10.969,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-24,0,0.8743947607996844,0.0,0.06065,0.0,9.934,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-25,0,0.8296312300755097,0.0,0.05915,0.0,9.715,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-26,0,0.9903304030680615,0.0,0.05862,0.0,9.507,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-27,0,0.8675096090446438,0.0,0.05621,0.0,9.252,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-28,0,0.904246392674327,0.0,0.05246,0.0,8.659,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-29,0,0.3881509680038207,0.0,0.05347,0.0,9.047,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-09-30,-2,-1.6964723567453834,0.0,0.05465,0.0,10.406,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-10-01,-2,-2.1453093204819,0.0,0.05773,0.0,11.603,200000,241576.38031851844,41576.38031851844,1.2078819015925921
2021-10-02,-2,-3.125804443042338,0.0,0.05608,0.0,13.805,200000,241576.38031851844,41576.38031851844,1.2078819015925921
