date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,MITHUSDT_position,MITHUSDT_price,init,total_asset,pnl,return
2021-09-21,0,-0.9252200652910875,0.0,157.4,0.0,0.04227,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-22,0,-0.7717447988323287,0.0,175.5,0.0,0.04696,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-23,0,0.010944728811803273,0.0,184.7,0.0,0.04768,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-24,0,-0.6463925874798058,0.0,165.5,0.0,0.04424,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-25,0,-0.6125549774239618,0.0,164.4,0.0,0.04403,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-26,0,0.06419303684244859,0.0,162.0,0.0,0.04216,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-27,0,-0.37636743349989327,0.0,153.7,0.0,0.0409,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-28,0,-0.4394647760136904,0.0,147.3,0.0,0.03942,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-29,1,1.014421173840719,-252.45908076501865,152.6,989095.1405581989,0.03895,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-30,2,1.4851979456801843,0.0,166.0,0.0,0.04153,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-01,0,0.8244195094798018,0.0,176.8,0.0,0.0451,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-02,2,1.5485180299680532,0.0,177.8,0.0,0.044,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-03,0,0.9367349527116526,0.0,178.2,0.0,0.04507,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-04,0,0.9115642725026949,0.0,174.2,0.0,0.04403,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-05,0,0.5020862276717369,0.0,182.5,0.0,0.04684,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-06,0,0.5697267684427844,0.0,185.1,0.0,0.04739,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-07,2,1.5799222836035554,0.0,189.2,0.0,0.04651,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-08,0,-0.9512507214004918,0.0,189.5,0.0,0.05147,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-09,0,0.7510538823124553,0.0,193.7,0.0,0.049,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-10,0,-0.3359204579775178,0.0,182.3,0.0,0.04767,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-11,0,0.7627120739487788,0.0,183.0,0.0,0.0462,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-12,0,-0.5605086167994455,0.0,180.7,0.0,0.04733,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-13,0,0.10839627747609118,0.0,183.3,0.0,0.0471,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-14,0,0.3415514533464255,0.0,186.7,0.0,0.04757,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-15,0,0.6565011967963332,0.0,194.0,0.0,0.04892,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-16,-2,-1.4987134712915609,0.0,190.4,0.0,0.05093,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-17,-2,-1.647059850977751,0.0,186.1,0.0,0.05009,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-18,-2,-2.7101924895791756,0.0,186.8,0.0,0.05299,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-19,0,-0.7786955965155719,0.0,194.1,0.0,0.05147,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-20,0,-0.5640785387676356,0.0,201.7,0.0,0.05321,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-21,0,-0.1907624115088975,0.0,196.7,0.0,0.05128,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-22,0,0.12718775383185743,0.0,195.3,0.0,0.05049,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-23,0,0.2941966857197812,0.0,197.7,0.0,0.05089,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-24,2,2.040559481051787,0.0,202.7,0.0,0.049,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-25,2,1.8166310649952355,0.0,208.5,0.0,0.05031,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-26,0,0.643587135688072,0.0,198.5,0.0,0.04998,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-27,0,0.45705257842465447,0.0,175.4,0.0,0.04459,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-28,0,0.5452070147407095,0.0,183.5,0.0,0.04637,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-29,0,0.27828263997424363,0.0,187.7,0.0,0.04791,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-30,-2,-1.9042337192585532,0.0,183.7,0.0,0.05147,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-10-31,0,-0.014863411370718074,0.0,192.7,0.0,0.04994,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-11-01,-1,-1.164638070706336,205.92701657613645,189.1,-755105.6589983983,0.05157,200000,77881.5976690948,-122118.4023309052,0.38940798834547397
2021-11-02,-1,-0.4107733177984667,205.92701657613645,200.1,-755105.6589983983,0.05291,200000,81158.63643449015,-118841.36356550985,0.40579318217245075
2021-11-03,-1,-1.1466510505732976,205.92701657613645,201.9,-755105.6589983983,0.05541,200000,83417.0692118232,-116582.9307881768,0.41708534605911596
2021-11-04,-1,-0.44745751062755945,205.92701657613645,198.7,-755105.6589983983,0.05299,200000,80930.74706400344,-119069.25293599656,0.40465373532001725
2021-11-05,0,-0.0831482448181849,0.0,194.4,0.0,0.05098,200000,76344.67214243222,-123655.32785756778,0.38172336071216106
2021-11-06,0,-0.3172202145974553,0.0,191.1,0.0,0.05057,200000,76344.67214243222,-123655.32785756778,0.38172336071216106
2021-11-07,0,-0.80515549106844,0.0,193.9,0.0,0.0521,200000,76344.67214243222,-123655.32785756778,0.38172336071216106
2021-11-08,0,0.9945743968469717,0.0,211.9,0.0,0.05297,200000,76344.67214243222,-123655.32785756778,0.38172336071216106
2021-11-09,2,2.957785639532262,0.0,234.5,0.0,0.05209,200000,76344.67214243222,-123655.32785756778,0.38172336071216106
2021-11-10,2,2.0466950231232,0.0,217.0,0.0,0.04932,200000,76344.67214243222,-123655.32785756778,0.38172336071216106
2021-11-11,2,2.358659288768685,0.0,231.7,0.0,0.05011,200000,76344.67214243222,-123655.32785756778,0.38172336071216106
2021-11-12,2,1.6971166588064208,0.0,221.3,0.0,0.04907,200000,76344.67214243222,-123655.32785756778,0.38172336071216106
2021-11-13,2,1.3943004221295514,0.0,228.9,0.0,0.05139,200000,76344.67214243222,-123655.32785756778,0.38172336071216106
2021-11-14,2,1.2665391420677765,0.0,229.0,0.0,0.05152,200000,76344.67214243222,-123655.32785756778,0.38172336071216106
2021-11-15,0,-0.8492072207406665,0.0,224.5,0.0,0.06055,200000,76344.67214243222,-123655.32785756778,0.38172336071216106
2021-11-16,-1,-1.1848688213444913,192.30396005650434,198.5,-683846.9378576874,0.05582,200000,76344.67214243222,-123655.32785756778,0.38172336071216106
2021-11-17,-1,-0.816967836510309,192.30396005650434,189.3,-683846.9378576874,0.0516,200000,71689.64163215294,-128310.35836784706,0.3584482081607647
2021-11-18,-1,-0.2962110809498175,192.30396005650434,175.7,-683846.9378576874,0.04556,200000,64943.87227072405,-135056.12772927596,0.32471936135362023
2021-11-19,-2,-1.734016378866355,0.0,189.3,0.0,0.0578,200000,79467.88551191028,-120532.11448808972,0.39733942755955143
2021-11-20,-2,-3.547530535674829,0.0,193.7,0.0,0.14724,200000,79467.88551191028,-120532.11448808972,0.39733942755955143
2021-11-21,-2,-1.8937840416073746,0.0,207.2,0.0,0.0917,200000,79467.88551191028,-120532.11448808972,0.39733942755955143
2021-11-22,-2,-1.4871918867407758,0.0,198.0,0.0,0.08136,200000,79467.88551191028,-120532.11448808972,0.39733942755955143
2021-11-23,-2,-1.6197473760728904,0.0,187.5,0.0,0.08781,200000,79467.88551191028,-120532.11448808972,0.39733942755955143
2021-11-24,-2,-1.656893961628392,0.0,204.2,0.0,0.10866,200000,79467.88551191028,-120532.11448808972,0.39733942755955143
2021-11-25,-2,-1.2350366561697117,0.0,214.7,0.0,0.09932,200000,79467.88551191028,-120532.11448808972,0.39733942755955143
2021-11-26,-1,-1.1291921884094454,216.4158102176206,183.6,-465214.1758102698,0.08541,200000,79467.88551191028,-120532.11448808972,0.39733942755955143
2021-11-27,-2,-1.2145453093231593,0.0,182.4,0.0,0.09517,200000,84268.07484007966,-115731.92515992034,0.42134037420039827
2021-11-28,-1,-1.1731339619253098,235.912863494064,178.6,-428757.8856216529,0.09827,200000,84268.07484007966,-115731.92515992034,0.42134037420039827
2021-11-29,-1,-0.9644640166969046,235.912863494064,181.9,-428757.8856216529,0.09365,200000,83065.72585803803,-116934.27414196197,0.4153286292901901
2021-11-30,-1,-0.805040293096382,235.912863494064,180.0,-428757.8856216529,0.08889,200000,80576.60388184024,-119423.39611815976,0.40288301940920124
2021-12-01,-1,-0.7168411275188578,235.912863494064,178.2,-428757.8856216529,0.08748,200000,79547.4121088244,-120452.5878911756,0.39773706054412195
2021-12-02,-1,-0.7167442744329207,235.912863494064,176.0,-428757.8856216529,0.0898,200000,80023.1221037797,-119976.8778962203,0.40011561051889843
2021-12-03,-1,-0.8969314251211395,235.912863494064,167.2,-428757.8856216529,0.09718,200000,81111.32210091973,-118888.67789908027,0.4055566105045987
2021-12-04,-1,-0.641608519588476,235.912863494064,142.6,-428757.8856216529,0.0753,200000,65926.64312156399,-134073.356878436,0.32963321560782
2021-12-05,-1,-0.46659070174183803,235.912863494064,134.5,-428757.8856216529,0.06828,200000,61005.86857019806,-138994.13142980193,0.30502934285099037
2021-12-06,-1,-0.4718177915604168,235.912863494064,137.4,-428757.8856216529,0.07183,200000,63212.10636828773,-136787.89363171227,0.3160605318414387
2021-12-07,-1,-0.21629845493876243,235.912863494064,138.2,-428757.8856216529,0.06856,200000,61998.79837310016,-138001.20162689983,0.3099939918655009
2021-12-08,0,0.07071075356647163,0.0,147.6,0.0,0.07129,200000,80013.48585432344,-119986.51414567656,0.4000674292716172
2021-12-09,0,0.6057309998433336,0.0,136.0,0.0,0.06404,200000,80013.48585432344,-119986.51414567656,0.4000674292716172
2021-12-10,0,0.9652655151288928,0.0,133.0,0.0,0.06072,200000,80013.48585432344,-119986.51414567656,0.4000674292716172
2021-12-11,2,1.4642079496870792,0.0,140.6,0.0,0.06179,200000,80013.48585432344,-119986.51414567656,0.4000674292716172
2021-12-12,0,0.5974025192338364,0.0,138.2,0.0,0.06589,200000,80013.48585432344,-119986.51414567656,0.4000674292716172
2021-12-13,2,1.3721641555801325,0.0,126.4,0.0,0.05706,200000,80013.48585432344,-119986.51414567656,0.4000674292716172
2021-12-14,2,1.953057334443067,0.0,131.6,0.0,0.05603,200000,80013.48585432344,-119986.51414567656,0.4000674292716172
2021-12-15,2,1.708435645217124,0.0,134.2,0.0,0.05737,200000,80013.48585432344,-119986.51414567656,0.4000674292716172
2021-12-16,0,0.5736933092820309,0.0,130.3,0.0,0.06067,200000,80013.48585432344,-119986.51414567656,0.4000674292716172
2021-12-17,-1,-1.1074014705259587,311.8218466653291,128.3,-579388.022116752,0.06905,200000,80013.48585432344,-119986.51414567656,0.4000674292716172
2021-12-18,0,-0.17554982625796925,0.0,129.6,0.0,0.06384,200000,76589.50585843025,-123410.49414156975,0.38294752929215126
2021-12-19,0,0.4399694793760738,0.0,129.1,0.0,0.06034,200000,76589.50585843025,-123410.49414156975,0.38294752929215126
2021-12-20,0,-0.05836639956546139,0.0,127.2,0.0,0.06172,200000,76589.50585843025,-123410.49414156975,0.38294752929215126
2021-12-21,0,0.5209379507740947,0.0,133.7,0.0,0.06187,200000,76589.50585843025,-123410.49414156975,0.38294752929215126
2021-12-22,0,0.7989370852298363,0.0,135.1,0.0,0.06087,200000,76589.50585843025,-123410.49414156975,0.38294752929215126
2021-12-23,2,1.2432811754195983,0.0,146.7,0.0,0.06386,200000,76589.50585843025,-123410.49414156975,0.38294752929215126
2021-12-24,2,1.5843811350046952,0.0,149.4,0.0,0.06302,200000,76589.50585843025,-123410.49414156975,0.38294752929215126
2021-12-25,2,1.3054611055776073,0.0,150.0,0.0,0.0638,200000,76589.50585843025,-123410.49414156975,0.38294752929215126
2021-12-26,0,-0.2764007718573307,0.0,149.1,0.0,0.06982,200000,76589.50585843025,-123410.49414156975,0.38294752929215126
2021-12-27,0,0.40750606615604673,0.0,150.9,0.0,0.06749,200000,76589.50585843025,-123410.49414156975,0.38294752929215126
2021-12-28,0,-0.0636714646077361,0.0,134.8,0.0,0.06181,200000,76589.50585843025,-123410.49414156975,0.38294752929215126
2021-12-29,0,0.3460703444338019,0.0,133.3,0.0,0.05956,200000,76589.50585843025,-123410.49414156975,0.38294752929215126
2021-12-30,0,0.08862831223386601,0.0,133.1,0.0,0.06032,200000,76589.50585843025,-123410.49414156975,0.38294752929215126
2021-12-31,0,0.3953101815895451,0.0,133.6,0.0,0.05956,200000,76589.50585843025,-123410.49414156975,0.38294752929215126
2022-01-01,0,0.5849560343009067,0.0,138.1,0.0,0.0607,200000,76589.50585843025,-123410.49414156975,0.38294752929215126
2022-01-02,1,1.047375523174925,-269.6813586564445,142.0,631822.3548789824,0.06061,200000,76589.50585843023,-123410.49414156977,0.38294752929215115
2022-01-03,1,0.7358655431211272,-269.6813586564445,139.1,631822.3548789824,0.06051,200000,75744.24768283866,-124255.75231716134,0.37872123841419325
2022-01-04,1,0.5258124607839827,-269.6813586564445,134.7,631822.3548789824,0.05941,200000,73862.64511438343,-126137.35488561657,0.36931322557191715
2022-01-05,1,0.3206882328893626,-269.6813586564445,122.6,631822.3548789824,0.05456,200000,67535.16225347738,-132464.83774652262,0.3376758112673869
2022-01-06,1,0.8134689492411867,-269.6813586564445,124.3,631822.3548789824,0.05393,200000,67595.57247961957,-132404.4275203804,0.3379778623980979
2022-01-07,2,3.614378063591923,0.0,134.5,0.0,0.04787,200000,82616.31246966514,-117383.68753033486,0.4130815623483257
2022-01-08,2,2.7704864438836694,0.0,141.9,0.0,0.04998,200000,82616.31246966514,-117383.68753033486,0.4130815623483257
2022-01-09,2,2.8750154526209144,0.0,153.1,0.0,0.04979,200000,82616.31246966514,-117383.68753033486,0.4130815623483257
2022-01-10,2,2.4831791398881213,0.0,148.0,0.0,0.04686,200000,82616.31246966514,-117383.68753033486,0.4130815623483257
2022-01-11,2,1.492917695745457,0.0,141.7,0.0,0.04855,200000,82616.31246966514,-117383.68753033486,0.4130815623483257
2022-01-12,0,0.9730610730209069,0.0,143.6,0.0,0.0516,200000,82616.31246966514,-117383.68753033486,0.4130815623483257
2022-01-13,2,1.213212238443236,0.0,141.4,0.0,0.04868,200000,82616.31246966514,-117383.68753033486,0.4130815623483257
2022-01-14,1,1.0500344538172157,-292.7580172560777,141.1,844747.5712644698,0.0489,200000,82616.31246966514,-117383.68753033486,0.4130815623483257
2022-01-15,1,0.7066979608773469,-292.7580172560777,141.5,844747.5712644698,0.05066,200000,84220.17140199302,-115779.82859800698,0.42110085700996513
2022-01-16,1,0.47269244999983584,-292.7580172560777,137.4,844747.5712644698,0.05024,200000,82665.06955131204,-117334.93044868796,0.41332534775656027
2022-01-17,1,0.673706674840613,-292.7580172560777,135.8,844747.5712644698,0.048,200000,80304.4221640699,-119695.5778359301,0.4015221108203495
2022-01-18,1,0.4883120376253182,-292.7580172560777,130.6,844747.5712644698,0.04679,200000,77759.93591310829,-122240.06408689171,0.3887996795655414
2022-01-19,0,-0.24125175389345355,0.0,126.7,0.0,0.04909,200000,78240.09498263738,-121759.90501736262,0.3912004749131869
2022-01-20,0,0.14600538823420842,0.0,121.2,0.0,0.04456,200000,78240.09498263738,-121759.90501736262,0.3912004749131869
2022-01-21,0,0.5154980276546637,0.0,105.7,0.0,0.03712,200000,78240.09498263738,-121759.90501736262,0.3912004749131869
2022-01-22,0,0.7193044556091529,0.0,97.0,0.0,0.03316,200000,78240.09498263738,-121759.90501736262,0.3912004749131869
2022-01-23,0,0.2675341722043698,0.0,99.6,0.0,0.03523,200000,78240.09498263738,-121759.90501736262,0.3912004749131869
2022-01-24,0,-0.39139636325677146,0.0,90.5,0.0,0.03352,200000,78240.09498263738,-121759.90501736262,0.3912004749131869
2022-01-25,0,-0.698056800362382,0.0,89.4,0.0,0.03332,200000,78240.09498263738,-121759.90501736262,0.3912004749131869
2022-01-26,0,-0.6168486318243264,0.0,93.0,0.0,0.03386,200000,78240.09498263738,-121759.90501736262,0.3912004749131869
2022-01-27,0,-0.2678906039608923,0.0,91.7,0.0,0.03285,200000,78240.09498263738,-121759.90501736262,0.3912004749131869
2022-01-28,0,-0.6839373749036332,0.0,95.5,0.0,0.03498,200000,78240.09498263738,-121759.90501736262,0.3912004749131869
2022-01-29,0,-0.3968742079098266,0.0,96.5,0.0,0.03499,200000,78240.09498263738,-121759.90501736262,0.3912004749131869
2022-01-30,-2,-2.5224480879315325,0.0,92.8,0.0,0.03708,200000,78240.09498263738,-121759.90501736262,0.3912004749131869
2022-01-31,-2,-1.3200315044564035,0.0,94.1,0.0,0.03596,200000,78240.09498263738,-121759.90501736262,0.3912004749131869
