date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,EOSUSDT_position,EOSUSDT_price,init,total_asset,pnl,return
2021-09-26,0,-0.11158228203178279,0.0,162.0,0.0,3.971,200000,112569.02160479288,-87430.97839520712,0.5628451080239645
2021-09-27,0,-0.47370383754402906,0.0,153.7,0.0,3.829,200000,112569.02160479288,-87430.97839520712,0.5628451080239645
2021-09-28,0,-0.5012765556596439,0.0,147.3,0.0,3.683,200000,112569.02160479288,-87430.97839520712,0.5628451080239645
2021-09-29,0,0.060193031585774014,0.0,152.6,0.0,3.745,200000,112569.02160479288,-87430.97839520712,0.5628451080239645
2021-09-30,1,1.0512760924072249,-339.06331808672553,166.0,14292.66399248259,3.938,200000,112569.02160479288,-87430.97839520712,0.5628451080239645
2021-10-01,1,0.49915775761237696,-339.06331808672553,176.8,14292.66399248259,4.275,200000,121047.53320559615,-78952.46679440385,0.6052376660279808
2021-10-02,1,0.37007502149191285,-339.06331808672553,177.8,14292.66399248259,4.322,200000,122058.35173132956,-77941.64826867044,0.6102917586566479
2021-10-03,0,-1.3891907067200873,0.0,178.2,0.0,4.637,200000,106715.02195470562,-93284.97804529438,0.5335751097735281
2021-10-04,-2,-1.5470480693463071,0.0,174.2,0.0,4.594,200000,106715.02195470562,-93284.97804529438,0.5335751097735281
2021-10-05,-1,-1.0042231573825129,292.369923163577,182.5,-11280.657711913913,4.73,200000,106715.02195470562,-93284.97804529438,0.5335751097735281
2021-10-06,-1,-0.6684169396466731,292.369923163577,185.1,-11280.657711913913,4.748,200000,107678.23559374537,-92321.76440625463,0.5383911779687268
2021-10-07,0,-0.02880287211345934,0.0,189.2,0.0,4.722,200000,104665.89820781435,-95334.10179218565,0.5233294910390718
2021-10-08,0,0.3880012485552954,0.0,189.5,0.0,4.647,200000,104665.89820781435,-95334.10179218565,0.5233294910390718
2021-10-09,-2,-1.293365924399775,0.0,193.7,0.0,5.0,200000,104665.89820781435,-95334.10179218565,0.5233294910390718
2021-10-10,0,-0.35993009065253717,0.0,182.3,0.0,4.577,200000,104665.89820781435,-95334.10179218565,0.5233294910390718
2021-10-11,0,-0.02491445555071016,0.0,183.0,0.0,4.55,200000,104665.89820781435,-95334.10179218565,0.5233294910390718
2021-10-12,0,-0.01578083045039874,0.0,180.7,0.0,4.495,200000,104665.89820781435,-95334.10179218565,0.5233294910390718
2021-10-13,0,-0.2585169451080994,0.0,183.3,0.0,4.604,200000,104665.89820781435,-95334.10179218565,0.5233294910390718
2021-10-14,0,0.29752501048684576,0.0,186.7,0.0,4.623,200000,104665.89820781435,-95334.10179218565,0.5233294910390718
2021-10-15,2,1.4861559306563934,0.0,194.0,0.0,4.643,200000,104665.89820781435,-95334.10179218565,0.5233294910390718
2021-10-16,2,1.291411327410901,0.0,190.4,0.0,4.57,200000,104665.89820781435,-95334.10179218565,0.5233294910390718
2021-10-17,2,1.5341674829821756,0.0,186.1,0.0,4.412,200000,104665.89820781435,-95334.10179218565,0.5233294910390718
2021-10-18,2,1.4175667392686084,0.0,186.8,0.0,4.421,200000,104665.89820781435,-95334.10179218565,0.5233294910390718
2021-10-19,2,2.006026830475709,0.0,194.1,0.0,4.459,200000,104665.89820781435,-95334.10179218565,0.5233294910390718
2021-10-20,0,0.8848518085686836,0.0,201.7,0.0,4.825,200000,104665.89820781435,-95334.10179218565,0.5233294910390718
2021-10-21,1,1.0695707505877614,-266.054647198308,196.7,11215.805637356872,4.666,200000,104665.89820781435,-95334.10179218565,0.5233294910390718
2021-10-22,1,1.1084701228817482,-266.054647198308,195.3,11215.805637356872,4.614,200000,103710.19980859416,-96289.80019140584,0.5185509990429709
2021-10-23,1,0.6003636697495521,-266.054647198308,197.7,11215.805637356872,4.747,200000,105840.43311163856,-94159.56688836144,0.5292021655581928
2021-10-24,2,1.2349331082773367,0.0,202.7,0.0,4.744,200000,105387.39325129036,-94612.60674870964,0.5269369662564518
2021-10-25,2,1.4885417998682455,0.0,208.5,0.0,4.818,200000,105387.39325129036,-94612.60674870964,0.5269369662564518
2021-10-26,0,0.5563543675832328,0.0,198.5,0.0,4.716,200000,105387.39325129036,-94612.60674870964,0.5269369662564518
2021-10-27,0,0.625204026537765,0.0,175.4,0.0,4.149,200000,105387.39325129036,-94612.60674870964,0.5269369662564518
2021-10-28,0,0.131675129963824,0.0,183.5,0.0,4.401,200000,105387.39325129036,-94612.60674870964,0.5269369662564518
2021-10-29,0,0.014183877582906146,0.0,187.7,0.0,4.502,200000,105387.39325129036,-94612.60674870964,0.5269369662564518
2021-10-30,0,-0.737195757993619,0.0,183.7,0.0,4.48,200000,105387.39325129036,-94612.60674870964,0.5269369662564518
2021-10-31,0,-0.2650736624425969,0.0,192.7,0.0,4.637,200000,105387.39325129036,-94612.60674870964,0.5269369662564518
2021-11-01,-2,-1.2078351026111336,0.0,189.1,0.0,4.639,200000,105387.39325129036,-94612.60674870964,0.5269369662564518
2021-11-02,0,0.786102628249692,0.0,200.1,0.0,4.701,200000,105387.39325129036,-94612.60674870964,0.5269369662564518
2021-11-03,1,1.1629008096544131,-260.98908680359176,201.9,11194.751779401993,4.707,200000,105387.39325129036,-94612.60674870964,0.5269369662564518
2021-11-04,2,2.0054884826161716,0.0,198.7,0.0,4.542,200000,106399.36221712019,-93600.63778287981,0.5319968110856009
2021-11-05,1,1.1481304070817306,-273.6609110522638,194.4,11816.899402167946,4.502,200000,106399.36221712019,-93600.63778287981,0.5319968110856009
2021-11-06,1,0.8319719516622919,-273.6609110522638,191.1,11816.899402167946,4.446,200000,104834.53484412629,-95165.46515587371,0.5241726742206314
2021-11-07,0,-0.1757081429630353,0.0,193.9,0.0,4.599,200000,105116.29251958376,-94883.70748041624,0.5255814625979188
2021-11-08,2,1.5929944456162888,0.0,211.9,0.0,4.859,200000,105116.29251958376,-94883.70748041624,0.5255814625979188
2021-11-09,2,2.53192902664573,0.0,234.5,0.0,5.209,200000,105116.29251958376,-94883.70748041624,0.5255814625979188
2021-11-10,2,1.963295537488362,0.0,217.0,0.0,4.841,200000,105116.29251958376,-94883.70748041624,0.5255814625979188
2021-11-11,2,2.8096195046521566,0.0,231.7,0.0,4.922,200000,105116.29251958376,-94883.70748041624,0.5255814625979188
2021-11-12,2,1.6221898984301517,0.0,221.3,0.0,4.849,200000,105116.29251958376,-94883.70748041624,0.5255814625979188
2021-11-13,2,1.4712313770119652,0.0,228.9,0.0,5.009,200000,105116.29251958376,-94883.70748041624,0.5255814625979188
2021-11-14,2,1.5610836787431603,0.0,229.0,0.0,4.957,200000,105116.29251958376,-94883.70748041624,0.5255814625979188
2021-11-15,2,1.6046944818042876,0.0,224.5,0.0,4.807,200000,105116.29251958376,-94883.70748041624,0.5255814625979188
2021-11-16,1,1.0673302847764226,-264.7765554649465,198.5,12146.555641273833,4.327,200000,105116.29251958376,-94883.70748041624,0.5255814625979188
2021-11-17,0,-0.25164165553085466,0.0,189.3,0.0,4.368,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-11-18,0,-0.47770545668640957,0.0,175.7,0.0,4.087,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-11-19,0,0.05583190044877645,0.0,189.3,0.0,4.288,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-11-20,0,0.25245729919495163,0.0,193.7,0.0,4.341,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-11-21,2,2.402053603999121,0.0,207.2,0.0,4.243,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-11-22,2,1.6460916851009435,0.0,198.0,0.0,4.134,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-11-23,0,-0.3570045544121738,0.0,187.5,0.0,4.232,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-11-24,2,2.1280856381556195,0.0,204.2,0.0,4.12,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-11-25,2,2.143278012439337,0.0,214.7,0.0,4.251,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-11-26,0,0.814746592100598,0.0,183.6,0.0,3.852,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-11-27,0,0.3501140360650716,0.0,182.4,0.0,3.898,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-11-28,0,-0.5472060928589288,0.0,178.6,0.0,3.966,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-11-29,0,-0.35167565003072626,0.0,181.9,0.0,4.002,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-11-30,0,-0.6041485172915805,0.0,180.0,0.0,4.004,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-12-01,0,-0.6905086412697107,0.0,178.2,0.0,3.991,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-12-02,0,-0.7720109938251496,0.0,176.0,0.0,3.964,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-12-03,0,-0.8595240400626705,0.0,167.2,0.0,3.791,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-12-04,0,-0.2403413511465638,0.0,142.6,0.0,3.144,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-12-05,0,-0.6554164020112636,0.0,134.5,0.0,3.032,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-12-06,-2,-1.572086790390155,0.0,137.4,0.0,3.273,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-12-07,-1,-1.1474643822186463,369.6900847612664,138.2,-15856.973840473933,3.222,200000,102182.33942801402,-97817.66057198598,0.5109116971400701
2021-12-08,-2,-1.9739711145056196,0.0,147.6,0.0,3.648,200000,105462.32348730002,-94537.67651269998,0.5273116174365
2021-12-09,-1,-1.1811407634353586,387.7291304680148,136.0,-16381.22452427773,3.219,200000,105462.32348730002,-94537.67651269998,0.5273116174365
2021-12-10,-1,-0.5796066625910178,387.7291304680148,133.0,-16381.22452427773,3.04,200000,101366.89690605027,-98633.10309394973,0.5068344845302514
2021-12-11,-2,-1.405024260444199,0.0,140.6,0.0,3.412,200000,106840.34582033276,-93159.65417966724,0.5342017291016639
2021-12-12,-1,-1.1815050051359326,386.54249573202884,138.2,-16027.654638513764,3.333,200000,106840.34582033276,-93159.65417966724,0.5342017291016639
2021-12-13,-2,-1.2734921073141872,0.0,126.4,0.0,3.091,200000,107522.85484745036,-92477.14515254964,0.5376142742372518
2021-12-14,-2,-1.71963098092994,0.0,131.6,0.0,3.353,200000,107522.85484745036,-92477.14515254964,0.5376142742372518
2021-12-15,-2,-1.4687978666499413,0.0,134.2,0.0,3.362,200000,107522.85484745036,-92477.14515254964,0.5376142742372518
2021-12-16,-1,-1.102864269846836,412.59729411914947,130.3,-16748.108231690087,3.21,200000,107522.85484745036,-92477.14515254964,0.5376142742372518
2021-12-17,-1,-0.9676047379752389,412.59729411914947,128.3,-16748.108231690087,3.151,200000,105709.52187354234,-94290.47812645766,0.5285476093677117
2021-12-18,-2,-1.2040360513117558,0.0,129.6,0.0,3.242,200000,108347.61241674784,-91652.38758325216,0.5417380620837392
2021-12-19,0,-0.8584476444664448,0.0,129.1,0.0,3.187,200000,108347.61241674784,-91652.38758325216,0.5417380620837392
2021-12-20,-1,-1.0687363866059916,425.8947028960214,127.2,-16993.03833386886,3.188,200000,108347.61241674784,-91652.38758325216,0.5417380620837392
2021-12-21,-1,-0.7357653255936533,425.8947028960214,133.7,-16993.03833386886,3.311,200000,113206.07170063784,-86793.92829936216,0.5660303585031892
2021-12-22,-1,-0.6866462863572182,425.8947028960214,135.1,-16993.03833386886,3.35,200000,114465.05277971317,-85534.94722028683,0.5723252638985659
2021-12-23,0,0.3005524883622602,0.0,146.7,0.0,3.502,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2021-12-24,2,1.9406280342617293,0.0,149.4,0.0,3.377,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2021-12-25,2,1.8439417082337204,0.0,150.0,0.0,3.408,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2021-12-26,2,1.5947353093635144,0.0,149.1,0.0,3.395,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2021-12-27,2,1.7834021711701333,0.0,150.9,0.0,3.391,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2021-12-28,0,0.8512838720699164,0.0,134.8,0.0,3.129,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2021-12-29,2,1.2737150827869763,0.0,133.3,0.0,3.031,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2021-12-30,0,0.8927146714681544,0.0,133.1,0.0,3.077,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2021-12-31,2,1.2086245287365462,0.0,133.6,0.0,3.034,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2022-01-01,0,0.9613801986129511,0.0,138.1,0.0,3.157,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2022-01-02,0,0.8421992656825288,0.0,142.0,0.0,3.251,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2022-01-03,0,0.6892064816256434,0.0,139.1,0.0,3.195,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2022-01-04,0,0.04693675649855151,0.0,134.7,0.0,3.168,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2022-01-05,0,-0.11788564942836353,0.0,122.6,0.0,2.896,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2022-01-06,0,-0.049799323529801535,0.0,124.3,0.0,2.922,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2022-01-07,2,2.4662448317757724,0.0,134.5,0.0,2.839,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2022-01-08,2,3.1765051919632894,0.0,141.9,0.0,2.751,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2022-01-09,2,3.0633339520979193,0.0,153.1,0.0,2.793,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2022-01-10,2,2.4228221167794266,0.0,148.0,0.0,2.702,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2022-01-11,2,1.3725629227499343,0.0,141.7,0.0,2.769,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2022-01-12,0,0.9291670746378398,0.0,143.6,0.0,2.886,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2022-01-13,1,1.0513179891483073,-372.6254587945907,141.4,18891.803468467235,2.789,200000,105378.47974711025,-94621.52025288975,0.5268923987355513
2022-01-14,1,0.6507054581342487,-372.6254587945907,141.1,18891.803468467235,2.863,200000,106664.68556613845,-93335.31443386155,0.5333234278306922
2022-01-15,1,0.4455855712556245,-372.6254587945907,141.5,18891.803468467235,2.909,200000,107682.75870920577,-92317.24129079423,0.5384137935460288
2022-01-16,0,0.10133748428908358,0.0,137.4,0.0,2.903,200000,101734.31231652663,-98265.68768347337,0.5086715615826332
2022-01-17,0,0.1922758316920614,0.0,135.8,0.0,2.833,200000,101734.31231652663,-98265.68768347337,0.5086715615826332
2022-01-18,0,-0.256463160218148,0.0,130.6,0.0,2.825,200000,101734.31231652663,-98265.68768347337,0.5086715615826332
2022-01-19,0,-0.29438533583334375,0.0,126.7,0.0,2.739,200000,101734.31231652663,-98265.68768347337,0.5086715615826332
2022-01-20,0,-0.39686360752195377,0.0,121.2,0.0,2.636,200000,101734.31231652663,-98265.68768347337,0.5086715615826332
2022-01-21,0,-0.7735565659981468,0.0,105.7,0.0,2.37,200000,101734.31231652663,-98265.68768347337,0.5086715615826332
2022-01-22,-1,-1.020380278908689,524.4036717346734,97.0,-22892.50952217071,2.222,200000,101734.31231652663,-98265.68768347337,0.5086715615826332
2022-01-23,-1,-0.9849242289619964,524.4036717346734,99.6,-22892.50952217071,2.273,200000,104265.27984866749,-95734.72015133251,0.5213263992433375
2022-01-24,-2,-1.6220997401679027,0.0,90.5,0.0,2.199,200000,104616.40846379209,-95383.59153620791,0.5230820423189604
2022-01-25,-2,-1.7578321470525515,0.0,89.4,0.0,2.223,200000,104616.40846379209,-95383.59153620791,0.5230820423189604
2022-01-26,-2,-1.2977420468253593,0.0,93.0,0.0,2.213,200000,104616.40846379209,-95383.59153620791,0.5230820423189604
2022-01-27,-2,-1.3430443698030836,0.0,91.7,0.0,2.224,200000,104616.40846379209,-95383.59153620791,0.5230820423189604
2022-01-28,-1,-1.1845628808464286,547.7298872449848,95.5,-22654.05120480556,2.309,200000,104616.40846379209,-95383.59153620791,0.5230820423189604
2022-01-29,-1,-1.1216799346617756,547.7298872449848,96.5,-22654.05120480556,2.336,200000,105775.79773356681,-94224.20226643319,0.528878988667834
2022-01-30,-2,-1.3795295184052543,0.0,92.8,0.0,2.317,200000,106276.51156899199,-93723.48843100801,0.53138255784496
2022-01-31,-2,-1.2185504739687945,0.0,94.1,0.0,2.337,200000,106276.51156899199,-93723.48843100801,0.53138255784496
