date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2021-09-14,0,-0.5103475557431437,0.0,0.009865,0.0,0.11764,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-15,0,-0.7877564956949485,0.0,0.010107,0.0,0.12206,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-16,0,-0.5909259125759729,0.0,0.009743,0.0,0.11669,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-17,0,0.11678371145456795,0.0,0.009506,0.0,0.11145,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-18,0,0.5293658950705588,0.0,0.009731,0.0,0.11297,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-19,1,1.1842159693207408,-6252291.46443265,0.009469,546959.9766880337,0.10824,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-20,2,1.4690137398860974,0.0,0.008118,0.0,0.09176,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-09-21,2,1.361790095314852,0.0,0.007615,0.0,0.0861,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-09-22,2,1.631265258290556,0.0,0.00882,0.0,0.09956,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-09-23,0,0.5761890945715089,0.0,0.00881,0.0,0.10202,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-09-24,2,1.5127939845819653,0.0,0.008189,0.0,0.09229,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-09-25,2,1.2474879220641923,0.0,0.007955,0.0,0.08994,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-09-26,0,0.26499347502740833,0.0,0.007903,0.0,0.09149,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-09-27,2,1.5608332303464898,0.0,0.007718,0.0,0.08634,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-09-28,2,2.1387413489900533,0.0,0.007482,0.0,0.08173,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-09-29,2,1.2388891780010498,0.0,0.007599,0.0,0.08468,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-09-30,-2,-1.6177670997202627,0.0,0.00791,0.0,0.09598,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-10-01,-2,-2.2132004068640976,0.0,0.008628,0.0,0.10825,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-10-02,-2,-2.4452023837774153,0.0,0.008603,0.0,0.11131,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-10-03,0,-0.2085655952030688,0.0,0.009413,0.0,0.11042,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-10-04,0,-0.7807816934494441,0.0,0.009096,0.0,0.10939,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-10-05,0,0.15751665270333703,0.0,0.009834,0.0,0.11342,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-10-06,0,-0.05687870284655072,0.0,0.009668,0.0,0.11231,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-10-07,0,-0.49531849493900937,0.0,0.00944,0.0,0.11169,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-10-08,0,-0.463463357136378,0.0,0.009428,0.0,0.11152,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-10-09,-1,-1.199383947076718,6137055.1119775,0.009693,-500222.6303430702,0.11892,200000,118972.95040079582,-81027.04959920418,0.5948647520039791
2021-10-10,-1,-0.6595368057728487,6137055.1119775,0.009179,-500222.6303430702,0.11031,200000,111511.58722598554,-88488.41277401446,0.5575579361299277
2021-10-11,-1,-0.24775451439849108,6137055.1119775,0.009222,-500222.6303430702,0.10911,200000,111175.2134393889,-88824.7865606111,0.5558760671969445
2021-10-12,0,0.05377195642435673,0.0,0.00912,0.0,0.10675,200000,116401.77356868377,-83598.22643131623,0.5820088678434188
2021-10-13,-2,-1.3816631580131986,0.0,0.009224,0.0,0.11553,200000,116401.77356868377,-83598.22643131623,0.5820088678434188
2021-10-14,-2,-1.8042466741482224,0.0,0.009204,0.0,0.11916,200000,116401.77356868377,-83598.22643131623,0.5820088678434188
2021-10-15,-2,-1.74451220412929,0.0,0.009163,0.0,0.11987,200000,116401.77356868377,-83598.22643131623,0.5820088678434188
2021-10-16,-2,-1.330952755030172,0.0,0.009292,0.0,0.1199,200000,116401.77356868377,-83598.22643131623,0.5820088678434188
2021-10-17,-2,-1.4490849435198176,0.0,0.009326,0.0,0.12223,200000,116401.77356868377,-83598.22643131623,0.5820088678434188
2021-10-18,-1,-1.046997658868391,6315885.706385447,0.009215,-491395.53178269067,0.11844,200000,116401.77356868377,-83598.22643131623,0.5820088678434188
2021-10-19,-1,-0.688568845563028,6315885.706385447,0.009166,-491395.53178269067,0.11608,200000,114932.60171406374,-85067.39828593626,0.5746630085703187
2021-10-20,-1,-0.4591474308319859,6315885.706385447,0.009734,-491395.53178269067,0.12223,200000,121542.10731575421,-78457.89268424579,0.607710536578771
2021-10-21,-2,-1.828426241610647,0.0,0.009555,0.0,0.12953,200000,119703.94887598277,-80296.05112401723,0.5985197443799138
2021-10-22,-2,-1.6468877438374836,0.0,0.009623,0.0,0.13015,200000,119703.94887598277,-80296.05112401723,0.5985197443799138
2021-10-23,-2,-2.0561174904705,0.0,0.009596,0.0,0.13596,200000,119703.94887598277,-80296.05112401723,0.5985197443799138
2021-10-24,-2,-1.846511818088306,0.0,0.009275,0.0,0.13237,200000,119703.94887598277,-80296.05112401723,0.5985197443799138
2021-10-25,-2,-2.019402648340387,0.0,0.00962,0.0,0.14248,200000,119703.94887598277,-80296.05112401723,0.5985197443799138
2021-10-26,0,0.6836085288498789,0.0,0.011476,0.0,0.14029,200000,119703.94887598277,-80296.05112401723,0.5985197443799138
2021-10-27,0,0.9357391255240183,0.0,0.010298,0.0,0.12415,200000,119703.94887598277,-80296.05112401723,0.5985197443799138
2021-10-28,0,0.17367671106768431,0.0,0.010241,0.0,0.13007,200000,119703.94887598277,-80296.05112401723,0.5985197443799138
2021-10-29,0,0.20382090708641884,0.0,0.010822,0.0,0.13746,200000,119703.94887598277,-80296.05112401723,0.5985197443799138
2021-10-30,0,0.7214681829348957,0.0,0.010581,0.0,0.13058,200000,119703.94887598277,-80296.05112401723,0.5985197443799138
2021-10-31,2,3.4691332735430023,0.0,0.014002,0.0,0.13311,200000,119703.94887598277,-80296.05112401723,0.5985197443799138
2021-11-01,2,1.9670327668653906,0.0,0.013082,0.0,0.13658,200000,119703.94887598277,-80296.05112401723,0.5985197443799138
2021-11-02,2,1.990478202378695,0.0,0.013897,0.0,0.14015,200000,119703.94887598277,-80296.05112401723,0.5985197443799138
2021-11-03,2,2.663497291743957,0.0,0.015722,0.0,0.13722,200000,119703.94887598277,-80296.05112401723,0.5985197443799138
2021-11-04,1,1.1403670372169004,-4023391.6669797916,0.014876,392111.9918631511,0.15264,200000,119703.94887598277,-80296.05112401723,0.5985197443799138
2021-11-05,1,0.4612020546458033,-4023391.6669797916,0.014149,392111.9918631511,0.1581,200000,118919.87460966126,-81080.12539033874,0.5945993730483063
2021-11-06,1,0.5791810106301621,-4023391.6669797916,0.014733,392111.9918631511,0.16057,200000,122238.05196307943,-77761.94803692057,0.6111902598153971
2021-11-07,1,0.7976208251440949,-4023391.6669797916,0.014808,392111.9918631511,0.15506,200000,120379.26926293696,-79620.73073706304,0.6018963463146848
2021-11-08,0,-0.13077061667809767,0.0,0.014773,0.0,0.17603,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-09,0,0.09478677579753268,0.0,0.014898,0.0,0.17095,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-10,0,-0.17430832824761686,0.0,0.013712,0.0,0.16257,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-11,0,-0.24361992621133122,0.0,0.013885,0.0,0.16513,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-12,0,-0.25741943300045494,0.0,0.013453,0.0,0.15866,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-13,0,-0.42218206300438593,0.0,0.013462,0.0,0.16039,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-14,0,-0.6818854159486232,0.0,0.01337,0.0,0.16169,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-15,0,-0.6006809775753696,0.0,0.013618,0.0,0.16292,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-16,0,-0.22258025751881705,0.0,0.012609,0.0,0.14428,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-17,0,-0.3948105871603267,0.0,0.012524,0.0,0.14514,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-18,0,0.010928747704134694,0.0,0.011668,0.0,0.12889,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-19,0,0.018459580805423512,0.0,0.012686,0.0,0.13927,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-20,0,0.8608094832695639,0.0,0.013566,0.0,0.13952,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-21,2,1.634137042305289,0.0,0.013858,0.0,0.13252,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-22,2,1.3777101005774781,0.0,0.01303,0.0,0.12656,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-23,2,2.139693026601139,0.0,0.014014,0.0,0.13097,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-24,2,2.0903110882427054,0.0,0.01333,0.0,0.1221,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-25,2,1.7431629595311218,0.0,0.013879,0.0,0.12782,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-26,2,1.2563938615474575,0.0,0.011933,0.0,0.11336,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-27,2,1.2624626783169863,0.0,0.012146,0.0,0.11412,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-28,1,1.1189024685712792,-4454252.893965081,0.012361,473056.2765040156,0.11639,200000,110118.04004460474,-89881.95995539526,0.5505902002230236
2021-11-29,1,0.6059612713100333,-4454252.893965081,0.012325,473056.2765040156,0.1213,200000,112280.39325805672,-87719.60674194328,0.5614019662902836
2021-11-30,1,0.46158118247756164,-4454252.893965081,0.012015,473056.2765040156,0.11917,200000,109891.96499197399,-90108.03500802601,0.5494598249598699
2021-12-01,1,0.283447193189765,-4454252.893965081,0.011786,473056.2765040156,0.1182,200000,108413.07649104709,-91586.92350895291,0.5420653824552355
2021-12-02,0,0.1744861914503595,0.0,0.011503,0.0,0.11582,200000,106565.93313918996,-93434.06686081004,0.5328296656959498
2021-12-03,0,0.3297171048546904,0.0,0.011013,0.0,0.10858,200000,106565.93313918996,-93434.06686081004,0.5328296656959498
2021-12-04,0,0.660779098218255,0.0,0.010127,0.0,0.09656,200000,106565.93313918996,-93434.06686081004,0.5328296656959498
2021-12-05,0,0.39438326400538537,0.0,0.009285,0.0,0.08979,200000,106565.93313918996,-93434.06686081004,0.5328296656959498
2021-12-06,0,0.2828919338816062,0.0,0.00964,0.0,0.09339,200000,106565.93313918996,-93434.06686081004,0.5328296656959498
2021-12-07,0,0.5685948351164172,0.0,0.009636,0.0,0.09151,200000,106565.93313918996,-93434.06686081004,0.5328296656959498
2021-12-08,0,0.3558263684752845,0.0,0.009886,0.0,0.09448,200000,106565.93313918996,-93434.06686081004,0.5328296656959498
2021-12-09,0,0.16856712386003012,0.0,0.008923,0.0,0.08553,200000,106565.93313918996,-93434.06686081004,0.5328296656959498
2021-12-10,0,0.19184890196732807,0.0,0.008434,0.0,0.08056,200000,106565.93313918996,-93434.06686081004,0.5328296656959498
2021-12-11,-1,-1.0360507470725357,6113937.644244977,0.008715,-618347.0647510153,0.08617,200000,106565.93313918996,-93434.06686081004,0.5328296656959498
2021-12-12,-1,-1.1979253043949405,6113937.644244977,0.008736,-618347.0647510153,0.08698,200000,107195.18695216744,-92804.81304783256,0.5359759347608373
2021-12-13,-1,-1.0987461681249053,6113937.644244977,0.007747,-618347.0647510153,0.07717,200000,95082.51791680169,-104917.48208319831,0.47541258958400845
2021-12-14,-1,-1.0717552635458454,6113937.644244977,0.007991,-618347.0647510153,0.07969,200000,98132.55330517002,-101867.44669482998,0.49066276652585006
2021-12-15,-2,-1.56133685597635,0.0,0.008202,0.0,0.08306,200000,107779.32377931199,-92220.67622068801,0.5388966188965599
2021-12-16,-2,-2.2536285253064876,0.0,0.007813,0.0,0.08158,200000,107779.32377931199,-92220.67622068801,0.5388966188965599
2021-12-17,-2,-2.7457246685129677,0.0,0.007361,0.0,0.08008,200000,107779.32377931199,-92220.67622068801,0.5388966188965599
2021-12-18,-2,-2.755498313214218,0.0,0.007463,0.0,0.08413,200000,107779.32377931199,-92220.67622068801,0.5388966188965599
2021-12-19,-2,-1.7063050147490708,0.0,0.00739,0.0,0.08026,200000,107779.32377931199,-92220.67622068801,0.5388966188965599
2021-12-20,0,-0.7826841760745797,0.0,0.00764,0.0,0.0795,200000,107779.32377931199,-92220.67622068801,0.5388966188965599
2021-12-21,0,-0.5770581233342963,0.0,0.008069,0.0,0.08326,200000,107779.32377931199,-92220.67622068801,0.5388966188965599
2021-12-22,-1,-1.1070905600891348,6608174.358020354,0.008155,-620562.6657030861,0.08684,200000,107779.32377931199,-92220.67622068801,0.5388966188965599
2021-12-23,-1,-1.1679896056071926,6608174.358020354,0.008646,-620562.6657030861,0.09299,200000,114840.39778317395,-85159.60221682605,0.5742019889158697
2021-12-24,-1,-0.9279510214067729,6608174.358020354,0.008608,-620562.6657030861,0.09185,200000,113881.84571866767,-86118.15428133233,0.5694092285933383
2021-12-25,-2,-1.2964320476121223,0.0,0.008624,0.0,0.09468,200000,109545.30130451263,-90454.69869548737,0.5477265065225632
2021-12-26,-1,-1.0253497586469857,6306580.385982305,0.008685,-579788.8287525809,0.09447,200000,109545.30130451263,-90454.69869548737,0.5477265065225632
2021-12-27,-2,-1.67446956776651,0.0,0.008558,0.0,0.09773,200000,112236.3485952658,-87763.6514047342,0.561181742976329
2021-12-28,-2,-1.5123026962703932,0.0,0.007677,0.0,0.08762,200000,112236.3485952658,-87763.6514047342,0.561181742976329
2021-12-29,-1,-1.0212147484020164,7572280.973908096,0.007411,-679561.3259582574,0.08258,200000,112236.3485952658,-87763.6514047342,0.561181742976329
2021-12-30,-2,-1.477092908488677,0.0,0.007365,0.0,0.08461,200000,113964.18301176086,-86035.81698823914,0.5698209150588043
2021-12-31,-1,-1.1108517145484376,7806835.38921502,0.007299,-689271.700809005,0.08267,200000,113964.18301176086,-86035.81698823914,0.5698209150588043
2022-01-01,-2,-1.4900780407866343,0.0,0.007441,0.0,0.08658,200000,115550.66473665556,-84449.33526334444,0.5777533236832777
2022-01-02,-2,-1.4223884124853343,0.0,0.007471,0.0,0.08714,200000,115550.66473665556,-84449.33526334444,0.5777533236832777
2022-01-03,-2,-1.5175965540114957,0.0,0.007291,0.0,0.08587,200000,115550.66473665556,-84449.33526334444,0.5777533236832777
2022-01-04,-2,-1.6285565246623535,0.0,0.00721,0.0,0.0859,200000,115550.66473665556,-84449.33526334444,0.5777533236832777
2022-01-05,-2,-2.2786866640489336,0.0,0.006729,0.0,0.08461,200000,115550.66473665556,-84449.33526334444,0.5777533236832777
2022-01-06,-2,-1.7564609716414086,0.0,0.006652,0.0,0.08257,200000,115550.66473665556,-84449.33526334444,0.5777533236832777
2022-01-07,-2,-1.6715871563262574,0.0,0.006275,0.0,0.07861,200000,115550.66473665556,-84449.33526334444,0.5777533236832777
2022-01-08,-2,-1.6407117000042326,0.0,0.00594,0.0,0.07545,200000,115550.66473665556,-84449.33526334444,0.5777533236832777
2022-01-09,-2,-1.439885203320976,0.0,0.006056,0.0,0.07663,200000,115550.66473665556,-84449.33526334444,0.5777533236832777
2022-01-10,-2,-1.3191826800651945,0.0,0.00578,0.0,0.07302,200000,115550.66473665556,-84449.33526334444,0.5777533236832777
2022-01-11,-1,-1.144826157375514,9483803.737414276,0.006092,-754148.7060217698,0.07661,200000,115550.66473665556,-84449.33526334444,0.5777533236832777
2022-01-12,-1,-1.0682753145342045,9483803.737414276,0.006542,-754148.7060217698,0.08238,200000,124169.8144522376,-75830.1855477624,0.6208490722611879
2022-01-13,-1,-1.1672667575454196,9483803.737414276,0.006107,-754148.7060217698,0.07777,200000,116567.73429170201,-83432.26570829799,0.5828386714585101
2022-01-14,-1,-0.7403943046692769,9483803.737414276,0.006329,-754148.7060217698,0.07898,200000,119585.65865569434,-80414.34134430566,0.5979282932784717
2022-01-15,-1,-0.6992094739103569,9483803.737414276,0.006283,-754148.7060217698,0.07851,200000,118794.95379194304,-81205.04620805696,0.5939747689597152
2022-01-16,-1,-0.30981912905800413,9483803.737414276,0.006376,-754148.7060217698,0.07844,200000,119624.15713010104,-80375.84286989896,0.5981207856505052
2022-01-17,-1,-0.68764218396979,9483803.737414276,0.005983,-754148.7060217698,0.07519,200000,113446.03896672648,-86553.96103327352,0.5672301948336325
2022-01-18,-1,-0.5108789945545931,9483803.737414276,0.005928,-754148.7060217698,0.07414,200000,112132.57361984585,-87867.42638015415,0.5606628680992292
2022-01-19,0,-0.18366477322026578,0.0,0.005709,0.0,0.07073,200000,114748.56717667723,-85251.43282332277,0.5737428358833861
2022-01-20,0,-0.14945761451709463,0.0,0.005442,0.0,0.0676,200000,114748.56717667723,-85251.43282332277,0.5737428358833861
2022-01-21,0,-0.1680930360390786,0.0,0.00461,0.0,0.05746,200000,114748.56717667723,-85251.43282332277,0.5737428358833861
2022-01-22,2,2.034390203584291,0.0,0.004344,0.0,0.05163,200000,114748.56717667723,-85251.43282332277,0.5737428358833861
2022-01-23,2,2.5720737384898436,0.0,0.004529,0.0,0.05314,200000,114748.56717667723,-85251.43282332277,0.5737428358833861
2022-01-24,2,3.0444732247934874,0.0,0.00452,0.0,0.05142,200000,114748.56717667723,-85251.43282332277,0.5737428358833861
2022-01-25,0,0.00611845090574922,0.0,0.004332,0.0,0.05363,200000,114748.56717667723,-85251.43282332277,0.5737428358833861
2022-01-26,2,1.2071273929871102,0.0,0.004477,0.0,0.05337,200000,114748.56717667723,-85251.43282332277,0.5737428358833861
2022-01-27,0,0.9763928583214266,0.0,0.004376,0.0,0.05237,200000,114748.56717667723,-85251.43282332277,0.5737428358833861
2022-01-28,0,0.6530912882039801,0.0,0.004472,0.0,0.05392,200000,114748.56717667723,-85251.43282332277,0.5737428358833861
2022-01-29,1,1.110526877985695,-12480810.003989255,0.004597,1052932.3470056637,0.05449,200000,114748.56717667721,-85251.43282332279,0.573742835883386
2022-01-30,1,1.0913326850956175,-12480810.003989255,0.004447,1052932.3470056637,0.05256,200000,110844.28624635791,-89155.71375364209,0.5542214312317895
2022-01-31,1,0.7980196120881187,-12480810.003989255,0.004528,1052932.3470056637,0.05385,200000,113213.51458431833,-86786.48541568167,0.5660675729215916
