date,statusList,zscore,LTCUSDT_position,LTCUSDT_price,XLMUSDT_position,XLMUSDT_price,init,total_asset,pnl,return
2021-09-28,0,-0.5776068577717787,0.0,140.6,0.0,0.2566,200000,242666.99210538645,42666.99210538645,1.2133349605269323
2021-09-29,-2,-1.9105782699892027,0.0,144.7,0.0,0.2696,200000,242666.99210538645,42666.99210538645,1.2133349605269323
2021-09-30,0,-0.24213627429236612,0.0,153.3,0.0,0.2787,200000,242666.99210538645,42666.99210538645,1.2133349605269323
2021-10-01,0,0.15785513866184747,0.0,166.2,0.0,0.3003,200000,242666.99210538645,42666.99210538645,1.2133349605269323
2021-10-02,-2,-1.9643652236944615,0.0,168.9,0.0,0.3164,200000,242666.99210538645,42666.99210538645,1.2133349605269323
2021-10-03,0,-0.9934557545392965,0.0,170.5,0.0,0.3148,200000,242666.99210538645,42666.99210538645,1.2133349605269323
2021-10-04,-1,-1.1087055026697772,724.3790809116014,167.5,-390893.9950151199,0.3104,200000,242666.99210538645,42666.99210538645,1.2133349605269323
2021-10-05,-1,-0.44597618561889474,724.3790809116014,173.8,-390893.9950151199,0.3188,200000,250514.08987325654,50514.08987325654,1.2525704493662828
2021-10-06,-2,-3.3528316699469873,0.0,178.5,0.0,0.3578,200000,253227.19757907552,53227.197579075524,1.2661359878953777
2021-10-07,-2,-1.6416442362968444,0.0,178.6,0.0,0.3435,200000,253227.19757907552,53227.197579075524,1.2661359878953777
2021-10-08,-2,-1.2955777236382624,0.0,175.9,0.0,0.3363,200000,253227.19757907552,53227.197579075524,1.2661359878953777
2021-10-09,-2,-1.916518667526058,0.0,179.9,0.0,0.3531,200000,253227.19757907552,53227.197579075524,1.2661359878953777
2021-10-10,0,-0.656978974857712,0.0,174.8,0.0,0.3311,200000,253227.19757907552,53227.197579075524,1.2661359878953777
2021-10-11,-1,-1.0811466181150151,706.9436001649233,179.1,-367528.58864887594,0.3445,200000,253227.19757907552,53227.197579075524,1.2661359878953777
2021-10-12,-1,-1.0542296039540218,706.9436001649233,172.6,-367528.58864887594,0.3328,200000,244331.97969081166,44331.979690811655,1.2216598984540583
2021-10-13,-2,-2.602627376029307,0.0,177.6,0.0,0.368,200000,262924.5348125715,62924.53481257148,1.3146226740628575
2021-10-14,-2,-1.8639913012482043,0.0,181.3,0.0,0.3698,200000,262924.5348125715,62924.53481257148,1.3146226740628575
2021-10-15,0,-0.17152342590308894,0.0,189.6,0.0,0.3616,200000,262924.5348125715,62924.53481257148,1.3146226740628575
2021-10-16,-2,-2.3190441256370486,0.0,186.0,0.0,0.3967,200000,262924.5348125715,62924.53481257148,1.3146226740628575
2021-10-17,-2,-1.650967288472556,0.0,183.7,0.0,0.3834,200000,262924.5348125715,62924.53481257148,1.3146226740628575
2021-10-18,-1,-1.139195487428555,708.3096304217981,185.6,-346317.88041698036,0.3796,200000,262924.5348125715,62924.53481257148,1.3146226740628575
2021-10-19,-1,-0.43471811312352454,708.3096304217981,188.8,-346317.88041698036,0.3737,200000,263147.8501354611,63147.85013546108,1.3157392506773053
2021-10-20,0,0.5919959260361634,0.0,207.3,0.0,0.3918,200000,251779.2939735056,51779.29397350561,1.258896469867528
2021-10-21,0,0.6244789775371672,0.0,196.8,0.0,0.373,200000,251779.2939735056,51779.29397350561,1.258896469867528
2021-10-22,0,0.028629915850616226,0.0,191.0,0.0,0.3721,200000,251779.2939735056,51779.29397350561,1.258896469867528
2021-10-23,0,0.37335621007503955,0.0,196.3,0.0,0.378,200000,251779.2939735056,51779.29397350561,1.258896469867528
2021-10-24,0,0.06411330119086112,0.0,190.4,0.0,0.3723,200000,251779.2939735056,51779.29397350561,1.258896469867528
2021-10-25,0,-0.23602905007409578,0.0,195.5,0.0,0.388,200000,251779.2939735056,51779.29397350561,1.258896469867528
2021-10-26,1,1.0880647157188215,-637.0933551961175,197.6,337415.29613174166,0.3731,200000,251779.2939735056,51779.29397350561,1.258896469867528
2021-10-27,2,1.6267105628960998,0.0,179.3,0.0,0.3303,200000,254561.8602478552,54561.86024785519,1.2728093012392758
2021-10-28,2,1.909323600675038,0.0,189.8,0.0,0.3426,200000,254561.8602478552,54561.86024785519,1.2728093012392758
2021-10-29,2,1.2656695677002916,0.0,196.7,0.0,0.3623,200000,254561.8602478552,54561.86024785519,1.2728093012392758
2021-10-30,0,0.7216206702013254,0.0,190.2,0.0,0.3584,200000,254561.8602478552,54561.86024785519,1.2728093012392758
2021-10-31,0,0.05567577375211121,0.0,191.9,0.0,0.3725,200000,254561.8602478552,54561.86024785519,1.2728093012392758
2021-11-01,1,1.0608413379548352,-644.1342617607672,197.6,347857.14710010274,0.3659,200000,254561.8602478552,54561.86024785519,1.2728093012392758
2021-11-02,1,0.3622299785249316,-644.1342617607672,200.9,347857.14710010274,0.3825,200000,262461.93195352744,62461.93195352744,1.3123096597676371
2021-11-03,1,0.8489301819238091,-644.1342617607672,207.3,347857.14710010274,0.3852,200000,267523.6055259666,67523.60552596662,1.337618027629833
2021-11-04,2,1.2508425612761627,0.0,202.6,0.0,0.3687,200000,256808.53154477873,56808.53154477873,1.2840426577238937
2021-11-05,2,1.4257235926835095,0.0,198.9,0.0,0.3587,200000,256808.53154477873,56808.53154477873,1.2840426577238937
2021-11-06,1,1.1814520910279556,-649.8191587671527,197.6,357572.4471522957,0.3591,200000,256808.53154477873,56808.53154477873,1.2840426577238937
2021-11-07,2,1.4112443443302733,0.0,202.0,0.0,0.3636,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-08,2,3.0681453575380027,0.0,229.0,0.0,0.378,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-09,2,2.964888378391214,0.0,262.0,0.0,0.4127,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-10,2,2.9809082235491826,0.0,260.4,0.0,0.3831,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-11,2,2.2499061517294443,0.0,262.3,0.0,0.3909,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-12,2,1.7944351900377862,0.0,251.2,0.0,0.3789,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-13,2,1.8320126134476498,0.0,257.7,0.0,0.3782,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-14,2,2.301493876076385,0.0,279.3,0.0,0.3773,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-15,2,1.4800992466788585,0.0,263.0,0.0,0.3768,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-16,0,0.9971317657368671,0.0,230.2,0.0,0.3429,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-17,0,0.7992920966375766,0.0,229.6,0.0,0.3463,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-18,0,0.19044841299903612,0.0,204.2,0.0,0.3278,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-19,0,0.028538204223685967,0.0,217.9,0.0,0.3539,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-20,0,0.47572082762062784,0.0,226.8,0.0,0.3483,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-21,0,0.29375059430908407,0.0,221.1,0.0,0.3434,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-22,0,-0.15192724146702935,0.0,209.1,0.0,0.3362,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-23,0,-0.02945467412331753,0.0,216.2,0.0,0.3411,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-24,0,0.1649236465906594,0.0,212.2,0.0,0.3273,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-25,0,0.16496595162487399,0.0,222.9,0.0,0.3416,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-26,-2,-1.3156604800751286,0.0,195.7,0.0,0.3291,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-27,-2,-1.4120233445080046,0.0,195.1,0.0,0.3257,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-28,0,-0.9553350506291647,0.0,199.5,0.0,0.3236,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-29,0,-0.6744673774811306,0.0,205.5,0.0,0.3284,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-11-30,0,-0.7864440034455531,0.0,207.8,0.0,0.3358,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-12-01,0,-0.21224177456886814,0.0,208.8,0.0,0.3275,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-12-02,-1,-1.1781281235405963,634.0507612559433,203.5,-379945.0233085525,0.3396,200000,258058.6598311689,58058.65983116889,1.2902932991558445
2021-12-03,-2,-1.5830063315879208,0.0,188.0,0.0,0.3258,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-04,-2,-2.0013528799327007,0.0,162.7,0.0,0.2891,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-05,-2,-1.9337572588385141,0.0,156.3,0.0,0.279,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-06,-2,-2.0074582831901577,0.0,161.3,0.0,0.294,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-07,-2,-1.3588127379755475,0.0,161.8,0.0,0.2861,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-08,-2,-1.8336807874487653,0.0,165.1,0.0,0.3059,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-09,-2,-1.298750943770552,0.0,151.3,0.0,0.2733,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-10,0,-0.8031867737252166,0.0,148.3,0.0,0.2606,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-11,0,-0.5565988524300316,0.0,158.0,0.0,0.2746,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-12,0,-0.45388538804530437,0.0,159.0,0.0,0.2756,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-13,0,-0.5231948819254518,0.0,144.6,0.0,0.2528,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-14,0,-0.726171434509727,0.0,150.4,0.0,0.2673,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-15,0,-0.6395095839618815,0.0,153.6,0.0,0.2726,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-16,0,0.08210185487701523,0.0,148.9,0.0,0.2556,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-17,0,-0.41657998484898084,0.0,144.1,0.0,0.2539,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-18,0,0.1980161481277843,0.0,148.6,0.0,0.2553,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-19,2,1.2182035640745381,0.0,153.2,0.0,0.2533,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-20,0,0.8319881263033523,0.0,152.6,0.0,0.2574,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-21,0,0.45933882071811816,0.0,154.7,0.0,0.2671,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-22,0,0.6995411970891307,0.0,155.4,0.0,0.2673,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-23,0,-0.08293891232123518,0.0,163.6,0.0,0.2874,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-24,0,0.582444063526445,0.0,161.2,0.0,0.2779,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-25,-2,-1.554123045771392,0.0,157.8,0.0,0.289,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-26,-2,-2.075418248457989,0.0,155.7,0.0,0.2914,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-27,-2,-2.246166681677445,0.0,155.9,0.0,0.2984,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-28,-2,-1.7102654507203192,0.0,145.7,0.0,0.274,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-29,-1,-1.0280670120869375,902.553970133945,145.5,-492025.4876526376,0.2669,200000,262643.205308978,62643.20530897798,1.31321602654489
2021-12-30,-1,-0.6553813129959787,902.553970133945,148.0,-492025.4876526376,0.2681,200000,265490.020819496,65490.020819496014,1.32745010409748
2021-12-31,-1,-0.7295397399207665,902.553970133945,146.3,-492025.4876526376,0.2665,200000,263168.43829002406,63168.43829002406,1.3158421914501204
2022-01-01,-1,-0.8138923827185046,902.553970133945,150.8,-492025.4876526376,0.2765,200000,272150.1860321532,72150.1860321532,1.360750930160766
2022-01-02,-2,-1.7851962415826261,0.0,151.2,0.0,0.2921,200000,269897.68996806093,69897.68996806093,1.3494884498403046
2022-01-03,-2,-1.7541287674691433,0.0,148.5,0.0,0.2902,200000,269897.68996806093,69897.68996806093,1.3494884498403046
2022-01-04,-1,-1.138661429873518,921.1525254882625,146.5,-483514.3138087799,0.2791,200000,269897.68996806093,69897.68996806093,1.3494884498403046
2022-01-05,-2,-1.5262979265287326,0.0,135.4,0.0,0.2661,200000,273836.79692146654,73836.79692146654,1.3691839846073326
2022-01-06,-2,-1.387271628458421,0.0,135.9,0.0,0.2676,200000,273836.79692146654,73836.79692146654,1.3691839846073326
2022-01-07,-1,-1.1439105452882528,1041.9969441456108,131.4,-532963.7931519395,0.2569,200000,273836.79692146654,73836.79692146654,1.3691839846073326
2022-01-08,-2,-1.2072386398498005,0.0,129.4,0.0,0.255,200000,274908.15960276907,74908.15960276907,1.3745407980138453
2022-01-09,-2,-1.3226513615791455,0.0,130.9,0.0,0.2609,200000,274908.15960276907,74908.15960276907,1.3745407980138453
2022-01-10,-2,-1.2716056375769076,0.0,126.5,0.0,0.2529,200000,274908.15960276907,74908.15960276907,1.3745407980138453
2022-01-11,-1,-1.1904516076187723,1044.4838890682715,131.6,-522639.0866972796,0.263,200000,274908.15960276907,74908.15960276907,1.3745407980138453
2022-01-12,-1,-1.006006467334605,1044.4838890682715,141.9,-522639.0866972796,0.2822,200000,295701.01412476005,95701.01412476005,1.4785050706238003
2022-01-13,-1,-0.7598529000927897,1044.4838890682715,136.7,-522639.0866972796,0.2693,200000,283527.6536832101,83527.65368321008,1.4176382684160505
2022-01-14,0,1.4101011787448718,0.0,144.7,0.0,0.2644,200000,261957.11537735088,61957.115377350885,1.3097855768867543
2022-01-15,2,2.2352412498612755,0.0,147.7,0.0,0.2588,200000,261957.11537735088,61957.115377350885,1.3097855768867543
2022-01-16,2,1.7243006841222415,0.0,146.4,0.0,0.2589,200000,261957.11537735088,61957.115377350885,1.3097855768867543
2022-01-17,2,2.276784569277805,0.0,151.2,0.0,0.2559,200000,261957.11537735088,61957.115377350885,1.3097855768867543
2022-01-18,0,0.9978492556799,0.0,141.5,0.0,0.2541,200000,261957.11537735088,61957.115377350885,1.3097855768867543
2022-01-19,0,0.9215442978326601,0.0,136.2,0.0,0.2454,200000,261957.11537735088,61957.115377350885,1.3097855768867543
2022-01-20,1,1.0683279651263244,-1009.8578079311909,129.7,565782.1066465462,0.2315,200000,261957.11537735088,61957.115377350885,1.3097855768867543
2022-01-21,1,1.1516454783452965,-1009.8578079311909,114.5,565782.1066465462,0.2028,200000,230369.33023604093,30369.33023604093,1.1518466511802046
2022-01-22,1,1.0095401235881634,-1009.8578079311909,108.4,565782.1066465462,0.1924,200000,218325.06369853657,18325.06369853657,1.091625318492683
2022-01-23,1,0.7818292544781404,-1009.8578079311909,112.3,565782.1066465462,0.2009,200000,227072.65705596388,27072.65705596388,1.1353632852798194
2022-01-24,1,0.5531441713217701,-1009.8578079311909,109.5,565782.1066465462,0.1978,200000,222491.13066315226,22491.13066315226,1.1124556533157612
2022-01-25,1,0.32167094057287415,-1009.8578079311909,107.8,565782.1066465462,0.1966,200000,220095.43386169337,20095.433861693367,1.100477169308467
2022-01-26,0,0.11095804042699457,0.0,106.9,0.0,0.1966,200000,258678.15287848422,58678.15287848422,1.2933907643924212
2022-01-27,0,0.29312732883166687,0.0,106.9,0.0,0.1941,200000,258678.15287848422,58678.15287848422,1.2933907643924212
2022-01-28,0,0.22962096833591228,0.0,109.4,0.0,0.1986,200000,258678.15287848422,58678.15287848422,1.2933907643924212
2022-01-29,0,-0.06307008079997307,0.0,110.8,0.0,0.2032,200000,258678.15287848422,58678.15287848422,1.2933907643924212
2022-01-30,0,0.2978989236248894,0.0,108.6,0.0,0.1952,200000,258678.15287848422,58678.15287848422,1.2933907643924212
2022-01-31,0,-0.1801815193783935,0.0,109.5,0.0,0.1996,200000,258678.15287848422,58678.15287848422,1.2933907643924212
