date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,LTCUSDT_position,LTCUSDT_price,init,total_asset,pnl,return
2021-10-05,2,2.8348436553739718,0.0,6.729,0.0,173.8,200000,232212.0292368509,32212.02923685091,1.1610601461842545
2021-10-06,0,0.8688896733370409,0.0,6.417,0.0,178.5,200000,232212.0292368509,32212.02923685091,1.1610601461842545
2021-10-07,1,1.1424868852481243,-17829.54769938966,6.512,650.0896675163799,178.6,200000,232212.0292368509,32212.02923685091,1.1610601461842545
2021-10-08,2,1.2257804382333894,0.0,6.463,0.0,175.9,200000,233093.62350187503,33093.62350187503,1.165468117509375
2021-10-09,2,2.0253175193266184,0.0,6.94,0.0,179.9,200000,233093.62350187503,33093.62350187503,1.165468117509375
2021-10-10,0,0.5763257421815706,0.0,6.327,0.0,174.8,200000,233093.62350187503,33093.62350187503,1.165468117509375
2021-10-11,0,-0.5092377613916952,0.0,6.167,0.0,179.1,200000,233093.62350187503,33093.62350187503,1.165468117509375
2021-10-12,0,-0.5977627976202562,0.0,5.915,0.0,172.6,200000,233093.62350187503,33093.62350187503,1.165468117509375
2021-10-13,0,-0.565266740478053,0.0,6.09,0.0,177.6,200000,233093.62350187503,33093.62350187503,1.165468117509375
2021-10-14,-1,-1.0165839856225742,19197.300568429833,6.071,-642.839557368657,181.3,200000,233093.62350187503,33093.62350187503,1.165468117509375
2021-10-15,-2,-1.2130873149354524,0.0,6.271,0.0,189.6,200000,234589.73171434892,34589.73171434892,1.1729486585717446
2021-10-16,-1,-1.18597869812219,19090.96123977449,6.144,-630.6175583719057,186.0,200000,234589.73171434892,34589.73171434892,1.1729486585717446
2021-10-17,-2,-1.394813400739186,0.0,5.966,0.0,183.7,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-10-18,-2,-1.7454871101097813,0.0,5.848,0.0,185.6,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-10-19,-2,-1.6350082656745828,0.0,5.933,0.0,188.8,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-10-20,-2,-2.004152397284208,0.0,6.23,0.0,207.3,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-10-21,-2,-1.6123492536729442,0.0,5.986,0.0,196.8,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-10-22,0,0.20689309218823598,0.0,6.667,0.0,191.0,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-10-23,0,-0.3966636485547978,0.0,6.534,0.0,196.3,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-10-24,0,-0.13073289675424693,0.0,6.443,0.0,190.4,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-10-25,0,0.3800014828746559,0.0,6.802,0.0,195.5,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-10-26,0,0.7264644507695955,0.0,7.018,0.0,197.6,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-10-27,0,0.23690699226087172,0.0,6.155,0.0,179.3,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-10-28,0,0.15861603389043746,0.0,6.455,0.0,189.8,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-10-29,2,1.212496618017434,0.0,6.999,0.0,196.7,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-10-30,2,3.4555560018914493,0.0,8.208,0.0,190.2,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-10-31,2,1.27248348300175,0.0,7.22,0.0,191.9,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-11-01,0,0.9746297486741887,0.0,7.311,0.0,197.6,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-11-02,1,1.1853277224966579,-15520.8334928329,7.62,588.6946302408496,200.9,200000,236537.5024307734,36537.5024307734,1.182687512153867
2021-11-03,1,0.415910142466974,-15520.8334928329,7.408,588.6946302408496,207.3,200000,237014.7313638343,37014.73136383429,1.1850736568191715
2021-11-04,1,1.081928434567348,-15520.8334928329,7.715,588.6946302408496,202.6,200000,239012.76248400196,39012.762484001956,1.1950638124200097
2021-11-05,1,0.9641255648018099,-15520.8334928329,7.562,588.6946302408496,198.9,200000,234459.9048277074,34459.90482770739,1.172299524138537
2021-11-06,1,0.8134883424556161,-15520.8334928329,7.472,588.6946302408496,197.6,200000,232297.7267940393,32297.726794039307,1.1614886339701966
2021-11-07,1,0.45224458679986357,-15520.8334928329,7.453,588.6946302408496,202.0,200000,234593.08733073523,34593.08733073523,1.1729654366536761
2021-11-08,0,-0.44963684550120114,0.0,7.869,0.0,229.0,200000,223859.8708607209,23859.870860720897,1.1192993543036045
2021-11-09,-2,-1.8977655243017721,0.0,7.911,0.0,262.0,200000,223859.8708607209,23859.870860720897,1.1192993543036045
2021-11-10,-2,-2.3665348438559937,0.0,7.324,0.0,260.4,200000,223859.8708607209,23859.870860720897,1.1192993543036045
2021-11-11,-2,-2.009988115697991,0.0,7.36,0.0,262.3,200000,223859.8708607209,23859.870860720897,1.1192993543036045
2021-11-12,-2,-1.6699359261620217,0.0,7.176,0.0,251.2,200000,223859.8708607209,23859.870860720897,1.1192993543036045
2021-11-13,-2,-1.6372286497201438,0.0,7.186,0.0,257.7,200000,223859.8708607209,23859.870860720897,1.1192993543036045
2021-11-14,-2,-1.9263751817923755,0.0,7.047,0.0,279.3,200000,223859.8708607209,23859.870860720897,1.1192993543036045
2021-11-15,-2,-1.5734488058268055,0.0,6.798,0.0,263.0,200000,223859.8708607209,23859.870860720897,1.1192993543036045
2021-11-16,-1,-1.1906415662665915,17903.060689437054,6.252,-486.2290852752409,230.2,200000,223859.87086072093,23859.870860720926,1.1192993543036047
2021-11-17,-1,-0.8285452664351101,17903.060689437054,6.589,-486.2290852752409,229.6,200000,229601.46486189606,29601.464861896064,1.1480073243094804
2021-11-18,-1,-0.6581942842966653,17903.060689437054,5.976,-486.2290852752409,204.2,200000,206276.66989328002,6276.669893280021,1.0313833494664002
2021-11-19,-1,-0.6191992833883361,17903.060689437054,6.342,-486.2290852752409,217.9,200000,219490.52857388477,19490.528573884774,1.0974526428694238
2021-11-20,-1,-0.4491133404040422,17903.060689437054,6.711,-486.2290852752409,226.8,200000,230424.19682723674,30424.196827236738,1.1521209841361837
2021-11-21,0,0.15713799411992932,0.0,7.106,0.0,221.1,200000,204145.97235593697,4145.972355936974,1.020729861779685
2021-11-22,0,0.007951737150511328,0.0,6.509,0.0,209.1,200000,204145.97235593697,4145.972355936974,1.020729861779685
2021-11-23,0,0.21363353291819562,0.0,6.868,0.0,216.2,200000,204145.97235593697,4145.972355936974,1.020729861779685
2021-11-24,0,0.16772826926001097,0.0,6.615,0.0,212.2,200000,204145.97235593697,4145.972355936974,1.020729861779685
2021-11-25,0,0.8573469189141081,0.0,7.393,0.0,222.9,200000,204145.97235593697,4145.972355936974,1.020729861779685
2021-11-26,1,1.1331171059083236,-15609.877072636258,6.539,521.578876739747,195.7,200000,204145.97235593694,4145.972355936945,1.0207298617796847
2021-11-27,2,1.3884523530877269,0.0,6.542,0.0,195.1,200000,204505.74931319873,4505.7493131987285,1.0225287465659936
2021-11-28,2,1.3045530350172199,0.0,6.608,0.0,199.5,200000,204505.74931319873,4505.7493131987285,1.0225287465659936
2021-11-29,0,0.9455564256232479,0.0,6.657,0.0,205.5,200000,204505.74931319873,4505.7493131987285,1.0225287465659936
2021-11-30,0,0.6545766918726696,0.0,6.614,0.0,207.8,200000,204505.74931319873,4505.7493131987285,1.0225287465659936
2021-12-01,0,0.3716476880509895,0.0,6.525,0.0,208.8,200000,204505.74931319873,4505.7493131987285,1.0225287465659936
2021-12-02,0,0.35087270151640904,0.0,6.375,0.0,203.5,200000,204505.74931319873,4505.7493131987285,1.0225287465659936
2021-12-03,0,0.8206947334469522,0.0,6.151,0.0,188.0,200000,204505.74931319873,4505.7493131987285,1.0225287465659936
2021-12-04,0,0.2504388588232078,0.0,5.131,0.0,162.7,200000,204505.74931319873,4505.7493131987285,1.0225287465659936
2021-12-05,0,-0.5244341700187684,0.0,4.739,0.0,156.3,200000,204505.74931319873,4505.7493131987285,1.0225287465659936
2021-12-06,-1,-1.15013249421634,21400.769078400874,4.778,-633.9297870836909,161.3,200000,204505.74931319873,4505.7493131987285,1.0225287465659936
2021-12-07,-2,-1.6391791915888645,0.0,4.681,0.0,161.8,200000,206898.58880734546,6898.588807345455,1.0344929440367272
2021-12-08,-1,-1.105697415541506,21034.83009428075,4.918,-626.5856717363581,165.1,200000,206898.58880734546,6898.588807345455,1.0344929440367272
2021-12-09,-2,-1.5710397669940586,0.0,4.405,0.0,151.3,200000,209042.57437574974,9042.57437574974,1.0452128718787488
2021-12-10,-2,-1.7107759399077003,0.0,4.265,0.0,148.3,200000,209042.57437574974,9042.57437574974,1.0452128718787488
2021-12-11,-2,-1.867392586467704,0.0,4.427,0.0,158.0,200000,209042.57437574974,9042.57437574974,1.0452128718787488
2021-12-12,-2,-1.7286398151693891,0.0,4.422,0.0,159.0,200000,209042.57437574974,9042.57437574974,1.0452128718787488
2021-12-13,-2,-1.853370790718618,0.0,3.902,0.0,144.6,200000,209042.57437574974,9042.57437574974,1.0452128718787488
2021-12-14,-2,-1.6748958926416773,0.0,4.036,0.0,150.4,200000,209042.57437574974,9042.57437574974,1.0452128718787488
2021-12-15,0,-0.7912248748659467,0.0,4.392,0.0,153.6,200000,209042.57437574974,9042.57437574974,1.0452128718787488
2021-12-16,0,-0.7353075196629346,0.0,4.25,0.0,148.9,200000,209042.57437574974,9042.57437574974,1.0452128718787488
2021-12-17,0,-0.9105270215161041,0.0,4.038,0.0,144.1,200000,209042.57437574974,9042.57437574974,1.0452128718787488
2021-12-18,-1,-1.094852852527751,25574.085438677484,4.087,-703.3733996492252,148.6,200000,209042.57437574974,9042.57437574974,1.0452128718787488
2021-12-19,-2,-1.2615480722986274,0.0,4.136,0.0,153.2,200000,211024.96182764095,11024.961827640946,1.0551248091382048
2021-12-20,-2,-1.5438362322393526,0.0,3.998,0.0,152.6,200000,211024.96182764095,11024.961827640946,1.0551248091382048
2021-12-21,-1,-1.0799664871052843,25418.569239658027,4.151,-682.0457719057562,154.7,200000,211024.96182764095,11024.961827640946,1.0551248091382048
2021-12-22,0,-0.019511378134314337,0.0,4.437,0.0,155.4,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2021-12-23,0,0.5422481589527332,0.0,4.765,0.0,163.6,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2021-12-24,0,0.8486851318872101,0.0,4.715,0.0,161.2,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2021-12-25,2,2.626845280230772,0.0,5.016,0.0,157.8,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2021-12-26,2,3.284464549193297,0.0,5.483,0.0,155.7,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2021-12-27,2,2.505106969096664,0.0,5.481,0.0,155.9,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2021-12-28,2,2.0227426069831655,0.0,5.083,0.0,145.7,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2021-12-29,2,1.4484247919988726,0.0,4.913,0.0,145.5,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2021-12-30,0,0.9431854976183821,0.0,4.812,0.0,148.0,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2021-12-31,0,0.7637882613897962,0.0,4.71,0.0,146.3,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-01,0,0.8629409560599565,0.0,4.942,0.0,150.8,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-02,0,0.6350745945678176,0.0,4.883,0.0,151.2,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-03,0,0.36407393845264385,0.0,4.703,0.0,148.5,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-04,0,0.49997786842328606,0.0,4.724,0.0,146.5,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-05,0,0.5485308317208413,0.0,4.411,0.0,135.4,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-06,0,0.37605966571178634,0.0,4.384,0.0,135.9,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-07,0,0.1738319005605148,0.0,4.189,0.0,131.4,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-08,0,-0.3576345786940642,0.0,3.972,0.0,129.4,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-09,0,-0.4554848379204485,0.0,4.036,0.0,130.9,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-10,0,-0.8773792799522351,0.0,3.84,0.0,126.5,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-11,0,-0.588897200151074,0.0,4.096,0.0,131.6,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-12,-2,-1.2728282917064753,0.0,4.272,0.0,141.9,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-13,-2,-1.8655654888635007,0.0,3.979,0.0,136.7,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-14,-2,-1.8756387844897573,0.0,4.136,0.0,144.7,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-15,-2,-2.0637274191323614,0.0,4.092,0.0,147.7,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-16,-2,-1.4236479030967928,0.0,4.205,0.0,146.4,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-17,-2,-2.403933044417943,0.0,3.957,0.0,151.2,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-18,0,-0.4860124121584955,0.0,4.214,0.0,141.5,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-19,0,0.6464664623778765,0.0,4.334,0.0,136.2,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-20,0,0.5258410650569114,0.0,4.093,0.0,129.7,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-21,0,-0.38940375851722014,0.0,3.411,0.0,114.5,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-22,-2,-2.333680284591314,0.0,2.758,0.0,108.4,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-23,-2,-2.173458390259172,0.0,2.784,0.0,112.3,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-24,-2,-2.1790562219316953,0.0,2.597,0.0,109.5,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-25,-2,-1.7557278958576674,0.0,2.605,0.0,107.8,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-26,0,-0.8764924425684806,0.0,2.812,0.0,106.9,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-27,0,-0.5118464758120721,0.0,2.895,0.0,106.9,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-28,0,-0.516015077664778,0.0,2.943,0.0,109.4,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-29,0,-0.4275052845728097,0.0,2.987,0.0,110.8,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-30,0,-0.5376253561415438,0.0,2.88,0.0,108.6,200000,204232.68306543276,4232.683065432764,1.0211634153271638
2022-01-31,0,-0.33658810024099106,0.0,2.938,0.0,109.5,200000,204232.68306543276,4232.683065432764,1.0211634153271638
