date,statusList,zscore,QTUMUSDT_position,QTUMUSDT_price,XRPUSDT_position,XRPUSDT_price,init,total_asset,pnl,return
2021-09-29,-2,-1.6721763627441968,0.0,9.047,0.0,0.9268,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-30,0,-0.14597999738823583,0.0,10.406,0.0,0.9533,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-01,0,0.19675062134311436,0.0,11.603,0.0,1.0422,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-02,2,2.599746879794756,0.0,13.805,0.0,1.0359,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-03,2,2.129862069935767,0.0,13.978,0.0,1.0552,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-04,2,1.7865836546577716,0.0,13.698,0.0,1.0425,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-05,0,0.8972836170606594,0.0,13.249,0.0,1.0839,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-06,0,0.9134147207239073,0.0,13.236,0.0,1.0765,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-07,0,0.707321478998493,0.0,12.909,0.0,1.0678,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-08,0,0.4984045974584618,0.0,12.618,0.0,1.0636,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-09,2,1.2428582689458039,0.0,14.895,0.0,1.1604,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-10,0,0.12253021983653678,0.0,13.071,0.0,1.1352,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-11,0,0.06166017868684006,0.0,13.048,0.0,1.1364,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-12,0,0.4968727077300325,0.0,13.288,0.0,1.1018,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-13,0,0.2889559879484439,0.0,13.372,0.0,1.1275,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-14,0,0.09727144498256235,0.0,13.253,0.0,1.1336,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-15,0,-0.5120832908322154,0.0,12.601,0.0,1.1413,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-16,0,-0.33340334988322384,0.0,12.843,0.0,1.1343,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-17,0,-0.36113711310768454,0.0,12.46,0.0,1.0944,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-18,0,-0.4959975959877876,0.0,12.337,0.0,1.0827,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-19,0,-0.7124592515345085,0.0,12.421,0.0,1.0911,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-20,0,-0.6744538918883527,0.0,13.126,0.0,1.1455,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-21,0,0.18347354110520356,0.0,13.185,0.0,1.0886,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-22,0,-0.20561356140291479,0.0,12.827,0.0,1.0885,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-23,0,0.5080360086723974,0.0,13.251,0.0,1.0934,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-24,0,0.5462090974363992,0.0,13.021,0.0,1.0821,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-25,0,0.715675925036746,0.0,13.246,0.0,1.0951,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-26,0,0.1568321203457735,0.0,13.104,0.0,1.1075,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-27,0,-0.007672672326050294,0.0,11.689,0.0,0.995,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-28,2,1.2964347289910845,0.0,13.033,0.0,1.0579,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-29,2,1.5283121776222175,0.0,13.317,0.0,1.0825,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-30,0,0.7769690901855321,0.0,13.078,0.0,1.0846,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-10-31,2,3.5544792751463374,0.0,15.846,0.0,1.1128,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-11-01,2,3.2745581981031178,0.0,16.855,0.0,1.0915,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-11-02,2,2.2578334047942863,0.0,16.988,0.0,1.1349,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-11-03,0,0.9257457266204191,0.0,16.296,0.0,1.2101,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-11-04,0,0.6462674460909474,0.0,15.864,0.0,1.2004,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-11-05,0,0.9206642988812782,0.0,15.825,0.0,1.1581,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-11-06,2,1.5399568587860673,0.0,16.875,0.0,1.151,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-11-07,0,0.5612079531579635,0.0,16.485,0.0,1.2198,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-11-08,0,0.3221458479925282,0.0,17.045,0.0,1.2815,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-11-09,0,0.9729003228533902,0.0,17.844,0.0,1.2571,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-11-10,0,0.4436540182845689,0.0,16.239,0.0,1.1902,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-11-11,0,0.18478907124148436,0.0,16.292,0.0,1.2142,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-11-12,0,0.2852938731708684,0.0,16.156,0.0,1.1883,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-11-13,0,0.5378117668835762,0.0,16.588,0.0,1.1892,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-11-14,1,1.0184994771770455,-2215.9225822674957,17.302,32275.35358059787,1.1879,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-11-15,1,0.5315989673937515,-2215.9225822674957,16.568,32275.35358059787,1.172,200000,74540.11973946857,-125459.88026053143,0.37270059869734284
2021-11-16,1,0.22081105843845797,-2215.9225822674957,15.141,32275.35358059787,1.0877,200000,68657.18590772845,-131342.81409227155,0.34328592953864223
2021-11-17,0,0.007124812893150715,0.0,15.125,0.0,1.0953,200000,74844.41931675146,-125155.58068324854,0.37422209658375727
2021-11-18,0,-0.9462924261057489,0.0,13.682,0.0,1.0406,200000,74844.41931675146,-125155.58068324854,0.37422209658375727
2021-11-19,0,-0.5392034062138656,0.0,14.806,0.0,1.0892,200000,74844.41931675146,-125155.58068324854,0.37422209658375727
2021-11-20,0,-0.050906248468823447,0.0,15.212,0.0,1.0965,200000,74844.41931675146,-125155.58068324854,0.37422209658375727
2021-11-21,1,1.110789627266976,-2456.976538531661,15.231,35407.521675064556,1.0569,200000,74844.41931675146,-125155.58068324854,0.37422209658375727
2021-11-22,1,0.5140165244357241,-2456.976538531661,14.524,35407.521675064556,1.0354,200000,72346.07518799568,-127653.92481200432,0.36173037593997837
2021-11-23,0,-0.03356220277662441,0.0,14.721,0.0,1.0661,200000,73265.61208268971,-126734.38791731029,0.36632806041344856
2021-11-24,0,0.28221785934653953,0.0,14.429,0.0,1.0326,200000,73265.61208268971,-126734.38791731029,0.36632806041344856
2021-11-25,2,3.072267477361422,0.0,16.423,0.0,1.0438,200000,73265.61208268971,-126734.38791731029,0.36632806041344856
2021-11-26,2,1.9986229300874474,0.0,14.32,0.0,0.9394,200000,73265.61208268971,-126734.38791731029,0.36632806041344856
2021-11-27,2,1.8071465506186462,0.0,14.473,0.0,0.9452,200000,73265.61208268971,-126734.38791731029,0.36632806041344856
2021-11-28,2,1.8974820330053757,0.0,15.098,0.0,0.9687,200000,73265.61208268971,-126734.38791731029,0.36632806041344856
2021-11-29,2,1.8533480678629177,0.0,15.623,0.0,0.9898,200000,73265.61208268971,-126734.38791731029,0.36632806041344856
2021-11-30,2,1.8979006813247297,0.0,16.068,0.0,0.9983,200000,73265.61208268971,-126734.38791731029,0.36632806041344856
2021-12-01,0,0.9255491975544887,0.0,15.158,0.0,0.9899,200000,73265.61208268971,-126734.38791731029,0.36632806041344856
2021-12-02,0,0.7090752989992601,0.0,14.76,0.0,0.9716,200000,73265.61208268971,-126734.38791731029,0.36632806041344856
2021-12-03,0,0.30296105410216356,0.0,13.707,0.0,0.9211,200000,73265.61208268971,-126734.38791731029,0.36632806041344856
2021-12-04,-1,-1.1238467080411096,3195.7433517704667,11.463,-43357.56425771672,0.8449,200000,73265.61208268971,-126734.38791731029,0.36632806041344856
2021-12-05,-2,-1.704451507520679,0.0,10.343,0.0,0.8045,200000,75093.19904066087,-124906.80095933913,0.37546599520330437
2021-12-06,-2,-1.5349057728347093,0.0,10.63,0.0,0.8255,200000,75093.19904066087,-124906.80095933913,0.37546599520330437
2021-12-07,0,-0.7369087421189041,0.0,11.161,0.0,0.8154,200000,75093.19904066087,-124906.80095933913,0.37546599520330437
2021-12-08,-2,-1.2504042885496374,0.0,11.346,0.0,0.8622,200000,75093.19904066087,-124906.80095933913,0.37546599520330437
2021-12-09,-2,-2.357313589306422,0.0,9.851,0.0,0.8583,200000,75093.19904066087,-124906.80095933913,0.37546599520330437
2021-12-10,-2,-1.8383110672043261,0.0,9.406,0.0,0.7992,200000,75093.19904066087,-124906.80095933913,0.37546599520330437
2021-12-11,-2,-1.4658451408146158,0.0,10.089,0.0,0.8392,200000,75093.19904066087,-124906.80095933913,0.37546599520330437
2021-12-12,-2,-1.383565577503662,0.0,10.005,0.0,0.8393,200000,75093.19904066087,-124906.80095933913,0.37546599520330437
2021-12-13,-2,-1.5842230664211743,0.0,8.84,0.0,0.7818,200000,75093.19904066087,-124906.80095933913,0.37546599520330437
2021-12-14,-2,-1.3900513541626072,0.0,9.206,0.0,0.8103,200000,75093.19904066087,-124906.80095933913,0.37546599520330437
2021-12-15,-1,-1.0019939135725437,3834.41580068734,9.792,-45444.92800814625,0.8262,200000,75093.19904066087,-124906.80095933913,0.37546599520330437
2021-12-16,-1,-1.0063438567682639,3834.41580068734,9.39,-45444.92800814625,0.8051,200000,72592.87590781267,-127407.12409218733,0.36296437953906335
2021-12-17,-1,-1.0465583809478685,3834.41580068734,9.088,-45444.92800814625,0.7966,200000,71048.60044793584,-128951.39955206416,0.3552430022396792
2021-12-18,-1,-1.0590734340374972,3834.41580068734,9.266,-45444.92800814625,0.8262,200000,73076.29632949932,-126923.70367050068,0.3653814816474966
2021-12-19,-1,-1.1709650477463354,3834.41580068734,9.08,-45444.92800814625,0.835,200000,72763.01035704315,-127236.98964295685,0.3638150517852158
2021-12-20,-2,-1.5307133464211995,0.0,8.962,0.0,0.8798,200000,80711.612296468,-119288.387703532,0.40355806148233997
2021-12-21,-2,-1.7092028179418355,0.0,9.207,0.0,0.9467,200000,80711.612296468,-119288.387703532,0.40355806148233997
2021-12-22,-2,-1.5289211701686707,0.0,9.42,0.0,0.9537,200000,80711.612296468,-119288.387703532,0.40355806148233997
2021-12-23,-2,-1.3248745007417184,0.0,10.042,0.0,0.9941,200000,80711.612296468,-119288.387703532,0.40355806148233997
2021-12-24,0,-0.7198857469591143,0.0,9.77,0.0,0.9115,200000,80711.612296468,-119288.387703532,0.40355806148233997
2021-12-25,0,-0.5507609488424073,0.0,10.013,0.0,0.9252,200000,80711.612296468,-119288.387703532,0.40355806148233997
2021-12-26,0,-0.521531887461034,0.0,9.913,0.0,0.92,200000,80711.612296468,-119288.387703532,0.40355806148233997
2021-12-27,0,-0.44776940417992567,0.0,9.991,0.0,0.9269,200000,80711.612296468,-119288.387703532,0.40355806148233997
2021-12-28,0,-0.5443412493059115,0.0,9.069,0.0,0.8515,200000,80711.612296468,-119288.387703532,0.40355806148233997
2021-12-29,0,-0.3752437898351234,0.0,8.769,0.0,0.8171,200000,80711.612296468,-119288.387703532,0.40355806148233997
2021-12-30,0,-0.6055222005489673,0.0,8.825,0.0,0.8386,200000,80711.612296468,-119288.387703532,0.40355806148233997
2021-12-31,0,-0.5585211142517531,0.0,8.716,0.0,0.8297,200000,80711.612296468,-119288.387703532,0.40355806148233997
2022-01-01,0,-0.4356117710080231,0.0,8.961,0.0,0.8507,200000,80711.612296468,-119288.387703532,0.40355806148233997
2022-01-02,0,0.001169554620047448,0.0,9.233,0.0,0.8586,200000,80711.612296468,-119288.387703532,0.40355806148233997
2022-01-03,0,0.5276677355473807,0.0,9.173,0.0,0.8324,200000,80711.612296468,-119288.387703532,0.40355806148233997
2022-01-04,0,0.5430508343921687,0.0,9.008,0.0,0.8228,200000,80711.612296468,-119288.387703532,0.40355806148233997
2022-01-05,0,0.03837723704308746,0.0,8.233,0.0,0.7726,200000,80711.612296468,-119288.387703532,0.40355806148233997
2022-01-06,0,0.3437831387854468,0.0,8.364,0.0,0.7791,200000,80711.612296468,-119288.387703532,0.40355806148233997
2022-01-07,0,-0.6730874991350695,0.0,7.883,0.0,0.7634,200000,80711.612296468,-119288.387703532,0.40355806148233997
2022-01-08,0,-0.9519156275213936,0.0,7.596,0.0,0.7452,200000,80711.612296468,-119288.387703532,0.40355806148233997
2022-01-09,-1,-1.0401202664672566,5275.268777546928,7.65,-53593.36805874369,0.753,200000,80711.612296468,-119288.387703532,0.40355806148233997
2022-01-10,-2,-2.158568783225578,0.0,7.237,0.0,0.7399,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-11,-2,-2.1370090018417316,0.0,7.514,0.0,0.7703,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-12,-2,-1.5827288179879482,0.0,7.927,0.0,0.7987,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-13,-2,-1.5329304520807339,0.0,7.576,0.0,0.768,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-14,0,-0.8021388062636249,0.0,7.825,0.0,0.7732,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-15,0,0.39443088051876585,0.0,8.243,0.0,0.7791,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-16,0,-0.18649702514827232,0.0,8.044,0.0,0.7784,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-17,0,-0.7636133480373881,0.0,7.682,0.0,0.7617,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-18,0,0.2420247515530926,0.0,7.849,0.0,0.7509,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-19,0,-0.8352267711537539,0.0,7.397,0.0,0.7381,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-20,-2,-1.2710769488373062,0.0,7.056,0.0,0.7199,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-21,-2,-1.4914443753876145,0.0,6.136,0.0,0.6368,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-22,-2,-1.8457348758282897,0.0,5.589,0.0,0.5966,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-23,-2,-1.8955776301388652,0.0,5.815,0.0,0.6283,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-24,-2,-2.266992778176062,0.0,5.464,0.0,0.6118,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-25,-2,-1.902696146392811,0.0,5.542,0.0,0.618,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-26,-2,-1.6289401854281091,0.0,5.586,0.0,0.6193,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-27,-1,-1.0403096595022976,7291.361353799267,5.636,-67500.18493760294,0.6088,200000,82188.22518002534,-117811.77481997466,0.41094112590012677
2022-01-28,-1,-0.4288845455001727,7291.361353799267,5.825,-67500.18493760294,0.6111,200000,83721.5429012499,-116278.4570987501,0.41860771450624945
2022-01-29,0,-0.11004107480575356,0.0,5.967,0.0,0.6174,200000,80355.28616238118,-119644.71383761882,0.40177643081190584
2022-01-30,0,0.4311320348414846,0.0,5.973,0.0,0.6013,200000,80355.28616238118,-119644.71383761882,0.40177643081190584
2022-01-31,0,0.19919788067065014,0.0,6.066,0.0,0.6174,200000,80355.28616238118,-119644.71383761882,0.40177643081190584
