date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,MITHUSDT_position,MITHUSDT_price,init,total_asset,pnl,return
2021-09-17,2,1.9014843105869936,0.0,1.1934,0.0,0.05053,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-18,2,1.2612800398246156,0.0,1.2201,0.0,0.05298,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-19,0,0.04508191190219221,0.0,1.1712,0.0,0.05421,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-20,0,-0.6248235089919643,0.0,1.0144,0.0,0.0486,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-21,2,1.4163694694360243,0.0,0.9876,0.0,0.04227,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-22,2,1.21770609542873,0.0,1.093,0.0,0.04696,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-23,2,1.370891252733106,0.0,1.1219,0.0,0.04768,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-24,2,2.817771732671183,0.0,1.1589,0.0,0.04424,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-25,2,1.9803139459154433,0.0,1.125,0.0,0.04403,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-26,2,1.9706215840751697,0.0,1.0964,0.0,0.04216,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-27,2,1.7435299530739061,0.0,1.0672,0.0,0.0409,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-28,1,1.084343749214656,-74756.08461996188,0.9897,1876866.9951389213,0.03942,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-29,2,1.645435990598273,0.0,1.0326,0.0,0.03895,200000,152061.35741466418,-47938.64258533582,0.7603067870733209
2021-09-30,2,1.7588028016261343,0.0,1.1335,0.0,0.04153,200000,152061.35741466418,-47938.64258533582,0.7603067870733209
2021-10-01,2,1.57172943782138,0.0,1.2327,0.0,0.0451,200000,152061.35741466418,-47938.64258533582,0.7603067870733209
2021-10-02,2,1.6667409239064117,0.0,1.2345,0.0,0.044,200000,152061.35741466418,-47938.64258533582,0.7603067870733209
2021-10-03,2,1.7377677318438862,0.0,1.2995,0.0,0.04507,200000,152061.35741466418,-47938.64258533582,0.7603067870733209
2021-10-04,2,1.3623343759746873,0.0,1.2444,0.0,0.04403,200000,152061.35741466418,-47938.64258533582,0.7603067870733209
2021-10-05,2,1.2485374322545468,0.0,1.326,0.0,0.04684,200000,152061.35741466418,-47938.64258533582,0.7603067870733209
2021-10-06,2,1.3686571468157147,0.0,1.371,0.0,0.04739,200000,152061.35741466418,-47938.64258533582,0.7603067870733209
2021-10-07,2,1.8740456000089787,0.0,1.44,0.0,0.04651,200000,152061.35741466418,-47938.64258533582,0.7603067870733209
2021-10-08,0,0.301261116001852,0.0,1.3861,0.0,0.05147,200000,152061.35741466418,-47938.64258533582,0.7603067870733209
2021-10-09,0,-0.052001203161674045,0.0,1.2868,0.0,0.049,200000,152061.35741466418,-47938.64258533582,0.7603067870733209
2021-10-10,0,0.11612586547414551,0.0,1.283,0.0,0.04767,200000,152061.35741466418,-47938.64258533582,0.7603067870733209
2021-10-11,0,0.015255583308865502,0.0,1.2423,0.0,0.0462,200000,152061.35741466418,-47938.64258533582,0.7603067870733209
2021-10-12,-1,-1.1385669352745675,64085.19783153413,1.1864,-1606395.0709345466,0.04733,200000,152061.35741466418,-47938.64258533582,0.7603067870733209
2021-10-13,-1,-0.366801786728214,64085.19783153413,1.2515,-1606395.0709345466,0.0471,200000,155863.83292718214,-44136.16707281786,0.7793191646359108
2021-10-14,-1,-0.30094852054236515,64085.19783153413,1.2699,-1606395.0709345466,0.04757,200000,157798.00625062158,-42201.993749378424,0.7889900312531078
2021-10-15,-2,-2.1151117834371593,0.0,1.1565,0.0,0.04892,200000,156531.672992613,-43468.32700738701,0.782658364963065
2021-10-16,-2,-2.157952246597781,0.0,1.1666,0.0,0.05093,200000,156531.672992613,-43468.32700738701,0.782658364963065
2021-10-17,-2,-1.8878843952651432,0.0,1.1449,0.0,0.05009,200000,156531.672992613,-43468.32700738701,0.782658364963065
2021-10-18,-2,-1.952774855350648,0.0,1.1738,0.0,0.05299,200000,156531.672992613,-43468.32700738701,0.782658364963065
2021-10-19,-2,-1.5237092239156527,0.0,1.1676,0.0,0.05147,200000,156531.672992613,-43468.32700738701,0.782658364963065
2021-10-20,-2,-1.4520220496471243,0.0,1.1921,0.0,0.05321,200000,156531.672992613,-43468.32700738701,0.782658364963065
2021-10-21,-1,-1.1444917228515388,66717.10552920168,1.1731,-1526244.8614724355,0.05128,200000,156531.672992613,-43468.32700738701,0.782658364963065
2021-10-22,-1,-0.6222667890853084,66717.10552920168,1.2155,-1526244.8614724355,0.05049,200000,158154.7448264879,-41845.255173512094,0.7907737241324395
2021-10-23,-1,-0.25575507743091125,66717.10552920168,1.2654,-1526244.8614724355,0.05089,200000,162094.42633698406,-37905.57366301594,0.8104721316849204
2021-10-24,-1,-0.21469314004550497,66717.10552920168,1.2159,-1526244.8614724355,0.049,200000,155907.32682510564,-44092.67317489436,0.7795366341255282
2021-10-25,-1,-0.3312091235318032,66717.10552920168,1.2257,-1526244.8614724355,0.05031,200000,158560.53522782074,-41439.46477217926,0.7928026761391037
2021-10-26,-1,-0.4541880202972338,66717.10552920168,1.1943,-1526244.8614724355,0.04998,200000,155961.9573099179,-44038.042690082104,0.7798097865495894
2021-10-27,-1,-0.2985154787103741,66717.10552920168,1.0723,-1526244.8614724355,0.04459,200000,139596.01063201885,-60403.98936798115,0.6979800531600943
2021-10-28,0,0.1676478254188664,0.0,1.1452,0.0,0.04637,200000,150899.21796704805,-49100.782032951945,0.7544960898352403
2021-10-29,0,0.15728182063743334,0.0,1.178,0.0,0.04791,200000,150899.21796704805,-49100.782032951945,0.7544960898352403
2021-10-30,0,-0.34462605164617444,0.0,1.2204,0.0,0.05147,200000,150899.21796704805,-49100.782032951945,0.7544960898352403
2021-10-31,2,1.2278476515041636,0.0,1.2843,0.0,0.04994,200000,150899.21796704805,-49100.782032951945,0.7544960898352403
2021-11-01,0,-0.055183377275268335,0.0,1.2381,0.0,0.05157,200000,150899.21796704805,-49100.782032951945,0.7544960898352403
2021-11-02,0,-0.0468203149615051,0.0,1.2641,0.0,0.05291,200000,150899.21796704805,-49100.782032951945,0.7544960898352403
2021-11-03,-1,-1.076237262074311,59942.48747400018,1.2587,-1361660.5122455158,0.05541,200000,150899.21796704805,-49100.782032951945,0.7544960898352403
2021-11-04,0,0.5802678238731275,0.0,1.2898,0.0,0.05299,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-05,0,0.5550487224896936,0.0,1.243,0.0,0.05098,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-06,0,0.33400857278707363,0.0,1.2254,0.0,0.05057,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-07,0,-0.436223749396048,0.0,1.2314,0.0,0.0521,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-08,0,-0.8004746874697892,0.0,1.2398,0.0,0.05297,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-09,0,0.6496624732358712,0.0,1.281,0.0,0.05209,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-10,0,-0.6017072730254726,0.0,1.1743,0.0,0.04932,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-11,0,-0.9090635438794857,0.0,1.1815,0.0,0.05011,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-12,0,-0.6606701757341412,0.0,1.1624,0.0,0.04907,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-13,-2,-1.3753528111408906,0.0,1.189,0.0,0.05139,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-14,-2,-1.405765414050664,0.0,1.1851,0.0,0.05152,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-15,-2,-3.451507310741232,0.0,1.1954,0.0,0.06055,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-16,-2,-2.23438970194017,0.0,1.1459,0.0,0.05582,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-17,0,0.05572499910894679,0.0,1.2172,0.0,0.0516,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-18,0,0.9004871810622027,0.0,1.1267,0.0,0.04556,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-19,-2,-2.1263752755356458,0.0,1.1586,0.0,0.0578,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-20,-2,-3.9062334625681094,0.0,1.1945,0.0,0.14724,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-21,-2,-2.124656041409669,0.0,1.1865,0.0,0.0917,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-22,-2,-1.636558536289605,0.0,1.1367,0.0,0.08136,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-23,-2,-1.5996291956044628,0.0,1.1502,0.0,0.08781,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-24,-2,-1.8566685512419587,0.0,1.1146,0.0,0.10866,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-25,-2,-1.434781670215806,0.0,1.1458,0.0,0.09932,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-26,-1,-1.0831971634852162,66384.16150449692,1.0977,-853177.5445906364,0.08541,200000,145739.78816697252,-54260.21183302748,0.7286989408348625
2021-11-27,-1,-1.1599243976872216,66384.16150449692,1.112,-853177.5445906364,0.09517,200000,155016.09451169145,-44983.90548830855,0.7750804725584572
2021-11-28,-1,-1.099862505205243,66384.16150449692,1.1145,-853177.5445906364,0.09827,200000,157826.90530368366,-42173.094696316344,0.7891345265184183
2021-11-29,-1,-0.8543661548013892,66384.16150449692,1.1478,-853177.5445906364,0.09365,200000,156095.81762577465,-43904.18237422535,0.7804790881288732
2021-11-30,-1,-0.7046802865341962,66384.16150449692,1.1253,-853177.5445906364,0.08889,200000,150541.04887967205,-49458.951120327954,0.7527052443983602
2021-12-01,-1,-0.5906705433529291,66384.16150449692,1.1267,-853177.5445906364,0.08748,200000,149431.00636790556,-50568.99363209444,0.7471550318395278
2021-12-02,-1,-0.5973296672035521,66384.16150449692,1.1161,-853177.5445906364,0.0898,200000,150706.70615940818,-49293.293840591825,0.7535335307970409
2021-12-03,-1,-0.7827577833118057,66384.16150449692,1.0728,-853177.5445906364,0.09718,200000,154128.72224534233,-45871.27775465767,0.7706436112267117
2021-12-04,-1,-0.5113574637018613,66384.16150449692,0.9048,-853177.5445906364,0.0753,200000,124308.65843694375,-75691.34156305625,0.6215432921847188
2021-12-05,-1,-0.3862087704409316,66384.16150449692,0.8387,-853177.5445906364,0.06828,200000,113931.35899847021,-86068.64100152979,0.569656794992351
2021-12-06,-1,-0.2660329257604791,66384.16150449692,0.8971,-853177.5445906364,0.07183,200000,120836.9743136296,-79163.0256863704,0.6041848715681479
2021-12-07,0,-0.03652756654237085,0.0,0.8879,0.0,0.06856,200000,145291.1436242637,-54708.8563757363,0.7264557181213185
2021-12-08,0,0.45852828425333636,0.0,0.9639,0.0,0.07129,200000,145291.1436242637,-54708.8563757363,0.7264557181213185
2021-12-09,0,0.9657659240549803,0.0,0.862,0.0,0.06404,200000,145291.1436242637,-54708.8563757363,0.7264557181213185
2021-12-10,1,1.0740184673642088,-88906.58647917249,0.8171,1196402.6978282584,0.06072,200000,145291.1436242637,-54708.8563757363,0.7264557181213185
2021-12-11,2,1.249046172840814,0.0,0.8467,0.0,0.06179,200000,146642.627697371,-53357.372302628995,0.733213138486855
2021-12-12,0,0.41592390055068185,0.0,0.8443,0.0,0.06589,200000,146642.627697371,-53357.372302628995,0.733213138486855
2021-12-13,0,0.9247542992829161,0.0,0.7585,0.0,0.05706,200000,146642.627697371,-53357.372302628995,0.733213138486855
2021-12-14,2,1.2162179387909517,0.0,0.7605,0.0,0.05603,200000,146642.627697371,-53357.372302628995,0.733213138486855
2021-12-15,1,1.0683940608766915,-94401.07357884062,0.7767,1278042.7723319768,0.05737,200000,146642.627697371,-53357.372302628995,0.733213138486855
2021-12-16,0,-0.10708887747750091,0.0,0.7655,0.0,0.06067,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2021-12-17,-2,-1.8352915475970073,0.0,0.7719,0.0,0.06905,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2021-12-18,0,-0.6117054435187583,0.0,0.7824,0.0,0.06384,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2021-12-19,0,0.06820380674636768,0.0,0.7723,0.0,0.06034,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2021-12-20,0,-0.9510294480476876,0.0,0.7394,0.0,0.06172,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2021-12-21,0,-0.45098362619013527,0.0,0.7633,0.0,0.06187,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2021-12-22,0,0.13187570284135344,0.0,0.7796,0.0,0.06087,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2021-12-23,0,0.32760126658232824,0.0,0.8317,0.0,0.06386,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2021-12-24,0,0.04271090947746718,0.0,0.8114,0.0,0.06302,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2021-12-25,0,0.09506680008398724,0.0,0.8256,0.0,0.0638,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2021-12-26,-2,-1.4865769015440202,0.0,0.8283,0.0,0.06982,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2021-12-27,0,-0.8278619684952058,0.0,0.8271,0.0,0.06749,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2021-12-28,0,-0.6735665219341829,0.0,0.7607,0.0,0.06181,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2021-12-29,0,-0.49115277461020074,0.0,0.7375,0.0,0.05956,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2021-12-30,0,-0.19148658408163108,0.0,0.7561,0.0,0.06032,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2021-12-31,0,-0.07768230848198299,0.0,0.7476,0.0,0.05956,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2022-01-01,0,0.5828431673922586,0.0,0.7853,0.0,0.0607,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2022-01-02,2,1.7618805535346993,0.0,0.8297,0.0,0.06061,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2022-01-03,2,2.0904331556421023,0.0,0.8468,0.0,0.06051,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2022-01-04,2,1.4891735630273504,0.0,0.8091,0.0,0.05941,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2022-01-05,2,1.4116019924498584,0.0,0.7462,0.0,0.05456,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2022-01-06,2,1.433559644597462,0.0,0.7404,0.0,0.05393,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2022-01-07,2,3.2447885877298557,0.0,0.771,0.0,0.04787,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2022-01-08,2,1.3607072446276647,0.0,0.7231,0.0,0.04998,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2022-01-09,2,1.357864371801295,0.0,0.728,0.0,0.04979,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2022-01-10,2,1.3002917298732015,0.0,0.6897,0.0,0.04686,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2022-01-11,1,1.0034933565837683,-100303.52953355503,0.7047,1455899.0167311272,0.04855,200000,141367.79452459246,-58632.205475407536,0.7068389726229622
2022-01-12,1,0.6224520433137608,-100303.52953355503,0.7311,1455899.0167311272,0.0516,200000,148456.29970530822,-51543.70029469178,0.7422814985265411
2022-01-13,1,0.754237599188015,-100303.52953355503,0.7006,1455899.0167311272,0.04868,200000,141145.81692567992,-58854.183074320084,0.7057290846283996
2022-01-14,1,0.8776267003789314,-100303.52953355503,0.715,1455899.0167311272,0.0489,200000,142910.48553464396,-57089.51446535604,0.7145524276732198
2022-01-15,1,0.8675002844489483,-100303.52953355503,0.7446,1455899.0167311272,0.05066,200000,148441.85227828397,-51558.14772171603,0.7422092613914199
2022-01-16,2,1.7472333315910797,0.0,0.7957,0.0,0.05024,200000,148034.94637387036,-51965.05362612964,0.7401747318693519
2022-01-17,2,1.2789647896603162,0.0,0.7422,0.0,0.048,200000,148034.94637387036,-51965.05362612964,0.7401747318693519
2022-01-18,1,1.039813758438161,-103376.35919963014,0.716,1581907.954411951,0.04679,200000,148034.94637387036,-51965.05362612964,0.7401747318693519
2022-01-19,0,-0.2802442002880465,0.0,0.6927,0.0,0.04909,200000,141987.88890937145,-58012.11109062855,0.7099394445468572
2022-01-20,0,0.7002990874325095,0.0,0.6703,0.0,0.04456,200000,141987.88890937145,-58012.11109062855,0.7099394445468572
2022-01-21,2,1.4423946563363217,0.0,0.5831,0.0,0.03712,200000,141987.88890937145,-58012.11109062855,0.7099394445468572
2022-01-22,2,3.8220612327606087,0.0,0.7062,0.0,0.03316,200000,141987.88890937145,-58012.11109062855,0.7099394445468572
2022-01-23,2,2.1138749185411583,0.0,0.6777,0.0,0.03523,200000,141987.88890937145,-58012.11109062855,0.7099394445468572
2022-01-24,2,1.5824912849421449,0.0,0.6252,0.0,0.03352,200000,141987.88890937145,-58012.11109062855,0.7099394445468572
2022-01-25,2,1.236827445329533,0.0,0.6079,0.0,0.03332,200000,141987.88890937145,-58012.11109062855,0.7099394445468572
2022-01-26,1,1.0345864333963364,-116117.0174267022,0.6114,2096690.6218158808,0.03386,200000,141987.88890937145,-58012.11109062855,0.7099394445468572
2022-01-27,1,1.097175719710244,-116117.0174267022,0.6036,2096690.6218158808,0.03285,200000,138964.51864540915,-61035.481354590855,0.6948225932270458
2022-01-28,1,0.5873915806569556,-116117.0174267022,0.6103,2096690.6218158808,0.03498,200000,144208.45368663585,-55791.546313364146,0.7210422684331792
2022-01-29,1,0.6981528805071189,-116117.0174267022,0.624,2096690.6218158808,0.03499,200000,145820.22373159984,-54179.776268400165,0.7291011186579992
2022-01-30,1,0.5164901626280513,-116117.0174267022,0.6522,2096690.6218158808,0.03708,200000,153476.80702262803,-46523.192977371975,0.7673840351131401
2022-01-31,1,0.47078778118844117,-116117.0174267022,0.634,2096690.6218158808,0.03596,200000,149015.18380902827,-50984.81619097173,0.7450759190451414
