date,statusList,zscore,ADAUSDT_position,ADAUSDT_price,TRXUSDT_position,TRXUSDT_price,init,total_asset,pnl,return
2021-03-03,1,0.8266130608576074,-107805.33230237817,1.21311,2812553.026228889,0.04883,200000,268116.69094009465,68116.69094009465,1.3405834547004734
2021-03-04,0,0.10945456326608331,0.0,1.11239,0.0,0.05142,200000,238948.81766984903,38948.81766984903,1.194744088349245
2021-03-05,0,0.3507530649657313,0.0,1.15908,0.0,0.05019,200000,238948.81766984903,38948.81766984903,1.194744088349245
2021-03-06,0,0.14978944682834136,0.0,1.129,0.0,0.05015,200000,238948.81766984903,38948.81766984903,1.194744088349245
2021-03-07,0,-0.06457499564710618,0.0,1.13042,0.0,0.05173,200000,238948.81766984903,38948.81766984903,1.194744088349245
2021-03-08,0,-0.3213776172607373,0.0,1.11848,0.0,0.05307,200000,238948.81766984903,38948.81766984903,1.194744088349245
2021-03-09,0,-0.029117564829904196,0.0,1.1972,0.0,0.0532,200000,238948.81766984903,38948.81766984903,1.194744088349245
2021-03-10,0,-0.24816949652656517,0.0,1.13261,0.0,0.05142,200000,238948.81766984903,38948.81766984903,1.194744088349245
2021-03-11,0,-0.4683857058367627,0.0,1.1243,0.0,0.05151,200000,238948.81766984903,38948.81766984903,1.194744088349245
2021-03-12,0,-0.9122882519610019,0.0,1.03207,0.0,0.04997,200000,238948.81766984903,38948.81766984903,1.194744088349245
2021-03-13,0,-0.9568823532135062,0.0,1.1,0.0,0.05291,200000,238948.81766984903,38948.81766984903,1.194744088349245
2021-03-14,-1,-1.0370214052881404,113522.42793812844,1.05243,-2340341.0153756025,0.05105,200000,238948.81766984903,38948.81766984903,1.194744088349245
2021-03-15,-1,-1.099602597841673,113522.42793812844,1.03103,-2340341.0153756025,0.05069,200000,235676.91494643784,35676.91494643784,1.1783845747321893
2021-03-16,0,0.1454955174472389,0.0,1.24924,0.0,0.05237,200000,219695.71876764175,19695.718767641752,1.0984785938382087
2021-03-17,0,0.5792960273023882,0.0,1.377,0.0,0.05483,200000,219695.71876764175,19695.718767641752,1.0984785938382087
2021-03-18,0,-0.09005912239763299,0.0,1.22925,0.0,0.05329,200000,219695.71876764175,19695.718767641752,1.0984785938382087
2021-03-19,0,-0.3908996907508724,0.0,1.29474,0.0,0.05862,200000,219695.71876764175,19695.718767641752,1.0984785938382087
2021-03-20,-2,-1.4214050046794697,0.0,1.20046,0.0,0.0609,200000,219695.71876764175,19695.718767641752,1.0984785938382087
2021-03-21,-2,-1.8360267456773243,0.0,1.18561,0.0,0.06337,200000,219695.71876764175,19695.718767641752,1.0984785938382087
2021-03-22,-2,-1.7859320812366901,0.0,1.1015,0.0,0.05927,200000,219695.71876764175,19695.718767641752,1.0984785938382087
2021-03-23,-2,-1.3940896792701591,0.0,1.11639,0.0,0.05852,200000,219695.71876764175,19695.718767641752,1.0984785938382087
2021-03-24,-2,-1.2005062643032032,0.0,1.06902,0.0,0.05568,200000,219695.71876764175,19695.718767641752,1.0984785938382087
2021-03-25,0,-0.7686094690837926,0.0,1.0956,0.0,0.05528,200000,219695.71876764175,19695.718767641752,1.0984785938382087
2021-03-26,-2,-1.218335807179039,0.0,1.2142,0.0,0.06464,200000,219695.71876764175,19695.718767641752,1.0984785938382087
2021-03-27,-2,-1.2339800746539973,0.0,1.17678,0.0,0.0636,200000,219695.71876764175,19695.718767641752,1.0984785938382087
2021-03-28,-1,-1.0330327804136297,92322.31443468468,1.18983,-1726624.6366523246,0.06362,200000,219695.71876764175,19695.718767641752,1.0984785938382087
2021-03-29,-1,-0.996269027987569,92322.31443468468,1.20239,-1726624.6366523246,0.06475,200000,222806.37287635854,22806.37287635854,1.1140318643817926
2021-03-30,-1,-0.9953814276601545,92322.31443468468,1.21189,-1726624.6366523246,0.06598,200000,225807.18316657038,25807.18316657038,1.1290359158328518
2021-03-31,-2,-2.7708172818747667,0.0,1.19191,0.0,0.09296,200000,270162.8551929968,70162.8551929968,1.350814275964984
2021-04-01,-2,-1.9788211492647578,0.0,1.18377,0.0,0.08543,200000,270162.8551929968,70162.8551929968,1.350814275964984
2021-04-02,-2,-1.9466742354316893,0.0,1.18998,0.0,0.09232,200000,270162.8551929968,70162.8551929968,1.350814275964984
2021-04-03,-2,-1.997426336922489,0.0,1.16238,0.0,0.10143,200000,270162.8551929968,70162.8551929968,1.350814275964984
2021-04-04,-2,-2.1332570091052006,0.0,1.18206,0.0,0.12761,200000,270162.8551929968,70162.8551929968,1.350814275964984
2021-04-05,-2,-1.928184089186241,0.0,1.2118,0.0,0.13655,200000,270162.8551929968,70162.8551929968,1.350814275964984
2021-04-06,-2,-1.5186758871125818,0.0,1.252,0.0,0.12401,200000,270162.8551929968,70162.8551929968,1.350814275964984
2021-04-07,-2,-1.2751157090544805,0.0,1.17359,0.0,0.11045,200000,270162.8551929968,70162.8551929968,1.350814275964984
2021-04-08,-2,-1.322415953969175,0.0,1.21926,0.0,0.12349,200000,270162.8551929968,70162.8551929968,1.350814275964984
2021-04-09,-1,-1.0864695744888326,112379.62046613455,1.20201,-1166103.4840857943,0.11584,200000,270162.8551929968,70162.8551929968,1.350814275964984
2021-04-10,-1,-1.1381469018589943,112379.62046613455,1.21747,-1166103.4840857943,0.1263,200000,284097.68656894064,84097.68656894064,1.4204884328447032
2021-04-11,-1,-0.8790632443105462,112379.62046613455,1.26355,-1166103.4840857943,0.12214,200000,284425.14898622327,84425.14898622327,1.4221257449311164
2021-04-12,-1,-0.8238868914145877,112379.62046613455,1.31431,-1166103.4840857943,0.12874,200000,297825.8215160505,97825.82151605049,1.4891291075802524
2021-04-13,-1,-0.8687216846812709,112379.62046613455,1.41246,-1166103.4840857943,0.14622,200000,329239.3701666213,129239.37016662129,1.6461968508331064
2021-04-14,-1,-0.6257391521185546,112379.62046613455,1.45092,-1166103.4840857943,0.1404,200000,326774.7680923694,126774.76809236943,1.6338738404618471
2021-04-15,-1,-0.9033299706375791,112379.62046613455,1.4782,-1166103.4840857943,0.16421,200000,357605.4080947684,157605.4080947684,1.788027040473842
2021-04-16,-1,-0.8990278678465696,112379.62046613455,1.40989,-1166103.4840857943,0.16091,200000,346080.61472324363,146080.61472324363,1.7304030736162181
2021-04-17,-1,-0.8346207205191887,112379.62046613455,1.36802,-1166103.4840857943,0.15535,200000,334891.7446428095,134891.7446428095,1.6744587232140475
2021-04-18,-1,-0.7715659626815723,112379.62046613455,1.27693,-1166103.4840857943,0.14302,200000,310277.02905577153,110277.02905577153,1.5513851452788576
2021-04-19,-1,-0.7224506281039076,112379.62046613455,1.1945,-1166103.4840857943,0.12993,200000,285749.28233406495,85749.28233406495,1.4287464116703248
2021-04-20,-1,-0.40795636770658744,112379.62046613455,1.26689,-1166103.4840857943,0.13279,200000,297219.49902409385,97219.49902409385,1.4860974951204693
2021-04-21,0,-0.07730911449638588,0.0,1.20358,0.0,0.12273,200000,278020.8721942161,78020.87219421612,1.3901043609710806
2021-04-22,0,0.8801095443447343,0.0,1.144,0.0,0.11001,200000,278020.8721942161,78020.87219421612,1.3901043609710806
2021-04-23,2,1.3983904096633728,0.0,1.15866,0.0,0.10915,200000,278020.8721942161,78020.87219421612,1.3901043609710806
2021-04-24,2,1.439240205205521,0.0,1.10287,0.0,0.10249,200000,278020.8721942161,78020.87219421612,1.3901043609710806
2021-04-25,2,1.2581984426703794,0.0,1.0913,0.0,0.10176,200000,278020.8721942161,78020.87219421612,1.3901043609710806
2021-04-26,0,0.9390875842410602,0.0,1.2375,0.0,0.11732,200000,278020.8721942161,78020.87219421612,1.3901043609710806
2021-04-27,0,0.7124136675544823,0.0,1.3063,0.0,0.12594,200000,278020.8721942161,78020.87219421612,1.3901043609710806
2021-04-28,2,1.3581538770215553,0.0,1.3379,0.0,0.12266,200000,278020.8721942161,78020.87219421612,1.3901043609710806
2021-04-29,1,1.1147845528954639,-106415.3992935069,1.3063,1146666.9644238888,0.12123,200000,278020.8721942161,78020.87219421612,1.3901043609710806
2021-04-30,1,0.3281934139241726,-106415.3992935069,1.3532,1146666.9644238888,0.13223,200000,295625.09102974436,95625.09102974436,1.4781254551487217
2021-05-01,1,0.43413054421526054,-106415.3992935069,1.3516,1146666.9644238888,0.13112,200000,294182.0260603642,94182.02606036421,1.470910130301821
2021-05-02,1,0.542472487793511,-106415.3992935069,1.3267,1146666.9644238888,0.12759,200000,287484.54823353956,87484.54823353956,1.4374227411676979
2021-05-03,1,0.4316444749092062,-106415.3992935069,1.3622,1146666.9644238888,0.13159,200000,295848.96276615467,95848.96276615467,1.4792448138307734
2021-05-04,1,0.8158240001546971,-106415.3992935069,1.2698,1146666.9644238888,0.11917,200000,271774.5761732899,71774.57617328991,1.3588728808664496
2021-05-05,0,-0.015840378277723433,0.0,1.4798,0.0,0.14654,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-06,0,0.9852327979774048,0.0,1.6491,0.0,0.15216,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-07,2,1.4955869327180764,0.0,1.653,0.0,0.14763,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-08,2,1.70526897237962,0.0,1.6211,0.0,0.14301,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-09,2,2.955077844305634,0.0,1.7663,0.0,0.14295,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-10,2,2.9117768810745734,0.0,1.6423,0.0,0.12716,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-11,2,2.177966703131848,0.0,1.7632,0.0,0.13893,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-12,2,2.2336579679790023,0.0,1.5694,0.0,0.11918,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-13,2,3.195995980669157,0.0,1.9296,0.0,0.12159,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-14,2,2.544495784466753,0.0,2.0069,0.0,0.12473,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-15,2,2.682461691887275,0.0,2.1744,0.0,0.12059,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-16,2,2.478359954370181,0.0,2.3002,0.0,0.11964,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-17,2,1.7540045809165634,0.0,2.0307,0.0,0.11279,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-18,2,1.3334932163393067,0.0,2.0036,0.0,0.11627,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-19,2,1.558551796952702,0.0,1.4663,0.0,0.07881,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-20,2,1.761440390362713,0.0,1.8006,0.0,0.08928,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-21,2,1.4927881810918278,0.0,1.5493,0.0,0.0779,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-22,2,1.2295021223535134,0.0,1.4629,0.0,0.07534,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-23,2,1.4638868990945302,0.0,1.3139,0.0,0.06285,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-24,1,1.1435320715305326,-86278.00100066804,1.55,1737667.6396964067,0.07696,200000,267461.80310207093,67461.80310207093,1.3373090155103546
2021-05-25,1,1.0495539132298533,-86278.00100066804,1.5532,1737667.6396964067,0.07714,200000,268050.67288041837,68050.67288041837,1.3402533644020918
2021-05-26,2,1.2903176548499347,0.0,1.7791,0.0,0.08312,200000,276524.06047079404,76524.06047079404,1.3826203023539703
2021-05-27,1,1.0358640219839088,-83531.91773525678,1.6552,1739363.8223096868,0.07949,200000,276524.06047079404,76524.06047079404,1.3826203023539703
2021-05-28,1,1.018956770639255,-83531.91773525678,1.5133,1739363.8223096868,0.07204,200000,251712.62086795393,51712.62086795393,1.2585631043397696
2021-05-29,1,0.7493004691914202,-83531.91773525678,1.4029,1739363.8223096868,0.06877,200000,236802.97745102888,36802.977451028884,1.1840148872551444
2021-05-30,2,1.206870973501681,0.0,1.5751,0.0,0.07196,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-05-31,2,1.46005421848986,0.0,1.7373,0.0,0.07679,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-01,2,1.5736055289437691,0.0,1.7363,0.0,0.07614,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-02,2,1.3234834778143516,0.0,1.7534,0.0,0.07804,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-03,2,1.262557986667517,0.0,1.8453,0.0,0.08223,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-04,0,0.9833684459506568,0.0,1.7077,0.0,0.07714,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-05,0,0.7612514200381315,0.0,1.6551,0.0,0.07552,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-06,0,0.5196056690262147,0.0,1.6771,0.0,0.07745,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-07,0,0.6033459514411931,0.0,1.5659,0.0,0.0717,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-08,0,0.5393651304360658,0.0,1.5819,0.0,0.07242,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-09,0,0.23891385189014033,0.0,1.6279,0.0,0.07536,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-10,0,-0.3328031449845308,0.0,1.5328,0.0,0.07257,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-11,0,-0.8967506226388785,0.0,1.4371,0.0,0.06919,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-12,0,0.24797965501684793,0.0,1.4789,0.0,0.06804,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-13,0,0.19593210520316434,0.0,1.5566,0.0,0.07153,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-14,0,0.2896626017530643,0.0,1.5769,0.0,0.07203,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-15,0,-0.06599535590127793,0.0,1.5552,0.0,0.07174,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-16,0,-0.36031588696057426,0.0,1.4851,0.0,0.06895,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-17,-2,-2.369637005979871,0.0,1.4826,0.0,0.0739,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-18,-2,-1.9451650663639806,0.0,1.4163,0.0,0.06962,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-19,-2,-1.7621450304541388,0.0,1.3839,0.0,0.06827,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-20,0,-0.6398329045109887,0.0,1.4263,0.0,0.06768,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-21,0,0.6344221159738742,0.0,1.174,0.0,0.05351,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-22,2,1.6415626690282845,0.0,1.1567,0.0,0.05103,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-23,0,0.16763541799453413,0.0,1.2512,0.0,0.05797,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-24,-2,-1.2048517905753102,0.0,1.3604,0.0,0.06611,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-25,-2,-1.3162842266435506,0.0,1.2521,0.0,0.06139,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-26,-2,-1.6834790947718437,0.0,1.2521,0.0,0.06274,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-27,0,-0.6920203934759906,0.0,1.338,0.0,0.06479,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-28,-1,-1.0460346077063811,106685.73282133933,1.326,-2165726.9093860374,0.06532,200000,282930.5634421919,82930.56344219192,1.4146528172109596
2021-06-29,-1,-1.0501610817961768,106685.73282133933,1.373,-2165726.9093860374,0.06793,200000,293597.3401182925,93597.34011829249,1.4679867005914624
2021-06-30,-1,-0.8787595722302961,106685.73282133933,1.3853,-2165726.9093860374,0.06828,200000,295667.57905028,95667.57905027998,1.4783378952514
2021-07-01,-1,-0.5044394828948281,106685.73282133933,1.3313,-2165726.9093860374,0.06471,200000,282174.9044114195,82174.90441141953,1.4108745220570977
2021-07-02,0,0.017411104550382174,0.0,1.3946,0.0,0.06657,200000,278319.0808073806,78319.08080738061,1.3915954040369032
2021-07-03,0,0.1561384397896313,0.0,1.4045,0.0,0.06683,200000,278319.0808073806,78319.08080738061,1.3915954040369032
2021-07-04,1,1.0924894499148055,-95216.92809010626,1.4615,2065907.6663255685,0.06736,200000,278319.0808073806,78319.08080738061,1.3915954040369032
2021-07-05,1,1.1796795535437454,-95216.92809010626,1.4039,2065907.6663255685,0.06448,200000,266884.7716703728,66884.77167037281,1.334423858351864
2021-07-06,1,1.1768069512121202,-95216.92809010626,1.4157,2065907.6663255685,0.06494,200000,268958.64894834586,68958.64894834586,1.3447932447417292
2021-07-07,1,1.094690863621452,-95216.92809010626,1.404,2065907.6663255685,0.06433,200000,266584.407213233,66584.407213233,1.332922036066165
2021-07-08,1,0.8805085734325355,-95216.92809010626,1.327,2065907.6663255685,0.06106,200000,252497.18568141022,52497.18568141022,1.262485928407051
2021-07-09,1,0.7719849413485806,-95216.92809010626,1.3504,2065907.6663255685,0.06219,200000,257059.7374616666,57059.737461666606,1.285298687308333
2021-07-10,1,0.7567582796246897,-95216.92809010626,1.3356,2065907.6663255685,0.06142,200000,254059.77802286233,54059.77802286233,1.2702988901143115
2021-07-11,1,0.8530060805972627,-95216.92809010626,1.3485,2065907.6663255685,0.06184,200000,256155.75761508144,56155.75761508144,1.2807787880754073
2021-07-12,1,1.0743747860873514,-95216.92809010626,1.3126,2065907.6663255685,0.06004,200000,249018.83609726062,49018.83609726062,1.2450941804863032
2021-07-13,1,0.2906121078065346,-95216.92809010626,1.265,2065907.6663255685,0.05937,200000,243102.3521837334,43102.3521837334,1.215511760918667
2021-07-14,0,-0.05694494380556473,0.0,1.2635,0.0,0.05989,200000,274898.4593129916,74898.45931299159,1.374492296564958
2021-07-15,0,0.027784084014252464,0.0,1.2258,0.0,0.05784,200000,274898.4593129916,74898.45931299159,1.374492296564958
2021-07-16,0,-0.3092739735519407,0.0,1.1708,0.0,0.05562,200000,274898.4593129916,74898.45931299159,1.374492296564958
2021-07-17,0,-0.531583060574239,0.0,1.1721,0.0,0.05597,200000,274898.4593129916,74898.45931299159,1.374492296564958
2021-07-18,0,-0.30561587914900146,0.0,1.1813,0.0,0.05592,200000,274898.4593129916,74898.45931299159,1.374492296564958
2021-07-19,0,-0.693703563588818,0.0,1.1225,0.0,0.05345,200000,274898.4593129916,74898.45931299159,1.374492296564958
2021-07-20,-1,-1.1259903149973143,130419.61254055962,1.0539,-2724464.4134092326,0.05045,200000,274898.4593129916,74898.45931299159,1.374492296564958
2021-07-21,0,0.8541789872697139,0.0,1.1711,0.0,0.05388,200000,268958.19366123166,68958.19366123166,1.3447909683061583
2021-07-22,0,0.046098494205355105,0.0,1.1856,0.0,0.05526,200000,268958.19366123166,68958.19366123166,1.3447909683061583
2021-07-23,0,0.28807250996583317,0.0,1.2077,0.0,0.056,200000,268958.19366123166,68958.19366123166,1.3447909683061583
2021-07-24,0,0.1952146297406303,0.0,1.2327,0.0,0.05727,200000,268958.19366123166,68958.19366123166,1.3447909683061583
2021-07-25,0,-0.6380879865303101,0.0,1.2284,0.0,0.05791,200000,268958.19366123166,68958.19366123166,1.3447909683061583
2021-07-26,0,0.21503179623217442,0.0,1.2551,0.0,0.05842,200000,268958.19366123166,68958.19366123166,1.3447909683061583
2021-07-27,0,-0.383259818032731,0.0,1.2799,0.0,0.06019,200000,268958.19366123166,68958.19366123166,1.3447909683061583
2021-07-28,0,-0.48339650293303166,0.0,1.2875,0.0,0.0607,200000,268958.19366123166,68958.19366123166,1.3447909683061583
2021-07-29,-2,-1.6454680522617717,0.0,1.2856,0.0,0.06185,200000,268958.19366123166,68958.19366123166,1.3447909683061583
2021-07-30,-2,-1.6341801748689389,0.0,1.3108,0.0,0.06325,200000,268958.19366123166,68958.19366123166,1.3447909683061583
2021-07-31,-2,-1.7347716432024776,0.0,1.3193,0.0,0.06396,200000,268958.19366123166,68958.19366123166,1.3447909683061583
2021-08-01,-1,-1.16386518138763,102327.72548365228,1.3142,-2127833.8106110096,0.0632,200000,268958.19366123166,68958.19366123166,1.3447909683061583
2021-08-02,-2,-2.3481924007976165,0.0,1.3083,0.0,0.06463,200000,272604.7295907589,72604.72959075891,1.3630236479537945
2021-08-03,0,0.7559674251398454,0.0,1.3696,0.0,0.06403,200000,272604.7295907589,72604.72959075891,1.3630236479537945
2021-08-04,-2,-1.608473145360957,0.0,1.3765,0.0,0.06737,200000,272604.7295907589,72604.72959075891,1.3630236479537945
2021-08-05,-2,-2.5194251757022337,0.0,1.3859,0.0,0.07013,200000,272604.7295907589,72604.72959075891,1.3630236479537945
2021-08-06,-2,-2.4085126408810207,0.0,1.4025,0.0,0.07196,200000,272604.7295907589,72604.72959075891,1.3630236479537945
2021-08-07,-2,-1.924509529786727,0.0,1.4727,0.0,0.07527,200000,272604.7295907589,72604.72959075891,1.3630236479537945
2021-08-08,-2,-1.3795554577548788,0.0,1.4255,0.0,0.07192,200000,272604.7295907589,72604.72959075891,1.3630236479537945
2021-08-09,-1,-1.1063516584436932,92439.71840988773,1.4745,-1843169.233203238,0.07395,200000,272604.7295907589,72604.72959075891,1.3630236479537945
2021-08-10,0,2.10939693920399,0.0,1.678,0.0,0.07464,200000,255065.03366525698,55065.03366525698,1.275325168326285
2021-08-11,0,0.8826955872038272,0.0,1.7934,0.0,0.08341,200000,255065.03366525698,55065.03366525698,1.275325168326285
2021-08-12,1,1.1931028802402381,-69598.62302588327,1.8324,1515537.9302748484,0.08415,200000,255065.03366525698,55065.03366525698,1.275325168326285
2021-08-13,2,2.799944199221243,0.0,2.1386,0.0,0.08951,200000,268252.8487295093,68252.84872950928,1.3412642436475464
2021-08-14,2,2.1104763119614254,0.0,2.1878,0.0,0.09264,200000,268252.8487295093,68252.84872950928,1.3412642436475464
2021-08-15,2,1.6509486709237273,0.0,2.1667,0.0,0.09295,200000,268252.8487295093,68252.84872950928,1.3412642436475464
2021-08-16,2,1.3978802119608364,0.0,2.0714,0.0,0.08936,200000,268252.8487295093,68252.84872950928,1.3412642436475464
2021-08-17,0,0.9175694145856298,0.0,1.9239,0.0,0.08509,200000,268252.8487295093,68252.84872950928,1.3412642436475464
2021-08-18,2,2.0713874506303376,0.0,2.1043,0.0,0.08456,200000,268252.8487295093,68252.84872950928,1.3412642436475464
2021-08-19,2,2.738153133729036,0.0,2.4411,0.0,0.08825,200000,268252.8487295093,68252.84872950928,1.3412642436475464
2021-08-20,2,2.0540078857612905,0.0,2.4557,0.0,0.09059,200000,268252.8487295093,68252.84872950928,1.3412642436475464
2021-08-21,2,1.9269163302088612,0.0,2.4341,0.0,0.08799,200000,268252.8487295093,68252.84872950928,1.3412642436475464
2021-08-22,2,2.4216470796768106,0.0,2.7049,0.0,0.08795,200000,268252.8487295093,68252.84872950928,1.3412642436475464
2021-08-23,2,2.3364939895310393,0.0,2.9152,0.0,0.08987,200000,268252.8487295093,68252.84872950928,1.3412642436475464
2021-08-24,2,1.9161247144033984,0.0,2.7187,0.0,0.08457,200000,268252.8487295093,68252.84872950928,1.3412642436475464
2021-08-25,2,1.5130169623119334,0.0,2.739,0.0,0.08758,200000,268252.8487295093,68252.84872950928,1.3412642436475464
2021-08-26,1,1.19607885070148,-53056.33875188079,2.528,1615397.1379592272,0.08303,200000,268252.8487295093,68252.84872950928,1.3412642436475464
2021-08-27,2,1.6628787179860716,0.0,2.946,0.0,0.08828,200000,281949.56335350947,81949.56335350947,1.4097478167675472
2021-08-28,2,1.2808318968716146,0.0,2.847,0.0,0.08829,200000,281949.56335350947,81949.56335350947,1.4097478167675472
2021-08-29,1,1.1698044122506384,-49447.48568107848,2.851,1593475.5473805217,0.08847,200000,281949.56335350947,81949.56335350947,1.4097478167675472
2021-08-30,1,0.9549279590872515,-49447.48568107848,2.734,1593475.5473805217,0.08616,200000,272483.2790143743,72483.2790143743,1.3624163950718715
2021-08-31,1,0.7441264250543338,-49447.48568107848,2.767,1593475.5473805217,0.08875,200000,278242.1477095654,78242.14770956541,1.391210738547827
2021-09-01,1,0.4262199579250572,-49447.48568107848,2.869,1593475.5473805217,0.095,200000,293245.01342016377,93245.01342016377,1.4662250671008188
2021-09-02,1,0.23623342839097855,-49447.48568107848,2.96,1593475.5473805217,0.09953,200000,304963.1788467756,104963.17884677561,1.524815894233878
2021-09-03,0,0.006497940642848081,0.0,2.966,0.0,0.10161,200000,266697.75551425345,66697.75551425345,1.3334887775712674
2021-09-04,0,-0.48448913926133697,0.0,2.83,0.0,0.10146,200000,266697.75551425345,66697.75551425345,1.3334887775712674
2021-09-05,0,-0.7047059855754231,0.0,2.91,0.0,0.10519,200000,266697.75551425345,66697.75551425345,1.3334887775712674
2021-09-06,-1,-1.1085521045937665,47069.84742574187,2.833,-1284547.517167197,0.10381,200000,266697.75551425345,66697.75551425345,1.3334887775712674
2021-09-07,-1,-0.3205577279005557,47069.84742574187,2.514,-1284547.517167197,0.08539,200000,228021.10891922202,28021.108919222024,1.1401055445961101
2021-09-08,-2,-1.6320672104571556,0.0,2.47,0.0,0.09272,200000,269538.4781644135,69538.47816441348,1.3476923908220675
2021-09-09,-2,-1.4234682677079524,0.0,2.518,0.0,0.09303,200000,269538.4781644135,69538.47816441348,1.3476923908220675
2021-09-10,-2,-1.6922491483421227,0.0,2.383,0.0,0.09075,200000,269538.4781644135,69538.47816441348,1.3476923908220675
2021-09-11,0,-0.9797417894630382,0.0,2.638,0.0,0.09555,200000,269538.4781644135,69538.47816441348,1.3476923908220675
2021-09-12,-2,-2.4284562722120504,0.0,2.581,0.0,0.11241,200000,269538.4781644135,69538.47816441348,1.3476923908220675
2021-09-13,-2,-2.042641052668632,0.0,2.402,0.0,0.10462,200000,269538.4781644135,69538.47816441348,1.3476923908220675
2021-09-14,-2,-2.359733503841219,0.0,2.396,0.0,0.11822,200000,269538.4781644135,69538.47816441348,1.3476923908220675
2021-09-15,-2,-1.8806423319839785,0.0,2.505,0.0,0.12069,200000,269538.4781644135,69538.47816441348,1.3476923908220675
2021-09-16,-2,-1.6585016274775852,0.0,2.417,0.0,0.11594,200000,269538.4781644135,69538.47816441348,1.3476923908220675
2021-09-17,-1,-1.166429444966538,57348.61237540712,2.35,-1278039.2516093573,0.10545,200000,269538.4781644135,69538.47816441348,1.3476923908220675
2021-09-18,-1,-1.039496969378234,57348.61237540712,2.371,-1278039.2516093573,0.10586,200000,271266.7951174569,71266.79511745687,1.3563339755872843
2021-09-19,-1,-1.0469580414328472,57348.61237540712,2.283,-1278039.2516093573,0.10369,200000,263446.7720524287,63446.772052428685,1.3172338602621434
2021-09-20,-1,-0.7625680124167994,57348.61237540712,2.079,-1278039.2516093573,0.0914,200000,236040.55272556667,36040.55272556667,1.1802027636278334
2021-09-21,-1,-0.7548829941175972,57348.61237540712,1.986,-1278039.2516093573,0.08826,200000,226694.08852460043,26694.088524600433,1.1334704426230022
2021-09-22,-1,-0.5699683387413139,57348.61237540712,2.257,-1278039.2516093573,0.09876,200000,255654.97462023402,55654.97462023402,1.2782748731011702
2021-09-23,-1,-0.29745202991723296,57348.61237540712,2.327,-1278039.2516093573,0.09923,200000,260270.05593476893,60270.05593476893,1.3013502796738448
2021-09-24,0,0.20109928068511318,0.0,2.277,0.0,0.09226,200000,256867.5891390908,56867.58913909079,1.284337945695454
2021-09-25,0,0.5296650022172379,0.0,2.3,0.0,0.09055,200000,256867.5891390908,56867.58913909079,1.284337945695454
