date,statusList,zscore,ETCUSDT_position,ETCUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2021-09-18,1,0.8815790012639171,-1602.9048700628682,57.19,815475.1559673812,0.11297,200000,183794.35788853047,-16205.642111469526,0.9189717894426523
2021-09-19,2,1.470107134846863,0.0,55.33,0.0,0.10824,200000,182191.1078437984,-17808.89215620159,0.9109555392189921
2021-09-20,2,2.856402129019797,0.0,49.11,0.0,0.09176,200000,182191.1078437984,-17808.89215620159,0.9109555392189921
2021-09-21,2,2.1862777298676113,0.0,45.81,0.0,0.0861,200000,182191.1078437984,-17808.89215620159,0.9109555392189921
2021-09-22,1,1.061965918114987,-1777.1274662875383,51.26,914981.4576325754,0.09956,200000,182191.1078437984,-17808.89215620159,0.9109555392189921
2021-09-23,1,0.3000823975449276,-1777.1274662875383,51.31,914981.4576325754,0.10202,200000,184530.81860288893,-15469.181397111068,0.9226540930144447
2021-09-24,1,1.0086331490606304,-1777.1274662875383,47.64,914981.4576325754,0.09229,200000,169105.9912188487,-30894.008781151293,0.8455299560942435
2021-09-25,2,1.4791372865949468,0.0,47.34,0.0,0.08994,200000,184026.88979837665,-15973.110201623349,0.9201344489918832
2021-09-26,0,0.7459640302617736,0.0,47.19,0.0,0.09149,200000,184026.88979837665,-15973.110201623349,0.9201344489918832
2021-09-27,2,1.2210105551261665,0.0,45.37,0.0,0.08634,200000,184026.88979837665,-15973.110201623349,0.9201344489918832
2021-09-28,2,2.24020555021638,0.0,44.99,0.0,0.08173,200000,184026.88979837665,-15973.110201623349,0.9201344489918832
2021-09-29,2,1.395053754716717,0.0,45.52,0.0,0.08468,200000,184026.88979837665,-15973.110201623349,0.9201344489918832
2021-09-30,-1,-1.0847723885899945,-1957.3164198933914,47.01,958673.1079306974,0.09598,200000,184026.88979837665,-15973.110201623349,0.9201344489918832
2021-10-01,-2,-1.509727754042211,0.0,51.9,0.0,0.10825,200000,186218.53153940762,-13781.468460592383,0.9310926576970381
2021-10-02,-2,-1.5415281017448652,0.0,53.17,0.0,0.11131,200000,186218.53153940762,-13781.468460592383,0.9310926576970381
2021-10-03,-1,-1.0877550083652,1734.524325068998,53.68,-843228.2717777921,0.11042,200000,186218.53153940762,-13781.468460592383,0.9310926576970381
2021-10-04,-2,-1.3144720200288318,0.0,52.58,0.0,0.10939,200000,187257.98317705237,-12742.016822947626,0.9362899158852619
2021-10-05,-2,-1.3433964054246945,0.0,54.36,0.0,0.11342,200000,187257.98317705237,-12742.016822947626,0.9362899158852619
2021-10-06,0,-0.9016311254793271,0.0,54.83,0.0,0.11231,200000,187257.98317705237,-12742.016822947626,0.9362899158852619
2021-10-07,0,-0.9058261076092617,0.0,54.34,0.0,0.11169,200000,187257.98317705237,-12742.016822947626,0.9362899158852619
2021-10-08,-1,-1.0457572637021342,1744.2062516491465,53.68,-839571.3019057227,0.11152,200000,187257.98317705237,-12742.016822947626,0.9362899158852619
2021-10-09,-2,-1.4426237987831105,0.0,55.63,0.0,0.11892,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-10,0,-0.899754092248524,0.0,52.84,0.0,0.11031,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-11,0,-0.20343927326698327,0.0,53.93,0.0,0.10911,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-12,0,-0.1740352808056568,0.0,52.73,0.0,0.10675,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-13,-2,-1.382189756397437,0.0,53.43,0.0,0.11553,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-14,-2,-1.415488160394177,0.0,54.5,0.0,0.11916,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-15,-2,-1.4308669620576295,0.0,54.3,0.0,0.11987,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-16,-2,-1.33889302741286,0.0,54.12,0.0,0.1199,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-17,-2,-1.7665473365519875,0.0,53.11,0.0,0.12223,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-18,-2,-1.4858323842021053,0.0,52.43,0.0,0.11844,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-19,0,-0.9358084125629087,0.0,52.87,0.0,0.11608,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-20,0,-0.8803297964651526,0.0,55.59,0.0,0.12223,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-21,-2,-2.029798534647436,0.0,55.35,0.0,0.12953,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-22,-2,-2.0295197268573966,0.0,54.55,0.0,0.13015,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-23,-2,-2.010228825215225,0.0,55.88,0.0,0.13596,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-24,-2,-1.6150825084837408,0.0,54.94,0.0,0.13237,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-25,-2,-2.140056361247634,0.0,55.42,0.0,0.14248,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-26,-2,-1.911184764019266,0.0,54.2,0.0,0.14029,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-27,-2,-1.5343269239927118,0.0,48.71,0.0,0.12415,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-28,-1,-1.1481747803661673,1821.2879323537647,52.18,-730643.5327917234,0.13007,200000,190069.6086204389,-9930.3913795611,0.9503480431021945
2021-10-29,-2,-1.2650157479079562,0.0,53.94,0.0,0.13746,200000,192263.5975668271,-7736.402433172887,0.9613179878341356
2021-10-30,0,-0.7969347342974513,0.0,52.95,0.0,0.13058,200000,192263.5975668271,-7736.402433172887,0.9613179878341356
2021-10-31,0,-0.6375649324356619,0.0,54.37,0.0,0.13311,200000,192263.5975668271,-7736.402433172887,0.9613179878341356
2021-11-01,-1,-1.0597319165390466,1784.1833478733026,53.88,-703849.7494758643,0.13658,200000,192263.5975668271,-7736.402433172887,0.9613179878341356
2021-11-02,-1,-0.9890649062469299,1784.1833478733026,55.21,-703849.7494758643,0.14015,200000,197149.30502512743,-2850.6949748725747,0.9857465251256371
2021-11-03,-1,-0.5089708058036725,1784.1833478733026,55.48,-703849.7494758643,0.13722,200000,195568.75476308895,-4431.245236911054,0.9778437738154447
2021-11-04,-2,-2.253397738870252,0.0,53.65,0.0,0.15264,200000,203977.78671342036,3977.786713420355,1.0198889335671018
2021-11-05,-2,-2.336188125795899,0.0,53.12,0.0,0.1581,200000,203977.78671342036,3977.786713420355,1.0198889335671018
2021-11-06,-2,-2.1202955130615466,0.0,52.88,0.0,0.16057,200000,203977.78671342036,3977.786713420355,1.0198889335671018
2021-11-07,-2,-1.3865700479394707,0.0,54.08,0.0,0.15506,200000,203977.78671342036,3977.786713420355,1.0198889335671018
2021-11-08,-2,-1.9463876511137006,0.0,56.59,0.0,0.17603,200000,203977.78671342036,3977.786713420355,1.0198889335671018
2021-11-09,0,-0.8868218417324373,0.0,60.85,0.0,0.17095,200000,203977.78671342036,3977.786713420355,1.0198889335671018
2021-11-10,-1,-1.0258722453563065,1800.9693335106865,56.63,-627353.7144412264,0.16257,200000,203977.78671342036,3977.786713420355,1.0198889335671018
2021-11-11,-1,-1.0701533146429296,1800.9693335106865,56.74,-627353.7144412264,0.16513,200000,205781.9188490761,5781.918849076086,1.0289095942453805
2021-11-12,-1,-0.7833440664769548,1800.9693335106865,55.5,-627353.7144412264,0.15866,200000,199489.73834308807,-510.2616569119273,0.9974486917154404
2021-11-13,-1,-0.6670756260532505,1800.9693335106865,56.29,-627353.7144412264,0.16039,200000,201997.82604254485,1997.8260425448534,1.0099891302127242
2021-11-14,-1,-0.7266661256722302,1800.9693335106865,56.12,-627353.7144412264,0.16169,200000,202507.22108462162,2507.2210846216185,1.0125361054231081
2021-11-15,-1,-0.9922674068838575,1800.9693335106865,54.81,-627353.7144412264,0.16292,200000,200919.59632648533,919.5963264853344,1.0045979816324266
2021-11-16,-1,-0.3937277162442366,1800.9693335106865,50.82,-627353.7144412264,0.14428,200000,182039.85544859324,-17960.14455140676,0.9101992772429662
2021-11-17,-1,-0.2958849166150429,1800.9693335106865,51.24,-627353.7144412264,0.14514,200000,183335.7867630872,-16664.213236912794,0.916678933815436
2021-11-18,0,0.575458704720409,0.0,48.43,0.0,0.12889,200000,197616.46214582754,-2383.537854172464,0.9880823107291377
2021-11-19,0,0.22339852691411008,0.0,50.66,0.0,0.13927,200000,197616.46214582754,-2383.537854172464,0.9880823107291377
2021-11-20,0,0.45330304633134494,0.0,51.06,0.0,0.13952,200000,197616.46214582754,-2383.537854172464,0.9880823107291377
2021-11-21,2,1.2129218803759765,0.0,50.41,0.0,0.13252,200000,197616.46214582754,-2383.537854172464,0.9880823107291377
2021-11-22,2,1.472000589238195,0.0,48.59,0.0,0.12656,200000,197616.46214582754,-2383.537854172464,0.9880823107291377
2021-11-23,2,1.4585562828469327,0.0,49.55,0.0,0.13097,200000,197616.46214582754,-2383.537854172464,0.9880823107291377
2021-11-24,2,2.048742598662781,0.0,48.28,0.0,0.1221,200000,197616.46214582754,-2383.537854172464,0.9880823107291377
2021-11-25,2,1.7768249231221058,0.0,50.55,0.0,0.12782,200000,197616.46214582754,-2383.537854172464,0.9880823107291377
2021-11-26,2,2.1604066795943133,0.0,46.67,0.0,0.11336,200000,197616.46214582754,-2383.537854172464,0.9880823107291377
2021-11-27,2,1.7855506953463423,0.0,46.78,0.0,0.11412,200000,197616.46214582754,-2383.537854172464,0.9880823107291377
2021-11-28,2,1.5762938292104112,0.0,47.5,0.0,0.11639,200000,197616.46214582754,-2383.537854172464,0.9880823107291377
2021-11-29,1,1.027410401930109,-2049.1130458920316,48.22,814577.3377816469,0.1213,200000,197616.46214582754,-2383.537854172464,0.9880823107291377
2021-11-30,2,1.2166122526564382,0.0,48.32,0.0,0.11917,200000,199556.42317989166,-443.57682010834105,0.9977821158994583
2021-12-01,1,1.08185531335208,-2085.2290823395156,47.85,844147.3061755146,0.1182,200000,199556.42317989166,-443.57682010834105,0.9977821158994583
2021-12-02,1,1.0266771274864794,-2085.2290823395156,47.03,844147.3061755146,0.11582,200000,195837.46474367555,-4162.535256324452,0.9791873237183777
2021-12-03,1,1.197958139845663,-2085.2290823395156,44.87,844147.3061755146,0.10858,200000,185221.74342911143,-14778.256570888567,0.9261087171455572
2021-12-04,1,0.8697751732846473,-2085.2290823395156,39.33,844147.3061755146,0.09656,200000,163522.92369272083,-36477.076307279174,0.8176146184636042
2021-12-05,2,1.8292085004531313,0.0,38.79,0.0,0.08979,200000,204646.472662342,4646.472662342014,1.02323236331171
2021-12-06,2,1.2382696481431354,0.0,39.32,0.0,0.09339,200000,204646.472662342,4646.472662342014,1.02323236331171
2021-12-07,2,1.6901033168681705,0.0,39.6,0.0,0.09151,200000,204646.472662342,4646.472662342014,1.02323236331171
2021-12-08,2,1.5347397699705159,0.0,40.95,0.0,0.09448,200000,204646.472662342,4646.472662342014,1.02323236331171
2021-12-09,2,1.6477569614770484,0.0,37.5,0.0,0.08553,200000,204646.472662342,4646.472662342014,1.02323236331171
2021-12-10,2,2.080531499279127,0.0,36.37,0.0,0.08056,200000,204646.472662342,4646.472662342014,1.02323236331171
2021-12-11,2,1.4107181059145373,0.0,38.0,0.0,0.08617,200000,204646.472662342,4646.472662342014,1.02323236331171
2021-12-12,1,1.0465586642739213,-2699.821539081029,37.9,1176399.5899191883,0.08698,200000,204646.472662342,4646.472662342014,1.02323236331171
2021-12-13,2,1.3547154183178218,0.0,34.19,0.0,0.07717,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-14,2,1.295354236505568,0.0,35.41,0.0,0.07969,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-15,0,0.6904475290291263,0.0,36.14,0.0,0.08306,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-16,0,0.38872246036607383,0.0,35.16,0.0,0.08158,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-17,0,0.1745831078588153,0.0,34.3,0.0,0.08008,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-18,0,-0.6063313595608344,0.0,35.03,0.0,0.08413,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-19,0,0.46685045892831634,0.0,34.87,0.0,0.08026,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-20,0,0.4003639861816802,0.0,34.55,0.0,0.0795,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-21,0,-0.4907439266673207,0.0,35.32,0.0,0.08326,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-22,-2,-1.6525492775358555,0.0,35.7,0.0,0.08684,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-23,-2,-2.090254202545408,0.0,37.53,0.0,0.09299,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-24,-2,-1.7964891288870193,0.0,37.41,0.0,0.09185,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-25,-2,-1.8709209814740637,0.0,38.08,0.0,0.09468,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-26,-2,-1.7079904977125893,0.0,37.93,0.0,0.09447,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-27,-2,-2.2473087126065567,0.0,37.62,0.0,0.09773,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-28,-2,-1.322029130223752,0.0,34.93,0.0,0.08762,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-29,0,-0.4710485998940712,0.0,34.14,0.0,0.08258,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-30,0,-0.644455468098943,0.0,34.59,0.0,0.08461,200000,206170.61472945858,6170.614729458583,1.030853073647293
2021-12-31,0,-0.3918301156348247,0.0,34.06,0.0,0.08267,200000,206170.61472945858,6170.614729458583,1.030853073647293
2022-01-01,0,-0.8493923565726013,0.0,34.88,0.0,0.08658,200000,206170.61472945858,6170.614729458583,1.030853073647293
2022-01-02,0,-0.5627085400517345,0.0,35.41,0.0,0.08714,200000,206170.61472945858,6170.614729458583,1.030853073647293
2022-01-03,0,-0.6236305115883521,0.0,34.72,0.0,0.08587,200000,206170.61472945858,6170.614729458583,1.030853073647293
2022-01-04,-1,-1.0259048567389977,3019.4876205251694,34.14,-1200061.7853868369,0.0859,200000,206170.61472945858,6170.614729458583,1.030853073647293
2022-01-05,-2,-2.135680666850544,0.0,31.94,0.0,0.08461,200000,211265.40779146497,11265.407791464968,1.056327038957325
2022-01-06,-2,-1.5666187114578718,0.0,31.63,0.0,0.08257,200000,211265.40779146497,11265.407791464968,1.056327038957325
2022-01-07,-1,-1.1497313199949064,3469.054315130788,30.45,-1343756.5690844993,0.07861,200000,211265.40779146497,11265.407791464968,1.056327038957325
2022-01-08,-1,-0.977376910107713,3469.054315130788,29.35,-1343756.5690844993,0.07545,200000,203203.17728651408,3203.177286514081,1.0160158864325703
2022-01-09,-1,-1.023467080426333,3469.054315130788,29.73,-1343756.5690844993,0.07663,200000,206107.0506777835,6107.050677783496,1.0305352533889174
2022-01-10,-1,-0.7894524987108552,3469.054315130788,28.48,-1343756.5690844993,0.07302,200000,196919.77156947498,-3080.2284305250214,0.9845988578473749
2022-01-11,-1,-0.9596859721496985,3469.054315130788,29.66,-1343756.5690844993,0.07661,200000,205837.34174434264,5837.341744342644,1.0291867087217133
2022-01-12,-2,-1.5795005302503866,0.0,31.16,0.0,0.08238,200000,213868.34149317065,13868.34149317065,1.0693417074658533
2022-01-13,0,-0.5228800210606066,0.0,30.28,0.0,0.07777,200000,213868.34149317065,13868.34149317065,1.0693417074658533
2022-01-14,0,0.8591906706113789,0.0,31.97,0.0,0.07898,200000,213868.34149317065,13868.34149317065,1.0693417074658533
2022-01-15,2,1.8219787722051852,0.0,32.84,0.0,0.07851,200000,213868.34149317065,13868.34149317065,1.0693417074658533
2022-01-16,1,1.1420642046140754,-3312.706652620363,32.28,1363260.7183399457,0.07844,200000,213868.34149317065,13868.34149317065,1.0693417074658533
2022-01-17,1,1.0907709377508674,-3312.706652620363,30.98,1363260.7183399457,0.07519,200000,205131.2255101594,5131.225510159391,1.025656127550797
2022-01-18,2,2.6304783815225994,0.0,32.66,0.0,0.07414,200000,220989.19111002816,20989.191110028158,1.1049459555501409
2022-01-19,2,2.265593994789695,0.0,31.3,0.0,0.07073,200000,220989.19111002816,20989.191110028158,1.1049459555501409
2022-01-20,2,1.6300891493613217,0.0,29.35,0.0,0.0676,200000,220989.19111002816,20989.191110028158,1.1049459555501409
2022-01-21,2,2.064592124069984,0.0,25.91,0.0,0.05746,200000,220989.19111002816,20989.191110028158,1.1049459555501409
2022-01-22,2,2.290566373809765,0.0,24.2,0.0,0.05163,200000,220989.19111002816,20989.191110028158,1.1049459555501409
2022-01-23,2,2.036143785491504,0.0,25.13,0.0,0.05314,200000,220989.19111002816,20989.191110028158,1.1049459555501409
2022-01-24,2,1.65426839274358,0.0,24.11,0.0,0.05142,200000,220989.19111002816,20989.191110028158,1.1049459555501409
2022-01-25,0,0.9224387368406882,0.0,24.03,0.0,0.05363,200000,220989.19111002816,20989.191110028158,1.1049459555501409
2022-01-26,1,1.0433908156811325,-4545.232231798193,24.31,2070350.300824697,0.05337,200000,220989.19111002816,20989.191110028158,1.1049459555501409
2022-01-27,1,1.1851518515997301,-4545.232231798193,24.31,2070350.300824697,0.05237,200000,218918.84080920345,18918.84080920345,1.0945942040460173
2022-01-28,1,1.1395686761532737,-4545.232231798193,25.16,2070350.300824697,0.05392,200000,225991.33117251022,25991.331172510225,1.1299566558625511
2022-01-29,1,0.9865319771850002,-4545.232231798193,25.33,2070350.300824697,0.05449,200000,227944.12032338596,27944.120323385956,1.1397206016169297
2022-01-30,1,1.1582311298820498,-4545.232231798193,24.91,2070350.300824697,0.05256,200000,222039.34670543906,22039.346705439064,1.1101967335271954
2022-01-31,1,1.1428361591165672,-4545.232231798193,25.66,2070350.300824697,0.05385,200000,228119.0227673516,28119.02276735159,1.140595113836758
