date,statusList,zscore,QTUMUSDT_position,QTUMUSDT_price,MITHUSDT_position,MITHUSDT_price,init,total_asset,pnl,return
2021-09-25,-2,-1.2954230429458962,0.0,9.715,0.0,0.04403,200000,59428.14100318359,-140571.85899681642,0.29714070501591794
2021-09-26,0,-0.8866186576649443,0.0,9.507,0.0,0.04216,200000,59428.14100318359,-140571.85899681642,0.29714070501591794
2021-09-27,0,-0.7597977396824925,0.0,9.252,0.0,0.0409,200000,59428.14100318359,-140571.85899681642,0.29714070501591794
2021-09-28,-1,-1.0993636780794944,3431.5822267688873,8.659,-753781.595677113,0.03942,200000,59428.141003183584,-140571.85899681642,0.29714070501591794
2021-09-29,0,-0.11409201793789232,0.0,9.047,0.0,0.03895,200000,57742.40974922902,-142257.59025077097,0.2887120487461452
2021-09-30,2,1.4511083039981705,0.0,10.406,0.0,0.04153,200000,57742.40974922902,-142257.59025077097,0.2887120487461452
2021-10-01,2,1.7792013754043758,0.0,11.603,0.0,0.0451,200000,57742.40974922902,-142257.59025077097,0.2887120487461452
2021-10-02,2,3.5129463764863633,0.0,13.805,0.0,0.044,200000,57742.40974922902,-142257.59025077097,0.2887120487461452
2021-10-03,2,2.5816668790445263,0.0,13.978,0.0,0.04507,200000,57742.40974922902,-142257.59025077097,0.2887120487461452
2021-10-04,2,2.148734722040796,0.0,13.698,0.0,0.04403,200000,57742.40974922902,-142257.59025077097,0.2887120487461452
2021-10-05,1,1.1421611322957224,-2179.123320598876,13.249,616379.2671779357,0.04684,200000,57742.40974922902,-142257.59025077097,0.2887120487461452
2021-10-06,1,0.9459125203882719,-2179.123320598876,13.236,616379.2671779357,0.04739,200000,58053.0897430091,-141946.9102569909,0.29026544871504545
2021-10-07,1,0.8316190781375561,-2179.123320598876,12.909,616379.2671779357,0.04651,200000,56798.102662056684,-143201.89733794332,0.28399051331028347
2021-10-08,0,-0.13547879381354871,0.0,12.618,0.0,0.05147,200000,53513.54692689728,-146486.45307310272,0.26756773463448635
2021-10-09,2,1.4220049604384624,0.0,14.895,0.0,0.049,200000,53513.54692689728,-146486.45307310272,0.26756773463448635
2021-10-10,0,0.5087964101780341,0.0,13.071,0.0,0.04767,200000,53513.54692689728,-146486.45307310272,0.26756773463448635
2021-10-11,0,0.6710987855437822,0.0,13.048,0.0,0.0462,200000,53513.54692689728,-146486.45307310272,0.26756773463448635
2021-10-12,0,0.5531701234612121,0.0,13.288,0.0,0.04733,200000,53513.54692689728,-146486.45307310272,0.26756773463448635
2021-10-13,0,0.5772253471809556,0.0,13.372,0.0,0.0471,200000,53513.54692689728,-146486.45307310272,0.26756773463448635
2021-10-14,0,0.34557606906731336,0.0,13.253,0.0,0.04757,200000,53513.54692689728,-146486.45307310272,0.26756773463448635
2021-10-15,0,-0.41035916742378026,0.0,12.601,0.0,0.04892,200000,53513.54692689728,-146486.45307310272,0.26756773463448635
2021-10-16,0,-0.6755688278949372,0.0,12.843,0.0,0.05093,200000,53513.54692689728,-146486.45307310272,0.26756773463448635
2021-10-17,0,-0.8863486424858323,0.0,12.46,0.0,0.05009,200000,53513.54692689728,-146486.45307310272,0.26756773463448635
2021-10-18,-2,-1.5913959828161275,0.0,12.337,0.0,0.05299,200000,53513.54692689728,-146486.45307310272,0.26756773463448635
2021-10-19,-2,-1.306723205241517,0.0,12.421,0.0,0.05147,200000,53513.54692689728,-146486.45307310272,0.26756773463448635
2021-10-20,-1,-1.0702298234682088,2038.4560005674723,13.126,-502852.34849555796,0.05321,200000,53513.54692689728,-146486.45307310272,0.26756773463448635
2021-10-21,-1,-0.6456854835841928,2038.4560005674723,13.185,-502852.34849555796,0.05128,200000,52663.310798334336,-147336.68920166566,0.26331655399167164
2021-10-22,-1,-0.6952399070429789,2038.4560005674723,12.827,-502852.34849555796,0.05049,200000,51536.29019481969,-148463.70980518032,0.25768145097409845
2021-10-23,-1,-0.34029908694962363,2038.4560005674723,13.251,-502852.34849555796,0.05089,200000,52601.73647845852,-147398.2635215415,0.2630086823922926
2021-10-24,0,0.025498602753408713,0.0,13.021,0.0,0.049,200000,51610.57641979057,-148389.42358020943,0.25805288209895283
2021-10-25,0,-0.05602070960458512,0.0,13.246,0.0,0.05031,200000,51610.57641979057,-148389.42358020943,0.25805288209895283
2021-10-26,0,-0.07124185890735933,0.0,13.104,0.0,0.04998,200000,51610.57641979057,-148389.42358020943,0.25805288209895283
2021-10-27,0,-0.030141459978715233,0.0,11.689,0.0,0.04459,200000,51610.57641979057,-148389.42358020943,0.25805288209895283
2021-10-28,0,0.9683321326441349,0.0,13.033,0.0,0.04637,200000,51610.57641979057,-148389.42358020943,0.25805288209895283
2021-10-29,0,0.9985190759055199,0.0,13.317,0.0,0.04791,200000,51610.57641979057,-148389.42358020943,0.25805288209895283
2021-10-30,0,-0.5477957622969382,0.0,13.078,0.0,0.05147,200000,51610.57641979057,-148389.42358020943,0.25805288209895283
2021-10-31,2,2.8471971759077994,0.0,15.846,0.0,0.04994,200000,51610.57641979057,-148389.42358020943,0.25805288209895283
2021-11-01,2,2.6099202856162327,0.0,16.855,0.0,0.05157,200000,51610.57641979057,-148389.42358020943,0.25805288209895283
2021-11-02,2,2.035837069833555,0.0,16.988,0.0,0.05291,200000,51610.57641979057,-148389.42358020943,0.25805288209895283
2021-11-03,0,0.9499751389731312,0.0,16.296,0.0,0.05541,200000,51610.57641979057,-148389.42358020943,0.25805288209895283
2021-11-04,1,1.0423595729058348,-1626.6570984553255,15.864,486984.1141705092,0.05299,200000,51610.57641979057,-148389.42358020943,0.25805288209895283
2021-11-05,2,1.293453102856079,0.0,15.825,0.0,0.05098,200000,52525.97486243353,-147474.02513756647,0.26262987431216767
2021-11-06,2,1.8174585537914825,0.0,16.875,0.0,0.05057,200000,52525.97486243353,-147474.02513756647,0.26262987431216767
2021-11-07,1,1.1463264498806771,-1593.1445211535802,16.485,504088.0505032009,0.0521,200000,52525.97486243353,-147474.02513756647,0.26262987431216767
2021-11-08,2,1.2074782023146768,0.0,17.045,0.0,0.05297,200000,52979.57919034177,-147020.42080965824,0.26489789595170876
2021-11-09,2,1.6933016157312022,0.0,17.844,0.0,0.05209,200000,52979.57919034177,-147020.42080965824,0.26489789595170876
2021-11-10,1,1.1356883573096443,-1631.245125634022,16.239,537100.3567552896,0.04932,200000,52979.57919034177,-147020.42080965824,0.26489789595170876
2021-11-11,1,0.9087555186091442,-1631.245125634022,16.292,537100.3567552896,0.05011,200000,53490.34446383706,-146509.65553616296,0.26745172231918524
2021-11-12,1,0.9521246670885813,-1631.245125634022,16.156,537100.3567552896,0.04907,200000,52709.910755725316,-147290.08924427468,0.26354955377862654
2021-11-13,1,0.651501996381368,-1631.245125634022,16.588,537100.3567552896,0.05139,200000,54660.68147767149,-145339.3185223285,0.27330340738835746
2021-11-14,1,1.0219834386467723,-1631.245125634022,17.302,537100.3567552896,0.05152,200000,55895.21354375237,-144104.78645624762,0.2794760677187619
2021-11-15,0,-1.3422849712411886,0.0,16.568,0.0,0.06055,200000,47484.62183031347,-152515.37816968653,0.23742310915156728
2021-11-16,-2,-1.495551917260877,0.0,15.141,0.0,0.05582,200000,47484.62183031347,-152515.37816968653,0.23742310915156728
2021-11-17,0,-0.6721526138986805,0.0,15.125,0.0,0.0516,200000,47484.62183031347,-152515.37816968653,0.23742310915156728
2021-11-18,0,-0.4459151227065976,0.0,13.682,0.0,0.04556,200000,47484.62183031347,-152515.37816968653,0.23742310915156728
2021-11-19,-2,-2.3323081372911663,0.0,14.806,0.0,0.0578,200000,47484.62183031347,-152515.37816968653,0.23742310915156728
2021-11-20,-2,-3.7905335999864276,0.0,15.212,0.0,0.14724,200000,47484.62183031347,-152515.37816968653,0.23742310915156728
2021-11-21,-2,-2.1195210883489577,0.0,15.231,0.0,0.0917,200000,47484.62183031347,-152515.37816968653,0.23742310915156728
2021-11-22,-2,-1.6596478812002828,0.0,14.524,0.0,0.08136,200000,47484.62183031347,-152515.37816968653,0.23742310915156728
2021-11-23,-2,-1.603321690102888,0.0,14.721,0.0,0.08781,200000,47484.62183031347,-152515.37816968653,0.23742310915156728
2021-11-24,-2,-1.8026320878061644,0.0,14.429,0.0,0.10866,200000,47484.62183031347,-152515.37816968653,0.23742310915156728
2021-11-25,-2,-1.235417614596009,0.0,16.423,0.0,0.09932,200000,47484.62183031347,-152515.37816968653,0.23742310915156728
2021-11-26,-1,-1.08884619923095,1657.9826058070344,14.32,-277980.4579692862,0.08541,200000,47484.62183031347,-152515.37816968653,0.23742310915156728
2021-11-27,-1,-1.1552690470429237,1657.9826058070344,14.473,-277980.4579692862,0.09517,200000,50451.38243878218,-149548.6175612178,0.252256912193911
2021-11-28,-1,-1.027084571573187,1657.9826058070344,15.098,-277980.4579692862,0.09827,200000,52349.360987116364,-147650.63901288365,0.2617468049355818
2021-11-29,-1,-0.7830320195508569,1657.9826058070344,15.623,-277980.4579692862,0.09365,200000,51935.53213934695,-148064.46786065307,0.2596776606967347
2021-11-30,-1,-0.5356637074696504,1657.9826058070344,16.068,-277980.4579692862,0.08889,200000,51350.14741899728,-148649.85258100272,0.2567507370949864
2021-12-01,-1,-0.5579429174395241,1657.9826058070344,15.158,-277980.4579692862,0.08748,200000,49449.43080197618,-150550.56919802382,0.24724715400988095
2021-12-02,-1,-0.6028766173196001,1657.9826058070344,14.76,-277980.4579692862,0.0898,200000,49434.46838735373,-150565.53161264627,0.24717234193676862
2021-12-03,-1,-0.860698089147058,1657.9826058070344,13.707,-277980.4579692862,0.09718,200000,49740.108483252254,-150259.89151674774,0.24870054241626127
2021-12-04,-1,-0.6265509467293695,1657.9826058070344,11.463,-277980.4579692862,0.0753,200000,39937.38309545328,-160062.6169045467,0.19968691547726647
2021-12-05,-1,-0.5643579521843276,1657.9826058070344,10.343,-277980.4579692862,0.06828,200000,36129.01976200502,-163870.98023799498,0.1806450988100251
2021-12-06,-1,-0.554325941434875,1657.9826058070344,10.63,-277980.4579692862,0.07183,200000,37591.6913956626,-162408.3086043374,0.18795845697831304
2021-12-07,0,-0.15383968792797423,0.0,11.161,0.0,0.06856,200000,48038.21816527541,-151961.7818347246,0.24019109082637702
2021-12-08,0,-0.10677665330389423,0.0,11.346,0.0,0.07129,200000,48038.21816527541,-151961.7818347246,0.24019109082637702
2021-12-09,0,-0.1846425394977412,0.0,9.851,0.0,0.06404,200000,48038.21816527541,-151961.7818347246,0.24019109082637702
2021-12-10,0,-0.39190203145928115,0.0,9.406,0.0,0.06072,200000,48038.21816527541,-151961.7818347246,0.24019109082637702
2021-12-11,0,0.31748836898695554,0.0,10.089,0.0,0.06179,200000,48038.21816527541,-151961.7818347246,0.24019109082637702
2021-12-12,0,-0.5631608411645364,0.0,10.005,0.0,0.06589,200000,48038.21816527541,-151961.7818347246,0.24019109082637702
2021-12-13,0,-0.23546515317980993,0.0,8.84,0.0,0.05706,200000,48038.21816527541,-151961.7818347246,0.24019109082637702
2021-12-14,0,0.5553705297597079,0.0,9.206,0.0,0.05603,200000,48038.21816527541,-151961.7818347246,0.24019109082637702
2021-12-15,1,1.173342255141129,-2452.9318916092425,9.792,418670.1949213475,0.05737,200000,48038.21816527541,-151961.7818347246,0.24019109082637702
2021-12-16,0,-0.4143810068767086,0.0,9.39,0.0,0.06067,200000,45670.527901608046,-154329.47209839197,0.2283526395080402
2021-12-17,-2,-2.3274490658711287,0.0,9.088,0.0,0.06905,200000,45670.527901608046,-154329.47209839197,0.2283526395080402
2021-12-18,-1,-1.0518408271611048,2464.4144129941747,9.266,-357695.23732462444,0.06384,200000,45670.527901608046,-154329.47209839197,0.2283526395080402
2021-12-19,-1,-0.5237903441944305,2464.4144129941747,9.08,-357695.23732462444,0.06034,200000,43960.21349015494,-156039.78650984506,0.21980106745077477
2021-12-20,-1,-0.9377726236208506,2464.4144129941747,8.962,-357695.23732462444,0.06172,200000,44163.03201692961,-155836.96798307038,0.22081516008464808
2021-12-21,-1,-0.505837432890578,2464.4144129941747,9.207,-357695.23732462444,0.06187,200000,44820.46783371188,-155179.53216628812,0.22410233916855937
2021-12-22,0,0.2039565940501823,0.0,9.42,0.0,0.06087,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2021-12-23,0,0.4151935465008605,0.0,10.042,0.0,0.06386,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2021-12-24,0,0.13352077187139816,0.0,9.77,0.0,0.06302,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2021-12-25,0,0.32918952143469393,0.0,10.013,0.0,0.0638,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2021-12-26,-2,-1.3663020980164202,0.0,9.913,0.0,0.06982,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2021-12-27,0,-0.5982110228689625,0.0,9.991,0.0,0.06749,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2021-12-28,0,-0.6797729231903843,0.0,9.069,0.0,0.06181,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2021-12-29,0,-0.5768468657944402,0.0,8.769,0.0,0.05956,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2021-12-30,0,-0.6292392088465024,0.0,8.825,0.0,0.06032,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2021-12-31,0,-0.5505045133681042,0.0,8.716,0.0,0.05956,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2022-01-01,0,-0.36905266798933845,0.0,8.961,0.0,0.0607,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2022-01-02,0,0.21165176616498896,0.0,9.233,0.0,0.06061,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2022-01-03,0,0.21585854881272462,0.0,9.173,0.0,0.06051,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2022-01-04,0,0.4445247011969826,0.0,9.008,0.0,0.05941,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2022-01-05,0,0.3630665092054988,0.0,8.233,0.0,0.05456,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2022-01-06,1,1.1868938991236089,-2643.9893129574843,8.364,410056.1211492009,0.05393,200000,44228.653227152805,-155771.3467728472,0.22114326613576396
2022-01-07,2,2.605700353129732,0.0,7.883,0.0,0.04787,200000,45441.83446178441,-154558.1655382156,0.22720917230892201
2022-01-08,0,0.18191060041613275,0.0,7.596,0.0,0.04998,200000,45441.83446178441,-154558.1655382156,0.22720917230892201
2022-01-09,0,0.4301833571763921,0.0,7.65,0.0,0.04979,200000,45441.83446178441,-154558.1655382156,0.22720917230892201
2022-01-10,0,0.5300037023701826,0.0,7.237,0.0,0.04686,200000,45441.83446178441,-154558.1655382156,0.22720917230892201
2022-01-11,0,0.5941994882673323,0.0,7.514,0.0,0.04855,200000,45441.83446178441,-154558.1655382156,0.22720917230892201
2022-01-12,0,0.41787186467928117,0.0,7.927,0.0,0.0516,200000,45441.83446178441,-154558.1655382156,0.22720917230892201
2022-01-13,0,0.8107693273471369,0.0,7.576,0.0,0.04868,200000,45441.83446178441,-154558.1655382156,0.22720917230892201
2022-01-14,2,1.5894577940783101,0.0,7.825,0.0,0.0489,200000,45441.83446178441,-154558.1655382156,0.22720917230892201
2022-01-15,2,1.899161345448073,0.0,8.243,0.0,0.05066,200000,45441.83446178441,-154558.1655382156,0.22720917230892201
2022-01-16,2,1.2583316114690852,0.0,8.044,0.0,0.05024,200000,45441.83446178441,-154558.1655382156,0.22720917230892201
2022-01-17,1,1.1298661030379047,-2957.6825346123674,7.682,473352.44231025426,0.048,200000,45441.83446178441,-154558.1655382156,0.22720917230892201
2022-01-18,2,2.156492690477487,0.0,7.849,0.0,0.04679,200000,46508.52390026009,-153491.4760997399,0.2325426195013005
2022-01-19,0,-0.8184777905841992,0.0,7.397,0.0,0.04909,200000,46508.52390026009,-153491.4760997399,0.2325426195013005
2022-01-20,0,0.47110530125914635,0.0,7.056,0.0,0.04456,200000,46508.52390026009,-153491.4760997399,0.2325426195013005
2022-01-21,2,1.6216635822488445,0.0,6.136,0.0,0.03712,200000,46508.52390026009,-153491.4760997399,0.2325426195013005
2022-01-22,2,1.901289472002225,0.0,5.589,0.0,0.03316,200000,46508.52390026009,-153491.4760997399,0.2325426195013005
2022-01-23,1,1.1698925026023237,-3999.01323304042,5.815,660069.8822063595,0.03523,200000,46508.52390026009,-153491.4760997399,0.2325426195013005
2022-01-24,1,0.7358231221674547,-3999.01323304042,5.464,660069.8822063595,0.03352,200000,43976.15075689003,-156023.84924311,0.21988075378445004
2022-01-25,2,1.2010679029268725,0.0,5.542,0.0,0.03332,200000,46677.52676265419,-153322.4732373458,0.233387633813271
2022-01-26,0,0.868996802632069,0.0,5.586,0.0,0.03386,200000,46677.52676265419,-153322.4732373458,0.233387633813271
2022-01-27,2,1.8219781860432935,0.0,5.636,0.0,0.03285,200000,46677.52676265419,-153322.4732373458,0.233387633813271
2022-01-28,0,0.9072079991818593,0.0,5.825,0.0,0.03498,200000,46677.52676265419,-153322.4732373458,0.233387633813271
2022-01-29,2,1.423681196887057,0.0,5.967,0.0,0.03499,200000,46677.52676265419,-153322.4732373458,0.233387633813271
2022-01-30,0,-0.21739414803979767,0.0,5.973,0.0,0.03708,200000,46677.52676265419,-153322.4732373458,0.233387633813271
2022-01-31,1,1.008995700521625,-3847.471708098763,6.066,649020.1162771718,0.03596,200000,46677.52676265419,-153322.4732373458,0.233387633813271
