date,statusList,zscore,ATOMUSDT_position,ATOMUSDT_price,ONEUSDT_position,ONEUSDT_price,init,total_asset,pnl,return
2021-09-25,0,0.580889599240766,0.0,39.45,0.0,0.16221,200000,126537.70519684095,-73462.29480315905,0.6326885259842048
2021-09-26,0,0.14825594187760743,0.0,39.8,0.0,0.17814,200000,126537.70519684095,-73462.29480315905,0.6326885259842048
2021-09-27,0,0.3482105004695257,0.0,37.21,0.0,0.15771,200000,126537.70519684095,-73462.29480315905,0.6326885259842048
2021-09-28,0,0.17025473394467258,0.0,33.7,0.0,0.14583,200000,126537.70519684095,-73462.29480315905,0.6326885259842048
2021-09-29,0,0.17096026962077682,0.0,33.88,0.0,0.14398,200000,126537.70519684095,-73462.29480315905,0.6326885259842048
2021-09-30,0,0.22743462632792807,0.0,36.23,0.0,0.15064,200000,126537.70519684095,-73462.29480315905,0.6326885259842048
2021-10-01,0,0.035065280871730935,0.0,37.85,0.0,0.15946,200000,126537.70519684095,-73462.29480315905,0.6326885259842048
2021-10-02,0,-0.11932936677964182,0.0,38.62,0.0,0.16312,200000,126537.70519684095,-73462.29480315905,0.6326885259842048
2021-10-03,-1,-1.043000191803428,1633.1660453903064,38.74,-349570.98512857326,0.18099,200000,126537.70519684095,-73462.29480315905,0.6326885259842048
2021-10-04,-2,-1.349231054043654,0.0,36.8,0.0,0.17735,200000,128433.60893903015,-71566.39106096985,0.6421680446951508
2021-10-05,-2,-1.3310383077660115,0.0,36.75,0.0,0.17509,200000,128433.60893903015,-71566.39106096985,0.6421680446951508
2021-10-06,-2,-1.2789989062820082,0.0,35.15,0.0,0.16807,200000,128433.60893903015,-71566.39106096985,0.6421680446951508
2021-10-07,-2,-1.2806410546059024,0.0,36.67,0.0,0.17654,200000,128433.60893903015,-71566.39106096985,0.6421680446951508
2021-10-08,-2,-2.563915629136856,0.0,35.04,0.0,0.22827,200000,128433.60893903015,-71566.39106096985,0.6421680446951508
2021-10-09,-2,-2.023078835332635,0.0,35.16,0.0,0.21934,200000,128433.60893903015,-71566.39106096985,0.6421680446951508
2021-10-10,-2,-2.384982056198759,0.0,32.42,0.0,0.25557,200000,128433.60893903015,-71566.39106096985,0.6421680446951508
2021-10-11,-2,-1.8279569057782799,0.0,32.01,0.0,0.23405,200000,128433.60893903015,-71566.39106096985,0.6421680446951508
2021-10-12,-2,-1.564862671984486,0.0,33.48,0.0,0.23642,200000,128433.60893903015,-71566.39106096985,0.6421680446951508
2021-10-13,-1,-1.1447806250964108,1859.7394865194055,34.53,-287735.4801931852,0.22318,200000,128433.60893903015,-71566.39106096985,0.6421680446951508
2021-10-14,-1,-1.1205104073752161,1859.7394865194055,33.82,-287735.4801931852,0.22215,200000,126816.82635900239,-73183.17364099761,0.6340841317950119
2021-10-15,-1,-1.0153754048456824,1859.7394865194055,33.08,-287735.4801931852,0.21731,200000,124047.97941484302,-75952.02058515698,0.6202398970742151
2021-10-16,-1,-0.9162519735867121,1859.7394865194055,33.13,-287735.4801931852,0.21742,200000,124172.61729199023,-75827.38270800977,0.6208630864599511
2021-10-17,-1,-1.0647913796221231,1859.7394865194055,32.44,-287735.4801931852,0.22879,200000,126160.94945608836,-73839.05054391164,0.6308047472804418
2021-10-18,-1,-0.9417813845485139,1859.7394865194055,31.88,-287735.4801931852,0.22322,200000,123516.80871896146,-76483.19128103854,0.6175840435948072
2021-10-19,-1,-0.6829455368081867,1859.7394865194055,35.0,-287735.4801931852,0.23324,200000,132202.3054284377,-67797.69457156229,0.6610115271421886
2021-10-20,-1,-0.8305672189508355,1859.7394865194055,35.95,-287735.4801931852,0.25428,200000,140023.01244389577,-59976.98755610423,0.7001150622194788
2021-10-21,-1,-0.7023193652990332,1859.7394865194055,34.34,-287735.4801931852,0.23937,200000,132738.69586091914,-67261.30413908086,0.6636934793045957
2021-10-22,-1,-1.1513159523363725,1859.7394865194055,34.06,-287735.4801931852,0.26856,200000,140616.9674715328,-59383.032528467214,0.7030848373576639
2021-10-23,-1,-0.8862776237794449,1859.7394865194055,35.69,-287735.4801931852,0.2693,200000,143861.26708990237,-56138.732910097635,0.7193063354495118
2021-10-24,-2,-1.3254261434936327,0.0,34.26,0.0,0.2914,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-10-25,-2,-1.7856528283912556,0.0,35.31,0.0,0.3448,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-10-26,0,-0.895378359339671,0.0,42.99,0.0,0.3459,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-10-27,-2,-1.3444768961683864,0.0,36.75,0.0,0.31114,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-10-28,-2,-1.5915607952396902,0.0,38.0,0.0,0.34226,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-10-29,0,-0.8547704971548064,0.0,39.55,0.0,0.32561,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-10-30,0,-0.8155349702337912,0.0,37.3,0.0,0.3066,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-10-31,0,-0.7147072232799668,0.0,37.24,0.0,0.30439,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-11-01,0,-0.2577966160827458,0.0,37.31,0.0,0.28947,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-11-02,0,-0.2089312302344795,0.0,37.1,0.0,0.28867,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-11-03,0,-0.1296765370716859,0.0,38.49,0.0,0.29927,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-11-04,0,0.32553051454752713,0.0,37.51,0.0,0.28052,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-11-05,0,0.10040679731329234,0.0,36.77,0.0,0.28386,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-11-06,0,-0.18149582535234937,0.0,36.22,0.0,0.28868,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-11-07,0,-0.6788747991987115,0.0,35.73,0.0,0.30048,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-11-08,-1,-1.1430737173115226,2028.4687747019318,36.62,-229891.45373107432,0.32312,200000,148565.05305916947,-51434.94694083053,0.7428252652958474
2021-11-09,-1,-0.5459774995626965,2028.4687747019318,35.84,-229891.45373107432,0.3026,200000,142265.47478434033,-57734.52521565967,0.7113273739217016
2021-11-10,-1,-0.84506188395161,2028.4687747019318,32.05,-229891.45373107432,0.27786,200000,128890.06356291322,-71109.93643708678,0.6444503178145661
2021-11-11,-1,-0.4101383177162735,2028.4687747019318,32.94,-229891.45373107432,0.27835,200000,130808.04758472616,-69191.95241527384,0.6540402379236308
2021-11-12,-1,-0.5239806596708533,2028.4687747019318,32.05,-229891.45373107432,0.27422,200000,128053.2586713321,-71946.7413286679,0.6402662933566605
2021-11-13,-1,-0.6438717226339613,2028.4687747019318,32.5,-229891.45373107432,0.28047,200000,130402.8912057672,-69597.1087942328,0.652014456028836
2021-11-14,-1,-0.8803091057543356,2028.4687747019318,31.93,-229891.45373107432,0.27554,200000,128113.2991372929,-71886.7008627071,0.6405664956864645
2021-11-15,-2,-1.762093432644334,0.0,31.45,0.0,0.2895,200000,151323.28594993975,-48676.714050060255,0.7566164297496987
2021-11-16,-2,-1.2562929986243812,0.0,28.29,0.0,0.25406,200000,151323.28594993975,-48676.714050060255,0.7566164297496987
2021-11-17,-1,-1.1384615571990595,2570.0286336606614,29.44,-288729.79574497184,0.26205,200000,151323.28594993975,-48676.714050060255,0.7566164297496987
2021-11-18,-1,-1.039443573237958,2570.0286336606614,26.62,-288729.79574497184,0.23692,200000,136820.02543594554,-63179.97456405446,0.6841001271797278
2021-11-19,-1,-0.9763366799753014,2570.0286336606614,28.12,-288729.79574497184,0.25072,200000,144659.53956771712,-55340.46043228288,0.7232976978385857
2021-11-20,-2,-2.0279722491283643,0.0,29.43,0.0,0.29029,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-11-21,-2,-1.9076053385839487,0.0,30.88,0.0,0.30926,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-11-22,0,-0.4684013026114536,0.0,32.17,0.0,0.28716,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-11-23,-2,-1.9244597693273466,0.0,32.05,0.0,0.32976,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-11-24,-2,-1.9916167224941765,0.0,29.62,0.0,0.31155,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-11-25,-2,-1.652807915067011,0.0,29.77,0.0,0.30719,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-11-26,0,-0.8691512790530287,0.0,27.07,0.0,0.26308,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-11-27,0,-0.8079259286006819,0.0,26.73,0.0,0.26028,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-11-28,0,-0.7388796637469053,0.0,27.39,0.0,0.2668,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-11-29,0,-0.42454748988857505,0.0,28.1,0.0,0.26876,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-11-30,0,0.23410050517698344,0.0,27.51,0.0,0.25214,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-12-01,0,0.40543726191105267,0.0,26.67,0.0,0.24303,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-12-02,0,0.7341296233583365,0.0,28.37,0.0,0.25449,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-12-03,2,3.3625266989269864,0.0,32.79,0.0,0.23139,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-12-04,2,2.5163948236055647,0.0,28.15,0.0,0.20111,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-12-05,2,1.7797871276510007,0.0,24.57,0.0,0.18273,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-12-06,2,1.3471597926332737,0.0,24.33,0.0,0.18632,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-12-07,0,0.7567132285505407,0.0,24.3,0.0,0.19772,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-12-08,1,1.018290698671174,-3149.737671171294,25.32,402825.32495230413,0.19798,200000,159502.71566811434,-40497.28433188566,0.7975135783405717
2021-12-09,1,0.885353928888473,-3149.737671171294,22.45,402825.32495230413,0.17684,200000,141947.24118236103,-58052.75881763897,0.7097362059118051
2021-12-10,2,1.3399807204055172,0.0,22.54,0.0,0.16535,200000,163890.63529545182,-36109.36470454818,0.8194531764772591
2021-12-11,2,1.2810788801316437,0.0,24.4,0.0,0.1772,200000,163890.63529545182,-36109.36470454818,0.8194531764772591
2021-12-12,0,0.7426164026417055,0.0,24.49,0.0,0.18822,200000,163890.63529545182,-36109.36470454818,0.8194531764772591
2021-12-13,0,0.6224813408228792,0.0,21.74,0.0,0.168,200000,163890.63529545182,-36109.36470454818,0.8194531764772591
2021-12-14,0,0.3492578536958938,0.0,21.8,0.0,0.17258,200000,163890.63529545182,-36109.36470454818,0.8194531764772591
2021-12-15,0,-0.3301237303965152,0.0,22.34,0.0,0.18962,200000,163890.63529545182,-36109.36470454818,0.8194531764772591
2021-12-16,0,-0.8410836394474608,0.0,21.83,0.0,0.19521,200000,163890.63529545182,-36109.36470454818,0.8194531764772591
2021-12-17,-2,-1.341327137241601,0.0,21.21,0.0,0.20041,200000,163890.63529545182,-36109.36470454818,0.8194531764772591
2021-12-18,-1,-1.0428674434042968,3539.7545420183983,23.15,-391483.4590470376,0.20932,200000,163890.63529545182,-36109.36470454818,0.8194531764772591
2021-12-19,-2,-2.3661285655923594,0.0,22.16,0.0,0.2454,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2021-12-20,-2,-2.0543144929119546,0.0,21.52,0.0,0.23777,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2021-12-21,-2,-1.414072625456883,0.0,23.63,0.0,0.23929,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2021-12-22,0,-0.58167912034906,0.0,27.37,0.0,0.24455,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2021-12-23,0,-0.59623468344108,0.0,28.36,0.0,0.25666,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2021-12-24,0,-0.5656481260703575,0.0,26.9,0.0,0.24494,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2021-12-25,0,0.01978064120531572,0.0,29.66,0.0,0.25253,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2021-12-26,0,0.3031179574129714,0.0,32.12,0.0,0.26584,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2021-12-27,0,-0.21230167513707646,0.0,29.71,0.0,0.26217,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2021-12-28,0,-0.22170094343207683,0.0,26.59,0.0,0.23639,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2021-12-29,0,0.6611403017436309,0.0,27.94,0.0,0.22528,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2021-12-30,2,1.304484071930575,0.0,30.16,0.0,0.22874,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2021-12-31,2,1.81924634254556,0.0,32.39,0.0,0.23353,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2022-01-01,2,1.5203043936042984,0.0,36.36,0.0,0.26794,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2022-01-02,0,0.5080867555972628,0.0,35.53,0.0,0.29211,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2022-01-03,0,0.8256985234869754,0.0,39.25,0.0,0.3122,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2022-01-04,2,1.63280488314866,0.0,42.1,0.0,0.30284,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2022-01-05,2,1.408613429293647,0.0,38.66,0.0,0.27949,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2022-01-06,0,0.7515294087450235,0.0,40.08,0.0,0.30895,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2022-01-07,0,0.5404983151414984,0.0,38.58,0.0,0.30274,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2022-01-08,0,-0.2737238915875361,0.0,35.87,0.0,0.30626,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2022-01-09,0,-0.16356819882268964,0.0,34.98,0.0,0.2905,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2022-01-10,2,1.3293876318122115,0.0,37.86,0.0,0.27486,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2022-01-11,0,0.3050019544604252,0.0,38.7,0.0,0.30239,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2022-01-12,0,-0.9180593892610701,0.0,40.22,0.0,0.34478,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2022-01-13,-2,-1.833585844338959,0.0,37.6,0.0,0.34965,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2022-01-14,-1,-1.1615178098541201,2245.419538526313,40.42,-255029.3855997347,0.35588,200000,181519.71549446715,-18480.28450553285,0.9075985774723357
2022-01-15,-1,-0.9021237436893734,2245.419538526313,39.12,-255029.3855997347,0.33809,200000,174063.69732456366,-25936.302675436338,0.8703184866228183
2022-01-16,0,-0.07270403920891712,0.0,43.65,0.0,0.35033,200000,172851.59729494865,-27148.402705051354,0.8642579864747433
2022-01-17,0,-0.2451068077574507,0.0,39.13,0.0,0.31657,200000,172851.59729494865,-27148.402705051354,0.8642579864747433
2022-01-18,0,-0.5792895657660779,0.0,38.24,0.0,0.31784,200000,172851.59729494865,-27148.402705051354,0.8642579864747433
2022-01-19,0,0.5491290104873963,0.0,37.02,0.0,0.28332,200000,172851.59729494865,-27148.402705051354,0.8642579864747433
2022-01-20,2,2.252756789687497,0.0,38.98,0.0,0.26128,200000,172851.59729494865,-27148.402705051354,0.8642579864747433
2022-01-21,2,2.652544571302438,0.0,34.61,0.0,0.21455,200000,172851.59729494865,-27148.402705051354,0.8642579864747433
2022-01-22,2,1.6263878875259132,0.0,29.24,0.0,0.1933,200000,172851.59729494865,-27148.402705051354,0.8642579864747433
2022-01-23,2,2.276378494443779,0.0,34.61,0.0,0.20596,200000,172851.59729494865,-27148.402705051354,0.8642579864747433
2022-01-24,2,2.655706238010544,0.0,36.02,0.0,0.19113,200000,172851.59729494865,-27148.402705051354,0.8642579864747433
2022-01-25,2,2.162230919655809,0.0,35.87,0.0,0.19092,200000,172851.59729494865,-27148.402705051354,0.8642579864747433
2022-01-26,2,1.4056083688697978,0.0,32.36,0.0,0.18612,200000,172851.59729494865,-27148.402705051354,0.8642579864747433
2022-01-27,1,1.0490467933755032,-2875.109735444921,30.06,481668.60975017736,0.17943,200000,172851.59729494865,-27148.402705051354,0.8642579864747433
2022-01-28,1,0.7603495406016725,-2875.109735444921,29.47,481668.60975017736,0.18176,200000,172277.57041175407,-27722.429588245926,0.8613878520587703
2022-01-29,1,0.36727377664105637,-2875.109735444921,29.08,481668.60975017736,0.18952,200000,174894.02602659192,-25105.97397340808,0.8744701301329596
2022-01-30,0,0.19512006468748747,0.0,27.19,0.0,0.1817,200000,163506.64461008884,-36493.35538991116,0.8175332230504442
2022-01-31,0,0.17841611095745388,0.0,28.05,0.0,0.18665,200000,163506.64461008884,-36493.35538991116,0.8175332230504442
