date,statusList,zscore,FETUSDT_position,FETUSDT_price,ATOMUSDT_position,ATOMUSDT_price,init,total_asset,pnl,return
2021-10-05,0,-0.21527713476662586,0.0,0.7402,0.0,36.75,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-06,0,-0.32566075885029894,0.0,0.6967,0.0,35.15,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-07,0,-0.6269575361456894,0.0,0.7133,0.0,36.67,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-08,2,1.6390129048850683,0.0,0.7563,0.0,35.04,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-09,2,2.397862663435602,0.0,0.7823,0.0,35.16,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-10,2,2.996037363643255,0.0,0.7755,0.0,32.42,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-11,2,2.009921347229683,0.0,0.7442,0.0,32.01,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-12,0,0.7303501787807573,0.0,0.7267,0.0,33.48,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-13,0,0.3067376915052478,0.0,0.7332,0.0,34.53,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-14,0,0.5831329736267773,0.0,0.7326,0.0,33.82,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-15,2,1.379606167711878,0.0,0.7525,0.0,33.08,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-16,2,1.5181519001616122,0.0,0.7676,0.0,33.13,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-17,1,1.1636539586376837,-129031.03468074086,0.742,2951.3263789491284,32.44,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-18,1,1.012994447336479,-129031.03468074086,0.7274,2951.3263789491284,31.88,200000,187945.45958766912,-12054.540412330884,0.9397272979383455
2021-10-19,0,-0.8278235827126218,0.0,0.7132,0.0,35.0,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-10-20,0,-0.7436898411448138,0.0,0.7384,0.0,35.95,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-10-21,0,-0.4665899040990827,0.0,0.7177,0.0,34.34,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-10-22,0,0.5192355923064064,0.0,0.7578,0.0,34.06,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-10-23,0,-0.1399204244538948,0.0,0.7654,0.0,35.69,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-10-24,0,-0.2481260038723195,0.0,0.7321,0.0,34.26,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-10-25,0,-0.018327521286473147,0.0,0.7674,0.0,35.31,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-10-26,-2,-2.4174959378278467,0.0,0.7947,0.0,42.99,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-10-27,-2,-1.5956523221024832,0.0,0.7204,0.0,36.75,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-10-28,-2,-1.5320041163455693,0.0,0.7385,0.0,38.0,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-10-29,-2,-1.7319256994994052,0.0,0.7421,0.0,39.55,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-10-30,0,-0.7150871444174646,0.0,0.7536,0.0,37.3,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-10-31,0,-0.11080501935117533,0.0,0.7807,0.0,37.24,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-11-01,0,0.0361188166702774,0.0,0.7885,0.0,37.31,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-11-02,2,1.3984758804507904,0.0,0.8597,0.0,37.1,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-11-03,1,1.010012362641033,-103083.49510199307,0.8741,2341.0050160730616,38.49,200000,180210.5661373043,-19789.433862695703,0.9010528306865215
2021-11-04,1,0.6877465822321337,-103083.49510199307,0.8325,2341.0050160730616,37.51,200000,173628.10782530977,-26371.892174690234,0.8681405391265489
2021-11-05,2,1.7166511176521693,0.0,0.8747,0.0,36.77,200000,184298.94486201118,-15701.05513798882,0.9214947243100559
2021-11-06,2,1.6644742592571453,0.0,0.8651,0.0,36.22,200000,184298.94486201118,-15701.05513798882,0.9214947243100559
2021-11-07,1,1.1726098963311915,-111372.33796350687,0.8274,2579.050445871973,35.73,200000,184298.94486201118,-15701.05513798882,0.9214947243100559
2021-11-08,2,1.2436787910886369,0.0,0.8604,0.0,36.62,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-09,2,2.2042432409667474,0.0,0.9286,0.0,35.84,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-10,2,2.2707183935326665,0.0,0.8688,0.0,32.05,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-11,2,1.9856602539243087,0.0,0.8994,0.0,32.94,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-12,2,1.7631490745147935,0.0,0.8804,0.0,32.05,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-13,2,1.2429883887770536,0.0,0.8587,0.0,32.5,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-14,2,1.261177241992288,0.0,0.8585,0.0,31.93,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-15,2,1.4925707201866698,0.0,0.8818,0.0,31.45,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-16,0,0.9910876091901792,0.0,0.7591,0.0,28.29,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-17,0,0.807604369089567,0.0,0.7811,0.0,29.44,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-18,0,0.40801877868853226,0.0,0.6826,0.0,26.62,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-19,0,0.32192759428124434,0.0,0.7207,0.0,28.12,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-20,2,1.4120417079669725,0.0,0.833,0.0,29.43,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-21,2,1.6883857452848818,0.0,0.9014,0.0,30.88,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-22,0,0.21342331912272722,0.0,0.8449,0.0,32.17,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-23,0,-0.19637752692919055,0.0,0.8211,0.0,32.05,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-24,0,0.321718510368093,0.0,0.7919,0.0,29.62,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-25,0,0.86128653956081,0.0,0.8262,0.0,29.77,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-26,0,0.29640969075338797,0.0,0.7307,0.0,27.07,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-27,1,1.0913584191860124,-123276.37572565454,0.7531,3473.2300246535888,26.73,200000,185678.87711798085,-14321.122882019146,0.9283943855899043
2021-11-28,1,0.7752874916444815,-123276.37572565454,0.7613,3473.2300246535888,27.39,200000,188982.07521520258,-11017.924784797418,0.9449103760760129
2021-11-29,0,-0.43883711795782343,0.0,0.7488,0.0,28.1,200000,180390.4635685851,-19609.53643141489,0.9019523178429255
2021-11-30,0,-0.5537897036809498,0.0,0.7291,0.0,27.51,200000,180390.4635685851,-19609.53643141489,0.9019523178429255
2021-12-01,2,1.2659636283309328,0.0,0.7565,0.0,26.67,200000,180390.4635685851,-19609.53643141489,0.9019523178429255
2021-12-02,-1,-1.0134381495084486,-122431.42633947679,0.7367,3179.24680240721,28.37,200000,180390.4635685851,-19609.53643141489,0.9019523178429255
2021-12-03,-2,-2.741811655325323,0.0,0.76,0.0,32.79,200000,191590.08220151515,-8409.91779848485,0.9579504110075757
2021-12-04,-2,-1.7780409348740187,0.0,0.6781,0.0,28.15,200000,191590.08220151515,-8409.91779848485,0.9579504110075757
2021-12-05,-2,-1.2855919452026892,0.0,0.6043,0.0,24.57,200000,191590.08220151515,-8409.91779848485,0.9579504110075757
2021-12-06,-1,-1.0383050177642612,158627.32422711968,0.6039,-3937.321870150332,24.33,200000,191590.08220151515,-8409.91779848485,0.9579504110075757
2021-12-07,-2,-1.4844626727244434,0.0,0.5792,0.0,24.3,200000,195390.05745382048,-4609.942546179518,0.9769502872691024
2021-12-08,-1,-1.1457669452408905,159008.83581853882,0.6144,-3858.4134568289983,25.32,200000,195390.05745382048,-4609.942546179518,0.9769502872691024
2021-12-09,-2,-1.3340825024293423,0.0,0.5328,0.0,22.45,200000,197291.531835514,-2708.4681644859957,0.98645765917757
2021-12-10,-2,-1.7172478356678231,0.0,0.5095,0.0,22.54,200000,197291.531835514,-2708.4681644859957,0.98645765917757
2021-12-11,-2,-1.918948933375604,0.0,0.5314,0.0,24.4,200000,197291.531835514,-2708.4681644859957,0.98645765917757
2021-12-12,-2,-1.4107006306395506,0.0,0.549,0.0,24.49,200000,197291.531835514,-2708.4681644859957,0.98645765917757
2021-12-13,-2,-1.4318647930343635,0.0,0.4786,0.0,21.74,200000,197291.531835514,-2708.4681644859957,0.98645765917757
2021-12-14,-1,-1.1667162480551496,202849.611181898,0.4863,-4525.035133842064,21.8,200000,197291.531835514,-2708.4681644859957,0.98645765917757
2021-12-15,-1,-0.9658324176252774,202849.611181898,0.5035,-4525.035133842064,22.34,200000,203224.06412011734,3224.064120117342,1.0161203206005867
2021-12-16,-1,-0.7263669470893853,202849.611181898,0.4995,-4525.035133842064,21.83,200000,200104.89775713033,104.89775713032577,1.0005244887856517
2021-12-17,-1,-0.9584039083716415,202849.611181898,0.4714,-4525.035133842064,21.21,200000,191599.30189993692,-8400.698100063077,0.9579965094996846
2021-12-18,-2,-1.6335497498104958,0.0,0.477,0.0,23.15,200000,205286.83065019245,5286.830650192453,1.0264341532509622
2021-12-19,-2,-1.3155275002490163,0.0,0.4648,0.0,22.16,200000,205286.83065019245,5286.830650192453,1.0264341532509622
2021-12-20,0,-0.7311879159218165,0.0,0.4722,0.0,21.52,200000,205286.83065019245,5286.830650192453,1.0264341532509622
2021-12-21,0,0.6041862295985184,0.0,0.5635,0.0,23.63,200000,205286.83065019245,5286.830650192453,1.0264341532509622
2021-12-22,-2,-1.9093460278778536,0.0,0.5547,0.0,27.37,200000,205286.83065019245,5286.830650192453,1.0264341532509622
2021-12-23,-2,-1.6849662100601688,0.0,0.5735,0.0,28.36,200000,205286.83065019245,5286.830650192453,1.0264341532509622
2021-12-24,0,-0.8214751494231177,0.0,0.5734,0.0,26.9,200000,205286.83065019245,5286.830650192453,1.0264341532509622
2021-12-25,-2,-2.0476427022727655,0.0,0.5681,0.0,29.66,200000,205286.83065019245,5286.830650192453,1.0264341532509622
2021-12-26,-2,-2.5982483561386442,0.0,0.5588,0.0,32.12,200000,205286.83065019245,5286.830650192453,1.0264341532509622
2021-12-27,-2,-1.4242428098166917,0.0,0.5678,0.0,29.71,200000,205286.83065019245,5286.830650192453,1.0264341532509622
2021-12-28,-1,-1.072204179509998,197391.18331749275,0.52,-3860.2262250882372,26.59,200000,205286.83065019245,5286.830650192453,1.0264341532509622
2021-12-29,-2,-1.8108932344227218,0.0,0.5004,0.0,27.94,200000,214367.00324708445,14367.003247084445,1.0718350162354222
2021-12-30,-2,-2.1877633972093564,0.0,0.495,0.0,30.16,200000,214367.00324708445,14367.003247084445,1.0718350162354222
2021-12-31,-2,-2.1561462108792164,0.0,0.5025,0.0,32.39,200000,214367.00324708445,14367.003247084445,1.0718350162354222
2022-01-01,-2,-2.1726097781068345,0.0,0.5231,0.0,36.36,200000,214367.00324708445,14367.003247084445,1.0718350162354222
2022-01-02,-2,-1.4012806444464054,0.0,0.5661,0.0,35.53,200000,214367.00324708445,14367.003247084445,1.0718350162354222
2022-01-03,-2,-1.9126992103836689,0.0,0.5355,0.0,39.25,200000,214367.00324708445,14367.003247084445,1.0718350162354222
2022-01-04,-2,-1.8724176071950838,0.0,0.5413,0.0,42.1,200000,214367.00324708445,14367.003247084445,1.0718350162354222
2022-01-05,-1,-1.1682832160882541,188371.7075984925,0.569,-2772.4651221816407,38.66,200000,214367.00324708445,14367.003247084445,1.0718350162354222
2022-01-06,-2,-1.3699301294225634,0.0,0.545,0.0,40.08,200000,222824.82470294618,22824.824702946178,1.1141241235147308
2022-01-07,-2,-1.4284973670575096,0.0,0.4951,0.0,38.58,200000,222824.82470294618,22824.824702946178,1.1141241235147308
2022-01-08,-1,-1.1864624223040694,235196.14175949566,0.4737,-3106.0053624609172,35.87,200000,222824.82470294618,22824.824702946178,1.1141241235147308
2022-01-09,-1,-1.0611325107872838,235196.14175949566,0.4648,-3106.0053624609172,34.98,200000,217967.23426869645,17967.234268696455,1.0898361713434823
2022-01-10,-2,-1.4246481631032901,0.0,0.4508,0.0,37.86,200000,234391.7670205359,34391.76702053589,1.1719588351026795
2022-01-11,-2,-1.225951475702295,0.0,0.4697,0.0,38.7,200000,234391.7670205359,34391.76702053589,1.1719588351026795
2022-01-12,0,-0.9342732623836899,0.0,0.5124,0.0,40.22,200000,234391.7670205359,34391.76702053589,1.1719588351026795
2022-01-13,0,-0.8121521596250358,0.0,0.4861,0.0,37.6,200000,234391.7670205359,34391.76702053589,1.1719588351026795
2022-01-14,0,-0.9025725906378947,0.0,0.5054,0.0,40.42,200000,234391.7670205359,34391.76702053589,1.1719588351026795
2022-01-15,0,-0.7355392230114179,0.0,0.497,0.0,39.12,200000,234391.7670205359,34391.76702053589,1.1719588351026795
2022-01-16,-2,-1.3729474755769941,0.0,0.4834,0.0,43.65,200000,234391.7670205359,34391.76702053589,1.1719588351026795
2022-01-17,-1,-1.0215715966533243,252849.80261114982,0.4635,-2995.039190142293,39.13,200000,234391.7670205359,34391.76702053589,1.1719588351026795
2022-01-18,-1,-0.6930368490483667,252849.80261114982,0.4722,-2995.039190142293,38.24,200000,233925.97542402626,33925.975424026255,1.1696298771201312
2022-01-19,-1,-0.5040858650410488,252849.80261114982,0.4634,-2995.039190142293,37.02,200000,228046.9493490745,28046.949349074508,1.1402347467453726
2022-01-20,-1,-1.0098726898361787,252849.80261114982,0.4607,-2995.039190142293,38.98,200000,233234.5316947033,33234.5316947033,1.1661726584735166
2022-01-21,-2,-1.6267610082797388,0.0,0.3771,0.0,34.61,200000,242700.41282669606,42700.41282669606,1.2135020641334804
2022-01-22,-1,-1.1848212627773747,362131.3232269413,0.3351,-4150.143858185637,29.24,200000,242700.41282669606,42700.41282669606,1.2135020641334804
2022-01-23,-2,-2.083604669769253,0.0,0.3554,0.0,34.61,200000,257635.41948364605,57635.41948364605,1.2881770974182303
2022-01-24,-2,-2.500119227426494,0.0,0.3269,0.0,36.02,200000,257635.41948364605,57635.41948364605,1.2881770974182303
2022-01-25,-2,-2.2307662224131533,0.0,0.3241,0.0,35.87,200000,257635.41948364605,57635.41948364605,1.2881770974182303
2022-01-26,-2,-1.485927147400352,0.0,0.3163,0.0,32.36,200000,257635.41948364605,57635.41948364605,1.2881770974182303
2022-01-27,0,-0.8848077035999705,0.0,0.3138,0.0,30.06,200000,257635.41948364605,57635.41948364605,1.2881770974182303
2022-01-28,0,-0.6081651466731791,0.0,0.3154,0.0,29.47,200000,257635.41948364605,57635.41948364605,1.2881770974182303
2022-01-29,0,-0.40776713364215533,0.0,0.3159,0.0,29.08,200000,257635.41948364605,57635.41948364605,1.2881770974182303
2022-01-30,0,0.08308387363970744,0.0,0.3107,0.0,27.19,200000,257635.41948364605,57635.41948364605,1.2881770974182303
2022-01-31,0,0.11638646465919597,0.0,0.3206,0.0,28.05,200000,257635.41948364605,57635.41948364605,1.2881770974182303
